
[00:00:00.000 --> 00:00:03.360]  如果大家是關心財務財政的話
[00:16:11.120 --> 00:16:13.120]  但是大家知不知道
[00:16:13.120 --> 00:16:15.120]  在美國
[00:16:15.120 --> 00:16:17.120]  一家四口的家庭
[00:16:17.120 --> 00:16:19.120]  如果兩個都在工作
[00:16:19.120 --> 00:16:21.120]  兩個大人在工作
[00:16:21.120 --> 00:16:23.120]  一個pre-school kid
[00:16:23.120 --> 00:16:25.120]  一個在讀書的小朋友
[00:16:25.120 --> 00:16:27.120]  一家四口
[00:16:27.120 --> 00:16:29.120]  一年的收入多少為之貧窮
[00:16:29.120 --> 00:16:31.120]  大家知不知道
[00:16:31.120 --> 00:16:33.120]  有沒有人知道
[00:16:33.120 --> 00:16:37.120]  沒有那麼多
[00:16:37.120 --> 00:16:39.120]  Average 美國
[00:16:39.120 --> 00:16:41.120]  是二萬四千二百五十元
[00:16:41.120 --> 00:16:43.120]  一家四口
[00:16:43.120 --> 00:16:45.120]  是poverty
[00:16:45.120 --> 00:16:47.120]  即是貧窮
[00:16:47.120 --> 00:16:49.120]  一家四口一年只有二萬四千二百五十元
[00:16:49.120 --> 00:16:51.120]  這個不是很準確
[00:16:51.120 --> 00:16:53.120]  為什麼
[00:16:53.120 --> 00:16:55.120]  因為你是全美國拉勻
[00:16:55.120 --> 00:16:57.120]  所以有另外一個指數
[00:16:57.120 --> 00:16:59.120]  叫self-sufficiency standard
[00:16:59.120 --> 00:17:01.120]  有沒有人聽過
[00:17:01.120 --> 00:17:03.120]  Self-sufficiency standard
[00:17:03.120 --> 00:17:05.120]  就是說你在某一個地區生活
[00:17:05.120 --> 00:17:07.120]  你要在那個地區生活
[00:17:07.120 --> 00:17:09.120]  以致你可以自給自足
[00:17:09.120 --> 00:17:11.120]  不需要借貸
[00:17:11.120 --> 00:17:13.120]  給你mortgage
[00:17:13.120 --> 00:17:15.120]  公車養育育女
[00:17:15.120 --> 00:17:17.120]  Self-sufficiency standard
[00:17:17.120 --> 00:17:19.120]  這個是什麼county
[00:17:19.120 --> 00:17:23.120]  我有沒有抄
[00:17:23.120 --> 00:17:27.120]  我有concept question
[00:17:27.120 --> 00:17:29.120]  不過先說全美國
[00:17:29.120 --> 00:17:31.120]  全加州
[00:17:31.120 --> 00:17:33.120]  Self-sufficiency standard
[00:17:33.120 --> 00:17:35.120]  是多少錢呢
[00:17:35.120 --> 00:17:37.120]  是六萬三千九百七十九
[00:17:37.120 --> 00:17:39.120]  一家四口
[00:17:39.120 --> 00:17:41.120]  你要六萬四千元
[00:17:41.120 --> 00:17:43.120]  你就可以自給自足
[00:17:43.120 --> 00:17:45.120]  加州
[00:17:45.120 --> 00:17:47.120]  Solano county
[00:17:47.120 --> 00:17:49.120]  是不是Solano
[00:17:49.120 --> 00:17:51.120]  Solano county
[00:17:51.120 --> 00:17:53.120]  六萬四千三百四十七
[00:17:53.120 --> 00:17:55.120]  然後呢
[00:17:55.120 --> 00:17:57.120]  Alameda county
[00:17:57.120 --> 00:17:59.120]  誰是Alameda county
[00:17:59.120 --> 00:18:01.120]  這裡
[00:18:01.120 --> 00:18:03.120]  聽到嗎
[00:18:03.120 --> 00:18:05.120]  漏了concept question
[00:18:05.120 --> 00:18:07.120]  Contra Costa
[00:18:07.120 --> 00:18:09.120]  有沒有Contra Costa
[00:18:09.120 --> 00:18:11.120]  都有Contra Costa county
[00:18:11.120 --> 00:18:13.120]  六萬六千五百一十七
[00:18:13.120 --> 00:18:15.120]  Alameda county
[00:18:15.120 --> 00:18:19.120]  六萬七千二百四十五
[00:18:19.120 --> 00:18:21.120]  Santa Clara county
[00:18:21.120 --> 00:18:25.120]  有沒有人Santa Clara county
[00:18:25.120 --> 00:18:29.120]  有很多
[00:18:29.120 --> 00:18:31.120]  七萬六千二百一十九
[00:18:31.120 --> 00:18:33.120]  這個是2014
[00:18:33.120 --> 00:18:35.120]  最close我找到的
[00:18:35.120 --> 00:18:39.120]  你看一看
[00:18:39.120 --> 00:18:41.120]  全美國二萬四千幾
[00:18:41.120 --> 00:18:43.120]  你比他們好很多
[00:18:43.120 --> 00:18:45.120]  不要用那個 用自己county
[00:18:45.120 --> 00:18:47.120]  我相信我估計
[00:18:47.120 --> 00:18:49.120]  我們在座都比這些情況好很多
[00:18:49.120 --> 00:18:51.120]  起碼好一點
[00:18:51.120 --> 00:18:53.120]  會不會
[00:18:53.120 --> 00:18:55.120]  如果是的話
[00:18:55.120 --> 00:18:57.120]  原來我們是比很多人富足
[00:18:57.120 --> 00:18:59.120]  Do you agree
[00:18:59.120 --> 00:19:01.120]  所以不要相信窮
[00:19:01.120 --> 00:19:03.120]  如果你覺得
[00:19:03.120 --> 00:19:05.120]  不是啊牧師我真的很緊
[00:19:05.120 --> 00:19:09.120]  雖然你那些數字我都高過
[00:19:09.120 --> 00:19:11.120]  不過我真的覺得很緊
[00:19:11.120 --> 00:19:13.120]  為什麼會覺得緊呢
[00:19:13.120 --> 00:19:15.120]  甚至你不知道
[00:19:15.120 --> 00:19:17.120]  我都刺過六成二
[00:19:17.120 --> 00:19:19.120]  我銀行不是經常有一千元在
[00:19:19.120 --> 00:19:21.120]  I hope not
[00:19:21.120 --> 00:19:23.120]  如果是這樣的話
[00:19:23.120 --> 00:19:25.120]  原因在哪裡
[00:19:25.120 --> 00:19:27.120]  你覺得原因在哪裡
[00:19:27.120 --> 00:19:29.120]  你高過那個self-sufficiency standard
[00:19:29.120 --> 00:19:31.120]  但你仍然覺得很緊
[00:19:31.120 --> 00:19:33.120]  原因在哪裡
[00:19:33.120 --> 00:19:35.120]  你銀行少過一千元的存款
[00:19:35.120 --> 00:19:37.120]  經常都是這樣的
[00:19:37.120 --> 00:19:41.120]  你說呢
[00:19:41.120 --> 00:19:43.120]  可能我們借貸和支付
[00:19:43.120 --> 00:19:45.120]  的供款太多
[00:19:45.120 --> 00:19:47.120]  等不及了
[00:19:47.120 --> 00:19:49.120]  我現在就要享受Tesla
[00:19:49.120 --> 00:19:51.120]  那種樂趣
[00:19:51.120 --> 00:19:53.120]  我的TV太小了
[00:19:53.120 --> 00:19:55.120]  我要換一個七十吋
[00:19:55.120 --> 00:19:57.120]  超薄的TV
[00:19:57.120 --> 00:19:59.120]  我每晚都看的
[00:19:59.120 --> 00:20:03.120]  英鎊貶值
[00:20:03.120 --> 00:20:05.120]  本來去一次旅行
[00:20:05.120 --> 00:20:07.120]  今年好機會去多一次
[00:20:07.120 --> 00:20:11.120]  變成這樣的情況
[00:20:11.120 --> 00:20:15.120]  我只是猜測
[00:20:15.120 --> 00:20:17.120]  我不知道我說的對不對
[00:20:17.120 --> 00:20:19.120]  其實呢
[00:20:19.120 --> 00:20:21.120]  我們有時不知不覺
[00:20:21.120 --> 00:20:23.120]  我們平時不會想這些
[00:20:25.120 --> 00:20:27.120]  很多人我們都像聖經比喻中的財主一樣
[00:20:27.120 --> 00:20:29.120]  其實我們需要的
[00:20:29.120 --> 00:20:31.120]  已經超過我們所需要
[00:20:31.120 --> 00:20:33.120]  甚至我們所能夠享受
[00:20:33.120 --> 00:20:35.120]  但我們就是想要多一點
[00:20:35.120 --> 00:20:37.120]  以致我們很多時候
[00:20:37.120 --> 00:20:39.120]  搞到自己財務上的困難
[00:20:39.120 --> 00:20:41.120]  以致很多時候
[00:20:41.120 --> 00:20:43.120]  我們不知道為了什麼原因
[00:20:43.120 --> 00:20:45.120]  我們要去理財
[00:20:45.120 --> 00:20:47.120]  聖經裏面
[00:20:47.120 --> 00:20:49.120]  如果你看一些聖經翻譯的時候
[00:20:49.120 --> 00:20:51.120]  有一個標題
[00:20:51.120 --> 00:20:53.120]  有沒有人記得
[00:20:53.120 --> 00:20:55.120]  基督徒應該知道
[00:20:55.120 --> 00:20:57.120]  讀聖經的時候
[00:20:57.120 --> 00:20:59.120]  無知的財主
[00:20:59.120 --> 00:21:01.120]  有些聖經的翻譯
[00:21:01.120 --> 00:21:03.120]  有一個標題
[00:21:03.120 --> 00:21:05.120]  無知的財主
[00:21:05.120 --> 00:21:07.120]  為什麼
[00:21:07.120 --> 00:21:09.120]  因為這個財主的理財觀念
[00:21:09.120 --> 00:21:11.120]  和聖經所教導的
[00:21:11.120 --> 00:21:13.120]  是有出入
[00:21:13.120 --> 00:21:15.120]  那不就愚蠢了
[00:21:15.120 --> 00:21:17.120]  你敬畏而無懷是智慧的開端
[00:21:17.120 --> 00:21:19.120]  你不跟著聖經的一套去做
[00:21:19.120 --> 00:21:21.120]  你要自己有一套
[00:21:21.120 --> 00:21:23.120]  大家做人這麼久
[00:21:23.120 --> 00:21:25.120]  也應該有一點點理財
[00:21:25.120 --> 00:21:27.120]  甚至有一點點投資
[00:21:27.120 --> 00:21:29.120]  那你自己有沒有什麼理財觀念
[00:21:29.120 --> 00:21:33.120]  你有沒有什麼理財的原則
[00:21:33.120 --> 00:21:35.120]  你的觀念和原則
[00:21:35.120 --> 00:21:37.120]  和聖經所啟示教導的
[00:21:37.120 --> 00:21:39.120]  有沒有不一樣
[00:21:39.120 --> 00:21:41.120]  耶穌就告訴我們
[00:21:41.120 --> 00:21:43.120]  這個財主到底有沒有什麼理財原則
[00:21:43.120 --> 00:21:45.120]  有沒有理財觀念
[00:21:45.120 --> 00:21:47.120]  其實有的耶穌就告訴我們
[00:21:47.120 --> 00:21:49.120]  我們看看路加第十二章十七節
[00:21:49.120 --> 00:21:51.120]  這個財主心裏面盤算
[00:21:51.120 --> 00:21:53.120]  有計劃有計劃的
[00:21:53.120 --> 00:21:55.120]  有理財有計劃的投資
[00:21:55.120 --> 00:21:57.120]  我沒有夠大的地方
[00:21:57.120 --> 00:21:59.120]  來儲蓄我所有的穀物
[00:21:59.120 --> 00:22:01.120]  該怎麼辦呢
[00:22:01.120 --> 00:22:03.120]  他就自言自語了
[00:22:03.120 --> 00:22:05.120]  我要把原有的倉庫策料
[00:22:05.120 --> 00:22:07.120]  改建更大的
[00:22:07.120 --> 00:22:09.120]  來存放五穀和別的貨物
[00:22:09.120 --> 00:22:11.120]  然後我要對自己說
[00:22:11.120 --> 00:22:13.120]  幸運的人啊
[00:22:13.120 --> 00:22:15.120]  你擁有一切好東西
[00:22:15.120 --> 00:22:17.120]  足夠你多年的花容
[00:22:17.120 --> 00:22:19.120]  慢慢享受
[00:22:19.120 --> 00:22:21.120]  吃吃喝喝
[00:22:21.120 --> 00:22:23.120]  過舒服的日子吧
[00:22:23.120 --> 00:22:25.120]  那時上帝要對他說
[00:22:25.120 --> 00:22:27.120]  你這個糊塗人
[00:22:27.120 --> 00:22:29.120]  就在今晚
[00:22:29.120 --> 00:22:31.120]  你得交出你的生命
[00:22:31.120 --> 00:22:33.120]  那麼你為自己
[00:22:33.120 --> 00:22:35.120]  所積存的一切財物
[00:22:35.120 --> 00:22:37.120]  要歸給誰呢
[00:22:37.120 --> 00:22:43.120]  這個財主其實是有理財策略的
[00:22:43.120 --> 00:22:45.120]  剛剛過去一個星期
[00:22:45.120 --> 00:22:47.120]  有幾個朋友來探望我
[00:22:47.120 --> 00:22:49.120]  住在我家
[00:22:49.120 --> 00:22:51.120]  一對夫婦是從香港來的
[00:22:51.120 --> 00:22:53.120]  一對夫婦是從溫哥華來的
[00:22:53.120 --> 00:22:55.120]  當然很久沒見了
[00:22:55.120 --> 00:22:57.120]  在溫哥華下來的那對夫婦
[00:22:57.120 --> 00:22:59.120]  跟我說
[00:22:59.120 --> 00:23:01.120]  你知不知道現在溫哥華的樓市
[00:23:01.120 --> 00:23:03.120]  飛到亂七八糟
[00:23:03.120 --> 00:23:05.120]  很蓬勃
[00:23:05.120 --> 00:23:07.120]  你有沒有聽到
[00:23:07.120 --> 00:23:09.120]  如果你有朋友家人住在溫哥華
[00:23:09.120 --> 00:23:11.120]  樓價比速度還要快
[00:23:11.120 --> 00:23:13.120]  比灣區還要快
[00:23:13.120 --> 00:23:15.120]  那些房子很貴
[00:23:15.120 --> 00:23:17.120]  在Richmond區
[00:23:17.120 --> 00:23:19.120]  有一條很旺的街
[00:23:19.120 --> 00:23:21.120]  地產商看中了機會
[00:23:21.120 --> 00:23:23.120]  在整個區域買了
[00:23:23.120 --> 00:23:25.120]  裡面有房子
[00:23:25.120 --> 00:23:27.120]  三倍價錢
[00:23:27.120 --> 00:23:29.120]  然後全新的房子
[00:23:29.120 --> 00:23:31.120]  一樣照拆
[00:23:31.120 --> 00:23:33.120]  然後蓋多層樓
[00:23:33.120 --> 00:23:35.120]  Luxury Home
[00:23:35.120 --> 00:23:37.120]  即是condo
[00:23:37.120 --> 00:23:39.120]  買了新房子
[00:23:39.120 --> 00:23:41.120]  在整個區域買了
[00:23:41.120 --> 00:23:43.120]  重建那個區域
[00:23:43.120 --> 00:23:45.120]  哇
[00:23:45.120 --> 00:23:47.120]  全部都是貴價的
[00:23:47.120 --> 00:23:49.120]  那些房子
[00:23:49.120 --> 00:23:51.120]  賺了很多錢
[00:23:51.120 --> 00:23:55.120]  我發覺
[00:23:55.120 --> 00:23:57.120]  這個故事跟財主想的差不多
[00:23:57.120 --> 00:23:59.120]  他不是沒有倉庫
[00:23:59.120 --> 00:24:01.120]  不過不夠大
[00:24:01.120 --> 00:24:03.120]  不夠多
[00:24:03.120 --> 00:24:05.120]  於是拆了去建一個大一點的
[00:24:05.120 --> 00:24:07.120]  這些
[00:24:07.120 --> 00:24:09.120]  地產商一樣
[00:24:09.120 --> 00:24:11.120]  整套房子
[00:24:11.120 --> 00:24:13.120]  一百萬的我逼三百萬你買不買
[00:24:13.120 --> 00:24:15.120]  真是這樣
[00:24:15.120 --> 00:24:17.120]  一百萬的房子逼三百萬你買不買
[00:24:17.120 --> 00:24:19.120]  買了之後全新的房子照拆
[00:24:19.120 --> 00:24:21.120]  我覺得
[00:24:21.120 --> 00:24:23.120]  這個盛京的理財觀念是什麼
[00:24:23.120 --> 00:24:25.120]  如果你是地產商
[00:24:25.120 --> 00:24:27.120]  我歸納
[00:24:27.120 --> 00:24:29.120]  第一,以錢賺錢
[00:24:29.120 --> 00:24:31.120]  這個不是理財
[00:24:31.120 --> 00:24:33.120]  以錢賺錢
[00:24:33.120 --> 00:24:35.120]  第二,小財不出,大財不入
[00:24:35.120 --> 00:24:37.120]  有沒有說錯
[00:24:37.120 --> 00:24:39.120]  第三
[00:24:39.120 --> 00:24:41.120]  第三,我相信
[00:24:41.120 --> 00:24:43.120]  當然要緊握時機
[00:24:43.120 --> 00:24:45.120]  錯過了機會就沒有了
[00:24:45.120 --> 00:24:47.120]  甚至要創造機會
[00:24:47.120 --> 00:24:49.120]  推高樓市
[00:24:49.120 --> 00:24:51.120]  才可以謀取暴利
[00:24:51.120 --> 00:24:53.120]  地產商就是這樣做
[00:24:53.120 --> 00:24:55.120]  有沒有考慮到
[00:24:55.120 --> 00:24:57.120]  普羅太宗
[00:24:57.120 --> 00:24:59.120]  怎麼上車
[00:24:59.120 --> 00:25:01.120]  香港術語
[00:25:01.120 --> 00:25:03.120]  怎麼買樓
[00:25:03.120 --> 00:25:05.120]  太貴了
[00:25:05.120 --> 00:25:07.120]  中產階層很辛苦
[00:25:07.120 --> 00:25:09.120]  負擔越來越重
[00:25:09.120 --> 00:25:11.120]  你不在乎
[00:25:11.120 --> 00:25:13.120]  事實上
[00:25:13.120 --> 00:25:15.120]  大家有沒有看到
[00:25:15.120 --> 00:25:17.120]  這是一個典型貪得無厭的例子
[00:25:17.120 --> 00:25:19.120]  一個典型貪得無厭的例子
[00:25:19.120 --> 00:25:21.120]  一個典型貪得無厭的例子
[00:25:21.120 --> 00:25:23.120]  那麼一個人
[00:25:23.120 --> 00:25:25.120]  要這麼多錢來做什麼呢
[00:25:25.120 --> 00:25:27.120]  盛京也有說
[00:25:27.120 --> 00:25:29.120]  盛京這個財主為什麼要醉點這麼多錢
[00:25:29.120 --> 00:25:31.120]  或者這麼多財富
[00:25:31.120 --> 00:25:33.120]  原因很簡單
[00:25:33.120 --> 00:25:35.120]  有這麼多錢
[00:25:35.120 --> 00:25:37.120]  讓我慢慢享受
[00:25:37.120 --> 00:25:39.120]  過舒適的日子
[00:25:39.120 --> 00:25:41.120]  這個就是
[00:25:41.120 --> 00:25:43.120]  賺這麼多錢的目的
[00:25:43.120 --> 00:25:45.120]  沒有說別的
[00:25:45.120 --> 00:25:47.120]  如果我們
[00:25:47.120 --> 00:25:49.120]  理財始終的目的
[00:25:49.120 --> 00:25:51.120]  和財主一模一樣的時候
[00:25:51.120 --> 00:25:53.120]  就算我們
[00:25:53.120 --> 00:25:55.120]  追求大富大貴
[00:25:55.120 --> 00:25:57.120]  應該這樣說
[00:25:57.120 --> 00:25:59.120]  就算我們不是追求大富大貴
[00:25:59.120 --> 00:26:01.120]  就算我們不是追求大富大貴
[00:26:01.120 --> 00:26:03.120]  這個目的和他一樣的時候
[00:26:03.120 --> 00:26:05.120]  只是求安穩和享受
[00:26:05.120 --> 00:26:07.120]  這樣的理財目的
[00:26:07.120 --> 00:26:09.120]  是不是真的能夠讓你
[00:26:09.120 --> 00:26:11.120]  享受人生
[00:26:11.120 --> 00:26:13.120]  過得開心快樂呢
[00:26:13.120 --> 00:26:15.120]  或者
[00:26:15.120 --> 00:26:17.120]  我們中國人
[00:26:17.120 --> 00:26:19.120]  牧師不用說成這樣
[00:26:19.120 --> 00:26:21.120]  我都沒有想過自己要享受很多
[00:26:21.120 --> 00:26:23.120]  不過我有兒子有女兒
[00:26:23.120 --> 00:26:25.120]  有孫子
[00:26:25.120 --> 00:26:27.120]  我都做了爺爺
[00:26:27.120 --> 00:26:29.120]  那我
[00:26:29.120 --> 00:26:31.120]  能夠賺多一點
[00:26:31.120 --> 00:26:33.120]  現在世界越來越艱難
[00:26:33.120 --> 00:26:35.120]  讓我們下一代好過一點
[00:26:35.120 --> 00:26:37.120]  留多一點給他們
[00:26:37.120 --> 00:26:39.120]  都沒有什麼不對
[00:26:39.120 --> 00:26:41.120]  這個都是理財目的
[00:26:41.120 --> 00:26:43.120]  可能都是其中一個部份
[00:26:43.120 --> 00:26:45.120]  大家記不記得
[00:26:45.120 --> 00:26:47.120]  傳道書
[00:26:47.120 --> 00:26:49.120]  所羅門王有一個觀察
[00:26:49.120 --> 00:26:51.120]  你們outline沒有
[00:26:51.120 --> 00:26:53.120]  我打出來給大家看
[00:26:53.120 --> 00:26:55.120]  傳道書第二章
[00:26:55.120 --> 00:26:57.120]  十八節到二十二節
[00:26:57.120 --> 00:26:59.120]  傳道書第二十八節
[00:26:59.120 --> 00:27:01.120]  太陽底下
[00:27:01.120 --> 00:27:03.120]  由新奴得來的一切
[00:27:03.120 --> 00:27:05.120]  對我也都沒有意義
[00:27:05.120 --> 00:27:07.120]  為什麼
[00:27:07.120 --> 00:27:09.120]  因為我不能不把一切留給後人
[00:27:09.120 --> 00:27:11.120]  你不留都不行
[00:27:11.120 --> 00:27:13.120]  你會留的
[00:27:13.120 --> 00:27:15.120]  而那人是智是愚
[00:27:15.120 --> 00:27:17.120]  這個就是問題
[00:27:17.120 --> 00:27:19.120]  然而
[00:27:19.120 --> 00:27:21.120]  他將擁有我在世上
[00:27:21.120 --> 00:27:23.120]  以新奴以智慧獲得的一切成果
[00:27:23.120 --> 00:27:25.120]  這也是空虛
[00:27:25.120 --> 00:27:27.120]  因此
[00:27:27.120 --> 00:27:29.120]  我對以往在太陽底下
[00:27:29.120 --> 00:27:31.120]  的辛苦勞碌
[00:27:31.120 --> 00:27:33.120]  非常失望
[00:27:33.120 --> 00:27:35.120]  人以他的智慧知識技能
[00:27:35.120 --> 00:27:37.120]  所得來的都得留下
[00:27:37.120 --> 00:27:39.120]  讓別人不勞而獲
[00:27:39.120 --> 00:27:41.120]  這也是空虛
[00:27:41.120 --> 00:27:43.120]  太不公平了
[00:27:43.120 --> 00:27:45.120]  人在太陽底下
[00:27:45.120 --> 00:27:47.120]  操心
[00:27:47.120 --> 00:27:49.120]  辛苦勞碌
[00:27:49.120 --> 00:27:51.120]  究竟有什麼益處
[00:27:51.120 --> 00:27:53.120]  做事很辛苦
[00:27:53.120 --> 00:27:55.120]  用智慧
[00:27:55.120 --> 00:27:57.120]  努力賺很多錢
[00:27:57.120 --> 00:27:59.120]  但是留給那些人
[00:27:59.120 --> 00:28:01.120]  聰明蠢我們又不知道
[00:28:01.120 --> 00:28:03.120]  我這麼辛苦賺這麼多錢
[00:28:03.120 --> 00:28:05.120]  儲這麼多錢
[00:28:05.120 --> 00:28:07.120]  為了什麼
[00:28:07.120 --> 00:28:09.120]  有什麼好處
[00:28:09.120 --> 00:28:11.120]  有什麼目的
[00:28:11.120 --> 00:28:13.120]  是否能令我生活開心快樂一點
[00:28:13.120 --> 00:28:15.120]  所羅門王很有智慧
[00:28:15.120 --> 00:28:17.120]  大家都知道
[00:28:17.120 --> 00:28:19.120]  他的結論是
[00:28:19.120 --> 00:28:21.120]  不是
[00:28:21.120 --> 00:28:23.120]  如果我們有所羅門王的智慧
[00:28:23.120 --> 00:28:25.120]  你同意他的觀察
[00:28:25.120 --> 00:28:27.120]  同意他的說法
[00:28:27.120 --> 00:28:29.120]  我們就要好好想一想
[00:28:29.120 --> 00:28:31.120]  什麼理財目的
[00:28:31.120 --> 00:28:33.120]  什麼理財目的
[00:28:33.120 --> 00:28:35.120]  什麼理財目的
[00:28:35.120 --> 00:28:37.120]  才能讓你讓我的生活
[00:28:37.120 --> 00:28:39.120]  更加紮實更加有意義
[00:28:39.120 --> 00:28:41.120]  更加豐富
[00:28:41.120 --> 00:28:43.120]  因為聖經耶穌已經提醒我們
[00:28:43.120 --> 00:28:45.120]  人生命是否有意有價值
[00:28:45.120 --> 00:28:47.120]  不在乎家道豐富
[00:28:47.120 --> 00:28:49.120]  這是真的生命
[00:28:49.120 --> 00:28:51.120]  生存而生活在世界上
[00:28:51.120 --> 00:28:53.120]  這是我們經常講的訊息
[00:28:53.120 --> 00:28:55.120]  For what purpose
[00:28:55.120 --> 00:28:57.120]  你能夠活得有意義有價值
[00:28:57.120 --> 00:28:59.120]  你的人才會滿足開心
[00:28:59.120 --> 00:29:01.120]  在理財上
[00:29:01.120 --> 00:29:03.120]  什麼目的才能夠
[00:29:03.120 --> 00:29:05.120]  令你的生命變得更加豐盛
[00:29:05.120 --> 00:29:07.120]  和有意義
[00:29:07.120 --> 00:29:11.120]  我來美國讀書的時候
[00:29:11.120 --> 00:29:13.120]  我在德州
[00:29:13.120 --> 00:29:17.120]  我進去的時候
[00:29:17.120 --> 00:29:19.120]  在一個很清白的地方
[00:29:19.120 --> 00:29:21.120]  把所有歷任的校長
[00:29:21.120 --> 00:29:23.120]  登出來
[00:29:23.120 --> 00:29:25.120]  其中一個很出名的
[00:29:25.120 --> 00:29:27.120]  Dr. George Truitt
[00:29:27.120 --> 00:29:29.120]  所以那個聽證會叫
[00:29:29.120 --> 00:29:31.120]  Truitt Auditorium
[00:29:31.120 --> 00:29:33.120]  很出名的牧師
[00:29:33.120 --> 00:29:35.120]  也是西南生活園其中一個校長
[00:29:35.120 --> 00:29:37.120]  當然他已經死了
[00:29:37.120 --> 00:29:39.120]  有一次他在德州
[00:29:39.120 --> 00:29:41.120]  有一個德州的有錢人
[00:29:41.120 --> 00:29:43.120]  德州的巨富
[00:29:43.120 --> 00:29:45.120]  請他回家吃飯
[00:29:45.120 --> 00:29:47.120]  我帶你去看看
[00:29:47.120 --> 00:29:49.120]  我家是怎樣的
[00:29:49.120 --> 00:29:51.120]  他就帶我去一個地方
[00:29:51.120 --> 00:29:53.120]  可以環顧四周
[00:29:53.120 --> 00:29:55.120]  他就將他
[00:29:55.120 --> 00:29:57.120]  Dr. Truitt就說
[00:29:57.120 --> 00:29:59.120]  你看看前面
[00:29:59.120 --> 00:30:01.120]  大腿的油田
[00:30:01.120 --> 00:30:03.120]  25年前
[00:30:03.120 --> 00:30:05.120]  我不明一文什麼都沒有
[00:30:05.120 --> 00:30:07.120]  但現在前面大腿的油田
[00:30:07.120 --> 00:30:09.120]  望不盡眼
[00:30:09.120 --> 00:30:11.120]  It's mine
[00:30:11.120 --> 00:30:13.120]  後面所有那些
[00:30:13.120 --> 00:30:15.120]  Greenfield
[00:30:15.120 --> 00:30:17.120]  和田也看不到盡頭
[00:30:17.120 --> 00:30:19.120]  It's mine too
[00:30:19.120 --> 00:30:21.120]  還有
[00:30:21.120 --> 00:30:23.120]  左邊的牧場
[00:30:23.120 --> 00:30:25.120]  遠遠看到有成千上萬的
[00:30:25.120 --> 00:30:27.120]  牛羊在那裏
[00:30:27.120 --> 00:30:29.120]  右邊是一大片的叢林
[00:30:29.120 --> 00:30:31.120]  They are all mine
[00:30:31.120 --> 00:30:33.120]  25年前我什麼都沒有
[00:30:33.120 --> 00:30:35.120]  但你看一大堆
[00:30:35.120 --> 00:30:37.120]  環顧著我的
[00:30:37.120 --> 00:30:39.120]  都是我的
[00:30:39.120 --> 00:30:41.120]  然後望著Dr. Truitt
[00:30:41.120 --> 00:30:43.120]  看看他有什麼回應
[00:30:43.120 --> 00:30:45.120]  講完後人們都期待你的答案
[00:30:45.120 --> 00:30:49.120]  Dr. Truitt一隻手搭著他的肩膀
[00:30:49.120 --> 00:30:51.120]  一隻手指著上面
[00:30:51.120 --> 00:30:53.120]  How much do you have
[00:30:53.120 --> 00:30:55.120]  in that direction
[00:30:55.120 --> 00:31:01.120]  在上面這個方向
[00:31:01.120 --> 00:31:03.120]  你有什麼在呢
[00:31:03.120 --> 00:31:05.120]  這個前路
[00:31:05.120 --> 00:31:07.120]  I have never thought about it
[00:31:09.120 --> 00:31:11.120]  我不知道今天你坐在這裏的時候
[00:31:11.120 --> 00:31:13.120]  如果你是基督徒
[00:31:13.120 --> 00:31:15.120]  Have you ever thought about it
[00:31:15.120 --> 00:31:17.120]  在上面你有什麼在呢
[00:31:17.120 --> 00:31:19.120]  在你手上有什麼
[00:31:19.120 --> 00:31:21.120]  你自己很清楚
[00:31:21.120 --> 00:31:23.120]  在上面
[00:31:23.120 --> 00:31:25.120]  我們有什麼在呢
[00:31:25.120 --> 00:31:29.120]  這是今天值得我們每一個人去思考的問題
[00:31:29.120 --> 00:31:31.120]  如果我們相信神
[00:31:31.120 --> 00:31:33.120]  How much do we have
[00:31:33.120 --> 00:31:35.120]  in that direction
[00:31:35.120 --> 00:31:37.120]  如果我們有這樣的感受
[00:31:37.120 --> 00:31:39.120]  有這樣的體會的時候
[00:31:39.120 --> 00:31:41.120]  我們會怎樣去調整
[00:31:41.120 --> 00:31:43.120]  我們的理財策略呢
[00:31:43.120 --> 00:31:45.120]  耶穌在講完這個比喻之後
[00:31:45.120 --> 00:31:47.120]  他做了一個結論
[00:31:47.120 --> 00:31:49.120]  耶穌的結論是什麼
[00:31:49.120 --> 00:31:51.120]  第21節
[00:31:51.120 --> 00:31:53.120]  哪為自己積聚財富
[00:31:53.120 --> 00:31:55.120]  在上帝眼中
[00:31:55.120 --> 00:31:57.120]  卻不富足的人
[00:31:57.120 --> 00:31:59.120]  也是這樣
[00:31:59.120 --> 00:32:03.120]  這就是耶穌的結論
[00:32:03.120 --> 00:32:05.120]  我們怎樣才能成為上帝
[00:32:05.120 --> 00:32:07.120]  眼中富足的人
[00:32:07.120 --> 00:32:09.120]  很明顯就不是靠積聚財富
[00:32:09.120 --> 00:32:11.120]  因為人生的價值
[00:32:11.120 --> 00:32:13.120]  不在乎我們擁有多少產業
[00:32:13.120 --> 00:32:15.120]  聖經一早就講
[00:32:15.120 --> 00:32:17.120]  比喻一早就講
[00:32:17.120 --> 00:32:19.120]  而事實上
[00:32:19.120 --> 00:32:21.120]  物質的財富也不能夠保證
[00:32:21.120 --> 00:32:23.120]  讓我們能夠生活得開心
[00:32:23.120 --> 00:32:25.120]  這些故事不需要我說
[00:32:25.120 --> 00:32:27.120]  但如果我們能夠善用
