
[00:00:00.000 --> 00:00:07.500]  大家早安,好開心能夠回來和你們在一起。
[00:43:31.000 --> 00:43:37.000]  這段經文是關於我們那個文曰裡面的所有方面。
[00:43:37.000 --> 00:43:48.000]  但是我想藉著這些內容,
[00:43:48.000 --> 00:43:52.000]  去將文曰和我們如何得到,
[00:43:52.000 --> 00:43:55.000]  去告訴你,如何去成就,去告訴你。
[00:44:02.000 --> 00:44:05.000]  在希伯來書裡已經告訴我們,
[00:44:05.000 --> 00:44:08.000]  我們如何去得到神的供應,
[00:44:08.000 --> 00:44:11.000]  以及供應是什麼,已經告訴我們了。
[00:44:11.000 --> 00:44:18.000]  而這些經文是告訴我們,
[00:44:18.000 --> 00:44:21.000]  我們其實就是要休息,要安息。
[00:44:21.000 --> 00:44:29.000]  而我們回到創世的故事的時候,
[00:44:29.000 --> 00:44:34.000]  在第七天神造物的公元畢了就安息。
[00:44:34.000 --> 00:44:46.000]  我想到這個安息的時候,
[00:44:46.000 --> 00:44:49.000]  其實不是神自己本性上的東西,
[00:44:49.000 --> 00:44:51.000]  而是我們作為一個人的時候,
[00:44:51.000 --> 00:44:53.000]  我們是需要這個安息休息。
[00:44:56.000 --> 00:44:59.000]  因為我們在肉體上需要這個安息。
[00:44:59.000 --> 00:45:06.000]  而更加重要的是,
[00:45:06.000 --> 00:45:10.000]  神是要藉著這個觀念去讓我們明白,
[00:45:10.000 --> 00:45:14.000]  我們也要在這個宿命裡面去休息。
[00:45:21.000 --> 00:45:26.000]  因為安息是我們對神的依靠的一個指示。
[00:45:26.000 --> 00:45:37.000]  我很喜歡看我們明尼蘇達州的
[00:45:37.000 --> 00:45:42.000]  奧林匹克跨國運動員Jesse Diggins。
[00:45:42.000 --> 00:45:48.000]  這個會是他最後一次參加奧運。
[00:45:52.000 --> 00:45:54.000]  而他給我們看到的是,
[00:45:54.000 --> 00:45:58.000]  他完全將自己擺上,即是給出來。
[00:45:58.000 --> 00:46:04.000]  我們當他看見他衝過這個終點線的時候,
[00:46:04.000 --> 00:46:06.000]  他整個人就跌倒在那裡。
[00:46:06.000 --> 00:46:15.000]  他自己說,
[00:46:15.000 --> 00:46:20.000]  他對於他自己怎樣計算他的成功,
[00:46:20.000 --> 00:46:23.000]  不是那天得到什麼獎品,
[00:46:23.000 --> 00:46:26.000]  而是有沒有將自己完全給出來。
[00:46:26.000 --> 00:46:32.000]  當他能夠將自己完全給出來的時候,
[00:46:32.000 --> 00:46:34.000]  他就覺得他自己可以安心下來。
[00:46:34.000 --> 00:46:42.000]  這也讓我想起另一個明尼蘇達州的運動員,
[00:46:42.000 --> 00:46:44.000]  就是Lindsey Vaughan。
[00:46:49.000 --> 00:46:51.000]  她年屆41歲。
[00:46:51.000 --> 00:46:54.000]  她仍然在這次參加奧運,
[00:46:54.000 --> 00:46:57.000]  但很不幸地將她的腳斷骨。
[00:46:57.000 --> 00:47:06.000]  她也表達了一個觀念,
[00:47:06.000 --> 00:47:09.000]  就是唯有她能夠將自己完全擺出來,
[00:47:09.000 --> 00:47:11.000]  她才能夠安心。
[00:47:17.000 --> 00:47:20.000]  很有趣的是,
[00:47:20.000 --> 00:47:22.000]  我們作為一個嬌肚仇腎,
[00:47:22.000 --> 00:47:26.000]  我們被要求將自己完全擺上。
[00:47:26.000 --> 00:47:36.000]  在這段經文11節裡說到,
[00:47:36.000 --> 00:47:38.000]  我們務必竭力進入安息。
[00:47:38.000 --> 00:47:45.000]  這是盡了所能去得到安息。
[00:47:48.000 --> 00:47:51.000]  所以我們要進入安息,
[00:47:51.000 --> 00:47:54.000]  也是需要這個努力。
[00:47:54.000 --> 00:48:01.000]  因為第十節裡說到,
[00:48:01.000 --> 00:48:03.000]  我們不是要藉著我們的工作,
[00:48:03.000 --> 00:48:09.000]  因為不是我們的工作去補足我們一切,
[00:48:09.000 --> 00:48:11.000]  給予我們一切。
[00:48:14.000 --> 00:48:17.000]  是因為耶穌基督成就一切,
[00:48:17.000 --> 00:48:19.000]  所以供給我們一切。
[00:48:19.000 --> 00:48:25.000]  所以當我們相信耶穌的時候,
[00:48:25.000 --> 00:48:27.000]  我們就能夠得到安息。
[00:48:27.000 --> 00:48:37.000]  這段經文也讓我們看到,
[00:48:37.000 --> 00:48:39.000]  我們心裡面的那種掙扎。
[00:48:43.000 --> 00:48:46.000]  這段經文問到我們到底喜歡什麼,
[00:48:46.000 --> 00:48:48.000]  或者我們喜歡哪一個人呢?
[00:48:48.000 --> 00:48:54.000]  我們究竟要相信神自己的供應,
[00:48:54.000 --> 00:48:57.000]  還是我們相信自己能夠供給?
[00:48:57.000 --> 00:49:03.000]  以前我們有時候會問,
[00:49:03.000 --> 00:49:06.000]  究竟我們為什麼不去相信神呢?
[00:49:10.000 --> 00:49:13.000]  或者我們學習的東西看不見神的供應呢?
[00:49:13.000 --> 00:49:21.000]  或者我們希望供應給自己,
[00:49:21.000 --> 00:49:24.000]  但其實是從一個錯誤的方向去看。
[00:49:24.000 --> 00:49:33.000]  就好像亞當和夏娃,
[00:49:33.000 --> 00:49:35.000]  他們看到一個果子覺得好吃,
[00:49:35.000 --> 00:49:36.000]  他們就去拿了,
[00:49:36.000 --> 00:49:38.000]  而他們沒有聽從神。
[00:49:41.000 --> 00:49:43.000]  而這段經文挑戰我們,
[00:49:43.000 --> 00:49:45.000]  如何彼此去激勵。
[00:49:45.000 --> 00:49:54.000]  鼓勵我們如何一起進入神所給我們的安息。
[00:49:54.000 --> 00:50:01.000]  而我們有時候想到,
[00:50:01.000 --> 00:50:03.000]  我們教會有很多事情要做,
[00:50:03.000 --> 00:50:05.000]  也有很多事情要做。
[00:50:08.000 --> 00:50:10.000]  我們很重要的事情就是,
[00:50:10.000 --> 00:50:11.000]  我們要彼此勉勵,
[00:50:11.000 --> 00:50:13.000]  我們要進入這個安息。
[00:50:13.000 --> 00:50:19.000]  是進入到神已經為我們成就一切的那個安息。
[00:50:19.000 --> 00:50:27.000]  而是我們能夠安靜地等待神,
[00:50:27.000 --> 00:50:29.000]  將來要給我們的安息,
[00:50:29.000 --> 00:50:31.000]  給我們一切。
[00:50:31.000 --> 00:50:37.000]  我希望今天你能夠有這個安息在這裡,
[00:50:38.000 --> 00:50:41.000]  讓你去想到神能夠完全的供應給你。
[00:50:41.000 --> 00:50:49.000]  讓我們一起祈禱。
[00:50:49.000 --> 00:50:52.000]  我們親愛的天父,
[00:50:52.000 --> 00:50:55.000]  我們為你的美善獻上感恩,
[00:50:55.000 --> 00:51:00.000]  你如何如此豐足地特別地供應我們。
[00:51:00.000 --> 00:51:06.000]  但我們必須自我承諾,
[00:51:06.000 --> 00:51:08.000]  有很多時候我們要靠自己的能力,
[00:51:08.000 --> 00:51:10.000]  為自己的供應。
[00:51:10.000 --> 00:51:15.000]  而我們應該首先去依靠你。
[00:51:15.000 --> 00:51:21.000]  所以我們要求你給我們特別的恩典,
[00:51:21.000 --> 00:51:23.000]  去相信你。
[00:51:23.000 --> 00:51:28.000]  因為我們知道,
[00:51:28.000 --> 00:51:30.000]  你是值得所有的榮耀,
[00:51:35.000 --> 00:51:37.000]  當我們去依靠你的時候,
[00:51:37.000 --> 00:51:39.000]  我們就將這一切榮耀歸還給你。
[00:51:39.000 --> 00:51:45.000]  奉主耶穌基督的聖名,
[00:51:45.000 --> 00:51:47.000]  阿們。
