
[00:00:00.000 --> 00:00:03.000]  新年的確是一個興奮的日子
[00:17:41.000 --> 00:17:43.000]  我自己是中心
[00:17:43.000 --> 00:17:45.000]  我最好我最重要
[00:17:45.000 --> 00:17:48.000]  而且驕傲的人很容易產生了野心
[00:17:48.000 --> 00:17:51.000]  追求一些更高的權位在裏面
[00:17:51.000 --> 00:17:54.000]  有時也需要有虛榮感
[00:17:54.000 --> 00:17:57.000]  因為驕傲的人希望別人稱讚他很聰明
[00:17:57.000 --> 00:17:58.000]  很聰明
[00:17:58.000 --> 00:18:02.000]  但如果他遇到一些比他聰明的人又怎樣呢
[00:18:02.000 --> 00:18:04.000]  就妒忌他
[00:18:04.000 --> 00:18:05.000]  不值得他比他聰明
[00:18:05.000 --> 00:18:07.000]  不值得他比他聰明的時候又怎樣呢
[00:18:07.000 --> 00:18:10.000]  會暗中做一些行為去損傷他
[00:18:10.000 --> 00:18:12.000]  損傷他的名譽
[00:18:12.000 --> 00:18:13.000]  甚至做一些動作
[00:18:13.000 --> 00:18:18.000]  去損害他一些做生意上的事
[00:18:18.000 --> 00:18:20.000]  或者陷害他身上
[00:18:20.000 --> 00:18:22.000]  因為基於妒忌
[00:18:22.000 --> 00:18:24.000]  當你妒忌他的時候又怎樣呢
[00:18:24.000 --> 00:18:26.000]  他更加看不起人
[00:18:26.000 --> 00:18:29.000]  說人看不起他
[00:18:29.000 --> 00:18:33.000]  這些就是妒忌的結果
[00:18:33.000 --> 00:18:40.000]  另外第六種就是貪婪
[00:18:40.000 --> 00:18:43.000]  貪婪是助長在上面那五種的情況
[00:18:43.000 --> 00:18:46.000]  將他的強烈程度加強了
[00:18:46.000 --> 00:18:49.000]  喜歡吃的貪就令他吃得更多更好
[00:18:49.000 --> 00:18:50.000]  要吃遍全世界
[00:18:50.000 --> 00:18:54.000]  或者那種驕傲也助長得更盛在裏面
[00:18:54.000 --> 00:18:57.000]  特別因為要更好的時候
[00:18:57.000 --> 00:19:00.000]  很多時貪婪的人會放很多時間
[00:19:00.000 --> 00:19:05.000]  貪婪的傾向會令他追求更多錢財的東西
[00:19:05.000 --> 00:19:07.000]  因為錢財可以有很多錢
[00:19:07.000 --> 00:19:08.000]  你有很多名譽地位
[00:19:08.000 --> 00:19:10.000]  之前可以做很多事
[00:19:10.000 --> 00:19:14.000]  所以會推動更多錢財的貪的追求
[00:19:14.000 --> 00:19:18.000]  另外最後第七個就是暴怒
[00:19:18.000 --> 00:19:22.000]  即是很容易發脾氣的情況
[00:19:22.000 --> 00:19:24.000]  這個是屬於普遍的
[00:19:24.000 --> 00:19:28.000]  普遍意思就是很多人都容易有這樣的情況在裏面
[00:19:28.000 --> 00:19:30.000]  有時事情不順意的時候
[00:19:30.000 --> 00:19:33.000]  很快就發脾氣出來罵人
[00:19:33.000 --> 00:19:35.000]  其實有情緒是可以的
[00:19:35.000 --> 00:19:38.000]  但如果情緒去到一個失控
[00:19:38.000 --> 00:19:40.000]  暴怒就是不可以控制的時候
[00:19:40.000 --> 00:19:43.000]  你會說話可能會說錯了
[00:19:43.000 --> 00:19:45.000]  說得傷害了人
[00:19:45.000 --> 00:19:48.000]  說得傷害了人多
[00:19:48.000 --> 00:19:50.000]  甚至有些人很容易出手
[00:19:50.000 --> 00:19:54.000]  出手就會傷害人的身體在裏面
[00:19:54.000 --> 00:19:57.000]  這七宗罪在靈修裏面
[00:19:57.000 --> 00:19:59.000]  傳統裏面提出來
[00:19:59.000 --> 00:20:01.000]  是叫人要注意一下人內心裏面
[00:20:01.000 --> 00:20:04.000]  是否受到這幾方面的影響
[00:20:04.000 --> 00:20:06.000]  以致產生了一些行為
[00:20:06.000 --> 00:20:08.000]  是偏得了是偏差了
[00:20:08.000 --> 00:20:10.000]  是傷害了人是傷害了自己
[00:20:10.000 --> 00:20:13.000]  要好好正視來處理
[00:20:13.000 --> 00:20:15.000]  當然靈修傳統裏面都提到
[00:20:15.000 --> 00:20:17.000]  我們相對於七宗罪
[00:20:17.000 --> 00:20:19.000]  我們有七個美德是相應的
[00:20:19.000 --> 00:20:21.000]  來建立起來
[00:20:21.000 --> 00:20:26.000]  以致能夠將七宗的罪來消除
[00:20:26.000 --> 00:20:28.000]  基本上它不是對付罪
[00:20:28.000 --> 00:20:30.000]  只要你建立好美德
[00:20:30.000 --> 00:20:33.000]  那些傷害就會減少
[00:20:33.000 --> 00:20:37.000]  例如懶惰的就要建立勤奮
[00:20:37.000 --> 00:20:39.000]  勤勞不失安逸偷懶
[00:20:39.000 --> 00:20:43.000]  暴色的時候要有節制
[00:20:43.000 --> 00:20:46.000]  色慾的要有清潔的生活
[00:20:46.000 --> 00:20:49.000]  驕傲的人要學習謙卑
[00:20:49.000 --> 00:20:51.000]  妒忌的人要學習一種寬容
[00:20:51.000 --> 00:20:53.000]  一種仁慈
[00:20:53.000 --> 00:20:56.000]  貪婪要學習慷慨的付出
[00:20:56.000 --> 00:20:58.000]  不要貪多了自己
[00:20:58.000 --> 00:21:02.000]  暴露的人要學習忍耐這些情況
[00:21:02.000 --> 00:21:05.000]  在今天新年裏面
[00:21:05.000 --> 00:21:08.000]  我們會清除家中的物品
[00:21:08.000 --> 00:21:09.000]  舊的東西除去
[00:21:09.000 --> 00:21:11.000]  除舊迎新
[00:21:11.000 --> 00:21:12.000]  順便提醒我們
[00:21:12.000 --> 00:21:14.000]  都要看看我們心靈裏面
[00:21:14.000 --> 00:21:16.000]  會不會有一些不好的東西
[00:21:16.000 --> 00:21:18.000]  有些罪有些惡在裏面
[00:21:18.000 --> 00:21:19.000]  我想大家反思一下
[00:21:19.000 --> 00:21:21.000]  在這七宗罪裏面
[00:21:21.000 --> 00:21:23.000]  有沒有一些罪
[00:21:23.000 --> 00:21:26.000]  存在在你現在裏面
[00:21:26.000 --> 00:21:28.000]  我們說不止的
[00:21:28.000 --> 00:21:30.000]  或者至少有一個比較明顯
[00:21:30.000 --> 00:21:32.000]  明顯的時候
[00:21:32.000 --> 00:21:34.000]  我們很想鼓勵一下你
[00:21:34.000 --> 00:21:36.000]  新一年裏面
[00:21:36.000 --> 00:21:39.000]  我們除了除外表的東西之外
[00:21:39.000 --> 00:21:41.000]  會不會精緻一下內心裏面
[00:21:41.000 --> 00:21:44.000]  某一方面的罪或者惡
[00:21:44.000 --> 00:21:46.000]  在未來新一年裏面
[00:21:46.000 --> 00:21:48.000]  我們會積極去操練
[00:21:48.000 --> 00:21:50.000]  去建立另一個美德
[00:21:50.000 --> 00:21:52.000]  相應的美德
[00:21:52.000 --> 00:21:55.000]  來將內心的這個教
[00:21:55.000 --> 00:21:56.000]  惡的教
[00:21:56.000 --> 00:21:57.000]  惡毒的教
[00:21:57.000 --> 00:21:58.000]  來除去
[00:21:58.000 --> 00:22:01.000]  好不好
[00:22:01.000 --> 00:22:03.000]  看看七宗罪
[00:22:03.000 --> 00:22:04.000]  我印了在程序表
[00:22:04.000 --> 00:22:07.000]  你不記得
[00:22:07.000 --> 00:22:09.000]  最後
[00:22:09.000 --> 00:22:11.000]  有人說唐大宗有三面鏡
[00:22:11.000 --> 00:22:12.000]  是他自己說的
[00:22:12.000 --> 00:22:13.000]  哪三面鏡呢
[00:22:13.000 --> 00:22:14.000]  第一面鏡
[00:22:14.000 --> 00:22:16.000]  他用銅做鏡
[00:22:16.000 --> 00:22:17.000]  以前用銅
[00:22:17.000 --> 00:22:18.000]  現在我們用玻璃
[00:22:18.000 --> 00:22:20.000]  照鏡就是正義觀
[00:22:20.000 --> 00:22:22.000]  即是你上街上班的時候
[00:22:22.000 --> 00:22:23.000]  你照一照鏡
[00:22:23.000 --> 00:22:24.000]  條攤歪了
[00:22:24.000 --> 00:22:25.000]  或者這裏有點亂
[00:22:25.000 --> 00:22:26.000]  馬上撿起來
[00:22:26.000 --> 00:22:27.000]  好些見人
[00:22:27.000 --> 00:22:28.000]  他第二面鏡
[00:22:28.000 --> 00:22:30.000]  就是人為鏡
[00:22:30.000 --> 00:22:32.000]  就是歷史為鏡
[00:22:32.000 --> 00:22:33.000]  他要考察歷史
[00:22:33.000 --> 00:22:34.000]  透過歷史裏面
[00:22:34.000 --> 00:22:35.000]  可以知得
[00:22:35.000 --> 00:22:36.000]  以至他治國的時候
[00:22:36.000 --> 00:22:37.000]  有個參考
[00:22:37.000 --> 00:22:39.000]  第三就是以人為鏡
[00:22:39.000 --> 00:22:40.000]  他這個人
[00:22:40.000 --> 00:22:42.000]  特別是一個間官
[00:22:42.000 --> 00:22:43.000]  叫做魏徵
[00:22:43.000 --> 00:22:44.000]  他很信任德國
[00:22:44.000 --> 00:22:45.000]  他經常提點
[00:22:45.000 --> 00:22:48.000]  他做人或處事的事情
[00:22:48.000 --> 00:22:49.000]  以人為鏡
[00:22:49.000 --> 00:22:50.000]  有時在節目裏
[00:22:50.000 --> 00:22:51.000]  我們會不會有一些
[00:22:51.000 --> 00:22:52.000]  身邊的人
[00:22:52.000 --> 00:22:53.000]  很好的朋友
[00:22:53.000 --> 00:22:55.000]  你又很信德國的朋友
[00:22:55.000 --> 00:22:57.000]  你都會有時提一提你
[00:22:57.000 --> 00:22:59.000]  有些地方要留意一下
[00:22:59.000 --> 00:23:00.000]  注意一下
[00:23:00.000 --> 00:23:01.000]  你就不要生他的氣
[00:23:01.000 --> 00:23:02.000]  提你不好的東西
[00:23:02.000 --> 00:23:04.000]  其實他只是在幫你
[00:23:04.000 --> 00:23:06.000]  注意一些地方
[00:23:06.000 --> 00:23:07.000]  值得去改善
[00:23:07.000 --> 00:23:08.000]  以至我們能夠
[00:23:08.000 --> 00:23:09.000]  將內在裏面
[00:23:09.000 --> 00:23:11.000]  有些舊可以
[00:23:11.000 --> 00:23:13.000]  教可以除一除去
[00:23:13.000 --> 00:23:15.000]  重視一下這方面
[00:23:15.000 --> 00:23:16.000]  但我覺得
[00:23:16.000 --> 00:23:18.000]  我們還有一面鏡
[00:23:18.000 --> 00:23:19.000]  是甚麼?
[00:23:19.000 --> 00:23:20.000]  聖經
[00:23:20.000 --> 00:23:23.000]  聖經的作用在哪裏?
[00:23:23.000 --> 00:23:24.000]  聖經都是神所密使的
[00:23:24.000 --> 00:23:25.000]  於教訓獨澤
[00:23:25.000 --> 00:23:26.000]  使人歸正
[00:23:26.000 --> 00:23:27.000]  教訓人學矣
[00:23:27.000 --> 00:23:28.000]  都是有益的
[00:23:28.000 --> 00:23:30.000]  聖經的作用就在這裏
[00:23:30.000 --> 00:23:31.000]  會指出我們
[00:23:31.000 --> 00:23:33.000]  有些問題的地方
[00:23:33.000 --> 00:23:34.000]  然後他會教導我們
[00:23:34.000 --> 00:23:36.000]  有歸正
[00:23:36.000 --> 00:23:38.000]  走回正確的裏面
[00:23:38.000 --> 00:23:39.000]  所以研考聖經
[00:23:39.000 --> 00:23:41.000]  亦都是很重要
[00:23:41.000 --> 00:23:44.000]  教會有主學
[00:23:44.000 --> 00:23:46.000]  大家很鼓勵弟兄姊妹
[00:23:46.000 --> 00:23:48.000]  來參加主學
[00:23:48.000 --> 00:23:49.000]  學習聖經
[00:23:49.000 --> 00:23:50.000]  亦都很鼓勵弟兄姊妹
[00:23:50.000 --> 00:23:51.000]  在新一年裏面
[00:23:51.000 --> 00:23:53.000]  重新提醒自己
[00:23:53.000 --> 00:23:55.000]  去勤讀聖經
[00:23:55.000 --> 00:23:57.000]  因為聖經的作用
[00:23:57.000 --> 00:23:58.000]  能夠幫我們看出
[00:23:58.000 --> 00:24:00.000]  我們有些毛病在哪裏
[00:24:00.000 --> 00:24:02.000]  然後他又矯正我們
[00:24:02.000 --> 00:24:03.000]  糾正我們
[00:24:03.000 --> 00:24:05.000]  讓我們過一個
[00:24:05.000 --> 00:24:07.000]  更好的生命
[00:24:07.000 --> 00:24:09.000]  成為一個義的生命
[00:24:09.000 --> 00:24:11.000]  希望在新一年裏面
[00:24:11.000 --> 00:24:13.000]  我們可以在這一方面
[00:24:13.000 --> 00:24:15.000]  去邁向
[00:24:15.000 --> 00:24:17.000]  拿一個志向
[00:24:17.000 --> 00:24:20.000]  將心裏面某一項的教
[00:24:20.000 --> 00:24:22.000]  能夠除去
[00:24:22.000 --> 00:24:24.000]  代之而有一個新的美德
[00:24:24.000 --> 00:24:25.000]  來去學習
[00:24:25.000 --> 00:24:26.000]  好嗎
[00:24:26.000 --> 00:24:28.000]  讓我們重新來到禱告
[00:24:28.000 --> 00:24:31.000]  聽耐天父上帝
[00:24:31.000 --> 00:24:32.000]  我們去感謝你
[00:24:32.000 --> 00:24:34.000]  明天就是新年
[00:24:34.000 --> 00:24:35.000]  在準備新年日子
[00:24:35.000 --> 00:24:37.000]  我們都很熱切
[00:24:37.000 --> 00:24:38.000]  各方面的準備
[00:24:38.000 --> 00:24:40.000]  盼望透過今天的訊息
[00:24:40.000 --> 00:24:41.000]  你提醒我們
[00:24:41.000 --> 00:24:43.000]  我們不單止準備愛在的物件
[00:24:43.000 --> 00:24:44.000]  我們心靈裏面
[00:24:44.000 --> 00:24:47.000]  都需要學習去除去一些教
[00:24:47.000 --> 00:24:50.000]  以致讓我們有一個無教的生命
[00:24:50.000 --> 00:24:52.000]  是主要喜悅的生命
[00:24:52.000 --> 00:24:54.000]  這個生命是蒙著所喜悅的
[00:24:54.000 --> 00:24:56.000]  求你幫助我們
[00:24:56.000 --> 00:24:57.000]  透過今天的訊息
[00:24:57.000 --> 00:24:58.000]  幫助我們檢視內在裏面
[00:24:58.000 --> 00:24:59.000]  有沒有一些罪
[00:24:59.000 --> 00:25:00.000]  有些惡
[00:25:00.000 --> 00:25:01.000]  都在影響我們
[00:25:01.000 --> 00:25:03.000]  待人之物的一些行為
[00:25:03.000 --> 00:25:04.000]  求主幫助我們
[00:25:04.000 --> 00:25:07.000]  相應有另一個美德去建立
[00:25:07.000 --> 00:25:09.000]  以致我們能夠蒙神喜悅
[00:25:09.000 --> 00:25:11.000]  建立一個無教的生命
[00:25:11.000 --> 00:25:13.000]  願你親自幫助我們
[00:25:13.000 --> 00:25:14.000]  聽我們的禱告
[00:25:14.000 --> 00:25:15.000]  教堂
[00:25:15.000 --> 00:25:17.000]  奉主耶穌基督的名字
[00:25:17.000 --> 00:25:18.000]  阿們
