
[00:00:00.000 --> 00:00:05.000]  「藥」是我們時時聽的一個字
[00:21:53.000 --> 00:21:55.000]  這位的神
[00:21:55.000 --> 00:21:56.000]  藉著耶穌基督
[00:21:56.000 --> 00:21:58.000]  為我們犧牲
[00:21:58.000 --> 00:21:59.000]  釘死
[00:21:59.000 --> 00:22:01.000]  在十字架上
[00:22:01.000 --> 00:22:03.000]  將我們從罪裡面拯救出來
[00:22:03.000 --> 00:22:07.000]  將永恆的生命賜給我的神
[00:22:07.000 --> 00:22:11.000]  你對這位神是怎樣的態度呢?
[00:22:11.000 --> 00:22:15.000]  當我們和神訂立約的時候
[00:22:15.000 --> 00:22:21.000]  你會不會感覺到是一種重擔呢?
[00:22:21.000 --> 00:22:23.000]  1990年
[00:22:23.000 --> 00:22:28.000]  在美國一個很出名的神學院裡面
[00:22:28.000 --> 00:22:31.000]  這個神學院訓練了很多宣教士
[00:22:31.000 --> 00:22:33.000]  很多傳道人
[00:22:33.000 --> 00:22:35.000]  這個神學院的院長
[00:22:35.000 --> 00:22:38.000]  叫做麥桂堅博士
[00:22:38.000 --> 00:22:41.000]  他在1990年宣佈
[00:22:41.000 --> 00:22:46.000]  要辭任院長的職務
[00:22:46.000 --> 00:22:48.000]  他最主要的理由
[00:22:48.000 --> 00:22:53.000]  就是我要回家照顧患了
[00:22:53.000 --> 00:22:55.000]  我們以前叫做老人癡呆症
[00:22:55.000 --> 00:22:58.000]  現在叫做老人認知障礙症
[00:22:58.000 --> 00:23:00.000]  他的太太
[00:23:00.000 --> 00:23:01.000]  這個消息一出
[00:23:01.000 --> 00:23:06.000]  各界都很震驚
[00:23:06.000 --> 00:23:10.000]  因為他在這個神學院服侍了二十多年
[00:23:10.000 --> 00:23:16.000]  同時他也還沒有到退休的年紀
[00:23:16.000 --> 00:23:22.000]  這位院長怎樣去做了這個決定呢?
[00:23:22.000 --> 00:23:24.000]  當他還沒有做決定的時候
[00:23:24.000 --> 00:23:25.000]  他很掙扎
[00:23:25.000 --> 00:23:28.000]  究竟我要犧牲我的侍奉
[00:23:28.000 --> 00:23:30.000]  還是我要犧牲我太太呢?
[00:23:30.000 --> 00:23:34.000]  我要繼續為我的侍奉去重心
[00:23:34.000 --> 00:23:39.000]  還是我要將我太太送去這個護老院呢?
[00:23:39.000 --> 00:23:45.000]  有幾位朋友都勸他
[00:23:45.000 --> 00:23:48.000]  其實你送你太太去護老院
[00:23:48.000 --> 00:23:50.000]  其實沒什麼特別的
[00:23:50.000 --> 00:23:53.000]  因為其實他也不知道他在哪裡
[00:23:53.000 --> 00:23:56.000]  他在家裡和在護老院都沒什麼特別的
[00:23:56.000 --> 00:24:00.000]  所以你不用不安心的
[00:24:00.000 --> 00:24:03.000]  不過他在良心裡面
[00:24:03.000 --> 00:24:09.000]  他就問我太太適不適應那個護老院的環境呢?
[00:24:09.000 --> 00:24:11.000]  有人去挑戰他
[00:24:11.000 --> 00:24:14.000]  我們基督徒不是說將神放在第一位
[00:24:14.000 --> 00:24:16.000]  家庭第二位
[00:24:16.000 --> 00:24:18.000]  侍奉第三位嗎?
[00:24:18.000 --> 00:24:22.000]  不過這是基督徒的說法
[00:24:22.000 --> 00:24:31.000]  不過麥博士來了解這句話的意思
[00:24:31.000 --> 00:24:35.000]  究竟現在神將什麼責任
[00:24:35.000 --> 00:24:41.000]  放在我的面前成為我最首要的責任呢?
[00:24:41.000 --> 00:24:43.000]  究竟在神學院的工作
[00:24:43.000 --> 00:24:48.000]  還是我太太的需要呢?
[00:24:48.000 --> 00:24:50.000]  有個醫生跟他說
[00:24:50.000 --> 00:24:54.000]  不要讓你太太影響了
[00:24:54.000 --> 00:25:00.000]  你在神的面前所訂立的心願
[00:25:00.000 --> 00:25:03.000]  他說我坦白跟你說
[00:25:03.000 --> 00:25:05.000]  你太太不會好了
[00:25:05.000 --> 00:25:07.000]  他掙扎很久
[00:25:07.000 --> 00:25:09.000]  然後他就做了一個決定
[00:25:09.000 --> 00:25:11.000]  我要辭職
[00:25:11.000 --> 00:25:13.000]  他說為什麼要這樣做呢?
[00:25:13.000 --> 00:25:18.000]  他說守住他曾經對太太的承諾
[00:25:18.000 --> 00:25:20.000]  他說42年前
[00:25:20.000 --> 00:25:22.000]  我在婚禮的時候
[00:25:22.000 --> 00:25:25.000]  我曾經跟我太太這樣說
[00:25:25.000 --> 00:25:27.000]  無論疾病或健康
[00:25:27.000 --> 00:25:32.000]  我都會照顧你至死此婚禮
[00:25:32.000 --> 00:25:35.000]  所以寫了一本書叫做
[00:25:35.000 --> 00:25:38.000]  守住一生的承諾
[00:25:38.000 --> 00:25:43.000]  弟兄姊妹,你有沒有守住你對神的承諾
[00:25:43.000 --> 00:25:45.000]  當祂拯救你的時候
[00:25:45.000 --> 00:25:47.000]  你有沒有承諾了祂呢?
[00:25:47.000 --> 00:25:51.000]  你有沒有進入這個藥的裏面
[00:25:51.000 --> 00:25:54.000]  守住那個承諾呢?
[00:25:54.000 --> 00:25:57.000]  我忘記了一篇文章
[00:25:57.000 --> 00:25:59.000]  或者這本書裏所說的
[00:25:59.000 --> 00:26:01.000]  他這樣說
[00:26:01.000 --> 00:26:03.000]  他說我不是感到無奈
[00:26:03.000 --> 00:26:07.000]  去承擔這個沉重的任務
[00:26:07.000 --> 00:26:09.000]  如果我這樣想
[00:26:09.000 --> 00:26:11.000]  覺得還不公平
[00:26:11.000 --> 00:26:13.000]  其實我太太很忠心
[00:26:13.000 --> 00:26:16.000]  去照顧了我40年
[00:26:16.000 --> 00:26:21.000]  而且她對我的愛絲毫無減
[00:26:21.000 --> 00:26:26.000]  其實當她太太患老人癡呆症初期
[00:26:26.000 --> 00:26:30.000]  她太太經常等她回家
[00:26:30.000 --> 00:26:33.000]  曾經經常走去神學院
[00:26:33.000 --> 00:26:35.000]  她住在神學院有一里路
[00:26:35.000 --> 00:26:38.000]  經常走來走去找她
[00:26:38.000 --> 00:26:41.000]  雖然她太太不太知道做什麼
[00:26:41.000 --> 00:26:45.000]  不過她心裏就掛著她的丈夫
[00:26:45.000 --> 00:26:47.000]  所以她說
[00:26:47.000 --> 00:26:52.000]  她來照顧了她40年
[00:26:52.000 --> 00:26:56.000]  她的心毫不減對她的愛
[00:26:56.000 --> 00:26:59.000]  她說現在由我照顧我太太
[00:26:59.000 --> 00:27:03.000]  不只是一個好的機會
[00:27:03.000 --> 00:27:07.000]  她就辭去神學院工作
[00:27:07.000 --> 00:27:11.000]  一直照顧她太太13年
[00:27:11.000 --> 00:27:15.000]  直至她回到天父的面前
[00:27:15.000 --> 00:27:17.000]  直至她太太去世
[00:27:17.000 --> 00:27:20.000]  這個不只是一個承諾
[00:27:20.000 --> 00:27:26.000]  這個還是一個回應這份情
[00:27:26.000 --> 00:27:27.000]  弟兄姊妹
[00:27:27.000 --> 00:27:29.000]  十戒是什麼?
[00:27:29.000 --> 00:27:32.000]  十戒是我們基督徒生活的方式
[00:27:32.000 --> 00:27:36.000]  十戒是我們對神的愛的一個回應
[00:27:36.000 --> 00:27:41.000]  十戒更加是我們對神忠誠的一個表達
[00:27:41.000 --> 00:27:44.000]  這個不是一個約束
[00:27:44.000 --> 00:27:52.000]  而這個正是我們去表達我們和神的關係
[00:27:52.000 --> 00:27:54.000]  弟兄姊妹
[00:27:54.000 --> 00:27:59.000]  可能我們在不同的教會的背景
[00:27:59.000 --> 00:28:05.000]  有些教會我不知道會不會每一次主餐的時候
[00:28:05.000 --> 00:28:08.000]  可能我們都會讀一讀十戒
[00:28:08.000 --> 00:28:10.000]  為什麼?
[00:28:10.000 --> 00:28:12.000]  神這麼愛我
[00:28:12.000 --> 00:28:16.000]  我有沒有愛神呢?
[00:28:16.000 --> 00:28:19.000]  我怎麼回應神呢?
[00:28:19.000 --> 00:28:22.000]  我有沒有忠於神呢?
[00:28:22.000 --> 00:28:24.000]  什麼叫忠於神呢?
[00:28:24.000 --> 00:28:30.000]  忠於神不是來教會參加崇拜就叫忠於神
[00:28:30.000 --> 00:28:33.000]  不是單單這樣
[00:28:33.000 --> 00:28:35.000]  忠於神
[00:28:35.000 --> 00:28:38.000]  你有沒有將神放在首位?
[00:28:38.000 --> 00:28:42.000]  你有沒有去愛人?
[00:28:42.000 --> 00:28:45.000]  你有沒有孝敬你的父母?
[00:28:45.000 --> 00:28:46.000]  你有沒有殺人?
[00:28:46.000 --> 00:28:47.000]  你有沒有生氣?
[00:28:47.000 --> 00:28:48.000]  你有沒有殺人?
[00:28:48.000 --> 00:28:49.000]  你有沒有姦淫?
[00:28:49.000 --> 00:28:51.000]  你有沒有什麼?
[00:28:51.000 --> 00:28:54.000]  當一直讀的時候
[00:28:54.000 --> 00:28:56.000]  正是來告訴我們
[00:28:56.000 --> 00:28:59.000]  我們有沒有忠於神那種生活方式
[00:28:59.000 --> 00:29:02.000]  有沒有對神的愛一個這樣的回應
[00:29:02.000 --> 00:29:05.000]  有沒有忠於祂呢?
[00:29:05.000 --> 00:29:07.000]  弟兄姊妹
[00:29:07.000 --> 00:29:14.000]  這個十戒給我們一個這樣的提醒
[00:29:14.000 --> 00:29:21.000]  在前幾個禮拜教宗去菲律賓
[00:29:21.000 --> 00:29:25.000]  在菲律賓主持一個大學的儀式裡面
[00:29:25.000 --> 00:29:29.000]  他們找了兩個少年人
[00:29:29.000 --> 00:29:32.000]  去講這個歡迎詞
[00:29:32.000 --> 00:29:37.000]  其中一個女孩所講的話都很感動
[00:29:37.000 --> 00:29:40.000]  她問了教宗一個問題
[00:29:40.000 --> 00:29:48.000]  她說當時很多小朋友都被父母遺棄
[00:29:48.000 --> 00:29:54.000]  她說很多小朋友被父母遺棄
[00:29:54.000 --> 00:29:57.000]  變成受害者
[00:29:57.000 --> 00:30:03.000]  很多小朋友捲入毒品和賣淫裡面
[00:30:03.000 --> 00:30:09.000]  為什麼神允許這些士林道在他們身上呢?
[00:30:09.000 --> 00:30:13.000]  而這些小朋友沒有什麼錯
[00:30:13.000 --> 00:30:15.000]  然後她就大哭
[00:30:15.000 --> 00:30:19.000]  教宗被她搞得不知所措
[00:30:19.000 --> 00:30:20.000]  去安慰她
[00:30:20.000 --> 00:30:24.000]  教宗說這個問題很難解答
[00:30:24.000 --> 00:30:25.000]  沒錯
[00:30:25.000 --> 00:30:29.000]  為什麼會有苦難臨到這個世界呢?
[00:30:29.000 --> 00:30:32.000]  其實苦難臨到這個世界
[00:30:32.000 --> 00:30:34.000]  神已經講了
[00:30:34.000 --> 00:30:36.000]  你不守約
[00:30:36.000 --> 00:30:38.000]  你不守約
[00:30:38.000 --> 00:30:41.000]  就會有災害就坐
[00:30:41.000 --> 00:30:45.000]  不是單單臨到這個意識裡人
[00:30:45.000 --> 00:30:49.000]  還是臨到我們每一個人的身上
[00:30:49.000 --> 00:30:52.000]  神說對亞當夏娃說
[00:30:52.000 --> 00:30:54.000]  吃的那一天
[00:30:54.000 --> 00:30:56.000]  你一定死
[00:30:56.000 --> 00:30:58.000]  如果死亡是痛苦的
[00:30:58.000 --> 00:31:02.000]  苦難和罪惡是分不開的
[00:31:02.000 --> 00:31:04.000]  弟兄姊妹
[00:31:04.000 --> 00:31:09.000]  我們有沒有想到原來違約
[00:31:09.000 --> 00:31:11.000]  原來不守約
[00:31:11.000 --> 00:31:14.000]  是帶我們進入痛苦的裡面
[00:31:14.000 --> 00:31:16.000]  這樣
[00:31:16.000 --> 00:31:19.000]  很多人你沒有想過
[00:31:19.000 --> 00:31:22.000]  你只不過說有什麼關係
[00:31:22.000 --> 00:31:25.000]  大把人都是這樣做
[00:31:25.000 --> 00:31:27.000]  我們做合法的事
[00:31:27.000 --> 00:31:29.000]  但是
[00:31:29.000 --> 00:31:31.000]  你很明白
[00:31:31.000 --> 00:31:35.000]  當你沒有守神的約的時候
[00:31:35.000 --> 00:31:38.000]  我們是進入痛苦的裡面
[00:31:38.000 --> 00:31:42.000]  或者我們最後讀一節經文
[00:31:42.000 --> 00:31:44.000]  作為我們的結束
[00:31:44.000 --> 00:31:46.000]  我們一起讀這節經文
[00:31:46.000 --> 00:31:49.000]  律法因肉體而變得軟弱
[00:31:49.000 --> 00:31:51.000]  有所不能成就的
[00:31:51.000 --> 00:31:53.000]  神已經成就了
[00:31:53.000 --> 00:31:58.000]  祂差遣自己的兒子以最新的模樣來
[00:31:58.000 --> 00:32:03.000]  成為逐罪的罪,在肉體上給罪定了了罪名
[00:32:03.000 --> 00:32:06.000]  好讓律法所要求的義
[00:32:06.000 --> 00:32:10.000]  在我們這些行事不隨從肉體
[00:32:10.000 --> 00:32:12.000]  而隨從聖靈的人身上
[00:32:12.000 --> 00:32:15.000]  可以完全表現出來
[00:32:15.000 --> 00:32:17.000]  沒錯
[00:32:17.000 --> 00:32:19.000]  我們都是很軟弱
[00:32:19.000 --> 00:32:25.000]  我們都守不住這些規矩典章
[00:32:25.000 --> 00:32:27.000]  感謝神
[00:32:27.000 --> 00:32:32.000]  神藉著耶穌成為贖罪的祭
[00:32:32.000 --> 00:32:35.000]  叫我們因著耶穌
[00:32:35.000 --> 00:32:38.000]  能夠去滿足神的義
[00:32:38.000 --> 00:32:41.000]  更加不是我們不去做這些事
[00:32:41.000 --> 00:32:45.000]  更加當我們順從聖靈的時候
[00:32:45.000 --> 00:32:48.000]  我們可以跟隨神
[00:32:48.000 --> 00:32:51.000]  我們可以完成這個律法
[00:32:51.000 --> 00:32:57.000]  給我們帶來的忠誠
[00:32:57.000 --> 00:32:58.000]  弟兄姊妹
[00:32:58.000 --> 00:33:01.000]  你有沒有生命連在基督
[00:33:01.000 --> 00:33:03.000]  你有沒有讓聖靈充滿你的生命
[00:33:03.000 --> 00:33:07.000]  你有沒有讓聖靈在你的生命結出果子
[00:33:07.000 --> 00:33:09.000]  你有沒有順從聖靈
[00:33:09.000 --> 00:33:15.000]  以致你能夠去完行這個律法
[00:33:15.000 --> 00:33:17.000]  弟兄姊妹
[00:33:17.000 --> 00:33:20.000]  當我們連在聖靈的身上
[00:33:20.000 --> 00:33:23.000]  我們就能夠甘心樂意
[00:33:23.000 --> 00:33:26.000]  用愛去回應神
[00:33:26.000 --> 00:33:30.000]  給我們那個約
[00:33:30.000 --> 00:33:32.000]  我們一起祈禱
