
[00:00:00.000 --> 00:00:02.000]  各位內賓 主內的弟兄姊妹平安
[00:24:29.760 --> 00:24:31.600]  藉著主耶穌基督的話語
[00:24:31.600 --> 00:24:35.040]  藉著主耶穌基督本人
[00:24:35.040 --> 00:24:37.880]  使你明白到主耶穌基督的愛的話
[00:24:37.880 --> 00:24:41.040]  願意接受祂成為你個人救主
[00:24:41.040 --> 00:24:44.040]  願意接受這個救贖這個計劃
[00:24:44.040 --> 00:24:46.200]  我們以前所犯的過錯
[00:24:46.200 --> 00:24:50.840]  主耶穌基督已經在十字架上為我們承擔了
[00:24:50.840 --> 00:24:54.640]  我們可以在神面前與神和好
[00:24:54.640 --> 00:24:57.160]  成為神的兒女
[00:24:57.160 --> 00:24:59.400]  如果你願意的話
[00:24:59.400 --> 00:25:02.440]  主耶穌基督為你個人救主的
[00:25:02.440 --> 00:25:04.920]  你就可以成為祂的兒女
[00:25:04.920 --> 00:25:09.600]  這個是在那裏神的應許當中
[00:25:09.600 --> 00:25:15.080]  藉著尼塞亞而成就到耶利米蘇三十一章
[00:25:15.080 --> 00:25:18.600]  三十一節至到三十四節那裏提醒我們
[00:25:18.600 --> 00:25:20.840]  耶和話說 日子將到
[00:25:20.840 --> 00:25:24.960]  我要與以色列加和 由大家另立新約
[00:25:24.960 --> 00:25:26.240]  這個不是新約聖經
[00:25:26.240 --> 00:25:30.160]  這個是新的文約 神的聖約
[00:25:30.160 --> 00:25:33.880]  不像我挨著你們祖宗的手
[00:25:33.880 --> 00:25:37.120]  領他們出埃及地的時候
[00:25:37.120 --> 00:25:40.000]  提到約書亞摩西的時代
[00:25:40.000 --> 00:25:42.480]  出了所立的約
[00:25:42.480 --> 00:25:50.720]  這個不是剛才所謂的巴勒斯坦之約
[00:25:50.720 --> 00:25:52.360]  就是經許地的約
[00:25:52.360 --> 00:25:54.440]  不是《新明紀》所說的約
[00:25:54.440 --> 00:25:58.480]  這個是一個新的文約 新的聖約
[00:25:58.480 --> 00:25:59.880]  就是怎樣呢?
[00:25:59.880 --> 00:26:05.320]  這裏提到這個約是怎樣呢?
[00:26:05.320 --> 00:26:10.440]  是要將我的律法放在他們的心上
[00:26:10.440 --> 00:26:14.320]  不再寫在石頭上 一塊石頭上在動動
[00:26:14.320 --> 00:26:18.240]  這個約是寫在我們的心板當中 心房當中
[00:26:18.240 --> 00:26:23.240]  叫我們知道神之後即將離去
[00:26:23.240 --> 00:26:24.720]  我們是主耶穌基督
[00:26:24.720 --> 00:26:27.360]  再可以免了我們的罪孽
[00:26:27.360 --> 00:26:30.440]  三十四節那裏提到
[00:26:30.440 --> 00:26:34.440]  他們各人不再教導自己的鄰舍和自己的弟兄說
[00:26:34.440 --> 00:26:36.280]  你該認識耶和話
[00:26:36.280 --> 00:26:40.960]  因為他們從小到大的都必認識我
[00:26:40.960 --> 00:26:44.600]  我要 神耶和話 赦免他們的罪孽
[00:26:44.600 --> 00:26:47.600]  不再紀念他們的罪惡
[00:26:47.600 --> 00:26:49.600]  這時耶和話說的
[00:26:49.600 --> 00:26:53.680]  耶和話即將去到獨身愛子主耶穌基督
[00:26:53.680 --> 00:26:57.360]  來承受我們的罪
[00:26:57.360 --> 00:26:59.360]  赦免了我們的罪孽
[00:26:59.360 --> 00:27:07.280]  所以我們能夠在神面前能夠稱義
[00:27:07.280 --> 00:27:11.080]  我們看到第三點
[00:27:11.080 --> 00:27:12.480]  最後一點就是
[00:27:12.480 --> 00:27:15.880]  我們在踏上生命新階段的時候
[00:27:15.880 --> 00:27:22.200]  我們要決心活出神的教導
[00:27:22.200 --> 00:27:25.200]  在經文那裏提醒我們
[00:27:25.200 --> 00:27:29.960]  以色列文抄寫中讀 抄寫完
[00:27:29.960 --> 00:27:34.360]  在那裏宣告之後 在那裏讀律法的時候
[00:27:34.360 --> 00:27:38.400]  它和中文 無論是提到
[00:27:38.400 --> 00:27:41.800]  三十四節提到是傳媒中 婦女 孩子
[00:27:41.800 --> 00:27:46.600]  甚至寄居的人 每一句不宣讀出來
[00:27:46.600 --> 00:27:49.960]  這個宣讀的字
[00:27:49.960 --> 00:27:53.640]  可以提醒我們 將它為他們做見證
[00:27:53.640 --> 00:27:55.400]  在他們面前做見證
[00:27:55.400 --> 00:27:57.640]  我們會這樣做的 這樣做
[00:27:57.640 --> 00:28:00.240]  我們結果在眾人面前宣講的話
[00:28:00.240 --> 00:28:04.080]  我們自己當然要活得出來
[00:28:04.080 --> 00:28:06.360]  我們不是只有口講出來
[00:28:06.360 --> 00:28:08.840]  我們既然能夠宣講出來
[00:28:08.840 --> 00:28:12.840]  人家在眾人面前要為著作見證
[00:28:12.840 --> 00:28:15.200]  所以我們看到第三點的時候
[00:28:15.200 --> 00:28:18.160]  我們在踏上這個新的階段
[00:28:18.160 --> 00:28:22.160]  我們想起神 和神所立的約
[00:28:22.160 --> 00:28:24.160]  怎樣去跟從神
[00:28:24.160 --> 00:28:26.840]  我們思考神所講的話語
[00:28:26.840 --> 00:28:29.520]  跟著主耶穌基督的榜樣
[00:28:29.520 --> 00:28:31.680]  去反覆思考神的教導
[00:28:31.680 --> 00:28:33.560]  去接受這份救恩
[00:28:33.560 --> 00:28:38.960]  再者我們要將我們的信仰能夠活出來
[00:28:38.960 --> 00:28:44.000]  主耶穌的教導能夠精彩的活得出來
[00:28:44.000 --> 00:28:49.160]  這個約使我想起我們人與人之間
[00:28:49.160 --> 00:28:53.360]  其中一個的約就是婚姻之約
[00:28:53.360 --> 00:28:57.520]  這個的聖約不是一個條款
[00:28:57.520 --> 00:28:59.680]  就是我們國與國之間的條款
[00:28:59.680 --> 00:29:01.240]  不是一個合約
[00:29:01.240 --> 00:29:03.080]  這是一個永恆的聖約
[00:29:03.080 --> 00:29:08.680]  一個共同的 是一個文約
[00:29:08.680 --> 00:29:12.120]  兩個人成為一體提醒我們
[00:29:12.120 --> 00:29:14.400]  無論在我們家庭上面
[00:29:14.400 --> 00:29:16.240]  面對一個新的階段
[00:29:16.240 --> 00:29:18.880]  由一個階段進入另一個階段
[00:29:18.880 --> 00:29:25.080]  我們兩個夫婦配偶都是合而為一
[00:29:25.080 --> 00:29:28.080]  提醒我們有一個聖約當中
[00:29:28.080 --> 00:29:32.920]  是一個合一的主題在當中
[00:29:32.920 --> 00:29:34.160]  合一的時候
[00:29:34.160 --> 00:29:39.720]  我們會看到不是個人的需要
[00:29:39.720 --> 00:29:46.120]  又不是看到數點對方的不足
[00:29:46.120 --> 00:29:50.120]  反而是看到對方自己的不足
[00:29:50.120 --> 00:29:54.840]  而透過配偶能夠承傳我們
[00:29:54.840 --> 00:29:58.200]  更加過更像主耶穌基督的生活
[00:29:58.200 --> 00:30:01.760]  神已經安排了一個配偶給我們當中的弟兄姊妹
[00:30:01.760 --> 00:30:03.960]  我們從我們的配偶身上
[00:30:03.960 --> 00:30:07.000]  變得更加像主耶穌基督
[00:30:07.000 --> 00:30:10.520]  我們一同去學習這個合一的功課
[00:30:10.520 --> 00:30:13.600]  我們教會今年的主題就是合一
[00:30:13.600 --> 00:30:17.120]  我們怎樣成就一個合一的教會呢?
[00:30:17.120 --> 00:30:20.800]  在主耶穌在約翰福音17章
[00:30:20.800 --> 00:30:23.240]  當祂被釘十字架之前
[00:30:23.240 --> 00:30:27.640]  祂為眾人、眾門徒祈求
[00:30:27.640 --> 00:30:29.600]  第二十節是這樣說的
[00:30:29.600 --> 00:30:32.760]  第二十節到二十二節
[00:30:32.760 --> 00:30:35.960]  「我不但為這些人祈求
[00:30:35.960 --> 00:30:40.800]  也為那些因他們的話信我的人祈求
[00:30:40.800 --> 00:30:43.360]  使他們都合而為一
[00:30:43.360 --> 00:30:47.200]  正如你父在我裡面」
[00:30:47.200 --> 00:30:48.880]  他父神在我裡面一樣
[00:30:48.880 --> 00:30:50.400]  「我在你裡面
[00:30:50.400 --> 00:30:52.960]  使他們也在我們裡面
[00:30:52.960 --> 00:30:58.080]  叫世人可以相信你差了我來
[00:30:58.080 --> 00:30:59.840]  你所賜給我的榮耀
[00:30:59.840 --> 00:31:01.520]  我亦賜給他們
[00:31:01.520 --> 00:31:03.720]  使他們合而為一
[00:31:03.720 --> 00:31:07.520]  將我們合而為一」
[00:31:07.520 --> 00:31:13.360]  父神與聖父、聖子、聖靈是合而為一
[00:31:13.360 --> 00:31:17.520]  我們教會的眾之體與神合而為一
[00:31:17.520 --> 00:31:20.040]  成為一體,藉著主耶穌基督
[00:31:20.040 --> 00:31:28.400]  這是我們教會合而為一的神所應許我們的
[00:31:28.400 --> 00:31:30.920]  所期望我們能夠做到的
[00:31:30.920 --> 00:31:38.240]  我們只有藉著祈禱能夠合而為一
[00:31:38.240 --> 00:31:43.800]  我們想起現在教會重開的時候
[00:31:43.800 --> 00:31:49.080]  我們教會復興都要從祈禱開始
[00:31:49.080 --> 00:31:50.760]  在歷代之下
[00:31:50.760 --> 00:31:55.120]  六章十二至十四節提醒百姓
[00:31:55.120 --> 00:32:01.360]  這個聖殿是百姓禱告的殿
[00:32:01.360 --> 00:32:04.520]  教會是我們的一個群體
[00:32:04.520 --> 00:32:07.200]  教會一個會址、一個聖殿
[00:32:07.200 --> 00:32:10.040]  是一個敬祝物、是神的殿
[00:32:10.040 --> 00:32:15.040]  是讓人去朝見我們的神、去敬拜神
[00:32:15.040 --> 00:32:20.680]  這個地方是向上帝祈禱的地方
[00:32:20.680 --> 00:32:26.960]  萬號福音十一章第十七節提醒耶穌提醒我們
[00:32:26.960 --> 00:32:31.920]  神的殿是萬國禱告的殿
[00:32:31.920 --> 00:32:35.880]  所以我們在教會重開的時候
[00:32:35.880 --> 00:32:40.760]  我們要用禱告而開始
[00:32:40.760 --> 00:32:46.520]  我們接下來的主一學的時候
[00:32:46.520 --> 00:32:48.960]  我們有一個特別的專題
[00:32:48.960 --> 00:32:52.360]  是學習一切來同心禱告
[00:32:52.360 --> 00:32:55.280]  一切是從禱告而開始
[00:32:55.280 --> 00:32:57.680]  包括我們教會重開
[00:32:57.680 --> 00:33:01.720]  來到實體來面對面的敬拜
[00:33:01.720 --> 00:33:06.560]  之前我們用祈禱的方式
[00:33:06.560 --> 00:33:12.880]  學習怎樣去做一個合一、合而為一的團隊
[00:33:12.880 --> 00:33:16.120]  合而為一而同心的為教會
[00:33:16.120 --> 00:33:18.480]  未來這個新的階段
[00:33:18.480 --> 00:33:20.320]  我們事公的新的階段
[00:33:20.320 --> 00:33:27.840]  去一層同心、合一來禱告
[00:33:27.840 --> 00:33:30.760]  我們看回今天的主題的時候
[00:33:30.760 --> 00:33:34.280]  我們怎樣踏上人生的新階段呢?
[00:33:34.280 --> 00:33:35.480]  我們要清楚知道
[00:33:35.480 --> 00:33:39.400]  主耶穌基督仍然是我們的主
[00:33:39.400 --> 00:33:41.280]  在這個新階段之前
[00:33:41.280 --> 00:33:43.400]  主耶穌基督是我們的主
[00:33:43.400 --> 00:33:44.920]  新階段的時候
[00:33:44.920 --> 00:33:46.920]  踏入一個新階段的時候
[00:33:46.920 --> 00:33:49.520]  祂仍然是我們的主
[00:33:49.520 --> 00:33:55.000]  所以我們要更新我們對祂、對神的慰心
[00:33:55.000 --> 00:33:58.520]  和對神的旨意的信服
[00:33:58.520 --> 00:34:03.120]  我們藉著今天的經文教導
[00:34:03.120 --> 00:34:07.360]  我們看到我們要同心、合一去堅定
[00:34:07.360 --> 00:34:10.120]  復興我們與神所立的約
[00:34:10.120 --> 00:34:17.800]  我們要藉著禱告與神的對話
[00:34:17.800 --> 00:34:20.720]  神已經饒恕了我們的罪
[00:34:20.720 --> 00:34:23.320]  在這個山谷當中
[00:34:23.320 --> 00:34:26.760]  神、主耶穌基督藉著十字架
[00:34:26.760 --> 00:34:29.600]  將這個山谷連起來
[00:34:29.600 --> 00:34:32.760]  我們從被走助的生命
[00:34:32.760 --> 00:34:34.920]  變成被祝福的生命
[00:34:34.920 --> 00:34:40.200]  全靠十字架在這個山谷中將它連起來
[00:34:40.200 --> 00:34:43.280]  我們能夠踏過從這個就坐的生活
[00:34:43.280 --> 00:34:45.000]  變成一個祝福的生活
[00:34:45.000 --> 00:34:48.840]  我們藉著主耶穌基督就可以得到這個祝福
[00:34:48.840 --> 00:34:51.280]  感謝神、願神祝福
[00:34:51.280 --> 00:34:53.080]  我們當中聽祂的話語
[00:34:53.080 --> 00:34:55.080]  有行動的主內弟兄姊妹
