
[00:00:00.000 --> 00:00:04.560]  上個月是我來到英國的四週年
[00:24:30.520 --> 00:24:33.520]  上帝的恩典我覺得很寶貴
[00:24:33.520 --> 00:24:37.480]  今天我們有沒有把握我們有限的人生
[00:24:37.480 --> 00:24:39.280]  去學習主的話語
[00:24:39.280 --> 00:24:40.920]  去學習基督
[00:24:40.920 --> 00:24:44.960]  去認識基督是一個怎樣的主
[00:24:44.960 --> 00:24:49.640]  並且我們跟上帝的關係有沒有很深的結連
[00:24:49.640 --> 00:24:53.480]  求主去幫我們
[00:24:53.480 --> 00:24:55.880]  保羅在20至21節說到
[00:24:55.880 --> 00:24:59.520]  這班讀者已經受到教導
[00:24:59.520 --> 00:25:03.680]  就要成為信徒
[00:25:03.680 --> 00:25:07.840]  就是要表示跟過去徹底離過一刀兩斷
[00:25:07.840 --> 00:25:12.080]  就好像我爸爸跟那隻皮丘說再見一樣
[00:25:12.080 --> 00:25:15.440]  他在22至24節描繪了一個
[00:25:15.440 --> 00:25:18.320]  屬靈生命根生的三部曲
[00:25:18.320 --> 00:25:19.520]  經文這樣說
[00:25:19.520 --> 00:25:23.840]  「你們要脫去從前的行為,脫去舊惡
[00:25:23.840 --> 00:25:28.440]  這舊惡是因私慾的迷惑而漸漸敗壞的
[00:25:28.440 --> 00:25:31.480]  你們要把自己的心智更新
[00:25:31.480 --> 00:25:33.640]  並且穿上新惡
[00:25:33.640 --> 00:25:37.200]  這新惡是照著上帝的形象做的
[00:25:37.200 --> 00:25:42.040]  有真理來的公義和聖潔」
[00:25:42.040 --> 00:25:44.440]  「脫去」要被更新
[00:25:44.440 --> 00:25:46.560]  「穿上」這三個詞語
[00:25:46.560 --> 00:25:49.680]  是帶有命令的語氣
[00:25:49.680 --> 00:25:55.240]  意思不是說讀者要不斷地又除又換
[00:25:55.240 --> 00:26:00.320]  而是說我們要不斷地活出
[00:26:00.320 --> 00:26:04.760]  跟過去一刀兩斷的生活
[00:26:04.760 --> 00:26:08.040]  這段經文不單只是一個教導
[00:26:08.040 --> 00:26:09.760]  更加是一個呼召
[00:26:09.760 --> 00:26:14.560]  呼召信徒每日操練屬靈的轉化
[00:26:14.560 --> 00:26:17.080]  不是一次性的缺志
[00:26:17.080 --> 00:26:19.800]  不是你缺了志就搞定
[00:26:19.800 --> 00:26:24.200]  而是一個持續的門徒的歷程
[00:26:24.200 --> 00:26:25.320]  脫去舊人
[00:26:25.320 --> 00:26:30.480]  我們要放下以私慾為主的生命模式
[00:26:30.480 --> 00:26:32.280]  「脫去」在原文的意思
[00:26:32.280 --> 00:26:34.400]  真的是「脫衣服」的意思
[00:26:34.400 --> 00:26:40.360]  象徵著完全放棄舊有的生命模式
[00:26:40.360 --> 00:26:43.320]  「救我」不單只是指一些罪行
[00:26:43.320 --> 00:26:46.400]  更加是指以自我為中心
[00:26:46.400 --> 00:26:51.720]  被私慾迷惑的生活的狀況
[00:26:51.720 --> 00:26:54.400]  這些狀況會影響我們
[00:26:54.400 --> 00:26:57.240]  令我們漸漸變壞
[00:26:57.240 --> 00:26:59.960]  「漸漸變壞」持續的動詞
[00:26:59.960 --> 00:27:03.040]  表示舊人不是突然墮落
[00:27:03.040 --> 00:27:06.920]  而是被私慾慢慢的腐蝕
[00:27:06.920 --> 00:27:07.440]  弟兄姊妹
[00:27:07.440 --> 00:27:10.320]  我們信了主的弟兄姊妹
[00:27:10.320 --> 00:27:13.080]  會不會我們也有一些舊我
[00:27:13.080 --> 00:27:15.960]  仍然在影響著我們呢?
[00:27:15.960 --> 00:27:17.560]  如果有的時候
[00:27:17.560 --> 00:27:23.240]  我們也求主在裏面幫我們脫下
[00:27:23.240 --> 00:27:28.360]  以致我們能夠經驗上主那份美好
[00:27:28.360 --> 00:27:31.280]  我們要選擇放下自我
[00:27:31.280 --> 00:27:33.440]  回應神的呼召
[00:27:33.440 --> 00:27:36.680]  我們的心智要改換一生
[00:27:36.680 --> 00:27:40.760]  讓思想價值觀也被神更新
[00:27:40.760 --> 00:27:43.920]  「更新」是一個現在式的動詞
[00:27:43.920 --> 00:27:48.440]  表示著持續進行的更新
[00:27:48.440 --> 00:27:51.000]  心智不單是在理性上
[00:27:51.000 --> 00:27:52.760]  更加是我們的思想
[00:27:52.760 --> 00:27:53.800]  我們的情感
[00:27:53.800 --> 00:27:55.080]  我們的意志
[00:27:55.080 --> 00:27:56.960]  我們的價值觀
[00:27:56.960 --> 00:27:58.200]  這個更新
[00:27:58.200 --> 00:28:00.320]  依靠我們自己是做不到的
[00:28:00.320 --> 00:28:03.160]  我們一定要藉著神
[00:28:03.160 --> 00:28:05.000]  在聖靈裏面
[00:28:05.000 --> 00:28:09.600]  才可以經驗那個改變
[00:28:09.600 --> 00:28:13.400]  在屬靈的更新裏面有幾個層面
[00:28:13.400 --> 00:28:14.640]  我們的思想模式
[00:28:14.640 --> 00:28:18.640]  我們是否用屬靈的眼光去看事物呢?
[00:28:18.640 --> 00:28:21.880]  我們的情感是否選擇
[00:28:21.880 --> 00:28:25.440]  好像主耶穌的憐憫和遙恕呢?
[00:28:25.440 --> 00:28:31.120]  我們的人際關係是否願意活出包容和合一呢?
[00:28:31.120 --> 00:28:32.640]  我們的信心操練
[00:28:32.640 --> 00:28:37.760]  是否在不確定裏面仍然信靠神?
[00:28:37.760 --> 00:28:39.920]  我們在信服毁心裏面
[00:28:39.920 --> 00:28:44.320]  是否願意放下自己回應呼召
[00:28:44.320 --> 00:28:46.000]  求主去幫我們
[00:28:46.000 --> 00:28:46.800]  去思想
[00:28:46.800 --> 00:28:51.880]  是我們每一天如何去避諸更新我們的生命
[00:28:51.880 --> 00:28:53.400]  穿上新人
[00:28:53.400 --> 00:28:56.760]  活出基督的形象和身份
[00:28:56.760 --> 00:29:01.200]  穿上是一個穿衣服的比喻
[00:29:01.200 --> 00:29:04.000]  表示著我們有一個
[00:29:04.000 --> 00:29:07.880]  披戴著一個新的身份和一個新的生命
[00:29:07.880 --> 00:29:10.040]  而一個新的身份和新的生命
[00:29:10.040 --> 00:29:12.560]  是照著神的形象去做的
[00:29:12.560 --> 00:29:17.520]  就好像《創世紀》一章二十七節的教導
[00:29:17.520 --> 00:29:19.080]  我們這個新的身份
[00:29:19.080 --> 00:29:27.400]  要回復我們當初上帝做人的目的和榮耀
[00:29:27.400 --> 00:29:29.040]  而這個新的身份
[00:29:29.040 --> 00:29:34.080]  是能夠彰顯真理的人意和聖潔
[00:29:34.080 --> 00:29:40.440]  真理就是指我們活出和主耶穌相合的事實
[00:29:40.440 --> 00:29:46.600]  人意是指我們活在主的標準裏面
[00:29:46.600 --> 00:29:49.920]  主不是要設一些界限給我們
[00:29:49.920 --> 00:29:53.000]  而是祂很想我們像祂
[00:29:53.000 --> 00:29:55.880]  活在祂的心意當中
[00:29:55.880 --> 00:29:59.400]  聖潔是分別為聖歸屬神
[00:29:59.400 --> 00:30:01.480]  不是外在的行為
[00:30:01.480 --> 00:30:09.000]  而是內在生命的潔淨和專注
[00:30:09.000 --> 00:30:14.000]  穿上新人不單單是我們要做好事
[00:30:14.000 --> 00:30:17.440]  而是我們要效法基督
[00:30:17.440 --> 00:30:19.600]  不能夠靠意志力
[00:30:19.600 --> 00:30:22.520]  是要靠聖靈的幫助
[00:30:22.520 --> 00:30:25.640]  是一個每日的選擇
[00:30:25.640 --> 00:30:29.800]  求主去幫我們,弟兄姊妹
[00:30:29.800 --> 00:30:31.840]  來到英國之後
[00:30:31.840 --> 00:30:35.600]  我想其中一個大家最大的挑戰
[00:30:35.600 --> 00:30:38.520]  就是我們的收入少了很多
[00:30:38.520 --> 00:30:42.160]  生活比以前緊拙了很多
[00:30:42.160 --> 00:30:43.840]  以前在香港
[00:30:43.840 --> 00:30:48.240]  我們那個人工可能多一些
[00:30:48.240 --> 00:30:52.280]  亦都不用交那麼多稅
[00:30:52.280 --> 00:30:56.040]  有些積蓄買東西不用想那麼多
[00:30:56.040 --> 00:31:00.760]  但來到這裡之後突然間大家的數學都厲害了很多
[00:31:00.760 --> 00:31:05.960]  因為你會找到很多精打細算的方式
[00:31:05.960 --> 00:31:08.760]  去幫你們省錢
[00:31:08.760 --> 00:31:13.200]  怎樣用有限的錢來過生活
[00:31:13.200 --> 00:31:15.360]  在香港的時候
[00:31:15.360 --> 00:31:18.960]  教會說要做奉獻
[00:31:18.960 --> 00:31:20.360]  大家可能都覺得
[00:31:20.360 --> 00:31:21.640]  這樣做吧
[00:31:21.640 --> 00:31:26.440]  因為他割了你一塊肉
[00:31:26.440 --> 00:31:29.680]  你剩下的肉都還有很多
[00:31:29.680 --> 00:31:32.480]  但現在
[00:31:32.480 --> 00:31:34.280]  真的要做奉獻
[00:31:34.280 --> 00:31:35.640]  割了你一塊肉
[00:31:35.640 --> 00:31:41.480]  你剩下的肉其實不是剩下很多
[00:31:41.480 --> 00:31:46.760]  一會SGM其中一個議題就是講錢
[00:31:46.760 --> 00:31:50.520]  中國人講錢傷感情
[00:31:50.520 --> 00:31:52.640]  大家可能馬上就看
[00:31:52.640 --> 00:31:55.400]  我看你們這班人怎樣花錢
[00:31:55.400 --> 00:32:01.600]  為甚麼9月份突然間花到13K
[00:32:01.600 --> 00:32:07.920]  我們很容易會想
[00:32:07.920 --> 00:32:09.680]  這些壞事
[00:32:09.680 --> 00:32:12.080]  但我們會不會都想
[00:32:12.080 --> 00:32:15.680]  上主你要我在奉獻裏面
[00:32:15.680 --> 00:32:19.560]  怎樣去學習
[00:32:19.560 --> 00:32:26.080]  根據在網上的轉帳紀錄
[00:32:26.080 --> 00:32:30.960]  我們做奉獻的肢體
[00:32:30.960 --> 00:32:34.840]  應該佔我們聚會的人50%
[00:32:34.840 --> 00:32:36.800]  崇興我有沒有理解錯
[00:32:36.800 --> 00:32:44.160]  我會挑戰其餘的50%
[00:32:44.160 --> 00:32:47.000]  就算你做不到十一奉獻
[00:32:47.000 --> 00:32:49.240]  你真的覺得很困難
[00:32:49.240 --> 00:32:52.160]  都做二十一奉獻
[00:32:52.160 --> 00:32:53.560]  三十一奉獻
[00:32:53.560 --> 00:32:56.360]  由小開始做
[00:32:56.360 --> 00:33:00.080]  我最近和我的兒子有個交易
[00:33:00.080 --> 00:33:02.880]  因為他去到中學
[00:33:02.880 --> 00:33:04.640]  他很想要有零用錢
[00:33:04.640 --> 00:33:07.520]  他很想自己有些東西想買
[00:33:07.520 --> 00:33:08.920]  就都買到
[00:33:08.920 --> 00:33:12.800]  談完一大輪又減他飯錢
[00:33:12.800 --> 00:33:17.280]  我說我每個月給你20磅
[00:33:17.280 --> 00:33:19.400]  但是你願不願意學習
[00:33:19.400 --> 00:33:22.560]  有兩磅拿來做奉獻
[00:33:22.560 --> 00:33:25.120]  給你你做不做
[00:33:25.120 --> 00:33:29.040]  20磅拿你兩磅
[00:33:29.040 --> 00:33:32.600]  他想了一會兒
[00:33:32.600 --> 00:33:36.720]  他說你給我18磅就好了
[00:33:36.720 --> 00:33:40.520]  就好像我們出糧一樣
[00:33:40.520 --> 00:33:42.240]  你給我18磅就好
[00:33:42.240 --> 00:33:45.680]  那兩磅你幫我做
[00:33:45.680 --> 00:33:49.520]  你幫我做奉獻
[00:33:49.520 --> 00:33:53.720]  其實我們都可能很想
[00:33:53.720 --> 00:33:55.040]  要自己做
[00:33:55.040 --> 00:33:57.520]  要自己拿那兩磅出來
[00:33:57.520 --> 00:34:02.640]  其實真的好像滴血一樣
[00:34:02.640 --> 00:34:08.120]  但是會不會真是主都在鼓勵我們
[00:34:08.120 --> 00:34:10.880]  去做這個奉獻呢
[00:34:10.880 --> 00:34:13.360]  我並不是幫信託人去說話
[00:34:13.360 --> 00:34:16.360]  而是這個真是我們的學習
[00:34:16.360 --> 00:34:19.360]  我曾經都跟牧師講過
[00:34:19.360 --> 00:34:21.760]  教會如果請我
[00:34:21.760 --> 00:34:23.240]  你們不夠錢花
[00:34:23.240 --> 00:34:24.800]  因為我做會計
[00:34:24.800 --> 00:34:27.320]  我一看就見到你們盤數
[00:34:27.320 --> 00:34:28.720]  加多個傳導人
[00:34:28.720 --> 00:34:34.120]  馬上就會出現崇興報告的狀況
[00:34:34.120 --> 00:34:37.760]  但是一路跟牧師
[00:34:37.760 --> 00:34:39.800]  跟Ronald溝通的時候
[00:34:39.800 --> 00:34:44.720]  大家一同去學習 一同去領受
[00:34:44.720 --> 00:34:47.800]  今天我就做了一個決定
[00:34:47.800 --> 00:34:49.440]  弟兄姊妹
[00:34:49.440 --> 00:34:53.880]  我留下其餘的給你們去做
[00:34:53.880 --> 00:34:58.320]  真是好好去把握這個機會
[00:34:58.320 --> 00:35:00.920]  我們可以回應神的愛
[00:35:00.920 --> 00:35:03.080]  救我可能會說
[00:35:03.080 --> 00:35:04.600]  先顧好自己
[00:35:04.600 --> 00:35:07.000]  安全了才做奉獻
[00:35:07.000 --> 00:35:12.640]  但是新人會說 神既然這麼愛我
[00:35:12.640 --> 00:35:15.320]  祂不會虧待我
[00:35:15.320 --> 00:35:17.320]  弟兄姊妹真的
[00:35:17.320 --> 00:35:19.560]  我做決定要回來教會
[00:35:19.560 --> 00:35:25.240]  其實我的錢包都少了很多錢
[00:35:25.240 --> 00:35:29.080]  但是上主沒有虧待我一家
[00:35:29.080 --> 00:35:32.600]  祂給我們有足夠的供應
[00:35:32.600 --> 00:35:33.720]  今天同樣
[00:35:33.720 --> 00:35:38.480]  我希望這個挑戰都臨到你們每一位
[00:35:38.480 --> 00:35:39.840]  要學習基督
[00:35:39.840 --> 00:35:41.800]  聖經很清楚說
[00:35:41.800 --> 00:35:43.920]  是走一條窄路
[00:35:43.920 --> 00:35:45.440]  是不容易
[00:35:45.440 --> 00:35:48.320]  但是就在走這條窄路裏面
[00:35:48.320 --> 00:35:50.760]  我們就去一同去學習
[00:35:50.760 --> 00:35:53.520]  上主豐盛的供應
[00:35:53.520 --> 00:35:56.600]  求主去幫我們
[00:35:56.600 --> 00:36:00.480]  信仰就好像一場屬靈的搬屋
[00:36:00.480 --> 00:36:02.640]  由舊人搬到新人
[00:36:02.640 --> 00:36:05.000]  由自我搬到基督
[00:36:05.000 --> 00:36:07.480]  由迷惑搬到真理
[00:36:07.480 --> 00:36:09.400]  今天神在問我們
[00:36:09.400 --> 00:36:14.120]  你願不願意搬入祂為你預備的新生命呢?
[00:36:14.120 --> 00:36:16.280]  求主去幫我們
[00:36:16.280 --> 00:36:19.320]  很想和大家有一首回應詩歌
[00:36:19.320 --> 00:36:22.360]  一齊去有立志
[00:36:22.360 --> 00:36:26.360]  一齊去被主去更新我們的生命
[00:36:26.360 --> 00:36:28.160]  我們要被神去更新我們
[00:36:28.160 --> 00:36:29.560]  重塑我們
[00:36:29.560 --> 00:36:33.480]  讓我們每天都穿上新人的樣式
[00:36:33.480 --> 00:36:38.680]  活出上主起初做我們的心意
[00:36:38.680 --> 00:36:40.320]  求主去幫我們
[00:36:40.320 --> 00:36:42.320]  再次將我更新
