
[00:00:00.000 --> 00:00:02.440]  我們將會繼續看信心的系列
[00:18:11.940 --> 00:18:13.940]  其實甚至乎有壓力
[00:18:13.940 --> 00:18:16.940]  甚至經歷的人生裏面各種的挑戰也好
[00:18:16.940 --> 00:18:19.940]  不是單單要我們去忙碌這麼簡單
[00:18:19.940 --> 00:18:22.940]  而是要我們在這些各種的事情裏面
[00:18:22.940 --> 00:18:23.940]  學習成長
[00:18:23.940 --> 00:18:24.940]  學習忍耐
[00:18:24.940 --> 00:18:25.940]  學習愛
[00:18:25.940 --> 00:18:26.940]  學習付出
[00:18:26.940 --> 00:18:27.940]  學習信靠
[00:18:27.940 --> 00:18:29.940]  學習犧牲
[00:18:29.940 --> 00:18:33.940]  慢慢塑造成為更像天父的一個人
[00:18:33.940 --> 00:18:37.940]  有時候神不是先改變人的信仰
[00:18:37.940 --> 00:18:39.940]  而是先改變了人的身份
[00:18:39.940 --> 00:18:41.940]  先成為母親
[00:18:41.940 --> 00:18:43.940]  先成為父親
[00:18:43.940 --> 00:18:45.940]  先承擔起一種責任
[00:18:45.940 --> 00:18:48.940]  然後在這個過程裏面
[00:18:48.940 --> 00:18:51.940]  人慢慢開始懂得尋求神
[00:18:51.940 --> 00:18:55.940]  我認識一位香港家庭的朋友
[00:18:55.940 --> 00:18:57.940]  幾年前移民來英國
[00:18:57.940 --> 00:18:59.940]  其實他們在香港的時候
[00:18:59.940 --> 00:19:01.940]  幾乎沒有接觸過信仰
[00:19:01.940 --> 00:19:02.940]  很少回教會
[00:19:02.940 --> 00:19:04.940]  星期日多數是家庭日
[00:19:04.940 --> 00:19:07.940]  出去吃飯 逛街 看電影 做運動
[00:19:07.940 --> 00:19:10.940]  教會對他們來說簡直是一種陌生的地方
[00:19:10.940 --> 00:19:13.940]  但後來來到英國之後
[00:19:13.940 --> 00:19:17.940]  他們開始為孩子的成長擔心起來
[00:19:17.940 --> 00:19:20.940]  新的環境 新的學校 新的朋友
[00:19:20.940 --> 00:19:22.940]  又沒有親戚
[00:19:22.940 --> 00:19:25.940]  他們很擔心小孩子未必適應到
[00:19:25.940 --> 00:19:28.940]  所以人們說不如帶他們去教會
[00:19:28.940 --> 00:19:32.940]  於是他們開始帶小朋友去教會
[00:19:32.940 --> 00:19:35.940]  再加上很多時候
[00:19:35.940 --> 00:19:39.940]  很多學校都需要教會來填申請表格
[00:19:39.940 --> 00:19:41.940]  特別是牧者
[00:19:41.940 --> 00:19:42.940]  如果你想去基督教學校
[00:19:42.940 --> 00:19:44.940]  我都已經填過很多張了
[00:19:44.940 --> 00:19:46.940]  很多時候就是因為這樣進來教會
[00:19:46.940 --> 00:19:51.940]  做父母當然是很想小朋友找一個好的學校
[00:19:51.940 --> 00:19:54.940]  但是當小朋友去到一個學校的時候
[00:19:54.940 --> 00:19:56.940]  他感覺到一個陌生環境
[00:19:56.940 --> 00:19:57.940]  甚至對這個家庭
[00:19:57.940 --> 00:19:58.940]  剛才我所說的家庭
[00:19:58.940 --> 00:20:01.940]  小朋友經常說學校沒有他認識的人
[00:20:01.940 --> 00:20:03.940]  他非常難過
[00:20:03.940 --> 00:20:06.940]  所以他後來多了去教會的活動
[00:20:06.940 --> 00:20:08.940]  去教會的聚會
[00:20:08.940 --> 00:20:10.940]  令這個小朋友越來越多
[00:20:10.940 --> 00:20:12.940]  認識了不同的朋友
[00:20:12.940 --> 00:20:15.940]  而家長也認識了很多不同的教友
[00:20:15.940 --> 00:20:18.940]  結果他們慢慢就參加了教會的聚會
[00:20:18.940 --> 00:20:20.940]  他覺得教會的人很真誠
[00:20:20.940 --> 00:20:22.940]  甚至有些人很主動關心他們
[00:20:22.940 --> 00:20:24.940]  幫他們陪小朋友一起玩
[00:20:24.940 --> 00:20:28.940]  而久知他們每個星期都開始去教會
[00:20:28.940 --> 00:20:31.940]  他們去教會最初只是為了小朋友
[00:20:31.940 --> 00:20:34.940]  但是慢慢他們開始去聽講道
[00:20:34.940 --> 00:20:35.940]  有一次講道的內容
[00:20:35.940 --> 00:20:37.940]  特別是講道「不要為明天憂慮」
[00:20:37.940 --> 00:20:39.940]  那個爸爸回家之後就想
[00:20:39.940 --> 00:20:42.940]  其實我一直都很擔心未來
[00:20:42.940 --> 00:20:44.940]  錢會撕下撕下就沒有了
[00:20:44.940 --> 00:20:45.940]  工作又未找到
[00:20:45.940 --> 00:20:47.940]  所以都不知道怎樣算好
[00:20:47.940 --> 00:20:50.940]  結果他就學習這個講完所說
[00:20:50.940 --> 00:20:53.940]  要將他們憂慮的事交託給上帝
[00:20:53.940 --> 00:20:56.940]  慢慢這樣他就開始來祈禱
[00:20:56.940 --> 00:20:59.940]  雖然不是很正式的祈禱
[00:20:59.940 --> 00:21:04.940]  但是這樣就打開了他對於信仰的投入
[00:21:04.940 --> 00:21:06.940]  慢慢一年之後
[00:21:06.940 --> 00:21:10.940]  這個爸爸和媽媽一起信了耶穌
[00:21:10.940 --> 00:21:12.940]  甚至洗了泥
[00:21:12.940 --> 00:21:14.940]  其實這個爸爸就說
[00:21:14.940 --> 00:21:16.940]  我都不是為了信神而來教會的
[00:21:16.940 --> 00:21:18.940]  我只是為了小朋友
[00:21:18.940 --> 00:21:22.940]  但是神就在這段時間慢慢改變了我們
[00:21:22.940 --> 00:21:23.940]  弟兄姊妹
[00:21:23.940 --> 00:21:25.940]  有時候神不是先改變人的信仰
[00:21:25.940 --> 00:21:28.940]  而是改變了人的人生的處境
[00:21:28.940 --> 00:21:29.940]  在我們教會裡面
[00:21:29.940 --> 00:21:32.940]  都有一些小朋友很喜歡來教會
[00:21:32.940 --> 00:21:35.940]  然後家長看到小朋友這麼喜歡來教會
[00:21:35.940 --> 00:21:38.940]  他就陪小朋友去教會聚會
[00:21:38.940 --> 00:21:40.940]  是的 沒錯
[00:21:40.940 --> 00:21:44.940]  上帝很多時候不是先改變人的信仰
[00:21:44.940 --> 00:21:47.940]  而是改變了人的人生的處境
[00:21:47.940 --> 00:21:51.940]  可能要先讓我們成為父母
[00:21:51.940 --> 00:21:55.940]  甚至可以先讓我們的家庭進入一個新的環境
[00:21:55.940 --> 00:21:58.940]  甚至可以先讓我們承擔一些責任
[00:21:58.940 --> 00:22:00.940]  甚至面對不同的壓力都未定
[00:22:00.940 --> 00:22:02.940]  然後在人生的過程裡面
[00:22:02.940 --> 00:22:05.940]  人開始去尋找神
[00:22:05.940 --> 00:22:07.940]  人開始去尋找神
[00:22:07.940 --> 00:22:09.940]  其實舒蓮夫人的生命都是這樣
[00:22:09.940 --> 00:22:12.940]  一開始她只是接待神人
[00:22:12.940 --> 00:22:14.940]  但當她成為了母親之後
[00:22:14.940 --> 00:22:17.940]  她就開始更深的去經歷神
[00:22:17.940 --> 00:22:22.940]  信心就在生命的經歷裡面一步一步地成長
[00:22:22.940 --> 00:22:25.940]  最後第三件事就是信心的高峰
[00:22:25.940 --> 00:22:28.940]  就是在困境裡面如何去馬實神
[00:22:28.940 --> 00:22:31.940]  有一天悲劇突然之間發生
[00:22:31.940 --> 00:22:35.940]  孩子突然之間不知道什麼原因突發重病
[00:22:35.940 --> 00:22:38.940]  最後死了在他母親的懷抱裡面
[00:22:38.940 --> 00:22:39.940]  對任何一個母親來說
[00:22:39.940 --> 00:22:43.940]  這一刻一定是非常難受 非常痛心
[00:22:43.940 --> 00:22:48.940]  但是聖經的作者完全沒有描述到母親有什麼特別的情緒
[00:22:48.940 --> 00:22:49.940]  是不是很恐怖?
[00:22:49.940 --> 00:22:53.940]  很多時候母親都會有非常大的情緒
[00:22:53.940 --> 00:22:55.940]  因為突然之間小朋友死了
[00:22:55.940 --> 00:22:57.940]  甚至是離開了世界
[00:22:57.940 --> 00:22:58.940]  不單是重病
[00:22:58.940 --> 00:23:01.940]  對於家庭來說實在是一個很大的打擊
[00:23:01.940 --> 00:23:05.940]  母親的情緒通常都是非常難過
[00:23:05.940 --> 00:23:07.940]  又要痛哭崩潰
[00:23:07.940 --> 00:23:09.940]  但經文完全沒有提到她哭
[00:23:09.940 --> 00:23:10.940]  沒有提到她崩潰
[00:23:10.940 --> 00:23:12.940]  甚至沒有說她埋怨上帝
[00:23:12.940 --> 00:23:14.940]  反而聖經記載的一連串
[00:23:14.940 --> 00:23:16.940]  她很冷靜 有很迅速的行動
[00:23:16.940 --> 00:23:20.940]  她第一時間將小朋友抱上去神人房裡的床
[00:23:20.940 --> 00:23:22.940]  然後關上房門
[00:23:22.940 --> 00:23:26.940]  然後叫僕人快些預備勞車準備出發
[00:23:26.940 --> 00:23:28.940]  她甚至沒有跟她老公說這件事
[00:23:28.940 --> 00:23:31.940]  因為怕他心臟病發 這麼大年紀
[00:23:31.940 --> 00:23:33.940]  然後她就急急上路
[00:23:33.940 --> 00:23:35.940]  用了大概兩個小時的車程
[00:23:35.940 --> 00:23:39.940]  趕到神人伊麗莎的家裡
[00:23:39.940 --> 00:23:44.940]  如果這位婦人對神是完全沒有期望的話
[00:23:44.940 --> 00:23:47.940]  她是沒有理由這樣做的
[00:23:47.940 --> 00:23:49.940]  如果她覺得一切都完了
[00:23:49.940 --> 00:23:53.940]  她只需要留在家裡哀傷就已經足夠了
[00:23:53.940 --> 00:23:54.940]  但她沒有
[00:23:54.940 --> 00:23:56.940]  她選擇去找神人
[00:23:56.940 --> 00:23:57.940]  而且她很急
[00:23:57.940 --> 00:23:59.940]  她叫僕人趕快些
[00:23:59.940 --> 00:24:01.940]  不要浪費時間
[00:24:01.940 --> 00:24:05.940]  聖經甚至記載她叫她的僕人不要停
[00:24:05.940 --> 00:24:06.940]  不要跟人打招呼
[00:24:06.940 --> 00:24:07.940]  換句話說
[00:24:07.940 --> 00:24:08.940]  她不想浪費一分一秒
[00:24:08.940 --> 00:24:10.940]  她第一時間去見到神人
[00:24:10.940 --> 00:24:12.940]  因為她相信一件事
[00:24:12.940 --> 00:24:13.940]  如果神要做事
[00:24:13.940 --> 00:24:15.940]  現在應該還來得及的
[00:24:15.940 --> 00:24:19.940]  這就是當時她腦海裡面大概的信念
[00:24:19.940 --> 00:24:22.940]  而她最終見到伊麗莎的時候
[00:24:22.940 --> 00:24:24.940]  聖經記載了一個很有意思的動作
[00:24:24.940 --> 00:24:25.940]  她捉住伊麗莎的腳
[00:24:25.940 --> 00:24:27.940]  例如文的動詞
[00:24:27.940 --> 00:24:30.940]  其實已經是一個我們見過的動詞
[00:24:30.940 --> 00:24:33.940]  就是當年伊麗莎去到她家的時候
[00:24:33.940 --> 00:24:35.940]  這個婦人捉住她
[00:24:35.940 --> 00:24:37.940]  或者用極造挽留她
[00:24:37.940 --> 00:24:38.940]  留下她
[00:24:38.940 --> 00:24:40.940]  要伊麗莎一起吃頓飯
[00:24:40.940 --> 00:24:42.940]  用力挽留她
[00:24:42.940 --> 00:24:43.940]  現在同一隻字
[00:24:43.940 --> 00:24:45.940]  同一句希伯來文字
[00:24:45.940 --> 00:24:46.940]  就是捉住她的腳
[00:24:46.940 --> 00:24:47.940]  不放
[00:24:47.940 --> 00:24:49.940]  更有意思的就是
[00:24:49.940 --> 00:24:53.940]  婦人之後和伊麗莎說了一句話
[00:24:53.940 --> 00:24:54.940]  她說了這句話
[00:24:54.940 --> 00:24:55.940]  對不起
[00:24:55.940 --> 00:24:56.940]  這裡可能沒有打到出來
[00:24:56.940 --> 00:24:57.940]  也不一定
[00:24:57.940 --> 00:24:58.940]  沒有打到出來也不一定
[00:24:58.940 --> 00:25:00.940]  她就說我指著永生的搖滑
[00:25:00.940 --> 00:25:02.940]  有敢在你面前起勢
[00:25:02.940 --> 00:25:03.940]  我必不離開你
[00:25:03.940 --> 00:25:05.940]  這句話其實正正就是當年
[00:25:05.940 --> 00:25:07.940]  伊麗莎跟隨伊麗亞的時候
[00:25:07.940 --> 00:25:10.940]  她說過的那一番話
[00:25:10.940 --> 00:25:12.940]  在伊麗亞升天之前
[00:25:12.940 --> 00:25:14.940]  伊麗亞叫她走
[00:25:14.940 --> 00:25:16.940]  但是伊麗莎她死都不肯走
[00:25:16.940 --> 00:25:18.940]  她說我必不離開你
[00:25:18.940 --> 00:25:21.940]  當年伊麗莎的師父
[00:25:21.940 --> 00:25:24.940]  伊麗亞幾次叫她不要留下的時候
[00:25:24.940 --> 00:25:26.940]  伊麗莎就是說過這句話
[00:25:26.940 --> 00:25:27.940]  一年說了三次
[00:25:27.940 --> 00:25:28.940]  現在同一句話
[00:25:28.940 --> 00:25:30.940]  鼠年婦人她說了出來
[00:25:30.940 --> 00:25:32.940]  她好像提醒了伊麗莎
[00:25:32.940 --> 00:25:35.940]  你以前也是這樣捉緊神
[00:25:35.940 --> 00:25:38.940]  現在今天我也是一樣
[00:25:38.940 --> 00:25:39.940]  弟兄姊妹
[00:25:39.940 --> 00:25:43.940]  這個其實是信心在考驗裏面的高峰
[00:25:43.940 --> 00:25:44.940]  一開始的時候
[00:25:44.940 --> 00:25:48.940]  這個婦人對神其實真的不算太有興趣
[00:25:48.940 --> 00:25:51.940]  她只不過是為神預留了一個空間
[00:25:51.940 --> 00:25:54.940]  或者為神人預備一個房間
[00:25:54.940 --> 00:25:56.940]  但自從成為了母親之後
[00:25:56.940 --> 00:25:58.940]  她開始慢慢接觸神
[00:25:58.940 --> 00:25:59.940]  慢慢認識神
[00:25:59.940 --> 00:26:03.940]  定時性後來聽神人的講道
[00:26:03.940 --> 00:26:06.940]  而當人生最大的困境出現的時候
[00:26:06.940 --> 00:26:08.940]  她的兒子死了
[00:26:08.940 --> 00:26:10.940]  她的信心竟然沒有崩塌
[00:26:10.940 --> 00:26:12.940]  反而變得更堅定更堅強
[00:26:12.940 --> 00:26:14.940]  她在捉緊神
[00:26:14.940 --> 00:26:16.940]  但是要留意一件事
[00:26:16.940 --> 00:26:19.940]  就是鼠年婦人其實不知道神會怎樣做
[00:26:19.940 --> 00:26:23.940]  她不一定要相信神會叫她的兒子復活
[00:26:23.940 --> 00:26:25.940]  甚至在當時的信仰背景裏面
[00:26:25.940 --> 00:26:28.940]  死人復活都不是一個普遍預期
[00:26:28.940 --> 00:26:30.940]  但她仍然去找上帝
[00:26:30.940 --> 00:26:31.940]  為什麼呢?
[00:26:31.940 --> 00:26:33.940]  因為信心很多時候
[00:26:33.940 --> 00:26:36.940]  不是我知道神一定會怎樣做
[00:26:36.940 --> 00:26:41.940]  而是信心就是我知道神仍然存在
[00:26:41.940 --> 00:26:43.940]  只要神仍然存在的時候
[00:26:43.940 --> 00:26:44.940]  我就有出路
[00:26:44.940 --> 00:26:46.940]  我就有希望
[00:26:46.940 --> 00:26:48.940]  有一個很有名的基督徒
[00:26:48.940 --> 00:26:49.940]  在十九世紀
[00:26:49.940 --> 00:26:51.940]  我相信很多人都聽過他的名字
[00:26:51.940 --> 00:26:53.940]  他叫做Spethford
[00:26:53.940 --> 00:26:55.940]  原本是一個很幸福的家庭
[00:26:55.940 --> 00:26:58.940]  他的人生可惜是哲別年生
[00:26:58.940 --> 00:27:00.940]  受到很多打擊
[00:27:00.940 --> 00:27:01.940]  生意失敗
[00:27:01.940 --> 00:27:03.940]  又失去了兒子
[00:27:03.940 --> 00:27:04.940]  在1873年的時候
[00:27:04.940 --> 00:27:06.940]  他安排了太太和四個女兒
[00:27:06.940 --> 00:27:08.940]  坐船前往歐洲休息
[00:27:08.940 --> 00:27:12.940]  但途中船隻和另一艘船隻相撞
[00:27:12.940 --> 00:27:14.940]  最後只有他老婆生還
[00:27:14.940 --> 00:27:16.940]  四個女兒全部都葬身大海
[00:27:16.940 --> 00:27:20.940]  太太在英國發了一部很短的電報給他
[00:27:20.940 --> 00:27:22.940]  寫了一句話
[00:27:22.940 --> 00:27:26.940]  Saved alone, what shall I do?
[00:27:26.940 --> 00:27:28.940]  只要我一個人活著
[00:27:28.940 --> 00:27:30.940]  我可以做些甚麼?
[00:27:30.940 --> 00:27:32.940]  我可以怎麼辦?
[00:27:32.940 --> 00:27:34.940]  Spethford馬上就坐船去英國
[00:27:34.940 --> 00:27:36.940]  會合他老婆
[00:27:36.940 --> 00:27:39.940]  當船走到當年沉船的地點的時候
[00:27:39.940 --> 00:27:41.940]  船長特別告訴他
[00:27:41.940 --> 00:27:43.940]  就大概在這個地方
[00:27:43.940 --> 00:27:48.940]  你四個女兒就在這個地方沉了下去
[00:27:48.940 --> 00:27:49.940]  就在那一刻
[00:27:49.940 --> 00:27:51.940]  這個父親站在甲板上
[00:27:51.940 --> 00:27:53.940]  向朦朦朧朧的大海
[00:27:53.940 --> 00:27:56.940]  想到四個女兒長眠在海底
[00:27:56.940 --> 00:27:59.940]  但他沒有向神發出埋怨
[00:27:59.940 --> 00:28:00.940]  沒有控訴
[00:28:00.940 --> 00:28:04.940]  反而回到船艙寫下了一首詩歌
[00:28:04.940 --> 00:28:08.940]  就是今天很多地方仍然在唱的一首詩歌
[00:28:08.940 --> 00:28:10.940]  我心靈得安寧
[00:28:10.940 --> 00:28:13.940]  It is well with my soul
[00:28:13.940 --> 00:28:15.940]  有時享平安
[00:28:15.940 --> 00:28:17.940]  如江河平幽雲
[00:28:17.940 --> 00:28:20.940]  有時哀傷來到此浪滾
[00:28:20.940 --> 00:28:22.940]  不論何環境
[00:28:22.940 --> 00:28:24.940]  我已無主引領
[00:28:24.940 --> 00:28:27.940]  我心靈得安寧
[00:28:27.940 --> 00:28:28.940]  弟兄姊妹
[00:28:28.940 --> 00:28:30.940]  Spethford並不是因為他知道
[00:28:30.940 --> 00:28:33.940]  神一定會怎樣解決他的痛苦
[00:28:33.940 --> 00:28:36.940]  而即使在最深的悲傷裡
[00:28:36.940 --> 00:28:38.940]  他不知道應該可以怎樣做
[00:28:38.940 --> 00:28:40.940]  他不知道神會怎樣做的時候
[00:28:40.940 --> 00:28:43.940]  他仍然抓住馬實上帝
[00:28:43.940 --> 00:28:46.940]  這個就好像書店婦人一樣
[00:28:46.940 --> 00:28:49.940]  書店婦人未必知道神會怎樣做
[00:28:49.940 --> 00:28:53.940]  她未必敢肯定神一定會叫她的孩子復活
[00:28:53.940 --> 00:28:57.940]  但她仍然趕去找神恩
[00:28:57.940 --> 00:28:59.940]  因為她相信一件事
[00:28:59.940 --> 00:29:03.940]  只有神仍然在的時候就有希望
[00:29:03.940 --> 00:29:09.940]  因為她確信神在的時候仍然有出路
[00:29:09.940 --> 00:29:11.940]  很多人以為信心是突然出現
[00:29:11.940 --> 00:29:14.940]  但書店婦人的故事告訴我們
[00:29:14.940 --> 00:29:17.940]  信心往往是慢慢形成
[00:29:17.940 --> 00:29:20.940]  先是為神的國預留一個位置
[00:29:20.940 --> 00:29:23.940]  然後在生命裡經歷上帝
[00:29:23.940 --> 00:29:27.940]  最後在困境裡學得去馬實上帝
[00:29:27.940 --> 00:29:28.940]  去抓住上帝
[00:29:28.940 --> 00:29:30.940]  願主祝福大家
