
[00:00:00.000 --> 00:00:07.000]  在這段時間我們一起低頭禱告
[00:24:56.000 --> 00:25:02.000]  但願我們不是像當時猶太人的會堂
[00:25:02.000 --> 00:25:07.000]  說希臘話的猶太人那樣去拒絕尋找耶穌
[00:25:07.000 --> 00:25:11.000]  而是我們繼續去尋找
[00:25:11.000 --> 00:25:13.000]  努力地去尋找耶穌
[00:25:13.000 --> 00:25:15.000]  只提反祂
[00:25:15.000 --> 00:25:18.000]  作了一個像樣的生命
[00:25:18.000 --> 00:25:20.000]  服侍別人的生命
[00:25:20.000 --> 00:25:22.000]  關心別人的需要
[00:25:22.000 --> 00:25:26.000]  用行為和言語能夠見證上帝
[00:25:26.000 --> 00:25:33.000]  願意去原諒向祂攻擊的仇敵
[00:25:33.000 --> 00:25:38.000]  主要就是希望「道成肉身」
[00:25:38.000 --> 00:25:41.000]  主耶穌的愛和福音的種子
[00:25:41.000 --> 00:25:47.000]  能夠去發展去成長
[00:25:47.000 --> 00:25:50.000]  能夠種在人的心中
[00:25:50.000 --> 00:25:58.000]  將來的日子可能會見到主耶穌
[00:25:58.000 --> 00:26:03.000]  就在天家那裡張開祂的手
[00:26:03.000 --> 00:26:05.000]  讓我們上去
[00:26:05.000 --> 00:26:08.000]  和祢說「做得好」
[00:26:08.000 --> 00:26:11.000]  祢做了一個像樣的生命
[00:26:11.000 --> 00:26:14.000]  像樣的基督徒的生命
[00:26:14.000 --> 00:26:17.000]  又良善又忠心的僕人
[00:26:17.000 --> 00:26:19.000]  願主賜福給大家
[00:26:19.000 --> 00:26:21.000]  誠心所願
