
[00:00:00.000 --> 00:00:04.360]  今日我哋分享嘅題目係面對試探
[00:16:43.040 --> 00:16:45.600]  呢啲所有嘅嘢冇賜到畀魔鬼
[00:16:45.600 --> 00:16:48.040]  你都唔係魔鬼話畀邊個就畀邊個
[00:16:48.040 --> 00:16:52.080]  掌管一切嘅係神自己
[00:16:52.080 --> 00:16:55.160]  所以魔鬼要用一個大話嘗試引誘耶穌
[00:16:55.160 --> 00:16:57.240]  呢啲所有嘢都畀咗我㗎啦
[00:16:57.240 --> 00:16:59.800]  你向我下拜呢啲所有嘢都要畀你
[00:16:59.800 --> 00:17:02.360]  冇掙扎冇痛苦
[00:17:02.360 --> 00:17:07.400]  但係面對魔鬼呢一個嘅大話
[00:17:07.400 --> 00:17:10.720]  耶穌點樣去回應呢
[00:17:10.720 --> 00:17:15.040]  我哋知道以色列人喺曠野嘅時候
[00:17:15.040 --> 00:17:18.200]  曾經去向偶像下拜
[00:17:18.200 --> 00:17:20.200]  曾經去拜別臣
[00:17:20.200 --> 00:17:24.080]  但係耶穌呢一度佢嘅回應又係咩呢
[00:17:24.080 --> 00:17:26.240]  當魔鬼話你向我下拜啦
[00:17:26.240 --> 00:17:28.480]  呢啲所有嘅嘢都畀你
[00:17:28.480 --> 00:17:31.160]  冇掙扎冇痛苦
[00:17:31.160 --> 00:17:33.160]  但係耶穌點樣回應我哋一齊讀好唔好
[00:17:33.160 --> 00:17:34.280]  一二三
[00:17:34.280 --> 00:17:36.120]  經上記著說
[00:17:36.120 --> 00:17:38.560]  當拜主你的神
[00:17:38.560 --> 00:17:41.120]  但要侍奉他
[00:17:41.120 --> 00:17:43.160]  喺呢一度好重要
[00:17:43.160 --> 00:17:46.440]  我哋睇到耶穌佢捉緊嘅嘢係乜嘢嘢
[00:17:46.440 --> 00:17:49.880]  呢段聖經呢其實係嚟自生命記六章十三節
[00:17:49.880 --> 00:17:50.720]  我哋再讀一次好唔好
[00:17:50.720 --> 00:17:51.680]  一二三
[00:17:51.680 --> 00:17:54.880]  你要敬畏耶和華你的神
[00:17:54.880 --> 00:17:56.200]  侍奉他
[00:17:56.200 --> 00:17:58.480]  指著他的名起誓
[00:17:58.480 --> 00:18:00.600]  耶穌好清楚
[00:18:00.600 --> 00:18:02.600]  唯有神嘅話
[00:18:02.600 --> 00:18:04.720]  先至係絕對嘅權柄
[00:18:04.720 --> 00:18:08.200]  如果今日我哋都認定神嘅話
[00:18:08.200 --> 00:18:10.000]  係絕對嘅權柄
[00:18:10.000 --> 00:18:11.480]  咁神嘅話
[00:18:11.480 --> 00:18:15.600]  就係我哋生命絕對嘅準則
[00:18:15.600 --> 00:18:17.360]  我再講一次如果今日
[00:18:17.360 --> 00:18:21.080]  神嘅話係我哋生命絕對嘅權柄
[00:18:21.080 --> 00:18:22.400]  神嘅話
[00:18:22.400 --> 00:18:26.640]  係我哋生命嘅絕對準則
[00:18:26.640 --> 00:18:28.840]  神嘅話唔係一個參考書嚟㗎
[00:18:28.840 --> 00:18:31.680]  唔係我參考一下覺得好就接受
[00:18:31.680 --> 00:18:34.120]  參考一下覺得唔係好啱用就唔要
[00:18:34.120 --> 00:18:35.480]  神嘅話
[00:18:35.480 --> 00:18:38.280]  係我哋生命絕對嘅準則
[00:18:38.280 --> 00:18:41.240]  同時耶穌嘅眼好清楚
[00:18:41.240 --> 00:18:44.320]  耶穌嘅國唔係地上嘅國
[00:18:44.320 --> 00:18:46.960]  所以因著耶穌嘅國唔係地上嘅國
[00:18:46.960 --> 00:18:49.520]  佢都拒絕用世界嘅方法
[00:18:49.520 --> 00:18:51.240]  拒絕罪嘅方法
[00:18:51.240 --> 00:18:53.000]  拒絕暴力嘅方法
[00:18:53.000 --> 00:18:55.120]  拒絕地上嘅權柄
[00:18:55.120 --> 00:18:57.760]  去得著權力或者榮耀
[00:18:57.760 --> 00:19:01.600]  耶穌好知道佢嚟係要放低自己
[00:19:01.600 --> 00:19:04.320]  喺十字架上面犧牲
[00:19:04.320 --> 00:19:07.880]  單單順從神嘅旨意
[00:19:07.880 --> 00:19:10.240]  確實生命記錄章十三節
[00:19:10.240 --> 00:19:13.400]  其實係建基喺生命記錄章四至五節
[00:19:13.400 --> 00:19:15.160]  我哋一段好熟悉嘅經文
[00:19:15.160 --> 00:19:16.000]  我哋一齊讀好唔好
[00:19:16.000 --> 00:19:17.000]  一二三
[00:19:17.000 --> 00:19:19.160]  以色列呀你要停
[00:19:19.160 --> 00:19:22.560]  耶和華我們神是獨一的主
[00:19:22.560 --> 00:19:25.320]  你要盡心盡性盡力
[00:19:25.320 --> 00:19:29.120]  愛耶和華你的神
[00:19:29.120 --> 00:19:32.480]  佢喺度講出以色列人信仰嘅重心
[00:19:32.480 --> 00:19:36.800]  呢個都要係我哋信仰生命嘅核心
[00:19:36.800 --> 00:19:41.040]  我哋要盡心盡性盡力
[00:19:41.040 --> 00:19:42.520]  愛耶和華我哋嘅神
[00:19:42.520 --> 00:19:46.760]  因為唯有佢係獨一嘅主
[00:19:46.760 --> 00:19:50.720]  面對住權力榮耀同埋物質嘅試探
[00:19:50.720 --> 00:19:55.120]  我哋要搞清楚究竟邊個先係我哋嘅主
[00:19:55.120 --> 00:19:59.240]  而我哋要單單跟隨我哋嘅主
[00:19:59.240 --> 00:20:01.920]  大家可能聽過我以前一個見證
[00:20:01.920 --> 00:20:04.440]  我喺大學做暑期工嘅時候
[00:20:04.440 --> 00:20:06.880]  我去咗一間律師行嗰度做暑期工
[00:20:06.880 --> 00:20:09.160]  咁當時嘅上司其實好睇我
[00:20:09.160 --> 00:20:11.560]  佢成日同我講人生嘅道理
[00:20:11.560 --> 00:20:13.720]  所以呢佢就送咗一本書畀我
[00:20:13.720 --> 00:20:16.200]  叫做《職場上位被給》
[00:20:16.200 --> 00:20:17.600]  大家應該聽過啦
[00:20:17.600 --> 00:20:20.920]  同一個暑假另外一位傳道
[00:20:20.920 --> 00:20:22.560]  就送咗一本書畀我
[00:20:22.560 --> 00:20:25.680]  就係斯托德牧師嘅《Mare Christianity》裏面
[00:20:25.680 --> 00:20:29.640]  講出咗我哋信仰嘅基本係乜嘢嘢
[00:20:29.640 --> 00:20:32.480]  咁我完咗呢一個嘅暑期工之後
[00:20:32.480 --> 00:20:35.000]  我就去咗清華大學讀咗一個月嘅
[00:20:35.000 --> 00:20:36.960]  一個內地法律嘅課程
[00:20:36.960 --> 00:20:40.680]  我記得我帶住呢兩本書一齊去到北京
[00:20:40.680 --> 00:20:45.480]  究竟我嘅生命係跟隨呢個職場上位被給嗎
[00:20:45.480 --> 00:20:48.680]  淨係跟隨聖經呢
[00:20:48.680 --> 00:20:51.720]  咁我希望大家知道我揀咗咩啦係咪
[00:20:51.720 --> 00:20:54.600]  應該唔係職場上位被給嘅
[00:20:54.600 --> 00:20:56.000]  咁但係呢度呢我想分享下
[00:20:56.000 --> 00:21:00.040]  其實職場上位被給大致上佢想講啲咩嘅呢
[00:21:00.040 --> 00:21:01.880]  我唔會講詳情嘅啫
[00:21:01.880 --> 00:21:04.880]  我驚講咗你學咗
[00:21:04.880 --> 00:21:09.680]  佢裏面話如果你想喺職場裏面得到權力同埋讚賞
[00:21:09.680 --> 00:21:11.360]  你要學幾樣嘢
[00:21:11.360 --> 00:21:15.320]  首先當公司有功勞嘅時候
[00:21:15.320 --> 00:21:19.040]  就算你有份或者冇份
[00:21:19.040 --> 00:21:23.200]  你點樣讓你嘅上司覺得你有份
[00:21:23.200 --> 00:21:24.480]  佢真係咁教你嘅喎
[00:21:24.480 --> 00:21:26.080]  至於點樣讓上司覺得你有份呢
[00:21:26.080 --> 00:21:29.160]  我唔講得太強盡你聽你學咗係喇
[00:21:29.160 --> 00:21:31.000]  佢話第二樣嘢啦
[00:21:31.000 --> 00:21:34.840]  佢話當公司出現黑鍋嘅時候
[00:21:34.840 --> 00:21:37.000]  你要知道點樣
[00:21:37.000 --> 00:21:40.320]  射畀其他嘅同事係咪呀
[00:21:40.320 --> 00:21:41.840]  係喇咁其實呢個都唔使睇呢本書嘅
[00:21:41.840 --> 00:21:44.720]  而家都有一樣嘢叫做射博操㗎嘛係咪呀
[00:21:44.720 --> 00:21:48.200]  你上去youtube就睇到㗎喇
[00:21:48.200 --> 00:21:50.360]  裏面我哋有時一句都成日講㗎嘛
[00:21:50.360 --> 00:21:52.280]  如果一陣間powerpoint有事
[00:21:52.280 --> 00:21:53.720]  你唔好望住我呀
[00:21:53.720 --> 00:21:57.000]  呢樣嘢唔係我跟開㗎
[00:21:57.000 --> 00:22:00.320]  咁埋我哋就powerpoint掌聲下你
[00:22:00.320 --> 00:22:05.400]  跟住佢仲講喎
[00:22:05.400 --> 00:22:09.720]  佢話當你長期去做呢兩樣嘢嘅時候
[00:22:09.720 --> 00:22:14.120]  佢話呢你嘅老細就會對你另眼相看
[00:22:14.120 --> 00:22:17.840]  慢慢呢你唔單止能夠得到讚賞
[00:22:17.840 --> 00:22:21.400]  你就會得到權力
[00:22:21.400 --> 00:22:24.440]  我想問下你如果今日你靠呢啲得到權力
[00:22:24.440 --> 00:22:26.240]  你要唔要呀
[00:22:26.240 --> 00:22:30.080]  你要嘅舉手
[00:22:30.080 --> 00:22:34.240]  我知你心諗咩要都唔而家舉喇
[00:22:34.240 --> 00:22:36.840]  但今日我哋要問自己個問題
[00:22:36.840 --> 00:22:40.640]  究竟我哋嘅生命去點樣面對權力
[00:22:40.640 --> 00:22:42.880]  同埋榮耀嘅試探
[00:22:42.880 --> 00:22:44.360]  但當我哋面對嘅時候
[00:22:44.360 --> 00:22:47.480]  我哋嘅心要認定幾樣好重要嘅嘢
[00:22:47.480 --> 00:22:50.200]  究竟今日神嘅話
[00:22:50.200 --> 00:22:55.840]  係唔係我哋生命絕對嘅權柄
[00:22:55.840 --> 00:22:59.280]  今日我哋有冇認定神嘅話
[00:22:59.280 --> 00:23:04.080]  係我哋生命絕對帶領嘅守則
[00:23:04.080 --> 00:23:05.600]  而最後我哋要問自己
[00:23:05.600 --> 00:23:09.120]  我哋嘅眼目定征喺啲乜嘢上面
[00:23:09.120 --> 00:23:11.120]  今日我哋嘅眼目
[00:23:11.120 --> 00:23:13.520]  係定征喺呢個世界
[00:23:13.520 --> 00:23:18.360]  正我哋嘅眼目定征喺神嘅國
[00:23:18.360 --> 00:23:20.720]  當我哋嘅眼目定征喺神嘅國
[00:23:20.720 --> 00:23:23.920]  我哋知道其實我哋喺耶穌裡面
[00:23:23.920 --> 00:23:26.200]  係有永恆生命嘅盼望
[00:23:26.200 --> 00:23:29.000]  我哋嘅生命定征喺神嘅國
[00:23:29.000 --> 00:23:30.600]  我哋就知道我哋嘅生命
[00:23:30.600 --> 00:23:33.160]  就好似耶穌咁嘅回應
[00:23:33.160 --> 00:23:36.840]  單單敬拜主我哋嘅神
[00:23:36.840 --> 00:23:41.000]  並且單單侍奉跟隨佢
[00:23:41.000 --> 00:23:43.600]  我哋就唔會跟隨呢啲嘅方法
[00:23:43.600 --> 00:23:48.200]  去得到權力榮耀或者物質
[00:23:48.200 --> 00:23:51.880]  而今日最後我哋分享第三點
[00:23:51.880 --> 00:23:55.360]  我哋要勝過想做就做嘅試探
[00:23:55.360 --> 00:23:57.920]  我哋由第九節到第十二節
[00:23:57.920 --> 00:23:58.560]  我哋一齊讀
[00:23:58.560 --> 00:23:59.880]  一二三
[00:23:59.880 --> 00:24:03.800]  魔鬼又領他到耶路撒冷去
[00:24:03.800 --> 00:24:06.600]  叫他站在墊頂上
[00:24:06.600 --> 00:24:07.880]  對他說
[00:24:07.880 --> 00:24:10.200]  你若是神的兒子
[00:24:10.200 --> 00:24:12.920]  可以從這裏跳下去
[00:24:12.920 --> 00:24:15.440]  因為經上記著說
[00:24:15.440 --> 00:24:19.880]  主要為你吩咐他的使者保護你
[00:24:19.880 --> 00:24:22.640]  他們要用手托著你
[00:24:22.640 --> 00:24:25.920]  免得你的腳碰在石頭上
[00:24:25.920 --> 00:24:27.600]  耶穌對他說
[00:24:27.600 --> 00:24:28.760]  經上說
[00:24:28.760 --> 00:24:31.800]  不可試探主你的神
[00:24:31.800 --> 00:24:35.880]  當我哋去睇呢一段嘅聖經
[00:24:35.880 --> 00:24:37.560]  我哋發現一樣嘢
[00:24:37.560 --> 00:24:42.320]  喺呢度魔鬼用咗貧乏
[00:24:42.320 --> 00:24:43.960]  引誘你唔到
[00:24:43.960 --> 00:24:46.800]  用權力榮華物質
[00:24:46.800 --> 00:24:48.760]  又引誘你唔到
[00:24:48.760 --> 00:24:51.200]  佢喺呢度佢用另外一樣嘢
[00:24:51.200 --> 00:24:52.960]  但喺另外一樣嘢裏面
[00:24:52.960 --> 00:24:55.680]  佢更加用返聖經同你講
[00:24:55.680 --> 00:24:58.240]  所以好多時我哋引用呢段聖經
[00:24:58.240 --> 00:25:00.320]  話我哋真要學好聖經
[00:25:00.320 --> 00:25:04.800]  因為有啲人都會用聖經同你講
[00:25:04.800 --> 00:25:08.640]  但係嗰個係唔係聖經嘅真意
[00:25:08.640 --> 00:25:09.680]  好重要
[00:25:09.680 --> 00:25:11.320]  所以今日我都喺度
[00:25:11.320 --> 00:25:15.240]  去鼓勵大家去買陳牧師呢本書
[00:25:15.240 --> 00:25:19.080]  我哋今日要搞清楚究竟聖經講啲乜
[00:25:19.080 --> 00:25:20.960]  因為如果我哋搞唔清聖經講啲乜
[00:25:20.960 --> 00:25:24.360]  有人會引導聖經你以為係啱
[00:25:24.360 --> 00:25:28.440]  就會叫我哋偏離咗福音嘅正軌
[00:25:28.440 --> 00:25:31.240]  所以喺呢度魔鬼
[00:25:31.240 --> 00:25:34.960]  佢用聖經去同耶穌講
[00:25:34.960 --> 00:25:36.960]  今次佢想做咩呢
[00:25:36.960 --> 00:25:40.840]  佢帶耶穌去到耶路撒冷去到殿頂
[00:25:40.840 --> 00:25:43.480]  咁究竟係唔係聖殿嘅最高呢
[00:25:43.480 --> 00:25:46.680]  有啲聖經學者就話佢哋根據嗰個地形
[00:25:46.680 --> 00:25:49.680]  可能係外縣門口嘅最高
[00:25:49.680 --> 00:25:52.680]  或者係聖殿外圍一個走廊嘅上面
[00:25:52.680 --> 00:25:54.040]  不過無論點都唔緊要
[00:25:54.040 --> 00:25:56.280]  佢帶耶穌去到嗰度
[00:25:56.280 --> 00:26:00.000]  跟住就用聖經同耶穌講
[00:26:00.000 --> 00:26:02.840]  佢引用嘅呢一段聖經
[00:26:02.840 --> 00:26:05.600]  係詩篇九十一篇十一至十二戰
[00:26:05.600 --> 00:26:06.760]  魔鬼咁講嘅
[00:26:06.760 --> 00:26:10.720]  佢話因為神要吩咐佢嘅使者
[00:26:10.720 --> 00:26:12.520]  用手托住你
[00:26:12.520 --> 00:26:15.600]  免得你嘅腳碰在石頭上
[00:26:15.600 --> 00:26:16.800]  你跳落去啦
[00:26:16.800 --> 00:26:17.920]  你跳落去無所謂㗎
[00:26:17.920 --> 00:26:19.480]  你係神嘅仔嚟㗎嘛
[00:26:19.480 --> 00:26:20.440]  你跳咗落去
[00:26:20.440 --> 00:26:23.400]  神一定會保護你㗎
[00:26:23.400 --> 00:26:25.320]  但如果我哋睇清楚
[00:26:25.320 --> 00:26:29.160]  其實原來魔鬼漏咗一啲嘢㗎喎
[00:26:29.160 --> 00:26:33.000]  原來喺詩篇九十一篇十一至十二節
[00:26:33.000 --> 00:26:33.720]  嗰度咁講嘅
[00:26:33.720 --> 00:26:37.920]  佢話因佢要為你吩咐佢嘅使者
[00:26:37.920 --> 00:26:42.840]  喺你行嘅一切道路上保護你
[00:26:42.840 --> 00:26:45.360]  佢哋要用手托住你
[00:26:45.360 --> 00:26:48.360]  免得你嘅腳碰在石頭上
[00:26:48.360 --> 00:26:51.760]  係話喺你行嘅一切道路上面
[00:26:51.760 --> 00:26:54.200]  唔係你鍾意跳落去嘅時候保護你
[00:26:54.200 --> 00:26:57.240]  而係喺你行嘅路上面保護你
[00:26:57.240 --> 00:26:59.840]  至於呢一條係一條乜嘢嘅路呢
[00:26:59.840 --> 00:27:03.280]  一陣間我再會用之後嘅一段聖經同大家講㗎
[00:27:03.280 --> 00:27:05.880]  所以我哋喺度睇到魔鬼佢好狡猾喇
[00:27:05.880 --> 00:27:07.640]  佢用返聖經同你講
[00:27:07.640 --> 00:27:10.120]  但係佢省卻咗一句
[00:27:10.120 --> 00:27:12.600]  跟住就用啲嘢去引誘你喇
[00:27:12.600 --> 00:27:14.720]  佢好想引誘耶穌做咩呢
[00:27:14.720 --> 00:27:18.040]  佢好想引誘耶穌去按照自己嘅心意
[00:27:18.040 --> 00:27:19.600]  喂 你鍾意跳落去
[00:27:19.600 --> 00:27:20.920]  你而家就跳喇
[00:27:20.920 --> 00:27:22.520]  你跳咗落去嘅時候
[00:27:22.520 --> 00:27:26.680]  就迫令神用神跡托住你喇
[00:27:26.680 --> 00:27:28.000]  你喺呢度跳落去
[00:27:28.000 --> 00:27:32.040]  神一定會保護你㗎
[00:27:32.040 --> 00:27:34.960]  魔鬼引用呢個嘅試探
[00:27:34.960 --> 00:27:38.240]  希望耶穌想做就做
[00:27:38.240 --> 00:27:42.160]  今日我哋有時會唔會都想做就做呢
[00:27:42.160 --> 00:27:44.240]  但係另外一樣嘢我哋諗就係
[00:27:44.240 --> 00:27:46.760]  佢點解咁樣去引誘耶穌呢
[00:27:46.760 --> 00:27:50.520]  因為原來裏面可能帶出咁深層嘅引誘
[00:27:50.520 --> 00:27:52.360]  就係想耶穌去點呀
[00:27:52.360 --> 00:27:54.920]  去表達自己嘅超然性呀
[00:27:54.920 --> 00:27:56.160]  你諗下如果你一間出門口
[00:27:56.160 --> 00:27:57.200]  你見到對面有個大蟹
[00:27:57.200 --> 00:27:59.760]  有個人話 我而家要跳落嚟喇
[00:27:59.760 --> 00:28:02.400]  跟住你心想 唔好呀
[00:28:02.400 --> 00:28:03.480]  跟住佢一跳 跳落嚟
[00:28:03.480 --> 00:28:04.560]  你又跳到貪得到嘅時候
[00:28:04.560 --> 00:28:07.240]  你而家就托住佢
[00:28:07.240 --> 00:28:08.760]  嘩 耶穌
[00:28:08.760 --> 00:28:11.760]  你咁樣仲唔能夠表達你嘅超然性
[00:28:11.760 --> 00:28:12.920]  你咁樣跳落嚟
[00:28:12.920 --> 00:28:15.080]  係人都知道你係神嘅兒子喇
[00:28:15.080 --> 00:28:15.720]  係咪呀
[00:28:15.720 --> 00:28:17.640]  你點樣想人哋知道你係神嘅兒子呀
[00:28:17.640 --> 00:28:19.280]  你而家跳 跳落嚟
[00:28:19.280 --> 00:28:20.720]  跟住突然間去到差唔多
[00:28:20.720 --> 00:28:22.040]  去到金華燒賣嘅時候
[00:28:22.040 --> 00:28:23.480]  有人咁樣托住你
[00:28:23.480 --> 00:28:26.040]  嘩 係咪呀
[00:28:26.040 --> 00:28:27.640]  你諗下可能金華燒賣嘅老闆
[00:28:27.640 --> 00:28:29.080]  老闆唔知你係咪喺度
[00:28:29.080 --> 00:28:31.280]  嘩 咁望住你
[00:28:31.280 --> 00:28:33.160]  你一定係神嘅兒子喇
[00:28:33.160 --> 00:28:33.800]  係咪呀
[00:28:33.800 --> 00:28:36.720]  但係耶穌係唔係要用呢個方法
[00:28:36.720 --> 00:28:39.480]  去話畀人聽佢係神嘅兒子
[00:28:39.480 --> 00:28:43.000]  神嘅兒子嚟到呢個世界係做咩㗎
[00:28:43.000 --> 00:28:44.200]  耶穌係神嘅兒子
[00:28:44.200 --> 00:28:47.600]  係嚟呢個世界為我哋釘十字架
[00:28:47.600 --> 00:28:50.120]  耶穌佢作為神嘅兒子嚟到呢個世界
[00:28:50.120 --> 00:28:51.920]  唔係要用嗰個方法
[00:28:51.920 --> 00:28:54.440]  去話畀人聽佢係神嘅兒子
[00:28:54.440 --> 00:28:56.480]  係釘住十字架
[00:28:56.480 --> 00:28:58.880]  話畀人聽神愛我哋
[00:28:58.880 --> 00:29:00.760]  釘住佢嘅愛子
[00:29:00.760 --> 00:29:04.160]  叫我哋能夠得著救恩
[00:29:04.160 --> 00:29:06.160]  所以我哋今日係搞清楚
[00:29:06.160 --> 00:29:09.680]  我哋嘅生命唔係想做就做㗎
[00:29:09.680 --> 00:29:11.640]  頭先我話我會再睇
[00:29:11.640 --> 00:29:12.920]  落少少嘅聖經
[00:29:12.920 --> 00:29:14.240]  頭先我哋睇
[00:29:14.240 --> 00:29:16.800]  詩篇九十一篇 十一至十二節係咪
[00:29:16.800 --> 00:29:19.480]  我哋睇下詩篇九十一篇 十四節講咩好唔好
[00:29:19.480 --> 00:29:21.040]  一 二 三
[00:29:21.040 --> 00:29:24.720]  神說 因為他專心愛我
[00:29:24.720 --> 00:29:26.960]  我就要搭救他
[00:29:26.960 --> 00:29:29.520]  因為他知道我的名
[00:29:29.520 --> 00:29:32.880]  我要把他安置在高處
[00:29:32.880 --> 00:29:34.920]  頭先我話其實佢漏咗一句
[00:29:34.920 --> 00:29:36.120]  嗰句說話就係話
[00:29:36.120 --> 00:29:40.240]  在你行的一切道路上保護你
[00:29:40.240 --> 00:29:42.600]  咁究竟嗰個路係咩路
[00:29:42.600 --> 00:29:48.440]  嗰條係信服跟隨神同埋愛主嘅路
[00:29:48.440 --> 00:29:50.560]  唔係想做就去做
[00:29:50.560 --> 00:29:55.440]  藉住呢樣嘢去表達自己嘅超然性嘅路
[00:29:55.440 --> 00:29:59.040]  所以今日我哋睇到耶穌佢點樣回答
[00:29:59.040 --> 00:30:01.040]  我哋一齊讀紅色嘅字好唔好
[00:30:01.040 --> 00:30:02.120]  一 二 三
[00:30:02.120 --> 00:30:03.320]  經上說
[00:30:03.320 --> 00:30:06.600]  不可試探主 你的神
[00:30:06.600 --> 00:30:11.000]  其實正正因為耶穌信靠神
[00:30:11.000 --> 00:30:13.960]  佢唔需要咁樣去試探神
[00:30:13.960 --> 00:30:15.160]  正正佢信靠神
[00:30:15.160 --> 00:30:18.320]  佢唔需要用呢個方法話畀人聽佢係神嘅兒子
[00:30:18.320 --> 00:30:19.480]  佢係神嘅兒子
[00:30:19.480 --> 00:30:21.920]  當佢釘十字架嘅時候
[00:30:21.920 --> 00:30:25.040]  當佢為我哋嘅罪死嘅時候
[00:30:25.040 --> 00:30:27.200]  當耶穌死嘅時候
[00:30:27.200 --> 00:30:29.200]  聖經話萬子
[00:30:29.200 --> 00:30:31.400]  喺聖殿裏面嘅萬子斷開一半
[00:30:31.400 --> 00:30:34.400]  跟住天黑曬地震動嘅時候
[00:30:34.400 --> 00:30:39.280]  如果大家記得嗰個冰丁就話呢個真係神嘅兒子
[00:30:39.280 --> 00:30:43.360]  係佢喺十字架上面為我哋犧牲嘅愛
[00:30:43.360 --> 00:30:46.160]  讓我哋知道佢係神嘅兒子
[00:30:46.160 --> 00:30:49.000]  而唔係喺對面咁樣跳落嚟
[00:30:49.000 --> 00:30:52.320]  跟住畀人知道佢係神嘅兒子
[00:30:52.320 --> 00:30:55.680]  亦都正正因為耶穌信靠神
[00:30:55.680 --> 00:30:58.360]  佢唔會去用自己嘅心意
[00:30:58.360 --> 00:31:01.400]  佢只係去活出神嘅旨意
[00:31:01.400 --> 00:31:04.880]  亦都因為正正佢相信神
[00:31:04.880 --> 00:31:11.640]  佢知道喺神嘅裏面先至有最美好嘅計劃
[00:31:11.640 --> 00:31:15.240]  我曾經聽過一個牧者咁樣分享
[00:31:15.240 --> 00:31:18.200]  佢話其實我哋好多基督徒嘅生命
[00:31:18.200 --> 00:31:20.200]  都係想做就做㗎咋
[00:31:20.200 --> 00:31:22.200]  但我哋基督徒有個特點㗎
[00:31:22.200 --> 00:31:23.960]  我哋想做就做之後呢
[00:31:23.960 --> 00:31:25.960]  我哋就搵神過橋㗎喇
[00:31:25.960 --> 00:31:29.560]  咁我話 吓 點樣想做就做就搵神過橋呀
[00:31:29.560 --> 00:31:33.000]  佢話基督徒呢通常自己諗到自己想做咩嘅
[00:31:33.000 --> 00:31:36.960]  但跟住呢我哋就會好屬靈咁返返到去聖經
[00:31:36.960 --> 00:31:40.920]  搵聖經支持我哋所做嘅嘢嘅理據
[00:31:40.920 --> 00:31:43.680]  跟住呢我哋呢自己好想做一樣嘢
[00:31:43.680 --> 00:31:46.480]  跟住就同神講 神呀
[00:31:46.480 --> 00:31:49.440]  求你成就喇
[00:31:49.440 --> 00:31:53.400]  如果係你嘅心意求你開路喇
[00:31:53.400 --> 00:31:56.600]  不過你唔開路我都繼續會咁樣做先㗎喇
[00:31:56.600 --> 00:31:59.720]  我哋好多時我哋都係咁樣
[00:31:59.720 --> 00:32:04.640]  我哋想做就做跟住搵神過橋
[00:32:04.640 --> 00:32:08.320]  但我好鍾意我哋喺阿根堂常常強調
[00:32:08.320 --> 00:32:11.280]  我哋嘅生命係一個門徒嘅生命
[00:32:11.280 --> 00:32:14.400]  所以唔好意思我又講門徒嘅定義喇
[00:32:14.400 --> 00:32:16.600]  我上個禮拜講過一次㗎喇
[00:32:16.600 --> 00:32:18.720]  喺我哋嘅門徒成長轉化旅程裏面
[00:32:18.720 --> 00:32:20.480]  佢話門徒嘅定義
[00:32:20.480 --> 00:32:25.440]  係我哋同耶穌有一個終生信服嘅關係
[00:32:25.440 --> 00:32:28.680]  係終生信服耶穌嘅關係
[00:32:28.680 --> 00:32:29.920]  喺呢種關係裏面
[00:32:29.920 --> 00:32:33.480]  天國嘅價值觀成為我哋嘅價值觀
[00:32:33.480 --> 00:32:37.080]  唔係我嘅價值觀要成為耶穌嘅價值觀
[00:32:37.080 --> 00:32:40.640]  我哋嘅生命要更似耶穌
[00:32:40.640 --> 00:32:43.200]  唔係耶穌你畀我鍾意點就點喇
[00:32:43.200 --> 00:32:45.880]  但當我哋咁樣跟隨耶穌嘅時候
[00:32:45.880 --> 00:32:48.960]  我哋會喺我哋嘅家庭職場
[00:32:48.960 --> 00:32:50.880]  教會同埋社會裏面
[00:32:50.880 --> 00:32:54.960]  進入神為我哋最美好嘅計劃
[00:32:54.960 --> 00:32:56.920]  唔係我有我計劃神
[00:32:56.920 --> 00:32:57.680]  你back me up
[00:32:57.680 --> 00:32:59.640]  咪come and back me up
[00:32:59.640 --> 00:33:00.800]  唔係
[00:33:00.800 --> 00:33:06.680]  而係我哋進入到去神嘅計劃裏面
[00:33:06.680 --> 00:33:09.920]  所以今日我哋要問自己一個問題
[00:33:09.920 --> 00:33:14.760]  我哋係唔係真係願意去跟隨耶穌
[00:33:14.760 --> 00:33:19.080]  去尋求神嘅旨意
[00:33:19.080 --> 00:33:22.200]  當我哋願意咁樣去跟隨耶穌
[00:33:22.200 --> 00:33:24.360]  尋求神嘅旨意嘅時候
[00:33:24.360 --> 00:33:27.920]  我哋唔會想做就做㗎
[00:33:27.920 --> 00:33:34.920]  我哋亦都唔需要去用我哋自己嘅方法
[00:33:34.920 --> 00:33:37.960]  去畀人覺得我哋好謙言
[00:33:37.960 --> 00:33:39.360]  今日我哋人生目的
[00:33:39.360 --> 00:33:42.840]  唔係畀人見到我哋覺得我哋好謙言
[00:33:42.840 --> 00:33:45.080]  我哋今日嘅人生目的
[00:33:45.080 --> 00:33:51.040]  係我哋活出門徒嘅生命嘅時候
[00:33:51.040 --> 00:33:53.360]  其中一段我哋常常都咩嘅
[00:33:53.360 --> 00:33:55.360]  你哋要彼此相愛
[00:33:55.360 --> 00:33:57.440]  人哋見到你彼此相愛嘅時候
[00:33:57.440 --> 00:34:01.280]  眾人就認出你係主嘅門徒
[00:34:01.280 --> 00:34:04.040]  今日我哋嘅生命唔係用我哋自己嘅方法
[00:34:04.040 --> 00:34:06.720]  去表達我哋自己嘅謙言
[00:34:06.720 --> 00:34:09.960]  今日我哋係跟隨耶穌嘅時候
[00:34:09.960 --> 00:34:15.080]  讓人知道我哋係耶穌嘅門徒
