
[00:00:00.000 --> 00:00:02.920]  這本新書今年才出版
[00:16:16.840 --> 00:16:19.560]  大家行家就不要投訴
[00:16:19.560 --> 00:16:20.920]  我真的沒有想過這個問題
[00:16:20.920 --> 00:16:25.200]  可能我當時只是想處理她的心理問題
[00:16:25.200 --> 00:16:27.480]  逆境不單是小朋友會面對
[00:16:27.480 --> 00:16:28.720]  家長更多
[00:16:28.720 --> 00:16:31.720]  我們大人的逆境更多
[00:16:31.720 --> 00:16:35.680]  其實家長也不怕在我們面對逆境的時候
[00:16:35.680 --> 00:16:37.800]  讓小朋友知道
[00:16:37.800 --> 00:16:40.640]  讓大家的心彼此靠近
[00:16:40.640 --> 00:16:42.960]  我聽過一個女士說的見證
[00:16:42.960 --> 00:16:45.000]  她在未有孩子的時候
[00:16:45.000 --> 00:16:48.560]  在一間公司裡面是做管理階層的
[00:16:48.560 --> 00:16:52.200]  她手下有40位員工
[00:16:52.200 --> 00:16:54.400]  這40位員工很聽她的話
[00:16:54.400 --> 00:16:57.080]  很佩服她的領導
[00:16:57.080 --> 00:17:01.880]  這組員工在公司裡很有效率
[00:17:01.880 --> 00:17:05.040]  這個女士覺得自己對自己很有信心
[00:17:05.040 --> 00:17:06.960]  覺得應付有餘
[00:17:06.960 --> 00:17:10.000]  覺得自己很行
[00:17:10.000 --> 00:17:11.480]  誰知道當了媽媽之後
[00:17:11.480 --> 00:17:13.720]  就完全不是那回事
[00:17:13.720 --> 00:17:15.360]  她女兒已經十歲了
[00:17:15.360 --> 00:17:17.080]  但是很膽小
[00:17:17.080 --> 00:17:18.640]  我們所謂很蛇龜
[00:17:18.640 --> 00:17:20.040]  甚麼都不敢做
[00:17:20.040 --> 00:17:22.080]  經常都很絲絲縮縮
[00:17:22.080 --> 00:17:23.640]  沒甚麼信心
[00:17:23.640 --> 00:17:26.000]  無論這個女士怎樣教導她
[00:17:26.000 --> 00:17:30.040]  正面鼓勵 用她以前對她手下的職員的方法
[00:17:30.040 --> 00:17:32.120]  鼓勵她 有時候責備她
[00:17:32.120 --> 00:17:34.360]  有時候告訴她逐步逐步怎樣來
[00:17:34.360 --> 00:17:35.840]  都不行
[00:17:35.840 --> 00:17:37.680]  有一年夏天
[00:17:37.680 --> 00:17:41.000]  這位女士答應去教會負責
[00:17:41.000 --> 00:17:42.880]  暑期聖經班的侍奉
[00:17:42.880 --> 00:17:45.400]  可能她答應得太多崗位了
[00:17:45.400 --> 00:17:47.400]  覺得很辛苦 很吃力
[00:17:47.400 --> 00:17:50.080]  覺得自己很軟弱 做不到
[00:17:50.080 --> 00:17:53.560]  她就將這個感覺有一天告訴她女兒
[00:17:53.560 --> 00:17:55.080]  請她分擔
[00:17:55.080 --> 00:17:57.760]  這位女士不僅為她媽媽祈禱
[00:17:57.760 --> 00:18:00.160]  還很主動地在暑期聖經班裏
[00:18:00.160 --> 00:18:03.600]  幫她照顧幼稚級的小朋友
[00:18:03.600 --> 00:18:05.600]  原來當這個媽媽
[00:18:05.600 --> 00:18:08.480]  對她的新嬰兒承認自己軟弱
[00:18:08.480 --> 00:18:10.480]  覺得自己沒有能力的時候
[00:18:10.480 --> 00:18:14.400]  反而使得她的新嬰兒堅強勇敢
[00:18:14.400 --> 00:18:16.720]  因為平時媽媽太強了
[00:18:16.720 --> 00:18:17.720]  太厲害了
[00:18:17.720 --> 00:18:20.960]  新嬰兒覺得自己很自卑
[00:18:20.960 --> 00:18:26.960]  心想:無論如何 我都不可以像我媽媽那麼厲害
[00:18:26.960 --> 00:18:28.200]  所以我們做家長的
[00:18:28.200 --> 00:18:30.000]  不怕承認自己軟弱
[00:18:30.000 --> 00:18:32.000]  不怕面對逆境
[00:18:32.000 --> 00:18:34.200]  這是難得的機會
[00:18:34.200 --> 00:18:37.640]  讓你的心和孩子的心接近
[00:18:37.640 --> 00:18:42.720]  有時患難見真情
[00:18:42.720 --> 00:18:45.240]  說到幫助孩子經驗愛
[00:18:45.240 --> 00:18:47.840]  就不可以不提溺愛
[00:18:47.840 --> 00:18:50.120]  甚麼是溺愛呢?
[00:18:50.120 --> 00:18:52.480]  廣東話說「中壞」
[00:18:52.480 --> 00:18:54.200]  甚麼是中壞呢?
[00:18:54.200 --> 00:18:56.120]  曾經聽過人說
[00:18:56.120 --> 00:18:58.120]  新嬰兒是不會中壞的
[00:18:58.120 --> 00:19:00.120]  你不教他就壞
[00:19:00.120 --> 00:19:02.120]  買很多很多玩具給新嬰兒
[00:19:02.120 --> 00:19:05.800]  是否中壞呢?
[00:19:05.800 --> 00:19:06.920]  經常遷就他
[00:19:06.920 --> 00:19:09.120]  是否中壞呢?
[00:19:09.120 --> 00:19:11.680]  我最近看過關於溺愛的定義
[00:19:11.680 --> 00:19:14.640]  我覺得挺好的
[00:19:14.640 --> 00:19:15.920]  溺愛是甚麼呢?
[00:19:15.920 --> 00:19:18.240]  是給孩子過於他們的性格
[00:19:18.240 --> 00:19:21.920]  或本能可以處理的事物
[00:19:21.920 --> 00:19:23.120]  例如
[00:19:23.120 --> 00:19:26.000]  你給一個幼稚園的小朋友
[00:19:26.000 --> 00:19:28.320]  給他一個平板電腦
[00:19:28.320 --> 00:19:29.920]  叫他iPad
[00:19:29.920 --> 00:19:31.760]  iPad是好東西
[00:19:31.760 --> 00:19:33.520]  但他只是讀幼稚園
[00:19:33.520 --> 00:19:34.560]  他不懂得處理
[00:19:34.560 --> 00:19:36.560]  他經常只顧著玩遊戲機
[00:19:36.560 --> 00:19:37.920]  放學又玩遊戲機
[00:19:37.920 --> 00:19:38.720]  不吃飯
[00:19:38.720 --> 00:19:39.240]  不睡覺
[00:19:39.240 --> 00:19:42.240]  都在玩iPad
[00:19:42.240 --> 00:19:43.720]  於是家長就說
[00:19:43.720 --> 00:19:44.800]  他經常只顧著玩遊戲機
[00:19:44.800 --> 00:19:45.600]  不做功課
[00:19:45.600 --> 00:19:48.440]  又不吃飯又不睡覺
[00:19:48.440 --> 00:19:50.720]  有時家長投訴都要想想
[00:19:50.720 --> 00:19:53.440]  那部遊戲機是誰買給他的
[00:19:53.440 --> 00:19:54.400]  你買遊戲機給他
[00:19:54.400 --> 00:19:55.920]  但又說他經常玩
[00:19:55.920 --> 00:19:56.920]  因為你給他的東西
[00:19:56.920 --> 00:19:58.080]  是過於他的性格
[00:19:58.080 --> 00:19:58.880]  及他的能力
[00:19:58.880 --> 00:20:03.080]  他的本能可以處理的
[00:20:03.080 --> 00:20:04.720]  或者有些家長給小朋友
[00:20:04.720 --> 00:20:07.120]  是有權柄對你隨傳隨到
[00:20:07.120 --> 00:20:08.440]  或許你在廚房
[00:20:08.440 --> 00:20:09.760]  或許你在跟別人講電話
[00:20:09.760 --> 00:20:11.000]  或許你在做甚麼
[00:20:11.000 --> 00:20:13.000]  一叫「媽咪」
[00:20:13.000 --> 00:20:14.720]  你就要馬上去聽他說話
[00:20:14.720 --> 00:20:19.160]  馬上去看看有甚麼要幫他
[00:20:19.160 --> 00:20:21.520]  隨傳隨到
[00:20:21.520 --> 00:20:23.080]  如果你給小朋友這個權利
[00:20:23.080 --> 00:20:24.480]  你就不要怪他佔據
[00:20:24.480 --> 00:20:28.320]  你所有的私人空間和時間
[00:20:28.320 --> 00:20:29.760]  又或者你會否將你家中的
[00:20:29.760 --> 00:20:31.960]  電視操控權給了他
[00:20:31.960 --> 00:20:32.960]  他想由早到晚
[00:20:32.960 --> 00:20:33.880]  一直看卡通片
[00:20:33.880 --> 00:20:35.840]  看他自己喜歡的電視節目
[00:20:35.840 --> 00:20:37.280]  你想看新聞都不行
[00:20:37.280 --> 00:20:39.680]  或者你看新聞他喜歡就關掉
[00:20:39.680 --> 00:20:42.480]  你的操控權是不是給了他
[00:20:42.480 --> 00:20:44.120]  我都看過新聞說
[00:20:44.120 --> 00:20:45.120]  有一個小學生
[00:20:45.120 --> 00:20:47.320]  他在學校大派銀紙
[00:20:47.320 --> 00:20:48.200]  不斷派錢
[00:20:48.200 --> 00:20:50.280]  因為他的家長給了他很多錢
[00:20:50.280 --> 00:20:51.360]  他不懂得用
[00:20:51.360 --> 00:20:52.680]  他派一些錢
[00:20:52.680 --> 00:20:58.600]  讓其他同學認他為大哥
[00:20:58.600 --> 00:21:00.800]  所以這個「溺愛」的定義就是
[00:21:00.800 --> 00:21:02.320]  給孩子過於他們的性格
[00:21:02.320 --> 00:21:03.880]  或本能可以處理
[00:21:03.880 --> 00:21:05.640]  不提年紀非常好
[00:21:05.640 --> 00:21:06.960]  因為有些小朋友早熟
[00:21:06.960 --> 00:21:08.000]  有些小朋友遲熟
[00:21:08.000 --> 00:21:10.720]  大家成熟的程度不同
[00:21:10.720 --> 00:21:11.920]  但我們要按照他的性格
[00:21:11.920 --> 00:21:13.480]  你知道你的小朋友的性格
[00:21:13.480 --> 00:21:16.000]  和他本能可以處理的東西
[00:21:16.000 --> 00:21:18.880]  來給他
[00:21:18.880 --> 00:21:20.320]  受「溺愛」的小朋友
[00:21:20.320 --> 00:21:21.600]  是會越來越自私
[00:21:21.600 --> 00:21:23.760]  越來越自我中心
[00:21:23.760 --> 00:21:25.240]  而且要求更多
[00:21:25.240 --> 00:21:27.320]  貪得無厭
[00:21:27.320 --> 00:21:28.320]  所以各位家長
[00:21:28.320 --> 00:21:29.520]  你都可以用這件事
[00:21:29.520 --> 00:21:31.440]  來檢視一下自己
[00:21:31.440 --> 00:21:33.280]  我是不是種壞了身份證呢
[00:21:33.280 --> 00:21:35.360]  如果你某方面給得太多
[00:21:35.360 --> 00:21:36.960]  你需要收回一些
[00:21:36.960 --> 00:21:38.560]  但同時都要發掘
[00:21:38.560 --> 00:21:40.040]  一些你欠缺的
[00:21:40.040 --> 00:21:41.640]  可能你給得太多物質給他
[00:21:41.640 --> 00:21:42.720]  你要收回
[00:21:42.720 --> 00:21:44.440]  你欠缺了一些時間陪他
[00:21:44.440 --> 00:21:47.320]  你給他一些時間
[00:21:47.320 --> 00:21:48.960]  我們要教導小朋友
[00:21:48.960 --> 00:21:50.400]  懂得感恩
[00:21:50.400 --> 00:21:52.160]  如果他們有感恩的心
[00:21:52.160 --> 00:21:54.120]  就不會被種壞
[00:21:54.120 --> 00:21:56.480]  一個懂得感恩的人
[00:21:56.480 --> 00:21:59.520]  都會使其他人容易接近
[00:21:59.520 --> 00:22:01.520]  這個身份證將來會有很多朋友
[00:22:01.520 --> 00:22:05.560]  他會很快樂
[00:22:05.560 --> 00:22:10.640]  心是讓我們有屬靈經驗的地方
[00:22:10.640 --> 00:22:12.280]  在《羅馬書》七章二十三節
[00:22:12.280 --> 00:22:13.520]  那一段裏面說到
[00:22:13.520 --> 00:22:15.960]  保羅說他自己的經歷
[00:22:15.960 --> 00:22:19.640]  他說內心有兩個律在交戰
[00:22:19.640 --> 00:22:22.240]  一個是要行善的律
[00:22:22.240 --> 00:22:23.840]  要做神的心意
[00:22:23.840 --> 00:22:25.440]  做神的律法的律
[00:22:25.440 --> 00:22:27.280]  一個就是犯罪的律
[00:22:27.280 --> 00:22:28.720]  引誘他犯罪
[00:22:28.720 --> 00:22:30.440]  經常心裏有矛盾
[00:22:30.440 --> 00:22:34.040]  原來我們心就是屬靈經驗的地方
[00:22:34.040 --> 00:22:39.160]  我們的內心會經歷到犯罪和罪疚感
[00:22:39.160 --> 00:22:44.080]  會經歷到試探和產生慾望
[00:22:44.080 --> 00:22:45.440]  但是我們的心
[00:22:45.440 --> 00:22:48.080]  亦是我們與神聯繫的地方
[00:22:48.080 --> 00:22:50.160]  是我們經歷到神赦罪後
[00:22:50.160 --> 00:22:53.000]  給我們平安的地方
[00:22:53.000 --> 00:22:56.280]  只有我們透過耶穌基督給我們的救恩
[00:22:56.280 --> 00:22:59.000]  我們才能與神建立關係
[00:22:59.000 --> 00:23:03.120]  我們才能徹底改變心的結構
[00:23:03.120 --> 00:23:06.720]  解決我們心的問題
[00:23:06.720 --> 00:23:08.040]  我們做家長的
[00:23:08.040 --> 00:23:11.480]  必須與天父保持一種很強的聯繫
[00:23:11.480 --> 00:23:16.080]  才是最有效的做家長的方法
[00:23:16.080 --> 00:23:18.520]  聖經中的希伯來書第四章十二節
[00:23:18.520 --> 00:23:19.640]  提到神的話
[00:23:19.640 --> 00:23:21.760]  好像兩刃利劍
[00:23:21.760 --> 00:23:23.520]  能夠刺入、剖開
[00:23:23.520 --> 00:23:27.040]  在人的心裏做改變的功夫
[00:23:27.040 --> 00:23:31.600]  我們家長怎樣以聖經來改變孩子的心呢?
[00:23:31.600 --> 00:23:33.840]  有幾個方面我們可以做的
[00:23:33.840 --> 00:23:35.840]  第一就是自己讀聖經
[00:23:35.840 --> 00:23:38.680]  你想聖經能夠去改變孩子的心
[00:23:38.680 --> 00:23:40.720]  我們自己也要讀聖經
[00:23:40.720 --> 00:23:42.080]  去閱讀神的話
[00:23:42.080 --> 00:23:43.920]  用神的話來教導我們
[00:23:43.920 --> 00:23:46.160]  因為神的話是光、是燈
[00:23:46.160 --> 00:23:48.560]  指引我們前面的道路
[00:23:48.560 --> 00:23:50.560]  用神的話先改變我們
[00:23:50.560 --> 00:23:53.880]  我們就用聖經來改變孩子的心
[00:23:53.880 --> 00:23:57.040]  第二就是對孩子說聖經的故事
[00:23:57.040 --> 00:23:58.720]  將聖經的故事說得生動
[00:23:58.720 --> 00:24:01.200]  不要說得很悶
[00:24:01.200 --> 00:24:03.880]  第三就是帶孩子回教會
[00:24:03.880 --> 00:24:07.160]  在座的阿灣娜家長你們做對了
[00:24:07.160 --> 00:24:10.080]  因為你們將孩子帶到教會
[00:24:10.080 --> 00:24:12.920]  讓教會的導師可以教導他們聖經
[00:24:12.920 --> 00:24:15.840]  讓他們在當中學習神的話
[00:24:15.840 --> 00:24:17.880]  和這麼多孩子一起
[00:24:17.880 --> 00:24:20.880]  彼此鼓勵、彼此服侍
[00:24:20.880 --> 00:24:22.240]  你背得到這節金句嗎?
[00:24:22.240 --> 00:24:23.280]  我也背得到
[00:24:23.280 --> 00:24:24.320]  我背得到這段
[00:24:24.320 --> 00:24:25.480]  你也背得到這段
[00:24:25.480 --> 00:24:26.960]  大家彼此鼓勵
[00:24:26.960 --> 00:24:28.480]  這樣是非常好的
[00:24:28.480 --> 00:24:31.200]  帶孩子回教會
[00:24:31.200 --> 00:24:33.120]  第四就是背誦經文
[00:24:33.120 --> 00:24:36.680]  我說的不單止是小朋友背誦經文
[00:24:36.680 --> 00:24:38.560]  我們導師也要背誦經文
[00:24:38.560 --> 00:24:41.320]  我們家長也要背誦經文
[00:24:41.320 --> 00:24:43.640]  有時候背誦真的很困難
[00:24:43.640 --> 00:24:45.680]  我知道有小朋友跟我說
[00:24:45.680 --> 00:24:47.120]  「陳姑娘,我背不到金句」
[00:24:47.120 --> 00:24:49.200]  「背幾句也背不懂」
[00:24:49.200 --> 00:24:50.400]  於是我就問他
[00:24:50.400 --> 00:24:52.160]  「你在哪裡住呢?」
[00:24:52.160 --> 00:24:54.520]  他說「在很長的地址」
[00:24:54.520 --> 00:24:56.240]  我問他「你家裡的電話號碼是幾號呢?」
[00:24:56.240 --> 00:24:58.360]  他說「八個號碼」
[00:24:58.360 --> 00:24:59.720]  接著他就問我
[00:24:59.720 --> 00:25:01.520]  「陳姑娘,你問來幹甚麼?」
[00:25:01.520 --> 00:25:04.000]  我說「地址、電話號碼你也背得到」
[00:25:04.000 --> 00:25:06.320]  「為甚麼金句你背不懂呢?」
[00:25:06.320 --> 00:25:07.600]  於是他就明白了
[00:25:07.600 --> 00:25:09.240]  其實我們多些對著他的時候
[00:25:09.240 --> 00:25:10.040]  是可以背得到
[00:25:10.040 --> 00:25:12.840]  不要低估小朋友的背誦能力
[00:25:12.840 --> 00:25:16.280]  那些流行曲很快就會背懂
[00:25:16.280 --> 00:25:18.840]  連韓文的流行曲也會背
[00:25:18.840 --> 00:25:20.560]  所以其實他的背誦能力很強
[00:25:20.560 --> 00:25:22.520]  多些對著他就會懂得背
[00:25:22.520 --> 00:25:24.160]  剛才我們唱歌的小朋友
[00:25:24.160 --> 00:25:26.320]  他們也背了《聖詩》
[00:25:26.320 --> 00:25:27.480]  即是那兩首歌
[00:25:27.480 --> 00:25:29.560]  《歡笑感恩》和《先求他的國和兒》
[00:25:29.560 --> 00:25:30.680]  他們是背了它
[00:25:30.680 --> 00:25:32.640]  這次沒有貓子的
[00:25:32.640 --> 00:25:35.000]  他們是可以做得到的
[00:25:35.000 --> 00:25:36.920]  可以背得到
[00:25:36.920 --> 00:25:40.240]  其實我們家長也可以背
[00:25:40.240 --> 00:25:41.440]  我們的導師也可以背
[00:25:41.440 --> 00:25:42.520]  你多些對著他就背得到
[00:25:42.520 --> 00:25:44.560]  譬如一個導師對著小朋友
[00:25:44.560 --> 00:25:46.440]  十多個來跟你背完一次金句
[00:25:46.440 --> 00:25:47.000]  你還不懂
[00:25:47.000 --> 00:25:48.600]  你自己也對了十多次
[00:25:48.600 --> 00:25:49.240]  一定會懂
[00:25:49.240 --> 00:25:50.880]  所以我們的導師也背金句很厲害
[00:25:50.880 --> 00:25:52.000]  你隨便問問我們的導師
[00:25:52.000 --> 00:25:55.080]  他起碼也背到幾次金句給你聽
[00:25:55.080 --> 00:25:56.880]  家長也是
[00:25:56.880 --> 00:25:58.400]  問問大家
[00:25:58.400 --> 00:26:01.000]  七乘七等於多少?
[00:26:01.000 --> 00:26:02.360]  很快便能計算出來
[00:26:02.360 --> 00:26:05.640]  為甚麼不用用計算機來計算?
[00:26:05.640 --> 00:26:06.720]  因為你背了
[00:26:06.720 --> 00:26:08.200]  小時候背了乘數表
[00:26:08.200 --> 00:26:10.640]  你便很快便能計算出七乘七等於多少
[00:26:10.640 --> 00:26:12.920]  因為你背了乘數表
[00:26:12.920 --> 00:26:15.720]  背了這些東西是你自己的
[00:26:15.720 --> 00:26:17.720]  當我們背中神的說話的時候
[00:26:17.720 --> 00:26:18.520]  在一些時刻
[00:26:18.520 --> 00:26:20.080]  神的說話彈出來
[00:26:20.080 --> 00:26:22.760]  那你就會對你的人生
[00:26:22.760 --> 00:26:26.400]  決定的時候有些指引的作用
[00:26:26.400 --> 00:26:28.520]  還有跟小朋友討論聖經
[00:26:28.520 --> 00:26:31.320]  如何實行在我們的生活當中
[00:26:31.320 --> 00:26:32.760]  聖經是很實際的
[00:26:32.760 --> 00:26:34.160]  我們說到遙述
[00:26:34.160 --> 00:26:35.360]  聖經教我們遙述道理
[00:26:35.360 --> 00:26:36.360]  如何遙述?
[00:26:36.360 --> 00:26:38.000]  當小朋友在學校裏面
[00:26:38.000 --> 00:26:40.360]  可能隔壁的同學欺負他
[00:26:40.360 --> 00:26:42.160]  問他拿了他的七指膠
[00:26:42.160 --> 00:26:43.760]  我們可以告訴他怎樣做
[00:26:43.760 --> 00:26:45.800]  用聖經的真理去實行出來
[00:26:45.800 --> 00:26:47.720]  你也可以說出自己的經驗
[00:26:47.720 --> 00:26:49.320]  你跟同事的相處
[00:26:49.320 --> 00:26:51.280]  如果同事跟你很不合作的時候
[00:26:51.280 --> 00:26:52.640]  你如何遙述他
[00:26:52.640 --> 00:26:55.000]  大家去分享
[00:26:55.000 --> 00:26:57.880]  當我們和我們的孩子
[00:26:57.880 --> 00:27:00.600]  都謙卑地與神同行的時候
[00:27:00.600 --> 00:27:04.200]  就能夠經驗到心的改變
[00:27:04.200 --> 00:27:06.920]  不斷地經驗心的改變
[00:27:06.920 --> 00:27:11.000]  讓我們能夠以心去靠近父神的心
[00:27:11.000 --> 00:27:15.920]  父母的心去靠近孩子的心
[00:27:15.920 --> 00:27:17.040]  這是第一大點
[00:27:17.040 --> 00:27:21.960]  說的是從心去做
[00:27:21.960 --> 00:27:23.480]  第二個跟大家分享的
[00:27:23.480 --> 00:27:26.760]  就是「將士給主作的」
[00:27:26.760 --> 00:27:28.440]  從心裏去做
[00:27:28.440 --> 00:27:31.640]  意思是用真誠的心去做
[00:27:31.640 --> 00:27:34.760]  那個質地、那個品質是真誠的
[00:27:34.760 --> 00:27:36.880]  沒有雜質的
[00:27:36.880 --> 00:27:39.760]  是要盡心盡力去做
[00:27:39.760 --> 00:27:40.760]  在力量方面
[00:27:40.760 --> 00:27:43.040]  我們要全力去做
[00:27:43.040 --> 00:27:44.680]  其實心的力量
[00:27:44.680 --> 00:27:47.120]  是人最大的能力的來源
[00:27:47.120 --> 00:27:48.440]  不是財力
[00:27:48.440 --> 00:27:49.440]  不是物力
[00:27:49.440 --> 00:27:50.720]  不是身體的力量
[00:27:50.720 --> 00:27:53.080]  不是肌肉的力量
[00:27:53.080 --> 00:27:57.400]  因為心也包括了情感的層面
[00:27:57.400 --> 00:27:59.160]  聖經說無論作甚麼
[00:27:59.160 --> 00:28:01.160]  都要從心裏去作
[00:28:01.160 --> 00:28:02.640]  無論做甚麼
[00:28:02.640 --> 00:28:04.120]  是任何事
[00:28:04.120 --> 00:28:08.640]  處理任何的人際關係
[00:28:08.640 --> 00:28:10.640]  「將士給主作的」
[00:28:10.640 --> 00:28:14.680]  這就是我們要盡力去做的理由
[00:28:14.680 --> 00:28:16.480]  是為了敬畏神而做
[00:28:16.480 --> 00:28:20.320]  是為了愛神而做
[00:28:20.320 --> 00:28:23.880]  在聖經《針研》三章六節裏說
[00:28:23.880 --> 00:28:25.600]  「在你一切所行的事上
[00:28:25.600 --> 00:28:27.600]  都要認定祂」
[00:28:27.600 --> 00:28:28.600]  「認定」
[00:28:28.600 --> 00:28:30.720]  英文是acknowledge
[00:28:30.720 --> 00:28:32.560]  是承認
[00:28:32.560 --> 00:28:33.760]  是理會祂
[00:28:33.760 --> 00:28:35.280]  不是說不理祂
[00:28:35.280 --> 00:28:37.360]  是表示感謝
[00:28:37.360 --> 00:28:40.240]  我們一切所行的事上
[00:28:40.240 --> 00:28:42.400]  我們都要去認定
[00:28:42.400 --> 00:28:44.320]  是承認神在看著
[00:28:44.320 --> 00:28:45.760]  神知道不要不理祂
[00:28:45.760 --> 00:28:48.560]  祢做的決定、祢做的行為、祢的選擇
[00:28:48.560 --> 00:28:52.560]  我們要表示一個感謝
[00:28:52.560 --> 00:28:54.560]  「將士給主作的」
[00:28:54.560 --> 00:28:56.320]  不是給人做的
[00:28:56.320 --> 00:28:57.120]  在英文裏說
[00:28:57.120 --> 00:28:58.200]  「將士給主作的」
[00:28:58.200 --> 00:28:59.880]  不是給人做的
[00:28:59.880 --> 00:29:02.600]  我們做的時候
[00:29:02.600 --> 00:29:04.960]  不是為了討好別人
[00:29:04.960 --> 00:29:07.840]  不是為了迎合社會的價值觀
[00:29:07.840 --> 00:29:10.000]  迎合別人的期望
[00:29:10.000 --> 00:29:14.640]  而是我們一切要為主而做的
[00:29:14.640 --> 00:29:18.160]  是做在主的身上
[00:29:18.160 --> 00:29:20.400]  總結的時間
[00:29:20.400 --> 00:29:24.240]  和大家溫一下今天的大綱
[00:29:24.240 --> 00:29:27.480]  「以心靠近」
[00:29:27.480 --> 00:29:29.760]  我們建立親子的關係
[00:29:29.760 --> 00:29:32.160]  要從心裏去作
[00:29:32.160 --> 00:29:35.440]  心是我們信念形成的地方
[00:29:35.440 --> 00:29:38.880]  是我們經歷情感的地方
[00:29:38.880 --> 00:29:45.200]  心是我們有屬靈經驗的地方
[00:29:45.200 --> 00:29:47.280]  建立親子關係
[00:29:47.280 --> 00:29:50.480]  是要「將士給主作的」
[00:29:50.480 --> 00:29:53.920]  為了要敬畏主、愛主而做
[00:29:53.920 --> 00:29:56.640]  不是為了討好任何人
[00:29:56.640 --> 00:29:58.880]  我相信大部份這些原則
[00:29:58.880 --> 00:30:00.360]  都適用於任何關係
[00:30:00.360 --> 00:30:02.160]  不單止是親子關係
[00:30:02.160 --> 00:30:05.880]  因為生命不是做好一些事
[00:30:05.880 --> 00:30:07.520]  做妥一些事情
[00:30:07.520 --> 00:30:09.080]  getting jobs done
[00:30:09.080 --> 00:30:11.320]  生命是和關係有關的
[00:30:11.320 --> 00:30:13.600]  因為做事只是做一些jobs
[00:30:13.600 --> 00:30:15.400]  即是行為方面的事
[00:30:15.400 --> 00:30:17.440]  以親子關係為例
[00:30:17.440 --> 00:30:20.160]  生命不是每天要做好功課
[00:30:20.160 --> 00:30:22.400]  每個學期考試高分
[00:30:22.400 --> 00:30:23.880]  每年升班
[00:30:23.880 --> 00:30:27.240]  進入心儀幼稚園、小學、中學
[00:30:27.240 --> 00:30:28.720]  然後進入大學
[00:30:28.720 --> 00:30:30.560]  不是這些事情
[00:30:30.560 --> 00:30:32.440]  生命是建立關係
[00:30:32.440 --> 00:30:35.120]  是我們心方面的問題
[00:30:35.120 --> 00:30:37.720]  所以今天我和大家分享的
[00:30:37.720 --> 00:30:38.720]  講題的意思
[00:30:38.720 --> 00:30:40.320]  「以心靠近」就是這樣
[00:30:40.320 --> 00:30:42.320]  因為我們是處理一種關係
[00:30:42.320 --> 00:30:46.760]  我們不是只做好一些事
[00:30:46.760 --> 00:30:52.720]  讓我一同來討究
[00:30:52.720 --> 00:30:54.840]  聖經教導我們
[00:30:54.840 --> 00:30:56.320]  無論作甚麼
[00:30:56.320 --> 00:30:58.240]  都要從心裏作
[00:30:58.240 --> 00:30:59.960]  像是給主作的
[00:30:59.960 --> 00:31:02.600]  不是給人作的
[00:31:02.600 --> 00:31:04.120]  求主教導我們
[00:31:04.120 --> 00:31:06.000]  無論做甚麼
[00:31:06.000 --> 00:31:08.320]  處理任何的人際關係
[00:31:08.320 --> 00:31:10.600]  都要用真誠的心去做
[00:31:10.600 --> 00:31:12.720]  要盡心盡力去做
[00:31:12.720 --> 00:31:15.600]  因為知道我們是為主而做的
[00:31:15.600 --> 00:31:19.400]  是為了敬畏神和愛神而做的
[00:31:19.400 --> 00:31:21.720]  奉主耶穌基督聖名祈求
[00:31:21.720 --> 00:31:22.720]  阿門
