
[00:00:00.000 --> 00:00:04.080]  今天的題目叫做「嫁入歷史的神」
[00:16:54.160 --> 00:16:58.160]  其實撒加利亞是一萬八千分之一
[00:16:58.160 --> 00:17:00.400]  其實祂都是小土豆
[00:17:00.400 --> 00:17:04.120]  一萬八千個其中一個
[00:17:04.120 --> 00:17:05.120]  為什麼祂那麼出名
[00:17:05.120 --> 00:17:06.320]  因為我們看到聖經
[00:17:06.320 --> 00:17:07.720]  但其實你代入祂
[00:17:07.720 --> 00:17:09.160]  祂其實只不過是
[00:17:09.160 --> 00:17:12.160]  一萬八千個其中一個祭司
[00:17:12.160 --> 00:17:13.800]  然後呢
[00:17:13.800 --> 00:17:15.520]  但祂都很忠心
[00:17:15.520 --> 00:17:18.040]  祂和祂老婆伊利沙伯
[00:17:18.040 --> 00:17:20.040]  在神面前都是什麼
[00:17:20.040 --> 00:17:24.800]  二人進行主一切的誡命禮儀
[00:17:24.800 --> 00:17:26.080]  沒有可指責
[00:17:26.080 --> 00:17:28.560]  記不記得很厲害
[00:17:28.560 --> 00:17:30.320]  如果上帝這樣形容我
[00:17:30.320 --> 00:17:31.960]  都已經很厲害
[00:17:31.960 --> 00:17:33.200]  真的很棒
[00:17:33.200 --> 00:17:35.480]  他們真是二人
[00:17:35.480 --> 00:17:37.000]  這裡的二人的意思是
[00:17:37.000 --> 00:17:38.800]  他們敬畏神
[00:17:38.800 --> 00:17:40.760]  他們追求土神的喜悅
[00:17:40.760 --> 00:17:43.400]  這個二人在這裡是這個意思
[00:17:43.400 --> 00:17:44.760]  他們敬畏上帝
[00:17:44.760 --> 00:17:45.440]  土神喜悅
[00:17:45.440 --> 00:17:46.200]  是不是很棒
[00:17:46.200 --> 00:17:48.680]  這樣的祭司也很棒
[00:17:48.680 --> 00:17:50.760]  你要記得我是黑暗的時代
[00:17:50.760 --> 00:17:52.440]  當個個都不敬畏神
[00:17:52.440 --> 00:17:54.200]  在這麼黑暗的時代
[00:17:54.200 --> 00:17:57.080]  這個祭司夫婦是敬畏神
[00:17:57.080 --> 00:17:58.680]  是二人土神喜悅
[00:17:58.680 --> 00:17:59.480]  行不行
[00:17:59.480 --> 00:18:01.240]  但接著第七節說什麼
[00:18:01.240 --> 00:18:02.800]  有兩個字
[00:18:02.800 --> 00:18:05.040]  子嗣
[00:18:05.040 --> 00:18:06.720]  我覺得這段經文很現實
[00:18:06.720 --> 00:18:08.160]  很貼地的
[00:18:08.160 --> 00:18:09.400]  我們今天都經歷
[00:18:09.400 --> 00:18:13.200]  我們都見到在教會很愛主的領袖
[00:18:13.200 --> 00:18:14.520]  或者他這麼愛主
[00:18:14.520 --> 00:18:15.440]  這麼土神喜悅
[00:18:15.440 --> 00:18:18.160]  不過子嗣都有些遺憾的
[00:18:18.160 --> 00:18:20.320]  子嗣沒有兒子
[00:18:20.320 --> 00:18:21.920]  伊利沙伯不生育
[00:18:21.920 --> 00:18:24.360]  然後兩個又老了
[00:18:24.360 --> 00:18:26.800]  就是沒有兒子生無望
[00:18:26.800 --> 00:18:28.000]  無奈
[00:18:28.000 --> 00:18:29.360]  遺憾
[00:18:29.360 --> 00:18:33.000]  被社會羞辱
[00:18:33.000 --> 00:18:34.520]  但很貼地
[00:18:34.520 --> 00:18:35.800]  他們雖然是這樣
[00:18:35.800 --> 00:18:38.800]  但他們仍然忠心敬畏神
[00:18:38.800 --> 00:18:40.680]  我覺得這個才是真的敬畏神
[00:18:40.680 --> 00:18:42.400]  在子嗣的裏面
[00:18:42.400 --> 00:18:43.680]  無奈的裏面
[00:18:43.680 --> 00:18:45.840]  遺憾的裏面
[00:18:45.840 --> 00:18:47.920]  繼續堅持
[00:18:47.920 --> 00:18:49.600]  而很感動的第八節
[00:18:49.600 --> 00:18:52.120]  在他們很無奈很遺憾的時候
[00:18:52.120 --> 00:18:54.320]  他都是按班次的
[00:18:54.320 --> 00:18:57.680]  即是逢月初我上來就敬拜
[00:18:57.680 --> 00:19:01.280]  然後按班次在神面前就服侍
[00:19:01.280 --> 00:19:04.560]  照祭司的規矩就抽籤
[00:19:04.560 --> 00:19:06.160]  但今次抽到
[00:19:06.160 --> 00:19:08.720]  可以進去燒香
[00:19:08.720 --> 00:19:11.320]  其實如常的服侍
[00:19:11.320 --> 00:19:13.680]  我覺得很寶貴
[00:19:13.680 --> 00:19:15.160]  我們每個弟兄姊妹
[00:19:15.160 --> 00:19:19.800]  對我們侍奉神不等於我們的職業
[00:19:19.800 --> 00:19:21.280]  不等於我們的身體
[00:19:21.280 --> 00:19:22.760]  是沒事的
[00:19:22.760 --> 00:19:24.960]  有時都有指示這兩個字
[00:19:24.960 --> 00:19:26.240]  為何我這麼愛主
[00:19:26.240 --> 00:19:27.800]  為何我這樣服侍
[00:19:27.800 --> 00:19:29.760]  指示我又有這個病
[00:19:29.760 --> 00:19:31.680]  指示我家人又這樣
[00:19:31.680 --> 00:19:34.000]  指示為何我又這樣又這樣
[00:19:34.000 --> 00:19:36.560]  如果我們不是真的敬畏神
[00:19:36.560 --> 00:19:37.520]  可能真是
[00:19:37.520 --> 00:19:40.920]  我不做了
[00:19:40.920 --> 00:19:42.440]  即是我不按班次
[00:19:42.440 --> 00:19:43.840]  我下個月撇荒
[00:19:43.840 --> 00:19:45.600]  不會見到我戴敬拜
[00:19:45.600 --> 00:19:47.440]  因為我這麼愛神
[00:19:47.440 --> 00:19:48.840]  但指示我又沒有這個
[00:19:48.840 --> 00:19:50.560]  我又沒有那個
[00:19:50.560 --> 00:19:53.320]  但我覺得撒加利亞很愛主
[00:19:53.320 --> 00:19:56.960]  他在神面前和他太太都是敬畏神
[00:19:56.960 --> 00:20:00.160]  在無奈無望之中
[00:20:00.160 --> 00:20:05.720]  他們堅持按班次抽籤去燒香的侍奉神
[00:20:05.720 --> 00:20:07.440]  當然抽到籤是驚喜
[00:20:07.440 --> 00:20:09.840]  因為每個祭司一生人
[00:20:09.840 --> 00:20:12.040]  最多一次抽到進去燒香
[00:20:12.040 --> 00:20:13.840]  有些是零
[00:20:13.840 --> 00:20:15.760]  即是說其實在他按班次
[00:20:15.760 --> 00:20:18.760]  平時每個禮拜每日這樣服侍神的裏面
[00:20:18.760 --> 00:20:19.920]  有驚喜
[00:20:19.920 --> 00:20:22.240]  抽到籤進去燒香
[00:20:22.240 --> 00:20:25.360]  然後有主的使者站在哪裏
[00:20:25.360 --> 00:20:27.640]  是在香壇的右邊
[00:20:27.640 --> 00:20:30.600]  講得很明顯很具體很近
[00:20:30.600 --> 00:20:35.120]  原來上帝是會親近敬拜他的人
[00:20:35.120 --> 00:20:36.680]  領子妹當你剛才敬拜
[00:20:36.680 --> 00:20:40.720]  你能否經歷到神和你很近
[00:20:40.720 --> 00:20:42.080]  當我講道的時候
[00:20:42.080 --> 00:20:44.080]  我很喜歡透過講道
[00:20:44.080 --> 00:20:46.120]  跟神好像同工一樣
[00:20:46.120 --> 00:20:51.240]  一起工作一起去述說祂要講的話
[00:20:51.240 --> 00:20:54.760]  上帝會親近敬拜他侍奉他的人
[00:20:54.760 --> 00:20:55.760]  很近
[00:20:55.760 --> 00:21:01.120]  甚至在港台的右邊
[00:21:01.120 --> 00:21:02.800]  是真實的
[00:21:02.800 --> 00:21:06.600]  顯現主的使者向祂顯現
[00:21:06.600 --> 00:21:07.640]  顯現這個字
[00:21:07.640 --> 00:21:11.600]  其實是上帝親自跟人接觸
[00:21:11.600 --> 00:21:15.880]  很具體就近敬拜他的人
[00:21:15.880 --> 00:21:18.200]  C.S. Lewis 也是這樣說的
[00:21:18.200 --> 00:21:21.240]  在當上帝被敬拜的時候
[00:21:21.240 --> 00:21:24.560]  他就會將自己向人顯露
[00:21:24.560 --> 00:21:27.960]  將自己跟人溝通
[00:21:27.960 --> 00:21:30.480]  顯明祂的同在給人
[00:21:30.480 --> 00:21:32.600]  所以我很喜歡在敬拜裏面
[00:21:32.600 --> 00:21:34.360]  我也很喜歡戴敬拜
[00:21:34.360 --> 00:21:36.080]  因為我戴敬拜當我講道
[00:21:36.080 --> 00:21:37.600]  我是跟神同工
[00:21:37.600 --> 00:21:40.640]  真的是進入神的同在裏面
[00:21:40.640 --> 00:21:42.480]  那是很無比的
[00:21:42.480 --> 00:21:43.760]  或者在敬拜裏面
[00:21:43.760 --> 00:21:46.200]  講道裏面神跟我說話
[00:21:46.200 --> 00:21:47.280]  這個是第一樣
[00:21:47.280 --> 00:21:48.080]  第二樣
[00:21:48.080 --> 00:21:49.920]  神會在敬拜裏面
[00:21:49.920 --> 00:21:52.760]  回應人的禱告
[00:21:52.760 --> 00:21:54.640]  祂回應撒加利亞的祈禱
[00:21:54.640 --> 00:21:56.040]  天使對祂說
[00:21:56.040 --> 00:21:57.480]  撒加利亞不要怕
[00:21:57.480 --> 00:22:00.240]  你的祈禱已經被聽見了
[00:22:00.240 --> 00:22:02.400]  可見祂跟祂太太一直求
[00:22:02.400 --> 00:22:04.360]  我要個兒子 我要個兒子
[00:22:04.360 --> 00:22:07.760]  現在你的太太伊莉莎白要生個兒子
[00:22:07.760 --> 00:22:09.800]  原來在敬拜裏面
[00:22:09.800 --> 00:22:12.960]  神會回應人的禱告
[00:22:12.960 --> 00:22:16.160]  頂姐妹你有沒有事在向神禱告
[00:22:16.160 --> 00:22:17.880]  當你敬拜的時候
[00:22:17.880 --> 00:22:19.280]  你有沒有豎起耳朵
[00:22:19.280 --> 00:22:21.720]  當你剛才敬拜唱的詩歌
[00:22:21.720 --> 00:22:23.080]  當你聽到
[00:22:23.080 --> 00:22:28.280]  上帝有沒有藉著這些回應你的禱告
[00:22:28.280 --> 00:22:29.280]  在這段經文裏面
[00:22:29.280 --> 00:22:31.720]  也有另一班人在祈禱
[00:22:31.720 --> 00:22:34.960]  當撒加利亞進聖殿燒香的時候
[00:22:34.960 --> 00:22:38.160]  眾百姓在外面做什麼
[00:22:38.160 --> 00:22:39.200]  都在禱告
[00:22:39.200 --> 00:22:40.440]  他們都一起禱告
[00:22:40.440 --> 00:22:42.560]  他們可能在聖殿外面祈禱
[00:22:42.560 --> 00:22:44.800]  求上帝復興以色列國
[00:22:44.800 --> 00:22:47.480]  求上帝差派尼塞亞尼
[00:22:47.480 --> 00:22:49.800]  現在上帝已經找到這個禱告了
[00:22:49.800 --> 00:22:52.240]  因為第十四節說什麼
[00:22:52.240 --> 00:22:53.600]  你必歡喜快樂
[00:22:53.600 --> 00:22:55.000]  你當然開心
[00:22:55.000 --> 00:22:56.320]  你將會有個兒子
[00:22:56.320 --> 00:22:57.920]  但你的兒子會叫很多人
[00:22:57.920 --> 00:23:00.000]  因為他的出世也必什麼
[00:23:00.000 --> 00:23:01.600]  也必喜樂
[00:23:01.600 --> 00:23:04.520]  因為約翰是尼塞亞的先鋒
[00:23:04.520 --> 00:23:06.080]  所以其實
[00:23:06.080 --> 00:23:10.400]  上帝正在回應在聖殿外面祈禱的人
[00:23:10.400 --> 00:23:12.920]  因為尼塞亞的先鋒和尼塞亞正在來
[00:23:12.920 --> 00:23:14.840]  上帝要復興以色列人
[00:23:14.840 --> 00:23:17.200]  上帝要復興他的工作
[00:23:17.200 --> 00:23:19.240]  在敬拜的時候
[00:23:19.240 --> 00:23:21.680]  上帝回應人的禱告
[00:23:21.680 --> 00:23:23.400]  第三件事在這裏告訴我們
[00:23:23.400 --> 00:23:24.600]  在敬拜的時候
[00:23:24.600 --> 00:23:27.360]  上帝會啟示他的計劃
[00:23:27.360 --> 00:23:29.360]  啟示他的心意
[00:23:29.360 --> 00:23:32.800]  這裏天使說
[00:23:32.800 --> 00:23:34.280]  將要生的約翰
[00:23:34.280 --> 00:23:37.440]  他在主面前將要「偉大」
[00:23:37.440 --> 00:23:38.160]  這個「偉大」
[00:23:38.160 --> 00:23:40.080]  就是說他在神的計劃裏面
[00:23:40.080 --> 00:23:42.840]  擔當一個很重要的角色
[00:23:42.840 --> 00:23:44.760]  一個很重要的角色
[00:23:44.760 --> 00:23:48.240]  然後他會叫為父的心轉向兒女
[00:23:48.240 --> 00:23:52.160]  叫伯役的人轉從二人的智慧
[00:23:52.160 --> 00:23:54.880]  又為主預備合用的百姓
[00:23:54.880 --> 00:23:56.320]  他是基督的先鋒
[00:23:56.320 --> 00:23:58.640]  預備人心歸向神
[00:23:58.640 --> 00:24:01.600]  接受耶穌基督的救恩
[00:24:01.600 --> 00:24:04.320]  所以約翰清酒隆酒都不渴
[00:24:04.320 --> 00:24:07.800]  他會專心忠心服侍神
[00:24:07.800 --> 00:24:09.120]  從母腹裏面
[00:24:09.120 --> 00:24:11.000]  就被聖靈充滿
[00:24:11.000 --> 00:24:12.760]  他靠聖靈的能力侍奉
[00:24:12.760 --> 00:24:14.720]  所以其實約翰都未出世
[00:24:14.720 --> 00:24:17.320]  上帝的計劃已經有了
[00:24:17.320 --> 00:24:18.840]  一早預告了
[00:24:18.840 --> 00:24:20.120]  你記得他未出世
[00:24:20.120 --> 00:24:21.880]  他出道起碼都三十歲
[00:24:21.880 --> 00:24:23.120]  二十多三十歲
[00:24:23.120 --> 00:24:24.160]  所以等幾天
[00:24:24.160 --> 00:24:26.760]  其實二十多年前已經宣告了
[00:24:26.760 --> 00:24:28.440]  神的計劃
[00:24:28.440 --> 00:24:31.040]  但他何時聽到神的計劃
[00:24:31.040 --> 00:24:33.680]  就是撒加利亞入聖殿燒香的時候
[00:24:33.680 --> 00:24:36.600]  神向他顯明他的計劃
[00:24:36.600 --> 00:24:39.040]  這個計劃是將來式的
[00:24:39.040 --> 00:24:40.720]  在原文裏面
[00:24:40.720 --> 00:24:43.360]  這裏說到你的妻子伊利沙伯
[00:24:43.360 --> 00:24:46.400]  將會生一個兒子
[00:24:46.400 --> 00:24:48.120]  然後你要給他起名
[00:24:48.120 --> 00:24:49.760]  將會叫約翰
[00:24:49.760 --> 00:24:52.720]  然後你必將會歡喜快樂
[00:24:52.720 --> 00:24:54.960]  很多人因他出世都將會喜樂
[00:24:54.960 --> 00:24:57.600]  在他主面前將要為大
[00:24:57.600 --> 00:25:01.360]  很多以色列人將會迴轉
[00:25:01.360 --> 00:25:03.120]  然後他要在主面前
[00:25:03.120 --> 00:25:06.200]  將會行在主面前
[00:25:06.200 --> 00:25:08.080]  這個是將會
[00:25:08.080 --> 00:25:09.440]  是神的計劃
[00:25:09.440 --> 00:25:11.760]  是神的計劃
[00:25:11.760 --> 00:25:13.880]  在敬拜的時刻
[00:25:13.880 --> 00:25:17.160]  上帝會宣告他的計劃
[00:25:17.160 --> 00:25:18.080]  當我們敬拜神
[00:25:18.080 --> 00:25:19.640]  每一個星期我們回來聽道
[00:25:19.640 --> 00:25:22.600]  或者我們個人靈修敬拜神的時候
[00:25:22.600 --> 00:25:24.840]  我們要豎起耳朵聽清楚
[00:25:24.840 --> 00:25:26.800]  上帝對這個世界的計劃
[00:25:26.800 --> 00:25:28.800]  上帝對我們生命的計劃
[00:25:28.800 --> 00:25:30.640]  對我們生命的心意
[00:25:30.640 --> 00:25:32.840]  網上只找到英文
[00:25:32.840 --> 00:25:34.640]  這個我覺得比較清晰的圖
[00:25:34.640 --> 00:25:35.920]  可能有個中文
[00:25:35.920 --> 00:25:36.760]  但是沒那麼清晰
[00:25:36.760 --> 00:25:38.760]  這裏其實也是很概括
[00:25:38.760 --> 00:25:41.840]  講到一個時間表
[00:25:41.840 --> 00:25:44.680]  上帝的救贖透過耶穌基督降生
[00:25:44.680 --> 00:25:46.000]  為我們的罪
[00:25:46.000 --> 00:25:48.320]  第一十字架復活升天
[00:25:48.320 --> 00:25:50.960]  就已經展開末世
[00:25:50.960 --> 00:25:52.160]  然後聖靈降臨
[00:25:52.160 --> 00:25:54.480]  開始了教會的時代
[00:25:54.480 --> 00:25:57.960]  其實邁向耶穌基督第二次回來
[00:25:57.960 --> 00:26:00.320]  這段時間叫教會時代
[00:26:00.320 --> 00:26:01.560]  不是黑暗時代
[00:26:01.560 --> 00:26:03.040]  耶穌降生之前
[00:26:03.040 --> 00:26:04.840]  這是教會時代
[00:26:04.840 --> 00:26:06.440]  但是教會時代
[00:26:06.440 --> 00:26:09.440]  我們現在就要預備耶穌再回來
[00:26:09.440 --> 00:26:11.280]  聖經裏面有很多預言
[00:26:11.280 --> 00:26:15.320]  這個學者大衛包心
[00:26:15.320 --> 00:26:16.320]  他裏面講到
[00:26:16.320 --> 00:26:19.800]  聖經總共有七百三十五件預言
[00:26:19.800 --> 00:26:23.280]  到現在有多少件已經確切發生了
[00:26:23.280 --> 00:26:25.760]  當然學者是大概計算
[00:26:25.760 --> 00:26:26.880]  有多少件
[00:26:26.880 --> 00:26:29.040]  五百九十六件
[00:26:29.040 --> 00:26:33.880]  大概八成是預言應驗了
[00:26:33.880 --> 00:26:36.480]  剩下兩成是關於什麼呢
[00:26:36.480 --> 00:26:37.400]  就是末日
[00:26:37.400 --> 00:26:38.560]  耶穌再來
[00:26:38.560 --> 00:26:42.760]  世界末日剩下兩成
[00:26:42.760 --> 00:26:44.240]  在過去聖經的預言
[00:26:44.240 --> 00:26:46.080]  準確的應驗
[00:26:46.080 --> 00:26:48.320]  有關末日和耶穌基督的預言
[00:26:48.320 --> 00:26:52.160]  將會按神的時間逐一應驗
[00:26:52.160 --> 00:26:55.280]  這是不是你的信念
[00:26:55.280 --> 00:26:57.280]  當你看舊約的預言
[00:26:57.280 --> 00:26:59.280]  那麼準確應驗
[00:26:59.280 --> 00:27:01.000]  那八成都應驗那麼準確
[00:27:01.000 --> 00:27:03.000]  不會最後那兩成不應驗
[00:27:03.000 --> 00:27:06.720]  也不會最後那兩成不準確
[00:27:06.720 --> 00:27:08.480]  所以過去那八成那麼準確
[00:27:08.480 --> 00:27:09.880]  我們看著
[00:27:09.880 --> 00:27:12.520]  逐步耶穌基督回來之前
[00:27:12.520 --> 00:27:14.000]  會應驗
[00:27:14.000 --> 00:27:17.080]  通常大人物出巡之前
[00:27:17.080 --> 00:27:20.520]  是會有開路先鋒的
[00:27:20.520 --> 00:27:23.440]  例如英國首相如果要出巡
[00:27:23.440 --> 00:27:25.800]  前面有很多很漂亮的車
[00:27:25.800 --> 00:27:28.080]  是先鋒來的
[00:27:28.080 --> 00:27:31.160]  然後他的車可能在其中中間
[00:27:31.160 --> 00:27:32.400]  一定有開路先鋒的
[00:27:32.400 --> 00:27:33.720]  重要的人物
[00:27:33.720 --> 00:27:36.160]  就算以前我們皇帝出巡
[00:27:36.160 --> 00:27:37.760]  都還有很前面
[00:27:37.760 --> 00:27:39.240]  是有很多開路先鋒的
[00:27:39.240 --> 00:27:39.840]  行不行
[00:27:39.840 --> 00:27:41.480]  不要阻礙著路
[00:27:41.480 --> 00:27:43.760]  預備好大人物正在來
[00:27:43.760 --> 00:27:45.880]  如果你見到有車隊
[00:27:45.880 --> 00:27:47.800]  還是很漂亮的車隊
[00:27:47.800 --> 00:27:50.880]  你要知道後來那個是重要人物
[00:27:50.880 --> 00:27:53.200]  獅子約翰就是耶穌基督
[00:27:53.200 --> 00:27:56.920]  第一次來臨的開路先鋒
[00:27:56.920 --> 00:28:01.360]  那誰做耶穌第二次回來的開路先鋒呢
[00:28:01.360 --> 00:28:03.400]  你看看你旁邊那個就是你
[00:28:03.400 --> 00:28:05.080]  就是你就是我
[00:28:05.080 --> 00:28:06.840]  原來教會就是耶穌
[00:28:06.840 --> 00:28:09.400]  第二次回來的開路先鋒
[00:28:09.400 --> 00:28:12.600]  這裡是聖經說的請大家讀
[00:28:12.600 --> 00:28:14.840]  這天國預備起
[00:28:14.840 --> 00:28:18.040]  這天國的福音
[00:28:18.040 --> 00:28:20.000]  對萬民作憲政
[00:28:20.000 --> 00:28:22.200]  延後沒期再臨到
[00:28:22.200 --> 00:28:25.440]  這一節聖經應驗了沒有
[00:28:25.440 --> 00:28:26.400]  還沒有
[00:28:26.400 --> 00:28:27.320]  末日還沒有來
[00:28:27.320 --> 00:28:28.880]  為什麼末日還沒有來
[00:28:28.880 --> 00:28:30.560]  因為天國的福音
[00:28:30.560 --> 00:28:33.800]  還沒有傳遍天下
[00:28:33.800 --> 00:28:35.840]  今天我和你就好像獅子約翰那樣
[00:28:35.840 --> 00:28:39.000]  我們要預備人的心接受耶穌基督
[00:28:39.000 --> 00:28:41.200]  預備人的心歸向上帝
[00:28:41.200 --> 00:28:43.840]  等候耶穌第二次回來
[00:28:43.840 --> 00:28:45.880]  所以為了雅根堂感恩
[00:28:45.880 --> 00:28:47.760]  我們常常都把握機會傳福音
[00:28:47.760 --> 00:28:50.360]  明天大家這裡有超開心
[00:28:50.360 --> 00:28:52.760]  明天早上分堂我們有方主日
[00:28:52.760 --> 00:28:55.880]  明天晚上我們在長沙灣和九龍灣
[00:28:55.880 --> 00:28:58.480]  同一個時段我們會有報佳音
[00:28:58.480 --> 00:29:00.960]  然後星期一這個朕禮
[00:29:00.960 --> 00:29:02.000]  我們有兩場
[00:29:02.000 --> 00:29:03.720]  兩場都有報道的訊息
[00:29:03.720 --> 00:29:04.720]  我們都把握機會
[00:29:04.720 --> 00:29:08.120]  明年十週年我們有三十場的報道會
[00:29:08.120 --> 00:29:10.960]  我們都要八段大人信耶穌
[00:29:10.960 --> 00:29:14.480]  其實就是要讓福音傳遍天下
[00:29:14.480 --> 00:29:17.040]  促進耶穌第二次回來
[00:29:17.040 --> 00:29:20.880]  預備人的心我和你可以參與
[00:29:20.880 --> 00:29:23.360]  領姐妹看似平凡的日子
[00:29:23.360 --> 00:29:26.360]  好像今天這樣平時回來崇拜
[00:29:26.360 --> 00:29:29.800]  你渴不渴慕和神相遇
[00:29:29.800 --> 00:29:31.440]  神對我們說話
[00:29:31.440 --> 00:29:32.760]  你渴不渴慕在敬拜
[00:29:32.760 --> 00:29:34.680]  在你的個人靈修裡面
[00:29:34.680 --> 00:29:38.520]  與神相遇聽到祂的心聲
[00:29:38.520 --> 00:29:41.520]  你願不願意上帝嫁入你的生命
[00:29:41.520 --> 00:29:45.400]  引導你成全神的行程
[00:29:45.400 --> 00:29:48.560]  上帝在人敬拜的時刻
[00:29:48.560 --> 00:29:52.000]  向人顯示啟示祂的心意
[00:29:52.000 --> 00:29:53.800]  當然最後我看兩個人
[00:29:53.800 --> 00:29:56.400]  就是撒加利亞和瑪利亞的反應
[00:29:56.400 --> 00:29:59.000]  這裡是一個不可思議的啟示
[00:29:59.000 --> 00:29:59.920]  請大家幫我動好嗎
[00:29:59.920 --> 00:30:01.160]  預備起
[00:30:01.160 --> 00:30:01.920]  請大家幫我動好嗎
[00:30:01.920 --> 00:30:02.600]  請大家幫我動好嗎
[00:30:02.600 --> 00:30:05.000]  撒加利亞不要惡法
[00:30:05.000 --> 00:30:08.280]  因為你對祈禱已給你輕易
[00:30:08.280 --> 00:30:10.200]  你的妻子伊莉莎伯
[00:30:10.200 --> 00:30:12.520]  不會等你生一個兒子
[00:30:12.520 --> 00:30:15.080]  你要找回起名叫一漢
[00:30:15.080 --> 00:30:17.320]  伊莉莎伯不能生育
[00:30:17.320 --> 00:30:19.480]  夫婦也年紀老慢
[00:30:19.480 --> 00:30:21.160]  簡直是不可思議
[00:30:21.160 --> 00:30:23.720]  年紀老了怎麼生
[00:30:23.720 --> 00:30:26.960]  今天我谷歌了
[00:30:26.960 --> 00:30:30.240]  今天大概35歲算高齡產婦
[00:30:30.240 --> 00:30:32.000]  如果不合適你告訴我
[00:30:32.000 --> 00:30:33.520]  如果有醫護人員在
[00:30:33.520 --> 00:30:35.760]  40歲如果想成功懷孕
[00:30:35.760 --> 00:30:38.800]  其實機率連一成也不夠
[00:30:38.800 --> 00:30:43.440]  但是當時他們夫婦也年紀老慢
[00:30:43.440 --> 00:30:45.640]  伊莉莎伯根本是不育
[00:30:45.640 --> 00:30:47.280]  所以基本上是不可思議
[00:30:47.280 --> 00:30:48.480]  但是現在天使說
[00:30:48.480 --> 00:30:52.560]  你的太太將要生一個兒子
[00:30:52.560 --> 00:30:54.640]  那麼撒加利亞怎樣反應
[00:30:54.640 --> 00:30:55.520]  請大家幫我動好嗎
[00:30:55.520 --> 00:30:56.880]  預備起
[00:30:56.880 --> 00:30:58.760]  我憑著什麼
[00:30:58.760 --> 00:31:00.920]  我知道這事
[00:31:00.920 --> 00:31:02.480]  我已經老了
[00:31:02.480 --> 00:31:05.120]  我們妻子也年紀老慢了
[00:31:05.120 --> 00:31:06.480]  他其實問這個問題
[00:31:06.480 --> 00:31:08.960]  表面是合理的
[00:31:08.960 --> 00:31:10.200]  我們也這麼老了
[00:31:10.200 --> 00:31:12.040]  那怎麼生呢
[00:31:12.040 --> 00:31:14.240]  但是後來天使又揭穿他
[00:31:14.240 --> 00:31:16.160]  天使說他什麼
[00:31:16.160 --> 00:31:16.880]  不信
[00:31:16.880 --> 00:31:18.760]  所以他後來是啞了
[00:31:18.760 --> 00:31:19.920]  天使說你不信
[00:31:19.920 --> 00:31:22.720]  所以其實這裡他在問證據
[00:31:22.720 --> 00:31:26.280]  他在問有什麼證據
[00:31:26.280 --> 00:31:29.120]  叫我相信這件這麼不可能的事
[00:31:29.120 --> 00:31:31.560]  就是說天使向他顯現也不夠
[00:31:31.560 --> 00:31:32.720]  除了天使之外
[00:31:32.720 --> 00:31:34.920]  你給我一些證據
[00:31:34.920 --> 00:31:35.720]  就是他不信
[00:31:35.720 --> 00:31:36.720]  他在問證據
[00:31:36.720 --> 00:31:39.480]  他問證據是背後的心意是不信
[00:31:39.480 --> 00:31:40.880]  天使指明了
[00:31:40.880 --> 00:31:41.720]  他在問
[00:31:41.720 --> 00:31:44.080]  怎麼可能
[00:31:44.080 --> 00:31:45.200]  怎麼可能
[00:31:45.200 --> 00:31:46.600]  給一些證據來看看
[00:31:46.600 --> 00:31:47.800]  然後天使說
[00:31:47.800 --> 00:31:49.120]  你知道我是誰嗎
[00:31:49.120 --> 00:31:50.320]  我是在上帝面前
[00:31:50.320 --> 00:31:52.840]  示立的迦伯列尼
[00:31:52.840 --> 00:31:53.520]  但是他在問
[00:31:53.520 --> 00:31:54.480]  怎麼可能
[00:31:54.480 --> 00:31:57.520]  他覺得不可能
[00:31:57.520 --> 00:31:58.920]  你不信
[00:31:58.920 --> 00:32:00.280]  所以就罰他
[00:32:00.280 --> 00:32:01.720]  叫做啞巴
[00:32:01.720 --> 00:32:03.080]  或者讓他不要說話
[00:32:03.080 --> 00:32:06.520]  證觀神的作為
[00:32:06.520 --> 00:32:07.800]  還有我覺得很諷刺的
[00:32:07.800 --> 00:32:10.080]  其實他跟他太太一直都在祈禱
[00:32:10.080 --> 00:32:11.240]  有個兒子
[00:32:11.240 --> 00:32:13.120]  你的禱告被聽見了
[00:32:13.120 --> 00:32:14.640]  但是當他真的成就的時候
[00:32:14.640 --> 00:32:15.640]  他說什麼
[00:32:15.640 --> 00:32:17.360]  是不是真的
[00:32:17.360 --> 00:32:19.280]  我覺得很諷刺的就是
[00:32:19.280 --> 00:32:21.360]  撒加利亞求子
[00:32:21.360 --> 00:32:22.800]  但是當成就的時候
[00:32:22.800 --> 00:32:25.880]  其實他又不太相信是真的
[00:32:25.880 --> 00:32:28.440]  這個會不會也像我跟你一樣
[00:32:28.440 --> 00:32:29.600]  我們是不是真的相信
[00:32:29.600 --> 00:32:34.120]  神能夠成就我們的祈禱
[00:32:34.120 --> 00:32:36.720]  我們看另一個就是瑪利亞
[00:32:36.720 --> 00:32:38.000]  瑪利亞同樣面對一個
[00:32:38.000 --> 00:32:39.680]  不可思議的啟示
[00:32:39.680 --> 00:32:41.480]  但是她的反應很不同
[00:32:41.480 --> 00:32:42.760]  到了第六個月
[00:32:42.760 --> 00:32:46.360]  同樣迦伯列向瑪利亞顯現
[00:32:46.360 --> 00:32:48.360]  她是一個童女
[00:32:48.360 --> 00:32:50.120]  這個童女是一個童貞女
[00:32:50.120 --> 00:32:52.600]  是一個處女
