
[00:00:00.000 --> 00:00:08.860]  跟你旁邊說我們在這裡敬拜真好
[00:23:07.700 --> 00:23:08.860]  是不是啊
[00:23:08.860 --> 00:23:11.100]  你說我都沒有聽過神跟你說話
[00:23:11.100 --> 00:23:13.940]  那我請問你你有沒有來祖物崇拜啊
[00:23:13.940 --> 00:23:15.980]  如果你每個禮拜天都來祖物崇拜
[00:23:15.980 --> 00:23:17.860]  你說你沒有聽過神說話
[00:23:17.860 --> 00:23:21.020]  那不知道你是你的耳朵的問題了
[00:23:21.020 --> 00:23:24.540]  還是牧師的問題
[00:23:24.540 --> 00:23:27.900]  你說為什麼
[00:23:27.900 --> 00:23:31.100]  至少我講到每一次我花功夫
[00:23:31.100 --> 00:23:35.180]  把神的話講解給大家聽
[00:23:35.180 --> 00:23:38.020]  親愛的同學們今天很多的講台
[00:23:38.020 --> 00:23:44.140]  聖經那一晚放在一邊開始講自己的
[00:23:44.140 --> 00:23:46.340]  現在大家喜歡聽的都是新鮮的道
[00:23:46.340 --> 00:23:47.300]  你有意思嗎
[00:23:47.300 --> 00:23:49.740]  越聳動越新鮮越好
[00:23:49.740 --> 00:23:51.340]  哇你知道嗎
[00:23:51.340 --> 00:23:53.580]  中共會攻打台灣啊
[00:23:53.580 --> 00:23:59.660]  上帝跟我說的啊
[00:23:59.660 --> 00:24:01.180]  你Google一下
[00:24:01.180 --> 00:24:04.580]  中共會攻打台灣馬上就一大堆出來了
[00:24:04.580 --> 00:24:05.780]  是不是啊
[00:24:05.780 --> 00:24:10.220]  所以今天人的耳朵發癢
[00:24:10.220 --> 00:24:13.380]  厭煩純正的道理
[00:24:13.380 --> 00:24:17.620]  聖經已經早就提醒我們
[00:24:17.620 --> 00:24:19.500]  所以我們不要去靠這些
[00:24:19.500 --> 00:24:20.700]  不要去靠這些
[00:24:20.700 --> 00:24:22.260]  不要靠自己
[00:24:22.260 --> 00:24:25.740]  所以那靠什麼呢
[00:24:25.740 --> 00:24:29.900]  保羅接下來講說
[00:24:29.900 --> 00:24:32.020]  他說不持定元首
[00:24:32.020 --> 00:24:33.780]  全身既然靠著他
[00:24:33.780 --> 00:24:36.940]  經節得以相助聯絡
[00:24:36.940 --> 00:24:40.540]  就因神大德長進
[00:24:40.540 --> 00:24:43.740]  不持定元首是接著上面的這些人
[00:24:43.740 --> 00:24:44.060]  對不對
[00:24:44.060 --> 00:24:45.380]  他們不持定元首
[00:24:45.380 --> 00:24:47.460]  但是呢你把那個不去掉
[00:24:47.460 --> 00:24:51.060]  換句話說反過來保羅要我們怎麼樣
[00:24:51.060 --> 00:24:55.620]  要我們持定元首
[00:24:55.620 --> 00:24:57.780]  然後接下來說
[00:24:57.780 --> 00:25:02.540]  全身既然靠著誰啊
[00:25:02.540 --> 00:25:03.540]  靠著誰
[00:25:03.540 --> 00:25:05.060]  靠著他
[00:25:05.060 --> 00:25:07.020]  靠著耶穌基督
[00:25:07.020 --> 00:25:09.940]  全身既然靠著他
[00:25:09.940 --> 00:25:13.500]  那麼保羅在以夫所書第四章十三到十六節
[00:25:13.500 --> 00:25:16.620]  也講類似的話
[00:25:16.620 --> 00:25:20.540]  保羅在以夫所書第四章十三到十六節這裡說什麼呢
[00:25:20.540 --> 00:25:21.860]  他說
[00:25:21.860 --> 00:25:26.100]  此等道我們眾人在真道上同歸於一
[00:25:26.100 --> 00:25:27.140]  認識神的兒子
[00:25:27.140 --> 00:25:28.060]  得以長大成人
[00:25:28.060 --> 00:25:30.100]  滿有基督長成的聲量
[00:25:30.100 --> 00:25:31.980]  所以在這裡保羅讓我們看見一件事情
[00:25:31.980 --> 00:25:33.740]  我們能夠長大成人
[00:25:33.740 --> 00:25:35.140]  滿有基督長成的聲量
[00:25:35.140 --> 00:25:37.140]  就是說像耶穌基督一樣
[00:25:37.140 --> 00:25:38.860]  是靠著什麼
[00:25:38.860 --> 00:25:40.860]  靠著什麼
[00:25:40.860 --> 00:25:44.220]  靠著聽名嘴講道
[00:25:44.220 --> 00:25:54.780]  靠著看多少的主日學或者是聖經教導的課程
[00:25:54.780 --> 00:25:56.980]  是嗎
[00:25:56.980 --> 00:25:59.060]  他說什麼
[00:25:59.060 --> 00:26:02.340]  他說
[00:26:02.340 --> 00:26:07.140]  此等道我們眾人在真道上同歸於一
[00:26:07.140 --> 00:26:09.140]  認識神的兒子
[00:26:09.140 --> 00:26:11.940]  這句話把它翻譯起來簡單的說是什麼呢
[00:26:11.940 --> 00:26:15.340]  就是說認識耶穌基督
[00:26:15.340 --> 00:26:16.860]  此等道我們一個地步
[00:26:16.860 --> 00:26:18.620]  我們怎麼樣才會長大成人呢
[00:26:18.620 --> 00:26:24.540]  此等道一個地步就是我們認識這位耶穌基督
[00:26:24.540 --> 00:26:32.380]  在真理的裡面有同樣的認識
[00:26:32.380 --> 00:26:34.300]  這是第一個
[00:26:34.300 --> 00:26:36.020]  接著你來看
[00:26:36.020 --> 00:26:38.060]  第十五節這邊說
[00:26:38.060 --> 00:26:41.180]  凡是長進連於元首基督
[00:26:41.180 --> 00:26:43.660]  全身都靠他聯絡的合適
[00:26:43.660 --> 00:26:44.900]  百節各按各職
[00:26:44.900 --> 00:26:47.060]  照著個體的功用彼此相助
[00:26:47.060 --> 00:26:49.340]  便叫身體漸漸增長
[00:26:49.340 --> 00:26:51.020]  在愛中建立自己
[00:26:51.020 --> 00:26:55.860]  請問這段話是不是跟剛才我們讀的這十九節非常接近
[00:26:55.860 --> 00:26:57.180]  有沒有
[00:26:57.180 --> 00:26:59.980]  今節彼此相助
[00:26:59.980 --> 00:27:02.980]  是不是
[00:27:02.980 --> 00:27:04.220]  然後呢
[00:27:04.220 --> 00:27:05.700]  全身靠著他
[00:27:05.700 --> 00:27:06.740]  有沒有
[00:27:06.740 --> 00:27:07.300]  這裡說
[00:27:07.300 --> 00:27:10.380]  凡是長進連於元首基督
[00:27:10.380 --> 00:27:14.700]  全身靠他聯絡的怎麼樣
[00:27:14.700 --> 00:27:17.100]  合適
[00:27:17.100 --> 00:27:19.660]  所以親愛的劉子妹
[00:27:19.660 --> 00:27:24.260]  這邊雖然保羅在《以夫所述》裡面講到是教會
[00:27:24.260 --> 00:27:26.540]  教會要靠誰
[00:27:26.540 --> 00:27:28.940]  教會靠什麼
[00:27:28.940 --> 00:27:32.780]  教會靠牧師
[00:27:32.780 --> 00:27:34.780]  靠長子會
[00:27:34.780 --> 00:27:37.340]  靠誰
[00:27:37.340 --> 00:27:38.180]  靠他
[00:27:38.180 --> 00:27:39.300]  他是誰
[00:27:39.300 --> 00:27:41.100]  靠耶穌基督啊
[00:27:41.100 --> 00:27:45.980]  靠耶穌基督所以今節彼此合作
[00:27:45.980 --> 00:27:48.620]  因此在這裡讓我們看見一件事情
[00:27:48.620 --> 00:27:51.860]  什麼叫做靠
[00:27:51.860 --> 00:27:53.780]  靠
[00:27:53.780 --> 00:27:55.340]  持定元首
[00:27:55.340 --> 00:27:59.060]  這個字原來的意思是抓緊
[00:27:59.060 --> 00:28:04.380]  抓緊握住持續的握住的這個意思
[00:28:04.380 --> 00:28:08.700]  現在分詞就是表示一個持續進行的一個動作
[00:28:08.700 --> 00:28:12.500]  所以保羅就說你們要持定要一直抓住
[00:28:12.500 --> 00:28:15.580]  hold on抓緊
[00:28:15.580 --> 00:28:22.140]  親愛的劉子妹還記得上禮拜我講的那個例子
[00:28:22.140 --> 00:28:23.900]  那個做上吊禱告
[00:28:23.900 --> 00:28:25.940]  記不記得
[00:28:25.940 --> 00:28:28.300]  彼得做那個上吊禱告
[00:28:28.300 --> 00:28:29.580]  他沒有做上吊禱告
[00:28:29.580 --> 00:28:30.860]  我們說不要做上吊禱告
[00:28:30.860 --> 00:28:31.540]  是不是
[00:28:31.540 --> 00:28:32.940]  我們說彼得他下城的時候
[00:28:32.940 --> 00:28:36.340]  請問耶穌的手去接他的時候他會怎麼樣抓
[00:28:36.340 --> 00:28:40.140]  請告訴你會怎麼抓
[00:28:40.140 --> 00:28:44.260]  他一把用全身吃來的力量抓住是不是
[00:28:44.260 --> 00:28:45.380]  如果可以兩隻手抓
[00:28:45.380 --> 00:28:47.500]  他一定兩隻手一起抓
[00:28:47.500 --> 00:28:48.500]  是吧
[00:28:48.500 --> 00:28:51.220]  抓得緊緊的絕對不會放的
[00:28:51.220 --> 00:28:53.260]  親愛的劉子妹
[00:28:53.260 --> 00:28:59.020]  我們一生其實神就要我們學習抓緊他
[00:28:59.020 --> 00:29:00.780]  你什麼時候會比較抓緊神
[00:29:00.780 --> 00:29:02.380]  請告訴我
[00:29:02.380 --> 00:29:04.540]  風平浪靜
[00:29:04.540 --> 00:29:08.300]  一帆風順
[00:29:08.300 --> 00:29:09.900]  兒女孝順
[00:29:09.900 --> 00:29:11.940]  妻子體貼
[00:29:11.940 --> 00:29:14.100]  或者丈夫體貼
[00:29:14.100 --> 00:29:15.980]  你什麼時候會比較抓緊神
[00:29:15.980 --> 00:29:19.780]  請告訴我
[00:29:19.780 --> 00:29:22.140]  你會發現往往在什麼時候
[00:29:22.140 --> 00:29:24.620]  在苦難的時候
[00:29:24.620 --> 00:29:28.220]  是不是
[00:29:28.220 --> 00:29:31.220]  神常常藉著這些攔住
[00:29:31.220 --> 00:29:34.940]  哎呀真的是這個什麼辦法都吃不了
[00:29:34.940 --> 00:29:36.140]  禱告吧
[00:29:36.140 --> 00:29:36.740]  是不是
[00:29:36.740 --> 00:29:37.740]  禱告吧
[00:29:37.740 --> 00:29:40.060]  剛開始可能只是隨隨便便禱告
[00:29:40.060 --> 00:29:42.980]  還沒解決問題怎麼辦呢
[00:29:42.980 --> 00:29:44.620]  穆斯說那你要試試看
[00:29:44.620 --> 00:29:45.980]  禁食禱告
[00:29:45.980 --> 00:29:48.060]  一輩子沒禁過食
[00:29:48.060 --> 00:29:50.260]  這一次碰到這個問題
[00:29:50.260 --> 00:29:51.060]  好吧
[00:29:51.060 --> 00:29:52.180]  禁食禱告
[00:29:52.180 --> 00:29:54.260]  禁食三天
[00:29:54.260 --> 00:29:55.820]  感謝善美主
[00:29:55.820 --> 00:29:57.540]  總算三天禱告
[00:29:57.540 --> 00:29:59.420]  忍耐結束
[00:29:59.420 --> 00:30:03.660]  還沒解決怎麼辦
[00:30:03.660 --> 00:30:06.580]  怎麼辦
[00:30:06.580 --> 00:30:10.380]  繼續禱告禁食四十天
[00:30:10.380 --> 00:30:14.020]  誰怕誰
[00:30:14.020 --> 00:30:18.060]  我們當中有沒有禁食四十天
[00:30:18.060 --> 00:30:22.140]  我很想知道你為什麼去禁食四十天
[00:30:22.140 --> 00:30:24.140]  我告訴你
[00:30:24.140 --> 00:30:26.940]  在我過去的一生當中
[00:30:26.940 --> 00:30:30.980]  我禁食四十天或者二十一天禱告
[00:30:30.980 --> 00:30:37.780]  都是在我人生重大關口的時候
[00:30:37.780 --> 00:30:40.820]  我希望我能夠到不需要靠重大關口
[00:30:40.820 --> 00:30:43.580]  像這個張磊穆斯的穆斯一樣
[00:30:43.580 --> 00:30:46.580]  反正一年禁幾次啊
[00:30:46.580 --> 00:30:49.980]  兩次
[00:30:49.980 --> 00:30:51.500]  一年禁兩次
[00:30:51.500 --> 00:30:53.340]  多少天
[00:30:53.340 --> 00:30:54.780]  四十天加四十天
[00:30:54.780 --> 00:30:56.900]  三次
[00:30:56.900 --> 00:30:58.580]  張師母說三次
[00:30:58.580 --> 00:31:03.220]  那一定是太太說的對
[00:31:03.220 --> 00:31:05.020]  三次
[00:31:05.020 --> 00:31:05.940]  三次多少天
[00:31:05.940 --> 00:31:07.620]  請告訴我
[00:31:07.620 --> 00:31:09.540]  一年多少天
[00:31:09.540 --> 00:31:14.740]  所以三次佔了多少比例
[00:31:14.740 --> 00:31:15.700]  不只三分之一
[00:31:15.700 --> 00:31:17.220]  你的數學
[00:31:17.220 --> 00:31:18.940]  我數學很不好我都知道
[00:31:18.940 --> 00:31:20.380]  不只三分之一
[00:31:20.380 --> 00:31:21.620]  多少
[00:31:21.620 --> 00:31:26.820]  將近
[00:31:26.820 --> 00:31:33.340]  一百二十佔三百六十五是多少
[00:31:33.340 --> 00:31:37.700]  對不起
[00:31:37.700 --> 00:31:38.620]  感謝主感謝主
[00:31:38.620 --> 00:31:49.060]  這表示你們都數學都比我好
[00:31:49.060 --> 00:31:51.460]  講到哪裡去了
[00:31:51.460 --> 00:31:54.620]  曬去曬去
[00:31:54.620 --> 00:31:56.460]  謝六叔妹
[00:31:56.460 --> 00:31:59.660]  她不是因為說有什麼重大危難啊
[00:31:59.660 --> 00:32:01.300]  每一年就是固定的
[00:32:01.300 --> 00:32:03.740]  教會全部的六叔妹們統統一樣
[00:32:03.740 --> 00:32:05.100]  大家一起來參與
[00:32:05.100 --> 00:32:06.660]  當然不是說每一個六叔妹
[00:32:06.660 --> 00:32:08.620]  都會跟著她一起四十天
[00:32:08.620 --> 00:32:10.380]  但是一定都會盡時禱告
[00:32:10.380 --> 00:32:12.620]  傳道人一定都跟著一起要盡時禱告
[00:32:12.620 --> 00:32:15.580]  謝六叔妹
[00:32:15.580 --> 00:32:18.380]  我們是什麼時候盡時禱告啊
[00:32:18.380 --> 00:32:22.460]  苦難的時候
[00:32:22.460 --> 00:32:25.340]  所以在我們疫情第一年
[00:32:25.340 --> 00:32:28.820]  我們教會三次我記得
[00:32:28.820 --> 00:32:29.940]  不是每一次都四十
[00:32:29.940 --> 00:32:33.100]  但是呢有一次是二十一天
[00:32:33.100 --> 00:32:37.820]  但是我們有三次連鎖的盡時禱告
[00:32:37.820 --> 00:32:40.340]  我們真覺得需要禱告
[00:32:40.340 --> 00:32:41.700]  大家也覺得需要禱告
[00:32:41.700 --> 00:32:44.900]  所以大家很多人三啊
[00:32:44.900 --> 00:32:46.860]  現在疫情過去了
[00:32:46.860 --> 00:32:51.700]  說再來吧
[00:32:51.700 --> 00:32:53.220]  謝六叔妹
[00:32:53.220 --> 00:32:55.860]  所以我們會依靠神
[00:32:55.860 --> 00:33:00.100]  常常是在危難的時候來依靠神
[00:33:00.100 --> 00:33:01.420]  所以當你在苦難的時候
[00:33:01.420 --> 00:33:03.900]  不要讓苦難白白的過去
[00:33:03.900 --> 00:33:05.660]  不要白白的受苦
[00:33:05.660 --> 00:33:07.300]  當你在苦難的時候
[00:33:07.300 --> 00:33:13.140]  你要來好好的禱告依靠神
[00:33:13.140 --> 00:33:17.420]  那麼在這裡也告訴我們說
[00:33:17.420 --> 00:33:20.780]  這個靠基督所帶來的結果是什麼呢
[00:33:20.780 --> 00:33:23.180]  經節得以相助聯絡
[00:33:23.180 --> 00:33:25.780]  大得長進
[00:33:25.780 --> 00:33:27.420]  在這裡彷彿給我們看到一個
[00:33:27.420 --> 00:33:33.220]  教會增長的一個秘訣
[00:33:33.220 --> 00:33:35.020]  這裡講到相助
[00:33:35.020 --> 00:33:36.500]  講到聯絡
[00:33:36.500 --> 00:33:38.340]  講到長進
[00:33:38.340 --> 00:33:41.980]  在原文裡面都是一個持續不斷的意思
[00:33:41.980 --> 00:33:42.940]  也就是說
[00:33:42.940 --> 00:33:46.580]  當我們跟這個頭連結在一起的時候呢
[00:33:46.580 --> 00:33:49.340]  我們整個的身體百劫各案各詞
[00:33:49.340 --> 00:33:50.740]  彼此互相相助
[00:33:50.740 --> 00:33:51.700]  弟兄姊妹們
[00:33:51.700 --> 00:33:54.580]  你會唱歌的
[00:33:54.580 --> 00:33:55.740]  他會彈琴的
[00:33:55.740 --> 00:33:57.540]  大家一起同心合一配搭
[00:33:57.540 --> 00:33:58.740]  這一個人在台上
[00:33:58.740 --> 00:33:59.940]  那個人在台下
[00:33:59.940 --> 00:34:01.820]  在幕後在幕前
[00:34:01.820 --> 00:34:04.380]  大家彼此同心合一彼此配搭
[00:34:04.380 --> 00:34:08.540]  沒有分你我沒有分高低
[00:34:08.540 --> 00:34:12.820]  這是這裡所形容的教會的光景
[00:34:12.820 --> 00:34:13.820]  這是這裡所形容
[00:34:13.820 --> 00:34:15.420]  當你的小組你的團聚
[00:34:15.420 --> 00:34:17.220]  大家同心合一彼此相助
[00:34:17.220 --> 00:34:18.780]  百劫各案各職
[00:34:18.780 --> 00:34:19.900]  該做什麼該做什麼
[00:34:19.900 --> 00:34:22.500]  每一個人按照他的恩賜彼此配搭的合適
[00:34:22.500 --> 00:34:25.020]  親愛的兄弟妹
[00:34:25.020 --> 00:34:29.420]  這是今天我們所期望看見的教會
[00:34:29.420 --> 00:34:30.460]  但是他說
[00:34:30.460 --> 00:34:34.220]  當我們跟這個頭連結在一起的時候
[00:34:34.220 --> 00:34:38.540]  就會產生這樣的結果
[00:34:38.540 --> 00:34:40.780]  可是你會發現
[00:34:40.780 --> 00:34:45.740]  今天很多的教會不是這樣子
[00:34:45.740 --> 00:34:46.980]  今天的很多教會
[00:34:46.980 --> 00:34:54.260]  就跟我們國家的兩黨一樣
[00:34:54.260 --> 00:34:56.700]  常常搞不定
[00:34:56.700 --> 00:34:58.660]  教會到底應該做什麼
[00:34:58.660 --> 00:35:00.260]  教會應該買什麼
[00:35:00.260 --> 00:35:02.420]  教會錢怎麼用
[00:35:02.420 --> 00:35:04.060]  我跟你講教會沒有錢的時候
[00:35:04.060 --> 00:35:06.420]  大家都比較容易相愛
[00:35:06.420 --> 00:35:08.580]  承不承認
[00:35:08.580 --> 00:35:10.220]  家裡也是一樣
[00:35:10.220 --> 00:35:14.460]  家沒錢的時候大家會不會比較相愛
[00:35:14.460 --> 00:35:15.980]  你會有引經據典
[00:35:15.980 --> 00:35:22.380]  平鑑夫妻怎麼樣
[00:35:22.380 --> 00:35:26.700]  但是那不是真理
[00:35:26.700 --> 00:35:33.140]  我從小在一個比較清苦的家庭長大
[00:35:33.140 --> 00:35:34.740]  我們雖然清苦
[00:35:34.740 --> 00:35:37.420]  但是我們彼此相愛
[00:35:37.420 --> 00:35:41.700]  我記得我父親心機梗塞住到醫院的時候
[00:35:41.700 --> 00:35:45.060]  我們家人兄弟姐妹我們人就去看他
[00:35:45.060 --> 00:35:48.100]  這個去那個去就是大家時間安排好
[00:35:48.100 --> 00:35:51.500]  這個時間你去那個時間你去等等
[00:35:51.500 --> 00:35:55.180]  但是在我爸爸旁邊有另外一個也是一個老人
[00:35:55.180 --> 00:35:55.860]  也在那邊
[00:35:55.860 --> 00:35:58.740]  好像也是心機梗塞或者反正什麼重病
[00:35:58.740 --> 00:36:01.140]  已經準備都要走了
[00:36:01.140 --> 00:36:03.060]  他們看到我們家這個樣子
[00:36:03.060 --> 00:36:04.660]  有一天聊天就這樣
[00:36:04.660 --> 00:36:06.900]  他說真的很羨慕我們家
[00:36:06.900 --> 00:36:09.940]  我說為什麼羨慕
[00:36:09.940 --> 00:36:13.500]  他說他們兄弟姐妹來這邊看爸爸
[00:36:13.500 --> 00:36:17.860]  就在那邊商討說到底這個遺產要怎麼分
[00:36:17.860 --> 00:36:19.180]  到底誰應該分多少
[00:36:19.180 --> 00:36:25.980]  就在病床那個地方就吵起來
[00:36:25.980 --> 00:36:29.060]  我爸爸沒有遺產給我們
[00:36:29.060 --> 00:36:30.820]  可能他如果真走的話
[00:36:30.820 --> 00:36:33.900]  喪葬費我們還要大家分攤
[00:36:33.900 --> 00:36:36.420]  你懂我意思嗎
[00:36:36.420 --> 00:36:40.700]  是不是平鑑夫妻百事哀
[00:36:40.700 --> 00:36:43.540]  親愛的兄弟妹你會發現很多時候
[00:36:43.540 --> 00:36:44.900]  當我們沒有的時候
[00:36:44.900 --> 00:36:46.860]  我們大家彼此相助
[00:36:46.860 --> 00:36:48.300]  但是當我們有很多的時候
[00:36:48.300 --> 00:36:50.300]  我們怎麼樣
[00:36:50.300 --> 00:36:52.900]  我們就算你用多少我用多少
[00:36:52.900 --> 00:36:55.660]  你分多少我分多少
[00:36:55.660 --> 00:36:58.140]  親愛的兄弟妹
[00:36:58.140 --> 00:37:03.540]  離了基督我們什麼都不能做
[00:37:03.540 --> 00:37:09.220]  所以關鍵就是在靠基督
[00:37:09.220 --> 00:37:11.700]  喪禮拜我們強調的也是在基督
[00:37:11.700 --> 00:37:14.220]  保羅在《哥羅西書》一再的強調
[00:37:14.220 --> 00:37:16.860]  其實在整個保羅的書籍裡面
[00:37:16.860 --> 00:37:19.580]  他一再的強調基督基督基督
[00:37:19.580 --> 00:37:23.220]  靠基督靠基督在基督的裡面
[00:37:23.220 --> 00:37:25.820]  他有時候用在基督裡
[00:37:25.820 --> 00:37:28.340]  他有時候用靠著接觸基督
[00:37:28.340 --> 00:37:32.340]  總之保羅用這些都來表明一些事情
[00:37:32.340 --> 00:37:36.180]  就是說依靠基督
[00:37:36.180 --> 00:37:42.020]  依靠基督靠主你就可以常常喜樂
[00:37:42.020 --> 00:37:45.860]  一副所說那邊說的
[00:37:45.860 --> 00:37:46.940]  保羅在《羅馬書》裡面說
[00:37:46.940 --> 00:37:50.940]  靠著那一位加給我們力量的怎麼樣
[00:37:50.940 --> 00:37:55.180]  凡事都能做
[00:37:55.180 --> 00:37:57.900]  保羅提的是患難困苦貧窮
[00:37:57.900 --> 00:38:01.140]  赤身陸體這些不能夠將我們與基督的愛隔絕
[00:38:01.140 --> 00:38:06.380]  但是靠著那愛我們的主
[00:38:06.380 --> 00:38:08.740]  怎麼樣
[00:38:08.740 --> 00:38:11.660]  我們就能夠勝過了
[00:38:11.660 --> 00:38:12.260]  勝過什麼
[00:38:12.260 --> 00:38:14.860]  勝過這一切患難困苦
[00:38:14.860 --> 00:38:17.580]  赤身陸體等等等等這些
[00:38:17.580 --> 00:38:18.780]  親愛的兄弟妹
[00:38:18.780 --> 00:38:21.260]  所以保羅清楚知道靠著基督
[00:38:21.260 --> 00:38:23.620]  他可以在人生當中得勝
[00:38:23.620 --> 00:38:24.900]  靠著耶穌基督
[00:38:24.900 --> 00:38:28.620]  他可以在人生當中勝過他自己肉體的軟弱
[00:38:28.620 --> 00:38:29.660]  靠著耶穌基督
[00:38:29.660 --> 00:38:33.700]  他可以勝過罪惡的試探
[00:38:33.700 --> 00:38:34.660]  親愛的兄弟妹
[00:38:34.660 --> 00:38:36.340]  一切都在基督裡面
[00:38:36.340 --> 00:38:41.740]  一切的秘訣都在基督的裡面
[00:38:41.740 --> 00:38:44.780]  那怎麼樣子呢
[00:38:44.780 --> 00:38:47.780]  約翰福音十五章那邊告訴我們說
[00:38:47.780 --> 00:38:50.380]  他說「枝子連魚樹」
[00:38:50.380 --> 00:38:52.380]  主說我是葡萄樹你們是枝子
[00:38:52.380 --> 00:38:53.460]  藏在我裡面的
[00:38:53.460 --> 00:38:54.900]  我也藏在它裡面
[00:38:54.900 --> 00:38:56.460]  這人就多結果子
[00:38:56.460 --> 00:39:04.780]  因為離了我 你們就不能做什麼
[00:39:04.780 --> 00:39:11.300]  這個是我今天去把它造出來
[00:39:11.300 --> 00:39:15.020]  這我們家的那個叫做百香果樹
[00:39:15.020 --> 00:39:23.980]  你看到右邊了
[00:39:23.980 --> 00:39:25.340]  右邊的這個
[00:39:25.340 --> 00:39:33.300]  有沒有看到那個被剪斷的枝條
[00:39:33.300 --> 00:39:38.780]  因為最近師母跟我們女兒她們說
[00:39:38.780 --> 00:39:43.300]  哎呀 我們很想念我們家的檸檬瓜
[00:39:43.300 --> 00:39:49.580]  去年都被這個百香果樹把它剪斷了
[00:39:49.580 --> 00:39:52.180]  所以它沒有陽光啊
[00:39:52.180 --> 00:39:53.420]  都哭了
[00:39:53.420 --> 00:39:57.020]  就是只有幾個枝條生出來
[00:39:57.020 --> 00:39:59.460]  但是也沒結什麼果
[00:39:59.460 --> 00:40:01.940]  今年說 好
[00:40:01.940 --> 00:40:06.380]  就下了決心把它剪斷
[00:40:06.380 --> 00:40:07.340]  把那一片
[00:40:07.340 --> 00:40:10.020]  你現在看到那個空空的那一片
[00:40:10.020 --> 00:40:12.020]  在那個檸檬瓜把樹上面的
[00:40:12.020 --> 00:40:15.860]  本來都是蓋滿了培訓的那個葉子
[00:40:15.860 --> 00:40:17.180]  那個枝條啊
[00:40:17.180 --> 00:40:18.940]  哇 真是我沒想到
[00:40:18.940 --> 00:40:21.700]  當初師母買這個
[00:40:21.700 --> 00:40:24.540]  我想她也沒有想到 哇 真是厲害啊
[00:40:24.540 --> 00:40:27.460]  基督徒如果像這個培訓父母就好了
[00:40:27.460 --> 00:40:29.580]  哇 它是有空間就發展了
[00:40:29.580 --> 00:40:30.580]  到處啊
[00:40:30.580 --> 00:40:33.380]  我們家隔壁那院子的火龍果
[00:40:33.380 --> 00:40:35.020]  也被它這樣子摘著啊
[00:40:35.020 --> 00:40:36.860]  往右
[00:40:36.860 --> 00:40:38.100]  你現在沒給你看右邊
[00:40:38.100 --> 00:40:43.260]  右邊的整個都被它蓋滿了
[00:40:43.260 --> 00:40:44.500]  可是你看啊
[00:40:44.500 --> 00:40:50.020]  那個枝子被切斷之後呢
[00:40:50.020 --> 00:40:52.940]  所有的這些枝子葉子
[00:40:52.940 --> 00:40:55.860]  全都失去了供應
[00:40:55.860 --> 00:40:57.940]  枯乾了
[00:40:57.940 --> 00:41:00.020]  親愛的丟子們
[00:41:00.020 --> 00:41:02.340]  我們的生命也是如此
[00:41:02.340 --> 00:41:05.900]  如果我們不藏在主的裡面
[00:41:05.900 --> 00:41:08.580]  我們就會枯乾
[00:41:08.580 --> 00:41:09.940]  離了它
[00:41:09.940 --> 00:41:12.220]  我們什麼都不能做
[00:41:12.220 --> 00:41:14.220]  Amen
[00:41:19.460 --> 00:41:22.140]  所以每一天早上
[00:41:22.140 --> 00:41:25.340]  我想你在靈涼堂待了一段時間
[00:41:25.340 --> 00:41:26.860]  你就會發現
[00:41:26.860 --> 00:41:29.700]  牧師常常三不五時要提醒大家
[00:41:29.700 --> 00:41:31.420]  每天早上牽靈修妹哦
[00:41:31.420 --> 00:41:33.260]  有沒有
[00:41:33.260 --> 00:41:34.540]  有沒有
[00:41:34.540 --> 00:41:36.220]  有沒有
[00:41:36.220 --> 00:41:40.340]  牽靈修妹
[00:41:40.340 --> 00:41:41.460]  有很多丟子妹們
[00:41:41.460 --> 00:41:43.780]  我不知道你到底有沒有靈修
[00:41:43.780 --> 00:41:45.620]  只有主知道啊
[00:41:45.620 --> 00:41:48.420]  可是我常常提醒丟子妹
[00:41:48.420 --> 00:41:51.220]  這是基本功夫
[00:41:51.220 --> 00:41:53.820]  不管你有再多屬靈的經驗
[00:41:53.820 --> 00:41:55.260]  不管你是參加一個什麼
[00:41:55.260 --> 00:41:58.740]  多麼增長的教會
[00:41:58.740 --> 00:42:01.460]  你的靈命不是因為你參加一個非常增長
[00:42:01.460 --> 00:42:02.700]  人數很多的教會
[00:42:02.700 --> 00:42:05.860]  你的靈命就一定成長
[00:42:05.860 --> 00:42:07.740]  當然一個好教會很重要
[00:42:07.740 --> 00:42:08.660]  可是我告訴你
[00:42:08.660 --> 00:42:11.580]  靈命的成長不是說要靠這些
[00:42:11.580 --> 00:42:13.180]  靈命的成長很重要
[00:42:13.180 --> 00:42:15.020]  你要跟主連結啊
[00:42:15.020 --> 00:42:17.740]  每一天早上靈修清淨神
[00:42:17.740 --> 00:42:19.220]  這是一個基本的功夫
[00:42:19.220 --> 00:42:20.340]  這一個東西沒有
[00:42:20.340 --> 00:42:23.500]  你不要談到住在主裡面了
[00:42:23.500 --> 00:42:28.500]  了解我意思嗎
[00:42:28.500 --> 00:42:35.300]  所以我知道我們目前有差不多八十個
[00:42:35.300 --> 00:42:37.500]  八十多弟兄姐妹們
[00:42:37.500 --> 00:42:41.900]  早上參加我們的Online的靈修
[00:42:41.900 --> 00:42:42.740]  是不是
[00:42:42.740 --> 00:42:44.980]  導讀
[00:42:44.980 --> 00:42:49.460]  但是我也提醒大家
[00:42:49.460 --> 00:42:52.740]  就是說你Online
