
[00:00:00.000 --> 00:00:02.600]  願恩惠平安 助我們天父上帝
[00:23:48.500 --> 00:23:50.500]  放下我們的尊嚴
[00:23:50.500 --> 00:23:53.500]  反省我們自己
[00:23:53.500 --> 00:23:57.500]  以致我們可以每天悔改
[00:23:57.500 --> 00:24:02.500]  我們就行在福音的上面
[00:24:02.500 --> 00:24:06.500]  以致我們每天都渴慕見主
[00:24:06.500 --> 00:24:08.500]  接納救主
[00:24:08.500 --> 00:24:10.500]  決心悔改
[00:24:10.500 --> 00:24:13.500]  榮歸聖父、聖子、聖靈
[00:24:13.500 --> 00:24:16.500]  昔在、今在、永遠常在的上帝
[00:24:16.500 --> 00:24:19.500]  我們低頭祈禱
[00:24:19.500 --> 00:24:21.500]  慈悲人愛天父
[00:24:21.500 --> 00:24:23.500]  我們滿心感謝、讚美你
[00:24:23.500 --> 00:24:26.500]  我們感謝主,因為你愛我們
[00:24:26.500 --> 00:24:30.500]  你讓我們聽到福音
[00:24:30.500 --> 00:24:33.500]  因為藉著撒該這個故事
[00:24:33.500 --> 00:24:36.500]  我們看到主你在尋找我們
[00:24:36.500 --> 00:24:38.500]  求主幫助我們,加我們的信心
[00:24:38.500 --> 00:24:40.500]  好像撒該一樣
[00:24:40.500 --> 00:24:42.500]  我們行在你自己的道路裡
[00:24:42.500 --> 00:24:48.500]  又幫助我們體會你仍然尋找我們的家人
[00:24:48.500 --> 00:24:50.500]  如果有未信的
[00:24:50.500 --> 00:24:52.500]  你仍然幫助他們
[00:24:52.500 --> 00:24:54.500]  你仍然是拯救的主
[00:24:54.500 --> 00:24:56.500]  多謝你聽我們的祈禱
[00:24:56.500 --> 00:24:58.500]  奉耶穌的聖名
[00:24:58.500 --> 00:25:00.500]  Amen
