
[00:00:00.000 --> 00:00:01.800]  上個禮拜我們講什麼
[00:17:42.820 --> 00:17:44.820]  親愛的兄弟妹
[00:17:44.820 --> 00:17:46.820]  不管是主日學或者是門訓
[00:17:46.820 --> 00:17:48.820]  如果你學了一堆
[00:17:48.820 --> 00:17:50.820]  最近在上
[00:17:50.820 --> 00:17:52.820]  立位祭
[00:17:52.820 --> 00:17:54.820]  是不是
[00:17:54.820 --> 00:17:56.820]  祭
[00:17:56.820 --> 00:17:58.820]  要獻上搖祭
[00:17:58.820 --> 00:18:00.820]  在上帝的面前搖一搖
[00:18:00.820 --> 00:18:02.820]  搖一搖
[00:18:02.820 --> 00:18:04.820]  好了
[00:18:04.820 --> 00:18:06.820]  你現在大概應該是多少
[00:18:06.820 --> 00:18:08.820]  知道一下
[00:18:08.820 --> 00:18:10.820]  搖祭是什麼意思
[00:18:10.820 --> 00:18:12.820]  但親愛的兄弟妹
[00:18:12.820 --> 00:18:14.820]  當你把立位祭這樣子查過之後呢
[00:18:14.820 --> 00:18:16.820]  我請問你
[00:18:16.820 --> 00:18:18.820]  立位祭最重要的主題是什麼
[00:18:20.820 --> 00:18:22.820]  慎節
[00:18:22.820 --> 00:18:24.820]  當你讀完立位祭的時候
[00:18:24.820 --> 00:18:26.820]  你上完立位祭主日學的時候
[00:18:26.820 --> 00:18:28.820]  你有沒有覺得
[00:18:28.820 --> 00:18:30.820]  你更慎節了
[00:18:30.820 --> 00:18:32.820]  你看手機的時間
[00:18:32.820 --> 00:18:34.820]  亂七八糟
[00:18:34.820 --> 00:18:36.820]  不該看的
[00:18:36.820 --> 00:18:38.820]  你就開始不看了
[00:18:38.820 --> 00:18:40.820]  有嗎
[00:18:40.820 --> 00:18:42.820]  那才叫做遵守
[00:18:42.820 --> 00:18:44.820]  遵守不是
[00:18:44.820 --> 00:18:46.820]  我聽了一篇很好的道
[00:18:46.820 --> 00:18:48.820]  太好太好了
[00:18:48.820 --> 00:18:50.820]  甚至在聽別人聽到
[00:18:50.820 --> 00:18:52.820]  聽別人今天主日學
[00:18:52.820 --> 00:18:54.820]  真可惜我太太沒有來上
[00:18:54.820 --> 00:18:56.820]  哎呀
[00:18:56.820 --> 00:18:58.820]  真可惜今天主日學
[00:18:58.820 --> 00:19:00.820]  牧師講的真棒
[00:19:00.820 --> 00:19:02.820]  他應該要來聽的
[00:19:02.820 --> 00:19:04.820]  好了
[00:19:04.820 --> 00:19:06.820]  他沒來聽怎麼辦呢
[00:19:06.820 --> 00:19:08.820]  太太我告訴你今天牧師講的太好了
[00:19:08.820 --> 00:19:10.820]  你一定要聽
[00:19:10.820 --> 00:19:12.820]  一定要聽來我告訴你
[00:19:12.820 --> 00:19:14.820]  這個已經禮拜幾就上網了
[00:19:14.820 --> 00:19:16.820]  禮拜一還是禮拜二就上網了
[00:19:16.820 --> 00:19:18.820]  你要聽一定要聽
[00:19:18.820 --> 00:19:20.820]  天天逼著太太去聽
[00:19:20.820 --> 00:19:22.820]  你越逼她就越不聽為什麼
[00:19:22.820 --> 00:19:24.820]  她一定知道這其中有玄機
[00:19:24.820 --> 00:19:30.820]  不要替別人聽到
[00:19:30.820 --> 00:19:32.820]  你要替自己聽到
[00:19:32.820 --> 00:19:34.820]  Amen
[00:19:34.820 --> 00:19:36.820]  Amen
[00:19:36.820 --> 00:19:38.820]  聽了道就要去行
[00:19:38.820 --> 00:19:40.820]  遵守這個字
[00:19:40.820 --> 00:19:42.820]  遵守這個字剛才講的
[00:19:42.820 --> 00:19:44.820]  這一個遵守遵行
[00:19:44.820 --> 00:19:46.820]  在希伯來文裡面
[00:19:46.820 --> 00:19:48.820]  這個字
[00:19:48.820 --> 00:19:50.820]  舊約把它翻成
[00:19:50.820 --> 00:19:52.820]  行這個字
[00:19:52.820 --> 00:19:54.820]  行
[00:19:54.820 --> 00:19:56.820]  七百五十九次
[00:19:56.820 --> 00:19:58.820]  翻成做
[00:19:58.820 --> 00:20:00.820]  三百二十五次
[00:20:00.820 --> 00:20:02.820]  翻成遵行
[00:20:02.820 --> 00:20:04.820]  九十七次
[00:20:04.820 --> 00:20:06.820]  如果用英文來講
[00:20:06.820 --> 00:20:08.820]  它翻成do
[00:20:08.820 --> 00:20:10.820]  一共有
[00:20:10.820 --> 00:20:12.820]  一千三百三十三次
[00:20:12.820 --> 00:20:14.820]  所以呢
[00:20:14.820 --> 00:20:16.820]  什麼叫遵行
[00:20:16.820 --> 00:20:18.820]  Just do it
[00:20:18.820 --> 00:20:20.820]  跟你旁邊說
[00:20:20.820 --> 00:20:22.820]  Just do it
[00:20:22.820 --> 00:20:24.820]  我們今天
[00:20:24.820 --> 00:20:26.820]  很多時候都很會講
[00:20:26.820 --> 00:20:28.820]  開會
[00:20:28.820 --> 00:20:30.820]  一堆人大家講的
[00:20:30.820 --> 00:20:32.820]  天花亂墜
[00:20:32.820 --> 00:20:34.820]  我們教會要去
[00:20:34.820 --> 00:20:36.820]  到哪邊去祠堂
[00:20:36.820 --> 00:20:38.820]  講的天花亂墜
[00:20:38.820 --> 00:20:40.820]  Just do it
[00:20:40.820 --> 00:20:42.820]  你連福音都不傳
[00:20:42.820 --> 00:20:44.820]  你連旁邊的人都不傳福音
[00:20:44.820 --> 00:20:46.820]  你跟我講去祠堂
[00:20:46.820 --> 00:20:48.820]  浪費時間
[00:20:48.820 --> 00:20:50.820]  真的丟著沒
[00:20:50.820 --> 00:20:52.820]  講的是
[00:20:52.820 --> 00:20:54.820]  無意義的話
[00:20:54.820 --> 00:20:56.820]  講的是空話
[00:20:56.820 --> 00:20:58.820]  Just do it
[00:20:58.820 --> 00:21:00.820]  讓我們就是成為一群
[00:21:00.820 --> 00:21:02.820]  主的話這樣說我們就這樣做
[00:21:02.820 --> 00:21:04.820]  Amen
[00:21:04.820 --> 00:21:08.820]  我在神學院的時候
[00:21:08.820 --> 00:21:10.820]  這個我覺得有一件事情
[00:21:10.820 --> 00:21:12.820]  後來我畢業出來之後
[00:21:12.820 --> 00:21:16.820]  我做了第一次的四十天
[00:21:16.820 --> 00:21:18.820]  禁食禱告之後
[00:21:18.820 --> 00:21:20.820]  我就覺得說為什麼我在神學院
[00:21:20.820 --> 00:21:22.820]  讀這段聖經的時候
[00:21:22.820 --> 00:21:24.820]  從來沒有一個老師
[00:21:24.820 --> 00:21:26.820]  告訴我們說耶穌禁食
[00:21:26.820 --> 00:21:28.820]  四十週夜對不對
[00:21:28.820 --> 00:21:30.820]  然後說
[00:21:30.820 --> 00:21:32.820]  同學們
[00:21:32.820 --> 00:21:34.820]  你們畢業之前都應該
[00:21:34.820 --> 00:21:36.820]  要禁食四十週天為什麼
[00:21:36.820 --> 00:21:38.820]  我從來沒有聽過一個老師
[00:21:38.820 --> 00:21:40.820]  跟我們這樣講你知道為什麼嗎
[00:21:40.820 --> 00:21:42.820]  因為老師他自己也沒有
[00:21:42.820 --> 00:21:44.820]  你懂我所說的意思嗎
[00:21:44.820 --> 00:21:48.820]  有些老師
[00:21:48.820 --> 00:21:50.820]  神學院畢業之後他從來
[00:21:50.820 --> 00:21:52.820]  也沒去墓過會
[00:21:52.820 --> 00:21:54.820]  所以他懂得一堆理論
[00:21:54.820 --> 00:21:56.820]  但是他從來沒有經驗
[00:21:56.820 --> 00:21:58.820]  這叫
[00:21:58.820 --> 00:22:00.820]  蝦子領蝦子
[00:22:00.820 --> 00:22:02.820]  一同掉在坑裡面
[00:22:02.820 --> 00:22:04.820]  親愛的兄姊妹
[00:22:04.820 --> 00:22:06.820]  自己不會燒菜的人教別人燒菜
[00:22:06.820 --> 00:22:08.820]  不是很可笑嗎
[00:22:08.820 --> 00:22:10.820]  阿門
[00:22:10.820 --> 00:22:12.820]  親愛的兄姊妹
[00:22:12.820 --> 00:22:14.820]  所以你聽了神的話
[00:22:14.820 --> 00:22:18.820]  大部分神的話
[00:22:18.820 --> 00:22:20.820]  不需要你去希臘文解經
[00:22:20.820 --> 00:22:22.820]  都可以告訴你他的意思是什麼了
[00:22:22.820 --> 00:22:24.820]  你聽了神的話怎麼樣
[00:22:24.820 --> 00:22:26.820]  就去行吧
[00:22:26.820 --> 00:22:28.820]  給你旁邊說
[00:22:28.820 --> 00:22:30.820]  Just do it
[00:22:30.820 --> 00:22:32.820]  阿門
[00:22:32.820 --> 00:22:34.820]  不要多
[00:22:34.820 --> 00:22:36.820]  你如果能夠說主啊今天
[00:22:36.820 --> 00:22:38.820]  主日崇拜有一件事情
[00:22:38.820 --> 00:22:40.820]  有一句話我聽了我去做
[00:22:40.820 --> 00:22:42.820]  我告訴你
[00:22:42.820 --> 00:22:44.820]  你的生命絕對會不一樣
[00:22:44.820 --> 00:22:46.820]  所以
[00:22:46.820 --> 00:22:48.820]  大使命是
[00:22:48.820 --> 00:22:50.820]  主耶穌託付給我們的使命
[00:22:50.820 --> 00:22:52.820]  大使命
[00:22:52.820 --> 00:22:54.820]  是教會存在的目的
[00:22:54.820 --> 00:22:56.820]  教會
[00:22:56.820 --> 00:22:58.820]  最重要最重要一件事情
[00:22:58.820 --> 00:23:00.820]  就是要
[00:23:00.820 --> 00:23:02.820]  使萬民做主的門徒
[00:23:02.820 --> 00:23:04.820]  每一個基督徒
[00:23:04.820 --> 00:23:06.820]  你人生最重要的使命是什麼
[00:23:06.820 --> 00:23:08.820]  不是賺多少錢
[00:23:08.820 --> 00:23:10.820]  不是有大房子
[00:23:10.820 --> 00:23:12.820]  不是有這些豪華的享受
[00:23:12.820 --> 00:23:14.820]  不是這一切的東西
[00:23:14.820 --> 00:23:16.820]  親愛的兄姊妹你教導孩子
[00:23:16.820 --> 00:23:18.820]  也不是教導他說你要讀長春藤的大學
[00:23:18.820 --> 00:23:20.820]  你讀了大學你才有成就
[00:23:20.820 --> 00:23:22.820]  你才是有用
[00:23:22.820 --> 00:23:24.820]  不是
[00:23:24.820 --> 00:23:26.820]  你不應該這樣教導他
[00:23:26.820 --> 00:23:28.820]  你應該教導他說你的人生是要為主而活
[00:23:28.820 --> 00:23:30.820]  要完成主的大使命
[00:23:30.820 --> 00:23:34.820]  他如果能夠像
[00:23:34.820 --> 00:23:36.820]  Jeremy
[00:23:36.820 --> 00:23:38.820]  像林書豪
[00:23:38.820 --> 00:23:40.820]  我最近聽說他搬到我的
[00:23:40.820 --> 00:23:42.820]  搬到我
[00:23:42.820 --> 00:23:44.820]  成長的地方了
[00:23:44.820 --> 00:23:46.820]  高雄
[00:23:46.820 --> 00:23:50.820]  所以他搬到高雄
[00:23:50.820 --> 00:23:52.820]  全世界
[00:23:52.820 --> 00:23:54.820]  很多關注他的人眼光通通
[00:23:54.820 --> 00:23:56.820]  到高雄來了
[00:23:56.820 --> 00:23:58.820]  跑高雄這個地方來了
[00:23:58.820 --> 00:24:00.820]  要不然回去台灣也到台北吧
[00:24:00.820 --> 00:24:02.820]  怎麼跑高雄去了
[00:24:02.820 --> 00:24:04.820]  我倒有機會我要去問問他
[00:24:04.820 --> 00:24:08.820]  親愛的兄姊妹
[00:24:08.820 --> 00:24:10.820]  如果你能夠像林書豪一樣
[00:24:10.820 --> 00:24:12.820]  培養出林書豪
[00:24:12.820 --> 00:24:14.820]  是為主來打球的
[00:24:14.820 --> 00:24:16.820]  在職場上面
[00:24:16.820 --> 00:24:18.820]  來見證神的
[00:24:18.820 --> 00:24:20.820]  我不是說你通通要你的兒女們
[00:24:20.820 --> 00:24:22.820]  通通去做傳道人才是
[00:24:22.820 --> 00:24:24.820]  最好但是親愛的兄姊妹
[00:24:24.820 --> 00:24:26.820]  我們要按照聖經的原則
[00:24:26.820 --> 00:24:28.820]  來教導你自己的兒女
[00:24:28.820 --> 00:24:30.820]  Amen
[00:24:30.820 --> 00:24:34.820]  那麼大使命
[00:24:34.820 --> 00:24:36.820]  另外一個
[00:24:36.820 --> 00:24:38.820]  需要我們值得我們去注意的就是
[00:24:38.820 --> 00:24:40.820]  這裡說是誰做主門徒
[00:24:40.820 --> 00:24:42.820]  萬民
[00:24:42.820 --> 00:24:46.820]  萬民
[00:24:46.820 --> 00:24:48.820]  表明一件事情
[00:24:48.820 --> 00:24:50.820]  就是除了
[00:24:50.820 --> 00:24:52.820]  華人
[00:24:52.820 --> 00:24:54.820]  除了我們中國人
[00:24:54.820 --> 00:24:56.820]  除了我們中華民族
[00:24:56.820 --> 00:24:58.820]  之外
[00:24:58.820 --> 00:25:00.820]  全世界
[00:25:00.820 --> 00:25:02.820]  還有七千
[00:25:02.820 --> 00:25:04.820]  多個民族
[00:25:04.820 --> 00:25:06.820]  是沒有福音傳進去的
[00:25:06.820 --> 00:25:08.820]  兄姊妹
[00:25:08.820 --> 00:25:10.820]  這件事情我一再講
[00:25:10.820 --> 00:25:12.820]  一再講不要把它當作是
[00:25:12.820 --> 00:25:14.820]  好像只是一個
[00:25:14.820 --> 00:25:16.820]  number
[00:25:16.820 --> 00:25:18.820]  親愛的兄姊妹我們在主日禱告
[00:25:18.820 --> 00:25:20.820]  什麼族什麼族今天禱告什麼
[00:25:20.820 --> 00:25:22.820]  還記得嗎今天禱告什麼族
[00:25:22.820 --> 00:25:24.820]  雲南的
[00:25:24.820 --> 00:25:26.820]  蒙古族
[00:25:26.820 --> 00:25:28.820]  你說這跟我有什麼關係
[00:25:28.820 --> 00:25:30.820]  親兄姊妹
[00:25:30.820 --> 00:25:34.820]  就是因為
[00:25:34.820 --> 00:25:36.820]  我們常常都是
[00:25:36.820 --> 00:25:38.820]  以自我為中心
[00:25:38.820 --> 00:25:40.820]  主不要我們
[00:25:40.820 --> 00:25:42.820]  以自我為中心
[00:25:42.820 --> 00:25:44.820]  這
[00:25:44.820 --> 00:25:46.820]  將近多少人
[00:25:46.820 --> 00:25:48.820]  雲南的蒙古族多少人
[00:25:50.820 --> 00:25:52.820]  八千三百人
[00:25:52.820 --> 00:25:54.820]  請問八千三百人
[00:25:54.820 --> 00:25:56.820]  跟那個八千萬的
[00:25:56.820 --> 00:25:58.820]  土耳其人請問哪一個
[00:25:58.820 --> 00:26:00.820]  比較重要
[00:26:00.820 --> 00:26:04.820]  都重要是吧
[00:26:04.820 --> 00:26:06.820]  所以你為八千萬
[00:26:06.820 --> 00:26:08.820]  的土耳其人禱告跟
[00:26:08.820 --> 00:26:10.820]  為八千八千個的
[00:26:10.820 --> 00:26:12.820]  雲南的蒙古族人
[00:26:12.820 --> 00:26:14.820]  禱告你是不是應該同樣的
[00:26:14.820 --> 00:26:16.820]  看重你懂我意思嗎
[00:26:16.820 --> 00:26:18.820]  這叫做體貼
[00:26:18.820 --> 00:26:20.820]  神的心
[00:26:20.820 --> 00:26:22.820]  親兄姊妹
[00:26:22.820 --> 00:26:24.820]  你如果在每一件事情上
[00:26:24.820 --> 00:26:26.820]  認真照著主的話去做
[00:26:26.820 --> 00:26:28.820]  你才會經驗到
[00:26:28.820 --> 00:26:30.820]  主與你同在
[00:26:30.820 --> 00:26:32.820]  直到
[00:26:32.820 --> 00:26:34.820]  世界的末了
[00:26:34.820 --> 00:26:36.820]  Amen
[00:26:36.820 --> 00:26:38.820]  所以萬民代表一件事情
[00:26:38.820 --> 00:26:40.820]  特別對我們中國人來講
[00:26:40.820 --> 00:26:42.820]  我們的這個自我中心太強了
[00:26:46.820 --> 00:26:48.820]  我們到哪個地方
[00:26:48.820 --> 00:26:50.820]  我們都要去找華人
[00:26:50.820 --> 00:26:52.820]  當然華人也需要福音
[00:26:52.820 --> 00:26:54.820]  這個不否認
[00:26:54.820 --> 00:26:56.820]  可是
[00:26:56.820 --> 00:26:58.820]  我到世界各地
[00:26:58.820 --> 00:27:00.820]  看很多都是在那邊
[00:27:00.820 --> 00:27:02.820]  看到華人
[00:27:02.820 --> 00:27:04.820]  但是卻對當地人
[00:27:04.820 --> 00:27:06.820]  對當地其他的民族
[00:27:06.820 --> 00:27:08.820]  視若無睹
[00:27:08.820 --> 00:27:10.820]  所以萬民做主的門徒
[00:27:10.820 --> 00:27:12.820]  表明一件事情
[00:27:12.820 --> 00:27:14.820]  我們要在本地傳福音
[00:27:14.820 --> 00:27:16.820]  同時也要在異文化的中間
[00:27:16.820 --> 00:27:18.820]  傳福音Amen
[00:27:18.820 --> 00:27:22.820]  現在異文化已經不是
[00:27:22.820 --> 00:27:24.820]  需要走去外國
[00:27:24.820 --> 00:27:26.820]  才有異文化的
[00:27:26.820 --> 00:27:28.820]  現在異文化很多的這些
[00:27:28.820 --> 00:27:30.820]  不同種族
[00:27:30.820 --> 00:27:32.820]  今天竟走向我們你知道嗎
[00:27:32.820 --> 00:27:34.820]  所以我們當中
[00:27:34.820 --> 00:27:36.820]  這個小黑人姐妹
[00:27:36.820 --> 00:27:38.820]  跟有一些同工
[00:27:38.820 --> 00:27:40.820]  一起在做阿富汗
[00:27:40.820 --> 00:27:42.820]  什麼難民的工作
[00:27:42.820 --> 00:27:44.820]  這個叫什麼
[00:27:44.820 --> 00:27:46.820]  這叫異文化宣教你懂嗎
[00:27:46.820 --> 00:27:48.820]  這是家門口的
[00:27:48.820 --> 00:27:50.820]  異文化宣教你懂嗎
[00:27:50.820 --> 00:27:52.820]  這樣子的工作
[00:27:52.820 --> 00:27:54.820]  你不是跑到阿富汗去做
[00:27:54.820 --> 00:27:56.820]  你現在就已經送到你這邊來了
[00:27:56.820 --> 00:27:58.820]  你都不做
[00:27:58.820 --> 00:28:00.820]  然後你說你要到阿富汗去傳福音
[00:28:00.820 --> 00:28:02.820]  是嗎
[00:28:02.820 --> 00:28:04.820]  今天你可以在
[00:28:04.820 --> 00:28:06.820]  洛杉磯找到超過
[00:28:06.820 --> 00:28:08.820]  全世界一百多個國家都有
[00:28:10.820 --> 00:28:12.820]  最多的位德之民就在我們洛杉磯裡面
[00:28:12.820 --> 00:28:14.820]  可能就在你的旁邊
[00:28:14.820 --> 00:28:16.820]  親愛的公子妹
[00:28:16.820 --> 00:28:18.820]  主把他放在你旁邊
[00:28:18.820 --> 00:28:20.820]  你要為他禱告
[00:28:20.820 --> 00:28:22.820]  跟他傳福音
[00:28:22.820 --> 00:28:28.820]  所以我盼望我們大家都能夠
[00:28:28.820 --> 00:28:30.820]  看見我們教會
[00:28:30.820 --> 00:28:32.820]  要成為這樣子的一個教會
[00:28:32.820 --> 00:28:38.820]  怎麼樣子我們才能夠如此呢
[00:28:38.820 --> 00:28:40.820]  怎麼樣子能夠做得到呢
[00:28:40.820 --> 00:28:42.820]  第一個
[00:28:42.820 --> 00:28:46.820]  我想從禱告開始
[00:28:46.820 --> 00:28:50.820]  這個是我們在上禮拜的信息
[00:28:50.820 --> 00:28:52.820]  再一次講
[00:28:52.820 --> 00:28:54.820]  我今天特別提一下
[00:28:54.820 --> 00:28:56.820]  在美國第二次大覺醒的時候
[00:28:56.820 --> 00:28:58.820]  神特別
[00:28:58.820 --> 00:29:00.820]  藉著一些的學生
[00:29:00.820 --> 00:29:02.820]  當年
[00:29:02.820 --> 00:29:04.820]  他們聚集在一起
[00:29:06.820 --> 00:29:08.820]  結果禱告的時候
[00:29:08.820 --> 00:29:10.820]  突然下了大雨
[00:29:10.820 --> 00:29:14.820]  他們就躲到一個乾草堆
[00:29:14.820 --> 00:29:16.820]  裡面
[00:29:16.820 --> 00:29:18.820]  就在那個地方禱告
[00:29:18.820 --> 00:29:20.820]  他們禱告禱告的時候
[00:29:20.820 --> 00:29:22.820]  他們就被聖靈充滿
[00:29:22.820 --> 00:29:24.820]  然後這幾個學生們
[00:29:24.820 --> 00:29:26.820]  他們心裡面就有
[00:29:26.820 --> 00:29:28.820]  很強烈的感動
[00:29:28.820 --> 00:29:30.820]  要出去宣教
[00:29:30.820 --> 00:29:32.820]  所以他們後來就成立了
[00:29:32.820 --> 00:29:34.820]  這樣子的一個宣教的團體
[00:29:34.820 --> 00:29:36.820]  宣教的小組
[00:29:36.820 --> 00:29:38.820]  從這個之後
[00:29:38.820 --> 00:29:40.820]  接著過了幾十年
[00:29:40.820 --> 00:29:42.820]  神就開始
[00:29:42.820 --> 00:29:44.820]  藉著當時候教會
[00:29:44.820 --> 00:29:46.820]  分離
[00:29:46.820 --> 00:29:48.820]  還有目的這些奮心家
[00:29:48.820 --> 00:29:50.820]  所帶動的復興
[00:29:50.820 --> 00:29:52.820]  接著就開始了一個叫做
[00:29:52.820 --> 00:29:54.820]  學生志願運動
[00:29:54.820 --> 00:29:56.820]  英文叫做 Student Volunteer Movement
[00:29:56.820 --> 00:29:58.820]  這個在宣教歷史上面
[00:29:58.820 --> 00:30:00.820]  是一個非常重要的一件事情
[00:30:00.820 --> 00:30:02.820]  特別是在美國的
[00:30:02.820 --> 00:30:04.820]  宣教歷史裡面
[00:30:04.820 --> 00:30:06.820]  可以說是美國歷代以來
[00:30:06.820 --> 00:30:08.820]  最厲害最強烈的一次
[00:30:08.820 --> 00:30:10.820]  學生宣教運動
[00:30:10.820 --> 00:30:14.820]  在18
[00:30:14.820 --> 00:30:16.820]  剛才講的分離
[00:30:16.820 --> 00:30:18.820]  這個目的
[00:30:18.820 --> 00:30:20.820]  他們都是當時候分離更早
[00:30:20.820 --> 00:30:22.820]  分離是在這個學生運動之前
[00:30:22.820 --> 00:30:24.820]  神就藉著他帶動了一個
[00:30:24.820 --> 00:30:26.820]  大復興
[00:30:26.820 --> 00:30:28.820]  分離在他的
[00:30:28.820 --> 00:30:30.820]  所帶動的復興當中
[00:30:30.820 --> 00:30:32.820]  帶領了
[00:30:32.820 --> 00:30:34.820]  多少人
[00:30:34.820 --> 00:30:38.820]  兩百萬
[00:30:38.820 --> 00:30:40.820]  美國當時候的人口
[00:30:40.820 --> 00:30:42.820]  才三千萬
[00:30:42.820 --> 00:30:44.820]  那麼在這一段時間
[00:30:44.820 --> 00:30:46.820]  神藉著他
[00:30:46.820 --> 00:30:48.820]  帶動了這個復興
[00:30:48.820 --> 00:30:50.820]  其中有五十萬人是在他的
[00:30:50.820 --> 00:30:52.820]  聚會當中信主的
[00:30:52.820 --> 00:30:54.820]  這個復興帶來一個結果
[00:30:54.820 --> 00:30:56.820]  很自然地就興起了後來的
[00:30:56.820 --> 00:30:58.820]  整個的宣教運動
[00:30:58.820 --> 00:31:00.820]  那麼後來
[00:31:00.820 --> 00:31:02.820]  目的
[00:31:02.820 --> 00:31:04.820]  可以說是在格里漢之前的
[00:31:04.820 --> 00:31:06.820]  那個世紀的
[00:31:06.820 --> 00:31:08.820]  部道家
[00:31:08.820 --> 00:31:10.820]  神藉著他就在每一年的
[00:31:10.820 --> 00:31:12.820]  學生各個大學裡面
[00:31:12.820 --> 00:31:14.820]  在這邊講道
[00:31:14.820 --> 00:31:16.820]  在那邊呼召
[00:31:16.820 --> 00:31:18.820]  鼓勵年輕人出來宣教
[00:31:18.820 --> 00:31:20.820]  因此
[00:31:20.820 --> 00:31:22.820]  就在這短短的
[00:31:22.820 --> 00:31:24.820]  四十年中間
[00:31:24.820 --> 00:31:26.820]  美國成千上萬的
[00:31:26.820 --> 00:31:28.820]  世紀差不多拆派了
[00:31:28.820 --> 00:31:30.820]  五萬的宣教士出去
[00:31:30.820 --> 00:31:34.820]  親愛的兄弟們
[00:31:34.820 --> 00:31:36.820]  所以我們看見
[00:31:36.820 --> 00:31:38.820]  禱告何等的重要
[00:31:38.820 --> 00:31:40.820]  不管是分離
[00:31:40.820 --> 00:31:42.820]  不管是目的
[00:31:42.820 --> 00:31:44.820]  不管是
[00:31:44.820 --> 00:31:46.820]  剛才所提到這個乾草堆的
[00:31:46.820 --> 00:31:48.820]  這個禱告會
[00:31:48.820 --> 00:31:50.820]  你可以看見每一次的復興
[00:31:50.820 --> 00:31:52.820]  從禱告開始
[00:31:52.820 --> 00:31:54.820]  每一次的宣教的movement
[00:31:54.820 --> 00:31:56.820]  每一次的步道的熱情
[00:31:56.820 --> 00:31:58.820]  也是從禱告開始
[00:31:58.820 --> 00:32:00.820]  禱告點燃了復興
[00:32:00.820 --> 00:32:02.820]  復興點燃了宣教的火
[00:32:02.820 --> 00:32:04.820]  親愛的兄弟們
[00:32:04.820 --> 00:32:06.820]  這些是為什麼我需要大家
[00:32:06.820 --> 00:32:08.820]  pay attention在這個地方
[00:32:08.820 --> 00:32:10.820]  我們不要只想到
[00:32:10.820 --> 00:32:12.820]  像我們提到這個大學的復興
[00:32:12.820 --> 00:32:14.820]  我在進一步的
[00:32:14.820 --> 00:32:16.820]  禱告的觀察
[00:32:16.820 --> 00:32:18.820]  我希望看見的是什麼
[00:32:18.820 --> 00:32:20.820]  是這一個復興要帶來的是什麼
[00:32:20.820 --> 00:32:22.820]  是美國另外一個更大的
[00:32:22.820 --> 00:32:24.820]  更大的一個學生的宣教運動
[00:32:24.820 --> 00:32:30.820]  這個才是復興的目的
[00:32:30.820 --> 00:32:32.820]  如果復興沒有
[00:32:32.820 --> 00:32:34.820]  以宣教為導向
[00:32:34.820 --> 00:32:36.820]  復興最後就會
[00:32:36.820 --> 00:32:38.820]  無疾而終
[00:32:38.820 --> 00:32:40.820]  因為它沒有一個準頭
[00:32:40.820 --> 00:32:42.820]  沒有一個目標
[00:32:42.820 --> 00:32:46.820]  好 那麼
[00:32:46.820 --> 00:32:48.820]  接著我們來看
[00:32:48.820 --> 00:32:50.820]  在中國的
[00:32:50.820 --> 00:32:52.820]  復興的時候
[00:32:52.820 --> 00:32:54.820]  曾經有一個
[00:32:54.820 --> 00:32:56.820]  古約翰
[00:32:56.820 --> 00:32:58.820]  他也帶來過
[00:32:58.820 --> 00:33:00.820]  東北的一個復興
[00:33:00.820 --> 00:33:02.820]  古約翰
[00:33:02.820 --> 00:33:04.820]  當他去宣教的時候
[00:33:04.820 --> 00:33:06.820]  他就
[00:33:06.820 --> 00:33:08.820]  去請教戴德生
[00:33:08.820 --> 00:33:10.820]  戴德生
[00:33:10.820 --> 00:33:12.820]  跟他講了一句話
[00:33:12.820 --> 00:33:14.820]  他說親愛的弟兄
[00:33:14.820 --> 00:33:16.820]  如果你要
[00:33:16.820 --> 00:33:18.820]  到那一代工作
[00:33:18.820 --> 00:33:20.820]  你必須
[00:33:20.820 --> 00:33:22.820]  以膝代步
[00:33:22.820 --> 00:33:24.820]  什麼意思
[00:33:24.820 --> 00:33:30.820]  以膝代步
[00:33:30.820 --> 00:33:32.820]  go forth
[00:33:32.820 --> 00:33:34.820]  怎麼樣
[00:33:34.820 --> 00:33:36.820]  on your knees
[00:33:36.820 --> 00:33:38.820]  用你的膝蓋
[00:33:38.820 --> 00:33:40.820]  用你的禱告
[00:33:40.820 --> 00:33:42.820]  來往前走
[00:33:42.820 --> 00:33:44.820]  用你的禱告
[00:33:44.820 --> 00:33:46.820]  來開始你的宣教旅程
[00:33:46.820 --> 00:33:48.820]  有沒有
[00:33:48.820 --> 00:33:50.820]  今天很多時候
[00:33:50.820 --> 00:33:52.820]  我們這個
[00:33:52.820 --> 00:33:54.820]  很多時候教會
[00:33:54.820 --> 00:33:56.820]  在講宣教的時候
[00:33:56.820 --> 00:33:58.820]  好像講成是一個Program
[00:33:58.820 --> 00:34:02.820]  哦 我們
[00:34:02.820 --> 00:34:04.820]  要有宣教連會了
[00:34:04.820 --> 00:34:08.820]  哦 我們要有短宣隊了
[00:34:08.820 --> 00:34:10.820]  對不對
[00:34:10.820 --> 00:34:12.820]  沒有禱告
[00:34:12.820 --> 00:34:14.820]  你出去都是當炮灰
[00:34:14.820 --> 00:34:16.820]  有沒有
[00:34:16.820 --> 00:34:18.820]  炮灰懂嗎
[00:34:18.820 --> 00:34:22.820]  到宣教工廠
[00:34:22.820 --> 00:34:24.820]  不是開玩笑的
[00:34:24.820 --> 00:34:26.820]  當然你到有一些地方
[00:34:26.820 --> 00:34:28.820]  比較好的可能還ok
[00:34:28.820 --> 00:34:30.820]  但是你如果到一些
[00:34:30.820 --> 00:34:32.820]  偶像崇拜很厲害的地方
