
[00:00:00.000 --> 00:00:02.000]  我們再一次同心禱告
[00:19:25.000 --> 00:19:28.000]  還有你們這個字放在這句子的前頭
[00:19:28.000 --> 00:19:30.000]  是很強調
[00:19:30.000 --> 00:19:32.000]  你們就是羞辱貧窮人
[00:19:32.000 --> 00:19:34.000]  你們是重負輕貧
[00:19:34.000 --> 00:19:36.000]  但是上帝不是這樣
[00:19:36.000 --> 00:19:38.000]  上帝不重負輕貧
[00:19:38.000 --> 00:19:40.000]  但是你們就是這樣做
[00:19:40.000 --> 00:19:43.000]  在《針研》第十七章第五節
[00:19:43.000 --> 00:19:49.000]  「譏笑貧乏人的是藐視做他的主」
[00:19:49.000 --> 00:19:52.000]  我們以貌取人
[00:19:52.000 --> 00:19:54.000]  重負輕貧
[00:19:54.000 --> 00:19:56.000]  不是單單羞辱那個人
[00:19:56.000 --> 00:19:58.000]  是羞辱做他的上帝
[00:19:58.000 --> 00:20:01.000]  所以這是很大的問題
[00:20:01.000 --> 00:20:03.000]  是侮辱神
[00:20:03.000 --> 00:20:05.000]  而侮辱這個動詞的詞態
[00:20:05.000 --> 00:20:10.000]  是表示他們曾經實際做過羞辱貧窮人的行為
[00:20:10.000 --> 00:20:13.000]  這班羞辱人是曾經侮辱過神的
[00:20:13.000 --> 00:20:15.000]  不單止這樣
[00:20:15.000 --> 00:20:18.000]  這些負人欺壓他們
[00:20:18.000 --> 00:20:21.000]  將他們拉去公堂接受一個不公平的審訊
[00:20:21.000 --> 00:20:25.000]  又毀謗、褻瀆他們求告時所奉的專名
[00:20:25.000 --> 00:20:27.000]  這就是耶穌基督
[00:20:27.000 --> 00:20:30.000]  這班這樣的人你們還要幫著他們?
[00:20:30.000 --> 00:20:33.000]  這班這樣的人你還要去幫他們?
[00:20:33.000 --> 00:20:36.000]  這班富有人的真面目這麼差
[00:20:36.000 --> 00:20:39.000]  你們還要看重這些富有人家?
[00:20:39.000 --> 00:20:42.000]  雅各就是這個意思
[00:20:42.000 --> 00:20:44.000]  問題是
[00:20:44.000 --> 00:20:48.000]  我們用什麼準則去判斷呢?
[00:20:48.000 --> 00:20:50.000]  如果我們憑外表
[00:20:50.000 --> 00:20:52.000]  我們看有沒有財、有沒有勢
[00:20:52.000 --> 00:20:54.000]  我們重負輕貧
[00:20:54.000 --> 00:20:56.000]  但如果我們看人的真面目
[00:20:56.000 --> 00:20:58.000]  看人的內心
[00:20:58.000 --> 00:21:01.000]  你就不會重負輕貧
[00:21:01.000 --> 00:21:03.000]  薩姆爾記上說
[00:21:03.000 --> 00:21:06.000]  耶和華看人就不像人看人
[00:21:06.000 --> 00:21:08.000]  人是看什麼?
[00:21:08.000 --> 00:21:09.000]  外貌
[00:21:09.000 --> 00:21:11.000]  而神是看內心
[00:21:11.000 --> 00:21:13.000]  所以不重負輕貧的第一個原因
[00:21:13.000 --> 00:21:15.000]  雅各說這是神的心意
[00:21:15.000 --> 00:21:18.000]  第二個原因就是你判斷的準則
[00:21:18.000 --> 00:21:21.000]  是不應該看人的外表
[00:21:21.000 --> 00:21:23.000]  是應該看人的內心
[00:21:23.000 --> 00:21:26.000]  看人的生命
[00:21:26.000 --> 00:21:29.000]  其實這個一點都不容易
[00:21:29.000 --> 00:21:31.000]  曾幾何時在海峽兩岸
[00:21:31.000 --> 00:21:34.000]  有兩個很出名的政界人物
[00:21:34.000 --> 00:21:36.000]  兩個都很靚仔
[00:21:36.000 --> 00:21:39.000]  大家猜不猜到是哪兩個?
[00:21:39.000 --> 00:21:42.000]  一個就是台灣的馬英九
[00:21:42.000 --> 00:21:45.000]  一個就是中國的薄熙來
[00:21:45.000 --> 00:21:48.000]  他們叫海峽兩岸的政壇雙壁
[00:21:48.000 --> 00:21:51.000]  亞洲周刊曾經拿了兩個做封面
[00:21:51.000 --> 00:21:53.000]  兩個都很靚仔
[00:21:53.000 --> 00:21:55.000]  但薄熙來的下場是怎樣?
[00:21:55.000 --> 00:21:56.000]  大家知道
[00:21:56.000 --> 00:22:00.000]  而馬英九就很討厭別人這樣判斷他
[00:22:00.000 --> 00:22:02.000]  很討厭別人說他靚仔
[00:22:02.000 --> 00:22:04.000]  如果說他靚仔是什麼呢?
[00:22:04.000 --> 00:22:07.000]  他沒什麼其他的政績給你說
[00:22:07.000 --> 00:22:10.000]  沒什麼其他的才華給你說
[00:22:10.000 --> 00:22:14.000]  原來我們可以膚淺到一個地步
[00:22:14.000 --> 00:22:16.000]  我們評論一個政界的人物
[00:22:16.000 --> 00:22:18.000]  好像娛樂圈一樣
[00:22:18.000 --> 00:22:20.000]  靚不靚仔?
[00:22:20.000 --> 00:22:21.000]  不是他的政績
[00:22:21.000 --> 00:22:22.000]  不是他的政綱
[00:22:22.000 --> 00:22:23.000]  不是他的政德
[00:22:23.000 --> 00:22:25.000]  靚不靚仔?
[00:22:25.000 --> 00:22:27.000]  幸好教會不是這樣做
[00:22:27.000 --> 00:22:28.000]  如果教會這樣做
[00:22:28.000 --> 00:22:30.000]  我不會在這裏
[00:22:30.000 --> 00:22:33.000]  這樣做就請Sam Stephen
[00:22:33.000 --> 00:22:36.000]  全部靚仔那些
[00:22:36.000 --> 00:22:37.000]  所以很好
[00:22:37.000 --> 00:22:39.000]  我們教會肯定不會這樣跟進
[00:22:39.000 --> 00:22:41.000]  我們不要以貌取人
[00:22:41.000 --> 00:22:44.000]  這是很嚴重很嚴重的問題
[00:22:44.000 --> 00:22:46.000]  如果你問十個弟兄姊妹
[00:22:46.000 --> 00:22:48.000]  應不應該以貌取人呢?
[00:22:48.000 --> 00:22:50.000]  十個都會答你不應該
[00:22:50.000 --> 00:22:52.000]  但如果你問十個弟兄姊妹
[00:22:52.000 --> 00:22:54.000]  你有沒有做過以貌取人呢?
[00:22:54.000 --> 00:22:55.000]  如果答中的話
[00:22:55.000 --> 00:22:56.000]  十個都說有
[00:22:56.000 --> 00:22:58.000]  我們每個都有
[00:22:58.000 --> 00:23:00.000]  我們明知不對
[00:23:00.000 --> 00:23:02.000]  為何常犯這個老毛病呢?
[00:23:02.000 --> 00:23:05.000]  在台南有一個姓張的男人
[00:23:05.000 --> 00:23:06.000]  他是真人真事
[00:23:06.000 --> 00:23:09.000]  他天生的樣子是賊的樣子
[00:23:09.000 --> 00:23:11.000]  像個賊一樣
[00:23:11.000 --> 00:23:12.000]  無論他去超市也好
[00:23:12.000 --> 00:23:13.000]  上班也好
[00:23:13.000 --> 00:23:14.000]  下班也好
[00:23:14.000 --> 00:23:17.000]  都被警察盤問身份證
[00:23:17.000 --> 00:23:18.000]  他試過最高紀錄
[00:23:18.000 --> 00:23:21.000]  一天有七次被警察接著盤問
[00:23:21.000 --> 00:23:22.000]  七次
[00:23:22.000 --> 00:23:26.000]  上班、吃飯、下班、到公園散步
[00:23:26.000 --> 00:23:27.000]  七次
[00:23:27.000 --> 00:23:28.000]  他試過最高紀錄
[00:23:28.000 --> 00:23:32.000]  一個月有五十次被警察盤問
[00:23:32.000 --> 00:23:34.000]  原因就是他的樣子是賊的樣子
[00:23:34.000 --> 00:23:38.000]  簡單說他長得醜
[00:23:38.000 --> 00:23:39.000]  他身家很清白
[00:23:39.000 --> 00:23:42.000]  完全沒有犯案紀錄
[00:23:42.000 --> 00:23:43.000]  問警方
[00:23:43.000 --> 00:23:46.000]  為何你每次都要盤問我呢?
[00:23:46.000 --> 00:23:47.000]  警方說
[00:23:47.000 --> 00:23:49.000]  張先生你不要誤會
[00:23:49.000 --> 00:23:52.000]  我們從來不是看人的樣子去檢查
[00:23:52.000 --> 00:23:55.000]  我們看你出入的地方是否複雜
[00:23:55.000 --> 00:23:57.000]  張先生每天出入的地方
[00:23:57.000 --> 00:24:02.000]  就是公司、家、超市、公園
[00:24:02.000 --> 00:24:05.000]  這些很複雜嗎?
[00:24:05.000 --> 00:24:06.000]  無論如何
[00:24:06.000 --> 00:24:08.000]  其實都是以貌取人
[00:24:08.000 --> 00:24:10.000]  我自己有個經驗
[00:24:10.000 --> 00:24:11.000]  很多年前
[00:24:11.000 --> 00:24:14.000]  我估計二十多三十年前
[00:24:14.000 --> 00:24:16.000]  當時我住在公屋
[00:24:16.000 --> 00:24:19.000]  一晚我跑步,十時多跑步
[00:24:19.000 --> 00:24:23.000]  那天很隨便
[00:24:23.000 --> 00:24:27.000]  穿著背心、短褲、白髮羽
[00:24:27.000 --> 00:24:29.000]  沒剃鬚、滿面鬚根
[00:24:29.000 --> 00:24:30.000]  沒甚麼梳頭
[00:24:30.000 --> 00:24:31.000]  跑步
[00:24:31.000 --> 00:24:33.000]  跑步回到家就回家
[00:24:33.000 --> 00:24:35.000]  我在等電梯
[00:24:35.000 --> 00:24:38.000]  旁邊有個中年婦人和我一起等電梯
[00:24:38.000 --> 00:24:39.000]  電梯門一開
[00:24:39.000 --> 00:24:41.000]  我當然進去
[00:24:41.000 --> 00:24:43.000]  她不進去
[00:24:43.000 --> 00:24:45.000]  她看著我,她不進去
[00:24:45.000 --> 00:24:47.000]  我從她的眼神都知道
[00:24:47.000 --> 00:24:49.000]  這個可能是壞人
[00:24:49.000 --> 00:24:51.000]  雖然大家住在同一棟大廈
[00:24:51.000 --> 00:24:54.000]  但不認識,可能不是那一層
[00:24:54.000 --> 00:24:56.000]  大家看到這個壞人
[00:24:56.000 --> 00:24:59.000]  滿面鬚根,沒甚麼梳頭
[00:24:59.000 --> 00:25:01.000]  被人以貌取人都不是好仇
[00:25:01.000 --> 00:25:03.000]  我到今天都記得這個
[00:25:03.000 --> 00:25:07.000]  她看我的眼神是怎樣的
[00:25:07.000 --> 00:25:09.000]  所以,真的,病人姐妹
[00:25:09.000 --> 00:25:11.000]  不要以貌取人
[00:25:11.000 --> 00:25:14.000]  我們明知這件事是違背我們的信仰
[00:25:14.000 --> 00:25:16.000]  我們通常會很輕視這件事
[00:25:16.000 --> 00:25:20.000]  但以貌取人不單單只是你的面貌、樣貌
[00:25:20.000 --> 00:25:22.000]  你外表的學位
[00:25:22.000 --> 00:25:24.000]  你的財富
[00:25:24.000 --> 00:25:27.000]  你的職銜
[00:25:27.000 --> 00:25:29.000]  你在教會裏面的職銜
[00:25:29.000 --> 00:25:32.000]  你自己的家居有多大
[00:25:32.000 --> 00:25:35.000]  這些全部是外面的東西
[00:25:35.000 --> 00:25:38.000]  我們知道這些
[00:25:38.000 --> 00:25:42.000]  不應該用這些去判斷一個人的好與壞
[00:25:43.000 --> 00:25:45.000]  我們怎樣去應容
[00:25:45.000 --> 00:25:47.000]  我自己在這本經文
[00:25:47.000 --> 00:25:49.000]  我常常有三個反省
[00:25:49.000 --> 00:25:52.000]  好幫到我的成長
[00:25:52.000 --> 00:25:56.000]  第一個,如果我是一個以貌取人的人
[00:25:56.000 --> 00:25:58.000]  我會同樣這樣看自己
[00:25:58.000 --> 00:26:03.000]  我只會注重自己的外邊的外在美
[00:26:03.000 --> 00:26:06.000]  我的外貌、學位、職銜、身家等等
[00:26:06.000 --> 00:26:10.000]  而忽略了內裡的建立和成長
[00:26:10.000 --> 00:26:12.000]  如果我是一個以貌取人的人
[00:26:12.000 --> 00:26:16.000]  我的自我形象都會建立在外在的東西裏
[00:26:16.000 --> 00:26:20.000]  而那些東西是一定會失去的
[00:26:20.000 --> 00:26:23.000]  那些東西你不會長遠保存
[00:26:23.000 --> 00:26:25.000]  即使我們香港
[00:26:25.000 --> 00:26:27.000]  如果那個調查是真確的
[00:26:27.000 --> 00:26:31.000]  我們香港每年用二百億去美容
[00:26:31.000 --> 00:26:35.000]  能不能夠將你的容貌長久保持呢
[00:26:35.000 --> 00:26:36.000]  我想不行
[00:26:36.000 --> 00:26:38.000]  去到有一天都會衰殘
[00:26:38.000 --> 00:26:41.000]  好像詩篇第九十篇說
[00:26:41.000 --> 00:26:44.000]  我們是早晨如生長的草
[00:26:44.000 --> 00:26:47.000]  晚上割下枯乾
[00:26:47.000 --> 00:26:50.000]  我們是會急速衰殘
[00:26:50.000 --> 00:26:51.000]  如果我們以貌取人
[00:26:51.000 --> 00:26:53.000]  我們就會這樣看自己
[00:26:53.000 --> 00:26:55.000]  將我們的形象建立在那裏
[00:26:55.000 --> 00:26:59.000]  而不是建立在正確的焦點
[00:26:59.000 --> 00:27:01.000]  就是上帝那裏
[00:27:01.000 --> 00:27:05.000]  我們的自我形象應該建立在和上帝的關係那裏
[00:27:05.000 --> 00:27:07.000]  在哥林多後書怎說
[00:27:07.000 --> 00:27:10.000]  有這個寶貝在我們的牙齒裏面
[00:27:10.000 --> 00:27:13.000]  顯出這個莫大的能力是出於神
[00:27:13.000 --> 00:27:14.000]  不是出於我們
[00:27:14.000 --> 00:27:15.000]  其實我們是誰呢
[00:27:15.000 --> 00:27:17.000]  我們是牙齒
[00:27:17.000 --> 00:27:18.000]  牙齒是最卑賤的
[00:27:18.000 --> 00:27:19.000]  沒有價值的
[00:27:19.000 --> 00:27:21.000]  很cheap的
[00:27:21.000 --> 00:27:22.000]  我們應該這樣看自己
[00:27:22.000 --> 00:27:26.000]  而我們有價值是因為上帝在我們的生命裏面
[00:27:26.000 --> 00:27:27.000]  才有價值
[00:27:27.000 --> 00:27:28.000]  我們應該這樣看自己
[00:27:28.000 --> 00:27:34.000]  不是我們的學位、學歷、錢、地位等等
[00:27:34.000 --> 00:27:37.000]  在美國有個越戰士兵
[00:27:37.000 --> 00:27:39.000]  他在打仗那裏毀容
[00:27:39.000 --> 00:27:41.000]  他回到家裏很自卑
[00:27:41.000 --> 00:27:43.000]  差不多想自殺
[00:27:43.000 --> 00:27:45.000]  他哥哥和他嫂子收留他
[00:27:45.000 --> 00:27:46.000]  照顧他
[00:27:46.000 --> 00:27:48.000]  他哥哥和他嫂子是一個很虔誠的基督徒
[00:27:48.000 --> 00:27:50.000]  他感染了他
[00:27:50.000 --> 00:27:53.000]  所以他重新用上帝的眼光看自己
[00:27:53.000 --> 00:27:56.000]  有一次他受美國電視台訪問
[00:27:56.000 --> 00:28:00.000]  那個訪問員叫Barbara Waters很出名
[00:28:00.000 --> 00:28:01.000]  訪問他
[00:28:01.000 --> 00:28:02.000]  在訪問的中途
[00:28:02.000 --> 00:28:04.000]  他將他的面罩脫下
[00:28:04.000 --> 00:28:07.000]  露出一個毀容的樣子
[00:28:07.000 --> 00:28:10.000]  他說這個就是上帝的創造
[00:28:10.000 --> 00:28:13.000]  他完全不用這個去自卑
[00:28:13.000 --> 00:28:17.000]  所以我們的自我形象放在哪裏呢
[00:28:17.000 --> 00:28:18.000]  這是第一個很重要
[00:28:18.000 --> 00:28:19.000]  因為以貌取人
[00:28:19.000 --> 00:28:21.000]  我們多數的形象都是放在一些
[00:28:21.000 --> 00:28:24.000]  外在會失去的東西裏
[00:28:24.000 --> 00:28:26.000]  第二個反省就是
[00:28:26.000 --> 00:28:29.000]  我深信神愛每一個人
[00:28:29.000 --> 00:28:32.000]  即使是你一看就很討厭的人
[00:28:32.000 --> 00:28:35.000]  我相信在你的職場
[00:28:35.000 --> 00:28:37.000]  甚至你的家庭
[00:28:37.000 --> 00:28:39.000]  甚至在教會裏面
[00:28:39.000 --> 00:28:41.000]  都有些人可能令你
[00:28:41.000 --> 00:28:43.000]  一看就可能會討厭
[00:28:43.000 --> 00:28:45.000]  你不喜歡
[00:28:45.000 --> 00:28:48.000]  但是你信不信神都愛他呢
[00:28:48.000 --> 00:28:51.000]  如果我們相信他都是神所寶貴的人
[00:28:51.000 --> 00:28:54.000]  我們會少一些以貌取人
[00:28:54.000 --> 00:28:56.000]  會多一些接納這個人
[00:28:56.000 --> 00:28:59.000]  我們會看他順眼得多
[00:28:59.000 --> 00:29:01.000]  你身邊的人
[00:29:01.000 --> 00:29:03.000]  你試一下今天回家拿張紙
[00:29:03.000 --> 00:29:05.000]  寫下三個
[00:29:05.000 --> 00:29:07.000]  你很不順眼的人
[00:29:07.000 --> 00:29:09.000]  你覺得很討厭的人
[00:29:09.000 --> 00:29:11.000]  一看他
[00:29:11.000 --> 00:29:12.000]  公司一看他來
[00:29:12.000 --> 00:29:14.000]  你會轉頭走的那些人
[00:29:14.000 --> 00:29:15.000]  寫下三個
[00:29:15.000 --> 00:29:20.000]  我盼望那三個沒有一個是你的配偶
[00:29:20.000 --> 00:29:22.000]  如果是的話請你快些找教務組
[00:29:22.000 --> 00:29:25.000]  一些婚姻輔導
[00:29:25.000 --> 00:29:27.000]  你祈禱上帝
[00:29:27.000 --> 00:29:29.000]  你點名這三個人
[00:29:29.000 --> 00:29:31.000]  上帝愛不愛
[00:29:31.000 --> 00:29:33.000]  如果上帝到外
[00:29:33.000 --> 00:29:35.000]  為什麼我會看他這麼不順眼呢
[00:29:35.000 --> 00:29:37.000]  第二個反省
[00:29:37.000 --> 00:29:39.000]  第二個應用
[00:29:39.000 --> 00:29:41.000]  第三個就是我們有些實質的事情要做
[00:29:41.000 --> 00:29:44.000]  我們相信每一個人呢
[00:29:44.000 --> 00:29:47.000]  都有很多的缺點
[00:29:47.000 --> 00:29:49.000]  很多很令人討厭的地方
[00:29:49.000 --> 00:29:51.000]  如果你試一下
[00:29:51.000 --> 00:29:53.000]  你試一下有一天退休
[00:29:53.000 --> 00:29:55.000]  找半朝你拿張紙出來
[00:29:55.000 --> 00:29:57.000]  寫下自己的弱點
[00:29:57.000 --> 00:29:59.000]  自己的問題
[00:29:59.000 --> 00:30:01.000]  你一定多過十個
[00:30:01.000 --> 00:30:03.000]  如果你少過十個可能你不是很誠實
[00:30:03.000 --> 00:30:05.000]  我最近被我太太又說我
[00:30:05.000 --> 00:30:09.000]  老公你真是很悶
[00:30:09.000 --> 00:30:11.000]  我又被人指出
[00:30:11.000 --> 00:30:13.000]  是呀我真是很悶
[00:30:13.000 --> 00:30:14.000]  我在家教會很悶
[00:30:14.000 --> 00:30:16.000]  我是一個很悶蛋的人
[00:30:16.000 --> 00:30:18.000]  如果你再看悶應該很少問題
[00:30:18.000 --> 00:30:20.000]  很多可能很癌癌殘殘
[00:30:20.000 --> 00:30:22.000]  討厭令人討厭的地方
[00:30:22.000 --> 00:30:26.000]  但是每一個人都有可愛的地方
[00:30:26.000 --> 00:30:28.000]  第三個應用就是
[00:30:28.000 --> 00:30:32.000]  我們試一下暫時清除那些討厭的地方
[00:30:32.000 --> 00:30:35.000]  你試一下發掘別人可愛的地方
[00:30:35.000 --> 00:30:37.000]  你看深一些
[00:30:37.000 --> 00:30:41.000]  你去發掘有些什麼值得你欣賞的地方
[00:30:41.000 --> 00:30:43.000]  有些什麼令你羨慕的地方
[00:30:43.000 --> 00:30:46.000]  有些什麼你可以學習的地方
[00:30:46.000 --> 00:30:48.000]  所以你不單相信神愛他
[00:30:48.000 --> 00:30:50.000]  你相信他有好東西
[00:30:50.000 --> 00:30:52.000]  那你就看他更加順眼
[00:30:52.000 --> 00:30:55.000]  你不會那麼多以貌取人
[00:30:55.000 --> 00:30:58.000]  這三個就是我成長的原則
[00:30:58.000 --> 00:31:03.000]  我想以貌取人是我們每個人都會犯的
[00:31:03.000 --> 00:31:07.000]  可能不是很留意那個嚴重性
[00:31:07.000 --> 00:31:09.000]  孔子以貌取人
[00:31:09.000 --> 00:31:11.000]  失之止於
[00:31:11.000 --> 00:31:13.000]  可能那個哈佛校長以貌取人
[00:31:13.000 --> 00:31:15.000]  沒有了那棟大學
[00:31:15.000 --> 00:31:18.000]  但是如果我們以貌取神
[00:31:18.000 --> 00:31:19.000]  可能沒有了那個救恩
[00:31:19.000 --> 00:31:23.000]  我們以貌取人可能就是在上帝的眼中
[00:31:23.000 --> 00:31:25.000]  我們就得罪上帝
[00:31:25.000 --> 00:31:27.000]  以貌取人的背後
[00:31:27.000 --> 00:31:30.000]  可能我們就以貌去取神
[00:31:30.000 --> 00:31:32.000]  我們藐視做這個人
[00:31:32.000 --> 00:31:34.000]  那位叫做做物主
[00:31:34.000 --> 00:31:35.000]  所以弟兄姊妹
[00:31:35.000 --> 00:31:38.000]  我盼望我們能夠好好去想一想
[00:31:38.000 --> 00:31:39.000]  在我們身邊的人
[00:31:39.000 --> 00:31:41.000]  我們怎樣能夠看他的內心
[00:31:41.000 --> 00:31:44.000]  還有他的內心跟他相交呢
[00:31:44.000 --> 00:31:46.000]  以致我們的相交
[00:31:46.000 --> 00:31:47.000]  神是喜悅
[00:31:47.000 --> 00:31:48.000]  神是讚賞
[00:31:48.000 --> 00:31:50.000]  我們同心同腳
[00:31:50.000 --> 00:31:53.000]  親愛的天父你愛我們
[00:31:53.000 --> 00:31:56.000]  你不以我們滿身罪污
[00:31:56.000 --> 00:31:58.000]  骯髒邋遢
[00:31:58.000 --> 00:32:01.000]  我們內在外在都是這麼卑賤的
[00:32:01.000 --> 00:32:04.000]  你不撇棄我們
[00:32:04.000 --> 00:32:07.000]  你都看我們是寶貝
[00:32:07.000 --> 00:32:09.000]  你來到世間
[00:32:09.000 --> 00:32:12.000]  耶穌基督竟然為我們這群罪人
[00:32:12.000 --> 00:32:13.000]  這樣犧牲
[00:32:13.000 --> 00:32:16.000]  你的愛在這裡顯明
[00:32:16.000 --> 00:32:17.000]  願我們求你幫助我們
[00:32:17.000 --> 00:32:19.000]  用你的眼光去看人
[00:32:19.000 --> 00:32:21.000]  用你的眼光去愛人
[00:32:21.000 --> 00:32:23.000]  以致我們的行事為人
[00:32:23.000 --> 00:32:24.000]  與人相處
[00:32:24.000 --> 00:32:26.000]  看人看自己
[00:32:26.000 --> 00:32:28.000]  都能夠蒙你的喜悅
[00:32:28.000 --> 00:32:29.000]  求你幫助我們
[00:32:29.000 --> 00:32:31.000]  奉耶穌基督的聖名
[00:32:31.000 --> 00:32:33.000]  阿們
