
[00:00:00.000 --> 00:00:06.460]  人生是不是就像旅遊一樣呢 是嗎 是嗎
[00:22:59.400 --> 00:23:02.960]  真正能夠解決問題嗎
[00:23:02.960 --> 00:23:04.960]  親愛的同志們
[00:23:04.960 --> 00:23:06.640]  你一定要看見
[00:23:06.640 --> 00:23:09.120]  聖經上讓我們清楚地看見
[00:23:09.120 --> 00:23:13.480]  根本的問題不是在這些外面的東西
[00:23:13.480 --> 00:23:15.800]  所以大衛在這裡整個詩篇裡面
[00:23:15.800 --> 00:23:17.320]  他一再地強調
[00:23:17.320 --> 00:23:19.280]  他不是只有前面幾節強調
[00:23:19.280 --> 00:23:22.000]  他從第一節開始一直到最後一節
[00:23:22.000 --> 00:23:23.240]  他一再強調
[00:23:23.240 --> 00:23:26.080]  就是喜樂人生的秘訣是什麼呢
[00:23:26.080 --> 00:23:28.880]  什麼使他能夠身心靈都快樂
[00:23:28.880 --> 00:23:31.040]  使他能夠肉身也安然居住
[00:23:31.040 --> 00:23:32.640]  那個關鍵是什麼
[00:23:32.640 --> 00:23:35.200]  親愛的六師妹
[00:23:35.200 --> 00:23:38.680]  關鍵是什麼
[00:23:38.680 --> 00:23:43.200]  關鍵就是神
[00:23:43.200 --> 00:23:44.080]  一開始他就說
[00:23:44.080 --> 00:23:46.760]  他說神啊求你保佑我
[00:23:46.760 --> 00:23:51.320]  因為我投靠你
[00:23:51.320 --> 00:23:53.240]  是什麼
[00:23:53.240 --> 00:23:54.520]  然後第二節又說
[00:23:54.520 --> 00:23:56.840]  你是我的主
[00:23:56.840 --> 00:24:02.640]  我的好處不在你以外
[00:24:02.640 --> 00:24:03.320]  看到沒有
[00:24:03.320 --> 00:24:04.320]  你這樣讀下去
[00:24:04.320 --> 00:24:07.040]  你可以看見他一再一再地強調一件事情
[00:24:07.040 --> 00:24:07.840]  就是說
[00:24:07.840 --> 00:24:10.960]  持有神持有主
[00:24:10.960 --> 00:24:12.000]  有了主
[00:24:12.000 --> 00:24:13.240]  你才可以有快樂
[00:24:13.240 --> 00:24:21.240]  神心在十六章三十四節
[00:24:21.240 --> 00:24:22.920]  在那個地方講到一個故事
[00:24:22.920 --> 00:24:25.400]  我們大家都很熟悉
[00:24:25.400 --> 00:24:26.800]  當保羅在監獄裡面的時候
[00:24:26.800 --> 00:24:28.480]  他們在那唱詩歌讚美神
[00:24:28.480 --> 00:24:30.320]  對不對
[00:24:30.320 --> 00:24:32.800]  保羅跟喜樂在監獄裡面唱詩歌讚美神
[00:24:32.800 --> 00:24:33.680]  唱到一個地步
[00:24:33.680 --> 00:24:35.560]  發生什麼事情
[00:24:35.560 --> 00:24:36.640]  地震了
[00:24:36.640 --> 00:24:37.240]  地震之後
[00:24:37.240 --> 00:24:39.040]  然後監牢的門呢
[00:24:39.040 --> 00:24:41.800]  打開了
[00:24:41.800 --> 00:24:44.600]  請問誰最著急啊
[00:24:44.600 --> 00:24:45.120]  獄卒
[00:24:45.120 --> 00:24:48.880]  獄卒就是那個看守監牢的
[00:24:48.880 --> 00:24:50.240]  獄卒著急了
[00:24:50.240 --> 00:24:51.520]  那開玩笑
[00:24:51.520 --> 00:24:53.960]  犯人跑掉的話
[00:24:53.960 --> 00:24:55.640]  遭殃的是誰啊
[00:24:55.640 --> 00:24:56.440]  他的事情
[00:24:56.440 --> 00:24:56.880]  是不是
[00:24:56.880 --> 00:24:59.320]  所以這個點獄長這個看守官
[00:24:59.320 --> 00:25:00.200]  他看到了之後
[00:25:00.200 --> 00:25:01.600]  他非常著急啊
[00:25:01.600 --> 00:25:03.680]  但是保羅竟然
[00:25:03.680 --> 00:25:05.520]  保羅知道他的心裡面
[00:25:05.520 --> 00:25:06.600]  保羅就跟他說
[00:25:06.600 --> 00:25:08.240]  他說你不要緊張
[00:25:08.240 --> 00:25:11.720]  那保羅就開始跟他傳福音了
[00:25:11.720 --> 00:25:14.640]  聖經上在這裡就講說
[00:25:14.640 --> 00:25:17.880]  當獄卒他信了主之後
[00:25:17.880 --> 00:25:19.800]  因為信了神
[00:25:19.800 --> 00:25:21.760]  都很怎麼樣
[00:25:21.760 --> 00:25:23.960]  喜樂
[00:25:23.960 --> 00:25:26.760]  丟死妹
[00:25:26.760 --> 00:25:27.920]  請注意這裡講說
[00:25:27.920 --> 00:25:29.160]  都很什麼
[00:25:29.160 --> 00:25:31.840]  喜樂
[00:25:31.840 --> 00:25:34.160]  喜樂
[00:25:34.160 --> 00:25:36.880]  跟快樂不一樣
[00:25:36.880 --> 00:25:39.440]  happiness
[00:25:39.440 --> 00:25:41.640]  happiness
[00:25:41.640 --> 00:25:46.320]  在這個字它裡面表明的是一個
[00:25:46.320 --> 00:25:50.840]  隨著環境的因素會改變的
[00:25:50.840 --> 00:25:53.000]  所以快樂
[00:25:53.000 --> 00:25:55.400]  快樂是不確定的
[00:25:55.400 --> 00:25:56.800]  它會受環境影響的
[00:25:56.800 --> 00:25:58.960]  快樂是短暫的
[00:25:58.960 --> 00:26:01.560]  但是喜樂不一樣
[00:26:01.560 --> 00:26:06.200]  喜樂是很久的
[00:26:06.200 --> 00:26:10.320]  喜樂是不是因為外在環境所帶給你的
[00:26:10.320 --> 00:26:11.640]  其他丟死妹
[00:26:11.640 --> 00:26:14.000]  這個獄卒全家他不是
[00:26:14.000 --> 00:26:15.000]  不是因為別的
[00:26:15.000 --> 00:26:16.920]  他是因為信了神
[00:26:16.920 --> 00:26:19.120]  所以他很喜樂
[00:26:19.120 --> 00:26:20.040]  所以你知道嗎
[00:26:20.040 --> 00:26:23.680]  基督徒應當要有一個標誌就是什麼
[00:26:23.680 --> 00:26:25.560]  就是喜樂
[00:26:25.560 --> 00:26:29.640]  請加入喜樂團氣
[00:26:29.640 --> 00:26:31.160]  喜樂團氣的都應該很喜樂
[00:26:31.160 --> 00:26:34.440]  來 喜樂團氣通通
[00:26:34.440 --> 00:26:39.920]  笑一下
[00:26:39.920 --> 00:26:41.320]  再打敗
[00:26:41.320 --> 00:26:43.880]  等一下看看他們打敗說喜不喜樂
[00:26:43.880 --> 00:26:45.720]  現在丟死妹
[00:26:45.720 --> 00:26:51.160]  你信了神之後喜樂嗎
[00:26:51.160 --> 00:26:53.040]  基督徒啊
[00:26:53.040 --> 00:26:56.080]  如果我們信了主的人
[00:26:56.080 --> 00:26:58.640]  我們還是仇苦
[00:26:58.640 --> 00:27:01.120]  別人怎麼會羨慕做基督徒了
[00:27:01.120 --> 00:27:02.960]  是嗎
[00:27:02.960 --> 00:27:08.600]  那為什麼我們信了神會喜樂呢
[00:27:08.600 --> 00:27:11.200]  有了主就應該滿足了
[00:27:11.200 --> 00:27:12.400]  是嗎
[00:27:12.400 --> 00:27:14.760]  如果你真知道這位主這麼好
[00:27:14.760 --> 00:27:19.040]  有了他就應該滿足了
[00:27:19.040 --> 00:27:20.400]  親愛的丟死妹
[00:27:20.400 --> 00:27:25.520]  所以關鍵是在於說
[00:27:25.520 --> 00:27:28.800]  到底我們信靠的這位神
[00:27:28.800 --> 00:27:30.840]  你跟他的關係是怎麼樣
[00:27:30.840 --> 00:27:34.640]  你看看大衛怎麼說
[00:27:34.640 --> 00:27:39.600]  大衛說我將
[00:27:39.600 --> 00:27:42.160]  我們來看第九節
[00:27:42.160 --> 00:27:45.320]  我們這一節參加晨禱的都背過
[00:27:45.320 --> 00:27:46.400]  我們可以試試看
[00:27:46.400 --> 00:27:49.760]  我將耶和華常擺在我面前
[00:27:49.760 --> 00:27:51.760]  因祂在我右邊
[00:27:51.760 --> 00:27:54.040]  我便不自搖動
[00:27:54.040 --> 00:27:58.960]  我將耶和華常擺在哪裡啊
[00:27:58.960 --> 00:28:01.040]  面前
[00:28:01.040 --> 00:28:02.280]  是不是
[00:28:02.280 --> 00:28:05.240]  把他擺在面前
[00:28:05.240 --> 00:28:06.000]  親愛的丟死妹
[00:28:06.000 --> 00:28:08.600]  把他擺在面前
[00:28:08.600 --> 00:28:11.200]  面前不是後面
[00:28:11.200 --> 00:28:18.680]  面前代表是最重要的
[00:28:18.680 --> 00:28:20.360]  面前代表是一個
[00:28:20.360 --> 00:28:24.160]  就是最重要的一個地方
[00:28:24.160 --> 00:28:26.800]  右邊代表是
[00:28:26.800 --> 00:28:28.880]  通常用"右"來代表是能力
[00:28:28.880 --> 00:28:31.040]  在神經上咎約裡面
[00:28:31.040 --> 00:28:34.640]  那麼右邊代表是神大人的綁匕
[00:28:34.640 --> 00:28:35.880]  神的保護
[00:28:35.880 --> 00:28:40.840]  同時它也代表是重要的位置
[00:28:40.840 --> 00:28:42.520]  所以不管是擺在面前
[00:28:42.520 --> 00:28:43.680]  或者擺在右手邊
[00:28:43.680 --> 00:28:44.760]  都表明一件事情
[00:28:44.760 --> 00:28:47.040]  當你把上帝擺在最重要的位置的時候
[00:28:47.040 --> 00:28:49.520]  你就不會搖動
[00:28:49.520 --> 00:28:51.480]  人生當中不管有多少的風浪
[00:28:51.480 --> 00:28:53.400]  不管有多少的一些的問題
[00:28:53.400 --> 00:28:55.200]  不管有多少的挑戰來臨
[00:28:55.200 --> 00:28:56.120]  你不會搖動
[00:28:56.120 --> 00:28:57.640]  你不會害怕
[00:28:57.640 --> 00:28:58.880]  你不會憂慮
[00:28:58.880 --> 00:29:03.120]  因為你把神放在最重要的位置
[00:29:03.120 --> 00:29:07.880]  所以當我們這次在伽利利坐船的時候
[00:29:07.880 --> 00:29:14.640]  你猜我們唱了哪一首歌
[00:29:14.640 --> 00:29:16.440]  這首歌是一首老歌
[00:29:16.440 --> 00:29:18.400]  但是對很多人來講是一首新歌
[00:29:18.400 --> 00:29:18.960]  它叫做
[00:29:18.960 --> 00:29:22.320]  有豬在窩穿上我就不怕風浪
[00:29:22.320 --> 00:29:23.880]  有沒有
[00:29:23.880 --> 00:29:25.120]  有沒有唱過
[00:29:25.120 --> 00:29:28.600]  不怕風浪 不怕風浪
[00:29:28.600 --> 00:29:32.320]  有豬在窩穿上我就不怕風浪
[00:29:32.320 --> 00:29:35.400]  直到暗地添加
[00:29:35.400 --> 00:29:39.720]  這是我兒童子女學學的歌
[00:29:39.720 --> 00:29:41.960]  我三個女兒都會唱
[00:29:41.960 --> 00:29:45.400]  從小我們教他們的詩歌
[00:29:45.400 --> 00:29:48.920]  這是其中一首經典的歌
[00:29:48.920 --> 00:29:50.760]  千秋之輩
[00:29:50.760 --> 00:29:53.640]  當你有主在你的船上的時候
[00:29:53.640 --> 00:29:57.920]  還記得當耶穌跟門徒們在這個船上的時候
[00:29:57.920 --> 00:29:59.840]  在伽利利海上面的時候
[00:29:59.840 --> 00:30:02.320]  是不是突然起了暴風浪
[00:30:02.320 --> 00:30:04.160]  然後門徒們都嚇死了
[00:30:04.160 --> 00:30:05.760]  說耶穌啊 父子啊
[00:30:05.760 --> 00:30:06.760]  你不顧我們啊
[00:30:06.760 --> 00:30:08.960]  我們要喪命了
[00:30:08.960 --> 00:30:11.320]  耶穌在做什麼
[00:30:11.320 --> 00:30:15.480]  在睡覺
[00:30:15.480 --> 00:30:17.840]  所以耶穌在船上
[00:30:17.840 --> 00:30:19.120]  你就不要怕風浪
[00:30:19.120 --> 00:30:20.560]  Amen
[00:30:20.560 --> 00:30:22.680]  有耶穌在你的裡面
[00:30:22.680 --> 00:30:24.080]  親愛的女兒
[00:30:24.080 --> 00:30:26.680]  如果你知道祂在你的裡面
[00:30:26.680 --> 00:30:28.400]  你就不要懼怕
[00:30:28.400 --> 00:30:29.720]  因為一切的風浪
[00:30:29.720 --> 00:30:31.000]  祂可以帶你走過
[00:30:31.000 --> 00:30:32.520]  Amen
[00:30:32.520 --> 00:30:34.760]  一切困難靠著耶穌基督
[00:30:34.760 --> 00:30:37.640]  你就可以走過來
[00:30:37.640 --> 00:30:38.880]  這一次我們到以色列
[00:30:38.880 --> 00:30:42.280]  剛才Grace有稍微提到一下
[00:30:42.280 --> 00:30:44.640]  這件事情對我們來講都是很
[00:30:44.640 --> 00:30:47.000]  可以說是刻骨銘心
[00:30:47.000 --> 00:30:49.160]  我們去之前就有弟兄子們很擔心我們
[00:30:49.160 --> 00:30:51.480]  因為那時候以色列跟那個什麼
[00:30:51.480 --> 00:30:55.480]  黎巴嫩的真主黨
[00:30:55.480 --> 00:30:57.600]  就互射火箭
[00:30:57.600 --> 00:31:01.760]  所以我們去之前的光景是這樣子
[00:31:01.760 --> 00:31:06.640]  那麼後來我們問了我們的Agent
[00:31:06.640 --> 00:31:08.600]  那Agent說不用擔心
[00:31:08.600 --> 00:31:13.600]  以色列可以說是全世界最安全的國家之一
[00:31:13.600 --> 00:31:16.080]  他這樣說我們也就
[00:31:16.080 --> 00:31:18.440]  也只能相信他了
[00:31:18.440 --> 00:31:21.920]  所以我們就去了
[00:31:21.920 --> 00:31:24.600]  那麼在以色列呢
[00:31:24.600 --> 00:31:28.040]  結果我們一切的行程都很安全
[00:31:28.040 --> 00:31:31.520]  就到了最後一天已經是行程結束了
[00:31:31.520 --> 00:31:35.360]  那麼這個張慈賢牧師就帶我們到一個市場
[00:31:35.360 --> 00:31:37.200]  他們一個那種傳統市場
[00:31:37.200 --> 00:31:39.160]  就是露天市場
[00:31:39.160 --> 00:31:41.240]  叫我們自己去那個地方逛一逛
[00:31:41.240 --> 00:31:43.840]  如果要吃什麼要買什麼東西可以在那邊買
[00:31:43.840 --> 00:31:45.440]  所以他把我們帶到那邊之後呢
[00:31:45.440 --> 00:31:46.960]  他就走了
[00:31:46.960 --> 00:31:51.000]  他的任務結束了
[00:31:51.000 --> 00:31:52.160]  那麼我後來
[00:31:52.160 --> 00:31:55.320]  我就幫我們弟兄姊妹們安排分成了小組
[00:31:55.320 --> 00:31:57.960]  我說我們大家還是要走在一起
[00:31:57.960 --> 00:31:58.920]  不要走丟了
[00:31:58.920 --> 00:32:02.840]  然後定了一個時間要回到巴士在等我們
[00:32:02.840 --> 00:32:06.240]  結果就在我們走走走
[00:32:06.240 --> 00:32:10.120]  走到一個已經快靠街道的地方的時候
[00:32:10.120 --> 00:32:11.960]  突然聽很大的聲音
[00:32:11.960 --> 00:32:14.360]  有人就聽到說槍聲
[00:32:14.360 --> 00:32:16.360]  我也搞不清楚是槍聲什麼聲
[00:32:16.360 --> 00:32:18.840]  反正我就是聽到很大的一個聲音
[00:32:18.840 --> 00:32:22.280]  那我第一個反應就是我出來看
[00:32:22.280 --> 00:32:23.400]  師母在旁邊說
[00:32:23.400 --> 00:32:27.520]  叫我趕快走
[00:32:27.520 --> 00:32:30.840]  你知道我為什麼要出來看
[00:32:30.840 --> 00:32:33.120]  我要看看弟兄姊妹啊
[00:32:33.120 --> 00:32:36.280]  因為在我們前面有一堆的弟兄姊妹走在前面
[00:32:36.280 --> 00:32:38.120]  就在我們前面大概是
[00:32:38.120 --> 00:32:43.080]  大概可能是兩百公尺的地方發生了一件事情
[00:32:43.080 --> 00:32:51.920]  一個車子就這樣瘋狂地就撞到了五個人
[00:32:51.920 --> 00:32:53.360]  後來我們才知道
[00:32:53.360 --> 00:32:57.480]  槍就是Grace的先生槍
[00:32:57.480 --> 00:32:59.880]  槍在哪裡
[00:32:59.880 --> 00:33:05.760]  槍就在那個路口的中間
[00:33:05.760 --> 00:33:07.880]  那個車子如果方向是轉那了
[00:33:07.880 --> 00:33:09.680]  那它就慘了
[00:33:09.680 --> 00:33:12.880]  結果那個車子是朝向另外一邊
[00:33:12.880 --> 00:33:16.440]  是人比較多的那一邊就這樣子撞了
[00:33:16.440 --> 00:33:19.680]  所以可能是因為這樣子的關係
[00:33:19.680 --> 00:33:22.240]  那麼結果就有兩個
[00:33:22.240 --> 00:33:25.840]  聽說兩個現在搞不清楚
[00:33:25.840 --> 00:33:27.080]  我是聽相說的
[00:33:27.080 --> 00:33:30.480]  所以一切責任他負責
[00:33:30.480 --> 00:33:34.240]  就聽到就槍聲
[00:33:34.240 --> 00:33:35.920]  你知道我們是不是才發現
[00:33:35.920 --> 00:33:40.040]  以色列人真的是他們是平常訓練有素
[00:33:40.040 --> 00:33:41.400]  當事情一發生的時候
[00:33:41.400 --> 00:33:45.360]  所有店裡面的懶人通通衝出來
[00:33:45.360 --> 00:33:47.600]  有的人還帶著槍就衝出來
[00:33:47.600 --> 00:33:51.400]  所以顯然他們當中是有一些可能有槍的
[00:33:51.400 --> 00:33:54.520]  然後就去那個現場
[00:33:54.520 --> 00:33:58.040]  所以我們這一群人後來
[00:33:58.040 --> 00:34:00.320]  事後我們這樣一談才發現
[00:34:00.320 --> 00:34:03.760]  真是感謝主的保守
[00:34:03.760 --> 00:34:09.880]  那個司機這樣子瘋狂地這樣子撞
[00:34:09.880 --> 00:34:14.520]  剛好我們這些人就在接近那個地方
[00:34:14.520 --> 00:34:16.840]  而且像他們這一個小組的人
[00:34:16.840 --> 00:34:18.640]  已經都走在那個路上面了
[00:34:18.640 --> 00:34:22.440]  就在那個車子旁邊了
[00:34:22.440 --> 00:34:24.720]  親愛的同志們
[00:34:24.720 --> 00:34:27.040]  就像大衛說的
[00:34:27.040 --> 00:34:30.320]  耶和華求你保佑我
[00:34:30.320 --> 00:34:33.280]  因為我投靠你
[00:34:33.280 --> 00:34:36.400]  我將耶和華常擺在我面前
[00:34:36.400 --> 00:34:43.080]  因祂在我右邊 我便不自搖動
[00:34:43.080 --> 00:34:45.280]  你知道嗎 我剛講說我們去的時候
[00:34:45.280 --> 00:34:50.600]  我們心態上面可能是比較有一點就是放鬆的心態
[00:34:50.600 --> 00:34:53.440]  可是神就知道 我自己也知道
[00:34:53.440 --> 00:34:56.080]  我自己知道說這個出去
[00:34:56.080 --> 00:34:58.280]  這個都是一個真戰 屬靈真戰
[00:34:58.280 --> 00:35:00.000]  特別是跟神
[00:35:00.000 --> 00:35:02.680]  我們去那邊也是要更多地去認識神
[00:35:02.680 --> 00:35:04.280]  更多地去了解聖經
[00:35:04.280 --> 00:35:06.240]  所以這個都有關係的
[00:35:06.240 --> 00:35:10.440]  所以我也是有一點擔心說
[00:35:10.440 --> 00:35:13.280]  大家這心不知道有沒有預備好
[00:35:13.280 --> 00:35:17.720]  結果神其實一開始就給我們功課了
[00:35:17.720 --> 00:35:24.480]  我們有個姐妹竟然才剛從飛機場出來
[00:35:24.480 --> 00:35:33.200]  就說她掉了護照了
[00:35:33.200 --> 00:35:36.680]  我們在那邊大家趕快聚在一起禱告
[00:35:36.680 --> 00:35:39.520]  然後就一個人去take care她
[00:35:39.520 --> 00:35:41.920]  幫她去聯絡機務人員
[00:35:41.920 --> 00:35:43.760]  去找護照
[00:35:43.760 --> 00:35:46.720]  從day one 從一開始
[00:35:46.720 --> 00:35:48.880]  我們就開始覺得這是一個真戰
[00:35:48.880 --> 00:35:50.440]  是需要要警醒
[00:35:50.440 --> 00:35:52.920]  所以我們就每一天早上的晨禱
[00:35:52.920 --> 00:35:54.680]  我們就在那邊禱告
[00:35:54.680 --> 00:35:57.680]  我們會每一天的行程禱告在神的面前
[00:35:57.680 --> 00:36:00.680]  每一天早上我們先把神擺在面前
[00:36:00.680 --> 00:36:02.840]  清晨六點鐘就起床
[00:36:02.840 --> 00:36:04.000]  我們就晨禱
[00:36:04.000 --> 00:36:05.160]  不管是在忙碌
[00:36:05.160 --> 00:36:07.320]  幾乎可以說我們只有漏過一次
[00:36:07.320 --> 00:36:09.920]  因為那一次實在太早出去了
[00:36:09.920 --> 00:36:12.240]  那出去之後我們就在車上晨更
[00:36:12.240 --> 00:36:14.440]  我們沒有一次miss掉晨更
[00:36:14.440 --> 00:36:16.880]  我們真自照這一個脆弱的當中
[00:36:16.880 --> 00:36:18.680]  我們需要有主同在
[00:36:18.680 --> 00:36:21.280]  我們需要神的保守
[00:36:21.280 --> 00:36:22.160]  親愛的兄弟們
[00:36:22.160 --> 00:36:25.400]  我們人生的旅途也是如此
[00:36:25.400 --> 00:36:30.680]  我們人生的旅途不會是一帆風順的
[00:36:30.680 --> 00:36:35.360]  我們人生的旅途當中一定會有難處的是嗎
[00:36:35.360 --> 00:36:38.120]  所以抓住神的應許
[00:36:38.120 --> 00:36:40.720]  我們把神擺在我們的前面
[00:36:40.720 --> 00:36:43.640]  擺在我們人生最重要的位置的時候
[00:36:43.640 --> 00:36:46.000]  不管有任何的風浪來臨
[00:36:46.000 --> 00:36:48.640]  不管有任何的打擊苦難
[00:36:48.640 --> 00:36:49.640]  親愛的兄弟們
[00:36:49.640 --> 00:36:51.320]  我們可以放心
[00:36:51.320 --> 00:36:52.560]  因為怎麼樣
[00:36:52.560 --> 00:36:55.000]  因為主與我們同在
[00:36:55.000 --> 00:36:57.360]  Amen
[00:36:57.360 --> 00:37:00.640]  所以大衛在這裡告訴我們一個很重要的功課
[00:37:00.640 --> 00:37:03.480]  他整個詩篇裡面講來講去
[00:37:03.480 --> 00:37:05.640]  反覆地在強調這件事情
[00:37:05.640 --> 00:37:07.280]  因此親愛的女子們
[00:37:07.280 --> 00:37:09.400]  你要以耶穌基督為中心
[00:37:09.400 --> 00:37:12.080]  你就會活得很幸福
[00:37:12.080 --> 00:37:14.160]  這一段話很有意思
[00:37:14.160 --> 00:37:17.280]  他說如果你的生活以金錢為中心
[00:37:17.280 --> 00:37:19.880]  你會活得怎麼樣
[00:37:19.880 --> 00:37:21.600]  紅色的部分請你念
[00:37:21.600 --> 00:37:23.440]  會活得怎麼樣
[00:37:23.440 --> 00:37:25.880]  如果你的生活以兒女為中心
[00:37:25.880 --> 00:37:29.280]  你會活得很累
[00:37:29.280 --> 00:37:31.440]  如果你的生活以事業為中心
[00:37:31.440 --> 00:37:33.400]  你會活得
[00:37:33.400 --> 00:37:36.040]  如果你的生活以權力為中心
[00:37:36.040 --> 00:37:39.000]  你會活得
[00:37:39.000 --> 00:37:41.280]  但是以耶穌為中心
[00:37:41.280 --> 00:37:43.440]  你會活得
[00:37:43.440 --> 00:37:44.840]  跟你旁邊說
[00:37:44.840 --> 00:37:45.920]  以耶穌為中心
[00:37:45.920 --> 00:37:51.920]  你會活得很幸福
[00:37:51.920 --> 00:37:54.280]  求主幫助我們
[00:37:54.280 --> 00:37:57.560]  讓我們把主常擺在我們的面前
[00:37:57.560 --> 00:38:02.480]  讓我們長長地依靠祂
[00:38:02.480 --> 00:38:05.240]  不要以為你已經是到達一個
[00:38:05.240 --> 00:38:06.840]  你也沒有家庭的擔子
[00:38:06.840 --> 00:38:09.120]  沒有這些兒女的問題
[00:38:09.120 --> 00:38:15.200]  好像你退休金也足夠你下半輩子的人生了
[00:38:15.200 --> 00:38:16.240]  你就覺得說
[00:38:16.240 --> 00:38:18.360]  從此之後我可以高枕無憂了
[00:38:18.360 --> 00:38:25.080]  每天睡覺睡到自然
[00:38:25.080 --> 00:38:30.240]  有時候可能會自然不行
[00:38:30.240 --> 00:38:31.520]  我不是在說什麼
[00:38:31.520 --> 00:38:32.400]  我是說
[00:38:32.400 --> 00:38:36.280]  你怎麼能夠這麼有把握呢
[00:38:36.280 --> 00:38:40.320]  我們的人生如果沒有神的保守
[00:38:40.320 --> 00:38:43.000]  你沒有辦法按照你自己的計劃
[00:38:43.000 --> 00:38:44.280]  你看我七十歲的時候
[00:38:44.280 --> 00:38:45.160]  八十歲的時候
[00:38:45.160 --> 00:38:45.840]  九十歲
[00:38:45.840 --> 00:38:47.960]  你可以這樣計劃嗎
[00:38:47.960 --> 00:38:49.680]  我們這些在座的長輩們
[00:38:49.680 --> 00:38:53.920]  你現在計劃到幾歲啊
[00:38:53.920 --> 00:38:55.680]  我記得我年輕的時候
[00:38:55.680 --> 00:38:59.600]  我通常都會計劃二十年後的事情
[00:38:59.600 --> 00:39:01.200]  我現在不敢計劃二十年
[00:39:01.200 --> 00:39:02.320]  十年都不敢了
[00:39:02.320 --> 00:39:06.600]  我現在頂多計劃怎麼樣
[00:39:06.600 --> 00:39:07.920]  一年有點太少
[00:39:07.920 --> 00:39:12.320]  我頂多就計劃五年後了
[00:39:12.320 --> 00:39:14.440]  一年的話可能你已經八十歲了
[00:39:14.440 --> 00:39:17.400]  你就每一年計劃下一年就好了
[00:39:17.400 --> 00:39:18.240]  親愛的兄弟妹
[00:39:18.240 --> 00:39:18.920]  是的
[00:39:18.920 --> 00:39:22.080]  我們的人生真是不在我們自己的手中
[00:39:22.080 --> 00:39:24.200]  我們的人生在誰的手中
[00:39:24.200 --> 00:39:25.400]  在上帝的手中
[00:39:25.400 --> 00:39:28.000]  所以你要把它擺在你的面前
[00:39:28.000 --> 00:39:30.160]  你要把它擺在最重要的位置
[00:39:30.160 --> 00:39:31.840]  你的人生就會幸福
[00:39:31.840 --> 00:39:34.040]  你的人生就會美滿
[00:39:34.040 --> 00:39:35.320]  Amen
[00:39:35.320 --> 00:39:36.320]  求主幫助我們
