
[00:00:00.000 --> 00:00:07.000]  有很多教會在一年的統計數字裏有這樣的現象
[00:21:12.000 --> 00:21:15.000]  認識了至聖者便是聰明
[00:21:15.000 --> 00:21:17.000]  他有智慧有聰明
[00:21:17.000 --> 00:21:21.000]  一個人有智慧有聰明的意思是甚麼呢?
[00:21:21.000 --> 00:21:24.000]  就是當他認識了這位真神
[00:21:24.000 --> 00:21:29.000]  當他認識了一個他所敬仰的神的時候
[00:21:29.000 --> 00:21:31.000]  或者向一般人認識了一個
[00:21:31.000 --> 00:21:34.000]  他值得羨慕敬仰的人的時候
[00:21:34.000 --> 00:21:36.000]  他心裏面都會有一種想法
[00:21:36.000 --> 00:21:39.000]  我要見賢思齊
[00:21:39.000 --> 00:21:40.000]  我都要想和他一樣
[00:21:40.000 --> 00:21:42.000]  我都想效法他一樣
[00:21:42.000 --> 00:21:45.000]  有一種認同感會出現
[00:21:45.000 --> 00:21:48.000]  所以當認同感出現的時候
[00:21:48.000 --> 00:21:54.000]  他便想到我怎樣能夠學習
[00:21:54.000 --> 00:21:57.000]  這個道成肉身的耶穌基督
[00:21:57.000 --> 00:22:01.000]  在這麼卑微謙卑來到的世界裏面
[00:22:01.000 --> 00:22:05.000]  我都想和他走同一條路
[00:22:05.000 --> 00:22:07.000]  但一件很有趣的事情
[00:22:07.000 --> 00:22:09.000]  當他們相遇之後
[00:22:09.000 --> 00:22:11.000]  真的各走各路
[00:22:11.000 --> 00:22:13.000]  不知道大家有沒有留意
[00:22:13.000 --> 00:22:14.000]  博士又怎樣?
[00:22:14.000 --> 00:22:16.000]  又回到自己的家鄉
[00:22:16.000 --> 00:22:19.000]  又另一條路走
[00:22:19.000 --> 00:22:21.000]  避開了希律王
[00:22:21.000 --> 00:22:23.000]  但原來同時間
[00:22:23.000 --> 00:22:25.000]  那一節經文說
[00:22:25.000 --> 00:22:29.000]  神就指示弱勢一家人
[00:22:29.000 --> 00:22:32.000]  要快些離開現在的地方
[00:22:32.000 --> 00:22:37.000]  去到埃及逃難
[00:22:37.000 --> 00:22:42.000]  同樣要逃避希律王的追殺
[00:22:42.000 --> 00:22:45.000]  因為希律王知道
[00:22:45.000 --> 00:22:47.000]  他們沒有再回來
[00:22:47.000 --> 00:22:52.000]  於是就下旨要將那裏一帶的地方
[00:22:52.000 --> 00:22:56.000]  兩歲以下的小朋友都要殺絕
[00:22:56.000 --> 00:23:01.000]  因為他不想有一個猶大人的王出現
[00:23:01.000 --> 00:23:07.000]  於是神帶領了弱勢一家人去到埃及
[00:23:07.000 --> 00:23:10.000]  直至希律王離開世界
[00:23:10.000 --> 00:23:13.000]  再回來這個拿撒勒的地方
[00:23:13.000 --> 00:23:15.000]  所以他們相遇之後
[00:23:15.000 --> 00:23:18.000]  大家都是逃難
[00:23:18.000 --> 00:23:26.000]  大家都好像變成避開了希律王
[00:23:26.000 --> 00:23:28.000]  雖然大家走不同的方向
[00:23:28.000 --> 00:23:32.000]  一個往南邊去埃及弱勢一家
[00:23:32.000 --> 00:23:37.000]  一個往東邊去東方的地方
[00:23:37.000 --> 00:23:42.000]  但大家都好像一個難民的身份離開
[00:23:42.000 --> 00:23:47.000]  最近我看了一篇文章
[00:23:47.000 --> 00:23:50.000]  美國的一位作家都說
[00:23:50.000 --> 00:23:52.000]  大家在聖誕節的時候
[00:23:52.000 --> 00:23:56.000]  都要記得原來耶穌基督都是難民
[00:23:56.000 --> 00:23:59.000]  因為他都是因為
[00:23:59.000 --> 00:24:02.000]  惡事一見到他之後分開
[00:24:02.000 --> 00:24:07.000]  他都是要逃避希律王的殺害
[00:24:07.000 --> 00:24:10.000]  一家要去逃避在埃及裏面
[00:24:10.000 --> 00:24:13.000]  這個我想說的是什麼事情呢?
[00:24:13.000 --> 00:24:16.000]  我說當他們是見然思齊
[00:24:16.000 --> 00:24:18.000]  想走同一條路的時候
[00:24:18.000 --> 00:24:21.000]  你更加會明白到原來耶穌基督
[00:24:21.000 --> 00:24:25.000]  願意甘心走在我們中間
[00:24:25.000 --> 00:24:29.000]  願意甘心能夠和我們一起
[00:24:29.000 --> 00:24:33.000]  直至耶穌基督降生無奈
[00:24:33.000 --> 00:24:36.000]  在一個可能是嬰孩的時候
[00:24:36.000 --> 00:24:40.000]  在一個兩歲的時候已經逃難
[00:24:40.000 --> 00:24:43.000]  這件事讓我去思想
[00:24:43.000 --> 00:24:46.000]  回想在今年裏面
[00:24:46.000 --> 00:24:48.000]  應該說在過去一年裏面
[00:24:48.000 --> 00:24:52.000]  最令人矚目的一個新聞圖片
[00:24:52.000 --> 00:24:54.000]  是哪個圖片呢?
[00:24:54.000 --> 00:24:55.000]  我相信大家都知道
[00:24:55.000 --> 00:24:58.000]  就是見到一個三歲的小朋友
[00:24:58.000 --> 00:25:01.000]  死在一個沙灘裏面
[00:25:01.000 --> 00:25:04.000]  在一個浮屍衝回去沙灘
[00:25:04.000 --> 00:25:06.000]  他們本來是坐船
[00:25:06.000 --> 00:25:09.000]  九月由土耳其去到希臘
[00:25:09.000 --> 00:25:10.000]  但船沉了
[00:25:10.000 --> 00:25:14.000]  最後就浮屍在一個沙灘裏面
[00:25:14.000 --> 00:25:17.000]  本來這個沙灘是一個
[00:25:17.000 --> 00:25:19.000]  很好的遊覽
[00:25:19.000 --> 00:25:22.000]  一個遊玩的地方
[00:25:22.000 --> 00:25:26.000]  竟然一個小朋友死在裏面
[00:25:26.000 --> 00:25:27.000]  令人很震撼
[00:25:27.000 --> 00:25:30.000]  震撼更加是因為是一個難民
[00:25:30.000 --> 00:25:33.000]  一個這麼小的小朋友
[00:25:33.000 --> 00:25:35.000]  一個小朋友叫阿蘭
[00:25:35.000 --> 00:25:39.000]  阿蘭的爸爸在今次的聖誕節裏面
[00:25:39.000 --> 00:25:41.000]  呼籲了一件事
[00:25:41.000 --> 00:25:42.000]  他說我們這些難民
[00:25:42.000 --> 00:25:47.000]  只不過是需要一些同情
[00:25:47.000 --> 00:25:49.000]  因為很盼望歐洲的國家
[00:25:49.000 --> 00:25:52.000]  能夠打開一個門
[00:25:52.000 --> 00:25:53.000]  讓一些敘利亞的難民
[00:25:53.000 --> 00:25:56.000]  能夠去得到一些幫助
[00:25:56.000 --> 00:25:58.000]  我剛剛在十月份的時候
[00:25:58.000 --> 00:26:01.000]  十月尾十月份就去了德國
[00:26:01.000 --> 00:26:03.000]  發覺德國的教會
[00:26:03.000 --> 00:26:05.000]  特別是國家的教會
[00:26:05.000 --> 00:26:09.000]  已經有一段很大段時間的沉寂
[00:26:09.000 --> 00:26:13.000]  因為他們已經是
[00:26:13.000 --> 00:26:15.000]  整體歐洲國家都是
[00:26:15.000 --> 00:26:17.000]  那個教會、教堂
[00:26:17.000 --> 00:26:20.000]  年輕一代已經不再參與
[00:26:20.000 --> 00:26:24.000]  很多的教會已經成為荒廢了
[00:26:24.000 --> 00:26:27.000]  很多華人的信徒
[00:26:27.000 --> 00:26:28.000]  他們有能力
[00:26:28.000 --> 00:26:31.000]  都會用很便宜的價錢
[00:26:31.000 --> 00:26:33.000]  可以租到或者甚至買到
[00:26:33.000 --> 00:26:37.000]  一個很宏偉的教會
[00:26:37.000 --> 00:26:40.000]  或者一個很好的地方去敬拜
[00:26:40.000 --> 00:26:42.000]  但是在德國那段時間
[00:26:42.000 --> 00:26:43.000]  發生了一些事情
[00:26:43.000 --> 00:26:45.000]  就是說當然難民已經是
[00:26:45.000 --> 00:26:47.000]  進來了一個地方
[00:26:47.000 --> 00:26:48.000]  敘利亞的難民
[00:26:48.000 --> 00:26:50.000]  尤其是德國的總理是開放
[00:26:50.000 --> 00:26:52.000]  他們很特別是願意
[00:26:52.000 --> 00:26:54.000]  他們很有計劃
[00:26:54.000 --> 00:26:56.000]  分配到每個城市都有
[00:26:56.000 --> 00:26:57.000]  甚至一個小的城市
[00:26:57.000 --> 00:26:59.000]  都會體會到那些難民在那裡
[00:26:59.000 --> 00:27:00.000]  我記得我有一次
[00:27:00.000 --> 00:27:02.000]  參加一間教會裡面
[00:27:02.000 --> 00:27:03.000]  他們有一個聚會
[00:27:03.000 --> 00:27:04.000]  那個聚會就是
[00:27:04.000 --> 00:27:08.000]  歡迎那些難民一起
[00:27:08.000 --> 00:27:10.000]  他們就是幫助他們
[00:27:10.000 --> 00:27:14.000]  教會發覺多了很多的活動
[00:27:14.000 --> 00:27:15.000]  為什麼呢?
[00:27:15.000 --> 00:27:17.000]  有些教會的頂姐妹
[00:27:17.000 --> 00:27:19.000]  就幫那些難民
[00:27:19.000 --> 00:27:23.000]  學習德文、學習英文
[00:27:23.000 --> 00:27:26.000]  或者學習很多的手工
[00:27:26.000 --> 00:27:29.000]  幫助他們融入在一個地方裡面
[00:27:29.000 --> 00:27:34.000]  但是教會多了一種活力在裡面
[00:27:34.000 --> 00:27:37.000]  當德國人就在思想
[00:27:37.000 --> 00:27:39.000]  會不會那些難民進來的時候
[00:27:39.000 --> 00:27:43.000]  國家變成了伊斯蘭化、穆斯林化
[00:27:43.000 --> 00:27:46.000]  當教會看到一種警醒
[00:27:46.000 --> 00:27:49.000]  為什麼我們不能夠將我們的信仰
[00:27:49.000 --> 00:27:51.000]  給這些難民呢?
[00:27:51.000 --> 00:27:54.000]  給這些可能他們都是穆斯林的人
[00:27:54.000 --> 00:27:56.000]  他們都能夠體會到
[00:27:56.000 --> 00:27:58.000]  所以我看到教會裡面
[00:27:58.000 --> 00:28:00.000]  很努力做這個功夫
[00:28:00.000 --> 00:28:03.000]  我相信這是一個很大的轉機
[00:28:03.000 --> 00:28:07.000]  就是藉著今次他們需要
[00:28:07.000 --> 00:28:11.000]  帶上一種憐憫的心去服侍的時候
[00:28:11.000 --> 00:28:17.000]  可能教會會得到近年多年以來
[00:28:17.000 --> 00:28:21.000]  一種沉寂可以活潑起來
[00:28:21.000 --> 00:28:25.000]  所以耶穌基督
[00:28:25.000 --> 00:28:30.000]  都是和人走在中間這條路途裡面
[00:28:30.000 --> 00:28:34.000]  但是我們能不能夠與耶穌基督同行呢?
[00:28:34.000 --> 00:28:36.000]  就好像這個博士
[00:28:36.000 --> 00:28:42.000]  他們深信他們都會體會到這種逃難
[00:28:42.000 --> 00:28:44.000]  但是逃難過後
[00:28:44.000 --> 00:28:46.000]  他們有更大的憐憫
[00:28:46.000 --> 00:28:49.000]  有更大的憐憫的心
[00:28:49.000 --> 00:28:51.000]  關心周圍的人
[00:28:51.000 --> 00:28:54.000]  因為他們知道周圍的人有很多的需要
[00:28:54.000 --> 00:28:56.000]  所以他們更有智慧
[00:28:56.000 --> 00:28:58.000]  去走人生的路程
[00:28:58.000 --> 00:29:02.000]  過往以往可能他們所追求的
[00:29:02.000 --> 00:29:04.000]  是自己的夢想、自己的理想
[00:29:04.000 --> 00:29:07.000]  或者自己所擁有更多
[00:29:07.000 --> 00:29:10.000]  但是經過了敬拜
[00:29:10.000 --> 00:29:12.000]  經過了這個節慶
[00:29:12.000 --> 00:29:13.000]  他們回去的時候
[00:29:13.000 --> 00:29:17.000]  更有智慧選擇人生的道路
[00:29:17.000 --> 00:29:20.000]  就是這條憐憫的道路
[00:29:20.000 --> 00:29:24.000]  所以今天我們再問問自己
[00:29:24.000 --> 00:29:27.000]  我們每年都是這樣過聖誕節
[00:29:27.000 --> 00:29:28.000]  過一些節期
[00:29:28.000 --> 00:29:30.000]  但是過後我們又如何?
[00:29:30.000 --> 00:29:34.000]  究竟我們有沒有靈命有提升呢?
[00:29:34.000 --> 00:29:39.000]  還是我們只不過是忙碌了很多很多的活動
[00:29:39.000 --> 00:29:41.000]  參加了很多的聚會
[00:29:41.000 --> 00:29:44.000]  最後我們都覺得身疲力倦
[00:29:44.000 --> 00:29:47.000]  我們覺得很累
[00:29:47.000 --> 00:29:51.000]  還是我們經過了與神相遇
[00:29:51.000 --> 00:29:54.000]  經過了在每一次的聖誕裏面
[00:29:54.000 --> 00:29:59.000]  我們能夠去再思想到耶穌基督的降生
[00:29:59.000 --> 00:30:03.000]  我們會帶來我們靈命的蘇醒
[00:30:03.000 --> 00:30:09.000]  或者跟著我們會有更強烈的改變我們的價值觀
[00:30:09.000 --> 00:30:12.000]  實踐我們那個更加簡樸
[00:30:12.000 --> 00:30:15.000]  更加能夠去合適
[00:30:15.000 --> 00:30:19.000]  耶穌基督那種卑微降生的生活
[00:30:19.000 --> 00:30:22.000]  以致我們更加帶著更大的憐憫
[00:30:22.000 --> 00:30:26.000]  去關懷我們身邊的人
[00:30:26.000 --> 00:30:29.000]  因為降生的神來到我們中間
[00:30:29.000 --> 00:30:31.000]  是與我們同行
[00:30:31.000 --> 00:30:35.000]  是放下他的身段去關心我們
[00:30:35.000 --> 00:30:38.000]  更加都成為好像難民的身份
[00:30:38.000 --> 00:30:40.000]  走上這條路
[00:30:40.000 --> 00:30:44.000]  所以我希望我們都能夠在一些節期過後裏面
[00:30:44.000 --> 00:30:47.000]  我們都可以去思想
[00:30:47.000 --> 00:30:49.000]  在節慶過後
[00:30:49.000 --> 00:30:52.000]  我們怎樣走我們前面的路程
[00:30:52.000 --> 00:30:55.000]  就讓我們在當中得著智慧
[00:30:55.000 --> 00:30:56.000]  得著幫助
[00:30:56.000 --> 00:30:58.000]  來跟心祈禱
[00:30:58.000 --> 00:30:59.000]  親愛的神
[00:30:59.000 --> 00:31:02.000]  我讓祢是一位愛我們的神
[00:31:02.000 --> 00:31:06.000]  祢是甘心來到這個世上
[00:31:06.000 --> 00:31:10.000]  道成肉身來到我們當中
[00:31:10.000 --> 00:31:12.000]  祢是卑微的
[00:31:12.000 --> 00:31:14.000]  祢是憐憫我們的
[00:31:14.000 --> 00:31:16.000]  祢是更加願意
[00:31:16.000 --> 00:31:18.000]  寫在十字架裏面
[00:31:18.000 --> 00:31:19.000]  救贖我們的
[00:31:19.000 --> 00:31:23.000]  求主幫助我們能夠去體會祢這種的心情
[00:31:23.000 --> 00:31:25.000]  體會祢這種的大愛
[00:31:25.000 --> 00:31:28.000]  以致我們就是在慶祝
[00:31:28.000 --> 00:31:31.000]  救主祢降生這個節期
[00:31:31.000 --> 00:31:32.000]  我們很歡樂
[00:31:32.000 --> 00:31:35.000]  很喜樂的時候
[00:31:35.000 --> 00:31:40.000]  過後我們怎樣同樣走一條
[00:31:40.000 --> 00:31:42.000]  與祢同行的路
[00:31:42.000 --> 00:31:43.000]  就幫助我們
[00:31:43.000 --> 00:31:47.000]  就讓我們都能繼續提醒我們自己
[00:31:47.000 --> 00:31:49.000]  慰勿禱告
[00:31:49.000 --> 00:31:51.000]  教託和耶穌明求
