
[00:00:00.000 --> 00:00:04.440]  今天是西方傳統宗教禮儀年曆的第一天
[00:17:24.080 --> 00:17:28.480]  真的會存款到冥通銀行的帳戶呢
[00:17:28.480 --> 00:17:30.720]  還是明知自己是演戲
[00:17:30.720 --> 00:17:36.120]  心裡覺得自己是孝子兒孫就算了呢
[00:17:36.120 --> 00:17:43.040]  基督徒當然不會被這些暴風捉影的迷信所欺騙
[00:17:43.040 --> 00:17:44.920]  十六世紀宗教改革的時候
[00:17:44.920 --> 00:17:50.960]  其中一個導火線就是馬丁路德批評有關贖罪券的教義
[00:17:50.960 --> 00:17:53.480]  當時羅馬教廷為了籌款
[00:17:53.480 --> 00:17:56.280]  鼓勵人們捐錢來贖罪
[00:17:56.280 --> 00:18:00.640]  宣傳購買贖罪券不單止幫到自己
[00:18:00.640 --> 00:18:06.880]  還能夠為在煉獄中受苦已故的親人買到公德
[00:18:06.880 --> 00:18:10.160]  這不是合乎聖經的教義
[00:18:10.160 --> 00:18:16.840]  但有時候我聽一些神學生都問一個相關的問題
[00:18:16.840 --> 00:18:20.240]  他說如果天堂裡面都不用買東西
[00:18:20.240 --> 00:18:21.560]  我們什麼都沒有需要
[00:18:21.560 --> 00:18:24.480]  那我們積財於天有什麼用呢
[00:18:24.480 --> 00:18:28.640]  積這麼多東西出來做什麼呢
[00:18:28.640 --> 00:18:33.560]  其實今天我開始的時候已經和大家回答了這個問題
[00:18:33.560 --> 00:18:37.680]  你和我就是天父的寶貝
[00:18:37.680 --> 00:18:40.680]  所以我們怎樣積蓄天上的真寶呢
[00:18:40.680 --> 00:18:46.120]  就是將更多迷失的靈魂帶到耶穌基督的面前
[00:18:46.120 --> 00:18:50.800]  就是讓自己更加配得稱為神的兒女
[00:18:50.800 --> 00:18:52.480]  不是等你死了之後
[00:18:52.480 --> 00:18:56.200]  是今天當你活出你的信仰的時候
[00:18:56.200 --> 00:19:00.040]  你今天就已經是天上的財寶了
[00:19:00.040 --> 00:19:04.960]  耶穌提出三個問題幫助門徒去思考這個價值觀
[00:19:04.960 --> 00:19:08.680]  第一 耶穌問生命不勝於飲食嗎
[00:19:08.680 --> 00:19:11.480]  身體不勝於衣裳嗎
[00:19:11.480 --> 00:19:15.160]  人本身的價值當然是比身外物高
[00:19:15.160 --> 00:19:17.240]  飲食是為了維持生命
[00:19:17.240 --> 00:19:19.520]  衣裳是用來保護身體的
[00:19:19.520 --> 00:19:28.040]  因此即使在地上人生的價值已經遠遠超過身外物
[00:19:28.040 --> 00:19:29.480]  第二 耶穌問
[00:19:29.480 --> 00:19:36.000]  你們看看天上的飛鳥也不種也不收也不在倉裡存糧
[00:19:36.000 --> 00:19:39.040]  你們的天父尚且養活他們
[00:19:39.040 --> 00:19:43.760]  你們不比飛鳥貴重得多嗎
[00:19:43.760 --> 00:19:48.160]  人的價值比其他所有的造物都要高
[00:19:48.160 --> 00:19:49.640]  比其他生物都要高
[00:19:49.640 --> 00:19:52.240]  人的價值其實比天使更加要高
[00:19:52.240 --> 00:19:55.840]  所以有朝一日我們會審判天使
[00:19:55.840 --> 00:19:57.640]  第三 耶穌問
[00:19:57.640 --> 00:20:02.480]  夜地的草今天存在
[00:20:02.480 --> 00:20:05.400]  明天就要丟到火爐燒了
[00:20:05.400 --> 00:20:07.960]  神還給他這樣的裝飾
[00:20:07.960 --> 00:20:10.080]  何況你們呢
[00:20:10.080 --> 00:20:13.600]  人的價值比地上萬物都要高
[00:20:13.600 --> 00:20:16.920]  因為人的靈魂是永恆的
[00:20:16.920 --> 00:20:20.960]  所以如果神連靈一季的野花
[00:20:20.960 --> 00:20:23.320]  都會關心的時候幫他們裝飾
[00:20:23.320 --> 00:20:30.000]  神為什麼不會更加珍重與他有永恆關係的寶貝呢
[00:20:30.000 --> 00:20:31.680]  什麼是天上的珍寶
[00:20:31.680 --> 00:20:34.800]  你和我就是神在天上的珍寶
[00:20:34.800 --> 00:20:38.040]  我們如何去收集積蓄天上的珍寶
[00:20:38.040 --> 00:20:43.240]  就是透過我們變成配得稱為神的兒女
[00:20:43.240 --> 00:20:48.680]  你怎麼知道自己是配得稱為神的兒女呢
[00:20:48.680 --> 00:20:52.040]  神不會用地上的標準來衡量你的
[00:20:52.040 --> 00:20:53.760]  看看你有多少個學位
[00:20:53.760 --> 00:20:56.960]  看看你賺多少錢來衡量你的
[00:20:56.960 --> 00:21:00.280]  如何能夠配得稱為神的寶貝呢
[00:21:00.280 --> 00:21:05.520]  是你有沒有信服神的命令來衡量的
[00:21:05.520 --> 00:21:07.840]  所以你可以問自己一個很簡單的問題
[00:21:07.840 --> 00:21:09.440]  你今天過的生活
[00:21:09.440 --> 00:21:12.080]  是不是為了討神喜悅呢
[00:21:12.080 --> 00:21:13.560]  如果你講過是的時候
[00:21:13.560 --> 00:21:18.040]  你就配得稱為神的兒女
[00:21:18.040 --> 00:21:21.360]  有些基督徒在這一點上是把持不定的
[00:21:21.360 --> 00:21:25.560]  尤其是對自己的自尊和價值觀有些懷疑的人
[00:21:25.560 --> 00:21:27.880]  所以就畫蛇添足
[00:21:27.880 --> 00:21:29.120]  做一些事
[00:21:29.120 --> 00:21:33.000]  拿一些眼見的證據去肯定自己的價值
[00:21:33.000 --> 00:21:35.160]  人有強烈的自卑感
[00:21:35.160 --> 00:21:39.040]  就很容易掉進去一個試探的當中
[00:21:39.040 --> 00:21:43.600]  不是討神的喜悅 而是討人的喜悅
[00:21:43.600 --> 00:21:45.760]  喜歡聽到人的認同
[00:21:45.760 --> 00:21:48.120]  喜歡聽到人的讚美
[00:21:48.120 --> 00:21:49.720]  越多人跟隨他
[00:21:49.720 --> 00:21:52.040]  他就以為自己越成功
[00:21:52.040 --> 00:21:53.440]  結果是怎樣呢
[00:21:53.440 --> 00:21:56.360]  這個世界的人喜歡追逐名利
[00:21:56.360 --> 00:21:59.360]  越自卑的人就越要追逐名利
[00:21:59.360 --> 00:22:03.440]  要贏得其他人的讚美和認同
[00:22:03.440 --> 00:22:07.200]  當你做人的宗旨不是去追求跟隨神
[00:22:07.200 --> 00:22:12.840]  而是去為自己追求更多跟隨你的人的時候
[00:22:12.840 --> 00:22:14.520]  結果是怎樣呢
[00:22:14.520 --> 00:22:20.120]  總是把自己變成其他人想要你變成的樣子
[00:22:20.120 --> 00:22:23.200]  你就成為一個公眾形象
[00:22:23.200 --> 00:22:26.720]  你自己做出來的公眾形象的奴隸
[00:22:26.720 --> 00:22:33.440]  你就幫自己製造了一個不能夠自己拿下的面具
[00:22:33.440 --> 00:22:38.240]  希臘文有一個字叫做hypocrite
[00:22:38.240 --> 00:22:41.760]  其實原本是一個面具和演員的意思
[00:22:41.760 --> 00:22:45.480]  這個就是很多人結立的陷阱
[00:22:45.480 --> 00:22:49.800]  有一次有個弟兄問我問題
[00:22:49.800 --> 00:22:52.840]  這位弟兄讀初中的女兒
[00:22:52.840 --> 00:22:58.360]  在疫情當中在YouTube上錄了很多教其他小朋友怎樣摺紙
[00:22:58.360 --> 00:23:00.520]  Origami的節目
[00:23:00.520 --> 00:23:01.800]  大受歡迎
[00:23:01.800 --> 00:23:05.560]  有幾千人看他女兒的YouTube頻道
[00:23:05.560 --> 00:23:10.520]  他發現他的女兒變得非常沉迷他的自我形象
[00:23:10.520 --> 00:23:15.440]  終日擔心他沒有了這些幾千個跟隨者
[00:23:15.440 --> 00:23:16.640]  你想想
[00:23:16.640 --> 00:23:22.240]  當你讓你的跟隨者成為了你的形象冠物的時候
[00:23:22.240 --> 00:23:25.160]  你還是不是你自己呢
[00:23:25.160 --> 00:23:29.120]  如果基督徒的工作是為神去收寶貝
[00:23:29.120 --> 00:23:31.760]  而人的靈魂是神的寶貝
[00:23:31.760 --> 00:23:35.000]  那你當然不想做一些事情令人反感
[00:23:35.000 --> 00:23:39.200]  但你必須要區分你所謂的跟隨者
[00:23:39.200 --> 00:23:41.720]  跟隨你是因為他同意你
[00:23:41.720 --> 00:23:45.240]  還是只是對你說一些奉承的話
[00:23:45.240 --> 00:23:50.200]  引誘你去做一些他想做的事情
[00:23:50.200 --> 00:23:55.800]  如果你知道你在神裡面的價值是無比的時候
[00:23:55.800 --> 00:24:01.440]  你就永遠不需要做任何事情來自高薪價
[00:24:01.440 --> 00:24:03.120]  提升自己的價值
[00:24:03.120 --> 00:24:05.160]  你不需要去妒忌其他人
[00:24:05.160 --> 00:24:08.120]  你只需要做回你自己
[00:24:08.120 --> 00:24:09.240]  你知不知道
[00:24:09.240 --> 00:24:11.840]  奉承的話其實就像野花一樣
[00:24:11.840 --> 00:24:13.360]  隨手摘給你
[00:24:13.360 --> 00:24:15.920]  給了你明天就丟了
[00:24:15.920 --> 00:24:19.000]  虛榮就更加不在話下
[00:24:19.000 --> 00:24:21.400]  國王的新衣而已
[00:24:21.400 --> 00:24:26.840]  只有神賜給你的冠冕才是最重要的
[00:24:26.840 --> 00:24:32.720]  你怎樣知道你是真的走在正確的路上呢
[00:24:32.720 --> 00:24:36.240]  你怎知道你的決定真的是神的心意呢
[00:24:36.240 --> 00:24:37.760]  聖經教導我們
[00:24:37.760 --> 00:24:43.000]  神經上會為相信祂的人給一個內在的平安
[00:24:43.000 --> 00:24:45.480]  菲勒比書第四章提醒我們
[00:24:45.480 --> 00:24:49.440]  神所賜那超越人所能了解的平安
[00:24:49.440 --> 00:24:54.640]  必在基督耶穌裡保守你們的心懷義念
[00:24:54.640 --> 00:24:56.560]  去年這個時候
[00:24:56.560 --> 00:25:01.000]  大家已經來了就知道艾迪在《荒喜劇》之後
[00:25:01.000 --> 00:25:03.080]  做呼召就叫我
[00:25:03.080 --> 00:25:07.440]  我當時就分享了面對一些處境
[00:25:07.440 --> 00:25:10.160]  來作為呼召的回應
[00:25:10.160 --> 00:25:13.280]  當時我和劇中的主角一樣
[00:25:13.280 --> 00:25:16.360]  面對一些誤解和反對
[00:25:16.360 --> 00:25:19.960]  但神透過回應我的禱告
[00:25:19.960 --> 00:25:22.120]  給了我一個內心的平安
[00:25:22.120 --> 00:25:23.640]  給了我一個鼓勵
[00:25:23.640 --> 00:25:26.080]  其中一件禱告蒙英韻的事情
[00:25:26.080 --> 00:25:28.040]  就是我經常說的那個女兒
[00:25:28.040 --> 00:25:30.440]  就是我做話劇那天的那個女兒
[00:25:30.440 --> 00:25:33.040]  已經收到消息
[00:25:33.040 --> 00:25:36.240]  她第二志願的音樂學院收了她
[00:25:36.240 --> 00:25:37.400]  後來大家知道
[00:25:37.400 --> 00:25:40.520]  她的第一志願學校也收了她
[00:25:40.520 --> 00:25:42.440]  一年之後的今天
[00:25:42.440 --> 00:25:46.120]  很難說這些誤解和反對的情況
[00:25:46.120 --> 00:25:47.760]  有多大改變
[00:25:47.760 --> 00:25:49.520]  今年十月有一天
[00:25:49.520 --> 00:25:52.000]  我從一個會議當中出來的時候
[00:25:52.000 --> 00:25:53.440]  第一個反應就是
[00:25:53.440 --> 00:25:57.760]  嘩!神!又輪到你說話了
[00:25:57.760 --> 00:26:02.120]  去年剛好是那個女兒
[00:26:02.120 --> 00:26:03.880]  Karis報讀碩士
[00:26:03.880 --> 00:26:06.280]  今年剛好是她兒子報讀大學
[00:26:06.280 --> 00:26:07.680]  所以我就直覺地想
[00:26:07.680 --> 00:26:08.680]  哇!這樣搞下去
[00:26:08.680 --> 00:26:12.360]  我兒子讀大學也怕什麼問題
[00:26:12.360 --> 00:26:13.600]  好事成雙
[00:26:13.600 --> 00:26:15.640]  一個壞的鐘也會
[00:26:15.640 --> 00:26:18.720]  一天適合兩次
[00:26:18.720 --> 00:26:21.160]  Sophus考到什麼大學呢
[00:26:21.160 --> 00:26:23.240]  要等到明年四月一日才知道
[00:26:23.240 --> 00:26:24.560]  大家知道是四月的
[00:26:24.560 --> 00:26:27.360]  但是神你覺得有沒有說話呢
[00:26:27.360 --> 00:26:31.320]  四月一日我們就搬去日本教會
[00:26:31.320 --> 00:26:34.080]  超越人所了解
[00:26:34.080 --> 00:26:36.960]  你告訴我神有沒有說話
[00:26:36.960 --> 00:26:40.120]  Sophus SAT的分數比我
[00:26:40.120 --> 00:26:43.360]  和我的聰明的一半還要高
[00:26:43.360 --> 00:26:46.360]  不要說平時看他好像在一起玩遊戲機
[00:26:46.360 --> 00:26:47.760]  彈結他
[00:26:47.760 --> 00:26:49.520]  又看不出來
[00:26:49.520 --> 00:26:52.520]  這個也是超越人所了解的
[00:26:52.520 --> 00:26:56.720]  當我們決定忠心去為真理打仗的時候
[00:26:56.720 --> 00:26:59.520]  神總是會給一些試煉我們
[00:26:59.520 --> 00:27:02.400]  太神同時也會賜一些
[00:27:02.400 --> 00:27:05.360]  超越人所了解的平安
[00:27:05.360 --> 00:27:07.560]  保守我們的心懷意念
[00:27:07.560 --> 00:27:10.120]  因為我們是祂的寶貝
[00:27:10.120 --> 00:27:11.600]  祂要潔淨我們
[00:27:11.600 --> 00:27:15.280]  將我們分別為聖
[00:27:15.280 --> 00:27:16.480]  你問我
[00:27:16.480 --> 00:27:20.080]  Pastor Gideon為什麼你經常只用女兒和兒子
[00:27:20.080 --> 00:27:21.600]  做講道例子
[00:27:21.600 --> 00:27:24.800]  好像除了他們之外沒什麼好講的
[00:27:24.800 --> 00:27:27.480]  我想都還不是這一句
[00:27:27.480 --> 00:27:28.320]  是不是
[00:27:28.320 --> 00:27:30.600]  因為你們的財寶在那裡
[00:27:30.600 --> 00:27:32.880]  你們的心也在那裡
[00:27:32.880 --> 00:27:34.080]  做父母的
[00:27:34.080 --> 00:27:35.400]  寶貝是兒女
[00:27:35.400 --> 00:27:37.000]  心就在那裡
[00:27:37.000 --> 00:27:39.000]  只不過小弟一介書生
[00:27:39.000 --> 00:27:40.280]  沒有荷包可以拋
[00:27:40.280 --> 00:27:43.200]  當然是關心多點兒女讀書
[00:27:43.200 --> 00:27:46.440]  但是我們按照神的形象去做
[00:27:46.440 --> 00:27:49.000]  我想耶穌說這句話的時候
[00:27:49.000 --> 00:27:52.000]  其實也是天父的心意
[00:27:52.000 --> 00:27:54.800]  天父的寶貝是祂的兒女
[00:27:54.800 --> 00:27:58.600]  天父的心也在祂的兒女當中
[00:27:58.600 --> 00:28:02.200]  先求神的國和祂的義
[00:28:02.200 --> 00:28:05.880]  這些東西都要加給你們了
[00:28:05.880 --> 00:28:10.400]  所以不要為明天憂慮
[00:28:10.400 --> 00:28:13.000]  因為明天自有明天的憂慮
[00:28:13.000 --> 00:28:17.600]  一天的難處一天就夠了
[00:28:17.600 --> 00:28:20.400]  當我們找到屬天的寶藏的時候
[00:28:20.400 --> 00:28:23.000]  其他一切都變成次要
[00:28:23.000 --> 00:28:25.200]  屬天的寶藏是什麼呢
[00:28:25.200 --> 00:28:27.000]  今天我已經告訴大家
[00:28:27.000 --> 00:28:29.400]  天父的寶貝就是你
[00:28:29.400 --> 00:28:31.400]  你不需要讀萬卷書
[00:28:31.400 --> 00:28:33.000]  你不需要走萬里路
[00:28:33.000 --> 00:28:36.000]  才能找到屬天的寶藏
[00:28:36.000 --> 00:28:37.800]  你看看你自己的內心
[00:28:37.800 --> 00:28:39.600]  看看神的形象
[00:28:39.600 --> 00:28:42.600]  有一個良知去追求神的國度
[00:28:42.600 --> 00:28:43.600]  神的公義
[00:28:43.600 --> 00:28:45.000]  你就應該知道
[00:28:45.000 --> 00:28:47.000]  整個宇宙當中
[00:28:47.000 --> 00:28:50.000]  天父最寶貝的就是你
[00:28:50.000 --> 00:28:51.000]  既然是這樣
[00:28:51.000 --> 00:28:54.000]  你為什麼還需要為明天憂慮呢
[00:28:54.000 --> 00:28:58.000]  人當然一定會為今天的事情憂慮
[00:28:58.000 --> 00:29:01.000]  可能令你擔憂的是你的兒女
[00:29:01.000 --> 00:29:03.000]  可能是你的工作
[00:29:03.000 --> 00:29:05.000]  可能是你的健康
[00:29:05.000 --> 00:29:09.000]  可能是你身邊的人不了解你
[00:29:09.000 --> 00:29:10.000]  甚至反對你
[00:29:10.000 --> 00:29:11.000]  但你記住
[00:29:11.000 --> 00:29:13.000]  作為神的兒女
[00:29:13.000 --> 00:29:16.000]  神眼中是寶貴的
[00:29:16.000 --> 00:29:17.000]  你有一個特權
[00:29:17.000 --> 00:29:21.000]  可以將你一切的憂慮都交給神
[00:29:21.000 --> 00:29:24.000]  我告訴大家我都有些憂慮
[00:29:24.000 --> 00:29:27.000]  9月份9月中的時候
[00:29:27.000 --> 00:29:30.000]  Irene總監公司IBM裁員
[00:29:30.000 --> 00:29:32.000]  Silicon Valley裁員
[00:29:32.000 --> 00:29:34.000]  Irene也是其中之一
[00:29:34.000 --> 00:29:36.000]  她收到消息
[00:29:36.000 --> 00:29:38.000]  剛剛她去完倫敦
[00:29:38.000 --> 00:29:41.000]  放下女兒Karis後
[00:29:41.000 --> 00:29:42.000]  Irene就
[00:29:42.000 --> 00:29:45.000]  IBM給她兩個月的時間
[00:29:45.000 --> 00:29:46.000]  去內部找工作
[00:29:46.000 --> 00:29:47.000]  找不到
[00:29:47.000 --> 00:29:49.000]  剛好這個星期一
[00:29:49.000 --> 00:29:51.000]  Irene就真的正式失業
[00:29:51.000 --> 00:29:53.000]  那你有沒有憂慮呢
[00:29:53.000 --> 00:29:55.000]  當然有
[00:29:55.000 --> 00:29:59.000]  你知道我家Irene是否辦班主
[00:29:59.000 --> 00:30:05.000]  但基督徒和外面的人不同的地方是甚麼
[00:30:05.000 --> 00:30:07.000]  不是我們沒有今天
[00:30:07.000 --> 00:30:10.000]  不是我們沒有今生今世的憂慮
[00:30:10.000 --> 00:30:13.000]  而是當我們有在地上的憂慮的時候
[00:30:13.000 --> 00:30:15.000]  我們知道可以透過禱告
[00:30:15.000 --> 00:30:17.000]  來交給我們天上的父神
[00:30:17.000 --> 00:30:20.000]  這就是為何我們有些禱告天使
[00:30:20.000 --> 00:30:23.000]  互相代禱的原因
[00:30:23.000 --> 00:30:26.000]  所以耶穌不是說不要為今天憂慮
[00:30:26.000 --> 00:30:28.000]  耶穌是說不要為明天憂慮
[00:30:28.000 --> 00:30:31.000]  因為我們知道掌管明天的是誰
[00:30:31.000 --> 00:30:34.000]  當你知道你是神的寶貝
[00:30:34.000 --> 00:30:36.000]  你是天上的財寶
[00:30:36.000 --> 00:30:38.000]  你就知道你出你入
[00:30:38.000 --> 00:30:40.000]  一切都在神的手裏
[00:30:40.000 --> 00:30:42.000]  如果你今天還未在基督徒
[00:30:42.000 --> 00:30:46.000]  我希望今天的訊息都給你一些啟發
[00:30:46.000 --> 00:30:49.000]  你可能從小就被灌輸
[00:30:49.000 --> 00:30:53.000]  認為人類只不過是低等動物進化出來
[00:30:53.000 --> 00:30:55.000]  但聖經不是這樣說
[00:30:55.000 --> 00:30:59.000]  聖經告訴我們人是天父眼中的寶貝
[00:30:59.000 --> 00:31:01.000]  因為神愛世人
[00:31:01.000 --> 00:31:03.000]  甚至將他的獨生子賜給他們
[00:31:03.000 --> 00:31:05.000]  叫一切信他的
[00:31:05.000 --> 00:31:08.000]  不至滅亡 凡得永生
[00:31:08.000 --> 00:31:11.000]  你其實在這個世上無論如何尋找
[00:31:11.000 --> 00:31:15.000]  找到任何東西都是比你的價值要低
[00:31:15.000 --> 00:31:17.000]  而且都是過顏文艷
[00:31:17.000 --> 00:31:19.000]  沒有永恆價值
[00:31:19.000 --> 00:31:21.000]  你要尋回你的自尊
[00:31:21.000 --> 00:31:23.000]  你要尋回你的價值
[00:31:23.000 --> 00:31:25.000]  戰勝這個俗世的險惡
[00:31:25.000 --> 00:31:27.000]  抵抗一切的試探
[00:31:27.000 --> 00:31:28.000]  你要遠離罪惡
[00:31:28.000 --> 00:31:29.000]  你只有一條路
[00:31:29.000 --> 00:31:31.000]  就是來到神的面前
[00:31:31.000 --> 00:31:35.000]  承認你是祂的兒女
[00:31:35.000 --> 00:31:39.000]  接受祂已經為你預備了的冠冕
[00:31:39.000 --> 00:31:43.000]  讓我們低頭禱告
[00:31:43.000 --> 00:31:45.000]  簽名天父
[00:31:45.000 --> 00:31:47.000]  我們真的沒有辦法
[00:31:47.000 --> 00:31:50.000]  可以明白這一切
[00:31:50.000 --> 00:31:53.000]  你的作為是何等的偉大
[00:31:53.000 --> 00:31:55.000]  我們作為你的兒女
[00:31:55.000 --> 00:31:58.000]  我們只能夠苦福在你的面前
[00:31:58.000 --> 00:32:00.000]  歡歡喜喜 快快樂樂的
[00:32:00.000 --> 00:32:04.000]  接受你給我們預備的冠冕
[00:32:04.000 --> 00:32:11.000]  使我們在天上成為你的掌上明珠
[00:32:11.000 --> 00:32:15.000]  我們知道這是你心裡想要得到的
[00:32:15.000 --> 00:32:17.000]  我們也知道在我們身邊
[00:32:17.000 --> 00:32:19.000]  有些是迷失的
[00:32:19.000 --> 00:32:23.000]  我們需要加一把勁
[00:32:23.000 --> 00:32:29.000]  也是將我們的弟兄姊妹帶到你面前
[00:32:29.000 --> 00:32:32.000]  今天我想有一個簡單的呼召
[00:32:32.000 --> 00:32:33.000]  不花很多時間
[00:32:33.000 --> 00:32:35.000]  大家如果心裡有感動
[00:32:35.000 --> 00:32:38.000]  就可以做一點回應
[00:32:38.000 --> 00:32:40.000]  如果你的心裡這一刻
[00:32:40.000 --> 00:32:42.000]  無論是為你自己
[00:32:42.000 --> 00:32:44.000]  是為你身邊的人
[00:32:44.000 --> 00:32:45.000]  或者教的弟兄姊妹
[00:32:45.000 --> 00:32:48.000]  有一件事情是需要交託在神面前
[00:32:48.000 --> 00:32:49.000]  你有一個憂慮
[00:32:49.000 --> 00:32:50.000]  是今生今世的憂慮
[00:32:50.000 --> 00:32:52.000]  不是明天的憂慮
[00:32:52.000 --> 00:32:55.000]  你想說 神啊我現在交給你了
[00:32:55.000 --> 00:32:58.000]  因為我相信我是你的兒女
[00:32:58.000 --> 00:33:01.000]  我知道神你是寶貴我的
[00:33:01.000 --> 00:33:04.000]  所以我願意將這件事交給神在你面前
[00:33:04.000 --> 00:33:07.000]  願意神去顯示他的能力
[00:33:07.000 --> 00:33:10.000]  在你身上彰顯他的大能
[00:33:10.000 --> 00:33:12.000]  如果你願意將你的憂慮交給神的時候
[00:33:12.000 --> 00:33:15.000]  我請你舉一舉手
[00:33:15.000 --> 00:33:17.000]  感謝主
[00:33:17.000 --> 00:33:19.000]  無論是什麼事情
[00:33:19.000 --> 00:33:21.000]  無論是你自己身體工作
[00:33:21.000 --> 00:33:23.000]  或者是兒女的事情
[00:33:23.000 --> 00:33:26.000]  你有這個需要的
[00:33:26.000 --> 00:33:27.000]  現在不單止舉手
[00:33:27.000 --> 00:33:29.000]  一會兒可以找一些禱告天使
[00:33:29.000 --> 00:33:30.000]  你願意的就舉手
[00:33:30.000 --> 00:33:32.000]  把握這個時間去舉一舉手
[00:33:32.000 --> 00:33:34.000]  感謝主
[00:33:34.000 --> 00:33:37.000]  如果當中今天是有
[00:33:37.000 --> 00:33:40.000]  是第一次真的聽到這個訊息
[00:33:40.000 --> 00:33:42.000]  是受到感動的
[00:33:42.000 --> 00:33:43.000]  真的是第一次
[00:33:43.000 --> 00:33:45.000]  從來沒有機會
[00:33:45.000 --> 00:33:49.000]  在神面前承認自己有過犯
[00:33:49.000 --> 00:33:51.000]  承認自己以前的無知
[00:33:51.000 --> 00:33:53.000]  不知道自己是神的兒女
[00:33:53.000 --> 00:33:55.000]  但今天已經清楚明白
[00:33:55.000 --> 00:33:59.000]  看得到你是屬於神的
[00:33:59.000 --> 00:34:02.000]  神也是 天家也是屬於你的
[00:34:02.000 --> 00:34:05.000]  你願意的舉起你的手
[00:34:05.000 --> 00:34:06.000]  舉起你的手
[00:34:06.000 --> 00:34:09.000]  讓神看到你願意成為他的兒女
[00:34:09.000 --> 00:34:10.000]  有沒有啊
[00:34:10.000 --> 00:34:12.000]  感謝主
[00:34:12.000 --> 00:34:14.000]  有沒有啊
[00:34:14.000 --> 00:34:15.000]  有沒有
[00:34:15.000 --> 00:34:18.000]  你今天願意成為神的兒女
[00:34:18.000 --> 00:34:25.000]  有沒有
[00:34:25.000 --> 00:34:27.000]  有沒有機會
[00:34:27.000 --> 00:34:28.000]  你把握這個機會
[00:34:28.000 --> 00:34:31.000]  今天就在神面前
[00:34:31.000 --> 00:34:34.000]  拿到這個永恆的冠冕
[00:34:34.000 --> 00:34:35.000]  這個永恆的冠冕
[00:34:35.000 --> 00:34:37.000]  有沒有
[00:34:37.000 --> 00:34:38.000]  感謝主
[00:34:38.000 --> 00:34:40.000]  接近天父 我們感謝你
[00:34:40.000 --> 00:34:45.000]  到我們今天的真理
[00:34:45.000 --> 00:34:47.000]  是有回應的頂智媒
[00:34:47.000 --> 00:34:49.000]  我們都獻上感謝
[00:34:49.000 --> 00:34:50.000]  神我們知道
[00:34:50.000 --> 00:34:52.000]  很多時候我們人生當中
[00:34:52.000 --> 00:34:53.000]  的確是
[00:34:53.000 --> 00:34:56.000]  有時候到了某些位置
[00:34:56.000 --> 00:34:59.000]  我們才能夠真的感覺到
[00:34:59.000 --> 00:35:03.000]  神是真的有多愛我們
[00:35:03.000 --> 00:35:04.000]  幫助我們
[00:35:04.000 --> 00:35:05.000]  幫助我們
[00:35:05.000 --> 00:35:07.000]  真的拿到我們的自尊
[00:35:07.000 --> 00:35:09.000]  知道無論這個世界的人
[00:35:09.000 --> 00:35:10.000]  怎樣看我們
[00:35:10.000 --> 00:35:11.000]  在神的眼中
[00:35:11.000 --> 00:35:13.000]  我們都是你的好朋友
[00:35:13.000 --> 00:35:14.000]  得到神的榮耀
[00:35:14.000 --> 00:35:15.000]  幫助我們
[00:35:15.000 --> 00:35:17.000]  我們走德性的路
[00:35:17.000 --> 00:35:19.000]  奉主耶穌基督的聖名而求
