
[00:00:00.000 --> 00:00:04.000]  頂智慧,今天可能有很多教會的傳統
[00:16:32.880 --> 00:16:34.960]  人要得著聖靈的能力
[00:16:34.960 --> 00:16:35.880]  去傳福音
[00:16:35.880 --> 00:16:38.960]  讓我們一起看《小藍傳》二章十四節
[00:16:38.960 --> 00:16:39.720]  等一會兒我們一起讀
[00:16:39.720 --> 00:16:40.880]  一二三
[00:16:40.880 --> 00:16:43.880]  彼得和十一個使徒站起
[00:16:43.880 --> 00:16:45.160]  高聲說
[00:16:45.160 --> 00:16:49.360]  猶太人和一切住在耶路撒冷的人
[00:16:49.360 --> 00:16:51.720]  這件事你們當知道
[00:16:51.720 --> 00:16:54.400]  也當質疑聽我的話
[00:16:54.400 --> 00:16:56.160]  留意這裡
[00:16:56.160 --> 00:16:58.440]  有十二個人站起來
[00:16:58.440 --> 00:17:00.400]  但只有一個人說話
[00:17:00.400 --> 00:17:02.120]  這個人是誰呢?
[00:17:02.120 --> 00:17:06.320]  這個人這麼夠膽和成千上萬的人
[00:17:06.320 --> 00:17:07.640]  一個大場面
[00:17:07.640 --> 00:17:11.400]  我這裡不夠二百人
[00:17:11.400 --> 00:17:12.640]  我夠膽說話
[00:17:12.640 --> 00:17:14.840]  但如果成千上萬的人
[00:17:14.840 --> 00:17:16.920]  那個人夠膽說話
[00:17:16.920 --> 00:17:18.240]  夠膽說福音
[00:17:18.240 --> 00:17:20.920]  為什麼我說夠不夠膽呢?
[00:17:20.920 --> 00:17:22.280]  你記住
[00:17:22.280 --> 00:17:23.600]  同一群人
[00:17:23.600 --> 00:17:25.400]  不久之前
[00:17:25.400 --> 00:17:27.680]  剛剛釘死了耶穌
[00:17:27.680 --> 00:17:28.640]  就是這群人
[00:17:28.640 --> 00:17:30.040]  你不害怕嗎?
[00:17:30.040 --> 00:17:32.360]  剛剛這群人釘死耶穌是你的師父
[00:17:32.360 --> 00:17:33.360]  你夠膽說話
[00:17:33.360 --> 00:17:35.000]  這個人就是彼得
[00:17:35.000 --> 00:17:36.360]  你聽到彼得
[00:17:36.360 --> 00:17:37.760]  現在大家讀聖經
[00:17:37.760 --> 00:17:38.480]  看過聖經
[00:17:38.480 --> 00:17:39.280]  彼得沒什麼
[00:17:39.280 --> 00:17:40.320]  但你記住
[00:17:40.320 --> 00:17:42.080]  這個彼得是個什麼人?
[00:17:42.080 --> 00:17:44.320]  這個彼得就是吹水王
[00:17:44.320 --> 00:17:46.840]  你如果第一次聽
[00:17:46.840 --> 00:17:48.400]  你找第二個不會是彼得的
[00:17:48.400 --> 00:17:49.000]  沒可能的
[00:17:49.000 --> 00:17:49.840]  這個吹水王
[00:17:49.840 --> 00:17:50.800]  講天下無敵
[00:17:50.800 --> 00:17:52.160]  做者有心無力
[00:17:52.160 --> 00:17:54.320]  連耶穌也出賣了三次
[00:17:54.320 --> 00:17:56.600]  連在別人面前
[00:17:56.600 --> 00:17:59.240]  跟耶穌的關係都不敢認
[00:17:59.240 --> 00:18:01.240]  但現在竟然
[00:18:01.240 --> 00:18:04.000]  跟謀殺耶穌的那群人
[00:18:04.000 --> 00:18:06.120]  這麼夠膽講福音
[00:18:06.120 --> 00:18:07.840]  你想想這個人
[00:18:07.840 --> 00:18:09.560]  整個人都不同了
[00:18:09.560 --> 00:18:11.960]  事實上彼得真的好像脫胎換骨
[00:18:11.960 --> 00:18:13.640]  成為另一個人
[00:18:13.640 --> 00:18:14.880]  弟子們
[00:18:14.880 --> 00:18:19.320]  這是真真正正的宿命生命改變
[00:18:19.320 --> 00:18:21.120]  脫胎換骨
[00:18:21.120 --> 00:18:22.320]  整個人
[00:18:22.320 --> 00:18:23.240]  整個人的路程
[00:18:23.240 --> 00:18:24.960]  整個人的人生
[00:18:24.960 --> 00:18:26.480]  都被扭轉
[00:18:26.480 --> 00:18:27.440]  你看看
[00:18:27.440 --> 00:18:30.240]  彼得不僅是那次
[00:18:30.240 --> 00:18:32.040]  突然衝動講
[00:18:32.040 --> 00:18:34.240]  後來彼得也變成不同的人
[00:18:34.240 --> 00:18:36.640]  這個屬靈生命是延續的
[00:18:36.640 --> 00:18:37.640]  不是一時三刻的
[00:18:37.640 --> 00:18:40.200]  你看看後來彼得所寫的東西
[00:18:40.200 --> 00:18:42.840]  彼得前書三章十三至十五節
[00:18:42.840 --> 00:18:43.680]  讓我們一起讀
[00:18:43.680 --> 00:18:45.040]  一二三
[00:18:45.040 --> 00:18:47.480]  「你們若是以心行善
[00:18:47.480 --> 00:18:49.440]  有誰害你們呢?
[00:18:49.440 --> 00:18:52.360]  你們就是為義受苦
[00:18:52.360 --> 00:18:54.240]  也是有福的
[00:18:54.240 --> 00:18:56.240]  不要怕人的威嚇
[00:18:56.240 --> 00:18:58.040]  也不要驚慌
[00:18:58.040 --> 00:19:01.240]  只要心裡尊主基督為聖
[00:19:01.240 --> 00:19:04.720]  有人問你們心中盼望的緣由
[00:19:04.720 --> 00:19:06.720]  就要常作準備
[00:19:06.720 --> 00:19:10.360]  以溫柔敬畏的心回答各人」
[00:19:10.360 --> 00:19:12.360]  你想想
[00:19:12.360 --> 00:19:15.680]  看回彼得被更生之前的彼得
[00:19:15.680 --> 00:19:17.520]  有沒有可能寫這些東西
[00:19:17.520 --> 00:19:19.240]  不要怕人的威嚇
[00:19:19.240 --> 00:19:21.280]  不要驚慌
[00:19:21.280 --> 00:19:23.440]  要常尊主基督為聖
[00:19:23.440 --> 00:19:26.720]  是一個一百八十度的生命扭轉
[00:19:26.720 --> 00:19:28.760]  彼得的生命改變
[00:19:28.760 --> 00:19:32.000]  也印證了耶穌之前所說的
[00:19:32.000 --> 00:19:33.720]  耶穌在一章八字裡說
[00:19:33.720 --> 00:19:36.640]  「但聖靈降臨在你們身上
[00:19:36.640 --> 00:19:39.240]  你們就必得著能力
[00:19:39.240 --> 00:19:41.040]  並要在耶路撒冷
[00:19:41.040 --> 00:19:43.440]  猶太傳地和撒瑪利亞
[00:19:43.440 --> 00:19:46.280]  直到地極作我的見證」
[00:19:46.280 --> 00:19:48.680]  什麼是能力呢?
[00:19:48.680 --> 00:19:50.200]  有人誤會
[00:19:50.200 --> 00:19:52.440]  聖靈的充滿
[00:19:52.440 --> 00:19:54.040]  然後因智的發揮
[00:19:54.040 --> 00:19:55.560]  就是一個結果
[00:19:55.560 --> 00:19:56.800]  弟兄姊妹不是
[00:19:56.800 --> 00:19:58.120]  這個不是結果
[00:19:58.120 --> 00:20:01.320]  聖靈的充滿一些超自然的經驗或經歷
[00:20:01.320 --> 00:20:03.160]  是一個過程
[00:20:03.160 --> 00:20:07.000]  這個過程是幫助我們得著能力扭轉我們的生命
[00:20:07.000 --> 00:20:08.160]  讓我們生命突破
[00:20:08.160 --> 00:20:11.840]  就是我們所說的「結出聖靈的果子」
[00:20:11.840 --> 00:20:15.760]  這是清晰的生命的扭轉
[00:20:15.760 --> 00:20:17.600]  弟兄姊妹你渴不渴望
[00:20:17.600 --> 00:20:19.600]  一個清晰的生命扭轉
[00:20:19.600 --> 00:20:21.120]  以前不敢的
[00:20:21.120 --> 00:20:23.440]  你就敢,這當然不是犯法的事
[00:20:23.440 --> 00:20:25.960]  你不敢的,你夠膽
[00:20:25.960 --> 00:20:29.480]  以前你沒能力的,現在有能力
[00:20:29.480 --> 00:20:31.240]  你以前停滯不前的
[00:20:31.240 --> 00:20:32.840]  現在發覺很有動力
[00:20:32.840 --> 00:20:34.720]  你以前覺得神愛你的
[00:20:34.720 --> 00:20:36.520]  你經歷到神愛你
[00:20:36.520 --> 00:20:38.600]  你以前不夠膽愛人的
[00:20:38.600 --> 00:20:40.480]  你夠膽愛人
[00:20:40.480 --> 00:20:43.000]  弟兄姊妹這就是生命的扭轉
[00:20:43.000 --> 00:20:45.360]  你以前不敢傳福音的
[00:20:45.360 --> 00:20:47.560]  你今天經歷到神超自然的愛
[00:20:47.560 --> 00:20:48.800]  你夠膽去傳福音
[00:20:48.800 --> 00:20:51.680]  因為你可以有能力將這些愛分享給別人
[00:20:51.680 --> 00:20:55.880]  你有能力將這些舊恩,恩典都分享給別人
[00:20:55.880 --> 00:20:58.760]  弟兄姊妹這就是生命的扭轉
[00:20:58.760 --> 00:21:01.920]  最近台灣的疫情反復
[00:21:01.920 --> 00:21:06.680]  我記得昨天有七百多宗
[00:21:06.680 --> 00:21:09.000]  非常之厲害
[00:21:09.000 --> 00:21:11.600]  有百多二百多七百多
[00:21:11.600 --> 00:21:17.680]  我和師母一直為台灣
[00:21:17.680 --> 00:21:19.800]  是我們屬靈的師父
[00:21:19.800 --> 00:21:22.080]  屬靈的父母去禱告
[00:21:22.080 --> 00:21:24.360]  這位跟我一起拍照
[00:21:24.360 --> 00:21:27.480]  就是台灣一個很資深的牧者
[00:21:27.480 --> 00:21:29.280]  謝明宏牧師
[00:21:29.280 --> 00:21:32.680]  他太太也是牧師,我叫胡姐
[00:21:32.680 --> 00:21:36.800]  這對夫婦可以叫做我們的屬靈父母
[00:21:36.800 --> 00:21:41.840]  因為我在人生裡面有很多重大的決定
[00:21:41.840 --> 00:21:44.480]  在侍奉上面有很多重大的決定
[00:21:44.480 --> 00:21:47.800]  有時候走到一些侍奉的道路裡面
[00:21:47.800 --> 00:21:48.960]  都不知道怎麼辦的時候
[00:21:48.960 --> 00:21:52.760]  我通常會去台灣找他一起去禱告
[00:21:52.760 --> 00:21:57.160]  謝牧師其實就是一個徹徹底底
[00:21:57.160 --> 00:22:01.680]  聖靈扭轉更新生命的果子
[00:22:01.680 --> 00:22:03.480]  其實胡牧師和謝牧師
[00:22:03.480 --> 00:22:06.240]  他們在大學的時候信耶穌
[00:22:06.240 --> 00:22:07.800]  但是大學畢業之後
[00:22:07.800 --> 00:22:11.240]  他們的屬靈生命的道路都很不同
[00:22:11.240 --> 00:22:14.960]  胡姐他太太很愛主
[00:22:14.960 --> 00:22:16.960]  在教會裡面很熱心侍奉
[00:22:16.960 --> 00:22:19.960]  也是一個很好的代討者
[00:22:19.960 --> 00:22:21.960]  但是謝牧師就有一點不同
[00:22:21.960 --> 00:22:23.520]  他在大學畢業之後
[00:22:23.520 --> 00:22:26.000]  因為當時內地開放改革
[00:22:26.000 --> 00:22:27.720]  很多機會
[00:22:27.720 --> 00:22:29.040]  很多錢賺
[00:22:29.040 --> 00:22:31.240]  他一心想賺大錢
[00:22:31.240 --> 00:22:34.520]  所以經常往返內地台灣兩地
[00:22:34.520 --> 00:22:36.480]  生意很忙,做很多事情
[00:22:36.480 --> 00:22:38.480]  想發展很多事情
[00:22:38.480 --> 00:22:42.680]  忙得來就不回教會
[00:22:42.680 --> 00:22:45.960]  信仰對他來說是沒什麼意義的
[00:22:45.960 --> 00:22:49.840]  所以每個星期天都會有一些行動
[00:22:49.840 --> 00:22:53.680]  就是他就載妻子回教會
[00:22:53.680 --> 00:22:55.840]  在教會門口就放下妻子
[00:22:55.840 --> 00:22:57.960]  然後繼續開車去喝咖啡
[00:22:57.960 --> 00:23:01.040]  喝到差不多妻子都完成崇拜了
[00:23:01.040 --> 00:23:03.000]  然後開回來教會就接她走
[00:23:03.000 --> 00:23:06.640]  如是者很多個星期天都是這樣
[00:23:06.640 --> 00:23:11.640]  護者一直為她丈夫的崇靈生命更新去禱告
[00:23:11.640 --> 00:23:13.640]  禱告了很久
[00:23:13.640 --> 00:23:15.400]  一直當時間過去
[00:23:15.400 --> 00:23:19.240]  他發覺神一直應運他去禱告
[00:23:19.240 --> 00:23:20.560]  有一天
[00:23:20.560 --> 00:23:24.720]  謝牧師一路載他回教會的時候
[00:23:24.720 --> 00:23:25.920]  突然間跟他說
[00:23:25.920 --> 00:23:27.480]  「你先上去吧」
[00:23:27.480 --> 00:23:30.200]  「我停下車跟你回教會」
[00:23:30.200 --> 00:23:31.640]  嚇了他一跳
[00:23:31.640 --> 00:23:33.040]  他沒想過
[00:23:33.040 --> 00:23:36.120]  想著繼續開車去喝咖啡
[00:23:36.120 --> 00:23:38.720]  誰知道他說停下車去回教會
[00:23:38.720 --> 00:23:42.640]  但是回教會他還是坐最後那一排
[00:23:42.640 --> 00:23:45.880]  坐最後那一排的弟兄姊妹不要介意
[00:23:45.880 --> 00:23:47.200]  我不是在說你們
[00:23:47.200 --> 00:23:52.960]  坐在最後那一排不是等於那時候的崇靈生命枯乾
[00:23:52.960 --> 00:23:55.440]  但他真的坐在最後那一排
[00:23:55.440 --> 00:23:58.800]  雖然進去崇拜
[00:23:58.800 --> 00:24:01.120]  但是好像不是很關他事
[00:24:01.120 --> 00:24:02.760]  但除了日子過去
[00:24:02.760 --> 00:24:04.720]  他越坐越前
[00:24:04.720 --> 00:24:07.280]  一直坐中間
[00:24:07.280 --> 00:24:09.600]  坐最前那一排
[00:24:09.600 --> 00:24:14.320]  然後在教會開始侍奉
[00:24:14.320 --> 00:24:17.560]  1999年9月21日
[00:24:17.560 --> 00:24:22.760]  台灣的南投發生7.7級大地震
[00:24:22.760 --> 00:24:24.520]  如果弟兄姊妹你們記得
[00:24:24.520 --> 00:24:27.040]  當時災情非常之嚴重
[00:24:27.040 --> 00:24:27.920]  傷亡慘重
[00:24:27.920 --> 00:24:32.040]  我記得有二三千人失去生命
[00:24:32.040 --> 00:24:37.320]  傷的人少整個地方好像退換敗家
[00:24:37.320 --> 00:24:42.480]  那一次鄭牧師在聚會中被聖靈充滿
[00:24:42.480 --> 00:24:49.440]  這一次與聖靈相遇徹底扭轉了他的生命
[00:24:49.440 --> 00:24:54.080]  他在神的面前回應聖靈的呼召
[00:24:54.080 --> 00:24:58.240]  他決定即時放下他一切在做的生意
[00:24:58.240 --> 00:25:00.720]  一切的事業一切的業務
[00:25:00.720 --> 00:25:03.760]  帶了一批人到南投
[00:25:03.760 --> 00:25:07.320]  帶了物資去幫助當地的災民
[00:25:07.320 --> 00:25:09.720]  去傳福音去建立教會
[00:25:09.720 --> 00:25:12.760]  所以南投的教會就是當時建立的
[00:25:12.760 --> 00:25:16.040]  四年之後鄭牧師回到台北
[00:25:16.040 --> 00:25:19.480]  他想著完成這個工程就算了
[00:25:19.480 --> 00:25:21.600]  但聖靈繼續感動他
[00:25:21.600 --> 00:25:22.960]  他沒有想過
[00:25:22.960 --> 00:25:28.120]  聖靈一直加上向災民傳福音的負擔
[00:25:28.120 --> 00:25:31.160]  之後開始有一些日子
[00:25:31.160 --> 00:25:34.040]  他帶很多隊過去印尼
[00:25:34.040 --> 00:25:36.640]  印尼有地震有火山爆發
[00:25:36.640 --> 00:25:38.400]  他在那裡去傳福音
[00:25:38.400 --> 00:25:40.920]  去幫助當地的災民去建立教會
[00:25:40.920 --> 00:25:44.520]  在印度即使在印度那麼落後的地方
[00:25:44.520 --> 00:25:49.440]  他一直帶隊去傳福音一直去建立一些東西
[00:25:49.440 --> 00:25:51.840]  2008年11月
[00:25:51.840 --> 00:25:56.840]  我自己再去探望這兩位牧師
[00:25:56.840 --> 00:26:00.360]  他帶了我去一個地方叫萬華
[00:26:00.360 --> 00:26:02.560]  可能現在大家很熟悉萬華
[00:26:02.560 --> 00:26:06.480]  之前台灣的疫情很嚴重就在那個地方開始
[00:26:06.480 --> 00:26:10.320]  那個地方他帶了我去一個叫萬華福音中心
[00:26:10.320 --> 00:26:14.760]  在那裡建立第一間在台灣的福音中心
[00:26:14.760 --> 00:26:16.840]  2019年11月
[00:26:16.840 --> 00:26:19.920]  11年後我再回去探望他
[00:26:19.920 --> 00:26:22.120]  他帶了我去百里福音中心
[00:26:22.120 --> 00:26:24.160]  大家知不知道百里在哪裡
[00:26:24.160 --> 00:26:27.160]  百里在台北有一條淡水河
[00:26:27.160 --> 00:26:29.960]  淡水河一邊有捷運站
[00:26:29.960 --> 00:26:31.000]  最後一個站
[00:26:31.000 --> 00:26:32.600]  那個叫淡水
[00:26:32.600 --> 00:26:34.720]  河的對面就叫百里
[00:26:34.720 --> 00:26:37.560]  很多吸毒的溫床
[00:26:37.560 --> 00:26:40.320]  他在那裡建立百里福音中心
[00:26:40.320 --> 00:26:44.720]  是他們這11年來建立的第25間福音中心
[00:26:44.720 --> 00:26:47.360]  有些地方去到金門的地方
[00:26:47.360 --> 00:26:49.600]  有些福音中心去到那麼遠的地方
[00:26:49.600 --> 00:26:56.720]  弟兄姊妹 謝牧師的生命就是被聖靈一直扭轉
[00:26:56.720 --> 00:26:59.400]  他放下了他的一切
[00:26:59.400 --> 00:27:03.320]  但是他今天的兩夫婦
[00:27:03.320 --> 00:27:07.400]  對很多弟兄姊妹的生命有很大的影響
[00:27:07.400 --> 00:27:09.600]  帶了很多很多人信耶穌
[00:27:09.600 --> 00:27:12.000]  我每一次去找他們的時候
[00:27:12.000 --> 00:27:14.280]  都有新的傳道人加入
[00:27:14.280 --> 00:27:19.080]  都有新的弟兄姊妹願意去到那些福音中心服侍
[00:27:19.080 --> 00:27:21.560]  這些就是生命 影響生命
[00:27:21.560 --> 00:27:23.400]  弟兄姊妹 聖靈的降臨
[00:27:23.400 --> 00:27:25.520]  就是讓人有得著能力
[00:27:25.520 --> 00:27:27.320]  得到生命扭轉
[00:27:27.320 --> 00:27:31.960]  弟兄姊妹 我們做了跟隨耶穌很久
[00:27:31.960 --> 00:27:34.200]  你可不可以沒有這種生命扭轉
[00:27:34.200 --> 00:27:36.080]  未必是你一百八十歲
[00:27:36.080 --> 00:27:36.920]  整個人瘋了
[00:27:36.920 --> 00:27:38.640]  你所有東西都丟下了
[00:27:38.640 --> 00:27:39.920]  不是
[00:27:39.920 --> 00:27:44.120]  你經歷那種神的真實在你的生命裡面
[00:27:44.120 --> 00:27:45.880]  你有那種喜樂
[00:27:45.880 --> 00:27:48.280]  你有那種上班 有那種使命
[00:27:48.280 --> 00:27:51.080]  你的人生不是現在這樣
[00:27:51.080 --> 00:27:53.360]  你有那種不斷跟隨的突破
[00:27:53.360 --> 00:27:56.320]  弟兄姊妹 我們要渴慕這種生命
[00:27:56.320 --> 00:27:58.120]  這是第二個訊息
[00:27:58.120 --> 00:28:00.400]  聖靈給我們那種生命扭轉
[00:28:00.400 --> 00:28:03.200]  得著能力去做神的工作
[00:28:03.200 --> 00:28:04.480]  第三個訊息
[00:28:04.480 --> 00:28:08.480]  就是聖靈使我們面對真理的時候
[00:28:08.480 --> 00:28:10.280]  要得著亮光
[00:28:10.280 --> 00:28:11.680]  讓我們一起繼續看
[00:28:11.680 --> 00:28:14.240]  《小行傳》二章三十六節、三十七節
[00:28:14.240 --> 00:28:16.240]  弟兄姊妹一起讀 一二三
[00:28:16.240 --> 00:28:20.520]  故此以色列全家當確實的知道
[00:28:20.520 --> 00:28:24.280]  你們釘在十字架上的這位耶穌
[00:28:24.280 --> 00:28:28.160]  神已經納祂為主為基督了
[00:28:28.160 --> 00:28:31.880]  眾人聽見這話 覺得擇心
[00:28:31.880 --> 00:28:35.280]  就對彼得和其餘的仕徒說
[00:28:35.280 --> 00:28:38.760]  弟兄們 我們當怎樣行
[00:28:38.760 --> 00:28:40.040]  擇心
[00:28:40.040 --> 00:28:41.760]  甚麼是擇心呢
[00:28:41.760 --> 00:28:43.440]  心如刀割
[00:28:43.440 --> 00:28:46.840]  內心好像被刺傷一樣
[00:28:46.840 --> 00:28:49.640]  為何這群人心如刀割
[00:28:49.640 --> 00:28:52.280]  好像內心被刺傷一樣
[00:28:52.280 --> 00:28:55.200]  因為這群猶太人沒有想過
[00:28:55.200 --> 00:28:58.280]  突然間改刻明白了一件事
[00:28:58.280 --> 00:28:59.720]  啊
[00:28:59.720 --> 00:29:02.640]  原來我們這個民族
[00:29:02.640 --> 00:29:06.200]  世世代代等了這麼多日子
[00:29:06.200 --> 00:29:08.880]  等著那個彌賽亞 即是基督
[00:29:08.880 --> 00:29:10.760]  原來是耶穌
[00:29:10.760 --> 00:29:12.360]  原來耶穌來了
[00:29:12.360 --> 00:29:14.640]  但是被我們釘死了
[00:29:14.640 --> 00:29:17.200]  這個比喻未必是完全一樣
[00:29:17.200 --> 00:29:21.800]  等於左心頭好
[00:29:21.800 --> 00:29:23.280]  有個很漂亮的花瓶
[00:29:23.280 --> 00:29:25.720]  很喜歡 夢寐以求
[00:29:25.720 --> 00:29:27.720]  如真得到它
[00:29:27.720 --> 00:29:29.080]  真的釘了
[00:29:29.080 --> 00:29:30.320]  真的有了
[00:29:30.320 --> 00:29:32.000]  沒有其他了
[00:29:32.000 --> 00:29:33.560]  只喜歡這個
[00:29:33.560 --> 00:29:35.760]  但是新冠疫情搞了很久
[00:29:35.760 --> 00:29:37.600]  一直都運不到來
[00:29:37.600 --> 00:29:39.000]  結果
[00:29:39.000 --> 00:29:40.520]  終於運到來了
[00:29:40.520 --> 00:29:41.920]  你拆開盒子
[00:29:41.920 --> 00:29:43.760]  真是漂亮到不得了
[00:29:43.760 --> 00:29:46.280]  但是被人捧自己打爛了
[00:29:46.280 --> 00:29:47.440]  就是這個意思
[00:29:47.440 --> 00:29:50.200]  心如刀割 扎心
[00:29:50.200 --> 00:29:51.400]  等著那個來
[00:29:51.400 --> 00:29:52.480]  等著那個耶穌來
[00:29:52.480 --> 00:29:55.200]  竟然自己釘死了它
[00:29:55.200 --> 00:29:57.360]  等著聖靈的降臨
[00:29:57.360 --> 00:29:59.960]  聖靈的囂冠
[00:29:59.960 --> 00:30:01.040]  帶來什麼結果
[00:30:01.040 --> 00:30:03.480]  是迫使我們自己
[00:30:03.480 --> 00:30:05.680]  去面對神真理的真實
[00:30:05.680 --> 00:30:07.600]  有著亮光
[00:30:07.600 --> 00:30:08.960]  我們見到神的標準
[00:30:08.960 --> 00:30:10.760]  我們見到自己的罪
[00:30:10.760 --> 00:30:12.600]  見到自己的不足
[00:30:12.600 --> 00:30:14.320]  所以我們發覺
[00:30:14.320 --> 00:30:17.280]  我們生命裡真的需要耶穌
[00:30:17.280 --> 00:30:19.600]  所以當日
[00:30:19.600 --> 00:30:22.560]  彼得開始講福音的時候
[00:30:22.560 --> 00:30:24.760]  就有三千人信耶穌
[00:30:24.760 --> 00:30:26.080]  請知道
[00:30:26.080 --> 00:30:28.880]  不只是未信耶穌的朋友
[00:30:28.880 --> 00:30:31.040]  需要這個聖靈的囂冠
[00:30:31.040 --> 00:30:33.040]  我們每一位跟從耶穌的人
[00:30:33.040 --> 00:30:35.480]  都很需要聖靈的囂冠
[00:30:35.480 --> 00:30:38.120]  跟大家讀一句聖經
[00:30:38.120 --> 00:30:40.280]  有限福音十六章八節
[00:30:40.280 --> 00:30:41.040]  請姐妹們一起讀
[00:30:41.040 --> 00:30:42.200]  一二三
[00:30:42.200 --> 00:30:43.680]  祂既來了
[00:30:43.680 --> 00:30:46.200]  就要叫世人為罪
[00:30:46.200 --> 00:30:47.160]  為義
[00:30:47.160 --> 00:30:48.480]  為審判
[00:30:48.480 --> 00:30:51.320]  自己責備自己
[00:30:51.320 --> 00:30:53.000]  祂就是聖靈
[00:30:53.000 --> 00:30:54.720]  聖靈來是做什麼的
[00:30:54.720 --> 00:30:55.840]  聖靈來
[00:30:55.840 --> 00:30:59.240]  是讓我們見到自己的罪
[00:30:59.240 --> 00:31:01.120]  見到自己的不足
[00:31:01.120 --> 00:31:02.000]  見到自己
[00:31:02.000 --> 00:31:04.920]  原來我自己不夠
[00:31:04.920 --> 00:31:06.280]  我需要神
[00:31:06.280 --> 00:31:08.240]  請姐妹們在今天這個世代
[00:31:08.240 --> 00:31:11.280]  我們特別需要聖靈的囂冠和工作
[00:31:11.280 --> 00:31:12.000]  為什麼呢
[00:31:12.000 --> 00:31:14.200]  這個世代就是充滿自責
[00:31:14.200 --> 00:31:15.480]  充滿批評
[00:31:15.480 --> 00:31:16.840]  充滿彈劾
[00:31:16.840 --> 00:31:17.680]  充滿那種
[00:31:17.680 --> 00:31:18.920]  為什麼是自責和批評
[00:31:18.920 --> 00:31:21.160]  因為我覺得自己一定對
[00:31:21.160 --> 00:31:22.680]  別人一定錯
[00:31:22.680 --> 00:31:23.080]  請姐妹們
[00:31:23.080 --> 00:31:24.480]  我們很需要
[00:31:24.480 --> 00:31:28.560]  約翰福音十六章八節的經歷
[00:31:28.560 --> 00:31:29.840]  在我自己
[00:31:29.840 --> 00:31:31.480]  約翰福音十六章八節
[00:31:31.480 --> 00:31:33.480]  對於我非常深刻
[00:31:33.480 --> 00:31:34.800]  在我這麼久的日子裡
[00:31:34.800 --> 00:31:38.440]  我明顯地經歷這件事情有三次
[00:31:38.440 --> 00:31:40.040]  第一次
[00:31:40.040 --> 00:31:41.920]  是1998年
[00:31:41.920 --> 00:31:44.760]  有人邀請我去尖沙咀街坊福利會
[00:31:44.760 --> 00:31:46.360]  大家知不知道在哪裡
[00:31:46.360 --> 00:31:48.960]  在聖恩諸教後面的斜路上去
[00:31:48.960 --> 00:31:50.160]  我還記得
[00:31:50.160 --> 00:31:53.000]  和師母最近都走過那個地方
[00:31:53.000 --> 00:31:56.880]  大家都很懷念那裡
[00:31:56.880 --> 00:31:59.360]  在這個場合裡面
[00:31:59.360 --> 00:32:02.800]  當時有一位阿根廷牧師講道
[00:32:02.800 --> 00:32:05.080]  阿根廷講什麼話
[00:32:05.080 --> 00:32:06.720]  西班牙話
[00:32:06.720 --> 00:32:09.800]  大家有沒有人懂得聽西班牙話
[00:32:09.800 --> 00:32:11.000]  應該沒有吧
[00:32:11.000 --> 00:32:12.240]  當時有翻譯
[00:32:12.240 --> 00:32:14.600]  不過那個翻譯翻得一般般
[00:32:14.600 --> 00:32:16.760]  基本上我是聽不到他說什麼
[00:32:16.760 --> 00:32:18.760]  但是很奇怪
[00:32:18.760 --> 00:32:20.240]  一邊聽
[00:32:20.240 --> 00:32:22.000]  一邊哭
[00:32:22.000 --> 00:32:24.480]  不是悶到哭
[00:32:24.480 --> 00:32:25.400]  一邊聽一邊哭
[00:32:25.400 --> 00:32:26.720]  為什麼
[00:32:26.720 --> 00:32:28.680]  因為我不知道他說什麼
[00:32:28.680 --> 00:32:30.400]  但是那一刻
[00:32:30.400 --> 00:32:32.880]  聖靈讓我看見自己的罪
[00:32:32.880 --> 00:32:34.560]  有兩個罪
[00:32:34.560 --> 00:32:36.840]  第一個罪就是
[00:32:36.840 --> 00:32:39.560]  我上教會的時候
[00:32:39.560 --> 00:32:43.120]  做一個好的基督徒
[00:32:43.120 --> 00:32:46.400]  但是在別人看不到的情況下
[00:32:46.400 --> 00:32:47.840]  看閑片
[00:32:47.840 --> 00:32:49.000]  三仔四仔
[00:32:49.000 --> 00:32:50.240]  沒有人知道的
[00:32:50.240 --> 00:32:51.600]  自己知道
[00:32:51.600 --> 00:32:53.080]  聖靈知道
[00:32:53.080 --> 00:32:54.160]  但是那一刻
[00:32:54.160 --> 00:32:55.960]  聖靈讓我看見自己的罪
[00:32:55.960 --> 00:32:57.640]  這是第一個罪
[00:32:57.640 --> 00:32:59.480]  第二個罪
[00:32:59.480 --> 00:33:01.480]  當時很熱心侍奉
[00:33:01.480 --> 00:33:03.200]  每個人回來教會
[00:33:03.200 --> 00:33:04.040]  哎呀
[00:33:04.040 --> 00:33:06.920]  真是愛主了
[00:33:06.920 --> 00:33:08.680]  這個弟兄這麼熱心侍奉
[00:33:08.680 --> 00:33:10.480]  這麼熱心投入教會
[00:33:10.480 --> 00:33:11.680]  真是好了
[00:33:11.680 --> 00:33:15.000]  基督徒的模範
[00:33:15.000 --> 00:33:18.000]  但是自己知道
[00:33:18.000 --> 00:33:19.240]  這些熱心的侍奉
[00:33:19.240 --> 00:33:20.880]  很忙碌的侍奉
[00:33:20.880 --> 00:33:24.440]  就是代替了同神的關係
[00:33:24.440 --> 00:33:26.200]  做事
[00:33:26.200 --> 00:33:29.680]  神讓我看見自己的罪
[00:33:29.680 --> 00:33:31.720]  口順說親近神
[00:33:31.720 --> 00:33:33.600]  但是心卻遠離祂
[00:33:33.600 --> 00:33:35.280]  教會很忙碌
