
[00:00:00.000 --> 00:00:03.680]  我們每一年的復活節都會思考這個問題
[00:16:59.280 --> 00:17:03.280]  死亡並不是句號
[00:17:03.280 --> 00:17:05.280]  如果耶穌基督的死
[00:17:05.280 --> 00:17:07.280]  和復活
[00:17:07.280 --> 00:17:09.280]  和你和我沒有關係的話
[00:17:09.280 --> 00:17:11.280]  他的復活極其量是人類歷史
[00:17:11.280 --> 00:17:13.280]  裡面一件很令人驚奇的事
[00:17:13.280 --> 00:17:15.280]  就這麼多
[00:17:15.280 --> 00:17:17.280]  停下來了
[00:17:17.280 --> 00:17:19.280]  他復活了
[00:17:19.280 --> 00:17:21.280]  復活和我沒有關係的話
[00:17:21.280 --> 00:17:23.280]  很驚訝
[00:17:23.280 --> 00:17:25.280]  很大的神蹟
[00:17:25.280 --> 00:17:27.280]  有人從死裡復活
[00:17:27.280 --> 00:17:29.280]  但聖經說
[00:17:29.280 --> 00:17:31.280]  但基督已經從死裡復活
[00:17:31.280 --> 00:17:33.280]  成為了睡了之人的初熟的果子
[00:17:33.280 --> 00:17:35.280]  在亞當裡面
[00:17:35.280 --> 00:17:37.280]  眾人都死了
[00:17:37.280 --> 00:17:39.280]  照樣在基督裡面也都要復活
[00:17:39.280 --> 00:17:43.280]  這個復活的意義暫時放在心裡
[00:17:43.280 --> 00:17:45.280]  對你和我的意義
[00:17:45.280 --> 00:17:47.280]  某程度不大
[00:17:49.280 --> 00:17:51.280]  我們都會復活
[00:17:51.280 --> 00:17:53.280]  耶穌是復活的初熟果子
[00:17:53.280 --> 00:17:55.280]  他是第一個復活的
[00:17:55.280 --> 00:17:57.280]  以後信的人都會復活
[00:17:57.280 --> 00:17:59.280]  這個訊息
[00:17:59.280 --> 00:18:01.280]  對你和我來說
[00:18:01.280 --> 00:18:03.280]  在某程度意義不大
[00:18:03.280 --> 00:18:05.280]  直到什麼時候意義大呢
[00:18:05.280 --> 00:18:07.280]  直到我有親人離世的時候
[00:18:07.280 --> 00:18:09.280]  意義就出現了
[00:18:09.280 --> 00:18:17.280]  當我有親人離世的時候
[00:18:17.280 --> 00:18:19.280]  我們就開始知道
[00:18:19.280 --> 00:18:21.280]  他都會復活,我都會復活
[00:18:21.280 --> 00:18:23.280]  將來我們在天間會見面
[00:18:23.280 --> 00:18:25.280]  那一刻意義就出現了
[00:18:25.280 --> 00:18:27.280]  第二
[00:18:27.280 --> 00:18:29.280]  在這一刻意義不大
[00:18:29.280 --> 00:18:31.280]  直到什麼時候意義會存在呢
[00:18:31.280 --> 00:18:33.280]  就是你知道自己快要死了
[00:18:33.280 --> 00:18:37.280]  我學習
[00:18:37.280 --> 00:18:39.280]  CPE課程的時候經常在醫院探人
[00:18:39.280 --> 00:18:43.280]  有一次我很深印象
[00:18:43.280 --> 00:18:45.280]  探一個白髮的老婆婆
[00:18:45.280 --> 00:18:47.280]  坐在床上
[00:18:47.280 --> 00:18:49.280]  充滿笑容
[00:18:49.280 --> 00:18:51.280]  我很少在醫院見到有人充滿笑容
[00:18:51.280 --> 00:18:53.280]  她跟我說
[00:18:53.280 --> 00:18:55.280]  你為什麼這麼開心
[00:18:55.280 --> 00:18:57.280]  我說我快要死了
[00:18:57.280 --> 00:19:01.280]  醫生跟我說
[00:19:01.280 --> 00:19:03.280]  我還有三個星期就死了
[00:19:03.280 --> 00:19:05.280]  所以我很開心
[00:19:05.280 --> 00:19:07.280]  為什麼會死會這麼開心
[00:19:07.280 --> 00:19:09.280]  她說我兒女都長大了
[00:19:09.280 --> 00:19:11.280]  我兒孫滿堂
[00:19:11.280 --> 00:19:13.280]  上帝對我不薄了
[00:19:13.280 --> 00:19:15.280]  我都九十多了
[00:19:15.280 --> 00:19:19.280]  如果還有三個星期就死了
[00:19:19.280 --> 00:19:21.280]  我上天堂了
[00:19:21.280 --> 00:19:23.280]  你知道聖經說天堂多開心
[00:19:23.280 --> 00:19:25.280]  你沒讀過嗎
[00:19:25.280 --> 00:19:31.280]  我有讀過
[00:19:31.280 --> 00:19:33.280]  但我真的不知道可以這麼開心
[00:19:33.280 --> 00:19:37.280]  對一個快要死的人復活
[00:19:37.280 --> 00:19:39.280]  是很有意義的
[00:19:41.280 --> 00:19:43.280]  我去探望病人
[00:19:43.280 --> 00:19:45.280]  捉住我的手
[00:19:45.280 --> 00:19:47.280]  牧師牧師
[00:19:47.280 --> 00:19:49.280]  人死了之後是不是真的有天堂
[00:19:49.280 --> 00:19:51.280]  牧師
[00:19:51.280 --> 00:19:53.280]  人死了之後是不是真的會復活
[00:19:53.280 --> 00:19:55.280]  我見過一些信了三十年
[00:19:55.280 --> 00:19:57.280]  教會的長老
[00:19:57.280 --> 00:19:59.280]  教會的執事
[00:19:59.280 --> 00:20:01.280]  對死後的世界毫無把握
[00:20:01.280 --> 00:20:03.280]  在那一刻
[00:20:03.280 --> 00:20:05.280]  他要重新思考
[00:20:05.280 --> 00:20:07.280]  是不是真的有天堂
[00:20:07.280 --> 00:20:09.280]  是不是真的會復活
[00:20:09.280 --> 00:20:11.280]  對一個快要死
[00:20:11.280 --> 00:20:13.280]  知道自己快要死的人
[00:20:13.280 --> 00:20:15.280]  是很有意義的
[00:20:15.280 --> 00:20:19.280]  復活是告訴我們
[00:20:19.280 --> 00:20:21.280]  唯有不老壞的
[00:20:21.280 --> 00:20:23.280]  之軀才能夠承受
[00:20:23.280 --> 00:20:25.280]  不老壞的國
[00:20:25.280 --> 00:20:29.280]  我告訴你們
[00:20:29.280 --> 00:20:31.280]  血肉之體不能夠承受神的國
[00:20:31.280 --> 00:20:33.280]  不能夠承受不老壞的
[00:20:33.280 --> 00:20:35.280]  這必老壞的既變成不老壞
[00:20:35.280 --> 00:20:37.280]  這必死的既變成不死
[00:20:37.280 --> 00:20:39.280]  那時經上所記
[00:20:39.280 --> 00:20:41.280]  死被得性吞滅的話
[00:20:41.280 --> 00:20:43.280]  就應驗了
[00:20:43.280 --> 00:20:45.280]  兄弟姐妹
[00:20:45.280 --> 00:20:49.280]  你的身軀和我的身軀
[00:20:49.280 --> 00:20:51.280]  只會日漸衰殘
[00:20:51.280 --> 00:20:53.280]  只會日漸衰殘
[00:20:53.280 --> 00:20:57.280]  是不是
[00:20:57.280 --> 00:20:59.280]  你怎樣好好保養
[00:20:59.280 --> 00:21:01.280]  都是能夠將它衰殘的速度
[00:21:01.280 --> 00:21:03.280]  減慢
[00:21:05.280 --> 00:21:07.280]  現在人類科技很厲害
[00:21:07.280 --> 00:21:09.280]  打陽胎素
[00:21:09.280 --> 00:21:11.280]  人胎素
[00:21:11.280 --> 00:21:13.280]  我們自己用自己的幹細胞
[00:21:13.280 --> 00:21:15.280]  打進去
[00:21:15.280 --> 00:21:17.280]  打進去之後馬上生了十年
[00:21:17.280 --> 00:21:19.280]  活力充沛
[00:21:19.280 --> 00:21:21.280]  關節也好起來
[00:21:21.280 --> 00:21:23.280]  我們遲早人類
[00:21:23.280 --> 00:21:25.280]  二百歲不死
[00:21:25.280 --> 00:21:27.280]  也不是新聞
[00:21:27.280 --> 00:21:29.280]  二百歲不死
[00:21:29.280 --> 00:21:31.280]  三百歲也會死
[00:21:31.280 --> 00:21:33.280]  三百歲不死
[00:21:33.280 --> 00:21:35.280]  也會死
[00:21:35.280 --> 00:21:37.280]  聖經最長命的是九百多歲
[00:21:37.280 --> 00:21:39.280]  也會死
[00:21:39.280 --> 00:21:41.280]  以現時的科技
[00:21:41.280 --> 00:21:43.280]  真的能夠令人類活到九百多歲
[00:21:43.280 --> 00:21:45.280]  就算是
[00:21:45.280 --> 00:21:47.280]  也會死
[00:21:47.280 --> 00:21:49.280]  我們的身體只會衰殘
[00:21:49.280 --> 00:21:51.280]  好好保養
[00:21:51.280 --> 00:21:53.280]  比較好
[00:21:53.280 --> 00:21:55.280]  你見到在
[00:21:55.280 --> 00:21:57.280]  北美回來的弟兄姊妹
[00:21:57.280 --> 00:21:59.280]  澳洲回來的弟兄姊妹
[00:21:59.280 --> 00:22:01.280]  一般都比我們老
[00:22:01.280 --> 00:22:03.280]  他們會染髮
[00:22:03.280 --> 00:22:05.280]  所以他們看見香港人
[00:22:05.280 --> 00:22:07.280]  經常估低我們十年
[00:22:07.280 --> 00:22:09.280]  你的樣子像四十歲
[00:22:09.280 --> 00:22:11.280]  其實已經五十歲
[00:22:11.280 --> 00:22:13.280]  你的樣子像五十歲其實已經六十歲
[00:22:13.280 --> 00:22:15.280]  因為香港人會染髮
[00:22:15.280 --> 00:22:17.280]  第二
[00:22:17.280 --> 00:22:19.280]  香港人會保養
[00:22:19.280 --> 00:22:21.280]  人不會那麼殘
[00:22:21.280 --> 00:22:23.280]  為什麼呢
[00:22:23.280 --> 00:22:25.280]  因為我們每天都要見人
[00:22:25.280 --> 00:22:27.280]  在北美住的人
[00:22:27.280 --> 00:22:29.280]  每天都不用見人
[00:22:29.280 --> 00:22:31.280]  只要吵吵鬧鬧
[00:22:31.280 --> 00:22:33.280]  吵吵鬧鬧
[00:22:33.280 --> 00:22:35.280]  我真的不知道怎麼翻譯
[00:22:35.280 --> 00:22:37.280]  說了就明白
[00:22:37.280 --> 00:22:39.280]  很貼切的吵吵鬧鬧
[00:22:39.280 --> 00:22:41.280]  北美為什麼那麼吵鬧鬧
[00:22:41.280 --> 00:22:43.280]  都要出街
[00:22:43.280 --> 00:22:45.280]  我問過很多那邊的弟兄姊妹
[00:22:45.280 --> 00:22:47.280]  裡面都冰天雪地
[00:22:47.280 --> 00:22:49.280]  開車出去買東西
[00:22:49.280 --> 00:22:51.280]  沿途沒有見過人
[00:22:51.280 --> 00:22:53.280]  買東西
[00:22:53.280 --> 00:22:55.280]  都是那部機器
[00:22:55.280 --> 00:22:57.280]  自動找換
[00:22:57.280 --> 00:22:59.280]  人都沒有見過
[00:22:59.280 --> 00:23:01.280]  你扮得那麼壞幹什麼
[00:23:01.280 --> 00:23:03.280]  不會梳頭髮
[00:23:03.280 --> 00:23:05.280]  穿得整整齊齊
[00:23:05.280 --> 00:23:07.280]  打領帶
[00:23:07.280 --> 00:23:11.280]  前兩天
[00:23:11.280 --> 00:23:13.280]  我在一間五星級酒店
[00:23:13.280 --> 00:23:15.280]  我約了一個朋友
[00:23:15.280 --> 00:23:17.280]  見到一個明星
[00:23:17.280 --> 00:23:19.280]  我跟他打招呼
[00:23:19.280 --> 00:23:21.280]  他嚇了一跳
[00:23:21.280 --> 00:23:23.280]  牧師你認得我
[00:23:23.280 --> 00:23:25.280]  我為什麼不認得你
[00:23:25.280 --> 00:23:27.280]  沒有太陽
[00:23:27.280 --> 00:23:29.280]  你又戴帽又戴太陽眼鏡
[00:23:29.280 --> 00:23:31.280]  沒有太陽
[00:23:31.280 --> 00:23:33.280]  又戴帽又戴太陽眼鏡
[00:23:33.280 --> 00:23:35.280]  只有兩種人
[00:23:35.280 --> 00:23:37.280]  有病不能曬
[00:23:37.280 --> 00:23:39.280]  第二
[00:23:39.280 --> 00:23:41.280]  就是你這種人
[00:23:41.280 --> 00:23:43.280]  叫藝人
[00:23:43.280 --> 00:23:45.280]  哎呀
[00:23:45.280 --> 00:23:47.280]  今天不見到人
[00:23:47.280 --> 00:23:49.280]  我都沒怎麼打扮
[00:23:49.280 --> 00:23:51.280]  真可憐
[00:23:51.280 --> 00:23:53.280]  你聽我指示
[00:23:53.280 --> 00:23:55.280]  沒有人認得你
[00:23:55.280 --> 00:23:57.280]  就是沒有太陽
[00:23:57.280 --> 00:23:59.280]  又好有太陽
[00:23:59.280 --> 00:24:01.280]  你素顏
[00:24:01.280 --> 00:24:03.280]  不要戴帽
[00:24:03.280 --> 00:24:05.280]  也不要戴黑照
[00:24:05.280 --> 00:24:07.280]  沒有人認得你
[00:24:07.280 --> 00:24:09.280]  你又說我像那個
[00:24:09.280 --> 00:24:11.280]  我哪有那麼漂亮
[00:24:11.280 --> 00:24:13.280]  那麼醜
[00:24:13.280 --> 00:24:15.280]  他一看真的很醜
[00:24:15.280 --> 00:24:17.280]  明星一素顏你真的認不到他
[00:24:17.280 --> 00:24:19.280]  當你的樣子不見人的時候
[00:24:19.280 --> 00:24:21.280]  你是特別生氣
[00:24:21.280 --> 00:24:23.280]  你在外地旅行
[00:24:23.280 --> 00:24:25.280]  你特別不修邊幅
[00:24:25.280 --> 00:24:27.280]  又是不能翻譯的
[00:24:27.280 --> 00:24:29.280]  不修邊幅
[00:24:29.280 --> 00:24:31.280]  出街
[00:24:31.280 --> 00:24:33.280]  穿鴛鴦襪
[00:24:33.280 --> 00:24:35.280]  拖鞋下街
[00:24:35.280 --> 00:24:37.280]  頭又不梳
[00:24:37.280 --> 00:24:39.280]  鬍子又不剃
[00:24:39.280 --> 00:24:41.280]  女士不修邊幅
[00:24:41.280 --> 00:24:43.280]  沒人認得你
[00:24:43.280 --> 00:24:45.280]  我們是這樣
[00:24:45.280 --> 00:24:47.280]  只要沒有人認得我們
[00:24:47.280 --> 00:24:49.280]  什麼都做得出
[00:24:49.280 --> 00:24:51.280]  我有一次和師母去泰國
[00:24:51.280 --> 00:24:53.280]  那地方沒什麼人
[00:24:53.280 --> 00:24:55.280]  我們看到全部都是泰國人
[00:24:55.280 --> 00:24:57.280]  坐在那邊吃飯
[00:24:57.280 --> 00:24:59.280]  看到有一張桌子
[00:24:59.280 --> 00:25:01.280]  三個人坐在那裡是香港人
[00:25:01.280 --> 00:25:03.280]  突然看一看
[00:25:03.280 --> 00:25:05.280]  你是不是林宇洛牧師
[00:25:05.280 --> 00:25:07.280]  這頓飯真是大殺風景
[00:25:07.280 --> 00:25:09.280]  我特地來泰國沒人認得我
[00:25:09.280 --> 00:25:11.280]  你是不是林宇洛
[00:25:11.280 --> 00:25:13.280]  拍張照好不好
[00:25:17.280 --> 00:25:19.280]  在香港你為什麼那麼打扮
[00:25:19.280 --> 00:25:21.280]  自己的弟兄姊妹
[00:25:21.280 --> 00:25:23.280]  因為你天天都見人
[00:25:23.280 --> 00:25:25.280]  是不是
[00:25:25.280 --> 00:25:27.280]  悉心的打扮
[00:25:27.280 --> 00:25:29.280]  但無論怎樣
[00:25:29.280 --> 00:25:31.280]  這個身體都會衰殘
[00:25:31.280 --> 00:25:33.280]  你接受也好
[00:25:33.280 --> 00:25:35.280]  不接受也好
[00:25:35.280 --> 00:25:37.280]  它不會越來越靚
[00:25:37.280 --> 00:25:41.280]  它只會越來越皺
[00:25:45.280 --> 00:25:47.280]  這個身體真是特別
[00:25:47.280 --> 00:25:49.280]  越沖涼越靚
[00:25:49.280 --> 00:25:51.280]  越沖涼越皺
[00:25:51.280 --> 00:25:53.280]  你要接受自己老
[00:25:53.280 --> 00:25:55.280]  很多人很難接受自己老
[00:25:55.280 --> 00:25:57.280]  但是
[00:25:57.280 --> 00:25:59.280]  復活就帶來了我們盼望
[00:25:59.280 --> 00:26:01.280]  復活告訴我們
[00:26:01.280 --> 00:26:03.280]  有另一個世界
[00:26:03.280 --> 00:26:05.280]  這個世界是永恆
[00:26:05.280 --> 00:26:07.280]  我們就不再為了短暫的人生
[00:26:07.280 --> 00:26:09.280]  去努力
[00:26:09.280 --> 00:26:11.280]  更加要為永恆的人生努力
[00:26:13.280 --> 00:26:15.280]  你聽到我的聲音你是有永恆的
[00:26:15.280 --> 00:26:21.280]  不代表我們現在身體不重要
[00:26:21.280 --> 00:26:23.280]  不需要理它
[00:26:23.280 --> 00:26:25.280]  隨便亂來就可以了
[00:26:25.280 --> 00:26:27.280]  不是不是不是
[00:26:27.280 --> 00:26:31.280]  我去上海
[00:26:31.280 --> 00:26:33.280]  和我的弟兄吃飯
[00:26:33.280 --> 00:26:35.280]  都很可憐
[00:26:35.280 --> 00:26:37.280]  因為我的弟兄一般上
[00:26:37.280 --> 00:26:39.280]  比我大七年至十幾年
[00:26:39.280 --> 00:26:41.280]  最近吃飯
[00:26:41.280 --> 00:26:43.280]  牧師你叫東西吃
[00:26:43.280 --> 00:26:45.280]  牧師你叫東西吃
[00:26:45.280 --> 00:26:47.280]  牧師你叫東西吃
[00:26:47.280 --> 00:26:49.280]  牧師你叫東西吃
[00:26:49.280 --> 00:26:51.280]  牧師你叫東西吃
[00:26:51.280 --> 00:26:53.280]  牧師你叫東西吃
[00:26:53.280 --> 00:26:55.280]  牧師你叫東西吃
[00:26:55.280 --> 00:26:57.280]  牧師你叫東西吃
[00:26:57.280 --> 00:26:59.280]  牧師你叫東西吃
[00:26:59.280 --> 00:27:01.280]  牧師你叫東西吃
[00:27:01.280 --> 00:27:03.280]  牧師你叫東西吃
[00:27:03.280 --> 00:27:05.280]  牧師你叫東西吃
[00:27:05.280 --> 00:27:07.280]  牧師你叫東西吃
[00:27:07.280 --> 00:27:09.280]  牧師你叫東西吃
[00:27:09.280 --> 00:27:11.280]  牧師你叫東西吃
[00:27:11.280 --> 00:27:13.280]  牧師你叫東西吃
[00:27:13.280 --> 00:27:15.280]  牧師你叫東西吃
[00:27:15.280 --> 00:27:17.280]  牧師你叫東西吃
[00:27:17.280 --> 00:27:19.280]  牧師你叫東西吃
[00:27:19.280 --> 00:27:21.280]  牧師你叫東西吃
[00:27:21.280 --> 00:27:23.280]  牧師你叫東西吃
[00:27:23.280 --> 00:27:25.280]  牧師你叫東西吃
[00:27:25.280 --> 00:27:27.280]  牧師你叫東西吃
[00:27:27.280 --> 00:27:29.280]  牧師你叫東西吃
[00:27:29.280 --> 00:27:31.280]  牧師你叫東西吃
[00:27:31.280 --> 00:27:33.280]  牧師你叫東西吃
[00:27:33.280 --> 00:27:35.280]  牧師你叫東西吃
[00:27:35.280 --> 00:27:37.280]  牧師你叫東西吃
[00:27:37.280 --> 00:27:39.280]  連吃都不能選擇
[00:27:39.280 --> 00:27:41.280]  真是很沒有意義
[00:27:41.280 --> 00:27:45.280]  人是有永恆的
[00:27:45.280 --> 00:27:47.280]  我們要為永恆的價值而努力
[00:27:47.280 --> 00:27:49.280]  我們要為永恆的價值而努力
[00:27:49.280 --> 00:27:51.280]  今天我們不單單
[00:27:51.280 --> 00:27:53.280]  投資在現世看到的東西
[00:27:53.280 --> 00:27:55.280]  更加要投資在永恆那裏
[00:27:55.280 --> 00:27:57.280]  更加要投資在永恆那裏
[00:27:57.280 --> 00:27:59.280]  金錢的使用,時間的使用
[00:27:59.280 --> 00:28:01.280]  這一切都為了
[00:28:01.280 --> 00:28:03.280]  現在和永恆
[00:28:03.280 --> 00:28:05.280]  因為
[00:28:05.280 --> 00:28:07.280]  你和我真的要進入
[00:28:07.280 --> 00:28:09.280]  永恆的角度
[00:28:09.280 --> 00:28:11.280]  我們要復活
[00:28:11.280 --> 00:28:13.280]  最後
[00:28:13.280 --> 00:28:15.280]  生命的新的意義
[00:28:15.280 --> 00:28:17.280]  並且他替眾人死
[00:28:17.280 --> 00:28:19.280]  是叫那些活著的人不再
[00:28:19.280 --> 00:28:21.280]  為自己活,乃是為替他們
[00:28:21.280 --> 00:28:23.280]  死而復活的子而活
[00:28:23.280 --> 00:28:25.280]  跟你隔天講一聲
[00:28:25.280 --> 00:28:27.280]  你要為主而活
[00:28:27.280 --> 00:28:29.280]  羅馬書七章十字說
[00:28:29.280 --> 00:28:31.280]  我們每一個人為自己活也每一個人為自己死
[00:28:31.280 --> 00:28:33.280]  我們活著是為主而活
[00:28:33.280 --> 00:28:35.280]  若死了是為主而死
[00:28:35.280 --> 00:28:37.280]  所以我們活或死
[00:28:37.280 --> 00:28:39.280]  總是主的人要在羅馬書十四章第八節
[00:28:39.280 --> 00:28:43.280]  因為耶穌愛我們的緣故
[00:28:43.280 --> 00:28:45.280]  為我們死
[00:28:45.280 --> 00:28:47.280]  救贖了我們的生命
[00:28:47.280 --> 00:28:49.280]  以至我們能夠有復活
[00:28:49.280 --> 00:28:51.280]  因為這樣的緣故我們就要為他而活
[00:28:51.280 --> 00:28:53.280]  為他而死
[00:28:53.280 --> 00:28:55.280]  聽起來好偉大
[00:28:55.280 --> 00:28:57.280]  再一次跟你隔天講一講
[00:28:57.280 --> 00:28:59.280]  你要為主而活,為主而死
[00:29:01.280 --> 00:29:03.280]  隔天那個人就說,哎呀,好難呀
[00:29:03.280 --> 00:29:07.280]  他一見到你,哎呀,你做到,你真是好偉大呀
[00:29:07.280 --> 00:29:11.280]  其實你跟你隔天那個人講,一點都不偉大
[00:29:11.280 --> 00:29:15.280]  不敢講呀?
[00:29:15.280 --> 00:29:17.280]  你跟他講,一點都不偉大
[00:29:17.280 --> 00:29:21.280]  為什麼呀?
[00:29:21.280 --> 00:29:23.280]  你有多少做父母呀?
[00:29:23.280 --> 00:29:25.280]  個個做父母都為到子女而活
[00:29:25.280 --> 00:29:29.280]  對不對呀?
[00:29:29.280 --> 00:29:31.280]  好偉大嗎?
[00:29:31.280 --> 00:29:33.280]  好正常呀
[00:29:33.280 --> 00:29:37.280]  所有父母都為子女而活
[00:29:37.280 --> 00:29:41.280]  但你不要期望你子女為你而活
[00:29:41.280 --> 00:29:45.280]  如果是這樣期望,你第一會失望
[00:29:45.280 --> 00:29:47.280]  第二你會變態
[00:29:47.280 --> 00:29:49.280]  病態
[00:29:49.280 --> 00:29:51.280]  子女為你而活
[00:29:51.280 --> 00:29:53.280]  你為什麼不為我而活呀?
[00:29:53.280 --> 00:29:55.280]  有些父母真的想子女為他而活
[00:29:57.280 --> 00:29:59.280]  我們為我們的子女而活
[00:29:59.280 --> 00:30:01.280]  我們的父母何嘗不是為我們而活呀?
[00:30:01.280 --> 00:30:05.280]  我什麼時候會為我父母而活呀?
[00:30:05.280 --> 00:30:07.280]  很少呀,對不對呀?
[00:30:07.280 --> 00:30:09.280]  除非我沒有子女呀
[00:30:09.280 --> 00:30:11.280]  有些人就是,我認識一個朋友
[00:30:11.280 --> 00:30:13.280]  五十多歲
[00:30:13.280 --> 00:30:15.280]  他的父母已經八十多九十歲了
[00:30:15.280 --> 00:30:19.280]  去旅行都不去,要陪著他父母
[00:30:19.280 --> 00:30:21.280]  因為他沒有結婚,沒有子女
[00:30:21.280 --> 00:30:23.280]  所以全時間
[00:30:23.280 --> 00:30:25.280]  他為了他父母
[00:30:25.280 --> 00:30:27.280]  我們有子女的時候,我們不是這樣
[00:30:27.280 --> 00:30:29.280]  我們為我們子女而活
[00:30:29.280 --> 00:30:31.280]  但我們子女為誰而活呢?
[00:30:31.280 --> 00:30:33.280]  我們子女會為他另一半而活
[00:30:33.280 --> 00:30:37.280]  他拍拖啦
[00:30:37.280 --> 00:30:39.280]  穿了衣服出門口就問你
[00:30:39.280 --> 00:30:41.280]  阿爸,我穿得美不美呀?
[00:30:41.280 --> 00:30:43.280]  一般啦
[00:30:43.280 --> 00:30:45.280]  都不懂得欣賞,走吧
[00:30:45.280 --> 00:30:47.280]  順便問一下,你的評價是不重要的
[00:30:47.280 --> 00:30:49.280]  那裡才浪費力氣
[00:30:49.280 --> 00:30:51.280]  你問來幹什麼呀?
[00:30:51.280 --> 00:30:53.280]  嘩,怎麼穿成這樣呀?
[00:30:53.280 --> 00:30:55.280]  這麼奇怪呀
[00:30:55.280 --> 00:30:57.280]  歐了,又走了
[00:30:57.280 --> 00:30:59.280]  不知為何
[00:30:59.280 --> 00:31:01.280]  每次都問一下你的意見
[00:31:01.280 --> 00:31:03.280]  問完之後,就會給你意見
[00:31:03.280 --> 00:31:05.280]  因為
[00:31:05.280 --> 00:31:07.280]  根本都不是穿給你看
[00:31:07.280 --> 00:31:09.280]  不重要
[00:31:09.280 --> 00:31:11.280]  兒子撿個頭
[00:31:11.280 --> 00:31:13.280]  撿到這麼亂才出去
[00:31:13.280 --> 00:31:15.280]  他的女朋友很喜歡呀
[00:31:15.280 --> 00:31:17.280]  有些韓星
[00:31:17.280 --> 00:31:19.280]  齊陰
[00:31:21.280 --> 00:31:23.280]  類似星星一樣
[00:31:23.280 --> 00:31:25.280]  你跟兒子的兒子
[00:31:25.280 --> 00:31:27.280]  你不用撿個頭,你都是星星
[00:31:27.280 --> 00:31:31.280]  他為了他另一半而活
[00:31:31.280 --> 00:31:33.280]  到他結婚
[00:31:33.280 --> 00:31:35.280]  有子女之後
[00:31:35.280 --> 00:31:37.280]  他都為了他子女而活
[00:31:37.280 --> 00:31:39.280]  是不是這樣呀?
[00:31:39.280 --> 00:31:41.280]  大兄姐妹
[00:31:41.280 --> 00:31:43.280]  所以為主而活
[00:31:43.280 --> 00:31:45.280]  有多偉大呢?
[00:31:45.280 --> 00:31:47.280]  有些人養狗養貓
[00:31:47.280 --> 00:31:49.280]  叫狗癡和貓癡
[00:31:49.280 --> 00:31:51.280]  有些
[00:31:51.280 --> 00:31:53.280]  養狗有貓,狗癡不一定是貓癡
[00:31:53.280 --> 00:31:55.280]  但有些是狗癡和貓癡
[00:31:55.280 --> 00:31:59.280]  有些貓癡可以回家
[00:31:59.280 --> 00:32:01.280]  看到貓在窗口
[00:32:01.280 --> 00:32:03.280]  看著窗,住在十八樓
[00:32:03.280 --> 00:32:05.280]  他看到他媽媽
[00:32:05.280 --> 00:32:07.280]  看著窗,他沒有這樣的感覺
[00:32:07.280 --> 00:32:09.280]  看到貓
[00:32:09.280 --> 00:32:11.280]  看著窗,就有這樣的感覺
[00:32:11.280 --> 00:32:13.280]  我再說,他看到他媽媽
[00:32:13.280 --> 00:32:15.280]  看著窗,是沒有這樣的感覺
[00:32:15.280 --> 00:32:17.280]  他看到貓
[00:32:17.280 --> 00:32:19.280]  看著窗,他就有這樣的感覺
[00:32:19.280 --> 00:32:21.280]  哎呀
[00:32:21.280 --> 00:32:23.280]  貓是不是想跳樓呀?
[00:32:23.280 --> 00:32:25.280]  不行了
[00:32:25.280 --> 00:32:27.280]  搬屋
[00:32:27.280 --> 00:32:29.280]  搬去丁屋
[00:32:29.280 --> 00:32:31.280]  最底層
[00:32:31.280 --> 00:32:33.280]  讓貓沒有樓梯
[00:32:33.280 --> 00:32:35.280]  沒有窗望
[00:32:35.280 --> 00:32:37.280]  很開心,很安全
[00:32:37.280 --> 00:32:39.280]  旅行都不敢去
[00:32:39.280 --> 00:32:41.280]  逛了三天
[00:32:41.280 --> 00:32:43.280]  短期旅行都不敢去
[00:32:43.280 --> 00:32:45.280]  為什麼?現在不是有那些
[00:32:45.280 --> 00:32:47.280]  貓糧機嗎?
[00:32:47.280 --> 00:32:49.280]  你不怕貓餓死嗎?
[00:32:49.280 --> 00:32:51.280]  如果卡住了,不動怎麼辦?
[00:32:51.280 --> 00:32:53.280]  因為他會餓死
[00:32:53.280 --> 00:32:55.280]  他會擔心
[00:32:55.280 --> 00:32:57.280]  如果確保
[00:32:57.280 --> 00:32:59.280]  沒有事,都很可憐
[00:32:59.280 --> 00:33:01.280]  留下貓一個人,很可憐
[00:33:01.280 --> 00:33:03.280]  一個人,用一個人來形容
[00:33:03.280 --> 00:33:05.280]  很恐怖
[00:33:05.280 --> 00:33:07.280]  留下一個人,很可憐
[00:33:07.280 --> 00:33:09.280]  不要養貓
[00:33:09.280 --> 00:33:11.280]  養貓怎麼會這麼殘忍?
[00:33:11.280 --> 00:33:13.280]  留下一個人在這裡
[00:33:13.280 --> 00:33:15.280]  是沒有問題的
[00:33:15.280 --> 00:33:19.280]  這叫貓癡
[00:33:19.280 --> 00:33:21.280]  去澳門都要
[00:33:21.280 --> 00:33:23.280]  即日來回
[00:33:23.280 --> 00:33:25.280]  因為很擔心貓
[00:33:25.280 --> 00:33:27.280]  一進門口,第一件事
[00:33:27.280 --> 00:33:29.280]  他找貓
[00:33:29.280 --> 00:33:31.280]  最壞貓是不會出來迎接主人
[00:33:31.280 --> 00:33:33.280]  他通街衝屋
[00:33:33.280 --> 00:33:35.280]  去找貓
[00:33:35.280 --> 00:33:37.280]  找到了,抱上身就很開心
[00:33:37.280 --> 00:33:39.280]  你掛不掛住我?掛你死人頭嗎?
[00:33:39.280 --> 00:33:41.280]  掛了就走出來
