
[00:00:00.000 --> 00:00:03.600]  我相信大家都會不斷的體會
[00:18:30.000 --> 00:18:32.000]  在很多生活的事上
[00:18:32.000 --> 00:18:34.000]  道德的行為上
[00:18:34.000 --> 00:18:38.000]  是按照主所吩咐我的行出來
[00:18:38.000 --> 00:18:43.000]  反而這一種的考慮是最關鍵
[00:18:43.000 --> 00:18:44.000]  我們再看
[00:18:44.000 --> 00:18:46.000]  聖經裡面提到
[00:18:46.000 --> 00:18:48.000]  最重要的仍然是行神的旨意
[00:18:48.000 --> 00:18:51.000]  然後來到這段經文的最後一個小段
[00:18:51.000 --> 00:18:53.000]  你發覺也是總結了整個登山補訓
[00:18:53.000 --> 00:18:55.000]  一個重要的總結
[00:18:55.000 --> 00:18:59.000]  就是你要建立基礎在盆石上面
[00:18:59.000 --> 00:19:01.000]  這段也是我們今次的金句
[00:19:01.000 --> 00:19:03.000]  大家一定會熟悉
[00:19:03.000 --> 00:19:06.000]  你會發覺聖經是在說兩種人
[00:19:06.000 --> 00:19:08.000]  一種是聰明人
[00:19:08.000 --> 00:19:11.000]  哪些是聰明人呢?
[00:19:11.000 --> 00:19:13.000]  很直接很清楚
[00:19:13.000 --> 00:19:17.000]  聽了主的話又遵行的人
[00:19:17.000 --> 00:19:19.000]  愚蠢的人呢?
[00:19:19.000 --> 00:19:21.000]  他們有沒有聽見呢?
[00:19:21.000 --> 00:19:25.000]  有,但是聽見卻不遵行
[00:19:25.000 --> 00:19:28.000]  聖經就說這些是愚蠢的人
[00:19:28.000 --> 00:19:30.000]  但是怎樣去遵行呢?
[00:19:30.000 --> 00:19:35.000]  聖經就說好像一個房子蓋在盆石上面
[00:19:35.000 --> 00:19:38.000]  當我們讀到路加福音第六章
[00:19:38.000 --> 00:19:40.000]  同樣講到登山補訓的時候
[00:19:40.000 --> 00:19:43.000]  講述到這個比喻的時候
[00:19:43.000 --> 00:19:45.000]  第六章四十八節
[00:19:45.000 --> 00:19:47.000]  聖經就這樣說
[00:19:47.000 --> 00:19:50.000]  祂說你們在蓋房子的時候
[00:19:50.000 --> 00:19:52.000]  這個人他蓋房子
[00:19:52.000 --> 00:19:55.000]  是深深地挖地
[00:19:55.000 --> 00:19:57.000]  一路挖地
[00:19:57.000 --> 00:20:01.000]  然後將根基安在盆石上面
[00:20:01.000 --> 00:20:04.000]  如果你蓋房子蓋在沙土上面
[00:20:04.000 --> 00:20:05.000]  不需要建立根基
[00:20:05.000 --> 00:20:07.000]  很快就會蓋得很高
[00:20:07.000 --> 00:20:09.000]  不過接下來怎樣呢?
[00:20:09.000 --> 00:20:11.000]  很快就會倒塌
[00:20:11.000 --> 00:20:13.000]  如果你將你的注意
[00:20:13.000 --> 00:20:16.000]  只集中在建造一個外在的房屋
[00:20:16.000 --> 00:20:20.000]  就算多麼美麗多麼的榮耀
[00:20:20.000 --> 00:20:22.000]  但是都會倒塌
[00:20:22.000 --> 00:20:24.000]  但是聖經就說
[00:20:24.000 --> 00:20:27.000]  這個人他深深地挖地
[00:20:27.000 --> 00:20:32.000]  意味著他真實地去實行神的道
[00:20:32.000 --> 00:20:35.000]  也就是常常如此
[00:20:35.000 --> 00:20:37.000]  是持續地去做
[00:20:37.000 --> 00:20:41.000]  他是真實地以主為主
[00:20:41.000 --> 00:20:45.000]  他是真實地去聽神的話
[00:20:45.000 --> 00:20:49.000]  將生命建立在耶穌基督的裡面
[00:20:49.000 --> 00:20:54.000]  聖經很直接也很簡單
[00:20:54.000 --> 00:20:57.000]  但是信息就告訴我們
[00:20:57.000 --> 00:21:04.000]  除非你真的去按神給你的教導行出來
[00:21:04.000 --> 00:21:08.000]  你的生命會倒塌
[00:21:08.000 --> 00:21:12.000]  而唯有當你將房屋蓋在根基上面
[00:21:12.000 --> 00:21:14.000]  聖經就說
[00:21:14.000 --> 00:21:16.000]  就算有很多衝擊來到
[00:21:16.000 --> 00:21:19.000]  有雨淋有水沖有風吹
[00:21:19.000 --> 00:21:22.000]  但是仍然站立得穩
[00:21:22.000 --> 00:21:26.000]  仍然可以很堅定地站立得穩
[00:21:26.000 --> 00:21:30.000]  因此當我們讀到這裡的時候
[00:21:30.000 --> 00:21:32.000]  弟兄姊妹
[00:21:32.000 --> 00:21:34.000]  可能你信主一年兩年
[00:21:34.000 --> 00:21:36.000]  或者十年二十年
[00:21:36.000 --> 00:21:39.000]  但是你不斷提醒自己
[00:21:39.000 --> 00:21:42.000]  我要去行神的道
[00:21:42.000 --> 00:21:44.000]  當講到行神的道的時候
[00:21:44.000 --> 00:21:48.000]  我過去也有跟弟兄姊妹提到
[00:21:48.000 --> 00:21:51.000]  行神的道不一定是一件
[00:21:51.000 --> 00:21:54.000]  好像自動出現的事情
[00:21:54.000 --> 00:21:55.000]  我有了好的生命
[00:21:55.000 --> 00:21:58.000]  好的果子會自動結出來
[00:21:58.000 --> 00:22:00.000]  有些時候是
[00:22:00.000 --> 00:22:02.000]  但很多時候有很多經濟
[00:22:02.000 --> 00:22:04.000]  很多其他的原因
[00:22:04.000 --> 00:22:07.000]  攔阻你不能夠結果子
[00:22:07.000 --> 00:22:09.000]  所以你是要有意識的
[00:22:09.000 --> 00:22:12.000]  刻意地去思想
[00:22:12.000 --> 00:22:15.000]  去默想神的話
[00:22:15.000 --> 00:22:18.000]  然後去思想如何行出來
[00:22:18.000 --> 00:22:20.000]  甚至有一些計劃
[00:22:20.000 --> 00:22:22.000]  知道神喜悅我這樣做
[00:22:22.000 --> 00:22:25.000]  我就這樣這樣去做出來
[00:22:25.000 --> 00:22:28.000]  你才能夠真的將神的道
[00:22:28.000 --> 00:22:31.000]  活出在你的生活當中
[00:22:31.000 --> 00:22:33.000]  所以你要去幫自己
[00:22:33.000 --> 00:22:38.000]  不要只是我慣常地去讀聖經
[00:22:38.000 --> 00:22:42.000]  慣常地去參加教會聚會
[00:22:42.000 --> 00:22:44.000]  而忘記自己去小心地去祈禱
[00:22:44.000 --> 00:22:49.000]  思想如何將神的道行出來
[00:22:49.000 --> 00:22:51.000]  今天無論我們狀況怎樣
[00:22:51.000 --> 00:22:56.000]  你今天就立定決心去行神的道
[00:22:56.000 --> 00:22:57.000]  最後我提一提
[00:22:57.000 --> 00:23:00.000]  你會記得聖經裡面有一件事情
[00:23:00.000 --> 00:23:02.000]  講述有一個比喻
[00:23:02.000 --> 00:23:03.000]  就是一位父親
[00:23:03.000 --> 00:23:05.000]  他有一個葡萄園
[00:23:05.000 --> 00:23:07.000]  他就叫了兩個兒子過來
[00:23:07.000 --> 00:23:10.000]  就叫他們去葡萄園工作
[00:23:10.000 --> 00:23:13.000]  但兒子一聽見說要去做工
[00:23:13.000 --> 00:23:15.000]  他覺得很不接受
[00:23:15.000 --> 00:23:17.000]  說對不起爸爸我不去
[00:23:17.000 --> 00:23:20.000]  拒絕了爸爸的要求
[00:23:20.000 --> 00:23:24.000]  但接著他想了想
[00:23:24.000 --> 00:23:26.000]  應該聽從爸爸的吩咐
[00:23:26.000 --> 00:23:28.000]  他就悔改
[00:23:28.000 --> 00:23:31.000]  他就去葡萄園工作
[00:23:31.000 --> 00:23:33.000]  但第二個兒子來到的時候
[00:23:33.000 --> 00:23:35.000]  爸爸說去葡萄園工作
[00:23:35.000 --> 00:23:37.000]  他說好
[00:23:37.000 --> 00:23:38.000]  臨時答應了
[00:23:38.000 --> 00:23:43.000]  但接著他完全沒有去做
[00:23:43.000 --> 00:23:45.000]  然後聖經問一個問題
[00:23:45.000 --> 00:23:52.000]  究竟是誰聽從父親的意見呢?
[00:23:52.000 --> 00:23:54.000]  誰聽從父親?
[00:23:54.000 --> 00:23:57.000]  誰真實遵從父親呢?
[00:23:57.000 --> 00:23:58.000]  是誰呢?
[00:23:58.000 --> 00:24:00.000]  是大兒子
[00:24:00.000 --> 00:24:01.000]  沒錯
[00:24:01.000 --> 00:24:04.000]  有些時候可能當時他拒絕了
[00:24:04.000 --> 00:24:07.000]  但當他自己小心思想的時候
[00:24:07.000 --> 00:24:09.000]  他願意去行
[00:24:09.000 --> 00:24:12.000]  他就是那位聽從主的人
[00:24:12.000 --> 00:24:13.000]  弟兄姊妹
[00:24:13.000 --> 00:24:16.000]  作大兒子去聽從主
[00:24:16.000 --> 00:24:23.000]  我們一起祈禱
[00:24:23.000 --> 00:24:24.000]  你祈禱
[00:24:24.000 --> 00:24:25.000]  你求神給你力量
[00:24:25.000 --> 00:24:27.000]  給你引導
[00:24:27.000 --> 00:24:29.000]  在前面知道
[00:24:29.000 --> 00:24:31.000]  每一天留心
[00:24:31.000 --> 00:24:33.000]  按主對你的心意
[00:24:33.000 --> 00:24:35.000]  行禮的勞
[00:25:04.000 --> 00:25:07.000]  真的主我們感謝你
[00:25:07.000 --> 00:25:10.000]  你重生了我們的生命
[00:25:10.000 --> 00:25:12.000]  又賜下你生命的道
[00:25:12.000 --> 00:25:17.000]  教我們怎樣在世上去聽從你
[00:25:17.000 --> 00:25:20.000]  在待人處事
[00:25:20.000 --> 00:25:22.000]  在人生很多不同的抉擇上
[00:25:22.000 --> 00:25:24.000]  主你教導我們
[00:25:24.000 --> 00:25:28.000]  按照主你自己的榜樣來行出來
[00:25:28.000 --> 00:25:30.000]  主我們在你面前
[00:25:30.000 --> 00:25:36.000]  過去如果我們沒有真的聽從你的心
[00:25:36.000 --> 00:25:39.000]  沒有留心去跟隨你的指示
[00:25:39.000 --> 00:25:42.000]  主求你寬恕我們
[00:25:42.000 --> 00:25:44.000]  我們今天同心向主求
[00:25:44.000 --> 00:25:47.000]  求主再一次激勵我們的內心
[00:25:47.000 --> 00:25:49.000]  警覺我們的心靈
[00:25:49.000 --> 00:25:51.000]  讓我們更加知道
[00:25:51.000 --> 00:25:53.000]  怎樣在我們日常生活當中
[00:25:53.000 --> 00:25:57.000]  按照你對我們的吩咐去行出來
[00:25:57.000 --> 00:26:00.000]  求主聽我們的祈禱
[00:26:00.000 --> 00:26:03.000]  奉耶穌的聖名祈求
[00:26:03.000 --> 00:26:04.000]  Amen
