
[00:00:00.000 --> 00:00:07.600]  讓我們讀一段聖經,在以色列書第六章第一到第四節,還有第八節。
[00:20:44.900 --> 00:20:49.900]  每一個神所為你預備的生活崗位,
[00:20:49.900 --> 00:20:52.900]  都是神所給你一個機會,
[00:20:52.900 --> 00:20:54.900]  讓你能夠來服侍神,
[00:20:54.900 --> 00:20:57.900]  讓你能夠擴展神的國度。
[00:20:57.900 --> 00:21:00.900]  就好像聖經裡面約瑟一樣,
[00:21:00.900 --> 00:21:02.900]  約瑟我常常覺得,
[00:21:02.900 --> 00:21:07.900]  祂是一個懂得在每一個位分當中,
[00:21:07.900 --> 00:21:10.900]  抓住神的機會的人。
[00:21:10.900 --> 00:21:13.900]  祂是懂得在每一個位分當中,
[00:21:13.900 --> 00:21:16.900]  抓住神的機會的人。
[00:21:16.900 --> 00:21:18.900]  當他被賣到埃及去的時候,
[00:21:18.900 --> 00:21:21.900]  成為波提伐家的一個僕人,
[00:21:21.900 --> 00:21:23.900]  他就看見一個機會,
[00:21:23.900 --> 00:21:26.900]  他就衷心的服侍,
[00:21:26.900 --> 00:21:29.900]  結果波提伐就信任他,
[00:21:29.900 --> 00:21:32.900]  把家中一切的交託他管理。
[00:21:32.900 --> 00:21:34.900]  當他被波提伐的妻子烏告,
[00:21:34.900 --> 00:21:37.900]  被下到監獄裡的時候,
[00:21:37.900 --> 00:21:40.900]  他也看見一個機會,
[00:21:40.900 --> 00:21:44.900]  他就在監獄裡面衷心的服侍,
[00:21:44.900 --> 00:21:46.900]  結果點獄長提升他,
[00:21:46.900 --> 00:21:48.900]  管理監獄所有的事情。
[00:21:48.900 --> 00:21:52.900]  當他被提升做埃及宰相的時候,
[00:21:52.900 --> 00:21:56.900]  他更是看見這是一個新鮮的機會,
[00:21:56.900 --> 00:21:58.900]  他就好好治理埃及,
[00:21:58.900 --> 00:22:00.900]  在豐收的時候儲存糧食,
[00:22:00.900 --> 00:22:04.900]  使埃及免去這樣一個後來的飢荒。
[00:22:04.900 --> 00:22:06.900]  我們看見約瑟就是懂得
[00:22:06.900 --> 00:22:09.900]  在每一個生活的位份,
[00:22:09.900 --> 00:22:11.900]  能夠看見神的機會,
[00:22:11.900 --> 00:22:13.900]  能夠抓住神的機會,
[00:22:13.900 --> 00:22:15.900]  來服侍神的人。
[00:22:15.900 --> 00:22:16.900]  同樣的弟兄姊妹,
[00:22:16.900 --> 00:22:18.900]  今天神在你的生活崗位當中,
[00:22:18.900 --> 00:22:22.900]  早已經安排了很多機會讓你來服侍,
[00:22:22.900 --> 00:22:23.900]  你知道嗎?
[00:22:23.900 --> 00:22:26.900]  求神開你的眼睛,
[00:22:26.900 --> 00:22:28.900]  讓你看見這些機會,
[00:22:28.900 --> 00:22:31.900]  抓住這些機會來服侍,
[00:22:31.900 --> 00:22:34.900]  你就要看見神在你一生當中,
[00:22:34.900 --> 00:22:36.900]  要親自為你開道路的,
[00:22:36.900 --> 00:22:37.900]  Amen?
[00:22:37.900 --> 00:22:40.900]  特別是我們在Silicon Valley的人,
[00:22:40.900 --> 00:22:41.900]  弟兄姊妹你要明白,
[00:22:41.900 --> 00:22:43.900]  神之所以把我們放在Silicon Valley,
[00:22:43.900 --> 00:22:48.900]  絕對不是叫我們在養家糊口而已,
[00:22:48.900 --> 00:22:52.900]  神的心意是要使用我們,
[00:22:52.900 --> 00:22:55.900]  成為一個擴展神國度的人。
[00:22:55.900 --> 00:23:00.900]  我記得有一次,我去夏威夷的Big Island,
[00:23:00.900 --> 00:23:02.900]  去探望Lauren Cunningham,
[00:23:02.900 --> 00:23:04.900]  為什麼去呢?
[00:23:04.900 --> 00:23:06.900]  因為她好幾次對我說,
[00:23:06.900 --> 00:23:10.900]  她說我到你們教會拜訪你們很多次,
[00:23:10.900 --> 00:23:15.900]  你卻從來沒有到大島來探望我一次,
[00:23:15.900 --> 00:23:18.900]  很嚴重,立刻去。
[00:23:18.900 --> 00:23:19.900]  所以我就有一次,
[00:23:19.900 --> 00:23:23.900]  特別就是專程飛到夏威夷的大島,
[00:23:23.900 --> 00:23:26.900]  特別是來拜訪Lauren Cunningham,
[00:23:26.900 --> 00:23:31.900]  她就帶我參觀有名的青年使命團的萬國大學,
[00:23:31.900 --> 00:23:34.900]  真的是親眼目睹,
[00:23:34.900 --> 00:23:41.900]  她就帶我走到一個插滿萬國旗的一個廣場,
[00:23:41.900 --> 00:23:45.900]  中間就是非常大的一個噴水池,
[00:23:45.900 --> 00:23:48.900]  在這個噴水池裡面是很多的銅像,
[00:23:48.900 --> 00:23:52.900]  就是萬國萬民的人敬拜讚美神,
[00:23:52.900 --> 00:23:55.900]  我看到那個景象我真的很感動,
[00:23:55.900 --> 00:24:02.900]  我再一次明白敬拜讚美至終的目的是萬國萬民都來回向神。
[00:24:02.900 --> 00:24:06.900]  我還記得那天她帶著我走在那個廣場裡面的時候,
[00:24:06.900 --> 00:24:09.900]  她就對我說,
[00:24:09.900 --> 00:24:15.900]  她說,嘿,你要知道神把你們教會放在Silicon Valley,
[00:24:15.900 --> 00:24:18.900]  絕對不是偶然的,
[00:24:18.900 --> 00:24:26.900]  神要你們運用最尖端的科技來傳揚主的福音,
[00:24:26.900 --> 00:24:28.900]  來擴展神的國度。
[00:24:28.900 --> 00:24:32.900]  哇,那句話深深的觸動我心。
[00:24:32.900 --> 00:24:35.900]  換句話說,今天我們生活在Silicon Valley,
[00:24:35.900 --> 00:24:41.900]  嘿,不要只是在這裡做一個工程師的夢,
[00:24:41.900 --> 00:24:44.900]  不要在這裡只是做個創業的夢,
[00:24:44.900 --> 00:24:48.900]  要在這裡做一個神國的夢,
[00:24:48.900 --> 00:24:51.900]  要向神有大志,
[00:24:51.900 --> 00:24:54.900]  為神做大事。
[00:24:54.900 --> 00:24:58.900]  我再一次說,要向神有大志,
[00:24:58.900 --> 00:25:01.900]  為神做大事。
[00:25:01.900 --> 00:25:04.900]  今天這些年我真的看見,
[00:25:04.900 --> 00:25:09.900]  這個時代真的是華人教會應當興起的時代,
[00:25:09.900 --> 00:25:12.900]  因為無論我在世界上走到哪裡,
[00:25:12.900 --> 00:25:16.900]  我常常說,我發現有三個字是全世界通用,
[00:25:16.900 --> 00:25:18.900]  第一個是Hallelujah,
[00:25:18.900 --> 00:25:19.900]  第二個Amen,
[00:25:19.900 --> 00:25:21.900]  第三個你好,
[00:25:21.900 --> 00:25:25.900]  你走到哪裡去,人家都懂得你好。
[00:25:25.900 --> 00:25:28.900]  我們看見我們在第三世界在回教國家,
[00:25:28.900 --> 00:25:32.900]  我告訴你,中國人都是非常受歡迎的。
[00:25:32.900 --> 00:25:36.900]  所以我常常說,神在幕後世代要用兩種人,
[00:25:36.900 --> 00:25:40.900]  一個是平信徒,一個是中國人,
[00:25:40.900 --> 00:25:44.900]  剛剛好你完全符合條件,
[00:25:44.900 --> 00:25:49.900]  求主幫助我們能夠在此時此刻來回應神的呼召,
[00:25:49.900 --> 00:25:53.900]  為主興起,被神所使用,Amen?
[00:25:53.900 --> 00:25:56.900]  不但讓我們擺上自己被神所使用,
[00:25:56.900 --> 00:26:01.900]  也讓我們在這個時候紀念各地宣教士工的需要,
[00:26:01.900 --> 00:26:06.900]  而且為神的國度慷慨奉獻吧!
[00:26:06.900 --> 00:26:12.900]  待會講完道之後,我們會為明年宣教士工收信心刃獻。
[00:26:12.900 --> 00:26:14.900]  什麼是信心刃獻?
[00:26:14.900 --> 00:26:16.900]  那就是每年在宣教月的時刻,
[00:26:16.900 --> 00:26:19.900]  我們都會請弟兄姊妹思想一件事情,
[00:26:19.900 --> 00:26:20.900]  思想什麼?
[00:26:20.900 --> 00:26:22.900]  思想神要你在未來一年,
[00:26:22.900 --> 00:26:27.900]  為宣教士工所奉獻的一個數字,
[00:26:27.900 --> 00:26:29.900]  這個數字不是叫你隨便去想出來,
[00:26:29.900 --> 00:26:32.900]  我希望你能為這個需要來禱告,
[00:26:32.900 --> 00:26:35.900]  求神感動你,
[00:26:35.900 --> 00:26:40.900]  感動你一個明年神要你為宣教士工奉獻的數字,
[00:26:40.900 --> 00:26:44.900]  然後憑信心來刃獻。
[00:26:44.900 --> 00:26:47.900]  也許你說我現在沒有這筆錢,
[00:26:47.900 --> 00:26:50.900]  也許你說我也不知道這筆錢從哪裡來,
[00:26:50.900 --> 00:26:53.900]  但你相信耶和華已樂,
[00:26:53.900 --> 00:26:55.900]  神必預備,
[00:26:55.900 --> 00:26:58.900]  神也必供應你一切的需要。
[00:26:58.900 --> 00:27:03.900]  聖經上告訴我說我們神是被賜種子給撒種的人,
[00:27:03.900 --> 00:27:05.900]  很重要,
[00:27:05.900 --> 00:27:08.900]  換句話說我們越多為神的國度投資的時候,
[00:27:08.900 --> 00:27:12.900]  神會把越多生活的資源賞賜給我們,
[00:27:12.900 --> 00:27:14.900]  明白嗎?
[00:27:14.900 --> 00:27:16.900]  我們越多給神,
[00:27:16.900 --> 00:27:18.900]  神越多給我們。
[00:27:18.900 --> 00:27:22.900]  弟兄姊妹,今天當神要拆遷我們的時候,
[00:27:22.900 --> 00:27:25.900]  你要知道神不見得拆遷我們到遠方,
[00:27:25.900 --> 00:27:27.900]  不見得到遠方,
[00:27:27.900 --> 00:27:31.900]  其實神把我們教會放在斯德根谷,
[00:27:31.900 --> 00:27:34.900]  也是有神命定的心意的。
[00:27:34.900 --> 00:27:37.900]  我們希望求神開我們的眼睛,
[00:27:37.900 --> 00:27:40.900]  看見,看見什麼?
[00:27:40.900 --> 00:27:42.900]  看見神的國度。
[00:27:42.900 --> 00:27:45.900]  我們求神開我們的耳朵聽見,
[00:27:45.900 --> 00:27:47.900]  聽見什麼?
[00:27:47.900 --> 00:27:50.900]  聽見神的呼召。
[00:27:50.900 --> 00:27:55.900]  求神給我們勇氣跟信心來回應,
[00:27:55.900 --> 00:27:58.900]  我們就能在這樣危險的世代,
[00:27:58.900 --> 00:28:01.400]  那個擴展神的國度
[00:28:01.400 --> 00:28:03.400]  Amen
