
[00:00:00.000 --> 00:00:06.720]  今天繼續來看《啟示錄》第十七章的經文
[00:23:25.000 --> 00:23:27.000]  去拉走
[00:23:27.000 --> 00:23:32.000]  常常都會讓我們的心很野
[00:23:32.000 --> 00:23:37.000]  然後就忘記了對上帝的跟隨
[00:23:37.000 --> 00:23:38.000]  我問一下
[00:23:38.000 --> 00:23:40.000]  如果你生活在香港
[00:23:40.000 --> 00:23:41.000]  有看新聞
[00:23:41.000 --> 00:23:45.000]  究竟現在在香港這個局面裏
[00:23:45.000 --> 00:23:50.000]  最成為頻密新聞出現在我們眼前的
[00:23:50.000 --> 00:23:52.000]  是一些什麼東西呢?
[00:23:52.000 --> 00:23:54.000]  什麼?
[00:23:54.000 --> 00:23:56.000]  詐騙
[00:23:56.000 --> 00:23:57.000]  是不是?
[00:23:57.000 --> 00:23:58.000]  無論新聞
[00:23:58.000 --> 00:23:59.000]  有些節目
[00:23:59.000 --> 00:24:00.000]  又有講解
[00:24:00.000 --> 00:24:02.000]  然後真的有很多東西
[00:24:02.000 --> 00:24:03.000]  是不是?
[00:24:03.000 --> 00:24:11.000]  所以似乎現在我們都受著拜金主義和科技
[00:24:11.000 --> 00:24:14.000]  甚至有很多的東西影響
[00:24:14.000 --> 00:24:16.000]  詐騙與造假
[00:24:16.000 --> 00:24:20.000]  詐騙的背後是根源於什麼?
[00:24:20.000 --> 00:24:23.000]  錢和貪心
[00:24:23.000 --> 00:24:25.000]  就是說如果你不貪
[00:24:25.000 --> 00:24:29.000]  你就不會想辦法去拿人家錢包裏的錢
[00:24:29.000 --> 00:24:31.000]  你不會想掠奪
[00:24:31.000 --> 00:24:34.000]  然後成為大富大貴
[00:24:34.000 --> 00:24:37.000]  而且這些詐騙
[00:24:37.000 --> 00:24:45.000]  都是透過造假、大話和驚嚇來做的
[00:24:45.000 --> 00:24:47.000]  然後你又發覺
[00:24:47.000 --> 00:24:49.000]  香港真是遍地黃金
[00:24:49.000 --> 00:24:52.000]  那些被詐騙的銀碼
[00:24:52.000 --> 00:24:54.000]  大到不得了
[00:24:54.000 --> 00:24:55.000]  是不是?
[00:24:55.000 --> 00:24:57.000]  就是真的不知道為什麼
[00:24:57.000 --> 00:24:58.000]  又會這樣被人騙
[00:24:58.000 --> 00:25:01.000]  所以形成了
[00:25:01.000 --> 00:25:04.000]  有一些這樣的感覺
[00:25:04.000 --> 00:25:06.000]  就是其實都挺害怕的
[00:25:06.000 --> 00:25:10.000]  因為有時候電話或者不知道什麼
[00:25:10.000 --> 00:25:11.000]  彈一些東西出來
[00:25:11.000 --> 00:25:13.000]  其實很怕自己按錯
[00:25:13.000 --> 00:25:17.000]  然後就泥足深陷
[00:25:17.000 --> 00:25:18.000]  然後沒得翻身
[00:25:18.000 --> 00:25:19.000]  是不是?
[00:25:19.000 --> 00:25:22.000]  所以你會看得到
[00:25:22.000 --> 00:25:25.000]  這個詐騙和造假
[00:25:25.000 --> 00:25:27.000]  某程度應該都不是從神的
[00:25:27.000 --> 00:25:31.000]  以前我們聽到KK元
[00:25:31.000 --> 00:25:32.000]  是不是?
[00:25:32.000 --> 00:25:33.000]  就會說抓一些人去
[00:25:33.000 --> 00:25:37.000]  然後就逼他們去做一些詐騙的行徑
[00:25:37.000 --> 00:25:39.000]  近來聽到什麼?
[00:25:39.000 --> 00:25:41.000]  不單止被人抓
[00:25:41.000 --> 00:25:42.000]  那些無辜的
[00:25:42.000 --> 00:25:43.000]  有些是怎樣?
[00:25:43.000 --> 00:25:45.000]  自己去的
[00:25:45.000 --> 00:25:47.000]  為什麼會自己去?
[00:25:47.000 --> 00:25:49.000]  因為他知道這樣會賺到錢
[00:25:49.000 --> 00:25:50.000]  是不是?
[00:25:50.000 --> 00:25:54.000]  但其實是一個會令人越走越歪
[00:25:54.000 --> 00:26:00.000]  而且是很可怕的一些勢力
[00:26:00.000 --> 00:26:02.000]  甚至你置身在其中
[00:26:02.000 --> 00:26:04.000]  你要出來
[00:26:04.000 --> 00:26:06.000]  其實你不是很容易出來
[00:26:06.000 --> 00:26:10.000]  還有會不會覺得
[00:26:10.000 --> 00:26:16.000]  香港人其實都有一個財富的焦慮?
[00:26:16.000 --> 00:26:19.000]  沒有反應
[00:26:19.000 --> 00:26:21.000]  似乎大家都很well off
[00:26:21.000 --> 00:26:22.000]  沒有焦慮
[00:26:22.000 --> 00:26:24.000]  金錢對我沒有影響
[00:26:24.000 --> 00:26:27.000]  但是其實不會沒有影響的
[00:26:27.000 --> 00:26:28.000]  是不是?
[00:26:28.000 --> 00:26:30.000]  生活在世界
[00:26:30.000 --> 00:26:35.000]  只要你是留意一下投資和各樣的東西
[00:26:35.000 --> 00:26:38.000]  其實你知道世界的走勢
[00:26:38.000 --> 00:26:41.000]  常常都會在你的銀行戶口裡面
[00:26:41.000 --> 00:26:43.000]  偷走一些錢
[00:26:43.000 --> 00:26:44.000]  你不用做什麼
[00:26:44.000 --> 00:26:47.000]  已經就不見了那些錢
[00:26:47.000 --> 00:26:50.000]  所以其實都是引來幾大的焦慮
[00:26:50.000 --> 00:26:52.000]  就算你做正行生意也好
[00:26:52.000 --> 00:26:54.000]  起現金的勢局
[00:26:54.000 --> 00:26:56.000]  其實都不容易做
[00:26:56.000 --> 00:26:57.000]  是不是?
[00:26:57.000 --> 00:26:59.000]  我們不是說金錢是萬能
[00:26:59.000 --> 00:27:02.000]  不過無財又不幸
[00:27:02.000 --> 00:27:03.000]  是不是?
[00:27:03.000 --> 00:27:11.000]  所以某程度我們都是受銀行戶口的多少個零影響
[00:27:11.000 --> 00:27:13.000]  多的時候又很想保值
[00:27:13.000 --> 00:27:16.000]  但是多成這樣又不知道怎麼用
[00:27:16.000 --> 00:27:20.000]  怎樣做得最好呢?
[00:27:20.000 --> 00:27:24.000]  所以還有我們的樓市
[00:27:24.000 --> 00:27:25.000]  是不是?
[00:27:25.000 --> 00:27:29.000]  我知道我小時候出來工作的時候
[00:27:29.000 --> 00:27:31.000]  就已經有人教
[00:27:31.000 --> 00:27:34.000]  怎樣都要買第一層樓
[00:27:34.000 --> 00:27:35.000]  是不是?
[00:27:35.000 --> 00:27:36.000]  為什麼?
[00:27:36.000 --> 00:27:39.000]  因為當你能夠有物業在手的時候
[00:27:39.000 --> 00:27:43.000]  香港這個城市是透過樓宇升值
[00:27:43.000 --> 00:27:47.000]  來叫你的錢財增大
[00:27:47.000 --> 00:27:51.000]  而且也有很多不同的投資工具
[00:27:51.000 --> 00:27:54.000]  可以幫我們支付
[00:27:54.000 --> 00:27:56.000]  近年湧熱的
[00:27:56.000 --> 00:27:59.000]  什麼幣、什麼幣、什麼幣
[00:27:59.000 --> 00:28:00.000]  是不是好幣?
[00:28:00.000 --> 00:28:03.000]  當你不懂又要去買幣的時候
[00:28:03.000 --> 00:28:07.000]  你就會帶來很大的弊處
[00:28:07.000 --> 00:28:10.000]  而且會搞到焦頭爛額
[00:28:10.000 --> 00:28:18.000]  這些背後都是金錢的影響力
[00:28:18.000 --> 00:28:21.000]  更加有網絡的沉迷
[00:28:21.000 --> 00:28:22.000]  是不是?
[00:28:22.000 --> 00:28:25.000]  我們拿著手機
[00:28:25.000 --> 00:28:27.000]  其實有很多東西可以看
[00:28:27.000 --> 00:28:29.000]  有很多導演姐妹都說
[00:28:29.000 --> 00:28:30.000]  我學什麼呢?
[00:28:30.000 --> 00:28:32.000]  就是在手機上學的
[00:28:32.000 --> 00:28:33.000]  你如果懂得選擇
[00:28:33.000 --> 00:28:35.000]  你就會學到好東西
[00:28:35.000 --> 00:28:37.000]  但是如果你不懂
[00:28:37.000 --> 00:28:39.000]  其實手機網絡
[00:28:39.000 --> 00:28:43.000]  就會用盡你的時間、心力和體力
[00:28:43.000 --> 00:28:45.000]  有沒有發覺有時候在這裡看
[00:28:45.000 --> 00:28:47.000]  我明明只看WhatsApp
[00:28:47.000 --> 00:28:49.000]  為什麼都沒有時間呢?
[00:28:49.000 --> 00:28:55.000]  就是因為我們在一些不為意的狀況下
[00:28:55.000 --> 00:29:00.000]  我們的時間、我們的健康、我們的心力
[00:29:00.000 --> 00:29:03.000]  都會被轉移
[00:29:03.000 --> 00:29:07.000]  以致我們有一點失控
[00:29:07.000 --> 00:29:11.000]  其實面對一個這樣
[00:29:11.000 --> 00:29:13.000]  一些這麼簡單的影響力
[00:29:13.000 --> 00:29:16.000]  其實我們可以應該怎麼樣
[00:29:16.000 --> 00:29:18.000]  不走迷、不困惑
[00:29:18.000 --> 00:29:22.000]  然後能夠好好的跟隨上帝呢?
[00:29:22.000 --> 00:29:26.000]  我透過這個十七章
[00:29:26.000 --> 00:29:31.000]  有一個這樣的發言歸納為四點
[00:29:31.000 --> 00:29:35.000]  原來我們生活在的這個世間
[00:29:35.000 --> 00:29:38.000]  有一個很真的事實
[00:29:38.000 --> 00:29:40.000]  無論我們遇到什麼都好
[00:29:40.000 --> 00:29:42.000]  見到什麼都好
[00:29:42.000 --> 00:29:47.000]  原來上帝是掌管歷史進程的
[00:29:47.000 --> 00:29:50.000]  就是說我們相信上帝的人
[00:29:50.000 --> 00:29:54.000]  我們好知道人世間我們遇著的景況
[00:29:54.000 --> 00:29:59.000]  如果不是上帝允准是不會出現的
[00:29:59.000 --> 00:30:04.000]  所以如果上帝是說要這樣的狀況
[00:30:04.000 --> 00:30:10.000]  我們就要靠上帝來勝過那些考驗和艱難
[00:30:10.000 --> 00:30:15.000]  而且聖經也都讓我們知道
[00:30:15.000 --> 00:30:19.000]  世上的榮華終必過去
[00:30:19.000 --> 00:30:22.000]  雖然說錢好重要
[00:30:22.000 --> 00:30:24.000]  無財不幸
[00:30:24.000 --> 00:30:25.000]  但是你又知不知道
[00:30:25.000 --> 00:30:28.000]  如果那些錢放在戶口裡不用
[00:30:28.000 --> 00:30:31.000]  跟你沒有其實是一模一樣的
[00:30:31.000 --> 00:30:34.000]  所以錢要用得合宜
[00:30:34.000 --> 00:30:37.000]  然後才是叫人得益
[00:30:37.000 --> 00:30:39.000]  如果不是的話
[00:30:39.000 --> 00:30:41.000]  你只是變成一個守財奴
[00:30:41.000 --> 00:30:45.000]  甚至是為錢來很多的酬賬
[00:30:45.000 --> 00:30:48.000]  世上的榮華會必然過去
[00:30:48.000 --> 00:30:55.000]  所以我們的精力不只在經營錢財的增多上
[00:30:55.000 --> 00:30:58.000]  而是要好好看看
[00:30:58.000 --> 00:31:02.000]  應該怎樣來過好這個人生
[00:31:02.000 --> 00:31:05.000]  然後啟示錄又告訴我們
[00:31:05.000 --> 00:31:10.000]  天上的審判是真實和必然
[00:31:10.000 --> 00:31:13.000]  信耶穌的人要不要面對審判
[00:31:13.000 --> 00:31:15.000]  要
[00:31:15.000 --> 00:31:21.000]  面對審判並且面對究竟我們在人世間
[00:31:21.000 --> 00:31:24.000]  究竟發揮了多少
[00:31:24.000 --> 00:31:27.000]  賞罰的一個審判
[00:31:27.000 --> 00:31:30.000]  所以不是說做人
[00:31:30.000 --> 00:31:32.000]  覺得日子是這樣
[00:31:32.000 --> 00:31:35.000]  任由它過就行了
[00:31:35.000 --> 00:31:38.000]  就是說究竟上帝給我們有生命氣息
[00:31:38.000 --> 00:31:40.000]  有這樣的能力
[00:31:40.000 --> 00:31:42.000]  有這樣的恩賜
[00:31:42.000 --> 00:31:43.000]  有這樣的機遇
[00:31:43.000 --> 00:31:46.000]  我們會怎樣來善用
[00:31:46.000 --> 00:31:49.000]  以致我們不會白佔地圖
[00:31:49.000 --> 00:31:51.000]  然後最後一個
[00:31:51.000 --> 00:31:54.000]  見著羔羊得必勝
[00:31:54.000 --> 00:31:55.000]  所以我們就會知道
[00:31:55.000 --> 00:31:58.000]  信靠羔羊最最可靠
[00:31:58.000 --> 00:32:00.000]  什麼都不要靠
[00:32:00.000 --> 00:32:02.000]  靠羔羊
[00:32:02.000 --> 00:32:04.000]  所以
[00:32:04.000 --> 00:32:07.000]  看完十七章
[00:32:07.000 --> 00:32:10.000]  其實有些事情回去你要做
[00:32:10.000 --> 00:32:12.000]  做什麼呢
[00:32:12.000 --> 00:32:15.000]  我想大家就著自己個人
[00:32:15.000 --> 00:32:17.000]  家庭和教會
[00:32:17.000 --> 00:32:20.000]  來做好好的檢視
[00:32:20.000 --> 00:32:23.000]  在人世間活了多少年
[00:32:23.000 --> 00:32:26.000]  好好數一下
[00:32:26.000 --> 00:32:29.000]  究竟你這個人生
[00:32:29.000 --> 00:32:32.000]  經營得怎樣
[00:32:32.000 --> 00:32:35.000]  上帝如果還給我們生命氣息
[00:32:35.000 --> 00:32:38.000]  我們仍然有改寫
[00:32:38.000 --> 00:32:42.000]  和繼續發揮的一個機遇
[00:32:42.000 --> 00:32:45.000]  我們就要好好來看看
[00:32:45.000 --> 00:32:47.000]  在我們的人生裡
[00:32:47.000 --> 00:32:51.000]  我們應該怎樣來做好它
[00:32:51.000 --> 00:32:54.000]  如果羔羊是我們必然可靠的
[00:32:54.000 --> 00:32:58.000]  我們一定要尋問上帝的心意
[00:32:58.000 --> 00:33:00.000]  然後才好計劃我們的人生
[00:33:00.000 --> 00:33:03.000]  否則你看著各樣的資訊
[00:33:03.000 --> 00:33:05.000]  看著身邊的人的走向
[00:33:05.000 --> 00:33:07.000]  然後你又走去跟隨
[00:33:07.000 --> 00:33:10.000]  好像羊群心態
[00:33:10.000 --> 00:33:13.000]  其實你就會走歪走差
[00:33:13.000 --> 00:33:17.000]  所以我們上帝屬神的人
[00:33:17.000 --> 00:33:19.000]  要讀好聖經
[00:33:19.000 --> 00:33:21.000]  要祈好禱
[00:33:21.000 --> 00:33:22.000]  為什麼
[00:33:22.000 --> 00:33:25.000]  因為神的話語會指示我們
[00:33:25.000 --> 00:33:27.000]  究竟什麼是對
[00:33:27.000 --> 00:33:29.000]  什麼是不對
[00:33:29.000 --> 00:33:30.000]  什麼是當行
[00:33:30.000 --> 00:33:32.000]  什麼要撇棄
[00:33:32.000 --> 00:33:35.000]  我們要操練禱告
[00:33:35.000 --> 00:33:38.000]  上帝給的大權柄
[00:33:38.000 --> 00:33:40.000]  在任何的事上
[00:33:40.000 --> 00:33:43.000]  按著上帝的帶領
[00:33:43.000 --> 00:33:45.000]  來去成就他自己的心意
[00:33:45.000 --> 00:33:48.000]  家庭也是上帝給我們的
[00:33:48.000 --> 00:33:50.000]  無論你是單身還是結了婚
[00:33:50.000 --> 00:33:53.000]  我們結了婚的有自己的家庭
[00:33:53.000 --> 00:33:54.000]  有原生的家庭
[00:33:54.000 --> 00:33:57.000]  沒有結婚的我們有原生的家庭
[00:33:57.000 --> 00:34:00.000]  這些都是上帝給我們
[00:34:00.000 --> 00:34:03.000]  組成社會的一個單位
[00:34:03.000 --> 00:34:05.000]  我們在其中有身份有角色
[00:34:05.000 --> 00:34:10.000]  我們怎樣能夠叫家庭和諧
[00:34:10.000 --> 00:34:13.000]  並且婚姻美滿
[00:34:13.000 --> 00:34:17.000]  撒旦魔鬼現在近代打的是什麼
[00:34:17.000 --> 00:34:19.000]  拆婚姻拆家庭
[00:34:19.000 --> 00:34:21.000]  拆人際關係
[00:34:21.000 --> 00:34:23.000]  最好彼此仇視
[00:34:23.000 --> 00:34:25.000]  你不適合我我不適合你
[00:34:25.000 --> 00:34:28.000]  然後就搞到世界亂七八糟
[00:34:28.000 --> 00:34:30.000]  所以作為父母
[00:34:30.000 --> 00:34:33.000]  作為有家庭的有兒孫的
[00:34:33.000 --> 00:34:35.000]  我們仍然有我們的角色
[00:34:35.000 --> 00:34:40.000]  可以來去幫助新的一代
[00:34:40.000 --> 00:34:43.000]  幫助我們的親友網絡圈
[00:34:43.000 --> 00:34:46.000]  來去全城敬虔
[00:34:46.000 --> 00:34:49.000]  並且活得有意思
[00:34:49.000 --> 00:34:52.000]  第三個就是教會
[00:34:52.000 --> 00:34:54.000]  不單止每個星期
[00:34:54.000 --> 00:34:56.000]  你會花時間參與在其中
[00:34:56.000 --> 00:34:58.000]  由我們決志信耶穌開始
[00:34:58.000 --> 00:35:02.000]  神已經將我們連在基督的身體裡
[00:35:02.000 --> 00:35:03.000]  你回到教會
[00:35:03.000 --> 00:35:07.000]  你都是基督身體肢體的一部分
[00:35:07.000 --> 00:35:10.000]  上帝給我們各人有不同的才幹
[00:35:10.000 --> 00:35:13.000]  能力和體見
[00:35:13.000 --> 00:35:17.000]  我們究竟有沒有參與教會的建造呢
[00:35:17.000 --> 00:35:20.000]  我很知道在教會
[00:35:20.000 --> 00:35:24.000]  我們在南區開了一個關愛中心
[00:35:24.000 --> 00:35:26.000]  六月開幕
[00:35:26.000 --> 00:35:28.000]  但是我知道有很多弟兄姊妹
[00:35:28.000 --> 00:35:31.000]  不認同我們這個方向
[00:35:31.000 --> 00:35:36.000]  覺得廣福堂建金鐘不是做這些的
[00:35:36.000 --> 00:35:38.000]  當然我們沒有忘卻
[00:35:38.000 --> 00:35:42.000]  我們坐落大中環這個身份
[00:35:42.000 --> 00:35:46.000]  而仍然要做好商區傳福音的工作
[00:35:46.000 --> 00:35:49.000]  但是我們仍然不要忘記
[00:35:49.000 --> 00:35:51.000]  上帝告訴我們
[00:35:51.000 --> 00:35:54.000]  我們要服事那些needy
[00:35:54.000 --> 00:35:59.000]  要將更加多人帶入上帝的陽圈
[00:35:59.000 --> 00:36:05.000]  所以我鼓勵對南區服事
[00:36:05.000 --> 00:36:08.000]  有認同有體見的弟兄姊妹
[00:36:08.000 --> 00:36:11.000]  你要用你的恩賜時間能力
[00:36:11.000 --> 00:36:17.000]  來拓展那邊關懷服事的工作
[00:36:17.000 --> 00:36:18.000]  我們祈求上帝
[00:36:18.000 --> 00:36:23.000]  可以讓我們在那邊開基督的教會
[00:36:23.000 --> 00:36:26.000]  以致更加多人能夠信耶穌
[00:36:26.000 --> 00:36:28.000]  得救恩
[00:36:28.000 --> 00:36:31.000]  今天下午就是AGM
[00:36:31.000 --> 00:36:33.000]  會有大會
[00:36:33.000 --> 00:36:34.000]  教會提醒我
[00:36:34.000 --> 00:36:40.000]  今年原來已經在廣福堂服事了20年
[00:36:40.000 --> 00:36:42.000]  我三分一的人生
[00:36:42.000 --> 00:36:47.000]  原來就是投放在教會的建立裏面
[00:36:47.000 --> 00:36:49.000]  我很感恩
[00:36:49.000 --> 00:36:50.000]  因為我很知道
[00:36:50.000 --> 00:36:53.000]  靠自己一個人的能力
[00:36:53.000 --> 00:36:57.000]  其實可以發揮的影響很少
[00:36:57.000 --> 00:37:02.000]  但是當我能夠參與上帝建立門徒的工作
[00:37:02.000 --> 00:37:06.000]  和服事上帝的工作
[00:37:06.000 --> 00:37:09.000]  我就能夠凝聚弟兄姊妹
[00:37:09.000 --> 00:37:12.000]  看見上帝要我們看的
[00:37:12.000 --> 00:37:14.000]  然後做我們上帝要做的
[00:37:14.000 --> 00:37:17.000]  所以弟兄姊妹你知不知道
[00:37:17.000 --> 00:37:20.000]  上帝將你安放在教會裏面
[00:37:20.000 --> 00:37:25.000]  其實就是要我們盡我們獨特的一份力
[00:37:25.000 --> 00:37:28.000]  以致神的名字能夠被高舉
[00:37:28.000 --> 00:37:33.000]  更加多人的生命能夠得著建立
[00:37:33.000 --> 00:37:36.000]  所以是不是要好好地回家靜下來
[00:37:36.000 --> 00:37:39.000]  再做下計算
[00:37:39.000 --> 00:37:42.000]  生命的長短不到我們話事
[00:37:42.000 --> 00:37:46.000]  但是每一天只要上帝給我們有生命氣息
[00:37:46.000 --> 00:37:51.000]  我們總能夠活出我們應有的影響力
[00:37:51.000 --> 00:37:53.000]  所以弟兄姊妹
[00:37:53.000 --> 00:37:58.000]  看啟示錄一個很大的提醒
[00:37:58.000 --> 00:38:00.000]  世界會有終局
[00:38:00.000 --> 00:38:03.000]  我們的生命都會有結束
[00:38:03.000 --> 00:38:08.000]  怎樣將上帝給我們有的資源能力賽幹
[00:38:08.000 --> 00:38:10.000]  用得最好
[00:38:10.000 --> 00:38:15.000]  那個是需要我們在神面前求智慧
[00:38:15.000 --> 00:38:20.000]  並且努力參與上帝的帶領
[00:38:20.000 --> 00:38:24.000]  然後發揮最好的影響力
[00:38:24.000 --> 00:38:27.000]  啟示錄好不好看
[00:38:27.000 --> 00:38:29.000]  很有意思的
[00:38:29.000 --> 00:38:31.000]  雖然我解得不清楚
[00:38:31.000 --> 00:38:36.000]  但是我相信神透過我有限的能力
[00:38:36.000 --> 00:38:40.000]  已經將我認為重要的
[00:38:40.000 --> 00:38:42.000]  去擠在大家的面前
[00:38:42.000 --> 00:38:44.000]  我們求主幫助我們
[00:38:44.000 --> 00:38:49.000]  好好過好我們的餘生
[00:38:49.000 --> 00:38:52.000]  並且要得上帝的賞賞
[00:38:52.000 --> 00:38:54.000]  我起初信的時候
[00:38:54.000 --> 00:38:58.000]  看到一段耶穌受洗
[00:38:58.000 --> 00:39:01.000]  然後天裂開
[00:39:01.000 --> 00:39:03.000]  聖靈好像甲子
[00:39:03.000 --> 00:39:06.000]  來對耶穌說話
[00:39:06.000 --> 00:39:08.000]  這是我的愛子
[00:39:08.000 --> 00:39:10.000]  是我喜悅的
[00:39:10.000 --> 00:39:13.000]  我當刻就跟耶穌說
[00:39:13.000 --> 00:39:16.000]  我要這個讚賞
[00:39:16.000 --> 00:39:19.000]  我要這個上帝的讚賞
[00:39:19.000 --> 00:39:21.000]  然後我跟天父說
[00:39:21.000 --> 00:39:23.000]  天父我很想做你的愛女
[00:39:23.000 --> 00:39:26.000]  我很想得你的喜悅
[00:39:26.000 --> 00:39:28.000]  做過爸爸媽媽的就知道
[00:39:28.000 --> 00:39:30.000]  什麼子女最得你心
[00:39:30.000 --> 00:39:33.000]  他們會怎樣
[00:39:33.000 --> 00:39:37.000]  他很知道爸爸媽媽的愛錫
[00:39:37.000 --> 00:39:39.000]  他很珍惜那個關係
[00:39:39.000 --> 00:39:42.000]  而且在爸爸媽媽還沒出聲的時候
[00:39:42.000 --> 00:39:46.000]  他就能夠做爸爸媽媽很合心意的事
[00:39:46.000 --> 00:39:48.000]  是不是這樣
[00:39:48.000 --> 00:39:50.000]  弟兄姊妹
[00:39:50.000 --> 00:39:54.000]  將來上帝會按著我們的表現
[00:39:54.000 --> 00:39:56.000]  來給我們有讚賞
[00:39:56.000 --> 00:39:59.000]  你想得什麼讚賞
[00:39:59.000 --> 00:40:02.000]  我們同心低頭祈禱
[00:40:02.000 --> 00:40:08.000]  親愛的天父
[00:40:08.000 --> 00:40:11.000]  我們是何其蒙恩
[00:40:11.000 --> 00:40:14.000]  可以稱你為天上的爸爸
[00:40:14.000 --> 00:40:16.000]  你是真神
[00:40:16.000 --> 00:40:19.000]  你是愛的本身
[00:40:19.000 --> 00:40:21.000]  你認識我們
[00:40:21.000 --> 00:40:23.000]  並且你栽培我們
[00:40:23.000 --> 00:40:28.000]  將我們從污泥當中提拔起來
[00:40:28.000 --> 00:40:32.000]  將我們從罪惡的綑綁裡面釋放出來
[00:40:32.000 --> 00:40:35.000]  給我們有禱告的權柄
[00:40:35.000 --> 00:40:38.000]  給我們能夠知道你的心意
[00:40:38.000 --> 00:40:41.000]  並且你也給我們每一個都獨特
[00:40:41.000 --> 00:40:45.000]  有從你而來的強項
[00:40:45.000 --> 00:40:48.000]  恩賜和限制
[00:40:48.000 --> 00:40:50.000]  上帝你喜悅
[00:40:50.000 --> 00:40:54.000]  我們按你的心意南逃來生活
[00:40:54.000 --> 00:40:59.000]  所以我們求主你對我們每一個人說話
[00:40:59.000 --> 00:41:02.000]  我們很相信我們組合起來
[00:41:02.000 --> 00:41:10.000]  建立的教會將來會成就你最大的美意
[00:41:10.000 --> 00:41:13.000]  並且能夠得你喜悅
[00:41:13.000 --> 00:41:17.000]  所以求主賜我們智慧的心
[00:41:17.000 --> 00:41:18.000]  懂得分辨
[00:41:18.000 --> 00:41:19.000]  懂得選擇
[00:41:19.000 --> 00:41:21.000]  懂得安排
[00:41:21.000 --> 00:41:25.000]  並且懂得擺在你的面前
[00:41:25.000 --> 00:41:28.000]  以致你能夠加上祝福
[00:41:28.000 --> 00:41:32.000]  叫更加多人能夠明白你的心意
[00:41:32.000 --> 00:41:34.000]  得著教恩的好處
[00:41:34.000 --> 00:41:36.000]  我們很感謝主
[00:41:36.000 --> 00:41:40.000]  讓我們能夠成為教會的一份子
[00:41:40.000 --> 00:41:44.000]  求天父你繼續來施恩
[00:41:44.000 --> 00:41:46.000]  讓我們常在你的愛中
[00:41:46.000 --> 00:41:49.000]  並且更明白你的心意
[00:41:49.000 --> 00:41:53.000]  以致我們在地上不會白佔地圖
[00:41:53.000 --> 00:41:57.000]  並且以得著從你而來的稱讚
[00:41:57.000 --> 00:42:00.000]  成為我們最大的渴想和追求
[00:42:00.000 --> 00:42:02.000]  我們這樣同心討告
[00:42:02.000 --> 00:42:03.000]  奉主明求
[00:42:03.000 --> 00:42:04.000]  阿門
