
[00:00:00.000 --> 00:00:09.000]  頂姐妹早晨 很開心 終於可以回到四堂崇拜
[00:23:33.000 --> 00:23:37.000]  我們其實有一個兩重的家的恩典的時候
[00:23:37.000 --> 00:23:41.000]  我們只能夠認定一切其實都是恩典
[00:23:41.000 --> 00:23:44.000]  都不是我們配有的
[00:23:44.000 --> 00:23:47.000]  無論是我們叫人倫也好
[00:23:47.000 --> 00:23:49.000]  是叫天倫也好
[00:23:49.000 --> 00:23:52.000]  是我們一起住的那個家庭也好
[00:23:52.000 --> 00:23:55.000]  是這個我們稱之為屬靈的家庭也好
[00:23:55.000 --> 00:23:58.000]  通通都是上帝所賜予的
[00:23:58.000 --> 00:24:01.000]  當我自己在這個領袖裡面的時候
[00:24:01.000 --> 00:24:05.000]  我和太太領養了一位小朋友
[00:24:05.000 --> 00:24:07.000]  不折不扣的
[00:24:07.000 --> 00:24:10.000]  這個男孩子八分之八是我們的兒子
[00:24:10.000 --> 00:24:12.000]  是上帝所賜的
[00:24:12.000 --> 00:24:17.000]  這件事並不是什麼羞恥的事
[00:24:17.000 --> 00:24:19.000]  沒有人值得羞愧
[00:24:19.000 --> 00:24:23.000]  但是同樣也不是什麼特別偉大的事
[00:24:23.000 --> 00:24:24.000]  其實不是
[00:24:24.000 --> 00:24:27.000]  其實和一般的父母沒有什麼大分別
[00:24:27.000 --> 00:24:32.000]  可能領養這回事在傳統華人的社會裡面
[00:24:32.000 --> 00:24:34.000]  都是比較陌生一點
[00:24:34.000 --> 00:24:38.000]  這個話題可能被視為一種禁忌
[00:24:38.000 --> 00:24:40.000]  所以有些人可能會很奇怪
[00:24:40.000 --> 00:24:42.000]  為什麼Sam要這麼高調
[00:24:42.000 --> 00:24:44.000]  我的回答有兩個
[00:24:44.000 --> 00:24:47.000]  第一就是其實我沒有辦法低調
[00:24:47.000 --> 00:24:53.000]  我怎樣去解釋無端端會有個兒子擠了出來
[00:24:53.000 --> 00:24:55.000]  大家胡思亂想就不好了
[00:24:55.000 --> 00:24:59.000]  第二樣我覺得很重要
[00:24:59.000 --> 00:25:03.000]  我不覺得這個是我個人的事
[00:25:03.000 --> 00:25:05.000]  是我私人的事
[00:25:05.000 --> 00:25:07.000]  和其他人無關
[00:25:07.000 --> 00:25:12.000]  正如我們教會每年都有幾次的獻英禮
[00:25:12.000 --> 00:25:14.000]  獻英禮的意義是什麼
[00:25:14.000 --> 00:25:17.000]  獻英禮是不同的獨立的家庭
[00:25:17.000 --> 00:25:22.000]  將自己的小朋友帶出來
[00:25:22.000 --> 00:25:24.000]  如果你有留意獻英禮裡面
[00:25:24.000 --> 00:25:28.000]  參與的不只是那些家庭和上帝
[00:25:28.000 --> 00:25:30.000]  是眾弟兄姊妹一起
[00:25:30.000 --> 00:25:32.000]  所以才會出來在崇拜裡面
[00:25:32.000 --> 00:25:34.000]  意思是大家同時參與
[00:25:34.000 --> 00:25:36.000]  大家是一家人
[00:25:36.000 --> 00:25:39.000]  好像我的兒子也是你的兒子
[00:25:39.000 --> 00:25:41.000]  同樣你的兒子也是我的兒子
[00:25:41.000 --> 00:25:43.000]  我會有機會去教導你的兒子
[00:25:43.000 --> 00:25:46.000]  同樣你也有機會去教導我的兒子
[00:25:46.000 --> 00:25:50.000]  並不會在當中大家在一起
[00:25:50.000 --> 00:25:53.000]  我認識一個家庭
[00:25:53.000 --> 00:25:59.000]  有一位媽媽很多年都很熱心在教會裡服侍
[00:25:59.000 --> 00:26:03.000]  她曾經去服侍一些年輕人
[00:26:03.000 --> 00:26:06.000]  服侍他們並不是短日子
[00:26:06.000 --> 00:26:08.000]  是十多年的日子
[00:26:08.000 --> 00:26:10.000]  當中其中一位年輕人
[00:26:10.000 --> 00:26:13.000]  在十多年後
[00:26:13.000 --> 00:26:17.000]  他自己也建立了自己的家庭的時候
[00:26:17.000 --> 00:26:22.000]  即使這位年輕人和這位媽媽隔了一段日子
[00:26:22.000 --> 00:26:26.000]  大家都已經在不同的教會不同的堂會的時候
[00:26:26.000 --> 00:26:28.000]  這位當年的年輕人
[00:26:28.000 --> 00:26:31.000]  回來找這位媽媽跟她說
[00:26:31.000 --> 00:26:34.000]  現在輪到我要服侍你兒子了
[00:26:34.000 --> 00:26:36.000]  即是他家裡的兒子
[00:26:36.000 --> 00:26:38.000]  看到這幅圖畫嗎?
[00:26:38.000 --> 00:26:39.000]  其實我覺得很漂亮
[00:26:39.000 --> 00:26:41.000]  這就是教會
[00:26:41.000 --> 00:26:45.000]  教會是一個這樣的地方
[00:26:45.000 --> 00:26:46.000]  最後一點
[00:26:46.000 --> 00:26:47.000]  第三點
[00:26:47.000 --> 00:26:48.000]  一個受助的角色
[00:26:48.000 --> 00:26:51.000]  保羅氏寡婦這個受助的角色
[00:26:51.000 --> 00:26:53.000]  絕對不是低一等
[00:26:53.000 --> 00:26:55.000]  留意第九節他用什麼字
[00:26:55.000 --> 00:26:58.000]  他用尊敬來形容
[00:26:58.000 --> 00:27:00.000]  可以想像當時這些寡婦
[00:27:00.000 --> 00:27:02.000]  其實他們失去了他們的至親
[00:27:02.000 --> 00:27:03.000]  他們的丈夫
[00:27:03.000 --> 00:27:07.000]  在情感上已經很不容易
[00:27:07.000 --> 00:27:09.000]  而實際上在生活上
[00:27:09.000 --> 00:27:11.000]  也有另一重很大的困難
[00:27:11.000 --> 00:27:15.000]  但是當中有很多這些婦女
[00:27:15.000 --> 00:27:17.000]  他們是很熱心去服侍主要服侍人的
[00:27:17.000 --> 00:27:20.000]  第五節更加提到他們是仰賴上帝
[00:27:20.000 --> 00:27:23.000]  晝夜不住地禱告
[00:27:23.000 --> 00:27:27.000]  如果我們有機會見到這些婦女
[00:27:27.000 --> 00:27:34.000]  我們也很值得去對他們奉上一份尊敬
[00:27:34.000 --> 00:27:36.000]  在我們當中
[00:27:36.000 --> 00:27:37.000]  可能不是寡婦
[00:27:37.000 --> 00:27:40.000]  但同樣我們也會見到很多
[00:27:40.000 --> 00:27:41.000]  我也見過不少的姐妹
[00:27:41.000 --> 00:27:45.000]  在當中也是非常好的
[00:27:45.000 --> 00:27:50.000]  同樣很值得我們去學習去尊敬
[00:27:50.000 --> 00:27:52.000]  不過第九節同樣提到
[00:27:52.000 --> 00:27:55.000]  有另一種叫做好燕樂的寡婦
[00:27:55.000 --> 00:27:58.000]  寶萊在這裡的形容就相當不客氣
[00:27:58.000 --> 00:28:04.000]  她說活著也算是死的
[00:28:04.000 --> 00:28:05.000]  我們可以想像
[00:28:05.000 --> 00:28:08.000]  如果是夠錢的話
[00:28:08.000 --> 00:28:12.000]  一般吃一餐好一點沒什麼問題
[00:28:12.000 --> 00:28:13.000]  但這裡所說的好燕樂
[00:28:13.000 --> 00:28:17.000]  不只是說一餐飯
[00:28:17.000 --> 00:28:20.000]  其實可以的翻譯就是生活放縱
[00:28:20.000 --> 00:28:23.000]  說的是一種生活的態度
[00:28:23.000 --> 00:28:25.000]  可以想像當時一般的婦女
[00:28:25.000 --> 00:28:26.000]  不只是寡婦
[00:28:26.000 --> 00:28:29.000]  一般的婦女都沒有經濟能力的時候
[00:28:29.000 --> 00:28:32.000]  如果她們要放縱她們的生活
[00:28:32.000 --> 00:28:34.000]  她們的錢從哪裡來呢?
[00:28:34.000 --> 00:28:39.000]  這種行為相信是要靠很多的支持
[00:28:39.000 --> 00:28:42.000]  所以就變成了一種自私的行為
[00:28:42.000 --> 00:28:44.000]  她們甚至有可能
[00:28:44.000 --> 00:28:48.000]  她們為了有機會去那種生活的時候
[00:28:48.000 --> 00:28:52.000]  可能她們會做出一些背棄上帝
[00:28:52.000 --> 00:28:54.000]  不道德的事也說不定
[00:28:54.000 --> 00:28:56.000]  在當時的社會就是這樣
[00:28:56.000 --> 00:28:58.000]  難怪寶萊在這裡
[00:28:58.000 --> 00:29:01.000]  她形容的是她們在靈性上
[00:29:01.000 --> 00:29:03.000]  好像跟死人差不多一樣
[00:29:03.000 --> 00:29:08.000]  還有一點我們值得一起去想
[00:29:08.000 --> 00:29:10.000]  在一個這樣的家裡
[00:29:10.000 --> 00:29:12.000]  我們需要去實踐愛
[00:29:12.000 --> 00:29:17.000]  但同樣我們也要去實踐被愛
[00:29:17.000 --> 00:29:24.000]  可能在人性上都傾向從個人角度去做一些籌算
[00:29:24.000 --> 00:29:26.000]  不論你是付出的也好
[00:29:26.000 --> 00:29:27.000]  你是接受的也好
[00:29:27.000 --> 00:29:28.000]  我們都會這樣籌算
[00:29:28.000 --> 00:29:30.000]  中國人很怕一件事
[00:29:30.000 --> 00:29:33.000]  很怕爭奪別人的人情
[00:29:33.000 --> 00:29:34.000]  不知怎算
[00:29:34.000 --> 00:29:35.000]  不知怎還
[00:29:35.000 --> 00:29:38.000]  總是硬著硬著這樣
[00:29:38.000 --> 00:29:41.000]  不過如果是一家人
[00:29:41.000 --> 00:29:44.000]  一家人裡經常這樣算著算著
[00:29:44.000 --> 00:29:46.000]  結果會是怎樣呢?
[00:29:46.000 --> 00:29:48.000]  結果就會變得很見外
[00:29:48.000 --> 00:29:54.000]  結果大家就很難建立一種更加親密的關係
[00:29:54.000 --> 00:29:56.000]  有時也是這樣
[00:29:56.000 --> 00:29:59.000]  教會裡的弟兄姊妹都會怕接受教會
[00:29:59.000 --> 00:30:02.000]  或者弟兄姊妹的一些愛心的付出
[00:30:02.000 --> 00:30:05.000]  即使自己是在很有需要的時候
[00:30:05.000 --> 00:30:07.000]  都可能是這樣
[00:30:07.000 --> 00:30:10.000]  當然如果有時弟兄姊妹是擔心
[00:30:10.000 --> 00:30:14.000]  會不會有一些更加有需要的弟兄姊妹當中
[00:30:14.000 --> 00:30:16.000]  所以有這樣的考慮
[00:30:16.000 --> 00:30:18.000]  我覺得這樣想是非常好的
[00:30:18.000 --> 00:30:20.000]  絕對可以諒解
[00:30:20.000 --> 00:30:22.000]  不過如果我們也相信
[00:30:22.000 --> 00:30:25.000]  教會有一個制度當中
[00:30:25.000 --> 00:30:31.000]  有弟兄姊妹很有智慧去做一些審核的時候
[00:30:31.000 --> 00:30:35.000]  其實我們就可以放膽平安去接受
[00:30:35.000 --> 00:30:39.000]  如果他們都覺得你是需要是可以的話
[00:30:39.000 --> 00:30:42.000]  不需要去籌算太多東西
[00:30:42.000 --> 00:30:44.000]  不需要去想怎樣的
[00:30:44.000 --> 00:30:46.000]  怎樣還錢
[00:30:46.000 --> 00:30:48.000]  不需要
[00:30:48.000 --> 00:30:51.000]  我以前在英國的時候還記得
[00:30:51.000 --> 00:30:53.000]  當我回來香港之前
[00:30:53.000 --> 00:30:55.000]  有一位老姊妹
[00:30:55.000 --> 00:30:57.000]  頭髮都白了
[00:30:57.000 --> 00:30:59.000]  她知道我要蒙召
[00:30:59.000 --> 00:31:01.000]  要回來香港讀神學
[00:31:01.000 --> 00:31:03.000]  要全職侍奉的時候
[00:31:03.000 --> 00:31:05.000]  她二話不說
[00:31:05.000 --> 00:31:08.000]  她的袋子就拿了幾十英鎊給我
[00:31:08.000 --> 00:31:10.000]  那時候很尷尬
[00:31:10.000 --> 00:31:12.000]  因為我其實是足夠的
[00:31:12.000 --> 00:31:16.000]  但我又不知道怎樣去推遲她
[00:31:16.000 --> 00:31:18.000]  於是我唯有學習
[00:31:18.000 --> 00:31:20.000]  憑信心去領受
[00:31:20.000 --> 00:31:22.000]  我相信一件事就是
[00:31:22.000 --> 00:31:24.000]  上帝既然給他有多餘
[00:31:24.000 --> 00:31:26.000]  以致他可以給人
[00:31:26.000 --> 00:31:28.000]  同樣我也有多餘
[00:31:28.000 --> 00:31:30.000]  我可以不需要的時候
[00:31:30.000 --> 00:31:32.000]  不如就給教會
[00:31:32.000 --> 00:31:34.000]  讓教會去決定
[00:31:34.000 --> 00:31:36.000]  給更加有需要的人
[00:31:36.000 --> 00:31:39.000]  我想在這裡經歷的重點
[00:31:39.000 --> 00:31:42.000]  就是大家無論是付出的
[00:31:42.000 --> 00:31:44.000]  無論是接受的
[00:31:44.000 --> 00:31:46.000]  我們看見的是上帝的恩典
[00:31:46.000 --> 00:31:48.000]  有時付出的
[00:31:48.000 --> 00:31:50.000]  或者接受的
[00:31:50.000 --> 00:31:52.000]  我們都可能帶著私心
[00:31:52.000 --> 00:31:53.000]  但在這個時候
[00:31:53.000 --> 00:31:57.000]  當我們看大家是一個家人的關係
[00:31:57.000 --> 00:31:59.000]  我們這樣彼此去看待的時候
[00:31:59.000 --> 00:32:01.000]  我們就不需要這樣看
[00:32:01.000 --> 00:32:04.000]  我相信在經文裡面
[00:32:04.000 --> 00:32:06.000]  有這些婦女
[00:32:06.000 --> 00:32:13.000]  她經常去接受教會的授座的時候
[00:32:13.000 --> 00:32:16.000]  她不是硬著硬著
[00:32:16.000 --> 00:32:18.000]  好像很不開心
[00:32:18.000 --> 00:32:22.000]  好像很有愧欠地去接受
[00:32:22.000 --> 00:32:23.000]  而是相反
[00:32:23.000 --> 00:32:27.000]  其實她當中每一天領受的
[00:32:27.000 --> 00:32:29.000]  就是上帝給她的恩典
[00:32:29.000 --> 00:32:31.000]  如果她為了感謝神的時候
[00:32:31.000 --> 00:32:33.000]  其實這件事不是好得無比
[00:32:33.000 --> 00:32:36.000]  不是大家都應該視為好事嗎?
[00:32:36.000 --> 00:32:41.000]  今天來到最後
[00:32:41.000 --> 00:32:43.000]  我們一起去想一想
[00:32:43.000 --> 00:32:45.000]  我們經常稱呼的
[00:32:45.000 --> 00:32:47.000]  我們叫大家做弟兄姊妹
[00:32:47.000 --> 00:32:51.000]  這個稱呼可能有時我們都習慣了
[00:32:51.000 --> 00:32:52.000]  都沒有什麼感覺
[00:32:52.000 --> 00:32:55.000]  我們很少去想當中的意義
[00:32:55.000 --> 00:32:58.000]  或者這個只不過是教會朋友
[00:32:58.000 --> 00:33:01.000]  這個詞語的另一個代名詞
[00:33:01.000 --> 00:33:03.000]  但今天這段經文
[00:33:03.000 --> 00:33:04.000]  透過這裡
[00:33:04.000 --> 00:33:07.000]  都值得我們多去思考一下
[00:33:07.000 --> 00:33:12.000]  我相信教會是一個真正是我們的家
[00:33:12.000 --> 00:33:14.000]  家需要什麼呢?
[00:33:14.000 --> 00:33:19.000]  家是一個能夠提供彼此生活所需的地方
[00:33:19.000 --> 00:33:22.000]  家亦是一個提供保障
[00:33:22.000 --> 00:33:28.000]  彼此生命可以得到安全保障的地方
[00:33:28.000 --> 00:33:32.000]  家亦是一個彼此相愛的地方
[00:33:32.000 --> 00:33:36.000]  在我們現在居住的家裡
[00:33:36.000 --> 00:33:39.000]  應該要見到這些東西
[00:33:39.000 --> 00:33:42.000]  同樣在我們稱為屬靈的大家庭裡
[00:33:42.000 --> 00:33:45.000]  同樣都應該見到這些東西
[00:33:45.000 --> 00:33:47.000]  到將來我們去到一個
[00:33:47.000 --> 00:33:50.000]  我們稱之為天家的地方裡
[00:33:50.000 --> 00:33:52.000]  就更加應該是這樣
[00:33:52.000 --> 00:33:56.000]  或者就讓我們平時所叫的弟兄姊妹
[00:33:56.000 --> 00:33:58.000]  真的當他們是兄弟姊妹
[00:33:58.000 --> 00:34:01.000]  是跟我們很親近的人
[00:34:01.000 --> 00:34:03.000]  以前宋牧師也經常說
[00:34:03.000 --> 00:34:06.000]  在天堂裡沒有窩福
[00:34:06.000 --> 00:34:08.000]  沒有播道會
[00:34:08.000 --> 00:34:10.000]  我也可以很肯定
[00:34:10.000 --> 00:34:14.000]  上面也沒有什麼紅黃藍綠的陣營
[00:34:14.000 --> 00:34:17.000]  我們大家都是在同一個家裡
[00:34:17.000 --> 00:34:20.000]  我們有同一個父
[00:34:20.000 --> 00:34:22.000]  家人的特徵就是
[00:34:22.000 --> 00:34:24.000]  家人是沒有選擇的
[00:34:24.000 --> 00:34:26.000]  上帝給我們的弟兄姊妹
[00:34:26.000 --> 00:34:29.000]  應該也是沒有選擇的
[00:34:29.000 --> 00:34:35.000]  我們人的角色又不同
[00:34:35.000 --> 00:34:38.000]  有時是上帝給我們一個角色
[00:34:38.000 --> 00:34:40.000]  我們可以去供應給別人
[00:34:40.000 --> 00:34:43.000]  有時上帝給我們另一個角色
[00:34:43.000 --> 00:34:46.000]  我們去接受這些恩典
[00:34:46.000 --> 00:34:48.000]  其實加起來
[00:34:48.000 --> 00:34:51.000]  就是上帝給我們一幅很美的圖畫
[00:34:51.000 --> 00:34:52.000]  在天國裡
[00:34:52.000 --> 00:34:55.000]  我相信不是一些複製人
[00:34:55.000 --> 00:34:57.000]  不是說個個一模一樣
[00:34:57.000 --> 00:34:59.000]  大家都是同一套思想意志感情
[00:34:59.000 --> 00:35:01.000]  應該不是的
[00:35:01.000 --> 00:35:02.000]  我會相信
[00:35:02.000 --> 00:35:04.000]  我們同樣帶著
[00:35:04.000 --> 00:35:06.000]  我們各人有不同的性格
[00:35:06.000 --> 00:35:08.000]  我們有不同的意見
[00:35:08.000 --> 00:35:10.000]  甚至乎有不同的能力
[00:35:10.000 --> 00:35:11.000]  沒錯
[00:35:11.000 --> 00:35:12.000]  在個人來說
[00:35:12.000 --> 00:35:15.000]  可能我們是會有軟弱
[00:35:15.000 --> 00:35:16.000]  有不足的
[00:35:16.000 --> 00:35:17.000]  不過
[00:35:17.000 --> 00:35:19.000]  去到將來的情況裡
[00:35:19.000 --> 00:35:21.000]  這個不會成為一個遺憾
[00:35:21.000 --> 00:35:25.000]  因為在天家
[00:35:25.000 --> 00:35:26.000]  在這個地方裡
[00:35:26.000 --> 00:35:28.000]  不是用個人去看的
[00:35:28.000 --> 00:35:30.000]  大家在這個群體裡
[00:35:30.000 --> 00:35:32.000]  是互補不足的
[00:35:32.000 --> 00:35:33.000]  既是這樣
[00:35:33.000 --> 00:35:35.000]  這就是一個有愛的地方
[00:35:35.000 --> 00:35:36.000]  沒錯
[00:35:36.000 --> 00:35:38.000]  地上的教會是不如美的
[00:35:38.000 --> 00:35:40.000]  但是教會理應
[00:35:40.000 --> 00:35:43.000]  就是這個天國的一種初現
[00:35:43.000 --> 00:35:48.000]  就讓你和我和上帝
[00:35:48.000 --> 00:35:51.000]  大家我們一起去建立
[00:35:51.000 --> 00:35:53.000]  一個這樣的地方
[00:35:53.000 --> 00:35:55.000]  一個充滿愛的地方
[00:35:55.000 --> 00:35:57.000]  願祂的國降臨
[00:35:57.000 --> 00:35:59.000]  我們一起祈禱
[00:35:59.000 --> 00:36:06.000]  多謝主祢給我們
[00:36:06.000 --> 00:36:10.000]  由我們一起成長
[00:36:10.000 --> 00:36:14.000]  一起同住的家人
[00:36:14.000 --> 00:36:17.000]  也多謝主祢給我們
[00:36:17.000 --> 00:36:19.000]  有教會
[00:36:19.000 --> 00:36:20.000]  有一個地方
[00:36:20.000 --> 00:36:23.000]  我們憑著信心
[00:36:23.000 --> 00:36:26.000]  我們彼此都像家人一樣
[00:36:26.000 --> 00:36:27.000]  因為我們實際上
[00:36:27.000 --> 00:36:30.000]  我們真是上帝在你的家裡
[00:36:30.000 --> 00:36:31.000]  蒙主
[00:36:31.000 --> 00:36:32.000]  你所呼召
[00:36:32.000 --> 00:36:35.000]  蒙主你所拯救的人
[00:36:35.000 --> 00:36:38.000]  主我們看見的是你的恩典
[00:36:38.000 --> 00:36:42.000]  我們看見的是你無盡的恭迎
[00:36:42.000 --> 00:36:44.000]  我們看見的是你的愛
[00:36:44.000 --> 00:36:46.000]  求上帝你幫助我們
[00:36:46.000 --> 00:36:49.000]  讓我們在當中去學習去實踐
[00:36:49.000 --> 00:36:50.000]  無論是付出
[00:36:50.000 --> 00:36:52.000]  無論是接受
[00:36:52.000 --> 00:36:55.000]  我們看見的都是上帝你的恩典
[00:36:55.000 --> 00:36:56.000]  幫助我們
[00:36:56.000 --> 00:36:58.000]  讓教會成為一個
[00:36:58.000 --> 00:37:00.000]  主你所喜悅的地方
[00:37:00.000 --> 00:37:03.000]  成為一個我們無論是恭應
[00:37:03.000 --> 00:37:04.000]  無論是接受
[00:37:04.000 --> 00:37:07.000]  我們都能夠將榮耀歸給你的地方
[00:37:07.000 --> 00:37:08.000]  我們這樣祈禱
[00:37:08.000 --> 00:37:10.000]  奉主耶穌基督的名頭
