
[00:00:00.000 --> 00:00:03.000]  今天我們要來分享這段經文
[00:17:37.000 --> 00:17:38.000]  剛剛父親亞伯罕
[00:17:38.000 --> 00:17:40.000]  在世之日所挖個水井
[00:17:40.000 --> 00:17:42.000]  因為費利斯人在亞伯罕時候
[00:17:42.000 --> 00:17:43.000]  塞住了
[00:17:43.000 --> 00:17:45.000]  以薩就重新挖出來
[00:17:45.000 --> 00:17:48.000]  人照他父親所叫那些井的名字
[00:17:48.000 --> 00:17:50.000]  所以這裡我們就看見
[00:17:50.000 --> 00:17:53.000]  以薩挖個井
[00:17:53.000 --> 00:17:55.000]  重新把那些井水挖出來
[00:17:55.000 --> 00:17:56.000]  井挖出來
[00:17:56.000 --> 00:18:00.000]  而且挖的是他父親所
[00:18:00.000 --> 00:18:02.000]  就是被他父親所挖的井
[00:18:02.000 --> 00:18:04.000]  被費利斯人塞住的那些井
[00:18:04.000 --> 00:18:06.000]  所以以薩就去支取
[00:18:06.000 --> 00:18:09.000]  他父親所給他的
[00:18:09.000 --> 00:18:10.000]  雖然被塞住了
[00:18:10.000 --> 00:18:11.000]  他重新挖出來
[00:18:11.000 --> 00:18:13.000]  挖出來以後我們就發現
[00:18:13.000 --> 00:18:14.000]  開始出現一件事
[00:18:14.000 --> 00:18:16.000]  他後來每挖一個井
[00:18:16.000 --> 00:18:17.000]  就有人
[00:18:17.000 --> 00:18:19.000]  費利斯人就來跟他爭吵
[00:18:19.000 --> 00:18:21.000]  所以我們就用扣過
[00:18:21.000 --> 00:18:23.000]  他就重新幫那些井命名字
[00:18:23.000 --> 00:18:26.000]  所以這有三個井就有三個名字
[00:18:26.000 --> 00:18:27.000]  我們用這三個名字
[00:18:27.000 --> 00:18:29.000]  來告訴你發生了什麼事
[00:18:29.000 --> 00:18:31.000]  第一個名字叫挨射
[00:18:31.000 --> 00:18:32.000]  挨射的意義
[00:18:32.000 --> 00:18:33.000]  就是增進
[00:18:33.000 --> 00:18:34.000]  相增的意思
[00:18:34.000 --> 00:18:36.000]  所以開始在告訴你
[00:18:36.000 --> 00:18:37.000]  你挖了這井
[00:18:37.000 --> 00:18:38.000]  所以以薩就說
[00:18:38.000 --> 00:18:39.000]  好吧你要跟我爭
[00:18:39.000 --> 00:18:41.000]  我就讓給你
[00:18:41.000 --> 00:18:42.000]  後來呢
[00:18:42.000 --> 00:18:43.000]  更奇怪的
[00:18:43.000 --> 00:18:44.000]  不是更奇怪
[00:18:44.000 --> 00:18:45.000]  更厲害的這些人
[00:18:45.000 --> 00:18:46.000]  他挖第二個井
[00:18:46.000 --> 00:18:47.000]  挖出來以後
[00:18:47.000 --> 00:18:48.000]  那些人又來爭了
[00:18:48.000 --> 00:18:50.000]  所以他說又讓給你
[00:18:50.000 --> 00:18:51.000]  因為他說
[00:18:51.000 --> 00:18:53.000]  死傾那的意思就是仇敵
[00:18:53.000 --> 00:18:55.000]  就是怎麼這麼多仇敵
[00:18:55.000 --> 00:18:57.000]  所以以薩又怎麼樣
[00:18:57.000 --> 00:19:00.000]  又讓這個井就走了
[00:19:00.000 --> 00:19:02.000]  直到第三個井
[00:19:02.000 --> 00:19:03.000]  他挖出來以後
[00:19:03.000 --> 00:19:05.000]  發現
[00:19:05.000 --> 00:19:07.000]  沒有人來爭
[00:19:07.000 --> 00:19:09.000]  所以他叫利和伯
[00:19:09.000 --> 00:19:13.000]  利和伯就是寬闊的意思
[00:19:13.000 --> 00:19:15.000]  那代表什麼意思
[00:19:15.000 --> 00:19:17.000]  你想以薩是怎麼樣的人
[00:19:17.000 --> 00:19:18.000]  有人就說
[00:19:18.000 --> 00:19:22.000]  這個富二代很軟弱
[00:19:22.000 --> 00:19:25.000]  怕事
[00:19:25.000 --> 00:19:27.000]  所以人家來跟他爭
[00:19:27.000 --> 00:19:28.000]  他就讓他
[00:19:28.000 --> 00:19:33.000]  這是一派聖經學者的說法
[00:19:33.000 --> 00:19:36.000]  另一派聖經學者的說法是說
[00:19:36.000 --> 00:19:39.000]  以薩實在是富二代
[00:19:39.000 --> 00:19:40.000]  反正有一千萬
[00:19:40.000 --> 00:19:42.000]  給一百塊也沒關係
[00:19:42.000 --> 00:19:43.000]  有一千萬
[00:19:43.000 --> 00:19:44.000]  給一千也沒關係
[00:19:44.000 --> 00:19:53.000]  反正還有九百九十九萬九千
[00:19:53.000 --> 00:19:56.000]  我們這樣沒關係
[00:19:56.000 --> 00:19:58.000]  有一派學者
[00:19:58.000 --> 00:19:59.000]  有另外一派學者
[00:19:59.000 --> 00:20:00.000]  我也不知道是誰
[00:20:00.000 --> 00:20:04.000]  但是我贊成這一派
[00:20:04.000 --> 00:20:09.000]  認為以薩是真兒子
[00:20:09.000 --> 00:20:12.000]  他真的明白
[00:20:12.000 --> 00:20:16.000]  他父親有多大的產業
[00:20:16.000 --> 00:20:18.000]  誰會斤斤計較呢
[00:20:18.000 --> 00:20:20.000]  有孤兒心態的人
[00:20:20.000 --> 00:20:22.000]  會斤斤計較
[00:20:22.000 --> 00:20:24.000]  因為怕搶不到
[00:20:24.000 --> 00:20:25.000]  你有沒有跟別人
[00:20:25.000 --> 00:20:27.000]  坐在一桌吃飯的時候
[00:20:27.000 --> 00:20:31.000]  你發現他還沒吃之前
[00:20:31.000 --> 00:20:34.000]  他飯上面滿了所有的菜
[00:20:34.000 --> 00:20:36.000]  好吃的都夾在這裡面了
[00:20:36.000 --> 00:20:39.000]  那現在喜宴不是還有什麼
[00:20:39.000 --> 00:20:40.000]  前面還有一個小盤子
[00:20:40.000 --> 00:20:42.000]  本來小盤子是要放什麼的
[00:20:42.000 --> 00:20:45.000]  放骨頭零碎
[00:20:45.000 --> 00:20:48.000]  結果充滿了所有他要吃的菜
[00:20:48.000 --> 00:20:49.000]  為什麼
[00:20:49.000 --> 00:20:53.000]  夠心讓他自己的盤子裡面來
[00:20:53.000 --> 00:20:54.000]  為什麼
[00:20:54.000 --> 00:20:57.000]  害怕吃不到
[00:20:57.000 --> 00:20:59.000]  孤兒的靈
[00:20:59.000 --> 00:21:02.000]  所以會增進 會比較
[00:21:02.000 --> 00:21:03.000]  可是呢
[00:21:03.000 --> 00:21:05.000]  以薩是真兒子
[00:21:05.000 --> 00:21:09.000]  他說我就給你
[00:21:09.000 --> 00:21:16.000]  因為我的上帝知道我有需要
[00:21:16.000 --> 00:21:17.000]  給了一次
[00:21:17.000 --> 00:21:18.000]  得寸進尺
[00:21:18.000 --> 00:21:19.000]  又給了一次
[00:21:19.000 --> 00:21:20.000]  吃人不吐土頭
[00:21:20.000 --> 00:21:22.000]  吃人狗狗
[00:21:22.000 --> 00:21:23.000]  還要第二次
[00:21:23.000 --> 00:21:25.000]  第三次沒有人來的時候
[00:21:25.000 --> 00:21:26.000]  他既然這樣說
[00:21:26.000 --> 00:21:32.000]  他說耶華現在給我寬闊之處
[00:21:32.000 --> 00:21:33.000]  他說上帝給我
[00:21:33.000 --> 00:21:34.000]  所以第二段呢
[00:21:34.000 --> 00:21:37.000]  我就來跟你分享的時候
[00:21:37.000 --> 00:21:40.000]  就是他等候
[00:21:40.000 --> 00:21:43.000]  因為他說耶華現在
[00:21:43.000 --> 00:21:45.000]  從現在開始
[00:21:45.000 --> 00:21:50.000]  我開始進入更寬闊之處
[00:21:50.000 --> 00:21:52.000]  你的態度生命裡面
[00:21:52.000 --> 00:21:57.000]  你願意來等候上帝的作為嗎
[00:21:57.000 --> 00:21:58.000]  你願意讓上帝的作為
[00:21:58.000 --> 00:22:00.000]  引導你生命裡頭
[00:22:00.000 --> 00:22:06.000]  你不斷地生命更新跟長大嗎
[00:22:06.000 --> 00:22:09.000]  以薩這樣做
[00:22:09.000 --> 00:22:10.000]  他明白
[00:22:10.000 --> 00:22:14.000]  不是他自己去迎娶
[00:22:14.000 --> 00:22:19.000]  而是神給他的
[00:22:19.000 --> 00:22:22.000]  更豐盛的第一條路
[00:22:22.000 --> 00:22:26.000]  是他父親的井被塞住
[00:22:26.000 --> 00:22:28.000]  更豐盛的第二步路
[00:22:28.000 --> 00:22:30.000]  是他把它挖出來
[00:22:30.000 --> 00:22:32.000]  還被人家搶走
[00:22:32.000 --> 00:22:34.000]  他現在進到第三步
[00:22:34.000 --> 00:22:37.000]  你會發現
[00:22:37.000 --> 00:22:41.000]  這些非日式人更聰明了
[00:22:41.000 --> 00:22:42.000]  所以跟隔壁說
[00:22:42.000 --> 00:22:45.000]  非日式人更聰明了
[00:22:45.000 --> 00:22:46.000]  所以這段經文告訴你
[00:22:46.000 --> 00:22:47.000]  非日式人很笨
[00:22:47.000 --> 00:22:49.000]  然後慢慢就稍微聰明一點
[00:22:49.000 --> 00:22:51.000]  最後就更聰明了
[00:22:51.000 --> 00:22:54.000]  為什麼你會看見這段經文
[00:22:54.000 --> 00:22:57.000]  亞比尼諾居然跑來了
[00:22:57.000 --> 00:22:58.000]  為什麼跑來了
[00:22:58.000 --> 00:22:59.000]  因為發生一件事
[00:22:59.000 --> 00:23:00.000]  在二十三節
[00:23:00.000 --> 00:23:02.000]  以薩從那裡上個別世發去
[00:23:02.000 --> 00:23:04.000]  當夜耶華向他顯現說
[00:23:04.000 --> 00:23:06.000]  我是你父親亞伯拉雅的神
[00:23:06.000 --> 00:23:07.000]  不要懼怕
[00:23:07.000 --> 00:23:08.000]  因為我與你同在
[00:23:08.000 --> 00:23:09.000]  要賜福給你
[00:23:09.000 --> 00:23:11.000]  不要為我僕人亞伯拉雅的緣故
[00:23:11.000 --> 00:23:12.000]  是你的後裔凡過
[00:23:12.000 --> 00:23:14.000]  以薩就在那裡築了一座壇
[00:23:14.000 --> 00:23:15.000]  求告耶華的名
[00:23:15.000 --> 00:23:17.000]  並且知他上朋
[00:23:17.000 --> 00:23:19.000]  他的僕人便在那裡挖了一口井
[00:23:19.000 --> 00:23:21.000]  其實這段經文在這裡結束
[00:23:21.000 --> 00:23:25.000]  接在二十六節到三十三節
[00:23:25.000 --> 00:23:30.000]  是二十二五個註解
[00:23:30.000 --> 00:23:31.000]  可以明白嗎
[00:23:31.000 --> 00:23:32.000]  為什麼是註解
[00:23:32.000 --> 00:23:34.000]  因為他在解釋
[00:23:34.000 --> 00:23:39.000]  為什麼這個地方叫別世發
[00:23:39.000 --> 00:23:40.000]  因為發生了一件事
[00:23:40.000 --> 00:23:41.000]  發生了什麼
[00:23:41.000 --> 00:23:44.000]  原來亞比尼諾就跑來了
[00:23:44.000 --> 00:23:46.000]  帶他的軍長跟朋友來了
[00:23:46.000 --> 00:23:49.000]  來告訴來找以薩
[00:23:49.000 --> 00:23:51.000]  以薩說你為什麼來呢
[00:23:51.000 --> 00:23:54.000]  你不是恨我所以把我趕走嗎
[00:23:54.000 --> 00:23:56.000]  你怎麼來找我呢
[00:23:56.000 --> 00:23:58.000]  然後他們就說
[00:23:58.000 --> 00:24:04.000]  我們明明看見耶華與你同在
[00:24:04.000 --> 00:24:07.000]  就是費利斯人他們看見
[00:24:07.000 --> 00:24:10.000]  神跟以薩同在
[00:24:10.000 --> 00:24:12.000]  這叫做聰明的費利斯人
[00:24:12.000 --> 00:24:15.000]  如果你可以看見神的同在
[00:24:15.000 --> 00:24:19.000]  而你跑去做一些回應
[00:24:19.000 --> 00:24:22.000]  你才是聰明的人
[00:24:22.000 --> 00:24:24.000]  這費利斯人非常聰明
[00:24:24.000 --> 00:24:26.000]  所以他們跑來幹嘛呢
[00:24:26.000 --> 00:24:28.000]  跑來幹嘛
[00:24:28.000 --> 00:24:30.000]  立約
[00:24:30.000 --> 00:24:37.000]  他說你們越來越怎麼樣
[00:24:37.000 --> 00:24:38.000]  然後他說
[00:24:38.000 --> 00:24:40.000]  我們不如兩下彼此起誓
[00:24:40.000 --> 00:24:41.000]  彼此立約
[00:24:41.000 --> 00:24:44.000]  你不要害我
[00:24:44.000 --> 00:24:47.000]  正如我沒有害過你一樣
[00:24:47.000 --> 00:24:49.000]  講到這裡還可以接受
[00:24:49.000 --> 00:24:50.000]  但是下面我就覺得
[00:24:50.000 --> 00:24:53.000]  這個人就是有點無恥
[00:24:53.000 --> 00:24:54.000]  他說什麼呢
[00:24:54.000 --> 00:25:00.000]  他說我一位的後代
[00:25:00.000 --> 00:25:05.000]  我敢幫你平平安安的走
[00:25:05.000 --> 00:25:07.000]  就是當初他把他趕走的時候
[00:25:07.000 --> 00:25:08.000]  他說你看我這個後代
[00:25:08.000 --> 00:25:09.000]  把人家趕走
[00:25:09.000 --> 00:25:11.000]  講得那麼好聽說我以前沒有害過你
[00:25:11.000 --> 00:25:12.000]  是這樣
[00:25:12.000 --> 00:25:13.000]  所以你會發現一件事
[00:25:13.000 --> 00:25:14.000]  他害怕了
[00:25:14.000 --> 00:25:16.000]  他上帝跟他同在
[00:25:16.000 --> 00:25:18.000]  彰顯出來他害怕了
[00:25:18.000 --> 00:25:19.000]  所以他趕快跟他求和說
[00:25:19.000 --> 00:25:20.000]  不要害我
[00:25:20.000 --> 00:25:22.000]  然後呢
[00:25:22.000 --> 00:25:25.000]  就在這塊地方
[00:25:25.000 --> 00:25:29.000]  在上帝向以薩顯現的地方
[00:25:29.000 --> 00:25:33.000]  以薩做了三件事
[00:25:33.000 --> 00:25:34.000]  有一件事就是很重要
[00:25:34.000 --> 00:25:36.000]  就是我們今天講的什麼
[00:25:36.000 --> 00:25:39.000]  挖井
[00:25:39.000 --> 00:25:42.000]  一個新的井
[00:25:42.000 --> 00:25:45.000]  這井不是亞伯安的
[00:25:45.000 --> 00:25:48.000]  這井是以薩自己挖的
[00:25:48.000 --> 00:25:50.000]  為什麼這井是以薩自己挖的呢
[00:25:50.000 --> 00:25:54.000]  因為這個井叫做別世八
[00:25:54.000 --> 00:25:56.000]  什麼叫世八
[00:25:56.000 --> 00:25:58.000]  世八在聖經裡面原文的意義
[00:25:58.000 --> 00:26:01.000]  叫做七倍
[00:26:01.000 --> 00:26:05.000]  這井挖的這井就有七倍的井水
[00:26:05.000 --> 00:26:08.000]  一口就夠了
[00:26:08.000 --> 00:26:09.000]  所以你會發現
[00:26:09.000 --> 00:26:12.000]  當他回應上帝的時候
[00:26:12.000 --> 00:26:14.000]  神像要顯現
[00:26:14.000 --> 00:26:21.000]  他開始持續進入佛陣裡面
[00:26:21.000 --> 00:26:23.000]  神像以薩顯現
[00:26:23.000 --> 00:26:28.000]  就在別世八這塊地方
[00:26:28.000 --> 00:26:30.000]  他怎麼跟以薩顯現呢
[00:26:30.000 --> 00:26:34.000]  他說我是你父親亞伯安的神
[00:26:34.000 --> 00:26:36.000]  從那一天開始
[00:26:36.000 --> 00:26:39.000]  所有以薩的後代
[00:26:39.000 --> 00:26:42.000]  被神預見的時候
[00:26:42.000 --> 00:26:43.000]  神會跟他說
[00:26:43.000 --> 00:26:47.000]  我是你祖父亞伯安
[00:26:47.000 --> 00:26:51.000]  你父親以薩的神
[00:26:51.000 --> 00:26:53.000]  你懂那意思嗎
[00:26:53.000 --> 00:26:57.000]  聖經中描述的是告訴你一件事
[00:26:57.000 --> 00:27:00.000]  因為以薩預見了主
[00:27:00.000 --> 00:27:01.000]  預見了主以後
[00:27:01.000 --> 00:27:02.000]  神像要顯現
[00:27:02.000 --> 00:27:05.000]  他就告訴以薩我跟你父親亞伯安
[00:27:05.000 --> 00:27:07.000]  所預約仍然存在
[00:27:07.000 --> 00:27:09.000]  你的後裔要成為蒼大
[00:27:09.000 --> 00:27:11.000]  這是我向你們家屬所要的
[00:27:11.000 --> 00:27:13.000]  所給的預許
[00:27:13.000 --> 00:27:15.000]  你仍然承接這個預許
[00:27:15.000 --> 00:27:16.000]  承接這個命令
[00:27:16.000 --> 00:27:19.000]  今天你重新遇見我
[00:27:19.000 --> 00:27:22.000]  我要告訴你我是你的上帝
[00:27:22.000 --> 00:27:23.000]  這個井是新的井
[00:27:23.000 --> 00:27:25.000]  所以以薩在這裡
[00:27:25.000 --> 00:27:28.000]  他父親也做了動作
[00:27:28.000 --> 00:27:31.000]  來表明他跟上帝的關係
[00:27:31.000 --> 00:27:34.000]  哪三個動作呢
[00:27:34.000 --> 00:27:38.000]  第一個動作叫做燭壇
[00:27:38.000 --> 00:27:41.000]  在上帝向他顯現的地方燭壇
[00:27:41.000 --> 00:27:45.000]  燭壇代表你向上帝獻上感恩的祭
[00:27:45.000 --> 00:27:51.000]  燭壇代表你向上帝獻上主權的祭
[00:27:51.000 --> 00:27:52.000]  感恩很簡單
[00:27:52.000 --> 00:27:55.000]  你每一天感謝上帝OK
[00:27:55.000 --> 00:27:56.000]  但重點不是在感謝
[00:27:56.000 --> 00:27:59.000]  重點是我來回應上帝說
[00:27:59.000 --> 00:28:01.000]  你說的我聽懂了
[00:28:01.000 --> 00:28:02.000]  你跟我父親說
[00:28:02.000 --> 00:28:03.000]  你給我預一個預許
[00:28:03.000 --> 00:28:04.000]  我願意進去
[00:28:04.000 --> 00:28:08.000]  我尾聲在這個約裡面
[00:28:08.000 --> 00:28:11.000]  我要進入到預許裡面
[00:28:11.000 --> 00:28:15.000]  這叫做燭壇
[00:28:15.000 --> 00:28:17.000]  回到基隆教會來
[00:28:17.000 --> 00:28:20.000]  我就要問你一件事
[00:28:20.000 --> 00:28:24.000]  你尾聲在這間偉大的教會嗎
[00:28:24.000 --> 00:28:26.000]  你要把你的主權
[00:28:26.000 --> 00:28:29.000]  獻在這裡跟祖說我看見你
[00:28:29.000 --> 00:28:33.000]  我在這裡願意向你回應
[00:28:33.000 --> 00:28:37.000]  這叫燭壇
[00:28:37.000 --> 00:28:42.000]  一個獻上主權所要做的事情
[00:28:42.000 --> 00:28:44.000]  那以賽做這件事以後
[00:28:44.000 --> 00:28:45.000]  以賽又做了第二件事
[00:28:45.000 --> 00:28:49.000]  叫做支搭帳篷
[00:28:49.000 --> 00:28:50.000]  帳篷是要幹嘛
[00:28:50.000 --> 00:28:52.000]  要住的
[00:28:52.000 --> 00:28:53.000]  住在哪裡
[00:28:53.000 --> 00:28:55.000]  請問你要住在哪裡
[00:28:55.000 --> 00:28:57.000]  最近我聽廣播
[00:28:57.000 --> 00:29:00.000]  他說你要買房地產
[00:29:00.000 --> 00:29:04.000]  要買三個原則
[00:29:04.000 --> 00:29:06.000]  才會增值
[00:29:06.000 --> 00:29:07.000]  那三個原則叫做
[00:29:07.000 --> 00:29:10.000]  Location
[00:29:10.000 --> 00:29:12.000]  就地點
[00:29:12.000 --> 00:29:13.000]  什麼地點
[00:29:13.000 --> 00:29:16.000]  交通便利的地點
[00:29:16.000 --> 00:29:20.000]  文教區生活機能好的地點
[00:29:20.000 --> 00:29:24.000]  絕對會增值
[00:29:24.000 --> 00:29:26.000]  可是我現在要說的不是
[00:29:26.000 --> 00:29:28.000]  是你要住的
[00:29:28.000 --> 00:29:33.000]  你要住在哪裡
[00:29:33.000 --> 00:29:35.000]  你到底要住在哪裡
[00:29:35.000 --> 00:29:38.000]  你想 哇 這裡不錯
[00:29:38.000 --> 00:29:40.000]  外方人說風水好
[00:29:40.000 --> 00:29:43.000]  你要住在哪裡
[00:29:43.000 --> 00:29:48.000]  昨天那個石曲園
[00:29:48.000 --> 00:29:50.000]  他爸請他上來
[00:29:50.000 --> 00:29:51.000]  說你要不要搞告
[00:29:51.000 --> 00:29:53.000]  他就上來參加特會
[00:29:53.000 --> 00:29:54.000]  要搞告
[00:29:54.000 --> 00:29:55.000]  然後石曲園在前面的時候
[00:29:55.000 --> 00:29:58.000]  他就說
[00:29:58.000 --> 00:30:03.000]  我可不可以不要躺下來
[00:30:03.000 --> 00:30:05.000]  因為他剛才躺在那邊
[00:30:05.000 --> 00:30:06.000]  我可不可以不要躺下來
[00:30:06.000 --> 00:30:07.000]  搞告的時候
[00:30:07.000 --> 00:30:09.000]  我可不可以不要躺下來
[00:30:09.000 --> 00:30:10.000]  然後他爸就不知道怎麼回答
[00:30:10.000 --> 00:30:12.000]  就說 是這樣
[00:30:12.000 --> 00:30:14.000]  如果耶穌要你躺
[00:30:14.000 --> 00:30:17.000]  你要不要躺
[00:30:17.000 --> 00:30:18.000]  要躺
[00:30:18.000 --> 00:30:19.000]  如果先天耶穌不要你躺
[00:30:19.000 --> 00:30:21.000]  你要不要躺
[00:30:21.000 --> 00:30:23.000]  那就不要躺
[00:30:23.000 --> 00:30:25.000]  所以重點是你要不要躺
[00:30:25.000 --> 00:30:26.000]  不是嘛
[00:30:26.000 --> 00:30:27.000]  重點是耶穌要不要你躺
[00:30:27.000 --> 00:30:29.000]  對不對
[00:30:29.000 --> 00:30:30.000]  所以他明白
[00:30:30.000 --> 00:30:33.000]  重點是什麼
[00:30:33.000 --> 00:30:34.000]  如果神要你躺下來
[00:30:34.000 --> 00:30:41.000]  醫治你剛剛OK
[00:30:41.000 --> 00:30:43.000]  幾個禮拜前
[00:30:43.000 --> 00:30:47.000]  我兒子跑來跟我說
[00:30:47.000 --> 00:30:50.000]  我歡樂的時光結束了
[00:30:50.000 --> 00:30:51.000]  我想怎麼一回事
[00:30:51.000 --> 00:30:53.000]  因為原來一放暑假
[00:30:53.000 --> 00:30:56.000]  他就回到台中娘家去
[00:30:56.000 --> 00:30:57.000]  所以很快樂
[00:30:57.000 --> 00:31:00.000]  他說台中有U-Bike
[00:31:00.000 --> 00:31:01.000]  所以他有悠遊卡
[00:31:01.000 --> 00:31:03.000]  他就可以騎U-Bike
[00:31:03.000 --> 00:31:04.000]  然後他說台中
[00:31:04.000 --> 00:31:05.000]  他又去參加
[00:31:05.000 --> 00:31:07.000]  他就一個
[00:31:07.000 --> 00:31:09.000]  不知道是運動中心還是什麼
[00:31:09.000 --> 00:31:12.000]  就是他裡面設施有滑板場
[00:31:12.000 --> 00:31:15.000]  然後免費給你用滑板
[00:31:15.000 --> 00:31:16.000]  還有全套配備
[00:31:16.000 --> 00:31:18.000]  在裡面玩
[00:31:18.000 --> 00:31:19.000]  所以他去的時候沒有人
[00:31:19.000 --> 00:31:21.000]  所以他就在那邊滑到
[00:31:21.000 --> 00:31:22.000]  學會滑板
[00:31:22.000 --> 00:31:24.000]  學會蛇板
[00:31:24.000 --> 00:31:25.000]  不知道幾天就會了
[00:31:25.000 --> 00:31:27.000]  會了以後就每天在那邊滑
[00:31:27.000 --> 00:31:28.000]  然後都怎麼樣
[00:31:28.000 --> 00:31:30.000]  都不用錢
[00:31:30.000 --> 00:31:31.000]  後來人多了以後
[00:31:31.000 --> 00:31:33.000]  每一次滑程滑五分鐘
[00:31:33.000 --> 00:31:34.000]  他就覺得
[00:31:34.000 --> 00:31:35.000]  滑完五分鐘還沒信心
[00:31:35.000 --> 00:31:37.000]  就回來要排隊
[00:31:37.000 --> 00:31:38.000]  所以他回來是說
[00:31:38.000 --> 00:31:41.000]  我快樂的時光結束了
[00:31:41.000 --> 00:31:43.000]  接下來他說
[00:31:43.000 --> 00:31:46.000]  我們可不可以住基隆
[00:31:46.000 --> 00:31:49.000]  要不要住台中
[00:31:49.000 --> 00:31:52.000]  這小子原來想住台中
[00:31:52.000 --> 00:31:53.000]  然後我就跟他說
[00:31:53.000 --> 00:31:56.000]  是這樣子的
[00:31:56.000 --> 00:32:00.000]  如果上帝要你住台中
[00:32:00.000 --> 00:32:02.000]  我說如果上帝要你住基隆
[00:32:02.000 --> 00:32:04.000]  你覺得怎麼樣
[00:32:04.000 --> 00:32:05.000]  你該怎麼辦
[00:32:05.000 --> 00:32:07.000]  他說
[00:32:07.000 --> 00:32:08.000]  該三秒鐘吧
[00:32:08.000 --> 00:32:11.000]  他說那就住基隆
[00:32:11.000 --> 00:32:12.000]  我以為事情已經結束了
[00:32:12.000 --> 00:32:13.000]  沒有
[00:32:13.000 --> 00:32:15.000]  他過了幾秒鐘
[00:32:15.000 --> 00:32:16.000]  他說
[00:32:16.000 --> 00:32:17.000]  那沒關係
[00:32:17.000 --> 00:32:20.000]  我長大以後再住台中
[00:32:20.000 --> 00:32:21.000]  厲害
[00:32:21.000 --> 00:32:23.000]  他已經想到要長大住台中
[00:32:23.000 --> 00:32:24.000]  我說
[00:32:24.000 --> 00:32:25.000]  如果長大以後
[00:32:25.000 --> 00:32:29.000]  上帝仍然要我住基隆呢
[00:32:29.000 --> 00:32:34.000]  那就住基隆
[00:32:34.000 --> 00:32:35.000]  是笑話
[00:32:35.000 --> 00:32:39.000]  但是我也在教他一件事
[00:32:39.000 --> 00:32:43.000]  為什麼我們都要隨意往來呢
[00:32:43.000 --> 00:32:46.000]  為什麼上帝不是我們的上帝呢
[00:32:46.000 --> 00:32:47.000]  為什麼他死在十字架上
[00:32:47.000 --> 00:32:52.000]  所為你承擔的生命的救贖
[00:32:52.000 --> 00:32:54.000]  我們夠輕忽呢
[00:32:54.000 --> 00:32:55.000]  我們都隨意往來
[00:32:55.000 --> 00:32:59.000]  選擇自己喜歡的對象
[00:32:59.000 --> 00:33:01.000]  選擇自己喜歡的行業
[00:33:01.000 --> 00:33:02.000]  我說沒有
[00:33:02.000 --> 00:33:04.000]  不管一定是要你喜歡的
[00:33:04.000 --> 00:33:06.000]  整個祝福一定在你喜歡裡面
[00:33:06.000 --> 00:33:10.000]  但是為什麼你不來求問上帝呢
[00:33:10.000 --> 00:33:11.000]  為什麼連搬家這件事
[00:33:11.000 --> 00:33:12.000]  你也不求問上帝呢
[00:33:12.000 --> 00:33:16.000]  你就看哪裡好就哪裡走
[00:33:16.000 --> 00:33:18.000]  難道不值得我們
[00:33:18.000 --> 00:33:22.000]  選擇支搭帳篷的地方嗎
[00:33:22.000 --> 00:33:24.000]  為什麼不選擇在上帝顯現的地方
[00:33:24.000 --> 00:33:27.000]  來支搭帳篷呢
[00:33:27.000 --> 00:33:29.000]  蔣是住在那裡
[00:33:29.000 --> 00:33:30.000]  可是他表達的是什麼
[00:33:30.000 --> 00:33:32.000]  因為他神會面的地方
[00:33:32.000 --> 00:33:33.000]  所以他支搭帳篷
[00:33:33.000 --> 00:33:34.000]  不是他個人帳篷
[00:33:34.000 --> 00:33:36.000]  他擴大到一個大一點
[00:33:36.000 --> 00:33:39.000]  他是摩西過個會幕
[00:33:39.000 --> 00:33:40.000]  他擴大到一點是
[00:33:40.000 --> 00:33:42.000]  索門建的那個聖殿
[00:33:42.000 --> 00:33:44.000]  他最終的是誰
[00:33:44.000 --> 00:33:45.000]  是耶穌基督
[00:33:45.000 --> 00:33:46.000]  你要不要永遠住在
[00:33:46.000 --> 00:33:47.000]  耶穌基督裡面
[00:33:47.000 --> 00:33:50.000]  那是真正的目的
[00:33:50.000 --> 00:33:52.000]  支搭帳篷
[00:33:52.000 --> 00:33:54.000]  隨意支搭嗎
[00:33:54.000 --> 00:33:58.000]  我就搭在神顯現的地方
[00:33:58.000 --> 00:34:00.000]  你選不選擇
[00:34:00.000 --> 00:34:03.000]  在耶穌基督的裡面居住呢
[00:34:03.000 --> 00:34:04.000]  你讀詩篇
[00:34:04.000 --> 00:34:07.000]  哇大衛說要住在耶和華電影
[00:34:07.000 --> 00:34:09.000]  哇很美
[00:34:09.000 --> 00:34:10.000]  那你真的選擇住在
[00:34:10.000 --> 00:34:13.000]  耶和華電影嗎
[00:34:13.000 --> 00:34:15.000]  我要說的是上帝
[00:34:15.000 --> 00:34:18.000]  哥哥今晚要告訴我們
[00:34:18.000 --> 00:34:21.000]  你怎麼支搭帳篷
[00:34:21.000 --> 00:34:22.000]  第三個
[00:34:22.000 --> 00:34:25.000]  他就開始做最重要的工作
[00:34:25.000 --> 00:34:27.000]  挖井
[00:34:27.000 --> 00:34:29.000]  為什麼要挖井
[00:34:29.000 --> 00:34:31.000]  你要住在這裡
[00:34:31.000 --> 00:34:32.000]  你如果沒有睡
[00:34:32.000 --> 00:34:34.000]  你怎麼活呢
[00:34:34.000 --> 00:34:37.000]  你以為挖井那麼容易嗎
[00:34:37.000 --> 00:34:39.000]  有一次我聽到張啟明長老
