
[00:00:00.000 --> 00:00:05.440]  讀聖經是很需要掌握經文的重心
[00:20:08.220 --> 00:20:11.540]  「我愛你啊,拉比,我沒有要傷害你
[00:20:11.540 --> 00:20:15.420]  你為甚麼問我有甚麼令你傷心?」
[00:20:15.420 --> 00:20:17.340]  原來這個拉比解釋
[00:20:17.340 --> 00:20:20.300]  如果你真的愛一個人的時候
[00:20:20.300 --> 00:20:26.620]  你就會先要知道甚麼事令他傷心
[00:20:26.620 --> 00:20:29.780]  你知道甚麼事令他傷心
[00:20:29.780 --> 00:20:31.740]  你就不會去做
[00:20:31.740 --> 00:20:35.220]  所以我們將兩件事放在一起就很有趣了
[00:20:35.220 --> 00:20:39.660]  我們將神的話語放在我們心的上方
[00:20:39.660 --> 00:20:40.980]  然後呢
[00:20:40.980 --> 00:20:42.660]  如果我們知道
[00:20:42.660 --> 00:20:44.820]  我們如果是犯罪
[00:20:44.820 --> 00:20:46.820]  我們是不服從神
[00:20:46.820 --> 00:20:50.940]  會令到神傷心的時候
[00:20:50.940 --> 00:20:53.260]  如果我們而是愛神
[00:20:53.260 --> 00:20:56.380]  為這件事心碎
[00:20:56.380 --> 00:20:57.900]  就會怎樣?
[00:20:57.900 --> 00:21:02.540]  神的話語就真的進入了我們的心裡
[00:21:02.540 --> 00:21:06.220]  所以我們見到真是很高深的學問
[00:21:06.220 --> 00:21:10.300]  將神的話語放在心上
[00:21:10.300 --> 00:21:11.740]  然後呢
[00:21:11.740 --> 00:21:13.980]  當我們知道我們的罪
[00:21:13.980 --> 00:21:18.420]  我們的不服從
[00:21:18.420 --> 00:21:21.420]  會使到神傷心的時候
[00:21:21.420 --> 00:21:22.980]  如果我們是愛神
[00:21:22.980 --> 00:21:25.220]  為這件事而心碎
[00:21:25.220 --> 00:21:28.540]  神的話語就進入了我們的心裡
[00:21:28.540 --> 00:21:30.060]  所以我們見到
[00:21:30.060 --> 00:21:31.780]  一個愛神的心
[00:21:31.780 --> 00:21:34.580]  和一個敬畏神的心是分不開的
[00:21:34.580 --> 00:21:36.340]  所以我亦都說過
[00:21:36.340 --> 00:21:38.380]  我小時候很害怕我爸爸
[00:21:38.380 --> 00:21:39.660]  很敬畏我爸爸
[00:21:39.660 --> 00:21:41.820]  但我都很愛我爸爸
[00:21:41.820 --> 00:21:44.220]  絕對是沒有衝突
[00:21:44.220 --> 00:21:45.820]  相反地
[00:21:45.820 --> 00:21:47.900]  如果我們心硬
[00:21:47.900 --> 00:21:49.580]  我們明知道我們的罪
[00:21:49.580 --> 00:21:51.780]  明知道我們的不服從
[00:21:51.780 --> 00:21:54.780]  是會使到神傷心
[00:21:54.780 --> 00:21:57.940]  但如果我們心硬
[00:21:57.940 --> 00:21:59.620]  不去當它是一回事
[00:21:59.620 --> 00:22:02.340]  神的話語就不能夠進入我們的心裡
[00:22:02.340 --> 00:22:04.780]  亦即是代表我們不敬畏神
[00:22:04.780 --> 00:22:09.060]  我們是不愛神
[00:22:09.060 --> 00:22:10.940]  我們看看
[00:22:10.940 --> 00:22:12.540]  接著的經文很有趣
[00:22:12.540 --> 00:22:15.660]  我們知道這一切
[00:22:15.660 --> 00:22:17.740]  這一切都是內在的
[00:22:17.740 --> 00:22:19.260]  我們能夠敬畏神
[00:22:19.260 --> 00:22:21.420]  我們能夠愛神都是內在
[00:22:21.420 --> 00:22:22.860]  但接著的經文很有趣
[00:22:22.860 --> 00:22:25.620]  神說我要和你們立一個記號
[00:22:25.620 --> 00:22:27.460]  這個記號就在《生命記錄》
[00:22:27.460 --> 00:22:29.180]  章七至八節
[00:22:29.180 --> 00:22:32.060]  「也要繫在手上為記號
[00:22:32.060 --> 00:22:34.020]  戴在額上為經文
[00:22:34.020 --> 00:22:37.700]  又要寫在你們房屋的門框上
[00:22:37.700 --> 00:22:42.260]  並你的城門上」
[00:22:42.260 --> 00:22:45.500]  這一切都是很外在的
[00:22:45.500 --> 00:22:47.580]  但只不過是一種記號
[00:22:47.580 --> 00:22:49.300]  一種象徵
[00:22:49.300 --> 00:22:51.020]  但很可惜猶太人
[00:22:51.020 --> 00:22:53.620]  真真正正會做這些事
[00:22:53.620 --> 00:22:58.100]  他們真的會將神的話語放在一個小盒子裡
[00:22:58.100 --> 00:23:00.260]  然後放在門框上
[00:23:00.260 --> 00:23:02.100]  這個叫做Messusai
[00:23:02.100 --> 00:23:04.260]  當我們去到猶太人的家
[00:23:04.260 --> 00:23:05.660]  我們都會見到
[00:23:05.660 --> 00:23:08.020]  有很多很虔誠的猶太人
[00:23:08.020 --> 00:23:09.820]  就會有一隻這樣的盒子
[00:23:09.820 --> 00:23:12.060]  因為聖經真的有這樣說
[00:23:12.060 --> 00:23:13.780]  不過只不過是一種記號
[00:23:13.780 --> 00:23:17.860]  而他們是真真正正地做了
[00:23:17.860 --> 00:23:21.100]  他們有時虔誠的猶太人
[00:23:21.100 --> 00:23:22.700]  還會在出入的時候
[00:23:22.700 --> 00:23:25.700]  按手在他們這隻盒子的上方
[00:23:25.700 --> 00:23:27.140]  來代表甚麼呢?
[00:23:27.140 --> 00:23:29.260]  代表這間屋的人
[00:23:29.260 --> 00:23:31.900]  絕對是愛神的話語
[00:23:31.900 --> 00:23:34.340]  遵守神的話語
[00:23:34.340 --> 00:23:37.220]  教導神話語的一個家庭
[00:23:37.220 --> 00:23:40.660]  另外他們亦會將這些經文
[00:23:40.660 --> 00:23:43.460]  寫在一個絲帶上
[00:23:43.460 --> 00:23:46.140]  這個絲帶大概是18吋那麼長
[00:23:46.140 --> 00:23:47.940]  寫了這些經文在上方
[00:23:47.940 --> 00:23:50.660]  然後將這些絲帶捲起來
[00:23:50.660 --> 00:23:52.420]  放進一隻小盒子裡
[00:23:52.420 --> 00:23:56.660]  這隻盒子大概是半吋乘半吋乘一吋
[00:23:56.660 --> 00:23:58.380]  是很小的盒子
[00:23:58.380 --> 00:24:00.700]  然後將它掛在左手
[00:24:00.700 --> 00:24:03.020]  或者是放在額頭上
[00:24:03.020 --> 00:24:04.620]  如果我們記得耶穌基督
[00:24:04.620 --> 00:24:06.900]  在瑪塞福音二十三章五節
[00:24:06.900 --> 00:24:08.860]  罵法尼塞人甚麼?
[00:24:08.860 --> 00:24:11.500]  罵他們做到這些盒子特別大
[00:24:11.500 --> 00:24:14.020]  本來半吋乘半吋乘一吋
[00:24:14.020 --> 00:24:16.780]  他們做到三吋四吋那麼大
[00:24:16.780 --> 00:24:18.540]  放在額頭上
[00:24:18.540 --> 00:24:20.020]  直接遮住你的眼睛
[00:24:20.020 --> 00:24:23.380]  走路也不知道會撞到甚麼
[00:24:23.380 --> 00:24:24.900]  真的很誇張
[00:24:24.900 --> 00:24:26.420]  所以耶穌基督罵他們
[00:24:26.420 --> 00:24:29.060]  在瑪塞福音二十三章五節
[00:24:29.060 --> 00:24:31.700]  其實記得神的話語
[00:24:31.700 --> 00:24:33.380]  這是內在的美德
[00:24:33.380 --> 00:24:34.780]  好像我們剛才說
[00:24:34.780 --> 00:24:38.660]  將神的話語放在心上
[00:24:38.660 --> 00:24:41.500]  而不是一種外表
[00:24:41.500 --> 00:24:47.500]  一種只不過是外表的表現
[00:24:47.500 --> 00:24:49.860]  如果我們見到的話
[00:24:49.860 --> 00:24:53.020]  很多時候我們基督徒也會很相似
[00:24:53.020 --> 00:24:56.660]  雖然我們不會將盒子放一些經文進去
[00:24:56.660 --> 00:25:00.820]  但我們每個基督徒家裡有很多部聖經
[00:25:00.820 --> 00:25:01.860]  有些聖經在哪裏?
[00:25:01.860 --> 00:25:03.580]  有些聖經在睡房
[00:25:03.580 --> 00:25:04.860]  臨睡之前讀一讀
[00:25:04.860 --> 00:25:06.620]  有些聖經在廚房
[00:25:06.620 --> 00:25:08.940]  我不知道為甚麼聖經會在廚房
[00:25:08.940 --> 00:25:10.180]  有些在哪裏?
[00:25:10.180 --> 00:25:12.420]  有些在吃飯廳
[00:25:12.420 --> 00:25:15.940]  在咖啡桌上
[00:25:15.940 --> 00:25:16.700]  到處都是
[00:25:16.700 --> 00:25:20.260]  好像聖經可以辟邪一樣
[00:25:20.260 --> 00:25:21.620]  但我們是否真的去讀?
[00:25:21.620 --> 00:25:22.860]  我們不是去讀的
[00:25:22.860 --> 00:25:24.740]  沒有去讀聖經
[00:25:24.740 --> 00:25:27.460]  我們讀聖經其實也不夠
[00:25:27.460 --> 00:25:28.580]  剛才說甚麼?
[00:25:28.580 --> 00:25:32.100]  讀完之後還要放在心上
[00:25:32.100 --> 00:25:34.500]  還要為神而心碎
[00:25:34.500 --> 00:25:37.620]  這樣才能夠真真正正經文
[00:25:37.620 --> 00:25:41.260]  進入到我們的心裏
[00:25:41.260 --> 00:25:44.820]  我們看到
[00:25:44.820 --> 00:25:50.820]  第六章說完敬畏神
[00:25:50.820 --> 00:25:53.420]  說完要記得神的話語之外
[00:25:53.420 --> 00:25:54.620]  還有一樣東西
[00:25:54.620 --> 00:25:56.220]  敬畏神是甚麼?
[00:25:56.220 --> 00:25:58.460]  是不可試探神
[00:25:58.460 --> 00:25:59.660]  我們知道
[00:25:59.660 --> 00:26:03.860]  以色列人去到斐理定這個地方安寧
[00:26:03.860 --> 00:26:05.540]  他們沒有水喝
[00:26:05.540 --> 00:26:07.340]  當他們沒有水喝時
[00:26:07.340 --> 00:26:08.820]  就埋怨神
[00:26:08.820 --> 00:26:10.620]  埋怨神經文說
[00:26:10.620 --> 00:26:12.980]  他們還試探神
[00:26:12.980 --> 00:26:15.700]  所以神命摩西
[00:26:15.700 --> 00:26:18.300]  以象激石出水
[00:26:18.300 --> 00:26:21.180]  他們喝了之後就平息了這件事
[00:26:21.180 --> 00:26:24.260]  但摩西就為了這件事
[00:26:24.260 --> 00:26:26.860]  叫這個地方「摩薩」
[00:26:26.860 --> 00:26:30.100]  「摩薩」的意思就是試探
[00:26:30.100 --> 00:26:32.060]  每一次在聖經裏面
[00:26:32.060 --> 00:26:33.780]  當有事發生了
[00:26:33.780 --> 00:26:37.380]  神為這個地方改名就要留意了
[00:26:37.380 --> 00:26:38.700]  是一件重要的事
[00:26:38.700 --> 00:26:43.380]  為何叫這個地方試探?
[00:26:43.380 --> 00:26:49.980]  為何猶太人去埋怨神就變成試探神?
[00:26:49.980 --> 00:26:51.500]  這個最好的解釋
[00:26:51.500 --> 00:26:55.220]  就是看耶穌基督怎樣引用這節經文
[00:26:55.220 --> 00:27:00.380]  耶穌基督在曠野被撒旦試探
[00:27:00.380 --> 00:27:03.780]  他用六章十六節的經文
[00:27:03.780 --> 00:27:07.300]  說不可試探神來回應撒旦
[00:27:07.300 --> 00:27:10.300]  我們記得第一個試探是甚麼?
[00:27:10.300 --> 00:27:13.900]  耶穌基督節食四十天後很餓
[00:27:13.900 --> 00:27:18.020]  撒旦叫他變石頭做麵包
[00:27:18.020 --> 00:27:20.380]  耶穌基督的回答亦在這裏
[00:27:20.380 --> 00:27:22.380]  在新命記八章三節
[00:27:22.380 --> 00:27:26.220]  「人活著不單靠食物或麵包
[00:27:26.220 --> 00:27:29.740]  乃是靠神口中的每一句話語」
[00:27:29.740 --> 00:27:32.540]  第二個試探是
[00:27:32.540 --> 00:27:35.340]  帶著耶穌基督上聖殿頂
[00:27:35.340 --> 00:27:39.340]  跟耶穌基督說「你試試跳下去吧」
[00:27:39.340 --> 00:27:41.540]  如果你是神的兒子
[00:27:41.540 --> 00:27:44.380]  神一定不會令你受傷
[00:27:44.380 --> 00:27:47.740]  神會派使者來保護你
[00:27:47.740 --> 00:27:49.940]  神會派使者托著你
[00:27:49.940 --> 00:27:53.300]  不會令你的腳碰到石頭
[00:27:53.300 --> 00:27:56.740]  撒旦其實引用的都是聖經的經文
[00:27:56.740 --> 00:28:00.860]  是詩篇九十一篇十一至十二節
[00:28:00.860 --> 00:28:02.860]  但耶穌基督怎樣回答他?
[00:28:02.860 --> 00:28:04.860]  又是用神的話語
[00:28:04.860 --> 00:28:06.860]  新命記六章十六節
[00:28:06.860 --> 00:28:10.500]  「不可試探主你的神」
[00:28:10.500 --> 00:28:13.340]  在這節的經文我們可能會明白
[00:28:13.340 --> 00:28:16.260]  為何叫做「不可試探神」
[00:28:16.260 --> 00:28:19.780]  因為撒旦說「你試試跳下去吧」
[00:28:19.780 --> 00:28:21.380]  你跳下去是沒有事的
[00:28:21.380 --> 00:28:23.940]  如果你真的是神的兒子的話
[00:28:23.940 --> 00:28:27.340]  神是會派天使來救你的
[00:28:27.340 --> 00:28:29.340]  所以是「試探神」
[00:28:29.340 --> 00:28:31.340]  「你試試跳下去吧」
[00:28:31.340 --> 00:28:33.740]  但在《出埃及記》
[00:28:33.740 --> 00:28:36.220]  當他們沒有水喝的時候
[00:28:36.220 --> 00:28:38.860]  埋怨為何會「試探神」呢?
[00:28:38.860 --> 00:28:41.460]  你再看《出埃及記》十七章七節
[00:28:41.460 --> 00:28:42.980]  你就會知道
[00:28:42.980 --> 00:28:46.020]  經文說「他們試探耶和華說
[00:28:46.020 --> 00:28:50.740]  耶和華是在我們中間不是」
[00:28:50.740 --> 00:28:52.740]  我們相信的這位神
[00:28:52.740 --> 00:28:54.220]  帶我們出埃及
[00:28:54.220 --> 00:28:56.220]  帶我們過紅海
[00:28:56.220 --> 00:28:58.220]  滿有神跡的
[00:28:58.220 --> 00:29:00.460]  來到曠野沒有水喝
[00:29:00.460 --> 00:29:02.940]  有沒有搞錯?
[00:29:02.940 --> 00:29:05.460]  如果神真的與我們同在的話
[00:29:05.460 --> 00:29:07.460]  變些水來看看
[00:29:07.460 --> 00:29:09.460]  變些水來喝
[00:29:09.460 --> 00:29:12.700]  那我就相信祢真的在我們當中
[00:29:12.700 --> 00:29:15.420]  這就變成了試探
[00:29:15.420 --> 00:29:17.420]  所以我們見到試探神
[00:29:17.420 --> 00:29:18.900]  是有兩個共同點
[00:29:18.900 --> 00:29:21.980]  所有試探神的事
[00:29:21.980 --> 00:29:23.420]  都有兩個共同點
[00:29:23.420 --> 00:29:25.420]  第一個是甚麼?
[00:29:25.420 --> 00:29:27.420]  是要求有神跡看
[00:29:27.420 --> 00:29:29.420]  「你跳下去聖殿吧」
[00:29:29.420 --> 00:29:31.420]  「神會有神跡保護你」
[00:29:31.420 --> 00:29:34.180]  「我們沒有水喝」
[00:29:34.180 --> 00:29:36.180]  「變些水來看看」
[00:29:36.180 --> 00:29:41.380]  所有試探神都要求有神跡看
[00:29:41.380 --> 00:29:42.780]  第二是甚麼?
[00:29:42.780 --> 00:29:44.780]  第二是有不信心
[00:29:44.780 --> 00:29:48.220]  這就是試探神
[00:29:48.220 --> 00:29:50.220]  所以我們要很小心
[00:29:50.220 --> 00:29:53.260]  當我們不信神的時候
[00:29:53.260 --> 00:29:55.260]  當我們遇見試探
[00:29:55.260 --> 00:29:58.700]  是想要神顯個神跡給我們看
[00:29:58.700 --> 00:30:00.260]  我們應該要怎樣做?
[00:30:00.260 --> 00:30:03.620]  我們應該好像《帖撒羅利前書》
[00:30:03.620 --> 00:30:06.740]  五章十六至十七節所說
[00:30:06.740 --> 00:30:09.020]  經文說「要不渝的禱告
[00:30:09.020 --> 00:30:13.180]  凡事感謝因為這是神在基督耶穌裡
[00:30:13.180 --> 00:30:15.740]  向你們所定的旨意」
[00:30:15.740 --> 00:30:18.940]  當我們有信心動搖的時候
[00:30:18.940 --> 00:30:21.260]  我們要數算神的恩典
[00:30:21.260 --> 00:30:23.020]  我們要感謝神
[00:30:23.020 --> 00:30:24.140]  凡事感恩
[00:30:24.140 --> 00:30:27.420]  我們要凡事禱告
[00:30:27.420 --> 00:30:31.060]  所以我們見到猶太人真的很可惜
[00:30:31.060 --> 00:30:33.980]  見到有那麼多神跡騎士
[00:30:33.980 --> 00:30:35.980]  出埃及過紅海
[00:30:35.980 --> 00:30:38.940]  居然沒有水喝那麼少的事情
[00:30:38.940 --> 00:30:42.340]  他們可以埋怨試探神
[00:30:42.340 --> 00:30:44.020]  所以我們見到
[00:30:44.020 --> 00:30:46.340]  第六章告訴我們
[00:30:46.340 --> 00:30:49.900]  經文說我們要服從,怎樣服從?
[00:30:49.900 --> 00:30:51.900]  兩回事
[00:30:51.900 --> 00:30:53.700]  我們要敬畏神
[00:30:53.700 --> 00:30:56.420]  第一是要記得神一切的話語
[00:30:56.420 --> 00:30:57.820]  第二是甚麼?
[00:30:57.820 --> 00:30:59.140]  要信靠神
[00:30:59.140 --> 00:31:02.500]  不可是試探神
[00:31:02.500 --> 00:31:06.540]  去到第七章就很有趣
[00:31:06.540 --> 00:31:08.860]  我們說一開始一結尾
[00:31:08.860 --> 00:31:10.980]  神都跟以色列人說
[00:31:10.980 --> 00:31:12.940]  有八個不可
[00:31:12.940 --> 00:31:15.700]  不可跟迦南人通婚
[00:31:15.700 --> 00:31:17.020]  不可跟他們納藥
[00:31:17.020 --> 00:31:20.100]  不可拿他們一切的財物
[00:31:20.100 --> 00:31:23.100]  為甚麼要這樣做呢?
[00:31:23.100 --> 00:31:24.620]  剛才說過
[00:31:24.620 --> 00:31:26.820]  四周的人
[00:31:26.820 --> 00:31:29.020]  迦南人都是拜偶像
[00:31:29.020 --> 00:31:31.300]  如果他們跟他們通婚
[00:31:31.300 --> 00:31:32.860]  跟他們納藥的話
[00:31:32.860 --> 00:31:34.300]  慢慢就會怎樣?
[00:31:34.300 --> 00:31:38.300]  可能會引他們離棄神
[00:31:38.300 --> 00:31:42.180]  所以神說你不可以做這些事
[00:31:42.180 --> 00:31:43.300]  你要怎樣?
[00:31:43.300 --> 00:31:45.500]  你要分別為聖
[00:31:45.500 --> 00:31:47.540]  要跟他們隔開
[00:31:47.540 --> 00:31:50.820]  所以我們見到第七章的主題
[00:31:50.820 --> 00:31:53.140]  就是要分別為聖
[00:31:53.140 --> 00:31:55.140]  我上一次都說過
[00:31:55.140 --> 00:31:57.740]  他們進入迦南地
[00:31:57.740 --> 00:32:01.180]  神要他們滅絕迦南人
[00:32:01.180 --> 00:32:02.940]  有很多人可能會認為
[00:32:02.940 --> 00:32:05.700]  是很殘忍的一件事
[00:32:05.700 --> 00:32:09.300]  好端端的為甚麼要滅絕人呢?
[00:32:09.300 --> 00:32:12.780]  如果我們認為每一個人生出來都是好人
[00:32:12.780 --> 00:32:14.300]  好人一個
[00:32:14.300 --> 00:32:16.060]  你去滅絕他
[00:32:16.060 --> 00:32:18.900]  這樣就很可惜了
[00:32:18.900 --> 00:32:20.580]  但聖經怎樣說?
[00:32:20.580 --> 00:32:22.420]  聖經說我們每一個人生出來
[00:32:22.420 --> 00:32:23.820]  是不是一個好人?
[00:32:23.820 --> 00:32:26.900]  我們每一個人生出來都是一個罪人
[00:32:26.900 --> 00:32:31.380]  如果除非我們願意悔改
[00:32:31.380 --> 00:32:33.380]  罪的功架是死
[00:32:33.380 --> 00:32:37.260]  每個人都是向死亡前進
[00:32:37.260 --> 00:32:38.900]  除非願意悔改
[00:32:38.900 --> 00:32:41.180]  我們才能得救
[00:32:41.180 --> 00:32:46.180]  難道迦南人不會悔改嗎?
[00:32:46.180 --> 00:32:48.340]  我不知道迦南人會不會悔改
[00:32:48.340 --> 00:32:50.740]  我相信你們都不知道會不會悔改
[00:32:50.740 --> 00:32:52.620]  唯一知道的是哪一位?
[00:32:52.620 --> 00:32:53.860]  是神知道
[00:32:53.860 --> 00:32:57.020]  所以我們絕對應該相信神
[00:32:57.020 --> 00:32:58.540]  我們亦都說過
[00:32:58.540 --> 00:33:03.060]  神對每一種不同種族、不同國家的人
[00:33:03.060 --> 00:33:05.380]  叫以色列人來對待他們
[00:33:05.380 --> 00:33:07.260]  都有不同的指示
[00:33:07.260 --> 00:33:10.660]  好像以東、摩訶、亞門
[00:33:10.660 --> 00:33:12.380]  連打都不能打
[00:33:12.380 --> 00:33:14.420]  你不可以攻打他們
[00:33:14.420 --> 00:33:17.020]  但是在迦南地就要攻打
[00:33:17.020 --> 00:33:18.740]  而且要滅絕
[00:33:18.740 --> 00:33:22.220]  去到亞摩利人在約旦河的東面
[00:33:22.220 --> 00:33:25.220]  戰勝了他們又可以拿他們的財物
[00:33:25.220 --> 00:33:28.220]  但是進到迦南地又不可以拿
[00:33:28.220 --> 00:33:31.740]  每一個國家和他們對待都不同
[00:33:31.740 --> 00:33:34.420]  因為只有神才知道
[00:33:34.420 --> 00:33:38.020]  什麼是最公義的手法
[00:33:38.020 --> 00:33:40.740]  來對待不同的國家
[00:33:40.740 --> 00:33:44.660]  叫以色列人不要去拿他們的財物
[00:33:44.660 --> 00:33:46.580]  不可以通婚、不可以納娘
[00:33:46.580 --> 00:33:48.660]  其實解釋已經給了我們
[00:33:48.660 --> 00:33:51.060]  在《生命記》七章四節
[00:33:51.060 --> 00:33:51.860]  經文說
[00:33:51.860 --> 00:33:56.700]  「因為他必使你的兒子轉離不根從主
[00:33:56.700 --> 00:33:58.460]  去侍奉別臣
[00:33:58.460 --> 00:34:01.780]  以至耶和華的怒氣向你們發作
[00:34:01.780 --> 00:34:04.420]  就速速地將你們滅絕」
[00:34:04.420 --> 00:34:08.500]  這個其實在歷史當中我們見過發生過
[00:34:08.500 --> 00:34:11.180]  在巴力比爾的地方
[00:34:11.180 --> 00:34:15.140]  就是摩訶人用女子來引誘以色列人
[00:34:15.140 --> 00:34:18.460]  以致他們跟他們行淫
[00:34:18.460 --> 00:34:20.780]  當日就死了
[00:34:20.780 --> 00:34:23.860]  神擊殺二萬四千人
[00:34:23.860 --> 00:34:25.140]  所以我們見到
[00:34:25.140 --> 00:34:27.540]  如果他們真的跟從外邦人的話
[00:34:27.540 --> 00:34:30.260]  神真的會使他們滅絕
[00:34:30.260 --> 00:34:32.060]  所以神叫他們
[00:34:32.060 --> 00:34:36.780]  要與四周圍的國家分別為聖
[00:34:36.780 --> 00:34:38.100]  分別出來
[00:34:38.100 --> 00:34:40.460]  不要跟他們一樣
[00:34:40.460 --> 00:34:44.460]  其實巴蘭去詛咒以色列人
[00:34:44.460 --> 00:34:47.900]  他站在山上望見以色列國
[00:34:47.900 --> 00:34:49.580]  他詛咒他講什麼?
[00:34:49.580 --> 00:34:51.860]  他說「這是獨居的民
[00:34:51.860 --> 00:34:54.060]  不在萬國的民中」
[00:34:54.060 --> 00:34:56.060]  什麼叫做「獨居之民」?
[00:34:56.060 --> 00:34:59.500]  就是神要他們分別為聖出來
[00:34:59.500 --> 00:35:02.340]  跟外邦人完全不同
[00:35:02.340 --> 00:35:04.740]  我們見到神不斷地
[00:35:04.740 --> 00:35:07.460]  將以色列人分別為聖
[00:35:07.460 --> 00:35:10.540]  當日叫阿巴拉罕出吾爾
[00:35:10.540 --> 00:35:14.100]  我們已經見到吾爾是一個滿有偶像的地方
[00:35:14.100 --> 00:35:17.300]  將他出吾爾進入英雄之地
[00:35:17.300 --> 00:35:19.740]  又帶領以色列人出埃及
[00:35:19.740 --> 00:35:23.940]  埃及又是一個充滿偶像的地方
[00:35:23.940 --> 00:35:25.820]  神這樣打救他們
[00:35:25.820 --> 00:35:27.340]  將他們分別為聖
[00:35:27.340 --> 00:35:28.660]  是不是因為他們特別好
[00:35:28.660 --> 00:35:30.660]  因為他們特別人多
[00:35:30.660 --> 00:35:32.180]  聖經說不是
[00:35:32.180 --> 00:35:34.180]  在《新命紀》七章七節
[00:35:34.180 --> 00:35:36.020]  不是因為他們是大國
[00:35:36.020 --> 00:35:37.340]  不是他們人多
[00:35:37.340 --> 00:35:39.340]  一切是神的恩典
[00:35:39.340 --> 00:35:40.940]  一切是神的救贖
[00:35:40.940 --> 00:35:42.540]  是神的愛
[00:35:42.540 --> 00:35:47.060]  每當以色列人能夠分別為聖的時候
[00:35:47.060 --> 00:35:49.020]  他們就得到神的祝福
[00:35:49.020 --> 00:35:50.940]  他們就得到成功
[00:35:50.940 --> 00:35:54.460]  但是每當他們不能夠分別為聖的時候
[00:35:54.460 --> 00:35:55.860]  他們就失敗
[00:35:55.860 --> 00:35:58.860]  他們就得到神的管教
[00:35:58.860 --> 00:36:03.700]  這個其實對我們基督徒是很重要的
[00:36:03.700 --> 00:36:07.300]  當我們基督徒不能夠分別為聖的時候
[00:36:07.300 --> 00:36:11.940]  很可能就被俗世同化了
[00:36:11.940 --> 00:36:14.820]  根本跟俗世的人分不清楚
[00:36:14.820 --> 00:36:17.380]  打成一片分不清楚
[00:36:17.380 --> 00:36:19.460]  所以我們都要很小心
[00:36:19.460 --> 00:36:25.740]  Queen Mary在1936年開始她的航線
[00:36:25.740 --> 00:36:29.180]  她是當時最大的一艘船
[00:36:29.180 --> 00:36:36.380]  1967年經過多過三十年的服務航行
[00:36:36.380 --> 00:36:40.340]  她在1967年榮休、退休了
[00:36:40.340 --> 00:36:43.100]  於是來到我們的Long Beach
[00:36:43.100 --> 00:36:46.460]  我們知道變成了酒店
[00:36:46.460 --> 00:36:48.460]  變成了一個博物館
[00:36:48.460 --> 00:36:52.940]  很多時候有很隆重的事發生
[00:36:52.940 --> 00:36:57.660]  都會選擇去Queen Mary來舉行
[00:36:57.660 --> 00:37:01.460]  我們知道Queen Mary上面有三隻大煙囪
[00:37:01.460 --> 00:37:02.900]  不知道大家有沒有留意
[00:37:02.900 --> 00:37:04.900]  有三隻很大的煙囪
[00:37:04.900 --> 00:37:08.420]  這三隻大煙囪在他們維修的時候
[00:37:08.420 --> 00:37:11.700]  是叫工人進去清理煙囪
[00:37:11.700 --> 00:37:14.100]  因為有很多碳灰在裏面
[00:37:14.100 --> 00:37:19.140]  所以變成了酒店、博物館要清潔
[00:37:19.140 --> 00:37:22.460]  誰知工人進去清理的時候發覺甚麼呢?
[00:37:22.460 --> 00:37:28.740]  原本這個煙囪是用三分之四吋厚的不鏽鋼
[00:37:28.740 --> 00:37:30.740]  圍成一個煙囪
[00:37:30.740 --> 00:37:32.740]  然後外面是油漆
[00:37:32.740 --> 00:37:35.620]  有三十層的漆
[00:37:35.620 --> 00:37:38.780]  經過了三十年不斷有蒸氣
[00:37:38.780 --> 00:37:41.780]  熱的蒸氣來影響它
[00:37:41.780 --> 00:37:44.260]  居然是氧化了
[00:37:44.260 --> 00:37:45.740]  完全沒有了
[00:37:45.740 --> 00:37:49.100]  不見了那些不鏽鋼
[00:37:49.100 --> 00:37:53.180]  只剩下那三十層的漆
[00:37:53.180 --> 00:37:57.980]  所以如果我們基督徒不斷被俗世影響
[00:37:57.980 --> 00:37:59.180]  有一天會怎樣呢?
[00:37:59.180 --> 00:38:01.580]  有一天會跟俗世一樣
[00:38:01.580 --> 00:38:04.580]  跟蒸氣一樣不見了
[00:38:04.580 --> 00:38:06.780]  所以我們要很小心
[00:38:06.780 --> 00:38:08.620]  有很多人都會說
[00:38:08.620 --> 00:38:11.580]  你整天說要分別為聖
[00:38:11.580 --> 00:38:14.940]  這些似乎是舊約的教導
[00:38:14.940 --> 00:38:17.740]  新約好像沒有說
[00:38:17.740 --> 00:38:18.820]  新約有沒有?
[00:38:18.820 --> 00:38:21.340]  我們看看哥倫多後書
[00:38:21.340 --> 00:38:24.540]  六章十四至七章一節
[00:38:24.540 --> 00:38:25.740]  經文說
[00:38:25.740 --> 00:38:29.420]  「你們和不信的原不相配
[00:38:29.420 --> 00:38:31.220]  不要同乎一額
[00:38:31.220 --> 00:38:33.820]  義和不義有什麼相交呢?
[00:38:33.820 --> 00:38:37.140]  光明和黑暗有什麼相通呢?
[00:38:37.140 --> 00:38:38.820]  基督和彼烈」
[00:38:38.820 --> 00:38:41.700]  「彼烈」就是撒旦的名字
[00:38:41.700 --> 00:38:43.420]  「有什麼相和呢?
[00:38:43.420 --> 00:38:46.620]  信主的和不信主的有什麼相干呢?
[00:38:46.620 --> 00:38:50.660]  神的電和偶像有什麼相同呢?
[00:38:50.660 --> 00:38:53.380]  因為我們是永生神的電
[00:38:53.380 --> 00:38:54.860]  就如神曾說
