
[00:00:00.000 --> 00:00:09.200]  今次我回來是想完結我這個所謂女性侍奉的系列
[00:17:19.000 --> 00:17:21.000]  我也是侍奉的
[00:17:21.000 --> 00:17:22.000]  我不會說
[00:17:22.000 --> 00:17:23.000]  我是侍奉的
[00:17:23.000 --> 00:17:26.000]  你就是侍奉的beta version
[00:17:26.000 --> 00:17:28.000]  差一點的
[00:17:28.000 --> 00:17:29.000]  只是試的
[00:17:29.000 --> 00:17:31.000]  這裡說得很清楚
[00:17:31.000 --> 00:17:32.000]  就是保羅去認定
[00:17:32.000 --> 00:17:35.000]  女性在教會裡面
[00:17:35.000 --> 00:17:37.000]  侍奉的價值
[00:17:37.000 --> 00:17:38.000]  第三方面
[00:17:38.000 --> 00:17:40.000]  就是我們需要接納
[00:17:40.000 --> 00:17:42.000]  這些女性的侍奉
[00:17:42.000 --> 00:17:43.000]  全盤的接納
[00:17:43.000 --> 00:17:45.000]  這些女性的侍奉
[00:17:45.000 --> 00:17:47.000]  我們回到這一章的第一節
[00:17:47.000 --> 00:17:49.000]  提到一個名字
[00:17:49.000 --> 00:17:51.000]  我們經常都聽見的
[00:17:51.000 --> 00:17:54.000]  但這裡就是原來出自這裡的
[00:17:54.000 --> 00:17:55.000]  十六章第一節
[00:17:55.000 --> 00:17:57.000]  他第一個問安的人
[00:17:57.000 --> 00:18:00.000]  就是和保羅
[00:18:00.000 --> 00:18:02.000]  同宮的一個姐妹
[00:18:02.000 --> 00:18:04.000]  他說我向你們羅馬教會
[00:18:04.000 --> 00:18:07.000]  推薦我們的姐妹
[00:18:07.000 --> 00:18:10.000]  菲比
[00:18:10.000 --> 00:18:13.000]  她是堅格理教會的執事
[00:18:13.000 --> 00:18:15.000]  堅格理就是哥倫多
[00:18:15.000 --> 00:18:17.000]  另外一個的海關人
[00:18:17.000 --> 00:18:18.000]  堅格理教會裡面
[00:18:18.000 --> 00:18:20.000]  她是做執事的
[00:18:20.000 --> 00:18:22.000]  請你們在主裡面
[00:18:22.000 --> 00:18:24.000]  用合乎聖徒的方式
[00:18:24.000 --> 00:18:26.000]  來去接待她
[00:18:26.000 --> 00:18:27.000]  她在任何的事上
[00:18:27.000 --> 00:18:29.000]  需要你們幫助的話
[00:18:29.000 --> 00:18:31.000]  你們就幫助她
[00:18:31.000 --> 00:18:34.000]  因為她素來幫助許多人
[00:18:34.000 --> 00:18:37.000]  也幫助了我
[00:18:37.000 --> 00:18:39.000]  首先講執事
[00:18:39.000 --> 00:18:41.000]  不是次一等的
[00:18:41.000 --> 00:18:44.000]  就是用一些男性在教會裡面
[00:18:44.000 --> 00:18:46.000]  作領袖的名詞
[00:18:46.000 --> 00:18:48.000]  來形容菲比做的事
[00:18:48.000 --> 00:18:50.000]  是一模一樣的詞語
[00:18:50.000 --> 00:18:52.000]  男性女性的意思
[00:18:52.000 --> 00:18:55.000]  第二個詞就是幫助這個字
[00:18:55.000 --> 00:18:57.000]  翻譯做幫助或者helper
[00:18:57.000 --> 00:18:59.000]  我們覺得可能是assistant
[00:18:59.000 --> 00:19:01.000]  但其實那個原文
[00:19:01.000 --> 00:19:03.000]  可以譯做贊助者
[00:19:03.000 --> 00:19:05.000]  或者恩主
[00:19:05.000 --> 00:19:06.000]  patron
[00:19:06.000 --> 00:19:07.000]  保護者的意思
[00:19:07.000 --> 00:19:09.000]  這些在羅馬的社會裡面
[00:19:09.000 --> 00:19:11.000]  用這樣的字眼來形容一個人的時候
[00:19:11.000 --> 00:19:13.000]  就是講到她是一個有地位
[00:19:13.000 --> 00:19:15.000]  有資源和能夠庇佑
[00:19:15.000 --> 00:19:17.000]  庇護
[00:19:17.000 --> 00:19:19.000]  去支持帶領其他人
[00:19:19.000 --> 00:19:21.000]  patron
[00:19:21.000 --> 00:19:23.000]  patron底下就是client
[00:19:23.000 --> 00:19:25.000]  就是她那些所謂
[00:19:25.000 --> 00:19:26.000]  受保護的人
[00:19:26.000 --> 00:19:28.000]  或者受她任避的人
[00:19:28.000 --> 00:19:30.000]  所以這裡講到菲比這個人
[00:19:30.000 --> 00:19:31.000]  是一個領袖
[00:19:31.000 --> 00:19:33.000]  不是一個跑腿
[00:19:33.000 --> 00:19:36.000]  不是只是幫你做一些事
[00:19:36.000 --> 00:19:38.000]  就算了
[00:19:38.000 --> 00:19:39.000]  有一件事
[00:19:39.000 --> 00:19:41.000]  是經常我們留意不到的
[00:19:41.000 --> 00:19:43.000]  就是留意不到
[00:19:43.000 --> 00:19:45.000]  羅馬書最後那一章
[00:19:45.000 --> 00:19:47.000]  我們通常不留意
[00:19:47.000 --> 00:19:49.000]  這本書信有什麼教義
[00:19:49.000 --> 00:19:51.000]  有什麼重要的東西
[00:19:51.000 --> 00:19:52.000]  但我們通常忽略了
[00:19:52.000 --> 00:19:54.000]  這封書信這裡講
[00:19:54.000 --> 00:19:55.000]  講什麼呢
[00:19:55.000 --> 00:19:57.000]  就是寶萊寫完羅馬書
[00:19:57.000 --> 00:20:01.000]  當時寫完一封信的時候
[00:20:01.000 --> 00:20:02.000]  等於我們今天
[00:20:02.000 --> 00:20:04.000]  physically寫完一封信的時候
[00:20:04.000 --> 00:20:06.000]  我們就需要有人
[00:20:06.000 --> 00:20:08.000]  去將這封信
[00:20:08.000 --> 00:20:10.000]  帶去那個收信人
[00:20:10.000 --> 00:20:11.000]  是不是
[00:20:11.000 --> 00:20:13.000]  今天我們在美國
[00:20:13.000 --> 00:20:15.000]  或者在不同的地方
[00:20:15.000 --> 00:20:17.000]  我們是靠什麼
[00:20:17.000 --> 00:20:19.000]  是靠郵局的
[00:20:19.000 --> 00:20:21.000]  是不是郵局
[00:20:21.000 --> 00:20:23.000]  我們就去USPS
[00:20:23.000 --> 00:20:25.000]  等等等很久
[00:20:25.000 --> 00:20:27.000]  好像你得罪了他
[00:20:27.000 --> 00:20:29.000]  你就等很久
[00:20:29.000 --> 00:20:31.000]  然後才寄到那封信
[00:20:31.000 --> 00:20:32.000]  貼郵票上去
[00:20:32.000 --> 00:20:34.000]  然後寫好寄那封信
[00:20:34.000 --> 00:20:36.000]  給錢寄那封信
[00:20:36.000 --> 00:20:37.000]  郵局就做了這個
[00:20:37.000 --> 00:20:39.000]  所謂信差的工作
[00:20:39.000 --> 00:20:40.000]  是不是
[00:20:40.000 --> 00:20:41.000]  然後那個信差
[00:20:41.000 --> 00:20:42.000]  到最後那一站
[00:20:42.000 --> 00:20:43.000]  收到了
[00:20:43.000 --> 00:20:45.000]  他有另一個postman
[00:20:45.000 --> 00:20:47.000]  然後他就將那封信
[00:20:47.000 --> 00:20:49.000]  放在你的信箱裡面
[00:20:49.000 --> 00:20:51.000]  然後你就打開
[00:20:51.000 --> 00:20:53.000]  你就知道我收到信了
[00:20:53.000 --> 00:20:55.000]  我們就需要中間這個
[00:20:55.000 --> 00:20:57.000]  所謂USPS郵局
[00:20:57.000 --> 00:20:59.000]  去幫助我們
[00:20:59.000 --> 00:21:01.000]  以前就沒有
[00:21:01.000 --> 00:21:03.000]  政府有這麼多方便的郵局
[00:21:03.000 --> 00:21:05.000]  以前就靠什麼呢
[00:21:05.000 --> 00:21:06.000]  就是靠另一個信差
[00:21:06.000 --> 00:21:07.000]  你信得過的人
[00:21:07.000 --> 00:21:09.000]  就將這封信
[00:21:09.000 --> 00:21:11.000]  帶到去
[00:21:11.000 --> 00:21:13.000]  收信人的中間
[00:21:13.000 --> 00:21:15.000]  然後這個信差
[00:21:15.000 --> 00:21:17.000]  不單止是
[00:21:17.000 --> 00:21:19.000]  受他信任
[00:21:19.000 --> 00:21:21.000]  也需要
[00:21:21.000 --> 00:21:23.000]  將那封信
[00:21:23.000 --> 00:21:25.000]  帶到當地受眾的時候
[00:21:25.000 --> 00:21:27.000]  就將那封信讀出來
[00:21:27.000 --> 00:21:29.000]  並且
[00:21:29.000 --> 00:21:31.000]  要將那封信解釋
[00:21:31.000 --> 00:21:33.000]  所以你可以想像
[00:21:33.000 --> 00:21:35.000]  保羅在某個地方
[00:21:35.000 --> 00:21:37.000]  寫完《羅馬書》
[00:21:37.000 --> 00:21:39.000]  是一封很長的書信
[00:21:39.000 --> 00:21:41.000]  並且是一個很多
[00:21:41.000 --> 00:21:43.000]  神學內容的書信
[00:21:43.000 --> 00:21:44.000]  《羅馬書》
[00:21:44.000 --> 00:21:46.000]  有人說是新約
[00:21:46.000 --> 00:21:47.000]  如果大火的話
[00:21:47.000 --> 00:21:49.000]  整本聖經燒了的話
[00:21:49.000 --> 00:21:51.000]  我們還可以撿到很多東西
[00:21:51.000 --> 00:21:53.000]  撿到所有的基本
[00:21:53.000 --> 00:21:55.000]  或者超乎基本的教義
[00:21:55.000 --> 00:21:57.000]  就在《羅馬書》裏面
[00:21:57.000 --> 00:21:59.000]  一封書信保羅寫完
[00:21:59.000 --> 00:22:01.000]  他不是在羅馬
[00:22:01.000 --> 00:22:03.000]  處名文安
[00:22:03.000 --> 00:22:05.000]  封了他
[00:22:05.000 --> 00:22:07.000]  舔一舔他
[00:22:07.000 --> 00:22:09.000]  然後他交給菲比
[00:22:09.000 --> 00:22:11.000]  菲比就要
[00:22:11.000 --> 00:22:13.000]  帶著這封信好像信差那樣
[00:22:13.000 --> 00:22:15.000]  然後
[00:22:15.000 --> 00:22:17.000]  帶到羅馬教會
[00:22:17.000 --> 00:22:19.000]  帶到去
[00:22:19.000 --> 00:22:21.000]  菲比就去到那裏教會聚會的時候
[00:22:21.000 --> 00:22:23.000]  就說哪個長老
[00:22:23.000 --> 00:22:25.000]  我有封信帶來
[00:22:25.000 --> 00:22:27.000]  是保羅親筆簽名
[00:22:27.000 --> 00:22:29.000]  的信來的
[00:22:29.000 --> 00:22:31.000]  那裏的教會就會款待他
[00:22:31.000 --> 00:22:33.000]  可能留他幾天在那裏
[00:22:33.000 --> 00:22:35.000]  然後他就在他們聚會的時候
[00:22:35.000 --> 00:22:37.000]  可能是主日
[00:22:37.000 --> 00:22:39.000]  就會將那封信打開
[00:22:39.000 --> 00:22:41.000]  然後讀那封信
[00:22:41.000 --> 00:22:43.000]  讀一讀的時候就會解釋
[00:22:43.000 --> 00:22:45.000]  有些commentary
[00:22:45.000 --> 00:22:47.000]  或者有些教導
[00:22:47.000 --> 00:22:49.000]  或者有人問問題
[00:22:49.000 --> 00:22:51.000]  菲比就要代保羅
[00:22:51.000 --> 00:22:53.000]  去到做
[00:22:53.000 --> 00:22:55.000]  講道和做教導
[00:22:55.000 --> 00:22:57.000]  這個就是當時的文化
[00:22:57.000 --> 00:22:59.000]  這個很多時候我們
[00:22:59.000 --> 00:23:01.000]  不是很明白的
[00:23:01.000 --> 00:23:03.000]  因為古代的時候送信的人
[00:23:03.000 --> 00:23:05.000]  就不是今天我們的郵差
[00:23:05.000 --> 00:23:07.000]  郵差就drop了你那封信
[00:23:07.000 --> 00:23:09.000]  到你的信箱然後他就不說話
[00:23:09.000 --> 00:23:11.000]  你不會問郵差
[00:23:11.000 --> 00:23:13.000]  可不可以解釋一下那封信
[00:23:13.000 --> 00:23:15.000]  那是教會的
[00:23:15.000 --> 00:23:17.000]  但當時就不是的
[00:23:17.000 --> 00:23:19.000]  信差不單是帶那封信上路
[00:23:19.000 --> 00:23:21.000]  可能上路一個禮拜
[00:23:21.000 --> 00:23:23.000]  好幾天
[00:23:23.000 --> 00:23:25.000]  然後帶到教會那裏
[00:23:25.000 --> 00:23:27.000]  然後和大家讀出來
[00:23:27.000 --> 00:23:29.000]  因為當時大部份的人都是聽東西的
[00:23:29.000 --> 00:23:31.000]  不是大家一齊去看字的
[00:23:31.000 --> 00:23:33.000]  是聽菲比來解釋
[00:23:33.000 --> 00:23:35.000]  所以保羅
[00:23:35.000 --> 00:23:37.000]  叫菲比做什麼呢
[00:23:37.000 --> 00:23:39.000]  不單是送信
[00:23:39.000 --> 00:23:41.000]  是一個授權的解經者
[00:23:41.000 --> 00:23:43.000]  授權的解經者
[00:23:43.000 --> 00:23:45.000]  受保羅權的
[00:23:45.000 --> 00:23:47.000]  攻讀
[00:23:47.000 --> 00:23:49.000]  上帝話語的人
[00:23:49.000 --> 00:23:51.000]  和去解釋
[00:23:51.000 --> 00:23:53.000]  講論
[00:23:53.000 --> 00:23:55.000]  上帝話語的人
[00:23:55.000 --> 00:23:57.000]  如果是這樣看的時候
[00:23:57.000 --> 00:23:59.000]  你會覺得這個真是很有趣
[00:23:59.000 --> 00:24:01.000]  羅馬書這麼重要的書信
[00:24:01.000 --> 00:24:03.000]  保羅揀的
[00:24:03.000 --> 00:24:05.000]  所謂信差
[00:24:05.000 --> 00:24:07.000]  幫他傳廣信息的
[00:24:07.000 --> 00:24:09.000]  和他有同樣地位的
[00:24:09.000 --> 00:24:11.000]  是一個女人
[00:24:11.000 --> 00:24:13.000]  菲比
[00:24:13.000 --> 00:24:15.000]  找了一個菲比
[00:24:15.000 --> 00:24:17.000]  菲比
[00:24:17.000 --> 00:24:19.000]  帶這封信
[00:24:19.000 --> 00:24:21.000]  去到中間
[00:24:21.000 --> 00:24:23.000]  這個講法
[00:24:23.000 --> 00:24:25.000]  菲比幫助很多人
[00:24:25.000 --> 00:24:27.000]  並且他做了信差
[00:24:27.000 --> 00:24:29.000]  不是純粹
[00:24:29.000 --> 00:24:31.000]  欣賞他這麼簡單
[00:24:31.000 --> 00:24:33.000]  也不是純粹肯定他這麼簡單
[00:24:33.000 --> 00:24:35.000]  而是叫羅馬教會
[00:24:35.000 --> 00:24:37.000]  全盤的接納
[00:24:37.000 --> 00:24:39.000]  菲比
[00:24:39.000 --> 00:24:41.000]  帶來的
[00:24:41.000 --> 00:24:43.000]  上帝話語 他的重讀 他的解經
[00:24:43.000 --> 00:24:45.000]  他的教導 他的侍奉
[00:24:45.000 --> 00:24:47.000]  全盤要接納
[00:24:47.000 --> 00:24:49.000]  意思就是說
[00:24:49.000 --> 00:24:51.000]  保羅和菲比是肩並肩
[00:24:51.000 --> 00:24:53.000]  侍奉的團隊
[00:24:53.000 --> 00:24:55.000]  不是他
[00:24:55.000 --> 00:24:57.000]  助手這麼簡單
[00:24:57.000 --> 00:24:59.000]  不是他助手這麼簡單
[00:24:59.000 --> 00:25:01.000]  這樣看的時候
[00:25:01.000 --> 00:25:03.000]  打開了
[00:25:03.000 --> 00:25:05.000]  新約的教會
[00:25:05.000 --> 00:25:07.000]  在當時社會最前
[00:25:07.000 --> 00:25:09.000]  女性不只是純粹
[00:25:09.000 --> 00:25:11.000]  做一個差役
[00:25:11.000 --> 00:25:13.000]  不是做工人
[00:25:13.000 --> 00:25:15.000]  而是和男性一起
[00:25:15.000 --> 00:25:17.000]  去建立上帝的工作
[00:25:17.000 --> 00:25:19.000]  你見到保羅怎樣對待這些姊妹
[00:25:19.000 --> 00:25:21.000]  就代表我們今天
[00:25:21.000 --> 00:25:23.000]  教會應該怎樣去接待
[00:25:23.000 --> 00:25:25.000]  接納
[00:25:25.000 --> 00:25:27.000]  全盤接納
[00:25:27.000 --> 00:25:29.000]  在我們中間的姊妹
[00:25:29.000 --> 00:25:31.000]  我預備這封
[00:25:31.000 --> 00:25:33.000]  講道的時候
[00:25:33.000 --> 00:25:35.000]  我就想起以前
[00:25:35.000 --> 00:25:37.000]  在大學的時候
[00:25:37.000 --> 00:25:39.000]  有一個女傳道在我們教會
[00:25:39.000 --> 00:25:41.000]  現在都年老了
[00:25:41.000 --> 00:25:45.000]  她不是讀很多書的
[00:25:45.000 --> 00:25:47.000]  這位女傳道
[00:25:47.000 --> 00:25:49.000]  但是很關心我們
[00:25:49.000 --> 00:25:51.000]  很關心我們年輕一代
[00:25:51.000 --> 00:25:53.000]  為我們禱告
[00:25:53.000 --> 00:25:57.000]  偶爾她會
[00:25:57.000 --> 00:25:59.000]  送一些禮物給我們
[00:25:59.000 --> 00:26:01.000]  還有很忠心
[00:26:01.000 --> 00:26:03.000]  在我們中間來服侍
[00:26:03.000 --> 00:26:05.000]  我想起的時候
[00:26:05.000 --> 00:26:07.000]  沒有這位女性
[00:26:07.000 --> 00:26:09.000]  每位女性的傳道的時候
[00:26:09.000 --> 00:26:11.000]  可能我們
[00:26:11.000 --> 00:26:13.000]  屬靈的生命
[00:26:13.000 --> 00:26:15.000]  都不能夠去成長
[00:26:15.000 --> 00:26:17.000]  很大功勞
[00:26:17.000 --> 00:26:19.000]  她絕對不是assistant
[00:26:19.000 --> 00:26:21.000]  是上帝
[00:26:21.000 --> 00:26:23.000]  神國的推動者
[00:26:23.000 --> 00:26:27.000]  在我們教會
[00:26:27.000 --> 00:26:29.000]  面前我們要繼續
[00:26:29.000 --> 00:26:31.000]  做愛的時候
[00:26:31.000 --> 00:26:33.000]  我相信大家
[00:26:33.000 --> 00:26:35.000]  都很需要一起
[00:26:35.000 --> 00:26:37.000]  兼命去侍奉她
[00:26:37.000 --> 00:26:39.000]  不只是男人
[00:26:39.000 --> 00:26:43.000]  也要有女性姊妹
[00:26:43.000 --> 00:26:45.000]  當我今天走進門口的時候
[00:26:45.000 --> 00:26:47.000]  我見到很多姊妹
[00:26:47.000 --> 00:26:49.000]  很用心去預備
[00:26:49.000 --> 00:26:51.000]  怎樣去款待我們
[00:26:51.000 --> 00:26:53.000]  歡迎我們等等
[00:26:53.000 --> 00:26:55.000]  我真的很感恩
[00:26:57.000 --> 00:26:59.000]  不只是女性才做這件事
[00:26:59.000 --> 00:27:01.000]  男的女的都需要做
[00:27:01.000 --> 00:27:03.000]  我們每個人的角色
[00:27:03.000 --> 00:27:05.000]  每個人的恩賜都有所不同
[00:27:05.000 --> 00:27:07.000]  但我們應該要全盤的
[00:27:07.000 --> 00:27:09.000]  傾出來
[00:27:09.000 --> 00:27:11.000]  上帝的國
[00:27:11.000 --> 00:27:13.000]  是要我們每一個人
[00:27:13.000 --> 00:27:15.000]  一起來同心努力
[00:27:15.000 --> 00:27:17.000]  不只是男女這麼簡單
[00:27:17.000 --> 00:27:19.000]  是一代與一代都需要的
[00:27:19.000 --> 00:27:21.000]  我們有童宮
[00:27:21.000 --> 00:27:25.000]  也需要有年輕的童宮
[00:27:27.000 --> 00:27:29.000]  在多倫多教會
[00:27:29.000 --> 00:27:31.000]  我接觸不同的教會的時候
[00:27:31.000 --> 00:27:33.000]  都聽見同一首歌
[00:27:33.000 --> 00:27:35.000]  很多時候教會好像青黃不接
[00:27:35.000 --> 00:27:37.000]  沒有年輕的一代出來
[00:27:37.000 --> 00:27:41.000]  有一個教會
[00:27:41.000 --> 00:27:43.000]  就跟我分享
[00:27:43.000 --> 00:27:45.000]  我們都試過有很多年輕的童宮
[00:27:45.000 --> 00:27:47.000]  但不太可行
[00:27:47.000 --> 00:27:49.000]  不可行
[00:27:49.000 --> 00:27:51.000]  就要離開等等
[00:27:51.000 --> 00:27:55.000]  大家喝咖啡
[00:27:55.000 --> 00:27:57.000]  聊天吃飯的時候
[00:27:57.000 --> 00:27:59.000]  我都是說
[00:27:59.000 --> 00:28:01.000]  我們都要試
[00:28:01.000 --> 00:28:03.000]  都要試
[00:28:03.000 --> 00:28:05.000]  都要給機會
[00:28:05.000 --> 00:28:07.000]  我自己回想
[00:28:07.000 --> 00:28:09.000]  我自己年輕的時候
[00:28:09.000 --> 00:28:11.000]  不是有人給我機會
[00:28:11.000 --> 00:28:13.000]  今天我也不會這麼大功
[00:28:13.000 --> 00:28:15.000]  真的有人給我機會
[00:28:15.000 --> 00:28:17.000]  有人給我機會
[00:28:17.000 --> 00:28:19.000]  去試
[00:28:19.000 --> 00:28:21.000]  有人給我機會
[00:28:21.000 --> 00:28:23.000]  去到失敗
[00:28:23.000 --> 00:28:25.000]  然後才能夠培養到
[00:28:25.000 --> 00:28:27.000]  今天的我
[00:28:27.000 --> 00:28:29.000]  我們都需要去嘗試
[00:28:29.000 --> 00:28:33.000]  我們教會過去十年
[00:28:33.000 --> 00:28:35.000]  我們都有不同嘗試
[00:28:35.000 --> 00:28:37.000]  有來的
[00:28:37.000 --> 00:28:39.000]  有去的
[00:28:39.000 --> 00:28:41.000]  但有一樣東西我們不能夠停的
[00:28:41.000 --> 00:28:43.000]  縱使有來有去
[00:28:43.000 --> 00:28:45.000]  我們都要嘗試
[00:28:45.000 --> 00:28:49.000]  忠心侍奉
[00:28:49.000 --> 00:28:51.000]  We keep trying
[00:28:51.000 --> 00:28:53.000]  We keep working
[00:28:53.000 --> 00:28:55.000]  結果是怎樣?
[00:28:55.000 --> 00:28:57.000]  一個交託給上帝
[00:28:57.000 --> 00:28:59.000]  但過程裡面就需要我們
[00:28:59.000 --> 00:29:01.000]  有男有女
[00:29:01.000 --> 00:29:03.000]  有不同的世代一起去服侍
[00:29:03.000 --> 00:29:07.000]  所以希望大家
[00:29:07.000 --> 00:29:09.000]  為我們教會禱告
[00:29:09.000 --> 00:29:11.000]  我們慷慨奉獻
[00:29:11.000 --> 00:29:13.000]  慷慨的熱心的參與去侍奉
[00:29:13.000 --> 00:29:15.000]  好像我們這個教會一樣
[00:29:15.000 --> 00:29:17.000]  有老的童宮
[00:29:17.000 --> 00:29:19.000]  是不是有些很年輕
[00:29:19.000 --> 00:29:21.000]  很有作為的年輕童宮?
[00:29:21.000 --> 00:29:25.000]  是吧?
[00:29:25.000 --> 00:29:27.000]  我們個個都需要
[00:29:27.000 --> 00:29:29.000]  大家一起見明見義去工作
[00:29:29.000 --> 00:29:31.000]  可以同心得力去祈禱
[00:29:31.000 --> 00:29:35.000]  主我們求祢
[00:29:35.000 --> 00:29:37.000]  建立我們手所做的
[00:29:37.000 --> 00:29:39.000]  我們手所做的
[00:29:39.000 --> 00:29:41.000]  確實是一些很簡單
[00:29:41.000 --> 00:29:43.000]  很少的東西
[00:29:43.000 --> 00:29:45.000]  在神國裡面我們有這樣的
[00:29:45.000 --> 00:29:47.000]  建立我們的生命
[00:29:47.000 --> 00:29:49.000]  建立我們的家庭
[00:29:49.000 --> 00:29:51.000]  建立我們這個教會的屬靈群體
[00:29:51.000 --> 00:29:53.000]  以致我們能夠
[00:29:53.000 --> 00:29:55.000]  更多為祢發光
[00:29:55.000 --> 00:29:57.000]  求祢祝福我們教會
[00:29:57.000 --> 00:29:59.000]  祢祝福不同地方的教會
[00:29:59.000 --> 00:30:01.000]  讓他們滿滿有主
[00:30:01.000 --> 00:30:03.000]  祢自己祝福
[00:30:03.000 --> 00:30:05.000]  有主祢自己加力給他們
[00:30:05.000 --> 00:30:07.000]  讓他們每一個的世代
[00:30:07.000 --> 00:30:09.000]  有男有女弟兄與姊妹
[00:30:09.000 --> 00:30:11.000]  一起肩並肩的
[00:30:11.000 --> 00:30:13.000]  做一個團隊來服侍祢
[00:30:13.000 --> 00:30:15.000]  以致祢的名更加被宣揚
[00:30:15.000 --> 00:30:17.000]  我們祈禱奉尊民救
