
[00:00:00.000 --> 00:00:03.960]  幾年前有機會到北漠探訪
[00:25:53.400 --> 00:25:59.640]  我們也有一點安靜的時間
[00:25:59.640 --> 00:26:03.800]  我們想想有什麼實際的行動
[00:26:03.800 --> 00:26:06.200]  可以幫助我們自己
[00:26:06.200 --> 00:26:12.360]  來與主更加的親近
[00:26:12.360 --> 00:26:15.480]  盼望你能夠去實踐
[00:26:15.480 --> 00:26:21.400]  不是想了就算
[00:26:21.400 --> 00:26:26.680]  很感謝你每一天的看顧、提攜
[00:26:26.680 --> 00:26:30.680]  教導我們來親近你
[00:26:30.680 --> 00:26:32.440]  尊崇你
[00:26:32.440 --> 00:26:35.960]  將自己奉獻給你
[00:26:35.960 --> 00:26:40.440]  其實你是要大大祝福我們每一個
[00:26:40.440 --> 00:26:43.800]  讓我們能夠愛你更多
[00:26:43.800 --> 00:26:46.840]  明白你的心意
[00:26:46.840 --> 00:26:48.120]  親愛主
[00:26:48.120 --> 00:26:52.120]  願你的靈繼續的提醒我們
[00:26:52.120 --> 00:26:56.040]  怎樣去實踐愛你更深
[00:26:56.040 --> 00:27:01.320]  讓我們能夠有所行動
[00:27:01.320 --> 00:27:09.000]  願主的靈繼續的去感動我們每一位弟兄姊妹
[00:27:09.000 --> 00:27:13.720]  讓我們樂意的與你相近、相親
[00:27:13.720 --> 00:27:20.520]  讓我們樂意的去關心我們身邊的朋友、親人
[00:27:20.520 --> 00:27:23.880]  感謝我們的弟兄姊妹
[00:27:23.880 --> 00:27:26.360]  願榮耀歸班給主
[00:27:26.360 --> 00:27:27.800]  以上的祈禱
[00:27:27.800 --> 00:27:30.120]  奉耶穌基督的聖名
[00:27:30.120 --> 00:27:32.120]  阿彌陀佛
