
[00:00:00.000 --> 00:00:05.000]  哈勒路亞 哈勒路亞 哈勒路亞
[00:18:17.000 --> 00:18:24.000]  甚至他也是馬克思主義的擁護者
[00:18:24.000 --> 00:18:26.000]  所以你想看美國的近代
[00:18:26.000 --> 00:18:28.000]  受到這樣子的人的影響
[00:18:28.000 --> 00:18:30.000]  帶來一個結果就是什麼
[00:18:30.000 --> 00:18:32.000]  就是你可以看見今天在我們的公立學校
[00:18:32.000 --> 00:18:35.000]  1960年美國最高法院判定
[00:18:35.000 --> 00:18:40.000]  不可以在學校裡面讀聖經 禱告
[00:18:40.000 --> 00:18:42.000]  不可以掛十戒
[00:18:42.000 --> 00:18:44.000]  這些的整整的規定
[00:18:44.000 --> 00:18:46.000]  從中中從校園裡面進去
[00:18:46.000 --> 00:18:48.000]  到了現在越變越烈 是不是
[00:18:48.000 --> 00:18:51.000]  現在我們有孩子在這個校園的
[00:18:51.000 --> 00:18:54.000]  你真不知道他在學校裡會搞些什麼東西
[00:18:54.000 --> 00:18:56.000]  哪一天他回來跟你說
[00:18:56.000 --> 00:18:58.000]  爸媽 我覺得我是
[00:18:58.000 --> 00:18:59.000]  他是一個女孩
[00:18:59.000 --> 00:19:01.000]  我覺得我應該是一個男孩
[00:19:01.000 --> 00:19:04.000]  所以我要去變性
[00:19:04.000 --> 00:19:06.000]  你怎麼辦
[00:19:06.000 --> 00:19:11.000]  你怎麼辦
[00:19:11.000 --> 00:19:12.000]  所以你看到沒有
[00:19:12.000 --> 00:19:14.000]  這件事情我們會覺得很荒唐對不對
[00:19:14.000 --> 00:19:16.000]  可是在這一些所謂的哲學家
[00:19:16.000 --> 00:19:19.000]  這一些的人的倡導之下
[00:19:19.000 --> 00:19:22.000]  幾乎可以說他們最後的目標就是
[00:19:22.000 --> 00:19:26.000]  打倒所有一切現有的一些的制度
[00:19:26.000 --> 00:19:27.000]  可悲啊
[00:19:27.000 --> 00:19:31.000]  而這樣的人竟然能夠影響這麼深遠
[00:19:31.000 --> 00:19:33.000]  但親愛的兄弟妹
[00:19:33.000 --> 00:19:39.000]  你不得不說在背後那個邪靈 是不是
[00:19:39.000 --> 00:19:42.000]  魔鬼透過這些意識形態
[00:19:42.000 --> 00:19:46.000]  在今天全力的在抵擋神
[00:19:46.000 --> 00:19:49.000]  但是親愛的兄弟妹
[00:19:49.000 --> 00:19:52.000]  保羅在這哥倫斯心中也讓我們看見一件事情
[00:19:52.000 --> 00:19:55.000]  所以一切的根源
[00:19:55.000 --> 00:19:58.000]  就都在回到神之內來
[00:19:58.000 --> 00:20:00.000]  一切的問題的解決辦法
[00:20:00.000 --> 00:20:02.000]  就是back to God
[00:20:02.000 --> 00:20:04.000]  回到神的面前來
[00:20:04.000 --> 00:20:06.000]  跟神和好 與神和好
[00:20:06.000 --> 00:20:16.000]  就是一切問題的根本的解決之道
[00:20:16.000 --> 00:20:20.000]  那麼接下來我們來看什麼叫和好
[00:20:20.000 --> 00:20:24.000]  和好這個字
[00:20:24.000 --> 00:20:27.000]  在原文的意思就是呢
[00:20:27.000 --> 00:20:30.000]  把它本來是
[00:20:30.000 --> 00:20:33.000]  就是本來是一個harmony
[00:20:33.000 --> 00:20:35.000]  一個和諧的情況
[00:20:35.000 --> 00:20:37.000]  bring back
[00:20:37.000 --> 00:20:41.000]  就回到從前那個和諧的情況
[00:20:41.000 --> 00:20:44.000]  換句話說 我們跟神之間的關係
[00:20:44.000 --> 00:20:47.000]  本來是一個和諧的 對不對
[00:20:47.000 --> 00:20:51.000]  亞當夏娃可以直接的來跟神講話
[00:20:51.000 --> 00:20:54.000]  他不需要躲藏
[00:20:54.000 --> 00:20:56.000]  但是當他犯罪之後呢
[00:20:56.000 --> 00:21:00.000]  他聽到神說 亞當 你在哪裡
[00:21:00.000 --> 00:21:03.000]  就好像今天你做壞事了
[00:21:03.000 --> 00:21:05.000]  你爸爸突然回家說
[00:21:05.000 --> 00:21:09.000]  欸 David 你在哪裡
[00:21:09.000 --> 00:21:14.000]  你怎麼回答
[00:21:14.000 --> 00:21:16.000]  趕快跑 是不是
[00:21:16.000 --> 00:21:19.000]  不講話 或者是溜出去
[00:21:19.000 --> 00:21:22.000]  讓爸爸不知道我在家 是嗎
[00:21:22.000 --> 00:21:24.000]  同樣的 人犯罪之後
[00:21:24.000 --> 00:21:26.000]  亞當夏娃犯罪之後
[00:21:26.000 --> 00:21:28.000]  他就藏起來了
[00:21:28.000 --> 00:21:31.000]  他就躲起來了
[00:21:31.000 --> 00:21:33.000]  請問上帝知不知道
[00:21:33.000 --> 00:21:38.000]  亞當夏娃在哪裡 知道
[00:21:38.000 --> 00:21:40.000]  現在就準備
[00:21:40.000 --> 00:21:44.000]  和好 就是回到起初的
[00:21:44.000 --> 00:21:46.000]  和諧的關係
[00:21:46.000 --> 00:21:48.000]  上帝跟人之間
[00:21:48.000 --> 00:21:50.000]  你看見當他創造的時候
[00:21:50.000 --> 00:21:53.000]  他創造的光 創造的天地萬物
[00:21:53.000 --> 00:21:56.000]  他都說 上帝看為是
[00:21:56.000 --> 00:21:58.000]  好的 有沒有
[00:21:58.000 --> 00:22:00.000]  當他創造了亞當之後
[00:22:00.000 --> 00:22:07.000]  他說什麼
[00:22:07.000 --> 00:22:10.000]  他說 甚好
[00:22:10.000 --> 00:22:13.000]  前面是good
[00:22:13.000 --> 00:22:15.000]  後面是什麼
[00:22:15.000 --> 00:22:17.000]  very good
[00:22:17.000 --> 00:22:19.000]  起來就認為你被造的時候
[00:22:19.000 --> 00:22:21.000]  是very good
[00:22:21.000 --> 00:22:26.000]  condition是accident
[00:22:26.000 --> 00:22:29.000]  我們跟神的關係是very good
[00:22:29.000 --> 00:22:32.000]  是上帝很喜悅的
[00:22:32.000 --> 00:22:33.000]  親愛的兄弟妹
[00:22:33.000 --> 00:22:35.000]  但是今天為什麼
[00:22:35.000 --> 00:22:38.000]  人跟神之間的關係卻隔絕了
[00:22:38.000 --> 00:22:40.000]  所以神要把這個
[00:22:40.000 --> 00:22:42.000]  我們跟神的關係
[00:22:42.000 --> 00:22:45.000]  要再回到起初的關係裡面
[00:22:45.000 --> 00:22:47.000]  這是第一個
[00:22:47.000 --> 00:22:48.000]  保羅在這裡讓我們看清楚說
[00:22:48.000 --> 00:22:52.000]  他要使四人都與神和好
[00:22:52.000 --> 00:22:54.000]  第二個 第二件事情
[00:22:54.000 --> 00:22:57.000]  我們一起來讀這段聖經 好不好
[00:22:57.000 --> 00:23:01.000]  這個有兩節的聖經
[00:23:01.000 --> 00:23:03.000]  我們一起來讀 來
[00:23:03.000 --> 00:23:06.000]  使藉著祂叫萬有
[00:23:06.000 --> 00:23:09.000]  無論是地上的 天上的
[00:23:09.000 --> 00:23:13.000]  都與自己和好了
[00:23:13.000 --> 00:23:17.000]  無論是地上的 天上的
[00:23:17.000 --> 00:23:21.000]  所有的都與神和好了
[00:23:21.000 --> 00:23:23.000]  聖經裡面講的萬有這個字
[00:23:23.000 --> 00:23:28.000]  單單在歌羅西書就講了二十次
[00:23:28.000 --> 00:23:31.000]  那麼這個萬有是什麼呢
[00:23:31.000 --> 00:23:32.000]  萬有簡單的說
[00:23:32.000 --> 00:23:35.000]  就是一切受造之物與眾萬有
[00:23:35.000 --> 00:23:36.000]  所以神的心意
[00:23:36.000 --> 00:23:39.000]  不單單是要人跟祂之間和好
[00:23:39.000 --> 00:23:42.000]  神的心意要地上的 天上的
[00:23:42.000 --> 00:23:44.000]  保羅在這裡用地上 天上來形容
[00:23:44.000 --> 00:23:47.000]  就是一切的意思了
[00:23:47.000 --> 00:23:49.000]  地上的 地上的 天上的
[00:23:49.000 --> 00:23:54.000]  天上是什麼 天上有什麼
[00:23:54.000 --> 00:23:56.000]  天上有什麼
[00:23:56.000 --> 00:23:57.000]  當我們講天上有什麼
[00:23:57.000 --> 00:24:01.000]  天上有飛機 天上有飛鳥
[00:24:01.000 --> 00:24:03.000]  飛行走獸 是不是
[00:24:03.000 --> 00:24:05.000]  現在留給你們記得一件事情
[00:24:05.000 --> 00:24:07.000]  當亞當夏娃被這個
[00:24:07.000 --> 00:24:08.000]  神創造亞當夏娃的時候
[00:24:08.000 --> 00:24:11.000]  神告訴亞當夏娃做一件什麼事情
[00:24:11.000 --> 00:24:16.000]  叫他管理治理這地
[00:24:16.000 --> 00:24:20.000]  反地上的 水裡的
[00:24:20.000 --> 00:24:23.000]  還有呢 天上的
[00:24:23.000 --> 00:24:28.000]  通通都交給亞當去管理
[00:24:28.000 --> 00:24:34.000]  亞當是陸 海 空 三軍總司令
[00:24:34.000 --> 00:24:36.000]  現在六四會 你我的使命
[00:24:36.000 --> 00:24:37.000]  你我今天被造的
[00:24:37.000 --> 00:24:38.000]  神在我們身上使命
[00:24:38.000 --> 00:24:40.000]  我們是三軍總司令
[00:24:40.000 --> 00:24:42.000]  我們要管理地上的
[00:24:42.000 --> 00:24:43.000]  海底下的 天上的
[00:24:43.000 --> 00:24:48.000]  一切的都被我們管理
[00:24:48.000 --> 00:24:51.000]  但是你看看今天人管得如何
[00:24:51.000 --> 00:24:54.000]  怎麼樣
[00:24:54.000 --> 00:24:57.000]  惡武打仗
[00:24:57.000 --> 00:25:00.000]  搞得全世界許多幾千萬的人
[00:25:00.000 --> 00:25:04.000]  沒糧食吃 對不對
[00:25:04.000 --> 00:25:06.000]  是不是
[00:25:06.000 --> 00:25:09.000]  全世界你看看現在
[00:25:09.000 --> 00:25:14.000]  現在到處這些的問題
[00:25:14.000 --> 00:25:15.000]  現在你
[00:25:15.000 --> 00:25:17.000]  有的人去什麼阿拉
[00:25:17.000 --> 00:25:18.000]  那叫什麼
[00:25:18.000 --> 00:25:20.000]  阿拉斯加 是不是
[00:25:20.000 --> 00:25:22.000]  去看冰川
[00:25:22.000 --> 00:25:24.000]  看那個冰
[00:25:24.000 --> 00:25:26.000]  你現在去看
[00:25:26.000 --> 00:25:30.000]  很多的冰川都化凍了
[00:25:30.000 --> 00:25:32.000]  融化了
[00:25:32.000 --> 00:25:35.000]  北極熊本來是生活在那樣的
[00:25:35.000 --> 00:25:37.000]  一個冰天雪地的一個動物
[00:25:37.000 --> 00:25:40.000]  今天被這個影響到
[00:25:40.000 --> 00:25:46.000]  甚至吃自己的孩子
[00:25:46.000 --> 00:25:47.000]  我們已經好多年
[00:25:47.000 --> 00:25:50.000]  經歷到熱 有沒有
[00:25:50.000 --> 00:25:54.000]  在蘭灣你們不太感覺
[00:25:54.000 --> 00:25:56.000]  我每次從
[00:25:56.000 --> 00:25:58.000]  Torres 開車
[00:25:58.000 --> 00:26:00.000]  往Saint-Gabriel方向的時候
[00:26:00.000 --> 00:26:01.000]  就可以感覺到
[00:26:01.000 --> 00:26:06.000]  那個溫度就越來越熱
[00:26:06.000 --> 00:26:11.000]  整整差十度 真的
[00:26:11.000 --> 00:26:13.000]  在蘭灣晚上睡覺的時候
[00:26:13.000 --> 00:26:16.000]  還要蓋一薄棉被 是吧
[00:26:16.000 --> 00:26:18.000]  昨天晚上沒有蓋薄棉被
[00:26:18.000 --> 00:26:20.000]  有嗎
[00:26:20.000 --> 00:26:24.000]  我們在Saint-Gabriel不用蓋被
[00:26:24.000 --> 00:26:28.000]  蓋被太熱了
[00:26:28.000 --> 00:26:29.000]  切牛仔妹
[00:26:29.000 --> 00:26:32.000]  為什麼這麼熱
[00:26:32.000 --> 00:26:33.000]  我今天沒有照相給你看
[00:26:33.000 --> 00:26:34.000]  我們家好不容易
[00:26:34.000 --> 00:26:38.000]  我們女兒們喜歡吃Avocado
[00:26:38.000 --> 00:26:43.000]  花了七十塊去買了一顆Avocado
[00:26:43.000 --> 00:26:45.000]  大概已經是這麼高了
[00:26:45.000 --> 00:26:48.000]  而且還結了三顆
[00:26:48.000 --> 00:26:50.000]  已經結了三顆了
[00:26:50.000 --> 00:26:53.000]  拿回人家種下去
[00:26:53.000 --> 00:26:55.000]  結果這個夏天一曬
[00:26:55.000 --> 00:26:57.000]  上半截大概有這麼一段
[00:26:57.000 --> 00:27:00.000]  曬枯掉了
[00:27:00.000 --> 00:27:04.000]  我就特別給它搭了一個陽傘
[00:27:04.000 --> 00:27:06.000]  就是人家在外面的那種
[00:27:06.000 --> 00:27:07.000]  那叫什麼
[00:27:07.000 --> 00:27:09.000]  Dining Table的那個
[00:27:09.000 --> 00:27:10.000]  外面的那個傘
[00:27:10.000 --> 00:27:14.000]  我就給它搭個傘
[00:27:14.000 --> 00:27:15.000]  你覺得很可笑
[00:27:15.000 --> 00:27:18.000]  怎麼樹還要給我們提了大傘
[00:27:18.000 --> 00:27:20.000]  因為不正常嘛
[00:27:20.000 --> 00:27:22.000]  不正常啊
[00:27:22.000 --> 00:27:23.000]  天氣不正常啊
[00:27:23.000 --> 00:27:26.000]  整個世界的這個溫度不正常
[00:27:26.000 --> 00:27:27.000]  切牛仔妹
[00:27:27.000 --> 00:27:28.000]  你看見這個世界
[00:27:28.000 --> 00:27:31.000]  這個世界被我們管成這個樣子
[00:27:31.000 --> 00:27:33.000]  對不對
[00:27:33.000 --> 00:27:35.000]  這些什麼印度啦
[00:27:35.000 --> 00:27:36.000]  中國啦
[00:27:36.000 --> 00:27:39.000]  這些大國家啊
[00:27:39.000 --> 00:27:41.000]  拼命在那邊燒煤炭
[00:27:41.000 --> 00:27:45.000]  燒煤炭弄空氣弄得污染
[00:27:45.000 --> 00:27:47.000]  切牛仔妹
[00:27:47.000 --> 00:27:50.000]  這個世界
[00:27:50.000 --> 00:27:52.000]  聖經上裡面告訴我們
[00:27:52.000 --> 00:27:53.000]  有一天
[00:27:53.000 --> 00:27:56.000]  神要叫萬物都與它合一
[00:27:56.000 --> 00:27:59.000]  那個意思就是說與它和好
[00:27:59.000 --> 00:28:01.000]  那個與它和好意思是說
[00:28:01.000 --> 00:28:03.000]  萬物都要恢復到那起初
[00:28:03.000 --> 00:28:07.000]  跟神之間那個和諧的關係啊
[00:28:07.000 --> 00:28:09.000]  切牛仔妹
[00:28:09.000 --> 00:28:11.000]  我們何等渴望
[00:28:11.000 --> 00:28:14.000]  我不知道你可不渴望
[00:28:14.000 --> 00:28:15.000]  牛仔妹
[00:28:15.000 --> 00:28:18.000]  也許我們人就是這樣子
[00:28:18.000 --> 00:28:20.000]  沒有真正這個
[00:28:20.000 --> 00:28:21.000]  不見棺材
[00:28:21.000 --> 00:28:24.000]  怎麼樣
[00:28:24.000 --> 00:28:27.000]  家中沒有水喝對不對
[00:28:27.000 --> 00:28:29.000]  你有感覺沒水喝嗎
[00:28:29.000 --> 00:28:31.000]  沒有你還是照喝
[00:28:31.000 --> 00:28:33.000]  你感覺沒有水用嗎
[00:28:33.000 --> 00:28:34.000]  你還是照用
[00:28:34.000 --> 00:28:35.000]  對不對
[00:28:35.000 --> 00:28:36.000]  你去觀察一下
[00:28:36.000 --> 00:28:38.000]  看看大家用水有沒有節省一點
[00:28:38.000 --> 00:28:40.000]  有誰在家裡面用水的時候
[00:28:40.000 --> 00:28:42.000]  像葛慕斯這樣子
[00:28:42.000 --> 00:28:46.000]  洗手的時候用一個盆子裝好
[00:28:46.000 --> 00:28:47.000]  然後用完
[00:28:47.000 --> 00:28:49.000]  用到累積到一小盆的時候
[00:28:49.000 --> 00:28:50.000]  怎麼樣呢
[00:28:50.000 --> 00:28:51.000]  來沖馬桶
[00:28:51.000 --> 00:28:52.000]  有沒有人這樣做
[00:28:52.000 --> 00:28:53.000]  有沒有
[00:28:53.000 --> 00:28:56.000]  感謝在美組有幾位
[00:28:56.000 --> 00:28:57.000]  我找到同志了
[00:28:57.000 --> 00:29:01.000]  我們組第三檔
[00:29:01.000 --> 00:29:03.000]  切牛仔妹
[00:29:03.000 --> 00:29:05.000]  我這樣做
[00:29:05.000 --> 00:29:07.000]  不是我們
[00:29:07.000 --> 00:29:10.000]  要省那幾塊錢
[00:29:10.000 --> 00:29:12.000]  切牛仔妹
[00:29:12.000 --> 00:29:15.000]  基督徒應該是一個好管家
[00:29:15.000 --> 00:29:17.000]  上帝把這一個宇宙萬物
[00:29:17.000 --> 00:29:19.000]  交給我們來管理
[00:29:19.000 --> 00:29:21.000]  我們要好好的來管理
[00:29:21.000 --> 00:29:24.000]  不要浪費
[00:29:24.000 --> 00:29:26.000]  不要隨便的浪費資源
[00:29:26.000 --> 00:29:28.000]  隨便的使用資源
[00:29:28.000 --> 00:29:30.000]  這不應該是一個
[00:29:30.000 --> 00:29:33.000]  正常的基督徒的行為
[00:29:33.000 --> 00:29:34.000]  人家才會看見
[00:29:34.000 --> 00:29:35.000]  基督徒跟我們不一樣
[00:29:35.000 --> 00:29:38.000]  你懂我意思嗎
[00:29:38.000 --> 00:29:41.000]  所以在這裡告訴我們
[00:29:41.000 --> 00:29:44.000]  神要使萬有都跟神和好
[00:29:44.000 --> 00:29:46.000]  那麼怎麼樣子呢
[00:29:46.000 --> 00:29:47.000]  講到這裡講到說
[00:29:47.000 --> 00:29:48.000]  一切要跟神和好
[00:29:48.000 --> 00:29:49.000]  萬有跟神和好
[00:29:49.000 --> 00:29:52.000]  人也要跟神和好
[00:29:52.000 --> 00:29:55.000]  神的心意就是要
[00:29:55.000 --> 00:29:58.000]  使人與神和好
[00:29:58.000 --> 00:29:59.000]  使家庭和好
[00:29:59.000 --> 00:30:01.000]  使家庭和睦
[00:30:01.000 --> 00:30:02.000]  使夫妻和睦
[00:30:02.000 --> 00:30:04.000]  使許多的這個世界
[00:30:04.000 --> 00:30:05.000]  國家跟國家之間
[00:30:05.000 --> 00:30:08.000]  人跟人之間能夠和睦
[00:30:08.000 --> 00:30:09.000]  切牛仔妹
[00:30:09.000 --> 00:30:10.000]  怎麼樣子才能夠
[00:30:10.000 --> 00:30:12.000]  達到這個目標呢
[00:30:12.000 --> 00:30:14.000]  在《哥羅西書》第一章
[00:30:14.000 --> 00:30:16.000]  二十節到二十二節
[00:30:16.000 --> 00:30:21.000]  三次講到一句話
[00:30:21.000 --> 00:30:27.000]  藉著基督
[00:30:27.000 --> 00:30:30.000]  before我們談到藉著基督
[00:30:30.000 --> 00:30:32.000]  你可以看見這個世界
[00:30:32.000 --> 00:30:34.000]  嘗試用不同的方法
[00:30:34.000 --> 00:30:35.000]  要解決問題
[00:30:35.000 --> 00:30:36.000]  有沒有
[00:30:36.000 --> 00:30:38.000]  美國是一個法律的國家
[00:30:38.000 --> 00:30:39.000]  是法治的國家
[00:30:39.000 --> 00:30:41.000]  美國這個法律是
[00:30:41.000 --> 00:30:43.000]  可以說是全世界文明的
[00:30:43.000 --> 00:30:44.000]  對不對
[00:30:44.000 --> 00:30:46.000]  至少我記得
[00:30:46.000 --> 00:30:47.000]  剛剛來美國的時候
[00:30:47.000 --> 00:30:48.000]  大家都是這樣講的
[00:30:48.000 --> 00:30:50.000]  美國是一個法治國家
[00:30:50.000 --> 00:30:51.000]  所以要守法
[00:30:51.000 --> 00:30:53.000]  你不要隨便違規
[00:30:53.000 --> 00:30:55.000]  我記得我第一次剛來的時候
[00:30:55.000 --> 00:30:57.000]  剛剛來美國的時候
[00:30:57.000 --> 00:30:59.000]  那時候有一對夫婦
[00:30:59.000 --> 00:31:02.000]  是在讀二晚大學
[00:31:02.000 --> 00:31:04.000]  太太在念PhD
[00:31:04.000 --> 00:31:07.000]  那麼我們在那邊
[00:31:07.000 --> 00:31:09.000]  好像是感恩節吧
[00:31:09.000 --> 00:31:12.000]  感恩節聚餐完了之後
[00:31:12.000 --> 00:31:15.000]  我就送他們回這個二晚大學
[00:31:15.000 --> 00:31:17.000]  那麼結果開到二晚大學
[00:31:17.000 --> 00:31:19.000]  因為對二晚那個地方的大學
[00:31:19.000 --> 00:31:20.000]  我不太熟悉
[00:31:20.000 --> 00:31:21.000]  我就看
[00:31:21.000 --> 00:31:23.000]  對美國也不太熟悉
[00:31:23.000 --> 00:31:25.000]  我就看到我的車子
[00:31:25.000 --> 00:31:26.000]  後視鏡看到
[00:31:26.000 --> 00:31:29.000]  後面有一個閃燈在那邊閃
[00:31:29.000 --> 00:31:31.000]  那個閃燈在那邊閃
[00:31:31.000 --> 00:31:32.000]  我說奇怪
[00:31:32.000 --> 00:31:34.000]  這個車子怎麼一直在閃燈呢
[00:31:34.000 --> 00:31:36.000]  開了一段時間之後
[00:31:36.000 --> 00:31:37.000]  我就想說
[00:31:37.000 --> 00:31:38.000]  它一直跟著我
[00:31:38.000 --> 00:31:40.000]  我就想說要逃避它
[00:31:40.000 --> 00:31:42.000]  我想把它甩開了
[00:31:42.000 --> 00:31:44.000]  我心想說不知道它幹嘛
[00:31:44.000 --> 00:31:45.000]  然後我就
[00:31:45.000 --> 00:31:46.000]  就一轉就轉到
[00:31:46.000 --> 00:31:48.000]  一個parking lot裡面去了
[00:31:48.000 --> 00:31:50.000]  結果它跟著我轉進來了
[00:31:50.000 --> 00:31:51.000]  我說
[00:31:51.000 --> 00:31:52.000]  糟糕了
[00:31:52.000 --> 00:31:53.000]  然後就從
[00:31:53.000 --> 00:31:55.000]  從裡面衝出來一個人
[00:31:55.000 --> 00:31:56.000]  來
[00:31:56.000 --> 00:31:57.000]  我看他好像
[00:31:57.000 --> 00:31:58.000]  不知道是不是
[00:31:58.000 --> 00:32:00.000]  幾乎要拿出槍來了
[00:32:00.000 --> 00:32:01.000]  衝出來了
[00:32:01.000 --> 00:32:02.000]  就告訴我說
[00:32:02.000 --> 00:32:03.000]  stop
[00:32:03.000 --> 00:32:07.000]  我才知道原來是警察
[00:32:07.000 --> 00:32:09.000]  我覺得是what happened
[00:32:09.000 --> 00:32:10.000]  他就跟我講說
[00:32:10.000 --> 00:32:11.000]  他說你
[00:32:11.000 --> 00:32:14.000]  你有沒有看到stop sign
[00:32:14.000 --> 00:32:16.000]  啊 stop sign
[00:32:16.000 --> 00:32:17.000]  很黑的
[00:32:17.000 --> 00:32:18.000]  怎麼去看到stop sign
[00:32:18.000 --> 00:32:20.000]  那時候真的沒有概念
[00:32:20.000 --> 00:32:21.000]  他說你沒有
[00:32:21.000 --> 00:32:23.000]  你stop sign沒有停
[00:32:23.000 --> 00:32:28.000]  那天晚上
[00:32:28.000 --> 00:32:30.000]  我跟他講了半天
[00:32:30.000 --> 00:32:32.000]  我告訴他
[00:32:32.000 --> 00:32:34.000]  我們都是罪人
[00:32:39.000 --> 00:32:42.000]  嘗試傳福音給他
[00:32:42.000 --> 00:32:44.000]  最後都沒有效
[00:32:44.000 --> 00:32:46.000]  還是開了我一張罰單
[00:32:46.000 --> 00:32:56.000]  好 那下面的
[00:32:56.000 --> 00:32:57.000]  因為事關
[00:32:57.000 --> 00:32:58.000]  這個這個
[00:32:58.000 --> 00:32:59.000]  事關我
[00:32:59.000 --> 00:33:01.000]  我就不繼續講下去
[00:33:01.000 --> 00:33:02.000]  那我就問你了
[00:33:02.000 --> 00:33:03.000]  天安牛子妹
[00:33:03.000 --> 00:33:05.000]  你接過罰單了沒有
[00:33:05.000 --> 00:33:06.000]  接過了
[00:33:06.000 --> 00:33:07.000]  好 請問你接過罰單之後
[00:33:07.000 --> 00:33:10.000]  你還會不會超速
[00:33:10.000 --> 00:33:13.000]  坦白說
[00:33:13.000 --> 00:33:14.000]  還是會有
[00:33:14.000 --> 00:33:16.000]  還是有超速對不對
[00:33:16.000 --> 00:33:18.000]  有時候是不得已對不對
[00:33:18.000 --> 00:33:28.000]  我不是鼓勵他超速
[00:33:28.000 --> 00:33:30.000]  不要誤會我意思
[00:33:30.000 --> 00:33:32.000]  我的意思就是說
[00:33:32.000 --> 00:33:37.000]  律法只能教人之罪
[00:33:37.000 --> 00:33:38.000]  聖經上說
[00:33:38.000 --> 00:33:40.000]  律法教人之罪
[00:33:40.000 --> 00:33:41.000]  下一句很重要
[00:33:41.000 --> 00:33:47.000]  為要引人到基督的面前
[00:33:47.000 --> 00:33:50.000]  一個人如果沒有來到基督的面前
[00:33:50.000 --> 00:33:54.000]  你給他嚴刑拒罰
[00:33:54.000 --> 00:33:55.000]  他在你面前
[00:33:55.000 --> 00:33:59.000]  他在別人看得到的情況之下
[00:33:59.000 --> 00:34:01.000]  他可能規規矩矩
[00:34:01.000 --> 00:34:04.000]  但是在看不到的情況之下
[00:34:04.000 --> 00:34:05.000]  在背地裡面
[00:34:05.000 --> 00:34:06.000]  他做些什麼樣子
[00:34:06.000 --> 00:34:08.000]  污穢骯髒的事情
[00:34:08.000 --> 00:34:11.000]  你都不知道
[00:34:11.000 --> 00:34:13.000]  律法合體的有限
[00:34:13.000 --> 00:34:14.000]  這一個圖畫裡面
[00:34:14.000 --> 00:34:16.000]  告訴我們說什麼呢
[00:34:16.000 --> 00:34:19.000]  這個紅色的就代表著
[00:34:19.000 --> 00:34:23.000]  是這些的美國的州
[00:34:23.000 --> 00:34:24.000]  這些的安全
[00:34:24.000 --> 00:34:26.000]  居民在這個地方
[00:34:26.000 --> 00:34:32.000]  擔心安全的問題的這些州
[00:34:32.000 --> 00:34:35.000]  那你再看這一個
[00:34:35.000 --> 00:34:37.000]  你能不能想像
[00:34:37.000 --> 00:34:39.000]  右邊這個圖表
[00:34:39.000 --> 00:34:42.000]  是統計全世界
[00:34:42.000 --> 00:34:46.000]  監獄人數最多的國家排名
[00:34:46.000 --> 00:34:51.000]  我們美國老大哥排名第一名
[00:34:51.000 --> 00:34:54.000]  你說美國為什麼關這麼多人呢
[00:34:54.000 --> 00:34:56.000]  那我們關了這麼多人
[00:34:56.000 --> 00:34:59.000]  現在治安有沒有比較好一點啊
[00:34:59.000 --> 00:35:01.000]  有沒有
[00:35:01.000 --> 00:35:02.000]  根據統計
[00:35:02.000 --> 00:35:05.000]  2020年到2021年
[00:35:05.000 --> 00:35:06.000]  這一年當中
[00:35:06.000 --> 00:35:09.000]  因為在疫情期間
[00:35:09.000 --> 00:35:13.000]  全美國各大城市的犯罪率
[00:35:13.000 --> 00:35:15.000]  正節節上升
[00:35:15.000 --> 00:35:19.000]  紐約謀殺案上升了52%
[00:35:19.000 --> 00:35:22.000]  槍擊案上升了104%
[00:35:22.000 --> 00:35:27.000]  車輛的卻道案上升了91%
[00:35:27.000 --> 00:35:29.000]  我們加州呢
[00:35:29.000 --> 00:35:32.000]  絕對不能夠輸給它
[00:35:32.000 --> 00:35:34.000]  加州也好不到它去
[00:35:34.000 --> 00:35:35.000]  是不是
[00:35:35.000 --> 00:35:36.000]  親愛的同志們
[00:35:36.000 --> 00:35:37.000]  你們住在多倫斯
[00:35:37.000 --> 00:35:38.000]  有沒有感覺比較好一點
[00:35:38.000 --> 00:35:39.000]  治安比較好吧
[00:35:39.000 --> 00:35:40.000]  是不是
[00:35:40.000 --> 00:35:42.000]  沒有
[00:35:42.000 --> 00:35:44.000]  聖蓋博呢
[00:35:44.000 --> 00:35:46.000]  蒙吹帕克呢
[00:35:46.000 --> 00:35:48.000]  羅蘭岡呢
[00:35:48.000 --> 00:35:49.000]  這些華人集中地區
[00:35:49.000 --> 00:36:00.000]  你都聽到了是不是
[00:36:00.000 --> 00:36:05.000]  昨天晚上我們家睡覺的時候
[00:36:05.000 --> 00:36:06.000]  實在太熱了
[00:36:06.000 --> 00:36:08.000]  我就把客廳的
[00:36:08.000 --> 00:36:17.000]  比較靠我們後院的窗戶打開
[00:36:17.000 --> 00:36:20.000]  我家人就說了
[00:36:20.000 --> 00:36:22.000]  窗戶打開
[00:36:22.000 --> 00:36:25.000]  萬一有人進來怎麼辦
[00:36:25.000 --> 00:36:26.000]  我說你關起來
[00:36:26.000 --> 00:36:28.000]  他一樣進來
[00:36:28.000 --> 00:36:29.000]  是嗎
[00:36:29.000 --> 00:36:33.000]  美國的窗戶不是防小偷的
[00:36:33.000 --> 00:36:34.000]  你要像台灣的窗戶
[00:36:34.000 --> 00:36:36.000]  才是防小偷的
[00:36:36.000 --> 00:36:37.000]  是不是
