
[00:00:00.000 --> 00:00:01.920]  頂住你們的平安
[00:18:22.960 --> 00:18:27.320]  和藥室尼哥德姆的快速仔細的行動
[00:18:27.320 --> 00:18:30.000]  形成了一個強烈的對比
[00:18:30.000 --> 00:18:31.680]  為什麼?
[00:18:31.680 --> 00:18:33.360]  為什麼藥室要冒著一個
[00:18:33.360 --> 00:18:35.920]  被當為同黨的嫌疑
[00:18:35.920 --> 00:18:38.480]  要在他的領袖群當中
[00:18:38.480 --> 00:18:40.920]  要成為一個異類
[00:18:40.920 --> 00:18:45.120]  去做這個安葬耶穌基督的事情
[00:18:45.120 --> 00:18:47.920]  大家會記得剛才傑文所說的
[00:18:47.920 --> 00:18:49.680]  馬可福音介紹這個人物的時候
[00:18:49.680 --> 00:18:51.560]  很精簡地說
[00:18:51.560 --> 00:18:57.080]  他是一個向來等候神國度的人
[00:18:57.080 --> 00:19:02.200]  等候上帝所差派來的尼塞亞
[00:19:02.200 --> 00:19:03.720]  上帝的治權
[00:19:03.720 --> 00:19:07.920]  在以色列他的民眾當中去彰顯
[00:19:07.920 --> 00:19:09.440]  在敬虔的猶太人當中
[00:19:09.440 --> 00:19:10.920]  他們都會經常做一個
[00:19:10.920 --> 00:19:13.640]  叫做Kaddish的禱告
[00:19:13.640 --> 00:19:15.840]  這個禱告我不把英文讀出來
[00:19:15.840 --> 00:19:18.440]  大概中文的翻譯是這樣的意思
[00:19:18.440 --> 00:19:21.800]  沿著叫他的國度快快的來臨
[00:19:21.800 --> 00:19:23.720]  治理你的人生
[00:19:23.720 --> 00:19:28.440]  和以色列全家在地上的日子
[00:19:28.440 --> 00:19:29.640]  在馬可福音裡面
[00:19:29.640 --> 00:19:32.720]  神的國和耶穌基督的傳道
[00:19:32.720 --> 00:19:35.080]  是緊密地連繫起來的
[00:19:35.080 --> 00:19:37.080]  所以一個等候神的國的人
[00:19:37.080 --> 00:19:40.280]  就是站在耶穌基督的那一邊
[00:19:40.280 --> 00:19:44.520]  在埋葬耶穌的行動事情上
[00:19:44.520 --> 00:19:45.960]  我們看得到
[00:19:45.960 --> 00:19:48.120]  在橫梗的宗教領袖
[00:19:48.120 --> 00:19:51.520]  和心硬的猶太人的中間
[00:19:51.520 --> 00:19:55.240]  上帝預備了約瑟和尼哥德姆
[00:19:55.240 --> 00:19:58.840]  去作耶穌基督的安葬
[00:19:58.840 --> 00:20:00.200]  不單止成為了
[00:20:00.200 --> 00:20:03.560]  耶穌真實經歷死亡的見證
[00:20:03.560 --> 00:20:06.360]  而且顯示出在敬虔的猶太人當中
[00:20:06.360 --> 00:20:09.880]  是有人認定耶穌是從神而來
[00:20:09.880 --> 00:20:13.080]  代表了神國的降臨
[00:20:13.080 --> 00:20:17.080]  即使耶穌被羞辱地釘在十字架上
[00:20:17.080 --> 00:20:22.280]  也無損他們對耶穌的尊重
[00:20:22.280 --> 00:20:23.800]  關於耶穌的安葬
[00:20:23.800 --> 00:20:27.000]  其實四福音都有記載
[00:20:27.000 --> 00:20:29.640]  耶穌是被人用細麻布包裹好
[00:20:29.640 --> 00:20:31.640]  放在墳墓裡面
[00:20:31.640 --> 00:20:33.240]  《約翰福音》更加有關
[00:20:33.240 --> 00:20:35.800]  復活的記載裡面凸顯了
[00:20:35.800 --> 00:20:39.000]  當那個軀體不見了的時候
[00:20:39.000 --> 00:20:43.480]  細麻布仍然好好地放在墓中
[00:20:43.480 --> 00:20:47.160]  顯示耶穌的身體不是被人偷去
[00:20:47.160 --> 00:20:49.880]  而是確實復活了
[00:20:49.880 --> 00:20:52.280]  馬可沒有在這方面記載
[00:20:52.280 --> 00:20:55.240]  但這本方書所突出的是
[00:20:55.240 --> 00:21:01.880]  整件事是說在安息日開始之前
[00:21:01.880 --> 00:21:05.080]  去完成耶穌的安葬
[00:21:05.080 --> 00:21:07.800]  當耶穌的安葬完結了
[00:21:07.800 --> 00:21:10.600]  安息日就開始
[00:21:10.600 --> 00:21:14.200]  而婦女在安息日完結後
[00:21:14.200 --> 00:21:19.320]  就去到墳墓高抹耶穌的身體
[00:21:19.320 --> 00:21:20.760]  弟兄姊妹你記不記得
[00:21:20.760 --> 00:21:25.320]  其實在耶穌和宗教領袖的衝突裡面
[00:21:25.320 --> 00:21:29.000]  安息日是一個關鍵
[00:21:29.000 --> 00:21:32.440]  在《馬克福音》第二第三章裡面記載
[00:21:32.440 --> 00:21:34.040]  在安息日當中
[00:21:34.040 --> 00:21:37.320]  耶穌和這些領袖之間的衝突
[00:21:37.320 --> 00:21:38.600]  在第三章裡面
[00:21:38.600 --> 00:21:41.960]  當時的人去窺探耶穌
[00:21:41.960 --> 00:21:43.400]  當時在會堂裡面
[00:21:43.400 --> 00:21:45.880]  有一個人的手是枯乾了
[00:21:45.880 --> 00:21:47.720]  眾人就要窺探耶穌在安息日裡面
[00:21:47.720 --> 00:21:50.760]  是否醫治那個人好好控告他
[00:21:50.760 --> 00:21:55.240]  耶穌很心傷很憤怒
[00:21:55.240 --> 00:21:56.200]  他們的心硬
[00:21:56.200 --> 00:21:59.560]  問他們在安息日裡面做些什麼呢?
[00:21:59.560 --> 00:22:01.960]  是做好事還是做壞事
[00:22:01.960 --> 00:22:04.920]  是救命還是害命呢?
[00:22:04.920 --> 00:22:10.520]  當耶穌去醫治這個手枯了的人之後
[00:22:10.520 --> 00:22:12.360]  法利塞人就出去
[00:22:12.360 --> 00:22:14.840]  立刻和希臘黨人去商量
[00:22:14.840 --> 00:22:21.320]  怎樣去對付耶穌好除掉他
[00:22:21.320 --> 00:22:23.160]  弟兄姊妹
[00:22:23.160 --> 00:22:26.120]  我相信這一班的宗教領袖
[00:22:26.120 --> 00:22:28.760]  完全想不到
[00:22:28.760 --> 00:22:30.200]  在他們
[00:22:30.200 --> 00:22:33.480]  沒錯他們就趁在安息日之前
[00:22:33.480 --> 00:22:36.040]  將耶穌除掉了
[00:22:36.040 --> 00:22:38.120]  但在他們當中
[00:22:38.120 --> 00:22:41.160]  有尊貴的公會議員
[00:22:41.160 --> 00:22:44.280]  有尊貴的法利塞人的首領
[00:22:44.280 --> 00:22:47.560]  去埋葬耶穌基督
[00:22:47.560 --> 00:22:49.560]  趕在安息日之前
[00:22:49.560 --> 00:22:53.720]  為耶穌完成了安葬
[00:22:53.720 --> 00:22:55.480]  弟兄姊妹我記得
[00:22:55.480 --> 00:22:58.760]  人子是安息日的主
[00:22:58.760 --> 00:23:00.120]  在安息日
[00:23:00.120 --> 00:23:03.240]  耶穌基督已經完成了祂待贖的工作
[00:23:03.240 --> 00:23:07.080]  祂的身體安息了在墳墓裡面
[00:23:07.080 --> 00:23:09.960]  等候復活
[00:23:09.960 --> 00:23:11.720]  安息日
[00:23:11.720 --> 00:23:15.240]  代表著這個世界的損益
[00:23:15.240 --> 00:23:19.560]  罪惡和不公義都要停止
[00:23:19.560 --> 00:23:20.920]  人和神
[00:23:20.920 --> 00:23:22.600]  人和自己
[00:23:22.600 --> 00:23:25.080]  人和其他人和萬物
[00:23:25.080 --> 00:23:30.920]  都要進入完整和和好的關係裡面
[00:23:30.920 --> 00:23:33.880]  弟兄姊妹當耶穌被捉拿
[00:23:33.880 --> 00:23:36.200]  以致被釘死
[00:23:36.200 --> 00:23:37.960]  那些盼望著神國的人
[00:23:37.960 --> 00:23:40.200]  相信要絕望了
[00:23:40.200 --> 00:23:44.200]  邪惡看起來戰勝了公義
[00:23:44.200 --> 00:23:47.640]  虐室和尼哥德墓一定想像不到
[00:23:47.640 --> 00:23:49.320]  原來在安息日之後
[00:23:49.320 --> 00:23:51.880]  主耶穌就復活了
[00:23:51.880 --> 00:23:54.920]  今天我們都會很感嘆
[00:23:54.920 --> 00:23:56.840]  邪惡的勢力
[00:23:56.840 --> 00:23:59.400]  彷彿沒完沒了
[00:23:59.400 --> 00:24:04.040]  好像他們手裡總是執著最後的勝利一樣
[00:24:04.040 --> 00:24:05.800]  但是今天
[00:24:05.800 --> 00:24:10.280]  我們這一班在世上盼望著耶穌基督再來的人
[00:24:10.280 --> 00:24:12.040]  讓我們記得
[00:24:12.040 --> 00:24:15.560]  主確實復活了
[00:24:15.560 --> 00:24:17.560]  當我們感到自己沒力
[00:24:17.560 --> 00:24:21.000]  去將罪惡的權勢打倒的時候
[00:24:21.000 --> 00:24:24.200]  讓我們將我們的悲憤帶到耶穌基督
[00:24:24.200 --> 00:24:27.720]  這位安息日的主的面前
[00:24:27.720 --> 00:24:30.600]  我們真是不常見到
[00:24:30.600 --> 00:24:33.080]  罪惡的權勢被打倒
[00:24:33.080 --> 00:24:34.520]  惡人的行徑
[00:24:34.520 --> 00:24:35.400]  他們的說話
[00:24:35.400 --> 00:24:36.440]  他們的嘴臉
[00:24:36.440 --> 00:24:38.920]  總是叫人忿忿不平
[00:24:38.920 --> 00:24:43.880]  人的生命和尊嚴受踐踏的時候
[00:24:43.880 --> 00:24:45.400]  我們在旁邊
[00:24:45.400 --> 00:24:48.040]  即使只是冷眼旁觀
[00:24:48.040 --> 00:24:50.920]  都叫到我們的心受傷
[00:24:50.920 --> 00:24:53.000]  不過讓我們謹記
[00:24:53.000 --> 00:24:55.880]  耶穌基督已經得勝
[00:24:55.880 --> 00:25:01.240]  祂將世界帶進安息的裏面
[00:25:01.240 --> 00:25:03.480]  我們是帶著這樣的盼望
[00:25:03.480 --> 00:25:06.360]  去等候耶穌基督的再來
[00:25:06.360 --> 00:25:07.960]  在香港
[00:25:07.960 --> 00:25:09.800]  我們知道有一個地方
[00:25:09.800 --> 00:25:12.040]  叫做沙嶺公墓
[00:25:12.040 --> 00:25:16.920]  那個地方是葬了很多沒有人認領的遺體
[00:25:16.920 --> 00:25:18.120]  在那裏
[00:25:18.120 --> 00:25:21.320]  那些人死因不明
[00:25:21.320 --> 00:25:23.960]  沒有人知道他們的名字
[00:25:23.960 --> 00:25:28.600]  他們墓碑上沒有名字只有一個編號
[00:25:28.600 --> 00:25:31.560]  在這些公墓之中
[00:25:31.560 --> 00:25:34.520]  正如在我們的社會裏面
[00:25:34.520 --> 00:25:40.120]  不知道藏著多少等候新冤的故事
[00:25:40.120 --> 00:25:42.040]  我們知道
[00:25:42.040 --> 00:25:45.560]  有不少的世人會忘記這些生命
[00:25:45.560 --> 00:25:48.920]  甚至乞要隱藏他們的故事
[00:25:48.920 --> 00:25:51.480]  不想真相被揭露
[00:25:51.480 --> 00:25:54.600]  不想公義得到彰顯
[00:25:54.600 --> 00:25:59.960]  但是安息日的主是不會忘記
[00:25:59.960 --> 00:26:05.880]  所以在這個受苦節的翌日
[00:26:05.880 --> 00:26:07.800]  在這個等候
[00:26:07.800 --> 00:26:11.320]  藉著復活節的主日崇拜
[00:26:11.320 --> 00:26:15.480]  去到紀念主的中間的日子
[00:26:15.480 --> 00:26:17.560]  讓我們記得
[00:26:17.560 --> 00:26:22.520]  耶穌在墳墓裏面渡過安息日
[00:26:22.520 --> 00:26:27.960]  盼望神覺的人都必能夠享安息
[00:26:27.960 --> 00:26:32.760]  這一段往往會被人很容易疏忽
[00:26:32.760 --> 00:26:34.680]  去忘記的經文
[00:26:34.680 --> 00:26:37.080]  去提醒我們
[00:26:37.080 --> 00:26:38.600]  沒錯
[00:26:38.600 --> 00:26:46.040]  死亡、損失、不能夠控制的明天
[00:26:46.040 --> 00:26:49.000]  確實是在我們的人生裏面
[00:26:49.000 --> 00:26:50.920]  不少得的經歷
[00:26:50.920 --> 00:26:53.320]  我們不能逃避
[00:26:53.320 --> 00:26:56.360]  不能將這一部份跳過
[00:26:56.360 --> 00:26:58.840]  進入福祿當中
[00:26:58.840 --> 00:27:02.440]  我們必然經歷這個過程
[00:27:02.440 --> 00:27:05.640]  但即使在這樣的過程裏
[00:27:05.640 --> 00:27:09.240]  上帝與我們同在
[00:27:09.240 --> 00:27:11.240]  我們一起祈禱
[00:27:17.000 --> 00:27:20.200]  耶穌在祢的受死
[00:27:20.200 --> 00:27:24.360]  在祢的被埋葬當中
[00:27:24.360 --> 00:27:27.800]  我們更深的體會
[00:27:27.800 --> 00:27:30.440]  祢是那位徹底的
[00:27:30.440 --> 00:27:34.120]  與人同在的上帝
[00:27:34.120 --> 00:27:36.520]  一切因著犯罪
[00:27:36.520 --> 00:27:38.840]  而必然經歷死亡的人
[00:27:38.840 --> 00:27:42.040]  所經歷過的痛苦
[00:27:42.040 --> 00:27:46.440]  祢都經歷過
[00:27:46.440 --> 00:27:49.400]  甚至祢所受的比世上所有的人
[00:27:49.400 --> 00:27:51.000]  是更大的痛苦
[00:27:51.000 --> 00:27:53.160]  祢背負我們的憂患
[00:27:53.160 --> 00:27:58.440]  承擔我們的痛楚
[00:27:58.440 --> 00:28:01.560]  主所以求祢幫助我們
[00:28:01.560 --> 00:28:03.560]  以跟隨祢
[00:28:03.560 --> 00:28:05.400]  服侍祢
[00:28:05.400 --> 00:28:08.280]  走祢十字架的道路
[00:28:08.280 --> 00:28:10.520]  去紀念祢
[00:28:10.520 --> 00:28:18.200]  去分享祢在救恩裏帶來的福祿
[00:28:18.200 --> 00:28:20.520]  讓別人知道
[00:28:20.520 --> 00:28:23.560]  我們不只是將問題的答案
[00:28:23.560 --> 00:28:26.200]  向孫子說
[00:28:26.200 --> 00:28:29.000]  而是讓我們能夠
[00:28:29.000 --> 00:28:31.080]  與周圍受苦
[00:28:31.080 --> 00:28:33.400]  歎息中的人
[00:28:33.400 --> 00:28:38.680]  一起經歷未有答案的痛苦
[00:28:38.680 --> 00:28:41.480]  祂在其中將祢已賜給我們
[00:28:41.480 --> 00:28:43.560]  心靈的那份安息
[00:28:43.560 --> 00:28:46.040]  與他們分享
[00:28:46.040 --> 00:28:47.960]  主我們是如此的
[00:28:47.960 --> 00:28:51.240]  恩切盼望祢的再來
[00:28:51.240 --> 00:28:54.840]  盼望祢的國度傳言的彰顯
[00:28:54.840 --> 00:28:58.120]  求主讓我們上上有
[00:28:58.120 --> 00:29:01.640]  一個清澈的心靈和眼光
[00:29:01.640 --> 00:29:04.440]  看到我們面對什麼樣的考驗
[00:29:04.440 --> 00:29:06.760]  落在什麼樣的試探
[00:29:06.760 --> 00:29:10.040]  以致我們不是去服侍人
[00:29:10.040 --> 00:29:13.160]  而是只求別人的服侍
[00:29:13.160 --> 00:29:15.960]  主如果我們有失去信心
[00:29:15.960 --> 00:29:20.360]  我們有因著見到罪惡的權勢猖狂
[00:29:20.360 --> 00:29:22.760]  而灰心喪志
[00:29:22.760 --> 00:29:25.160]  求祢堅定我們
[00:29:25.160 --> 00:29:27.960]  讓我們能夠站立得穩
[00:29:27.960 --> 00:29:30.200]  盼望祢的再來
[00:29:30.200 --> 00:29:31.960]  禱告奉耶穌的名字
[00:29:31.960 --> 00:29:33.960]  阿門
