
[00:00:00.000 --> 00:00:03.120]  大約半年前,我還在美國的時候
[00:15:21.280 --> 00:15:22.120]  Dichotomy
[00:15:22.120 --> 00:15:22.920]  Trichotomy
[00:15:22.920 --> 00:15:24.360]  那些二元論三元論
[00:15:24.360 --> 00:15:27.040]  二元論是只有靈魂和身體
[00:15:27.040 --> 00:15:28.280]  三元論是靈魂體
[00:15:28.280 --> 00:15:29.280]  那你說有什麼
[00:15:29.280 --> 00:15:30.520]  我說兩個都對
[00:15:32.120 --> 00:15:33.360]  我們人有三樣東西
[00:15:33.360 --> 00:15:34.200]  就是靈魂體
[00:15:34.200 --> 00:15:35.040]  如果不是的話
[00:15:35.040 --> 00:15:35.840]  保羅就不會說
[00:15:35.840 --> 00:15:37.400]  並靈與魂與身子
[00:15:37.400 --> 00:15:38.520]  都得王保守
[00:15:38.520 --> 00:15:39.440]  生命機就不會說
[00:15:39.440 --> 00:15:41.880]  你愛主要盡心盡性盡力
[00:15:41.880 --> 00:15:42.840]  這個靈魂體
[00:15:42.840 --> 00:15:44.280]  三個層面是愛主
[00:15:44.280 --> 00:15:46.400]  但是二元論都對的
[00:15:46.400 --> 00:15:48.680]  因為人的靈和魂都黏在一起
[00:15:48.680 --> 00:15:51.480]  如果人的靈和魂分開
[00:15:51.480 --> 00:15:52.520]  就是肉身死亡
[00:15:52.520 --> 00:15:55.280]  這樣叫死
[00:15:55.280 --> 00:15:58.080]  老實說我講復活
[00:15:58.080 --> 00:15:59.240]  接下來的復活節
[00:15:59.240 --> 00:16:00.680]  我在一間教會裡面說
[00:16:01.320 --> 00:16:03.480]  連續三年叫我講復活節訊息
[00:16:03.480 --> 00:16:05.280]  我講的時候沒有經文
[00:16:05.280 --> 00:16:06.360]  是那些的
[00:16:06.360 --> 00:16:07.840]  這次我講一講
[00:16:07.840 --> 00:16:09.000]  人
[00:16:09.000 --> 00:16:09.800]  我們將來人
[00:16:09.800 --> 00:16:11.320]  復活的身體是怎樣的
[00:16:11.320 --> 00:16:15.800]  我希望明年不要又叫我復活節訊息
[00:16:15.800 --> 00:16:17.960]  一邊講講二十年
[00:16:17.960 --> 00:16:19.760]  哪有二十年復活節訊息
[00:16:19.760 --> 00:16:22.800]  他們很天真
[00:16:22.800 --> 00:16:24.120]  喜歡學東西
[00:16:24.120 --> 00:16:28.240]  罪的權勢就是律法
[00:16:28.240 --> 00:16:30.720]  我相信神若果未和亞當考亞講
[00:16:30.720 --> 00:16:31.560]  你不可以
[00:16:31.560 --> 00:16:32.480]  元宗我過主利益
[00:16:32.480 --> 00:16:33.880]  這件事分別是我過主
[00:16:33.880 --> 00:16:34.400]  不可以
[00:16:34.400 --> 00:16:36.000]  如果神未講
[00:16:36.000 --> 00:16:37.600]  他吃了是沒有罪的
[00:16:37.600 --> 00:16:39.560]  但是神講了之後
[00:16:39.560 --> 00:16:40.360]  這個就是律法
[00:16:40.360 --> 00:16:44.000]  罪的權勢就是律法
[00:16:44.000 --> 00:16:46.920]  我跟這些人說
[00:16:46.920 --> 00:16:48.440]  我們信主的人復活
[00:16:48.440 --> 00:16:52.080]  不信主的人都復活的
[00:16:52.080 --> 00:16:55.360]  他復活就罪
[00:16:55.360 --> 00:16:56.640]  受苦
[00:16:56.640 --> 00:16:59.080]  信主的人復活是享受的
[00:17:00.160 --> 00:17:02.920]  生和死不是存在與不存在的意思
[00:17:02.920 --> 00:17:05.640]  不信主的人復活時間不同
[00:17:05.640 --> 00:17:07.320]  我有一篇訊息是講
[00:17:07.320 --> 00:17:08.840]  聖徒復活時間表
[00:17:08.840 --> 00:17:09.680]  有一個schedule
[00:17:09.680 --> 00:17:13.440]  教會復活
[00:17:13.440 --> 00:17:16.320]  是七年大災難之前
[00:17:16.320 --> 00:17:18.000]  敵基督未出來之前
[00:17:18.000 --> 00:17:20.880]  舊約聖徒復活
[00:17:20.880 --> 00:17:23.520]  是七年大災難之後相差七年
[00:17:23.520 --> 00:17:25.760]  不信主的人復活
[00:17:25.760 --> 00:17:27.440]  是千禧年之後
[00:17:27.440 --> 00:17:28.880]  相差一千年
[00:17:28.880 --> 00:17:31.240]  復活經過白色寶座的審判
[00:17:31.240 --> 00:17:32.040]  他們都復活的
[00:17:32.040 --> 00:17:33.680]  但是他們永遠死亡
[00:17:33.680 --> 00:17:36.200]  永遠跟神分開
[00:17:36.200 --> 00:17:37.440]  是不能回頭的
[00:17:37.440 --> 00:17:38.600]  在地獄裡受苦
[00:17:38.600 --> 00:17:40.400]  他們存在的
[00:17:40.400 --> 00:17:41.760]  不是說死了永遠死
[00:17:41.760 --> 00:17:42.760]  永遠死都存在的
[00:17:42.760 --> 00:17:44.440]  但是沒有機會的了
[00:17:44.440 --> 00:17:50.080]  基督是一個office
[00:17:50.080 --> 00:17:52.400]  不是一個名字
[00:17:52.400 --> 00:17:53.560]  是一個office
[00:17:53.560 --> 00:17:57.480]  切下糾因的時候
[00:17:57.480 --> 00:17:58.520]  就是一個office
[00:17:58.600 --> 00:17:59.920]  那個office叫Christ
[00:17:59.920 --> 00:18:01.640]  基督這個名字
[00:18:01.640 --> 00:18:03.360]  是一個沒有罪的人
[00:18:03.360 --> 00:18:05.120]  要神去高納一個人
[00:18:05.120 --> 00:18:06.680]  在二賽亞說
[00:18:06.680 --> 00:18:08.520]  神去高納他的獨生子耶穌
[00:18:08.520 --> 00:18:09.840]  是坐這個位置
[00:18:09.840 --> 00:18:11.240]  坐基督的位置
[00:18:11.240 --> 00:18:12.960]  基督這個字
[00:18:12.960 --> 00:18:14.920]  是被高納anointed
[00:18:14.920 --> 00:18:17.640]  在希伯來文就叫彌賽亞
[00:18:17.640 --> 00:18:19.440]  英文就叫saviour
[00:18:19.440 --> 00:18:21.600]  在希臘文就叫Christ
[00:18:21.600 --> 00:18:24.240]  我對希臘文很有興趣
[00:18:24.240 --> 00:18:24.760]  所以我不懂
[00:18:28.000 --> 00:18:29.440]  希臘文曾經在第一世紀
[00:18:29.440 --> 00:18:30.600]  是universal language
[00:18:30.600 --> 00:18:33.840]  因為他有幾個哲學家很聰明
[00:18:33.840 --> 00:18:35.080]  柏拉圖
[00:18:35.080 --> 00:18:36.480]  我星期二晚上
[00:18:36.480 --> 00:18:37.880]  星期二晚上查經班
[00:18:37.880 --> 00:18:38.760]  我會說Plato
[00:18:38.760 --> 00:18:40.960]  為什麼在主前350年
[00:18:40.960 --> 00:18:43.720]  他說這個宇宙有多少度空間
[00:18:43.720 --> 00:18:46.920]  主前350年就有人說了
[00:18:46.920 --> 00:18:48.080]  他叫柏拉圖
[00:18:48.080 --> 00:18:49.400]  柏拉圖後來有兩個學生
[00:18:49.400 --> 00:18:50.040]  一個Socrates
[00:18:50.040 --> 00:18:51.160]  一個蘇格拉底
[00:18:51.160 --> 00:18:52.480]  另外一個Aristotle
[00:18:52.480 --> 00:18:54.000]  一個阿里士多德
[00:18:54.000 --> 00:18:56.680]  所以全世界的language
[00:18:56.680 --> 00:18:57.680]  universal language
[00:18:57.720 --> 00:18:58.240]  是Greek
[00:18:58.240 --> 00:19:00.400]  保羅會說希臘文
[00:19:00.400 --> 00:19:01.880]  耶穌說阿蘭文
[00:19:01.880 --> 00:19:02.480]  希伯來文
[00:19:02.480 --> 00:19:03.280]  希臘文他也懂
[00:19:03.280 --> 00:19:05.920]  但因為葡萄牙海軍
[00:19:05.920 --> 00:19:07.440]  所以變成葡萄牙很厲害
[00:19:07.440 --> 00:19:09.920]  麥捷倫發現美洲
[00:19:09.920 --> 00:19:10.840]  走到巴西
[00:19:10.840 --> 00:19:12.160]  所以巴西說葡文
[00:19:12.160 --> 00:19:16.160]  之後被西班牙海軍代替了
[00:19:16.160 --> 00:19:17.280]  西班牙海軍
[00:19:17.280 --> 00:19:18.200]  中美洲 南美洲
[00:19:18.200 --> 00:19:19.040]  所以中美洲 南美洲
[00:19:19.040 --> 00:19:20.120]  全部說西班牙文
[00:19:20.120 --> 00:19:22.880]  Spanish
[00:19:22.880 --> 00:19:25.800]  英國海軍代替了
[00:19:26.560 --> 00:19:28.240]  拿了北美 美國 加拿大
[00:19:28.240 --> 00:19:29.720]  我拿了澳洲 紐西蘭
[00:19:29.720 --> 00:19:32.320]  所以現在universal language是English
[00:19:32.320 --> 00:19:36.880]  基督是一個office
[00:19:36.880 --> 00:19:38.720]  而坐office的人
[00:19:38.720 --> 00:19:39.680]  一定要沒有罪
[00:19:39.680 --> 00:19:45.520]  保羅說如果沒有律法
[00:19:45.520 --> 00:19:46.680]  罪也不算罪
[00:19:46.680 --> 00:19:48.560]  罪的權勢乃是律法
[00:19:48.560 --> 00:19:49.960]  基督的話
[00:19:49.960 --> 00:19:50.880]  就是律法
[00:19:50.880 --> 00:19:53.240]  羅馬書第十章第十七節
[00:19:55.840 --> 00:19:57.840]  信道是從聽道而來的
[00:19:57.840 --> 00:20:02.680]  我不相信一個人接受福音
[00:20:02.680 --> 00:20:05.240]  因為他聽了聖詩
[00:20:05.240 --> 00:20:06.240]  或者看過話劇
[00:20:06.240 --> 00:20:08.400]  信道是從聽道而來
[00:20:08.400 --> 00:20:09.520]  一定要有目之
[00:20:09.520 --> 00:20:10.600]  傳達人去解釋
[00:20:10.600 --> 00:20:11.600]  什麼叫做救恩
[00:20:11.600 --> 00:20:17.880]  基督是律法的總結
[00:20:17.880 --> 00:20:20.920]  保羅說羅馬書十一章第十章
[00:20:20.920 --> 00:20:23.440]  律法的總結就是基督
[00:20:26.640 --> 00:20:27.640]  什麼叫做救恩
[00:20:27.640 --> 00:20:28.920]  基督是什麼
[00:20:28.920 --> 00:20:32.480]  這個剛才說過了
[00:20:32.480 --> 00:20:33.760]  salvation
[00:20:33.760 --> 00:20:34.680]  what is salvation
[00:20:34.680 --> 00:20:36.480]  其實很辛苦的
[00:20:36.480 --> 00:20:38.080]  耶穌在地上做基督
[00:20:38.080 --> 00:20:40.400]  神高納祂做基督
[00:20:40.400 --> 00:20:42.480]  祂一生不可以犯罪
[00:20:42.480 --> 00:20:44.160]  如果祂犯一次罪
[00:20:44.160 --> 00:20:47.520]  祂就要離開基督的崗位
[00:20:47.520 --> 00:20:48.120]  那個office
[00:20:48.120 --> 00:20:49.880]  所以魔鬼就要
[00:20:49.880 --> 00:20:52.640]  哄耶穌犯一次罪
[00:20:52.640 --> 00:20:55.240]  如果主耶穌在地上犯一次罪
[00:20:55.240 --> 00:20:57.240]  祂上十字架是沒有功效的
[00:20:57.240 --> 00:20:58.520]  一定要沒有罪的
[00:20:58.520 --> 00:21:05.240]  唯有基督在我們還出罪人的時候
[00:21:05.240 --> 00:21:06.080]  為我們死
[00:21:06.080 --> 00:21:08.960]  神的愛就在此向我們顯明了
[00:21:08.960 --> 00:21:11.280]  那你知道基督是一個職位
[00:21:11.280 --> 00:21:12.280]  是一個office
[00:21:12.280 --> 00:21:13.200]  是一個職份
[00:21:13.200 --> 00:21:15.040]  而坐基督的位置
[00:21:15.040 --> 00:21:16.120]  就是神在
[00:21:16.120 --> 00:21:17.560]  《爾賽亞書》
[00:21:17.560 --> 00:21:19.560]  用高納
[00:21:19.560 --> 00:21:21.600]  祂獨生子耶穌
[00:21:21.600 --> 00:21:23.040]  因為是祂一個沒有罪的
[00:21:23.040 --> 00:21:24.600]  祂出生的時候沒有罪
[00:21:25.120 --> 00:21:26.160]  祂一生有沒有犯罪
[00:21:26.160 --> 00:21:26.640]  沒有
[00:21:26.640 --> 00:21:28.200]  你怎麼知道祂沒有
[00:21:28.200 --> 00:21:35.040]  在《士徒行傳》補羅全方位
[00:21:35.040 --> 00:21:38.280]  我所傳與你們的
[00:21:38.280 --> 00:21:40.080]  這納
[00:21:40.080 --> 00:21:41.840]  耶穌
[00:21:41.840 --> 00:21:43.920]  就是基督
[00:21:43.920 --> 00:21:45.440]  主耶穌復活之後
[00:21:45.440 --> 00:21:47.600]  叫門徒證明祂的復活
[00:21:47.600 --> 00:21:49.440]  為什麼這麼有趣
[00:21:49.440 --> 00:21:51.880]  祂曾經叫人復活
[00:21:51.880 --> 00:21:52.480]  很多人都知道
[00:21:52.480 --> 00:21:53.200]  拉撒路復活
[00:21:53.200 --> 00:21:54.400]  為什麼要證明祂復活
[00:21:55.120 --> 00:21:55.640]  就是說
[00:21:55.640 --> 00:21:57.200]  叫我們證明耶穌復活
[00:21:57.200 --> 00:21:58.200]  就是證明耶穌是神
[00:21:58.200 --> 00:22:00.800]  這是唯一的方法
[00:22:00.800 --> 00:22:02.800]  我們相信耶穌是神
[00:22:02.800 --> 00:22:04.200]  只是信心
[00:22:04.200 --> 00:22:05.600]  但是證明耶穌復活
[00:22:05.600 --> 00:22:06.640]  因為祂就是神
[00:22:06.640 --> 00:22:08.680]  祂是道路真理生命
[00:22:08.680 --> 00:22:11.040]  耶穌說
[00:22:11.040 --> 00:22:12.400]  I am the way
[00:22:12.400 --> 00:22:13.320]  什麼叫做the way
[00:22:13.320 --> 00:22:15.440]  There is no other way
[00:22:15.440 --> 00:22:16.800]  That's what the way is
[00:22:16.800 --> 00:22:18.960]  I am the way, the truth, and the life
[00:22:18.960 --> 00:22:20.400]  and no one cometh unto the Father
[00:22:20.400 --> 00:22:20.960]  but through me
[00:22:20.960 --> 00:22:23.360]  若不藉著我
[00:22:23.360 --> 00:22:25.640]  沒有人能夠負那裡去
[00:22:25.640 --> 00:22:27.960]  證明耶穌是基督
[00:22:27.960 --> 00:22:30.240]  西拉和提摩泰
[00:22:30.240 --> 00:22:32.000]  從馬其頓來的時候
[00:22:32.000 --> 00:22:34.040]  保羅為者迫切
[00:22:34.040 --> 00:22:35.440]  向猶太人證明
[00:22:35.440 --> 00:22:36.560]  耶穌就是基督
[00:22:36.560 --> 00:22:38.840]  就是那個屬罪
[00:22:38.840 --> 00:22:40.920]  是他才有資格屬罪
[00:22:40.920 --> 00:22:46.200]  魔鬼很聰明
[00:22:46.200 --> 00:22:48.880]  我告訴你他有多聰明
[00:22:48.880 --> 00:22:50.600]  他想哄耶穌
[00:22:50.600 --> 00:22:52.480]  如果耶穌一生犯一次罪
[00:22:52.480 --> 00:22:54.280]  他就不可以坐多少個座位
[00:22:54.280 --> 00:22:56.520]  如果沒有人坐多少個辦公室
[00:22:56.520 --> 00:22:58.000]  那麼我們人就沒有救恩了
[00:22:58.000 --> 00:23:00.040]  He tried
[00:23:00.040 --> 00:23:08.680]  很多時候我開始在想
[00:23:08.680 --> 00:23:11.880]  耶穌什麼時候知道祂是神呢
[00:23:11.880 --> 00:23:13.480]  祂小時候就知道了
[00:23:13.480 --> 00:23:16.280]  知道有些東西和天賦有些關係
[00:23:16.280 --> 00:23:17.720]  但聖經deliberately
[00:23:17.720 --> 00:23:19.920]  故意不說耶穌童年生活
[00:23:19.920 --> 00:23:21.280]  一說耶穌就是耶穌出生
[00:23:21.280 --> 00:23:22.440]  在馬槽裡面出生
[00:23:22.440 --> 00:23:24.280]  再說耶穌十二歲在聖殿
[00:23:24.280 --> 00:23:26.280]  父母離開聖殿
[00:23:26.280 --> 00:23:29.000]  第三天才發現自己的兒子不在旁邊
[00:23:29.000 --> 00:23:30.600]  這個世界有這樣的父母
[00:23:30.600 --> 00:23:33.120]  我現在不明白
[00:23:33.120 --> 00:23:36.720]  走很遠路的
[00:23:36.720 --> 00:23:38.560]  他們不是有錢
[00:23:38.560 --> 00:23:39.480]  約瑟和瑪利亞
[00:23:39.480 --> 00:23:42.680]  had no social class
[00:23:42.680 --> 00:23:44.800]  因為他們耶穌肯騎馬騎雷
[00:23:44.800 --> 00:23:46.400]  不用想就沒有
[00:23:46.400 --> 00:23:46.880]  什麼都沒有
[00:23:46.880 --> 00:23:48.920]  第三天發現兒子不在聖殿
[00:23:48.920 --> 00:23:50.240]  就跑去聖殿找他
[00:23:50.240 --> 00:23:51.360]  那時候耶穌十二歲
[00:23:52.640 --> 00:23:53.880]  當然是怪兒子
[00:23:53.880 --> 00:23:54.680]  我們走廉耿懷
[00:23:54.680 --> 00:23:55.760]  我走?
[00:23:55.760 --> 00:23:56.400]  耶穌說
[00:23:56.400 --> 00:24:00.560]  你豈不知我應該以我父的事為廉
[00:24:00.560 --> 00:24:02.880]  耶穌已經知道有些東西
[00:24:02.880 --> 00:24:06.480]  祂叫天父做阿爸父
[00:24:06.480 --> 00:24:07.440]  但祂不完全明白
[00:24:07.440 --> 00:24:08.720]  因為祂在聖殿裡面
[00:24:08.720 --> 00:24:12.000]  聖殿裡面一邊聽一邊問
[00:24:12.000 --> 00:24:13.840]  祂也問了很多東西
[00:24:13.840 --> 00:24:15.280]  那什麼時候
[00:24:15.280 --> 00:24:17.120]  formally證明祂是神的兒子呢
[00:24:17.120 --> 00:24:18.520]  就是祂三十歲出來
[00:24:18.520 --> 00:24:19.440]  在約旦河
[00:24:19.440 --> 00:24:22.720]  受施洗約旦河的浸泥
[00:24:22.720 --> 00:24:23.680]  天上有聲音說
[00:24:23.680 --> 00:24:24.920]  這是我的愛子
[00:24:24.920 --> 00:24:27.160]  我所喜於的
[00:24:27.160 --> 00:24:29.800]  This is my beloved son
[00:24:29.800 --> 00:24:33.640]  whom I am pleased
[00:24:33.640 --> 00:24:35.440]  那個verbal證明了
[00:24:35.440 --> 00:24:37.360]  耶穌是神的獨生子
[00:24:37.360 --> 00:24:39.080]  那耶穌知不知道祂是神的獨生子
[00:24:39.080 --> 00:24:39.880]  以前是怎樣
[00:24:39.880 --> 00:24:41.240]  未知
[00:24:41.240 --> 00:24:44.040]  聖靈就催迫耶穌去曠野受試探
[00:24:44.040 --> 00:24:45.840]  曠野受試探不是剛剛好
[00:24:45.840 --> 00:24:46.600]  魔鬼在那裡
[00:24:46.600 --> 00:24:47.120]  不是
[00:24:47.120 --> 00:24:50.200]  聖靈感動耶穌去曠野
[00:24:50.200 --> 00:24:52.280]  四十晝夜禁食祈禱
[00:24:52.280 --> 00:24:53.800]  哇 這四十晝夜禁食祈禱
[00:24:53.800 --> 00:24:56.200]  我很想知道天父跟祂說什麼
[00:24:56.200 --> 00:24:57.120]  很重要的
[00:24:57.120 --> 00:24:58.680]  一個無限多度的空間
[00:24:58.680 --> 00:25:01.120]  跟祂無限多度的空間的獨生子說
[00:25:01.120 --> 00:25:02.480]  祂以前是怎樣
[00:25:02.480 --> 00:25:06.080]  You are one of us
[00:25:06.080 --> 00:25:08.000]  你現在來這個世界
[00:25:08.000 --> 00:25:09.400]  你採取勞碌的樣式
[00:25:09.400 --> 00:25:10.040]  以至於死
[00:25:10.040 --> 00:25:11.440]  且死在十字架上
[00:25:11.440 --> 00:25:14.200]  This is your job
[00:25:14.200 --> 00:25:16.240]  但聖經沒有記載
[00:25:16.240 --> 00:25:18.560]  為什麼聖經這麼重要的事不記載
[00:25:18.560 --> 00:25:19.400]  兩個原因
[00:25:19.400 --> 00:25:20.960]  邏輯來想
[00:25:20.960 --> 00:25:21.560]  兩個原因
[00:25:21.560 --> 00:25:22.440]  第一
[00:25:22.440 --> 00:25:24.040]  無限多度空間的神
[00:25:24.040 --> 00:25:26.520]  和無限多度空間的獨生子
[00:25:26.520 --> 00:25:27.200]  說的說話
[00:25:27.200 --> 00:25:28.480]  我們四度空間的人
[00:25:28.480 --> 00:25:31.360]  我們沒法子明祂說什麼
[00:25:31.360 --> 00:25:34.240]  如果聖經說的我們沒法子明
[00:25:34.240 --> 00:25:35.760]  聖經就不會記載
[00:25:35.760 --> 00:25:37.160]  啟示錄我們可以看得明
[00:25:37.160 --> 00:25:39.280]  你以為啟示錄很難
[00:25:39.280 --> 00:25:42.640]  你整本聖經熟悉就明白啟示錄說什麼
[00:25:42.640 --> 00:25:44.200]  你沒看啟示錄之前
[00:25:44.200 --> 00:25:45.160]  要看但義理書
[00:25:45.160 --> 00:25:46.680]  你明白但義理書可以看啟示錄
[00:25:46.680 --> 00:25:49.600]  看完啟示錄就看撒加利亞書
[00:25:49.600 --> 00:25:50.840]  說到阿彌陀佛
[00:25:50.840 --> 00:25:55.720]  吉德和平原大戰爭的細節
[00:25:55.720 --> 00:25:58.840]  但如果我們不能夠明白
[00:25:58.840 --> 00:26:00.640]  一定天父和耶穌說
[00:26:00.640 --> 00:26:03.720]  You are one of us
[00:26:03.720 --> 00:26:06.280]  三位一體你是其中一位
[00:26:06.280 --> 00:26:08.080]  第二個邏輯的原因
[00:26:08.080 --> 00:26:08.840]  為什麼聖經不寫
[00:26:08.840 --> 00:26:10.440]  因為如果聖經寫四十奏
[00:26:10.440 --> 00:26:11.560]  天父和耶穌說什麼
[00:26:11.560 --> 00:26:13.360]  聖經的頁數就會增加
[00:26:13.360 --> 00:26:18.600]  增加到整個聖殿都裝不下
[00:26:18.600 --> 00:26:20.720]  我告訴你為什麼我這樣想
[00:26:20.720 --> 00:26:23.000]  我看魔鬼的個性
[00:26:23.000 --> 00:26:25.320]  魔鬼很棒
[00:26:25.320 --> 00:26:26.600]  凡是神說完那件事
[00:26:26.600 --> 00:26:28.760]  他又再說那件事
[00:26:28.760 --> 00:26:31.080]  分別是我的果子你不可以吃
[00:26:31.080 --> 00:26:31.800]  什麼都可以吃
[00:26:31.800 --> 00:26:33.400]  就是這個果子不可以吃
[00:26:33.400 --> 00:26:36.400]  因為你吃的那一枝必定死
[00:26:36.400 --> 00:26:38.360]  神離開之後魔鬼又來了
[00:26:38.360 --> 00:26:40.120]  跟夏娃說你吃的那一枝
[00:26:40.120 --> 00:26:41.600]  那一枝未必死
[00:26:41.600 --> 00:26:43.760]  又是說那個果子
[00:26:43.760 --> 00:26:45.840]  因為神知道你吃了禁果之後
[00:26:45.840 --> 00:26:48.120]  你眼睛明亮與神相似
[00:26:48.120 --> 00:26:51.800]  You shall be like God
[00:26:51.800 --> 00:26:53.880]  一個少女
[00:26:53.880 --> 00:26:54.760]  I shall be like God
[00:26:54.760 --> 00:26:55.120]  What?
[00:26:55.120 --> 00:26:55.960]  I shall be like God
[00:26:55.960 --> 00:26:58.840]  Oh my God
[00:26:58.840 --> 00:27:01.120]  女生是這樣的
[00:27:01.120 --> 00:27:03.080]  從魔鬼的個性我們就看到
[00:27:03.080 --> 00:27:06.320]  耶穌在四十奏夜
[00:27:06.320 --> 00:27:07.280]  天父在四十奏夜
[00:27:07.280 --> 00:27:10.560]  天父和祂說什麼
[00:27:10.560 --> 00:27:12.920]  聖靈將耶穌引渡曠野
[00:27:12.920 --> 00:27:15.160]  四十天受魔鬼試探
[00:27:15.160 --> 00:27:16.680]  其實魔鬼試探是很多的
[00:27:16.680 --> 00:27:17.920]  不過聖經沒有寫這麼多
[00:27:17.920 --> 00:27:24.120]  就是寫三個試探
[00:27:24.120 --> 00:27:25.880]  我在培政讀小學五年級
[00:27:25.880 --> 00:27:27.520]  那時候我九歲
[00:27:27.520 --> 00:27:29.120]  聖經老師說
[00:27:29.120 --> 00:27:30.880]  叫耶穌用石頭變食物
[00:27:30.880 --> 00:27:31.600]  耶穌回答說
[00:27:31.600 --> 00:27:33.040]  人活著不是單靠食物
[00:27:33.040 --> 00:27:36.880]  乃是靠神考慮的話語
[00:27:36.880 --> 00:27:37.880]  我問老師
[00:27:37.880 --> 00:27:39.000]  What's wrong?
[00:27:39.000 --> 00:27:40.600]  為什麼不行?
[00:27:40.600 --> 00:27:41.480]  餓了四十奏夜
[00:27:41.480 --> 00:27:42.080]  沒有東西吃
[00:27:42.080 --> 00:27:42.680]  沒有水喝
[00:27:42.680 --> 00:27:43.800]  現在用石頭變食物
[00:27:43.800 --> 00:27:44.560]  咬一下
[00:27:44.560 --> 00:27:45.280]  不行
[00:27:45.280 --> 00:27:47.080]  為什麼你叫他做試探?
[00:27:47.080 --> 00:27:48.160]  你怎樣回答我呢?
[00:27:48.160 --> 00:27:50.040]  他不回答我
[00:27:50.040 --> 00:27:51.520]  他當沒有聽到我問
[00:27:51.520 --> 00:27:54.280]  走了
[00:27:54.280 --> 00:27:56.000]  我星期天去尖沙咀浸信會
[00:27:56.000 --> 00:27:57.480]  那時候的牧師叫歐陽慶祥
[00:27:57.480 --> 00:27:59.600]  現在已經死了很多年
[00:27:59.600 --> 00:28:01.600]  我等崇拜之後再去問他這個問題
[00:28:01.600 --> 00:28:03.360]  他又不回答我
[00:28:03.360 --> 00:28:04.240]  走了
[00:28:04.240 --> 00:28:06.080]  為什麼大人這麼壞?
[00:28:06.080 --> 00:28:07.280]  雖然我九歲大
[00:28:07.280 --> 00:28:08.520]  年輕
[00:28:08.520 --> 00:28:09.440]  我也是人
[00:28:09.440 --> 00:28:11.080]  你不能回答我
[00:28:11.080 --> 00:28:11.720]  你也解釋給我聽
[00:28:11.720 --> 00:28:12.640]  我不懂
[00:28:12.640 --> 00:28:15.040]  或者我去找答案
[00:28:15.040 --> 00:28:16.360]  那時候我小時候就發現
[00:28:16.360 --> 00:28:17.480]  這些大人高高大大
[00:28:17.480 --> 00:28:18.360]  你沒有看過高高大大
[00:28:18.360 --> 00:28:21.400]  很多人不懂事
[00:28:21.400 --> 00:28:22.720]  我在教會裡祈禱神
[00:28:22.720 --> 00:28:24.120]  求祢給我二十年
[00:28:24.120 --> 00:28:26.920]  我要找到答案
[00:28:26.920 --> 00:28:31.240]  我現在找到了
[00:28:31.240 --> 00:28:34.240]  原來最要命的那句是第一句
[00:28:34.240 --> 00:28:38.480]  If you are the son of God
[00:28:38.480 --> 00:28:40.160]  魔鬼第一句這句話
[00:28:40.160 --> 00:28:41.920]  就是說在四十週日裡面
[00:28:41.920 --> 00:28:43.280]  天父跟耶穌說
[00:28:43.280 --> 00:28:45.000]  You are one of us
[00:28:45.000 --> 00:28:46.640]  你是我的獨生子
[00:28:46.640 --> 00:28:51.160]  魔鬼就說了這句話
[00:28:51.160 --> 00:28:51.960]  下面那句
[00:28:51.960 --> 00:28:53.000]  如果你回答不了
[00:28:53.000 --> 00:28:53.880]  聖經是不合格的
[00:28:53.880 --> 00:28:55.200]  人活在不是丹麥的時候
[00:28:55.200 --> 00:28:58.400]  這句話就是
[00:28:58.400 --> 00:29:01.280]  以色列人在抗疫四十年沒有東西吃
[00:29:01.280 --> 00:29:03.560]  突然間一個早上
[00:29:03.560 --> 00:29:07.280]  看到草地是白色的
[00:29:07.280 --> 00:29:10.760]  猶太人全都出去沒有東西吃
[00:29:10.760 --> 00:29:12.480]  甜甜的
[00:29:12.480 --> 00:29:13.800]  就帶著猶太人說
[00:29:13.800 --> 00:29:14.680]  Meliga Meliga
[00:29:14.680 --> 00:29:16.280]  整個山坡
[00:29:16.280 --> 00:29:17.720]  整個草地聽到很多猶太人說
[00:29:17.720 --> 00:29:18.640]  Meliga Meliga
[00:29:18.640 --> 00:29:19.360]  Meliga
[00:29:19.360 --> 00:29:22.600]  希伯來文就叫做Mana
[00:29:22.600 --> 00:29:24.520]  如果有人請你去家裡吃飯
[00:29:24.520 --> 00:29:25.560]  你有些菜拿出來
[00:29:25.560 --> 00:29:29.120]  你可以說希伯來文的
[00:29:29.120 --> 00:29:34.280]  Meliga Meliga
[00:29:34.280 --> 00:29:35.800]  剛才師班唱詩的時候
[00:29:35.800 --> 00:29:37.440]  我在心裡想
[00:29:37.440 --> 00:29:39.360]  可不可能有一天
[00:29:39.360 --> 00:29:43.520]  他們用希伯來文唱一首聖詩
[00:29:43.520 --> 00:29:44.400]  不是不可能
[00:29:44.400 --> 00:29:46.600]  我說過之後不是不可能
[00:29:46.600 --> 00:29:48.400]  銀牧師的女兒會說希伯來文
[00:29:48.400 --> 00:29:52.280]  希伯來文是在以色列讀醫的
[00:29:52.280 --> 00:29:54.120]  我第二女兒做醫生的
[00:29:54.120 --> 00:29:55.160]  Hebrew
[00:29:55.160 --> 00:29:56.600]  我很想學Hebrew
[00:29:56.600 --> 00:29:57.960]  我讀了三個小時Hebrew
[00:29:57.960 --> 00:29:59.400]  只懂得一些字母
