
[00:00:00.000 --> 00:00:03.200]  感謝神今天能夠和大家一起敬拜
[00:17:59.640 --> 00:18:00.880]  「黃人」呢?
[00:18:00.880 --> 00:18:02.160]  「暴徒」
[00:18:02.160 --> 00:18:03.360]  「警察」呢?
[00:18:03.360 --> 00:18:06.040]  「警暴」等等
[00:18:06.040 --> 00:18:08.360]  我們很多時候就有這種標籤
[00:18:08.360 --> 00:18:10.600]  這種先入為主的事情
[00:18:10.600 --> 00:18:12.360]  以致人與人的關係
[00:18:12.360 --> 00:18:14.440]  今天社會為什麼有這麼多種族仇恨
[00:18:14.440 --> 00:18:15.960]  為什麼有這麼多社會的撕裂
[00:18:15.960 --> 00:18:21.120]  都是因為這個按照人的看法去了解別人的原因
[00:18:21.120 --> 00:18:26.440]  這種行為當時保羅說不要再這樣了
[00:18:26.440 --> 00:18:29.600]  他說不要再這樣了
[00:18:29.600 --> 00:18:33.640]  因為保羅在哥倫多教會的時候
[00:18:33.640 --> 00:18:35.240]  他就是一個受害者
[00:18:35.240 --> 00:18:37.840]  他就是被當時那些人
[00:18:37.840 --> 00:18:41.120]  那些人當時就標籤著使徒是超級的
[00:18:41.120 --> 00:18:43.120]  但是你看看保羅的樣子
[00:18:43.120 --> 00:18:45.520]  又窮又沒錢
[00:18:45.520 --> 00:18:47.520]  窮就是沒錢
[00:18:47.520 --> 00:18:49.520]  又說話又得罪人
[00:18:49.520 --> 00:18:51.520]  經常都反潮流
[00:18:51.520 --> 00:18:53.520]  又好像心直口快
[00:18:53.520 --> 00:18:55.520]  就是不中聽等等
[00:18:55.520 --> 00:18:59.320]  所以在這個時候保羅就是被這個
[00:18:59.320 --> 00:19:02.320]  被按照人的看法
[00:19:02.320 --> 00:19:04.320]  他所謂被標籤了
[00:19:04.320 --> 00:19:08.720]  我不知道你有沒有犯這個毛病
[00:19:08.720 --> 00:19:11.760]  其實我最近都犯了這個毛病
[00:19:11.760 --> 00:19:13.520]  很容易被標籤了
[00:19:13.520 --> 00:19:14.520]  因為對我來說
[00:19:14.520 --> 00:19:17.520]  我對教會是有一種概念
[00:19:17.520 --> 00:19:19.520]  我對教會是有一種觀念
[00:19:19.520 --> 00:19:21.520]  如果你看看這幅圖畫
[00:19:21.520 --> 00:19:23.520]  就這樣看圖畫
[00:19:23.520 --> 00:19:25.520]  我告訴你這是教會
[00:19:25.520 --> 00:19:27.520]  我不知道你信不信
[00:19:27.520 --> 00:19:29.520]  這個叫做魏芝星教會
[00:19:29.520 --> 00:19:31.520]  當我看到這個教會的時候
[00:19:31.520 --> 00:19:33.520]  最初我就說這是一個教會
[00:19:33.520 --> 00:19:35.520]  為什麼會有炸雞店在當中
[00:19:35.520 --> 00:19:37.520]  還有師母在選手指
[00:19:37.520 --> 00:19:39.520]  這麼有趣
[00:19:39.520 --> 00:19:42.520]  其實這個教會是台灣的一個教會
[00:19:42.520 --> 00:19:44.520]  是最近成立的
[00:19:44.520 --> 00:19:46.520]  是開炸雞的
[00:19:46.520 --> 00:19:48.520]  我就覺得為什麼會這樣
[00:19:48.520 --> 00:19:50.520]  為什麼教會走得這麼世俗化
[00:19:50.520 --> 00:19:52.520]  為什麼會賺錢
[00:19:52.520 --> 00:19:54.520]  為什麼對上帝這麼沒有信心
[00:19:54.520 --> 00:19:56.520]  是不是不夠錢用還是怎麼樣
[00:19:56.520 --> 00:20:00.520]  那時候我自己會帶著一些鄙視
[00:20:00.520 --> 00:20:03.520]  或者是對著一些偏見
[00:20:03.520 --> 00:20:06.520]  因為我標籤了他們
[00:20:06.520 --> 00:20:08.520]  但是後來當我再看
[00:20:08.520 --> 00:20:10.520]  到底為什麼這間教會會這樣
[00:20:10.520 --> 00:20:13.520]  我就發覺為什麼會叫魏芝星
[00:20:13.520 --> 00:20:15.520]  原來那個教會的牧師
[00:20:15.520 --> 00:20:17.520]  他本來是一個藝人
[00:20:17.520 --> 00:20:19.520]  藝人信耶穌大家都聽過不少
[00:20:19.520 --> 00:20:22.520]  但是藝人轉型成為一個牧師
[00:20:22.520 --> 00:20:24.520]  我也是第一次聽
[00:20:24.520 --> 00:20:26.520]  當他真的做牧師的時候
[00:20:26.520 --> 00:20:28.520]  我看回他的見證
[00:20:28.520 --> 00:20:31.520]  那個轉型實在是非常困難
[00:20:31.520 --> 00:20:33.520]  去開教會的時候
[00:20:33.520 --> 00:20:35.520]  他很多時候被人標籤了
[00:20:35.520 --> 00:20:37.520]  很多時候被人用人的看法去看他
[00:20:37.520 --> 00:20:39.520]  他崇拜崇拜
[00:20:39.520 --> 00:20:40.520]  好像很多人一樣
[00:20:40.520 --> 00:20:42.520]  但其實那些人全部都是來拿簽名
[00:20:42.520 --> 00:20:44.520]  和去拍照的
[00:20:44.520 --> 00:20:48.520]  因為他本身在台灣也是一個很有知名度的藝人
[00:20:48.520 --> 00:20:50.520]  很多人就可能好奇
[00:20:50.520 --> 00:20:52.520]  不知道他是追星還是崇拜
[00:20:52.520 --> 00:20:55.520]  所以一直辦教會其實都不容易
[00:20:55.520 --> 00:20:57.520]  當然他本身是藝人
[00:20:57.520 --> 00:21:02.520]  他就吸引了很多其他的藝人來這裡聚會
[00:21:02.520 --> 00:21:04.520]  這個教會
[00:21:04.520 --> 00:21:07.520]  為什麼會開這個炸雞店呢?
[00:21:07.520 --> 00:21:09.520]  原來他的群體
[00:21:09.520 --> 00:21:11.520]  就是這班藝人
[00:21:11.520 --> 00:21:14.520]  藝人有一個特性就是不是經常有工作
[00:21:14.520 --> 00:21:16.520]  工作之間
[00:21:16.520 --> 00:21:18.520]  少就等半年
[00:21:18.520 --> 00:21:20.520]  長則可能等一年
[00:21:20.520 --> 00:21:23.520]  因為一套戲或者一套劇
[00:21:23.520 --> 00:21:24.520]  都要做很久的
[00:21:24.520 --> 00:21:25.520]  都要拍
[00:21:25.520 --> 00:21:26.520]  沒有期就要等
[00:21:26.520 --> 00:21:28.520]  等的時候就發覺很多弟兄姊妹
[00:21:28.520 --> 00:21:31.520]  其實一方面就沒有收入
[00:21:31.520 --> 00:21:34.520]  還有不知道想做什麼
[00:21:34.520 --> 00:21:36.520]  所以在神的安排下
[00:21:36.520 --> 00:21:40.520]  這位師母就遇到一個炸雞店的老闆
[00:21:40.520 --> 00:21:43.520]  最後就感動她開了這個炸雞店
[00:21:43.520 --> 00:21:45.520]  以至於這個炸雞店又真的很成功
[00:21:45.520 --> 00:21:49.520]  讓那些弟兄姊妹去工作的時候
[00:21:49.520 --> 00:21:50.520]  又有穩定的收入
[00:21:50.520 --> 00:21:52.520]  還有在當中也有很多人
[00:21:52.520 --> 00:21:54.520]  因為那些服務員
[00:21:54.520 --> 00:21:56.520]  那些炸雞人全部都是藝人
[00:21:56.520 --> 00:21:59.520]  那些人來到很多人排長龍
[00:21:59.520 --> 00:22:02.520]  其實在當中他們都做很多呼音工作
[00:22:02.520 --> 00:22:04.520]  想說的就是
[00:22:04.520 --> 00:22:07.520]  有時候當我們去按照人的看法
[00:22:07.520 --> 00:22:09.520]  就這樣去看很多東西
[00:22:09.520 --> 00:22:11.520]  不單止和人的關係疏遠
[00:22:11.520 --> 00:22:13.520]  或者有些鄙視對方
[00:22:13.520 --> 00:22:16.520]  甚至可能會見不到神的工作
[00:22:16.520 --> 00:22:19.520]  今天我們很多時候在這個世界
[00:22:19.520 --> 00:22:23.520]  我們都會被蒙騙了我們的眼睛
[00:22:23.520 --> 00:22:26.520]  什麼時候我們才可以真的見到呢?
[00:22:26.520 --> 00:22:28.520]  我相信就好像保羅一樣
[00:22:28.520 --> 00:22:30.520]  保羅昔日被呼召的時候
[00:22:30.520 --> 00:22:32.520]  他清楚見到基督的時候
[00:22:32.520 --> 00:22:34.520]  其實他是那三天沒有見到東西
[00:22:34.520 --> 00:22:36.520]  他是合上眼的時候
[00:22:36.520 --> 00:22:39.520]  才真的再想一想到底這個耶穌是誰
[00:22:39.520 --> 00:22:41.520]  原來當我們合上眼的時候
[00:22:41.520 --> 00:22:45.520]  我們才真的見到真正的事情
[00:22:45.520 --> 00:22:49.520]  如果一個人在基督裡面
[00:22:49.520 --> 00:22:51.520]  他就是新造的人
[00:22:51.520 --> 00:22:53.520]  這個新造的人不是一個
[00:22:53.520 --> 00:22:55.520]  馬里空這樣砰一聲
[00:22:55.520 --> 00:22:57.520]  這個新造的人怎麼做呢?
[00:22:57.520 --> 00:22:59.520]  不是這樣的
[00:22:59.520 --> 00:23:02.520]  是一個經過上帝的饒恕
[00:23:02.520 --> 00:23:05.520]  他再一次把新的眼光
[00:23:05.520 --> 00:23:07.520]  放在你的生命當中
[00:23:07.520 --> 00:23:09.520]  這個是新造的人
[00:23:09.520 --> 00:23:12.520]  而這個饒恕的愛也讓你知道
[00:23:12.520 --> 00:23:15.520]  舊事已過,一切都變成新的了
[00:23:15.520 --> 00:23:19.520]  一切的關係都可以重新的開始
[00:23:19.520 --> 00:23:22.520]  而這個正正也是保羅想在這段聖經
[00:23:22.520 --> 00:23:24.520]  帶給我們的第三點
[00:23:24.520 --> 00:23:30.520]  是不再追究別人的過犯
[00:23:31.520 --> 00:23:36.520]  很多時候我們都會想起別人的過犯
[00:23:36.520 --> 00:23:41.520]  但是保羅想起高林多弟兄姊妹的過犯的時候
[00:23:41.520 --> 00:23:44.520]  他說這一切都是出於神
[00:23:44.520 --> 00:23:46.520]  一切都是新的了
[00:23:46.520 --> 00:23:50.520]  他藉著基督使我們和他自己和好
[00:23:50.520 --> 00:23:53.520]  並且把自己和好的積分賜給我們
[00:23:53.520 --> 00:23:55.520]  高林多弟兄姊妹
[00:23:55.520 --> 00:23:59.520]  就是神在基督裡使世人與他自己和好
[00:23:59.520 --> 00:24:01.520]  不再追究他們的過犯
[00:24:01.520 --> 00:24:05.520]  是不再追究他們的過犯
[00:24:05.520 --> 00:24:07.520]  我想問問你有沒有一個人
[00:24:07.520 --> 00:24:11.520]  你一想起他就想起很多的過犯
[00:24:11.520 --> 00:24:14.520]  很多不好的事情對你不好過
[00:24:14.520 --> 00:24:17.520]  你一想起他就想不到有什麼好事
[00:24:17.520 --> 00:24:19.520]  一想起這個人出現在你腦裡
[00:24:19.520 --> 00:24:24.520]  他就有很多的缺點很多的過犯
[00:24:24.520 --> 00:24:28.520]  當我預備這一次的訊息的時候
[00:24:28.520 --> 00:24:30.520]  我自己反問這個問題
[00:24:30.520 --> 00:24:32.520]  當我問的時候
[00:24:32.520 --> 00:24:35.520]  我腦裡出現的第一個人
[00:24:35.520 --> 00:24:37.520]  就是我兩個女兒
[00:24:37.520 --> 00:24:39.520]  當我想起她們的時候
[00:24:39.520 --> 00:24:42.520]  我就發覺她有很多的過犯
[00:24:42.520 --> 00:24:44.520]  她得罪了很多我的事情
[00:24:44.520 --> 00:24:47.520]  我要向她追討
[00:24:47.520 --> 00:24:50.520]  但是當我想完這個的時候
[00:24:50.520 --> 00:24:55.520]  我腦裡繼續出現一個又一個我要追討的對象
[00:24:55.520 --> 00:24:58.520]  我當時想完之後
[00:24:58.520 --> 00:24:59.520]  我跟神說
[00:24:59.520 --> 00:25:02.520]  「神啊,我是不是很小器?」
[00:25:02.520 --> 00:25:06.520]  其實我也是期望神會安慰我
[00:25:06.520 --> 00:25:08.520]  有些聖經金句怎樣幫我
[00:25:08.520 --> 00:25:11.520]  但是那時候聖靈很直接地感動我
[00:25:11.520 --> 00:25:14.520]  祂說「是的,你是很小器」
[00:25:14.520 --> 00:25:18.520]  「我不追究你的過犯」
[00:25:18.520 --> 00:25:22.520]  「但是你不斷追究別人的過犯」
[00:25:22.520 --> 00:25:26.520]  我不知道在你腦海裡浮現的是什麼人
[00:25:26.520 --> 00:25:28.520]  有些人可能想起父母
[00:25:28.520 --> 00:25:31.520]  有些人可能像我這樣想起小朋友
[00:25:31.520 --> 00:25:33.520]  還是你的上司
[00:25:33.520 --> 00:25:38.520]  還是一些舊朋友舊同學舊愛等等
[00:25:38.520 --> 00:25:40.520]  但是今天保羅說
[00:25:40.520 --> 00:25:43.520]  我們不要再追究他
[00:25:43.520 --> 00:25:47.520]  我們不要再這樣
[00:25:47.520 --> 00:25:51.520]  不單止剛才我有種羞愧的感覺
[00:25:51.520 --> 00:25:56.520]  但是我也有一份很受寵若驚的感覺
[00:25:56.520 --> 00:26:00.520]  因為當神說「是的,你真的很小器」
[00:26:00.520 --> 00:26:02.520]  「我不饒恕你,我不追究你」
[00:26:02.520 --> 00:26:04.520]  但是神說剛才那句
[00:26:04.520 --> 00:26:10.520]  「並且把和好的道理託付給我們」
[00:26:10.520 --> 00:26:14.520]  當我想起神將這麼大的責任託付給我的時候
[00:26:14.520 --> 00:26:15.520]  我就覺得
[00:26:15.520 --> 00:26:17.520]  當然我現在是牧師
[00:26:17.520 --> 00:26:19.520]  也有些很受寵若驚
[00:26:19.520 --> 00:26:21.520]  我何德何能?我是一個什麼人?
[00:26:21.520 --> 00:26:25.520]  上帝竟然說「交付給你了」
[00:26:25.520 --> 00:26:28.520]  「拜託你了,拜託你了」
[00:26:28.520 --> 00:26:30.520]  這個和好的職份
[00:26:30.520 --> 00:26:34.520]  我相信今天上帝也是呼召我們每一個人
[00:26:34.520 --> 00:26:37.520]  可能你也覺得自己還有很多人
[00:26:37.520 --> 00:26:38.520]  你要和他和好
[00:26:38.520 --> 00:26:42.520]  你怎樣將和好的信息傳遞給他呢?
[00:26:42.520 --> 00:26:46.520]  但是當我想起神使用我們教會
[00:26:46.520 --> 00:26:49.520]  很多會點人曾經用過這本
[00:26:49.520 --> 00:26:52.520]  《與上帝和好的步驟》這個小冊子
[00:26:52.520 --> 00:26:55.520]  當我想起這本小冊子的時候
[00:26:55.520 --> 00:26:58.520]  我就想起很多弟兄姊妹用這本書
[00:26:58.520 --> 00:27:03.520]  和他的同學、父母、同事去分享
[00:27:03.520 --> 00:27:04.520]  有些信耶穌
[00:27:04.520 --> 00:27:06.520]  當然有些可能會哭
[00:27:06.520 --> 00:27:10.520]  有些不敢相信是否上帝願意和他和好
[00:27:10.520 --> 00:27:12.520]  也有些說我還未準備好等等
[00:27:12.520 --> 00:27:14.520]  但是在整個過程當中
[00:27:14.520 --> 00:27:17.520]  當上帝將這件事交付給我們的時候
[00:27:17.520 --> 00:27:21.520]  我看到很多忠心的弟兄都繼續去做
[00:27:21.520 --> 00:27:23.520]  現在在這個疫情裡
[00:27:23.520 --> 00:27:26.520]  我也不知道怎樣拿著這本書和別人分享
[00:27:26.520 --> 00:27:28.520]  近一點也不行
[00:27:28.520 --> 00:27:30.520]  可能是在網絡等等
[00:27:30.520 --> 00:27:32.520]  但是這個和好的職份
[00:27:32.520 --> 00:27:33.520]  這個使命
[00:27:33.520 --> 00:27:37.520]  我們作為基督的使者
[00:27:37.520 --> 00:27:39.520]  是上帝再一次交付給我們
[00:27:39.520 --> 00:27:41.520]  因為上帝不再追究我們
[00:27:41.520 --> 00:27:45.520]  願意今天你能夠像保羅剛才所說
[00:27:45.520 --> 00:27:49.520]  我們不要再為自己而活
[00:27:49.520 --> 00:27:53.520]  我們不要再按照人的看法去看待其他人
[00:27:53.520 --> 00:27:56.520]  我們不要再追究別人的過法
[00:27:56.520 --> 00:27:58.520]  以致我們這個新的創造
[00:27:58.520 --> 00:28:00.520]  我們可以跟別人有一個新的關係
[00:28:00.520 --> 00:28:04.520]  將和好的消息和上帝和好的事情
[00:28:04.520 --> 00:28:07.520]  高興的告訴別人
[00:28:07.520 --> 00:28:09.520]  我們一起祈禱吧
[00:28:09.520 --> 00:28:11.520]  接著我們感謝你
[00:28:11.520 --> 00:28:14.520]  感謝你今天再一次讓我們有這個機會
[00:28:14.520 --> 00:28:20.520]  在你面前得到主你自己的道理的真理
[00:28:20.520 --> 00:28:21.520]  我們都知道
[00:28:21.520 --> 00:28:23.520]  父皇我們很多時候為了自己而活
[00:28:23.520 --> 00:28:25.520]  但我們感謝你今天提醒我們
[00:28:25.520 --> 00:28:27.520]  我們不再為自己而活
[00:28:27.520 --> 00:28:30.520]  因為是基督的愛在我們心靈當中
[00:28:30.520 --> 00:28:32.520]  我們可以不再用人的看法
[00:28:32.520 --> 00:28:36.520]  去和很多人建立一個和好的關係
[00:28:36.520 --> 00:28:39.520]  更加將主你托付給我們這個和好的積分
[00:28:39.520 --> 00:28:43.520]  我們可以繼續去承傳下去
[00:28:43.520 --> 00:28:44.520]  我們感謝你
[00:28:44.520 --> 00:28:45.520]  感謝你今天的說話
[00:28:45.520 --> 00:28:47.520]  感謝你的幫助
[00:28:47.520 --> 00:28:49.520]  讓我們實踐你的真理
[00:28:49.520 --> 00:28:50.520]  祈禱奉主命求
[00:28:50.520 --> 00:28:51.520]  阿門
