
[00:00:00.000 --> 00:00:06.360]  各位弟兄姊妹,今天很高興可以來到神的家裡一起分享上帝的話語
[00:25:09.480 --> 00:25:13.480]  我相信現在年輕那一代
[00:25:13.480 --> 00:25:15.480]  二零三十歲那一班
[00:25:15.480 --> 00:25:17.480]  甚至十幾歲那一班
[00:25:17.480 --> 00:25:21.480]  我只要參加全民造星
[00:25:21.480 --> 00:25:23.480]  就能夠成為Math
[00:25:23.480 --> 00:25:25.480]  我就成為阿九
[00:25:25.480 --> 00:25:27.480]  我成為Candy和Ivy
[00:25:27.480 --> 00:25:33.480]  是不是一定要有很多
[00:25:33.480 --> 00:25:37.480]  好的東西
[00:25:37.480 --> 00:25:39.480]  就是
[00:25:39.480 --> 00:25:41.480]  很方便的東西去做
[00:25:41.480 --> 00:25:45.480]  甚至阿寬這一代的
[00:25:45.480 --> 00:25:47.480]  年輕青年人
[00:25:47.480 --> 00:25:49.480]  他令我自己受苦
[00:25:51.480 --> 00:25:53.480]  自己熬了一段很長的日子和時間
[00:25:53.480 --> 00:25:57.480]  都在所不惜
[00:25:57.480 --> 00:26:01.480]  都不進去某些遊戲規矩裡面
[00:26:01.480 --> 00:26:03.480]  跟那些人在玩
[00:26:03.480 --> 00:26:05.480]  那些應該覺得要玩的遊戲
[00:26:05.480 --> 00:26:17.480]  今時今日
[00:26:19.480 --> 00:26:21.480]  當我們面對著
[00:26:21.480 --> 00:26:23.480]  玉圖
[00:26:23.480 --> 00:26:25.480]  要受苦的時候
[00:26:25.480 --> 00:26:29.480]  我們要問得很清楚的是
[00:26:29.480 --> 00:26:33.480]  我們為什麼去受苦
[00:26:33.480 --> 00:26:39.480]  是為一個意識形態的扭轉而受苦
[00:26:39.480 --> 00:26:43.480]  為一些邪惡可以慢慢滋生
[00:26:43.480 --> 00:26:45.480]  會成為
[00:26:47.480 --> 00:26:49.480]  很多人一起走去邪惡這個原因
[00:26:49.480 --> 00:26:53.480]  我寧可在這裡受苦
[00:26:53.480 --> 00:26:55.480]  放下
[00:26:55.480 --> 00:26:57.480]  以致讓邪惡不能得逞
[00:26:57.480 --> 00:27:09.480]  彼得藉著耶穌基督釘十字架
[00:27:09.480 --> 00:27:13.480]  他呈現了一幅
[00:27:13.480 --> 00:27:15.480]  教會的使命
[00:27:17.480 --> 00:27:21.480]  他正在呈現什麼是教會真正的使命
[00:27:21.480 --> 00:27:25.480]  沒錯 很多人會審判
[00:27:25.480 --> 00:27:29.480]  很多人會覺得你做的事情
[00:27:29.480 --> 00:27:31.480]  跟他不同流合污
[00:27:31.480 --> 00:27:33.480]  或者對於他來說
[00:27:33.480 --> 00:27:35.480]  是靠邊站
[00:27:35.480 --> 00:27:37.480]  或者跟他一起有前途
[00:27:37.480 --> 00:27:43.480]  但是彼得缺義
[00:27:43.480 --> 00:27:45.480]  不容讓那些
[00:27:47.480 --> 00:27:49.480]  邪惡
[00:27:49.480 --> 00:27:51.480]  從很小開始滋生
[00:27:51.480 --> 00:27:57.480]  就好像一個小朋友一樣
[00:27:57.480 --> 00:28:01.480]  他小時候喜歡發脾氣
[00:28:01.480 --> 00:28:03.480]  喜歡刁蠻
[00:28:03.480 --> 00:28:05.480]  喜歡任性
[00:28:05.480 --> 00:28:09.480]  你不在他最初的時候
[00:28:09.480 --> 00:28:13.480]  好跟他處理
[00:28:13.480 --> 00:28:15.480]  他的刁蠻和任性
[00:28:15.480 --> 00:28:17.480]  任意妄為
[00:28:17.480 --> 00:28:19.480]  就慢慢在往後日子的裏面
[00:28:19.480 --> 00:28:23.480]  他不單是在家裏面呈現
[00:28:23.480 --> 00:28:25.480]  他在朋友裏面呈現
[00:28:25.480 --> 00:28:27.480]  在學習裏面呈現
[00:28:27.480 --> 00:28:29.480]  將來在工作環境裏面都呈現
[00:28:29.480 --> 00:28:39.480]  父母為什麼受苦
[00:28:45.480 --> 00:28:47.480]  真正的受苦
[00:28:47.480 --> 00:28:49.480]  不是因為小朋友的失敗
[00:28:49.480 --> 00:28:51.480]  小朋友做不到任何事
[00:28:51.480 --> 00:28:55.480]  他沒有人得到的名聲獎項
[00:28:55.480 --> 00:28:59.480]  別人給他很多各樣的榮耀
[00:28:59.480 --> 00:29:07.480]  我們真正怕失敗的是
[00:29:07.480 --> 00:29:11.480]  沒有在他最需要提醒的時候
[00:29:15.480 --> 00:29:17.480]  他願意付上代價
[00:29:17.480 --> 00:29:19.480]  甚至付上一切
[00:29:19.480 --> 00:29:23.480]  去幫一個生命扭轉
[00:29:23.480 --> 00:29:27.480]  今天有大戰
[00:29:27.480 --> 00:29:31.480]  今天社會有很多的混亂
[00:29:31.480 --> 00:29:35.480]  是因為很多人的罪惡
[00:29:35.480 --> 00:29:39.480]  沒有人阻止他
[00:29:39.480 --> 00:29:43.480]  沒有人願意付上代價
[00:29:43.480 --> 00:29:45.480]  為罪的緣故
[00:29:45.480 --> 00:29:49.480]  犧牲自己
[00:29:49.480 --> 00:29:53.480]  教徒生命
[00:29:53.480 --> 00:29:57.480]  可以在大戰這個時候
[00:29:57.480 --> 00:30:01.480]  可以隨意射殺
[00:30:01.480 --> 00:30:05.480]  隨意將所有的建築物
[00:30:05.480 --> 00:30:07.480]  打到頹垣敗瓦
[00:30:13.480 --> 00:30:15.480]  我們要問的是
[00:30:15.480 --> 00:30:19.480]  我們應該有什麼的反思
[00:30:19.480 --> 00:30:23.480]  我們應該思考的是
[00:30:23.480 --> 00:30:27.480]  到底什麼才是我們覺得
[00:30:27.480 --> 00:30:29.480]  應該要有的東西
[00:30:29.480 --> 00:30:31.480]  最後
[00:30:31.480 --> 00:30:37.480]  很多時候我們覺得
[00:30:37.480 --> 00:30:39.480]  微微落落的那些享受
[00:30:41.480 --> 00:30:43.480]  其實才會帶來上主的審判
[00:30:43.480 --> 00:30:49.480]  很多時候我們很怕被人審判
[00:30:49.480 --> 00:30:53.480]  很怕被人擺上桌子
[00:30:53.480 --> 00:30:59.480]  但是那些所謂的審判
[00:30:59.480 --> 00:31:01.480]  所謂的受苦
[00:31:01.480 --> 00:31:05.480]  其實是讓這個社會
[00:31:05.480 --> 00:31:09.480]  可以真正享受
[00:31:09.480 --> 00:31:11.480]  上主的美善多一點
[00:31:11.480 --> 00:31:15.480]  而將邪惡少一點
[00:31:15.480 --> 00:31:21.480]  舊天父憐問我們
[00:31:21.480 --> 00:31:23.480]  就是幫我們
[00:31:23.480 --> 00:31:25.480]  可以在不容易的日子
[00:31:25.480 --> 00:31:27.480]  和時間裡面
[00:31:27.480 --> 00:31:31.480]  我們問我們今天
[00:31:31.480 --> 00:31:33.480]  可以在自己崗位那裡
[00:31:33.480 --> 00:31:35.480]  守住什麼
[00:31:37.480 --> 00:31:39.480]  以致餘下的人生
[00:31:39.480 --> 00:31:43.480]  不是用自己的慾望去操控
[00:31:43.480 --> 00:31:51.480]  就在很多的邪惡裡面
[00:31:51.480 --> 00:31:55.480]  犧牲
[00:31:55.480 --> 00:31:57.480]  讓小的邪惡
[00:31:57.480 --> 00:31:59.480]  快點呈現與彰顯
[00:31:59.480 --> 00:32:05.480]  不要等到邪惡
[00:32:05.480 --> 00:32:07.480]  控制不了 掌握不了的時候
[00:32:07.480 --> 00:32:11.480]  我們的生命或許會留下
[00:32:11.480 --> 00:32:13.480]  很多的悔恨
[00:32:13.480 --> 00:32:17.480]  如果你問很多
[00:32:17.480 --> 00:32:19.480]  做人父母二三十年的話
[00:32:19.480 --> 00:32:23.480]  他通常都會說一句話
[00:32:23.480 --> 00:32:27.480]  如果乾受的子女
[00:32:27.480 --> 00:32:29.480]  我可以這樣做就好
[00:32:33.480 --> 00:32:35.480]  舊天父憐問幫助我們
[00:32:35.480 --> 00:32:39.480]  讓我們願意
[00:32:39.480 --> 00:32:41.480]  真正受苦
[00:32:41.480 --> 00:32:43.480]  是為什麼的緣故
[00:32:43.480 --> 00:32:47.480]  我們一起得有禱告
[00:32:47.480 --> 00:32:49.480]  天父謝謝你今天
[00:32:49.480 --> 00:32:51.480]  給我們這個空間時間
[00:32:51.480 --> 00:32:53.480]  去思考
[00:32:53.480 --> 00:32:55.480]  彼得所寫的書卷
[00:32:55.480 --> 00:32:57.480]  其實他寫的書
[00:32:57.480 --> 00:32:59.480]  很不容易
[00:32:59.480 --> 00:33:01.480]  他寫的東西
[00:33:01.480 --> 00:33:03.480]  讓我們眼前一亮
[00:33:03.480 --> 00:33:07.480]  就好像
[00:33:07.480 --> 00:33:09.480]  叫我們突然清醒起來
[00:33:09.480 --> 00:33:13.480]  當我們說經常為基督受苦
[00:33:13.480 --> 00:33:17.480]  我們為基督受苦著什麼
[00:33:17.480 --> 00:33:19.480]  為基督受苦著什麼事情
[00:33:19.480 --> 00:33:25.480]  求天父憐問我們
[00:33:25.480 --> 00:33:27.480]  幫助我們
[00:33:29.480 --> 00:33:31.480]  讓我們的生命今天來到你面前的時候
[00:33:31.480 --> 00:33:35.480]  做一條罪招去看看
[00:33:35.480 --> 00:33:39.480]  我是那些活在
[00:33:39.480 --> 00:33:41.480]  很多人認同的
[00:33:41.480 --> 00:33:43.480]  價值觀念底下
[00:33:43.480 --> 00:33:45.480]  不需要受苦的自己
[00:33:45.480 --> 00:33:49.480]  但只要你會呼召我們
[00:33:49.480 --> 00:33:53.480]  在很多
[00:33:53.480 --> 00:33:55.480]  很細微的邪惡呈現的時候
[00:33:57.480 --> 00:33:59.480]  我願意因為
[00:33:59.480 --> 00:34:03.480]  讓罪停止的緣故
[00:34:03.480 --> 00:34:05.480]  而犧牲而受苦嗎
[00:34:05.480 --> 00:34:11.480]  天父在這個時代
[00:34:11.480 --> 00:34:13.480]  邪惡已經很多的時候
[00:34:13.480 --> 00:34:17.480]  求你讓我們做些微小的事
[00:34:17.480 --> 00:34:21.480]  在我們身旁
[00:34:21.480 --> 00:34:25.480]  將一些邪惡
[00:34:25.480 --> 00:34:27.480]  慢慢地熄滅
[00:34:27.480 --> 00:34:29.480]  求你使用我們
[00:34:29.480 --> 00:34:31.480]  幫助我們
[00:34:31.480 --> 00:34:33.480]  當天父你看在我面前這樣祈禱
[00:34:33.480 --> 00:34:35.480]  你奉耶穌基督為保貴名字而求
