
[00:00:00.000 --> 00:00:03.920]  我們常常都會說到在我們教會追求的方向
[00:19:41.960 --> 00:19:43.800]  不單止在宣教工場
[00:19:43.800 --> 00:19:45.640]  而是在英國的醫院裡面
[00:19:45.640 --> 00:19:48.200]  來為他作見證
[00:19:48.200 --> 00:19:49.120]  但是他知道
[00:19:49.120 --> 00:19:51.440]  完全是神自己的工作
[00:19:51.440 --> 00:19:52.960]  不是他自己
[00:19:52.960 --> 00:19:55.320]  而是神的恩惠
[00:19:55.320 --> 00:19:56.640]  很多時候你會發覺
[00:19:56.640 --> 00:19:57.520]  有些時候
[00:19:57.520 --> 00:19:59.920]  神容許你在順序之後
[00:19:59.920 --> 00:20:02.880]  遇到患難
[00:20:02.880 --> 00:20:05.000]  你說「神啊,難道祢不可以」
[00:20:05.000 --> 00:20:08.160]  「幫我避開這些患難嗎?」
[00:20:08.160 --> 00:20:11.600]  不是,神可以讓你避開患難
[00:20:11.600 --> 00:20:13.760]  但是祂容許你在患難當中
[00:20:13.760 --> 00:20:15.600]  讓你自己生命的見證
[00:20:15.600 --> 00:20:18.440]  更美善地表達出來
[00:20:18.440 --> 00:20:22.880]  更清晰地顯出神在你身上的恩惠
[00:20:22.880 --> 00:20:25.520]  以見證神的作為
[00:20:25.520 --> 00:20:26.920]  所以我們看回聖經的時候
[00:20:26.920 --> 00:20:28.600]  在這種患難當中
[00:20:28.600 --> 00:20:30.680]  接受來加人信主
[00:20:30.680 --> 00:20:32.120]  而跟著他們的見證
[00:20:32.120 --> 00:20:33.760]  產生很大的影響
[00:20:33.760 --> 00:20:36.040]  第七節
[00:20:36.040 --> 00:20:39.440]  「這樣你們就成了馬其頓和阿該亞」
[00:20:39.440 --> 00:20:42.000]  「所有的信徒的榜樣」
[00:20:42.000 --> 00:20:43.960]  其他跟著很多信主的人
[00:20:43.960 --> 00:20:46.720]  因為他們的榜樣而信主
[00:20:46.720 --> 00:20:47.680]  第八節
[00:20:47.680 --> 00:20:49.240]  「因為不單主的道」
[00:20:49.240 --> 00:20:51.000]  「從你們那裡傳遍了」
[00:20:51.000 --> 00:20:52.920]  「一個他們所身處的地區」
[00:20:52.920 --> 00:20:54.680]  「馬其頓和阿該亞」
[00:20:54.680 --> 00:20:57.240]  「就算你們對神的信心」
[00:20:57.240 --> 00:21:01.240]  「也傳遍了各處」
[00:21:01.240 --> 00:21:02.680]  因為他們的見證
[00:21:02.680 --> 00:21:04.240]  神的道因此
[00:21:04.240 --> 00:21:07.080]  淋到很多人的身上
[00:21:07.080 --> 00:21:08.480]  因為在患難當中
[00:21:08.480 --> 00:21:11.640]  你堅守信靠神
[00:21:11.640 --> 00:21:13.200]  神因為你的見證
[00:21:13.200 --> 00:21:17.280]  將祝福帶給很多你身邊的人
[00:21:17.280 --> 00:21:19.320]  信望愛的見證
[00:21:19.320 --> 00:21:21.960]  不是你比別人強
[00:21:21.960 --> 00:21:24.280]  而是有聖靈的喜樂
[00:21:24.280 --> 00:21:26.720]  和恩典淋到你身上
[00:21:26.720 --> 00:21:29.440]  以至你可以為祂作見證
[00:21:29.440 --> 00:21:33.600]  而產生美善對生命的祝福
[00:21:33.600 --> 00:21:34.680]  我有些時候
[00:21:34.680 --> 00:21:36.440]  看到很多弟兄姊妹
[00:21:36.440 --> 00:21:39.680]  他們在遇到困難的時候
[00:21:39.680 --> 00:21:40.680]  或者不是很多
[00:21:40.680 --> 00:21:43.520]  但都見到有一部分弟兄姊妹
[00:21:43.520 --> 00:21:44.600]  稍為有些困難
[00:21:44.600 --> 00:21:47.480]  他們就埋怨上帝
[00:21:47.480 --> 00:21:51.160]  甚至不經意地離開了主
[00:21:51.160 --> 00:21:52.280]  一些弟兄姊妹
[00:21:52.280 --> 00:21:54.600]  當他們結婚之後
[00:21:54.600 --> 00:21:56.040]  開始生活忙碌
[00:21:56.040 --> 00:21:57.400]  工作很忙碌
[00:21:57.400 --> 00:22:01.000]  開始不再崇拜
[00:22:01.000 --> 00:22:02.000]  隔幾次之後
[00:22:02.000 --> 00:22:04.160]  已經開始不習慣祈禱
[00:22:04.160 --> 00:22:05.080]  家裡沒有祈禱
[00:22:05.080 --> 00:22:06.320]  沒有看聖經
[00:22:06.320 --> 00:22:07.920]  然後跟著一段長時間
[00:22:07.920 --> 00:22:10.040]  離開了神
[00:22:10.040 --> 00:22:11.480]  經過一些特別的
[00:22:11.480 --> 00:22:13.480]  神容許的艱難難度
[00:22:13.480 --> 00:22:17.000]  他們醒覺然後回轉歸向神
[00:22:17.000 --> 00:22:18.280]  一位姊妹
[00:22:18.280 --> 00:22:22.960]  跟一位佛教男士結婚
[00:22:22.960 --> 00:22:24.480]  結婚之後
[00:22:24.480 --> 00:22:25.960]  男士就清楚表明
[00:22:25.960 --> 00:22:28.400]  我不歡喜你回教會
[00:22:28.400 --> 00:22:30.200]  她也不想得失丈夫
[00:22:30.200 --> 00:22:33.000]  因此就離開了上帝
[00:22:33.000 --> 00:22:34.480]  很多不同的情況下
[00:22:34.480 --> 00:22:37.360]  人有時候的心就轉移了
[00:22:37.360 --> 00:22:39.720]  但上帝給我們的免禮
[00:22:39.720 --> 00:22:42.280]  是在內心裡知道
[00:22:42.280 --> 00:22:44.200]  神是我們的上帝
[00:22:44.200 --> 00:22:48.880]  而在其中堅定地信靠祂
[00:22:48.880 --> 00:22:50.480]  我們再看下一個經文
[00:22:50.480 --> 00:22:51.600]  你再看下去的時候
[00:22:51.600 --> 00:22:52.480]  第九節
[00:22:52.480 --> 00:22:53.840]  聖經就說
[00:22:53.840 --> 00:22:57.480]  「他們都述說你們是怎樣接待我們
[00:22:57.480 --> 00:23:00.360]  而且怎樣離棄偶像歸向神
[00:23:00.360 --> 00:23:04.560]  要服侍這位又真又活的上帝」
[00:23:04.560 --> 00:23:07.120]  聖經提到一個次序
[00:23:07.120 --> 00:23:08.480]  原來的文字是說
[00:23:08.480 --> 00:23:10.680]  先是轉向神
[00:23:10.680 --> 00:23:11.960]  第一
[00:23:11.960 --> 00:23:12.880]  然後第二
[00:23:12.880 --> 00:23:14.880]  離棄偶像
[00:23:14.880 --> 00:23:15.680]  第三
[00:23:15.680 --> 00:23:20.160]  服侍這位又真又活的上帝
[00:23:20.160 --> 00:23:23.040]  不單止他們的生命是轉向上帝
[00:23:23.040 --> 00:23:24.280]  第十節就說
[00:23:24.280 --> 00:23:26.480]  並且等候
[00:23:26.480 --> 00:23:28.800]  耶穌基督從天降臨
[00:23:28.800 --> 00:23:30.480]  就是這位上帝
[00:23:30.480 --> 00:23:33.560]  從死人中復活的主耶穌基督
[00:23:33.560 --> 00:23:35.080]  祂是會救我們脫離
[00:23:35.080 --> 00:23:38.840]  將來的憤怒的一位耶穌
[00:23:38.840 --> 00:23:42.400]  聖經提到一個字叫等候
[00:23:42.400 --> 00:23:43.840]  裡面的意思是說
[00:23:43.840 --> 00:23:45.200]  不斷地等候
[00:23:45.200 --> 00:23:47.000]  是一個現代時式
[00:23:47.000 --> 00:23:49.200]  意味著在人生的路上
[00:23:49.200 --> 00:23:50.800]  有些時候會有艱難
[00:23:50.800 --> 00:23:52.480]  但仍然去等候主
[00:23:52.480 --> 00:23:54.880]  知道祂會再回來
[00:23:54.880 --> 00:23:56.520]  知道祂回來的時候
[00:23:56.520 --> 00:23:58.040]  祂會救我們脫離
[00:23:58.040 --> 00:24:00.960]  神公義的審判
[00:24:00.960 --> 00:24:04.560]  不需要面對著神的憤怒
[00:24:04.560 --> 00:24:06.640]  聖經羅馬書第五章提過
[00:24:06.640 --> 00:24:07.560]  聖經就說
[00:24:07.560 --> 00:24:08.560]  因為主耶穌的血
[00:24:08.560 --> 00:24:10.400]  我們被稱為義
[00:24:10.400 --> 00:24:11.440]  也因為主耶穌
[00:24:11.440 --> 00:24:17.160]  藉著祂得脫離上帝的憤怒
[00:24:17.160 --> 00:24:18.360]  在人生的路上
[00:24:18.360 --> 00:24:21.080]  有些時候會遇到一些挑戰
[00:24:21.080 --> 00:24:24.760]  但是人知道主耶穌會再回來
[00:24:24.760 --> 00:24:26.920]  內心警覺著
[00:24:26.920 --> 00:24:29.840]  也都等候主的恩典
[00:24:29.840 --> 00:24:31.760]  以致他們能夠堅定地
[00:24:31.760 --> 00:24:36.920]  服侍那位又真又活的上帝
[00:24:36.920 --> 00:24:39.160]  各位靈姐妹
[00:24:39.160 --> 00:24:40.920]  我們開始受提及
[00:24:40.920 --> 00:24:43.000]  由順忘愛
[00:24:43.000 --> 00:24:44.880]  上帝揀選我們
[00:24:44.880 --> 00:24:45.800]  也都讓我們的生命
[00:24:45.800 --> 00:24:47.960]  可以活出一種美善
[00:24:47.960 --> 00:24:49.960]  結出果子
[00:24:49.960 --> 00:24:51.040]  而在結果子的過程
[00:24:51.040 --> 00:24:52.120]  你發覺神用你
[00:24:52.120 --> 00:24:54.360]  祝福很多身邊的人
[00:24:54.360 --> 00:24:55.480]  也都讓你的生命
[00:24:55.480 --> 00:24:57.400]  經歷神的真實
[00:24:57.400 --> 00:24:59.960]  但是神對我們有一個勉勵
[00:24:59.960 --> 00:25:03.480]  要堅定地跟隨
[00:25:03.480 --> 00:25:06.560]  在當中等候祂的恩惠
[00:25:06.560 --> 00:25:10.960]  直至到我們的主耶穌基督再臨
[00:25:10.960 --> 00:25:14.440]  但願我們都如此堅定跟隨主
[00:25:14.440 --> 00:25:16.680]  結好生命的果子
[00:25:16.680 --> 00:25:22.000]  我們一起祈禱
[00:25:22.000 --> 00:25:51.000]  請大家為自己祈禱
[00:25:51.000 --> 00:25:53.280]  天父我們感謝祢
[00:25:53.280 --> 00:25:56.200]  因為祢自己親自來尋找我們
[00:25:56.200 --> 00:25:59.120]  帶領我們認識祢的救恩
[00:25:59.120 --> 00:26:00.320]  主下祢何等盼望
[00:26:00.320 --> 00:26:04.120]  我們能夠在世上成為祢的見證
[00:26:04.120 --> 00:26:06.120]  與祢同心
[00:26:06.120 --> 00:26:07.800]  主下我們禱告祢
[00:26:07.800 --> 00:26:10.440]  求祢在人生的路上
[00:26:10.440 --> 00:26:13.520]  堅固我們對祢的信心
[00:26:13.520 --> 00:26:16.680]  保守我們愛祢愛人的心
[00:26:16.680 --> 00:26:18.240]  也都常傳盼望
[00:26:18.240 --> 00:26:22.080]  以致在困難當中可以堅忍
[00:26:22.080 --> 00:26:24.360]  主下求祢用我們的生命
[00:26:24.360 --> 00:26:27.280]  結出豐盛的果子
[00:26:27.280 --> 00:26:29.800]  能夠可以榮耀祢
[00:26:29.800 --> 00:26:31.640]  主下我們在祢面前仰望
[00:26:31.640 --> 00:26:33.560]  等候祢的恩惠
[00:26:33.560 --> 00:26:36.000]  求祢將貼索羅里加教會的
[00:26:36.000 --> 00:26:38.760]  他們的榜樣放在我們心中
[00:26:38.760 --> 00:26:42.240]  讓我們都知道如此的跟隨祢
[00:26:42.240 --> 00:26:44.840]  我們祈禱奉耶穌成名求
[00:26:44.840 --> 00:26:45.840]  阿們
