
[00:00:00.000 --> 00:00:03.000]  實在很感謝神,感謝神的帶領
[00:27:02.000 --> 00:27:06.000]  當然我在這裡東插一句西插一句
[00:27:06.000 --> 00:27:10.000]  合在一起
[00:27:10.000 --> 00:27:13.000]  有一個人這樣說
[00:27:13.000 --> 00:27:19.000]  如果我們常常將一些不合理的事情合理化之後
[00:27:19.000 --> 00:27:21.000]  我們又認為
[00:27:21.000 --> 00:27:26.000]  做一點違法的事情不是什麼大惡的時候
[00:27:26.000 --> 00:27:31.000]  我們的良知已經開始失控
[00:27:31.000 --> 00:27:36.000]  而且我們的良知很快就會被蒙蔽
[00:27:36.000 --> 00:27:40.000]  你想一下
[00:27:40.000 --> 00:27:46.000]  當你覺得做一點壞事不OK的時候
[00:27:46.000 --> 00:27:49.000]  你開始失控
[00:27:49.000 --> 00:27:56.000]  你的良知開始被蒙蔽
[00:27:56.000 --> 00:28:01.000]  有另外一個人說
[00:28:01.000 --> 00:28:05.000]  那些只是迎合人心意的宗教
[00:28:05.000 --> 00:28:09.000]  他們的志在是舒緩人的良知
[00:28:09.000 --> 00:28:10.000]  讓他們覺得好過一點
[00:28:10.000 --> 00:28:11.000]  舒服一點
[00:28:11.000 --> 00:28:14.000]  滿足一點
[00:28:14.000 --> 00:28:16.000]  但是真正的信仰
[00:28:16.000 --> 00:28:18.000]  卻是要喚醒人的良知
[00:28:18.000 --> 00:28:20.000]  讓他們清楚知道
[00:28:20.000 --> 00:28:21.000]  什麼是可以做
[00:28:21.000 --> 00:28:26.000]  什麼是不值得做
[00:28:26.000 --> 00:28:31.000]  這是Martin Lloyd-Jones說的
[00:28:31.000 --> 00:28:33.000]  又有一個人這樣說
[00:28:33.000 --> 00:28:39.000]  如果一個人已經定義將一些惡事合理化
[00:28:39.000 --> 00:28:42.000]  他的良知
[00:28:42.000 --> 00:28:44.000]  他自己的良知
[00:28:44.000 --> 00:28:46.000]  他既然將一件惡事合理化
[00:28:46.000 --> 00:28:57.000]  他的良知就會引導他成為一個無可藥救的犯罪者
[00:28:57.000 --> 00:29:00.000]  那就是說
[00:29:00.000 --> 00:29:04.000]  是人的良知主動我們去選擇
[00:29:04.000 --> 00:29:06.000]  什麼是對什麼是不對
[00:29:06.000 --> 00:29:08.000]  什麼可以做什麼不可以做
[00:29:08.000 --> 00:29:13.000]  我們的良知就是我們的價值標準在裡面
[00:29:13.000 --> 00:29:16.000]  從這裡我們就開始明白
[00:29:16.000 --> 00:29:18.000]  為什麼那麼邪惡的人
[00:29:18.000 --> 00:29:19.000]  不道德的人
[00:29:19.000 --> 00:29:22.000]  可以做那麼邪惡不道德的事情
[00:29:22.000 --> 00:29:24.000]  而覺得沒有問題
[00:29:24.000 --> 00:29:25.000]  原來就是這樣
[00:29:25.000 --> 00:29:27.000]  因為他的良知已經蒙蔽了
[00:29:27.000 --> 00:29:37.000]  已經失控了
[00:29:37.000 --> 00:29:41.000]  Chuck Swindoll他自己這樣說
[00:29:41.000 --> 00:29:46.000]  人是由良心去主導的
[00:29:46.000 --> 00:29:48.000]  好壞就靠良知
[00:29:48.000 --> 00:29:53.000]  我的良知是好還是壞呢
[00:29:53.000 --> 00:29:54.000]  Chuck Swindoll他說
[00:29:54.000 --> 00:30:00.000]  那我怎樣可以知道我的良知是不是正確呢
[00:30:00.000 --> 00:30:02.000]  答案是
[00:30:02.000 --> 00:30:06.000]  就是我們要對神的真理敏感
[00:30:06.000 --> 00:30:13.000]  還要願意領受聖經的教導
[00:30:13.000 --> 00:30:15.000]  我聽完之後
[00:30:15.000 --> 00:30:17.000]  我的領受就是說
[00:30:17.000 --> 00:30:19.000]  我們處世為人
[00:30:19.000 --> 00:30:24.000]  不可以只靠自己的社會經驗
[00:30:24.000 --> 00:30:26.000]  因為社會經驗是什麼意思呢
[00:30:26.000 --> 00:30:34.000]  就是我們受世俗的風氣潮流所影響和主導
[00:30:34.000 --> 00:30:36.000]  現在的社會就是這樣
[00:30:36.000 --> 00:30:38.000]  社會風氣潮流主導了人的思想
[00:30:38.000 --> 00:30:43.000]  人會覺得不對的事情都是對的
[00:30:43.000 --> 00:30:44.000]  所以我自己說
[00:30:44.000 --> 00:30:49.000]  我們必須要由聖經的真理來主導我們的良心
[00:30:49.000 --> 00:30:56.000]  這樣我們才不會行差踏錯
[00:30:56.000 --> 00:30:58.000]  用聖經的標準來主導我們
[00:30:58.000 --> 00:31:01.000]  我們就不會行差踏錯
[00:31:01.000 --> 00:31:04.000]  這樣我們才可以民心無愧
[00:31:04.000 --> 00:31:06.000]  任意而行
[00:31:06.000 --> 00:31:20.000]  最後我和大家看看馬拉基書第一章二節
[00:31:20.000 --> 00:31:28.000]  其實一開始的時候
[00:31:28.000 --> 00:31:29.000]  神已經說
[00:31:29.000 --> 00:31:32.000]  耶和華說:我曾愛你們
[00:31:32.000 --> 00:31:36.000]  你們卻說:你在何事上愛我們呢?
[00:31:36.000 --> 00:31:41.000]  這句話
[00:31:41.000 --> 00:31:43.000]  也可以說是
[00:31:43.000 --> 00:31:48.000]  因為百姓他們基本上不覺得神已經愛他們
[00:31:48.000 --> 00:31:51.000]  或者不知道神愛他們
[00:31:51.000 --> 00:31:55.000]  所以他們可以亂來
[00:31:55.000 --> 00:31:58.000]  一個不知道神愛他們的人
[00:31:58.000 --> 00:32:00.000]  不懂得愛神
[00:32:00.000 --> 00:32:02.000]  也不懂得愛其他人
[00:32:02.000 --> 00:32:05.000]  他們就會亂來
[00:32:05.000 --> 00:32:11.000]  百姓說:你在何事上愛我們呢?
[00:32:11.000 --> 00:32:13.000]  今天我們也可以問神
[00:32:13.000 --> 00:32:16.000]  你在何事上愛我們呢?
[00:32:16.000 --> 00:32:18.000]  答案在哪裡?
[00:32:18.000 --> 00:32:23.000]  起碼我會找到在羅馬書五章八節
[00:32:26.000 --> 00:32:30.000]  唯有基督在我們還作罪人的時候為我們死
[00:32:30.000 --> 00:32:34.000]  神的愛就在此向我們顯明了
[00:32:34.000 --> 00:32:40.000]  回應今天的訊息
[00:32:40.000 --> 00:32:43.000]  我們一起讀
[00:32:43.000 --> 00:32:47.000]  印在程序表上的回應經文
[00:32:47.000 --> 00:32:50.000]  是詩篇
[00:32:54.000 --> 00:32:56.000]  詩篇103篇第二節
[00:32:56.000 --> 00:32:58.000]  我們一起讀
[00:32:58.000 --> 00:33:00.000]  我的心啊
[00:33:00.000 --> 00:33:02.000]  你要稱頌耶和華
[00:33:02.000 --> 00:33:05.000]  不可忘記他的一切恩惠
[00:33:05.000 --> 00:33:11.000]  如果我們想問心無愧
[00:33:11.000 --> 00:33:16.000]  我們必須不要忘記神的恩典
[00:33:16.000 --> 00:33:19.000]  神的救恩的恩典
[00:33:19.000 --> 00:33:22.000]  也不要忘記我們要敬畏神
[00:33:22.000 --> 00:33:24.000]  上上稱頌神
[00:33:24.000 --> 00:33:27.000]  我們一起祈禱
[00:33:27.000 --> 00:33:34.000]  賜給人愛的天父
[00:33:34.000 --> 00:33:38.000]  多謝你今天
[00:33:38.000 --> 00:33:42.000]  接受訊息的教導
[00:33:42.000 --> 00:33:48.000]  我們感謝神你一直默默地愛我們
[00:33:50.000 --> 00:33:52.000]  甚至在我們不知道
[00:33:52.000 --> 00:33:54.000]  甚至否認的時候
[00:33:54.000 --> 00:33:56.000]  你仍然愛我們
[00:33:56.000 --> 00:34:00.000]  求神你赦免我們
[00:34:00.000 --> 00:34:02.000]  也施恩給我們
[00:34:02.000 --> 00:34:06.000]  讓我們在生活裡
[00:34:06.000 --> 00:34:08.000]  能夠緊緊依靠你
[00:34:08.000 --> 00:34:10.000]  也靠著你的恩典能力
[00:34:10.000 --> 00:34:12.000]  能夠過聖潔的生活
[00:34:12.000 --> 00:34:15.000]  用我們的生活來榮耀你
[00:34:15.000 --> 00:34:18.000]  我們感謝你
[00:34:18.000 --> 00:34:20.000]  多謝你收聽我們的禱告
[00:34:20.000 --> 00:34:22.000]  我們繼續祈禱
[00:34:22.000 --> 00:34:24.000]  奉耶穌基督的聖名
