
[00:00:00.000 --> 00:00:02.360]  今天是大年初二
[00:19:21.240 --> 00:19:25.600]  他寧願選擇在聖殿一個很短的日子
[00:19:25.600 --> 00:19:29.520]  甚至只是站在殿的門檻
[00:19:29.520 --> 00:19:33.200]  他也不願住在惡人的帳篷裡
[00:19:33.200 --> 00:19:37.160]  這些惡人就是那些不屬於神的子民
[00:19:37.160 --> 00:19:40.720]  可能是在詩篇83篇第六節
[00:19:40.720 --> 00:19:45.080]  提到住帳篷的以東人和以實瑪利人
[00:19:45.080 --> 00:19:47.840]  摸鴨和下甲人
[00:19:47.840 --> 00:19:50.000]  在第十一節說
[00:19:50.000 --> 00:19:52.520]  詩人的強烈渴望
[00:19:52.520 --> 00:19:56.920]  是因為耶和華神是太陽
[00:19:56.920 --> 00:19:58.360]  是盾牌
[00:19:58.360 --> 00:20:01.360]  耶和華賜下恩惠和光榮
[00:20:01.360 --> 00:20:03.640]  他沒有留下一樣好處
[00:20:03.640 --> 00:20:06.520]  不給那些行為正直的人
[00:20:06.520 --> 00:20:09.120]  神是太陽是盾牌
[00:20:09.120 --> 00:20:11.520]  神既會顯露惡人的罪
[00:20:11.520 --> 00:20:14.920]  也會保護行為正直的人
[00:20:14.920 --> 00:20:17.520]  神沒有留下一樣好處
[00:20:17.520 --> 00:20:20.160]  不給那些行為正直的人
[00:20:20.160 --> 00:20:21.360]  在強調
[00:20:21.360 --> 00:20:25.560]  神不會保留一絲一毫的恩惠不給人
[00:20:25.560 --> 00:20:26.480]  不過
[00:20:26.480 --> 00:20:28.400]  要得到神的好處
[00:20:28.400 --> 00:20:31.320]  就要做行為正直的人
[00:20:31.320 --> 00:20:33.680]  也就是要品行端正
[00:20:33.680 --> 00:20:37.000]  我們所做的事都是討神喜悅的
[00:20:37.000 --> 00:20:38.520]  來到聖殿的敬拜
[00:20:38.520 --> 00:20:41.040]  詩人始終要離開
[00:20:41.040 --> 00:20:44.000]  要回到自己住的地方
[00:20:44.000 --> 00:20:47.840]  當中可能惡人就近在咫尺
[00:20:47.840 --> 00:20:49.400]  從聖殿的敬拜
[00:20:49.400 --> 00:20:50.680]  詩人得到力量
[00:20:50.680 --> 00:20:52.400]  因為神已經應許
[00:20:52.400 --> 00:20:54.680]  他會保護、會看顧
[00:20:54.680 --> 00:20:57.400]  詩人就算住在惡人之中
[00:20:57.400 --> 00:20:59.080]  只要行為正直
[00:20:59.080 --> 00:21:03.560]  就會得到神的恩惠和祝福
[00:21:03.560 --> 00:21:04.680]  第十二節
[00:21:04.680 --> 00:21:06.840]  在這首詩的總結
[00:21:06.840 --> 00:21:08.520]  「萬君之耶和華
[00:21:08.520 --> 00:21:11.440]  倚靠你的人是有福的」
[00:21:11.440 --> 00:21:15.240]  倚靠神的人就是住在神的殿裡
[00:21:15.240 --> 00:21:16.920]  靠神得力
[00:21:16.920 --> 00:21:19.720]  又在惡人當道的環境中
[00:21:19.720 --> 00:21:23.120]  堅持行為正直的人
[00:21:23.120 --> 00:21:24.080]  弟兄姊妹
[00:21:24.080 --> 00:21:26.080]  住在惡人的帳篷裡
[00:21:26.080 --> 00:21:28.440]  並非我們願意
[00:21:28.440 --> 00:21:32.080]  我想我們也會好像很想詩人那樣
[00:21:32.080 --> 00:21:34.280]  寧願住在神的殿裡
[00:21:34.280 --> 00:21:37.120]  一直有神的守護
[00:21:37.120 --> 00:21:37.880]  但是弟兄姊妹
[00:21:37.880 --> 00:21:39.680]  我們不要忘記
[00:21:39.680 --> 00:21:43.040]  我們的信仰不是為了自保
[00:21:43.040 --> 00:21:45.160]  基督徒是帶著耶穌基督
[00:21:45.160 --> 00:21:46.800]  給我們的使命
[00:21:46.800 --> 00:21:48.480]  進入世界
[00:21:48.480 --> 00:21:49.960]  傳揚主的道
[00:21:49.960 --> 00:21:51.760]  作鹽作鋼
[00:21:51.760 --> 00:21:53.720]  在險惡的世途裡
[00:21:53.720 --> 00:21:55.240]  持守神的道
[00:21:55.240 --> 00:21:57.240]  本來就是充滿挑戰
[00:21:57.240 --> 00:21:59.960]  加上今天社會那種無力
[00:21:59.960 --> 00:22:01.240]  無盼望
[00:22:01.240 --> 00:22:03.880]  我們更加要倚靠神
[00:22:03.880 --> 00:22:06.760]  生命的一早就提醒我們
[00:22:06.760 --> 00:22:10.200]  生死禍福是一個選擇
[00:22:10.200 --> 00:22:12.480]  如果你不選擇被神抓住
[00:22:12.480 --> 00:22:15.840]  你就會被其他的事物抓走
[00:22:15.840 --> 00:22:19.360]  正確的選擇是非常重要的
[00:22:19.360 --> 00:22:21.680]  有一個富商和他的兒子
[00:22:21.680 --> 00:22:23.560]  都非常喜歡藝術品
[00:22:23.560 --> 00:22:25.760]  他們收藏了很多名畫
[00:22:25.760 --> 00:22:27.800]  從梵谷到畢加索
[00:22:27.800 --> 00:22:29.480]  應有盡有
[00:22:29.480 --> 00:22:30.880]  不過很不幸
[00:22:30.880 --> 00:22:32.840]  這個兒子在越戰期間
[00:22:32.840 --> 00:22:36.360]  為了救他的一個隊友戰死沙場
[00:22:36.360 --> 00:22:38.360]  這個爸爸很傷心
[00:22:38.360 --> 00:22:39.400]  沒多久
[00:22:39.400 --> 00:22:41.080]  被救的那一個隊友
[00:22:41.080 --> 00:22:43.400]  就帶了自己畫的一幅畫
[00:22:43.400 --> 00:22:45.720]  就是這個兒子的肖像
[00:22:45.720 --> 00:22:49.040]  來安慰這個傷心的爸爸
[00:22:49.040 --> 00:22:50.840]  這個爸爸一看到這幅畫
[00:22:50.840 --> 00:22:52.280]  很珍惜
[00:22:52.280 --> 00:22:53.960]  很感動
[00:22:53.960 --> 00:22:54.960]  沒多久之後
[00:22:54.960 --> 00:22:57.240]  這個爸爸都離開了世界
[00:22:57.240 --> 00:22:59.320]  因為沒有人繼承他的名畫
[00:22:59.320 --> 00:23:01.720]  就開了一個拍賣會
[00:23:01.720 --> 00:23:03.520]  很多社會名流藝術家
[00:23:03.520 --> 00:23:05.320]  都親自來出席
[00:23:05.320 --> 00:23:06.560]  人人都很期待
[00:23:06.560 --> 00:23:09.640]  可以買到這些名畫
[00:23:09.640 --> 00:23:11.160]  但第一幅拍賣的
[00:23:11.160 --> 00:23:13.480]  就是這個兒子的肖像
[00:23:13.480 --> 00:23:15.400]  所有人都很奇怪
[00:23:15.400 --> 00:23:17.960]  誰會買這個畫功又不好
[00:23:17.960 --> 00:23:20.680]  毫無名氣的一幅畫
[00:23:20.680 --> 00:23:23.000]  但是拍賣官非常堅持
[00:23:23.000 --> 00:23:24.680]  不停在叫賣
[00:23:24.680 --> 00:23:26.640]  人們開始很不耐煩
[00:23:26.640 --> 00:23:28.680]  沒有人願意出價
[00:23:28.680 --> 00:23:31.080]  最後就由富商的元丁
[00:23:31.080 --> 00:23:33.480]  出了一百元買了
[00:23:33.480 --> 00:23:35.040]  因為他仍然很懷念
[00:23:35.040 --> 00:23:39.240]  這個因為救人而犧牲生命的兒子
[00:23:39.240 --> 00:23:39.920]  當然人們以為
[00:23:39.920 --> 00:23:41.440]  買了這幅這麼便宜的畫
[00:23:41.440 --> 00:23:43.320]  就輪到名畫了
[00:23:43.320 --> 00:23:46.040]  殊不知拍賣官就宣佈
[00:23:46.040 --> 00:23:48.360]  拍賣已經結束了
[00:23:48.360 --> 00:23:50.480]  在富商的遺囑裏面
[00:23:50.480 --> 00:23:52.800]  很明確地寫了
[00:23:52.800 --> 00:23:55.720]  誰買了這幅兒子的肖像
[00:23:55.720 --> 00:23:59.880]  就可以繼承富商所有的名畫
[00:23:59.880 --> 00:24:01.680]  要了這個兒子的人
[00:24:01.680 --> 00:24:04.440]  就等於得到全部
[00:24:04.440 --> 00:24:05.440]  弟兄姊妹
[00:24:05.440 --> 00:24:07.240]  我們已經得到耶穌基督
[00:24:07.240 --> 00:24:10.160]  神的兒子作為我們的救主
[00:24:10.160 --> 00:24:13.760]  我們已經得著神給我們的賜福
[00:24:13.760 --> 00:24:15.440]  詩篇八十四篇
[00:24:15.440 --> 00:24:16.680]  鼓勵我們
[00:24:16.680 --> 00:24:19.480]  倚靠神的人是有福的
[00:24:19.480 --> 00:24:21.760]  只要我們不要停錯了
[00:24:21.760 --> 00:24:24.560]  在焦慮和恐懼裏面
[00:24:24.560 --> 00:24:28.480]  不要靠錯了自己的籌算和計劃
[00:24:28.480 --> 00:24:31.640]  常常住在神的話語裏面
[00:24:31.640 --> 00:24:35.800]  應聘神才是我們的保護者
[00:24:35.800 --> 00:24:39.000]  和我們的供應者
[00:24:39.000 --> 00:24:42.920]  帶著信心和信服去靠著得力
[00:24:42.920 --> 00:24:46.520]  我們縱然要面對某明朗的前路
[00:24:46.520 --> 00:24:49.000]  或者是很凶險的世途
[00:24:49.000 --> 00:24:50.640]  但我們要選擇
[00:24:50.640 --> 00:24:52.760]  做一個正確的選擇
[00:24:52.760 --> 00:24:56.200]  堅持做行為正直的人
[00:24:56.200 --> 00:24:58.840]  靠主得福
[00:24:58.840 --> 00:25:03.880]  頂姊妹讓我們有少許安靜的時間去思想
[00:25:03.880 --> 00:25:10.280]  詩篇八十四篇對你有什麼啟迪
[00:25:10.280 --> 00:25:13.280]  在當中神所提到的福氣
[00:25:13.280 --> 00:25:16.680]  又是否你所渴想切募的呢?
[00:25:16.680 --> 00:25:19.360]  讓我們有少許安靜的時間
[00:25:19.360 --> 00:25:26.880]  停留在神的教導裏面
[00:25:26.880 --> 00:25:29.640]  我們同心圖告
[00:25:29.640 --> 00:25:32.360]  深愛我們的天父上帝
[00:25:32.360 --> 00:25:35.720]  藉著你無私的愛
[00:25:35.720 --> 00:25:39.320]  藉著耶穌基督道成肉身
[00:25:39.320 --> 00:25:43.120]  我們的生命得著這個救恩
[00:25:43.120 --> 00:25:45.720]  變得很不一樣
[00:25:45.720 --> 00:25:49.360]  就算今天我們面對著很多艱難
[00:25:49.360 --> 00:25:51.280]  挑戰
[00:25:51.280 --> 00:25:55.760]  甚至有些處境不是我們所願意見到的
[00:25:55.760 --> 00:25:58.240]  但上帝你不停說
[00:25:58.240 --> 00:26:03.400]  你會繼續賜福給行為正直的人
[00:26:03.400 --> 00:26:05.480]  主啊幫助我們
[00:26:05.480 --> 00:26:10.360]  時刻渴想切募敬拜你
[00:26:10.360 --> 00:26:14.360]  真的停留在主你自己的教導裏面
[00:26:14.360 --> 00:26:19.200]  以致我們的生命不自徬徨無助
[00:26:19.200 --> 00:26:21.640]  又求主幫助我們
[00:26:21.640 --> 00:26:26.480]  記得信心信服的重要
[00:26:26.480 --> 00:26:29.840]  讓我們信心渺小的時候
[00:26:29.840 --> 00:26:31.520]  神你補足
[00:26:31.520 --> 00:26:35.800]  以致我們時刻能夠靠主得力
[00:26:35.800 --> 00:26:38.240]  主又幫助我們
[00:26:38.240 --> 00:26:41.200]  在這個很紛亂的世代當中
[00:26:41.200 --> 00:26:44.440]  我們要做一個對的選擇
[00:26:44.440 --> 00:26:48.720]  繼續走在主的路上依靠你
[00:26:48.720 --> 00:26:50.600]  多謝你聽我們的祈禱
[00:26:50.600 --> 00:26:52.080]  我們的禱告仰望
[00:26:52.080 --> 00:26:55.760]  是奉靠主耶穌基督得勝明智而求
[00:26:55.760 --> 00:26:57.760]  阿門
