
[00:00:00.000 --> 00:00:08.000]  很高興可以再次成為神話語的出口
[00:25:29.000 --> 00:25:34.000]  沒有亂斬自己所建立的功績
[00:25:34.000 --> 00:25:37.000]  卻是聽從神的吩咐
[00:25:37.000 --> 00:25:39.000]  來任主使用
[00:25:39.000 --> 00:25:42.000]  還有一個就是保羅
[00:25:42.000 --> 00:25:45.000]  以前碧巴教會
[00:25:45.000 --> 00:25:47.000]  卻因著認識耶穌
[00:25:47.000 --> 00:25:50.000]  然後得著傳言的改變
[00:25:50.000 --> 00:25:55.000]  成為了寫了很多新約書卷的作者
[00:25:55.000 --> 00:26:01.000]  也為耶穌基督建立了很多的教會
[00:26:01.000 --> 00:26:04.000]  當我看到《使徒行傳》裏
[00:26:04.000 --> 00:26:07.000]  這些經歷聖靈充滿的使徒
[00:26:07.000 --> 00:26:11.000]  然後可以成就上帝那麼多的工作
[00:26:11.000 --> 00:26:14.000]  見證耶穌的能力的時候
[00:26:14.000 --> 00:26:17.000]  我就想起聖經裏面
[00:26:17.000 --> 00:26:19.000]  耶穌一個提醒
[00:26:19.000 --> 00:26:23.000]  記載在約翰福音14章12節
[00:26:23.000 --> 00:26:25.000]  經文是這樣說的
[00:26:25.000 --> 00:26:29.000]  耶穌說:我實實在在地告訴你們
[00:26:29.000 --> 00:26:31.000]  我所做的事
[00:26:31.000 --> 00:26:34.000]  相信我的人也要做
[00:26:34.000 --> 00:26:38.000]  並且要做比這更大的事
[00:26:38.000 --> 00:26:41.000]  因為我往乎那裡去
[00:26:41.000 --> 00:26:44.000]  耶穌將天國拓展
[00:26:44.000 --> 00:26:46.000]  祂曾經做過的事情
[00:26:46.000 --> 00:26:49.000]  祂吩咐我們要接棒
[00:26:49.000 --> 00:26:53.000]  祂已經回到父神的右邊
[00:26:53.000 --> 00:26:57.000]  天國的拓展就交給信祂的人
[00:26:57.000 --> 00:27:00.000]  來繼續發展
[00:27:00.000 --> 00:27:03.000]  還有我又想起一個
[00:27:03.000 --> 00:27:07.000]  在馬太福音25章14到30節
[00:27:07.000 --> 00:27:09.000]  一個段落
[00:27:09.000 --> 00:27:11.000]  可能我說起你們也會記得
[00:27:11.000 --> 00:27:13.000]  耶穌有一個比喻
[00:27:13.000 --> 00:27:16.000]  提醒我們要按著我們的才幹
[00:27:16.000 --> 00:27:20.000]  來去發揮
[00:27:20.000 --> 00:27:24.000]  因為你怎樣用你的恩賜才幹
[00:27:24.000 --> 00:27:27.000]  必然能夠得著獎賞
[00:27:27.000 --> 00:27:30.000]  我們的主是一個
[00:27:30.000 --> 00:27:35.000]  留下家業給我們
[00:27:35.000 --> 00:27:38.000]  來去管理發揮的主
[00:27:38.000 --> 00:27:43.000]  不知道你們會怎樣看這個輔陀
[00:27:43.000 --> 00:27:47.000]  是否一個千載難逢的機會呢?
[00:27:47.000 --> 00:27:49.000]  在這個比喻裡面
[00:27:49.000 --> 00:27:51.000]  有領受五千銀子
[00:27:51.000 --> 00:27:55.000]  二千銀子和一千銀子的僕人
[00:27:55.000 --> 00:28:00.000]  當家主再回來的時候
[00:28:00.000 --> 00:28:05.000]  祂會要求僕人交賬
[00:28:05.000 --> 00:28:07.000]  我們相信的耶穌
[00:28:07.000 --> 00:28:10.000]  也是一個論功行賞的主
[00:28:10.000 --> 00:28:14.000]  有一天我們承接了祂的託付
[00:28:14.000 --> 00:28:18.000]  我們也要向祂交賬
[00:28:18.000 --> 00:28:19.000]  在這個比喻裡面
[00:28:19.000 --> 00:28:22.000]  領受一千銀子的僕人
[00:28:22.000 --> 00:28:23.000]  到要交賬的時候
[00:28:23.000 --> 00:28:25.000]  他怎樣呢?
[00:28:25.000 --> 00:28:27.000]  沒有東西交出來
[00:28:27.000 --> 00:28:30.000]  他要將主人給他的一千銀子
[00:28:30.000 --> 00:28:32.000]  埋在地裡
[00:28:32.000 --> 00:28:34.000]  然後說我很害怕
[00:28:34.000 --> 00:28:36.000]  於是就這樣就算了
[00:28:36.000 --> 00:28:39.000]  結果這個論功行賞的主
[00:28:39.000 --> 00:28:41.000]  就將他懲罰
[00:28:41.000 --> 00:28:43.000]  要他出外
[00:28:43.000 --> 00:28:49.000]  不能夠與主共享他的筵席
[00:28:49.000 --> 00:28:51.000]  原來害怕會令到我們
[00:28:51.000 --> 00:28:56.000]  不能夠成為好的管家
[00:28:56.000 --> 00:28:58.000]  當我看這個段落
[00:28:58.000 --> 00:28:59.000]  看彼得
[00:28:59.000 --> 00:29:02.000]  看《士同行傳》一到八章的時候
[00:29:02.000 --> 00:29:04.000]  我就會問
[00:29:04.000 --> 00:29:07.000]  我們都是蒙主呼召
[00:29:07.000 --> 00:29:10.000]  領受聖靈
[00:29:10.000 --> 00:29:14.000]  我們又為主做了些什麼呢?
[00:29:14.000 --> 00:29:17.000]  有一個太太
[00:29:17.000 --> 00:29:21.000]  近日和我有些傾談
[00:29:21.000 --> 00:29:24.000]  她可能真的是社會動盪
[00:29:24.000 --> 00:29:26.000]  所以她有很多憂慮
[00:29:26.000 --> 00:29:29.000]  很擔心自己會比丈夫早死
[00:29:29.000 --> 00:29:31.000]  雖然她還是很年輕
[00:29:31.000 --> 00:29:32.000]  五十多歲
[00:29:32.000 --> 00:29:34.000]  有個兒子
[00:29:34.000 --> 00:29:36.000]  她說我很擔心
[00:29:36.000 --> 00:29:38.000]  不知道如果我死早一點
[00:29:38.000 --> 00:29:44.000]  老公會不會另娶
[00:29:44.000 --> 00:29:47.000]  然後這個女人做後母
[00:29:47.000 --> 00:29:49.000]  不知道會不會對我兒子不好呢?
[00:29:49.000 --> 00:29:51.000]  所以我有一次就跟老公說
[00:29:51.000 --> 00:29:55.000]  老公!老公!我很擔心有一天我會比你早死
[00:29:55.000 --> 00:29:57.000]  可不可以到我比你早死之後
[00:29:57.000 --> 00:29:59.000]  如果你要娶老婆
[00:29:59.000 --> 00:30:01.000]  你不要將我們的家產
[00:30:01.000 --> 00:30:03.000]  和你老婆對婚
[00:30:03.000 --> 00:30:05.000]  老公說為什麼呢?
[00:30:05.000 --> 00:30:07.000]  她說我很擔心他刻薄我兒子
[00:30:07.000 --> 00:30:09.000]  然後他沒有照顧
[00:30:09.000 --> 00:30:12.000]  老公說你用不著想成這樣
[00:30:12.000 --> 00:30:14.000]  如果你真的要死
[00:30:14.000 --> 00:30:16.000]  我真的要再娶
[00:30:16.000 --> 00:30:20.000]  我不可以這樣對我的老婆
[00:30:20.000 --> 00:30:23.000]  於是她就很擔心
[00:30:23.000 --> 00:30:27.000]  雖然女人比男人長壽
[00:30:27.000 --> 00:30:30.000]  而且她正當成年
[00:30:30.000 --> 00:30:32.000]  事情還沒有發生
[00:30:32.000 --> 00:30:35.000]  但她的焦慮令她坐立不安
[00:30:35.000 --> 00:30:37.000]  所以她就跟老公說
[00:30:37.000 --> 00:30:40.000]  她說如果是這樣
[00:30:40.000 --> 00:30:42.000]  我就要自立為足
[00:30:42.000 --> 00:30:44.000]  我要將我所有
[00:30:44.000 --> 00:30:46.000]  來給我兒子
[00:30:46.000 --> 00:30:50.000]  以至不用他照顧
[00:30:50.000 --> 00:30:52.000]  聽起來好像很好笑
[00:30:52.000 --> 00:30:54.000]  不過如果你有很多焦慮
[00:30:54.000 --> 00:30:56.000]  你有很多的籌謀
[00:30:56.000 --> 00:30:59.000]  這些籌謀可能
[00:30:59.000 --> 00:31:03.000]  未必能夠令你最安心
[00:31:03.000 --> 00:31:05.000]  甚至為了這些籌謀
[00:31:05.000 --> 00:31:07.000]  你都要付代價
[00:31:07.000 --> 00:31:10.000]  我就知道當她這樣跟老公說之後
[00:31:10.000 --> 00:31:13.000]  老公立刻不出聲
[00:31:13.000 --> 00:31:16.000]  是因為當她這樣的決定
[00:31:16.000 --> 00:31:20.000]  就將她跟丈夫那份互信
[00:31:20.000 --> 00:31:24.000]  打了一個很大的折扣
[00:31:24.000 --> 00:31:28.000]  原來我們對上帝的信任
[00:31:28.000 --> 00:31:31.000]  都需要很多的操練
[00:31:31.000 --> 00:31:33.000]  聖經裏面說了很多
[00:31:33.000 --> 00:31:37.000]  上帝對我們的應許和承諾
[00:31:37.000 --> 00:31:41.000]  不過你究竟信有多少呢?
[00:31:41.000 --> 00:31:43.000]  回看彼得一拿
[00:31:43.000 --> 00:31:46.000]  在他跟隨耶穌的過程
[00:31:46.000 --> 00:31:48.000]  還記不記得有一個片段
[00:31:48.000 --> 00:31:52.000]  當他見到耶穌在水面走過來的時候
[00:31:52.000 --> 00:31:55.000]  十二個門徒裏面
[00:31:55.000 --> 00:31:58.000]  只有他要走去耶穌那裏
[00:31:58.000 --> 00:32:00.000]  很有吉時
[00:32:00.000 --> 00:32:04.000]  他跨出船外迎向主
[00:32:04.000 --> 00:32:07.000]  原來這個勇敢的行動
[00:32:07.000 --> 00:32:13.000]  都有風浪和會遇到失敗
[00:32:13.000 --> 00:32:17.000]  不過就因著他這樣願意跟隨
[00:32:17.000 --> 00:32:20.000]  他對上耶穌基督的信任
[00:32:20.000 --> 00:32:26.000]  和其他的門徒有很大的不同
[00:32:26.000 --> 00:32:30.000]  我很相信我們被召
[00:32:30.000 --> 00:32:36.000]  一定是上帝給了我們有不同的責任
[00:32:36.000 --> 00:32:38.000]  需要去完成
[00:32:38.000 --> 00:32:41.000]  他也給了我們有不同的恩賜
[00:32:41.000 --> 00:32:43.000]  我們能夠發揮
[00:32:43.000 --> 00:32:45.000]  未必每個人都有五千兩
[00:32:45.000 --> 00:32:47.000]  但是或多或少
[00:32:47.000 --> 00:32:51.000]  我們總有上帝給我們的份
[00:32:51.000 --> 00:32:54.000]  信了耶穌這麼久
[00:32:54.000 --> 00:32:58.000]  你的獨特和恩賜是什麼呢?
[00:32:58.000 --> 00:33:01.000]  你會不會記住
[00:33:01.000 --> 00:33:05.000]  約翰福音十四章十二節的提醒
[00:33:05.000 --> 00:33:08.000]  上帝要在我們生命上高
[00:33:08.000 --> 00:33:10.000]  因著跟隨他
[00:33:10.000 --> 00:33:14.000]  為上帝成就更大的事情
[00:33:14.000 --> 00:33:16.000]  你會不會相信
[00:33:16.000 --> 00:33:19.000]  仕途行傳一章八節所講
[00:33:19.000 --> 00:33:21.000]  我們必得著能力
[00:33:21.000 --> 00:33:26.000]  並且要成為耶穌基督的見證
[00:33:26.000 --> 00:33:28.000]  你有多相信
[00:33:28.000 --> 00:33:32.000]  上帝就多能夠用你
[00:33:32.000 --> 00:33:35.000]  接著下星期就是福音主日
[00:33:35.000 --> 00:33:39.000]  第四週就是猜全年會
[00:33:39.000 --> 00:33:43.000]  我們究竟餘下的人生
[00:33:43.000 --> 00:33:46.000]  會是怎樣使用
[00:33:46.000 --> 00:33:51.000]  是符合上帝的託付
[00:33:51.000 --> 00:33:54.000]  並且得主喜悅呢
[00:33:54.000 --> 00:33:56.000]  願意短短的
[00:33:56.000 --> 00:33:59.000]  三十二到四十三節的經文
[00:33:59.000 --> 00:34:01.000]  成為我們的提醒
[00:34:01.000 --> 00:34:09.000]  我們一起同心祈禱
[00:34:09.000 --> 00:34:13.000]  當我們低頭的時候
[00:34:13.000 --> 00:34:18.000]  我們知道在天上的主看著我們
[00:34:18.000 --> 00:34:23.000]  祂是按命叫我們跟隨祂
[00:34:23.000 --> 00:34:25.000]  跟了這麼久
[00:34:25.000 --> 00:34:28.000]  你對耶穌有多認識
[00:34:28.000 --> 00:34:33.000]  你經歷過耶穌那些恩情
[00:34:33.000 --> 00:34:36.000]  你又因著跟耶穌
[00:34:36.000 --> 00:34:40.000]  你的生命有沒有經歷過改變
[00:34:40.000 --> 00:34:44.000]  有沒有將你那些認為很重要的東西
[00:34:44.000 --> 00:34:47.000]  可以放下
[00:34:47.000 --> 00:34:49.000]  然後給耶穌
[00:34:49.000 --> 00:34:53.000]  拿著你生命的太盤
[00:34:53.000 --> 00:34:57.000]  帶你去到水深之處
[00:34:57.000 --> 00:35:06.000]  帶你去成為基督活活的見證人
[00:35:06.000 --> 00:35:10.000]  我們求聖靈真的對我們說話
[00:35:10.000 --> 00:35:14.000]  如果我們內裡有哪些的難阻
[00:35:14.000 --> 00:35:16.000]  哪些的堅持
[00:35:16.000 --> 00:35:18.000]  哪些的體健
[00:35:18.000 --> 00:35:23.000]  叫我們不能夠經歷聖靈的大能
[00:35:23.000 --> 00:35:28.000]  甚至是信服耶穌的呼召
[00:35:28.000 --> 00:35:31.000]  求主粉碎
[00:35:31.000 --> 00:35:33.000]  拆毀
[00:35:33.000 --> 00:35:36.000]  叫我們能夠恩著
[00:35:36.000 --> 00:35:37.000]  聽命
[00:35:37.000 --> 00:35:39.000]  信服
[00:35:39.000 --> 00:35:42.000]  我們可以活出
[00:35:42.000 --> 00:35:44.000]  好像彼得
[00:35:44.000 --> 00:35:48.000]  好像其他使徒一樣
[00:35:48.000 --> 00:35:50.000]  不一樣的人生
[00:35:50.000 --> 00:35:53.000]  願意上帝你自己的恩惠和大能
[00:35:53.000 --> 00:35:55.000]  能夠上上
[00:35:55.000 --> 00:35:57.000]  與我們同在
[00:35:57.000 --> 00:36:00.000]  叫我們更加能夠成為恩典的出口
[00:36:00.000 --> 00:36:04.000]  叫你的名字得最好的榮耀
[00:36:04.000 --> 00:36:05.000]  同心禱告
[00:36:05.000 --> 00:36:07.000]  奉耶穌的名及
[00:36:07.000 --> 00:36:09.000]  阿們
