
[00:00:00.000 --> 00:00:05.340]  上個禮拜的講道 講了未有律法之前的奉獻
[00:26:47.400 --> 00:26:50.400]  不過你要給我五分之一
[00:26:50.400 --> 00:26:53.400]  你願意嗎
[00:26:55.400 --> 00:26:57.400]  那就先做吧
[00:26:57.400 --> 00:26:59.400]  就算你六個月沒有工作
[00:26:59.400 --> 00:27:03.400]  那些散工你也會做
[00:27:03.400 --> 00:27:05.400]  可能有一半工資你也會做
[00:27:05.400 --> 00:27:07.400]  一半工資你也會做
[00:27:07.400 --> 00:27:09.400]  那一半去哪了
[00:27:09.400 --> 00:27:11.400]  不要當是奉獻了
[00:27:11.400 --> 00:27:13.400]  當你的工資少了一半
[00:27:13.400 --> 00:27:15.400]  不要當那些是奉獻
[00:27:15.400 --> 00:27:17.400]  不要這回事
[00:27:17.400 --> 00:27:21.400]  我問大家
[00:27:21.400 --> 00:27:23.400]  神一直賜福給你
[00:27:23.400 --> 00:27:25.400]  人工一路增加的時候
[00:27:25.400 --> 00:27:27.400]  你何樂而不為繼續給十分之一
[00:27:27.400 --> 00:27:29.400]  對分而已
[00:27:29.400 --> 00:27:31.400]  有一位弟兄
[00:27:31.400 --> 00:27:33.400]  前幾年聽完我講道之後
[00:27:33.400 --> 00:27:35.400]  講了一奉獻神會賜福的時候
[00:27:35.400 --> 00:27:37.400]  他跟我說牧師你為我祈禱
[00:27:37.400 --> 00:27:39.400]  我以後將來發達
[00:27:39.400 --> 00:27:41.400]  和神一人一半
[00:27:41.400 --> 00:27:43.400]  我說等等
[00:27:43.400 --> 00:27:47.400]  先搞清楚你究竟是什麼回事
[00:27:47.400 --> 00:27:49.400]  但以後都不見了這位人
[00:27:53.400 --> 00:27:55.400]  他還不明白十一奉獻是什麼意思
[00:27:55.400 --> 00:27:57.400]  但他也知道對分很划算
[00:27:57.400 --> 00:27:59.400]  等於你打本我做生意
[00:27:59.400 --> 00:28:01.400]  賺到的兩份何樂而不為
[00:28:01.400 --> 00:28:05.400]  唯獨為什麼
[00:28:05.400 --> 00:28:07.400]  我們十一奉獻覺得有問題
[00:28:07.400 --> 00:28:11.400]  神不是叫你預早給十一奉獻
[00:28:11.400 --> 00:28:13.400]  大家記得
[00:28:13.400 --> 00:28:15.400]  你沒錢的時候不用十一奉獻
[00:28:15.400 --> 00:28:17.400]  是你有了錢之後才十一奉獻
[00:28:17.400 --> 00:28:19.400]  何樂而不為呢
[00:28:23.400 --> 00:28:25.400]  是不是原則的問題
[00:28:25.400 --> 00:28:27.400]  上次說的
[00:28:27.400 --> 00:28:29.400]  其實不是
[00:28:29.400 --> 00:28:31.400]  凡是講原則的問題
[00:28:31.400 --> 00:28:33.400]  結果都是講錢的問題
[00:28:33.400 --> 00:28:35.400]  錢在哪裡
[00:28:35.400 --> 00:28:37.400]  心就在哪裡
[00:28:37.400 --> 00:28:39.400]  聖經說的很對
[00:28:39.400 --> 00:28:41.400]  什麼宗教信仰都好
[00:28:41.400 --> 00:28:43.400]  講到錢的時候
[00:28:43.400 --> 00:28:45.400]  是一樣
[00:28:45.400 --> 00:28:47.400]  錢在哪裡
[00:28:47.400 --> 00:28:49.400]  心就在哪裡
[00:28:51.400 --> 00:28:53.400]  講到錢的時候是一樣
[00:28:53.400 --> 00:28:57.400]  你真的相信嗎
[00:28:57.400 --> 00:28:59.400]  你就會很樂意捐獻
[00:28:59.400 --> 00:29:05.400]  接著我和大家看看
[00:29:05.400 --> 00:29:07.400]  神將十一奉獻放在律法裡面
[00:29:07.400 --> 00:29:09.400]  規定人十一奉獻
[00:29:09.400 --> 00:29:11.400]  目的是什麼呢
[00:29:11.400 --> 00:29:13.400]  我們看
[00:29:13.400 --> 00:29:17.400]  新命記
[00:29:19.400 --> 00:29:21.400]  第十三節
[00:29:21.400 --> 00:29:23.400]  生命記第十二章
[00:29:23.400 --> 00:29:25.400]  二十三節
[00:29:47.400 --> 00:29:49.400]  這個就是十一奉獻的目的
[00:29:49.400 --> 00:29:53.400]  提醒我們要敬畏神
[00:29:53.400 --> 00:29:59.400]  這個不單止
[00:29:59.400 --> 00:30:01.400]  提醒我們要敬畏神
[00:30:01.400 --> 00:30:03.400]  也是神賜福的應許
[00:30:03.400 --> 00:30:05.400]  我們看馬拉基書三章十節
[00:30:05.400 --> 00:30:09.400]  馬拉基書三章十節
[00:30:17.400 --> 00:30:19.400]  以此試試我
[00:30:19.400 --> 00:30:21.400]  是否為你們躺開天上的窗戶
[00:30:21.400 --> 00:30:23.400]  傾福於你們
[00:30:23.400 --> 00:30:25.400]  甚至無處可容
[00:30:25.400 --> 00:30:27.400]  無處可容的意思
[00:30:27.400 --> 00:30:29.400]  就是滿舍的意思
[00:30:29.400 --> 00:30:33.400]  傾福於我們
[00:30:33.400 --> 00:30:35.400]  多到滿舍
[00:30:35.400 --> 00:30:37.400]  盼望我們每一個信徒
[00:30:37.400 --> 00:30:39.400]  都經歷到神所賜的
[00:30:39.400 --> 00:30:41.400]  十分之一的福氣
[00:30:47.400 --> 00:30:49.400]  作為你們的
[00:30:49.400 --> 00:30:51.400]  目者
[00:30:51.400 --> 00:30:53.400]  我必須要教導大家
[00:30:53.400 --> 00:30:55.400]  關於十一奉獻
[00:30:55.400 --> 00:30:57.400]  聖經裏面的教導
[00:30:57.400 --> 00:30:59.400]  神沒有將十一奉獻
[00:30:59.400 --> 00:31:01.400]  放在誡命裏面
[00:31:01.400 --> 00:31:03.400]  神將教導
[00:31:03.400 --> 00:31:05.400]  將十一奉獻的教導
[00:31:05.400 --> 00:31:07.400]  放在聖經裏面
[00:31:07.400 --> 00:31:11.400]  十一奉獻
[00:31:11.400 --> 00:31:13.400]  是敬畏神和
[00:31:13.400 --> 00:31:15.400]  得神更多的福氣
[00:31:15.400 --> 00:31:17.400]  的途徑之一
[00:31:17.400 --> 00:31:19.400]  我不想大家
[00:31:19.400 --> 00:31:21.400]  失去了這個機會
[00:31:21.400 --> 00:31:23.400]  最後
[00:31:23.400 --> 00:31:25.400]  我用約翰福音來做結束
[00:31:25.400 --> 00:31:27.400]  約翰福音
[00:31:27.400 --> 00:31:29.400]  三章十六節
[00:31:29.400 --> 00:31:31.400]  我們有張「我」
[00:31:31.400 --> 00:31:33.400]  將「我」字放進去
[00:31:33.400 --> 00:31:39.400]  約翰福音三章十六節
[00:31:39.400 --> 00:31:41.400]  神愛我
[00:31:41.400 --> 00:31:43.400]  甚至將他的獨生子賜給我
[00:31:43.400 --> 00:31:45.400]  叫我信他的不致滅亡
[00:31:45.400 --> 00:31:47.400]  反得永生
[00:31:47.400 --> 00:31:49.400]  神的愛
[00:31:49.400 --> 00:31:51.400]  耶穌的犧牲
[00:31:51.400 --> 00:31:53.400]  值不值得我們去
[00:31:53.400 --> 00:31:55.400]  敬畏祂
[00:31:55.400 --> 00:31:57.400]  值不值得我們感恩和獻上
[00:31:57.400 --> 00:31:59.400]  十分一
[00:31:59.400 --> 00:32:03.400]  這是我們每一個
[00:32:03.400 --> 00:32:05.400]  信徒要在神面前
[00:32:05.400 --> 00:32:07.400]  面對的問題
[00:32:07.400 --> 00:32:09.400]  希望我們能夠做一個
[00:32:09.400 --> 00:32:11.400]  更加能夠得福的決定
[00:32:11.400 --> 00:32:13.400]  我們一起祈禱
[00:32:13.400 --> 00:32:15.400]  賜給人愛天父
[00:32:15.400 --> 00:32:17.400]  多謝祢賜下寶貴的說話
[00:32:17.400 --> 00:32:19.400]  多謝祢教導我們
[00:32:19.400 --> 00:32:21.400]  是曉得用十一奉獻
[00:32:21.400 --> 00:32:23.400]  來敬畏祢
[00:32:23.400 --> 00:32:25.400]  和得取更多祢的福氣
[00:32:25.400 --> 00:32:29.400]  神給我們有智慧做決定
[00:32:29.400 --> 00:32:31.400]  讓我們選擇
[00:32:31.400 --> 00:32:33.400]  一個更加得福的選擇
[00:32:33.400 --> 00:32:37.400]  我們多謝祢
[00:32:37.400 --> 00:32:39.400]  聽我們的禱告
[00:32:39.400 --> 00:32:41.000]  祈禱奉耶穌基督的聖名
