
[00:00:00.000 --> 00:00:02.920]  今天我們來到芝加哥大學近東博物館
[00:19:33.800 --> 00:19:35.800]  我們沒有了宗教的同在
[00:19:35.800 --> 00:19:37.800]  我們沒有了宗教的同在
[00:19:37.800 --> 00:19:39.800]  我們沒有了宗教的同在
[00:19:39.800 --> 00:19:41.800]  我們沒有了宗教的同在
[00:19:41.800 --> 00:19:43.800]  我們沒有了宗教的同在
[00:19:43.800 --> 00:19:45.800]  我們沒有了宗教的同在
[00:19:45.800 --> 00:19:47.800]  我們沒有了宗教的同在
[00:19:47.800 --> 00:19:49.800]  我們沒有了宗教的同在
[00:19:49.800 --> 00:19:51.800]  我們沒有了宗教的同在
[00:19:51.800 --> 00:19:53.800]  我們沒有了宗教的同在
[00:19:53.800 --> 00:19:55.800]  我們沒有了宗教的同在
[00:19:55.800 --> 00:19:57.800]  我們沒有了宗教的同在
[00:19:57.800 --> 00:19:59.800]  我們沒有了宗教的同在
[00:19:59.800 --> 00:20:01.800]  我們沒有了宗教的同在
[00:20:01.800 --> 00:20:03.800]  我們沒有了宗教的同在
[00:20:03.800 --> 00:20:05.800]  我們沒有了宗教的同在
[00:20:05.800 --> 00:20:07.800]  我們沒有了宗教的同在
[00:20:07.800 --> 00:20:09.800]  我們沒有了宗教的同在
[00:20:09.800 --> 00:20:11.800]  我們沒有了宗教的同在
[00:20:11.800 --> 00:20:13.800]  我們沒有了宗教的同在
[00:20:13.800 --> 00:20:15.800]  我們沒有了宗教的同在
[00:20:15.800 --> 00:20:17.800]  我們沒有了宗教的同在
[00:20:17.800 --> 00:20:19.800]  我們沒有了宗教的同在
[00:20:19.800 --> 00:20:21.800]  我們沒有了宗教的同在
[00:20:21.800 --> 00:20:23.800]  我們沒有了宗教的同在
[00:20:23.800 --> 00:20:25.800]  我們沒有了宗教的同在
[00:20:25.800 --> 00:20:27.800]  我們沒有了宗教的同在
[00:20:27.800 --> 00:20:29.800]  我們沒有了宗教的同在
[00:20:29.800 --> 00:20:31.800]  我們沒有了宗教的同在
[00:20:31.800 --> 00:20:33.800]  我們沒有了宗教的同在
[00:20:33.800 --> 00:20:35.800]  我們沒有了宗教的同在
[00:20:35.800 --> 00:20:37.800]  我們沒有了宗教的同在
[00:20:37.800 --> 00:20:39.800]  我們沒有了宗教的同在
[00:20:39.800 --> 00:20:41.800]  我們沒有了宗教的同在
[00:20:41.800 --> 00:20:43.800]  我們沒有了宗教的同在
[00:20:43.800 --> 00:20:45.800]  我們沒有了宗教的同在
[00:20:45.800 --> 00:20:47.800]  我們沒有了宗教的同在
[00:20:47.800 --> 00:20:49.800]  我們沒有了宗教的同在
[00:20:49.800 --> 00:20:51.800]  我們沒有了宗教的同在
[00:20:51.800 --> 00:20:53.800]  我們沒有了宗教的同在
[00:20:53.800 --> 00:20:55.800]  我們沒有了宗教的同在
[00:20:55.800 --> 00:20:57.800]  我們沒有了宗教的同在
[00:20:57.800 --> 00:20:59.800]  我們沒有了宗教的同在
[00:20:59.800 --> 00:21:01.800]  我們沒有了宗教的同在
[00:21:01.800 --> 00:21:03.800]  我們沒有了宗教的同在
[00:21:03.800 --> 00:21:05.800]  我們沒有了宗教的同在
[00:21:05.800 --> 00:21:07.800]  我們沒有了宗教的同在
[00:21:07.800 --> 00:21:09.800]  我們沒有了宗教的同在
[00:21:09.800 --> 00:21:11.800]  我們沒有了宗教的同在
[00:21:11.800 --> 00:21:13.800]  我們沒有了宗教的同在
[00:21:13.800 --> 00:21:15.800]  我們沒有了宗教的同在
[00:21:15.800 --> 00:21:17.800]  我們沒有了宗教的同在
[00:21:17.800 --> 00:21:19.800]  我們沒有了宗教的同在
[00:21:19.800 --> 00:21:21.800]  我們沒有了宗教的同在
[00:21:21.800 --> 00:21:23.800]  我們沒有了宗教的同在
[00:21:23.800 --> 00:21:25.800]  我們沒有了宗教的同在
[00:21:25.800 --> 00:21:27.800]  我們沒有了宗教的同在
[00:21:27.800 --> 00:21:29.800]  我們沒有了宗教的同在
[00:21:29.800 --> 00:21:31.800]  我們沒有了宗教的同在
[00:21:31.800 --> 00:21:33.800]  我們沒有了宗教的同在
[00:21:33.800 --> 00:21:35.800]  我們沒有了宗教的同在
[00:21:35.800 --> 00:21:37.800]  我們沒有了宗教的同在
[00:21:37.800 --> 00:21:39.800]  我們沒有了宗教的同在
[00:21:39.800 --> 00:21:41.800]  我們沒有了宗教的同在
[00:21:41.800 --> 00:21:43.800]  我們沒有了宗教的同在
[00:21:43.800 --> 00:21:45.800]  我們沒有了宗教的同在
[00:21:45.800 --> 00:21:47.800]  我們沒有了宗教的同在
[00:21:47.800 --> 00:21:49.800]  我們沒有了宗教的同在
[00:21:49.800 --> 00:21:51.800]  我們沒有了宗教的同在
[00:21:51.800 --> 00:21:53.800]  我們沒有了宗教的同在
[00:21:53.800 --> 00:21:55.800]  我們沒有了宗教的同在
[00:21:55.800 --> 00:21:57.800]  我們沒有了宗教的同在
[00:21:57.800 --> 00:21:59.800]  我們沒有了宗教的同在
[00:21:59.800 --> 00:22:01.800]  我們沒有了宗教的同在
[00:22:01.800 --> 00:22:03.800]  我們沒有了宗教的同在
[00:22:03.800 --> 00:22:05.800]  我們沒有了宗教的同在
[00:22:05.800 --> 00:22:07.800]  我們沒有了宗教的同在
[00:22:07.800 --> 00:22:09.800]  我們沒有了宗教的同在
[00:22:09.800 --> 00:22:11.800]  我們沒有了宗教的同在
[00:22:11.800 --> 00:22:13.800]  我們沒有了宗教的同在
[00:22:13.800 --> 00:22:15.800]  我們沒有了宗教的同在
[00:22:15.800 --> 00:22:17.800]  我們沒有了宗教的同在
[00:22:17.800 --> 00:22:19.800]  我們沒有了宗教的同在
[00:22:19.800 --> 00:22:21.800]  我們沒有了宗教的同在
[00:22:21.800 --> 00:22:23.800]  我們沒有了宗教的同在
[00:22:23.800 --> 00:22:25.800]  我們沒有了宗教的同在
[00:22:25.800 --> 00:22:27.800]  我們沒有了宗教的同在
[00:22:27.800 --> 00:22:29.800]  我們沒有了宗教的同在
[00:22:29.800 --> 00:22:31.800]  我們沒有了宗教的同在
[00:22:31.800 --> 00:22:33.800]  我們沒有了宗教的同在
[00:22:33.800 --> 00:22:35.800]  我們沒有了宗教的同在
[00:22:35.800 --> 00:22:37.800]  我們沒有了宗教的同在
[00:22:37.800 --> 00:22:39.800]  我們沒有了宗教的同在
[00:22:39.800 --> 00:22:41.800]  我們沒有了宗教的同在
[00:22:41.800 --> 00:22:43.800]  我們沒有了宗教的同在
[00:22:43.800 --> 00:22:45.800]  我們沒有了宗教的同在
[00:22:45.800 --> 00:22:47.800]  我們沒有了宗教的同在
[00:22:47.800 --> 00:22:49.800]  我們沒有了宗教的同在
[00:22:49.800 --> 00:22:51.800]  我們沒有了宗教的同在
[00:22:51.800 --> 00:22:53.800]  我們沒有了宗教的同在
[00:22:53.800 --> 00:22:55.800]  我們沒有了宗教的同在
[00:22:55.800 --> 00:22:57.800]  我們沒有了宗教的同在
[00:22:57.800 --> 00:22:59.800]  我們沒有了宗教的同在
[00:22:59.800 --> 00:23:01.800]  我們沒有了宗教的同在
[00:23:01.800 --> 00:23:03.800]  我們沒有了宗教的同在
[00:23:03.800 --> 00:23:05.800]  我們沒有了宗教的同在
[00:23:05.800 --> 00:23:07.800]  我們沒有了宗教的同在
[00:23:07.800 --> 00:23:09.800]  我們沒有了宗教的同在
[00:23:37.800 --> 00:23:39.800]  我們沒有了宗教的同在
[00:23:39.800 --> 00:23:41.800]  我們沒有了宗教的同在
[00:23:41.800 --> 00:23:43.800]  我們沒有了宗教的同在
[00:23:43.800 --> 00:23:45.800]  我們沒有了宗教的同在
[00:23:45.800 --> 00:23:47.800]  我們沒有了宗教的同在
[00:23:47.800 --> 00:23:49.800]  我們沒有了宗教的同在
[00:23:49.800 --> 00:23:51.800]  我們沒有了宗教的同在
[00:23:51.800 --> 00:23:53.800]  我們沒有了宗教的同在
[00:23:53.800 --> 00:23:55.800]  我們沒有了宗教的同在
[00:23:55.800 --> 00:23:57.800]  我們沒有了宗教的同在
[00:23:57.800 --> 00:23:59.800]  我們沒有了宗教的同在
[00:23:59.800 --> 00:24:01.800]  我們沒有了宗教的同在
[00:24:01.800 --> 00:24:03.800]  我們沒有了宗教的同在
[00:24:03.800 --> 00:24:05.800]  我們沒有了宗教的同在
[00:24:05.800 --> 00:24:07.800]  我們沒有了宗教的同在
[00:24:07.800 --> 00:24:09.800]  我們沒有了宗教的同在
[00:24:09.800 --> 00:24:11.800]  我們沒有了宗教的同在
[00:24:11.800 --> 00:24:13.800]  我們沒有了宗教的同在
[00:24:13.800 --> 00:24:15.800]  我們沒有了宗教的同在
[00:24:15.800 --> 00:24:17.800]  我們沒有了宗教的同在
[00:24:17.800 --> 00:24:19.800]  我們沒有了宗教的同在
[00:24:19.800 --> 00:24:21.800]  我們沒有了宗教的同在
[00:24:21.800 --> 00:24:23.800]  我們沒有了宗教的同在
[00:24:23.800 --> 00:24:25.800]  我們沒有了宗教的同在
[00:24:25.800 --> 00:24:27.800]  我們沒有了宗教的同在
[00:24:27.800 --> 00:24:29.800]  我們沒有了宗教的同在
[00:24:29.800 --> 00:24:31.800]  我們沒有了宗教的同在
[00:24:31.800 --> 00:24:33.800]  我們沒有了宗教的同在
[00:24:33.800 --> 00:24:35.800]  我們沒有了宗教的同在
[00:25:03.800 --> 00:25:05.800]  我們沒有了宗教的同在
[00:25:05.800 --> 00:25:07.800]  我們沒有了宗教的同在
[00:25:07.800 --> 00:25:09.800]  我們沒有了宗教的同在
[00:25:09.800 --> 00:25:11.800]  我們沒有了宗教的同在
[00:25:11.800 --> 00:25:13.800]  我們沒有了宗教的同在
[00:25:13.800 --> 00:25:15.800]  我們沒有了宗教的同在
[00:25:15.800 --> 00:25:17.800]  我們沒有了宗教的同在
[00:25:17.800 --> 00:25:19.800]  我們沒有了宗教的同在
[00:25:19.800 --> 00:25:21.800]  我們沒有了宗教的同在
[00:25:21.800 --> 00:25:23.800]  我們沒有了宗教的同在
[00:25:23.800 --> 00:25:25.800]  我們沒有了宗教的同在
[00:25:25.800 --> 00:25:27.800]  我們沒有了宗教的同在
[00:25:27.800 --> 00:25:29.800]  我們沒有了宗教的同在
[00:25:29.800 --> 00:25:31.800]  我們沒有了宗教的同在
[00:25:31.800 --> 00:25:33.800]  我們沒有了宗教的同在
[00:25:33.800 --> 00:25:35.800]  我們沒有了宗教的同在
[00:25:35.800 --> 00:25:37.800]  我們沒有了宗教的同在
[00:25:37.800 --> 00:25:39.800]  我們沒有了宗教的同在
[00:25:39.800 --> 00:25:41.800]  我們沒有了宗教的同在
[00:25:41.800 --> 00:25:43.800]  我們沒有了宗教的同在
[00:25:43.800 --> 00:25:45.800]  我們沒有了宗教的同在
[00:25:45.800 --> 00:25:47.800]  我們沒有了宗教的同在
[00:25:47.800 --> 00:25:49.800]  我們沒有了宗教的同在
[00:25:49.800 --> 00:25:51.800]  我們沒有了宗教的同在
[00:25:51.800 --> 00:25:53.800]  我們沒有了宗教的同在
[00:25:53.800 --> 00:25:55.800]  我們沒有了宗教的同在
[00:25:55.800 --> 00:25:57.800]  我們沒有了宗教的同在
[00:25:57.800 --> 00:25:59.800]  我們沒有了宗教的同在
[00:25:59.800 --> 00:26:01.800]  我們沒有了宗教的同在
[00:26:01.800 --> 00:26:03.800]  我們沒有了宗教的同在
[00:26:03.800 --> 00:26:05.800]  我們沒有了宗教的同在
[00:26:05.800 --> 00:26:07.800]  我們沒有了宗教的同在
[00:26:07.800 --> 00:26:09.800]  我們沒有了宗教的同在
[00:26:09.800 --> 00:26:11.800]  我們沒有了宗教的同在
[00:26:11.800 --> 00:26:13.800]  我們沒有了宗教的同在
[00:26:13.800 --> 00:26:15.800]  我們沒有了宗教的同在
[00:26:15.800 --> 00:26:17.800]  我們沒有了宗教的同在
[00:26:17.800 --> 00:26:19.800]  我們沒有了宗教的同在
[00:26:19.800 --> 00:26:21.800]  我們沒有了宗教的同在
[00:26:21.800 --> 00:26:23.800]  我們沒有了宗教的同在
[00:26:23.800 --> 00:26:25.800]  我們沒有了宗教的同在
[00:26:25.800 --> 00:26:27.800]  我們沒有了宗教的同在
[00:26:27.800 --> 00:26:29.800]  我們沒有了宗教的同在
[00:26:29.800 --> 00:26:31.800]  我們沒有了宗教的同在
[00:26:31.800 --> 00:26:33.800]  我們沒有了宗教的同在
[00:26:33.800 --> 00:26:35.800]  我們沒有了宗教的同在
[00:26:35.800 --> 00:26:37.800]  我們沒有了宗教的同在
[00:26:37.800 --> 00:26:39.800]  我們沒有了宗教的同在
[00:26:39.800 --> 00:26:41.800]  我們沒有了宗教的同在
[00:26:41.800 --> 00:26:43.800]  我們沒有了宗教的同在
[00:26:43.800 --> 00:26:45.800]  我們沒有了宗教的同在
[00:26:45.800 --> 00:26:47.800]  我們沒有了宗教的同在
[00:26:47.800 --> 00:26:49.800]  我們沒有了宗教的同在
[00:26:49.800 --> 00:26:51.800]  我們沒有了宗教的同在
[00:26:51.800 --> 00:26:53.800]  我們沒有了宗教的同在
[00:26:53.800 --> 00:26:55.800]  我們沒有了宗教的同在
[00:26:55.800 --> 00:26:57.800]  我們沒有了宗教的同在
[00:26:57.800 --> 00:26:59.800]  我們沒有了宗教的同在
[00:26:59.800 --> 00:27:01.800]  我們沒有了宗教的同在
[00:27:01.800 --> 00:27:03.800]  我們沒有了宗教的同在
[00:27:03.800 --> 00:27:05.800]  我們沒有了宗教的同在
[00:27:05.800 --> 00:27:07.800]  我們沒有了宗教的同在
[00:27:07.800 --> 00:27:09.800]  我們沒有了宗教的同在
[00:27:09.800 --> 00:27:11.800]  我們沒有了宗教的同在
[00:27:11.800 --> 00:27:13.800]  我們沒有了宗教的同在
[00:27:13.800 --> 00:27:15.800]  我們沒有了宗教的同在
[00:27:15.800 --> 00:27:17.800]  我們沒有了宗教的同在
[00:27:17.800 --> 00:27:19.800]  我們沒有了宗教的同在
[00:27:19.800 --> 00:27:21.800]  我們沒有了宗教的同在
[00:27:21.800 --> 00:27:23.800]  我們沒有了宗教的同在
[00:27:23.800 --> 00:27:25.800]  我們沒有了宗教的同在
[00:27:25.800 --> 00:27:27.800]  我們沒有了宗教的同在
[00:27:27.800 --> 00:27:29.800]  我們沒有了宗教的同在
[00:27:29.800 --> 00:27:31.800]  我們沒有了宗教的同在
[00:27:31.800 --> 00:27:33.800]  我們沒有了宗教的同在
[00:27:33.800 --> 00:27:35.800]  我們沒有了宗教的同在
[00:27:35.800 --> 00:27:37.800]  我們沒有了宗教的同在
[00:27:37.800 --> 00:27:39.800]  我們沒有了宗教的同在
[00:27:39.800 --> 00:27:41.800]  我們沒有了宗教的同在
[00:27:41.800 --> 00:27:43.800]  我們沒有了宗教的同在
[00:27:43.800 --> 00:27:45.800]  我們沒有了宗教的同在
[00:27:45.800 --> 00:27:47.800]  我們沒有了宗教的同在
[00:27:47.800 --> 00:27:49.800]  我們沒有了宗教的同在
[00:27:49.800 --> 00:27:51.800]  我們沒有了宗教的同在
[00:27:51.800 --> 00:27:53.800]  我們沒有了宗教的同在
[00:27:53.800 --> 00:27:55.800]  我們沒有了宗教的同在
[00:27:55.800 --> 00:27:57.800]  我們沒有了宗教的同在
[00:27:57.800 --> 00:27:59.800]  我們沒有了宗教的同在
[00:27:59.800 --> 00:28:01.800]  我們沒有了宗教的同在
[00:28:01.800 --> 00:28:03.800]  我們沒有了宗教的同在
[00:28:03.800 --> 00:28:05.800]  我們沒有了宗教的同在
[00:28:05.800 --> 00:28:07.800]  我們沒有了宗教的同在
[00:28:07.800 --> 00:28:09.800]  我們沒有了宗教的同在
[00:28:09.800 --> 00:28:11.800]  我們沒有了宗教的同在
[00:28:11.800 --> 00:28:13.800]  我們沒有了宗教的同在
[00:28:13.800 --> 00:28:15.800]  我們沒有了宗教的同在
[00:28:15.800 --> 00:28:17.800]  我們沒有了宗教的同在
[00:28:17.800 --> 00:28:19.800]  我們沒有了宗教的同在
[00:28:19.800 --> 00:28:21.800]  我們沒有了宗教的同在
[00:28:21.800 --> 00:28:23.800]  我們沒有了宗教的同在
[00:28:23.800 --> 00:28:25.800]  我們沒有了宗教的同在
[00:28:25.800 --> 00:28:27.800]  我們沒有了宗教的同在
[00:28:27.800 --> 00:28:29.800]  我們沒有了宗教的同在
[00:28:29.800 --> 00:28:31.800]  我們沒有了宗教的同在
[00:28:31.800 --> 00:28:33.800]  我們沒有了宗教的同在
[00:28:33.800 --> 00:28:35.800]  我們沒有了宗教的同在
[00:28:35.800 --> 00:28:37.800]  我們沒有了宗教的同在
[00:28:37.800 --> 00:28:39.800]  我們沒有了宗教的同在
[00:28:39.800 --> 00:28:41.800]  我們沒有了宗教的同在
[00:28:41.800 --> 00:28:43.800]  我們沒有了宗教的同在
[00:28:43.800 --> 00:28:45.800]  我們沒有了宗教的同在
[00:28:45.800 --> 00:28:47.800]  我們沒有了宗教的同在
[00:28:47.800 --> 00:28:49.800]  我們沒有了宗教的同在
[00:28:49.800 --> 00:28:51.800]  我們沒有了宗教的同在
[00:28:51.800 --> 00:28:53.800]  我們沒有了宗教的同在
[00:28:53.800 --> 00:28:55.800]  我們沒有了宗教的同在
[00:28:55.800 --> 00:28:57.800]  我們沒有了宗教的同在
[00:28:57.800 --> 00:28:59.800]  我們沒有了宗教的同在
[00:28:59.800 --> 00:29:01.800]  我們沒有了宗教的同在
[00:29:01.800 --> 00:29:03.800]  我們沒有了宗教的同在
[00:29:03.800 --> 00:29:05.800]  我們沒有了宗教的同在
[00:29:05.800 --> 00:29:07.800]  我們沒有了宗教的同在
[00:29:07.800 --> 00:29:09.800]  我們沒有了宗教的同在
[00:29:09.800 --> 00:29:11.800]  我們沒有了宗教的同在
[00:29:11.800 --> 00:29:13.800]  我們沒有了宗教的同在
[00:29:13.800 --> 00:29:15.800]  我們沒有了宗教的同在
[00:29:15.800 --> 00:29:17.800]  我們沒有了宗教的同在
[00:29:45.800 --> 00:29:47.800]  我們沒有了宗教的同在
[00:29:47.800 --> 00:29:49.800]  我們沒有了宗教的同在
[00:29:49.800 --> 00:29:51.800]  我們沒有了宗教的同在
[00:29:51.800 --> 00:29:53.800]  我們沒有了宗教的同在
[00:29:53.800 --> 00:29:55.800]  我們沒有了宗教的同在
[00:29:55.800 --> 00:29:57.800]  我們沒有了宗教的同在
[00:29:57.800 --> 00:29:59.800]  我們沒有了宗教的同在
[00:29:59.800 --> 00:30:01.800]  我們沒有了宗教的同在
[00:30:01.800 --> 00:30:03.800]  我們沒有了宗教的同在
[00:30:03.800 --> 00:30:05.800]  我們沒有了宗教的同在
[00:30:05.800 --> 00:30:07.800]  我們沒有了宗教的同在
[00:30:07.800 --> 00:30:09.800]  我們沒有了宗教的同在
[00:30:09.800 --> 00:30:11.800]  我們沒有了宗教的同在
[00:30:11.800 --> 00:30:13.800]  我們沒有了宗教的同在
[00:30:13.800 --> 00:30:15.800]  我們沒有了宗教的同在
[00:30:15.800 --> 00:30:17.800]  我們沒有了宗教的同在
[00:30:17.800 --> 00:30:19.800]  我們沒有了宗教的同在
[00:30:19.800 --> 00:30:21.800]  我們沒有了宗教的同在
[00:30:21.800 --> 00:30:23.800]  我們沒有了宗教的同在
[00:30:23.800 --> 00:30:25.800]  我們沒有了宗教的同在
[00:30:25.800 --> 00:30:27.800]  我們沒有了宗教的同在
[00:30:27.800 --> 00:30:29.800]  我們沒有了宗教的同在
[00:30:29.800 --> 00:30:31.800]  我們沒有了宗教的同在
[00:30:31.800 --> 00:30:33.800]  我們沒有了宗教的同在
[00:30:33.800 --> 00:30:35.800]  我們沒有了宗教的同在
[00:30:35.800 --> 00:30:37.800]  我們沒有了宗教的同在
[00:30:37.800 --> 00:30:39.800]  我們沒有了宗教的同在
[00:30:39.800 --> 00:30:41.800]  我們沒有了宗教的同在
[00:30:41.800 --> 00:30:43.800]  我們沒有了宗教的同在
[00:30:43.800 --> 00:30:45.800]  我們沒有了宗教的同在
[00:30:45.800 --> 00:30:47.800]  我們沒有了宗教的同在
[00:30:47.800 --> 00:30:49.800]  我們沒有了宗教的同在
[00:30:49.800 --> 00:30:51.800]  我們沒有了宗教的同在
[00:30:51.800 --> 00:30:53.800]  我們沒有了宗教的同在
[00:30:53.800 --> 00:30:55.800]  我們沒有了宗教的同在
[00:30:55.800 --> 00:30:57.800]  我們沒有了宗教的同在
[00:30:57.800 --> 00:30:59.800]  我們沒有了宗教的同在
[00:30:59.800 --> 00:31:01.800]  我們沒有了宗教的同在
[00:31:01.800 --> 00:31:03.800]  我們沒有了宗教的同在
[00:31:03.800 --> 00:31:05.800]  我們沒有了宗教的同在
[00:31:05.800 --> 00:31:07.800]  我們沒有了宗教的同在
[00:31:07.800 --> 00:31:09.800]  我們沒有了宗教的同在
[00:31:09.800 --> 00:31:11.800]  我們沒有了宗教的同在
[00:31:11.800 --> 00:31:13.800]  我們沒有了宗教的同在
[00:31:13.800 --> 00:31:15.800]  我們沒有了宗教的同在
[00:31:15.800 --> 00:31:17.800]  我們沒有了宗教的同在
[00:31:17.800 --> 00:31:19.800]  我們沒有了宗教的同在
[00:31:19.800 --> 00:31:21.800]  我們沒有了宗教的同在
[00:31:21.800 --> 00:31:23.800]  我們沒有了宗教的同在
[00:31:23.800 --> 00:31:25.800]  我們沒有了宗教的同在
[00:31:25.800 --> 00:31:27.800]  我們沒有了宗教的同在
[00:31:27.800 --> 00:31:29.800]  我們沒有了宗教的同在
[00:31:29.800 --> 00:31:31.800]  我們沒有了宗教的同在
[00:31:31.800 --> 00:31:33.800]  我們沒有了宗教的同在
[00:31:33.800 --> 00:31:35.800]  我們沒有了宗教的同在
[00:31:35.800 --> 00:31:37.800]  我們沒有了宗教的同在
[00:31:37.800 --> 00:31:39.800]  我們沒有了宗教的同在
[00:31:39.800 --> 00:31:41.800]  我們沒有了宗教的同在
[00:31:41.800 --> 00:31:43.800]  我們沒有了宗教的同在
[00:31:43.800 --> 00:31:45.800]  我們沒有了宗教的同在
[00:31:45.800 --> 00:31:47.800]  我們沒有了宗教的同在
[00:31:47.800 --> 00:31:49.800]  我們沒有了宗教的同在
[00:31:49.800 --> 00:31:51.800]  我們沒有了宗教的同在
[00:31:51.800 --> 00:31:53.800]  我們沒有了宗教的同在
[00:31:53.800 --> 00:31:55.800]  我們沒有了宗教的同在
[00:31:55.800 --> 00:31:57.800]  我們沒有了宗教的同在
[00:31:57.800 --> 00:31:59.800]  我們沒有了宗教的同在
[00:31:59.800 --> 00:32:01.800]  我們沒有了宗教的同在
