
[00:00:00.000 --> 00:00:09.600]  馬年的時候我就用今年大概《輝春》、《電視》、《報刊》、《雜誌》
[00:20:57.000 --> 00:20:59.000]  我們剛才的題目
[00:20:59.000 --> 00:21:01.000]  那個副題叫做
[00:21:01.000 --> 00:21:04.000]  成功人士的生命質素
[00:21:04.000 --> 00:21:07.000]  成功英文是success
[00:21:07.000 --> 00:21:10.000]  然後你就名成利就
[00:21:10.000 --> 00:21:13.000]  擁有權力與財富
[00:21:13.000 --> 00:21:15.000]  你擁有很多人脈關係
[00:21:15.000 --> 00:21:17.000]  一動的時候
[00:21:17.000 --> 00:21:20.000]  整個世界的政局都受影響
[00:21:20.000 --> 00:21:23.000]  世界的成功就是success
[00:21:23.000 --> 00:21:26.000]  但是我們基督徒就說功成
[00:21:26.000 --> 00:21:29.000]  Mission accomplished
[00:21:29.000 --> 00:21:32.000]  就是說交給你的職責任務
[00:21:32.000 --> 00:21:34.000]  你完成了
[00:21:34.000 --> 00:21:37.000]  中國人有句話很復古的
[00:21:37.000 --> 00:21:39.000]  很合乎聖經的
[00:21:39.000 --> 00:21:41.000]  就是功成身退
[00:21:41.000 --> 00:21:43.000]  你做完那樣工作
[00:21:43.000 --> 00:21:45.000]  你就退下來
[00:21:45.000 --> 00:21:48.000]  叫人只見到那個工作成果
[00:21:48.000 --> 00:21:51.000]  見到上帝沒有人見到你
[00:21:51.000 --> 00:21:53.000]  你是透明的
[00:21:53.000 --> 00:21:55.000]  中國也有好幾句話
[00:21:55.000 --> 00:21:58.000]  樣樣東西不見你在那裡做
[00:21:58.000 --> 00:22:02.000]  但是有你份在那裡參與
[00:22:02.000 --> 00:22:05.000]  功成Mission accomplished
[00:22:05.000 --> 00:22:08.000]  無論你做一個政界的領袖
[00:22:08.000 --> 00:22:10.000]  無論你是商界
[00:22:10.000 --> 00:22:12.000]  無論你在教會侍奉
[00:22:12.000 --> 00:22:14.000]  或者家庭一個主婦
[00:22:14.000 --> 00:22:17.000]  你都可以有成就
[00:22:17.000 --> 00:22:22.000]  不單止只是你丈夫對你的供應
[00:22:22.000 --> 00:22:24.000]  給你一張信用卡
[00:22:24.000 --> 00:22:26.000]  無限地用
[00:22:26.000 --> 00:22:29.000]  而是你作為一個主婦的責任
[00:22:29.000 --> 00:22:33.000]  你成就了做物主給你的責任
[00:22:33.000 --> 00:22:36.000]  所以我們基督徒說功成
[00:22:36.000 --> 00:22:38.000]  世間說成功
[00:22:38.000 --> 00:22:39.000]  功成
[00:22:39.000 --> 00:22:42.000]  這個碼這七樣的素質
[00:22:42.000 --> 00:22:45.000]  我覺得是任何要mission accomplished的人
[00:22:45.000 --> 00:22:49.000]  去生命、屬靈、道德上
[00:22:49.000 --> 00:22:54.000]  都應該有這些屬靈的質素
[00:22:54.000 --> 00:22:57.000]  這七樣的質素
[00:22:57.000 --> 00:23:00.000]  第一,威嚴莊重
[00:23:00.000 --> 00:23:03.000]  作為一個要完成工作
[00:23:03.000 --> 00:23:05.000]  要侍奉神的人
[00:23:05.000 --> 00:23:07.000]  是要怎樣呢?
[00:23:07.000 --> 00:23:12.000]  是有一個表裡一致的形象
[00:23:12.000 --> 00:23:15.000]  君子不重則不威
[00:23:15.000 --> 00:23:16.000]  孔子說
[00:23:16.000 --> 00:23:18.000]  君子就是一個領袖
[00:23:18.000 --> 00:23:20.000]  如果你不能莊重
[00:23:20.000 --> 00:23:22.000]  你沒有權威、沒有威嚴
[00:23:22.000 --> 00:23:24.000]  對你的下屬、同僚
[00:23:24.000 --> 00:23:27.000]  你沒有辦法去帶領
[00:23:27.000 --> 00:23:29.000]  在政界
[00:23:29.000 --> 00:23:31.000]  在宗教界
[00:23:31.000 --> 00:23:33.000]  我們看見
[00:23:33.000 --> 00:23:36.000]  當一個很出名、很出名的人
[00:23:36.000 --> 00:23:38.000]  突然捲入醜聞裡
[00:23:38.000 --> 00:23:41.000]  或者他生命有些瑕疵的時候
[00:23:41.000 --> 00:23:44.000]  被人揭發就要倒台
[00:23:44.000 --> 00:23:46.000]  國內某個宗教界
[00:23:46.000 --> 00:23:49.000]  一個本來應該獨身的人
[00:23:49.000 --> 00:23:50.000]  後來被人發現
[00:23:50.000 --> 00:23:51.000]  他三妻四妾
[00:23:51.000 --> 00:23:53.000]  兒女十幾二十個
[00:23:53.000 --> 00:23:55.000]  不單止他下台
[00:23:55.000 --> 00:23:59.000]  而令到國家的宗教政策
[00:23:59.000 --> 00:24:02.000]  影響基督教、其他宗教
[00:24:02.000 --> 00:24:05.000]  都是被收緊和檢點
[00:24:05.000 --> 00:24:06.000]  所以你看看那個
[00:24:06.000 --> 00:24:09.000]  一塊石頭扔進那個祠堂裡
[00:24:09.000 --> 00:24:12.000]  所帶來的震撼是多大呢?
[00:24:12.000 --> 00:24:14.000]  說回我們基督教
[00:24:14.000 --> 00:24:16.000]  都是很慚愧
[00:24:16.000 --> 00:24:19.000]  至少我知道有兩個寫書寫很多
[00:24:19.000 --> 00:24:22.000]  影響力很深遠的人
[00:24:22.000 --> 00:24:25.000]  他的書翻譯成很多的人
[00:24:25.000 --> 00:24:28.000]  宣佈說他不再寫書
[00:24:28.000 --> 00:24:30.000]  他不再講道
[00:24:30.000 --> 00:24:33.000]  因為他生命有瑕疵
[00:24:33.000 --> 00:24:35.000]  所以一個人
[00:24:35.000 --> 00:24:38.000]  你不要以為只是你的才幹得
[00:24:38.000 --> 00:24:40.000]  而是你的表裡一字
[00:24:40.000 --> 00:24:42.000]  生命的見證
[00:24:42.000 --> 00:24:44.000]  是很重要
[00:24:44.000 --> 00:24:47.000]  第二方面他充滿自信
[00:24:47.000 --> 00:24:49.000]  在谷中拋地
[00:24:49.000 --> 00:24:53.000]  一隻馬展示他那種力量
[00:24:53.000 --> 00:24:55.000]  十二年前有一部電影
[00:24:55.000 --> 00:24:57.000]  叫做雷霆戰區
[00:24:57.000 --> 00:24:59.000]  英文名叫做War Horse
[00:24:59.000 --> 00:25:02.000]  一個監製和導演
[00:25:02.000 --> 00:25:04.000]  是一個猶太裔
[00:25:04.000 --> 00:25:07.000]  很著名的電影人
[00:25:07.000 --> 00:25:09.000]  叫做Edwin Shepard
[00:25:09.000 --> 00:25:12.000]  因為他是一個猶太人的緣故
[00:25:12.000 --> 00:25:14.000]  我深信這部電影的背後
[00:25:14.000 --> 00:25:20.000]  一定去熟知約伯記這段有關戰馬的經文
[00:25:20.000 --> 00:25:22.000]  你看過那齣電影
[00:25:22.000 --> 00:25:25.000]  你知道那匹馬最初沒有白落
[00:25:25.000 --> 00:25:28.000]  遇不上一個識用他的人
[00:25:28.000 --> 00:25:31.000]  去泥地耕田
[00:25:31.000 --> 00:25:33.000]  被人用鞭打
[00:25:33.000 --> 00:25:38.000]  在泥濘地拖大炮上山
[00:25:38.000 --> 00:25:40.000]  避開肉裂
[00:25:40.000 --> 00:25:42.000]  直至有人賞識
[00:25:42.000 --> 00:25:45.000]  這匹馬的筋骨
[00:25:45.000 --> 00:25:48.000]  是屬於往前衝的戰馬
[00:25:48.000 --> 00:25:50.000]  他是第一次世界大戰
[00:25:50.000 --> 00:25:54.000]  九十萬匹馬中其中一匹死去
[00:25:54.000 --> 00:25:56.000]  你看最後一幕
[00:25:56.000 --> 00:25:58.000]  劇透了
[00:25:58.000 --> 00:26:00.000]  你看過也好沒看過也好
[00:26:00.000 --> 00:26:01.000]  真的很震撼
[00:26:01.000 --> 00:26:08.000]  他一路拖著鐵絲網
[00:26:08.000 --> 00:26:11.000]  鐵絲網又拖著木欄
[00:26:11.000 --> 00:26:13.000]  向著敵人振來衝去
[00:26:13.000 --> 00:26:16.000]  不單止他自己軍隊的人很震撼
[00:26:16.000 --> 00:26:19.000]  騎在上空的騎兵已經被人射了下來
[00:26:19.000 --> 00:26:21.000]  敵方也很震撼
[00:26:21.000 --> 00:26:25.000]  有匹瘋馬拉著一大串鐵絲網
[00:26:25.000 --> 00:26:27.000]  木向他衝過來
[00:26:27.000 --> 00:26:29.000]  那個場面很震撼
[00:26:29.000 --> 00:26:32.000]  這匹馬如果是一個人物
[00:26:32.000 --> 00:26:35.000]  他在那一刻攻城
[00:26:35.000 --> 00:26:37.000]  他在那一刻成功
[00:26:37.000 --> 00:26:41.000]  是這匹馬生命最榮耀最高峰
[00:26:41.000 --> 00:26:43.000]  就是那一刻
[00:26:43.000 --> 00:26:45.000]  是展現出來
[00:26:45.000 --> 00:26:48.000]  其實我們侍奉神的人也是
[00:26:48.000 --> 00:26:51.000]  這種自信不是自私
[00:26:51.000 --> 00:26:53.000]  不是來自自我中心
[00:26:53.000 --> 00:26:56.000]  而是來自神的自我自信
[00:26:56.000 --> 00:26:59.000]  等待一個機會去發揮自己
[00:26:59.000 --> 00:27:01.000]  他又敢於承擔
[00:27:01.000 --> 00:27:03.000]  普通沒有訓練的馬
[00:27:03.000 --> 00:27:06.000]  見到刀刀劍劍
[00:27:06.000 --> 00:27:08.000]  又要騎上身
[00:27:08.000 --> 00:27:09.000]  很害怕
[00:27:09.000 --> 00:27:10.000]  但這匹馬是怎樣呢
[00:27:10.000 --> 00:27:13.000]  去迎接佩戴兵器的人
[00:27:13.000 --> 00:27:19.000]  承擔也是今天侍奉祖師很重要
[00:27:19.000 --> 00:27:22.000]  最近一齣國劇很流行
[00:27:22.000 --> 00:27:25.000]  叫做《長安的勵志》
[00:27:25.000 --> 00:27:28.000]  提醒我們上班要準時
[00:27:28.000 --> 00:27:29.000]  不要遲到
[00:27:29.000 --> 00:27:31.000]  那個人就是遲到
[00:27:31.000 --> 00:27:36.000]  別人的同事將一件死差事扼了去
[00:27:36.000 --> 00:27:37.000]  每個人都笑
[00:27:37.000 --> 00:27:39.000]  你最適合做的
[00:27:39.000 --> 00:27:40.000]  又升官又發財
[00:27:40.000 --> 00:27:44.000]  其實死差事一定不能夠完成
[00:27:44.000 --> 00:27:47.000]  而且是代罪羔羊
[00:27:47.000 --> 00:27:51.000]  皇帝所愛的貴妃說
[00:27:51.000 --> 00:27:56.000]  很想吃貴妃笑那種荔枝
[00:27:56.000 --> 00:28:00.000]  你想想當時沒有高鐵
[00:28:00.000 --> 00:28:02.000]  又沒有空運
[00:28:02.000 --> 00:28:04.000]  又沒有高速公路
[00:28:04.000 --> 00:28:10.000]  要在廣東將剛剛熟或未熟的荔枝
[00:28:10.000 --> 00:28:14.000]  運上西安昔日的長安
[00:28:14.000 --> 00:28:17.000]  是根本不可能的事
[00:28:17.000 --> 00:28:19.000]  他就想用辦法
[00:28:19.000 --> 00:28:23.000]  頂硬上
[00:28:23.000 --> 00:28:26.000]  頂硬上這句話是很出名的
[00:28:26.000 --> 00:28:31.000]  是明朝一個名將袁崇煥說的
[00:28:31.000 --> 00:28:33.000]  好像他是東莞人
[00:28:33.000 --> 00:28:37.000]  他說這句話叫頂硬上
[00:28:37.000 --> 00:28:43.000]  即是說用肩膀承擔那件事去工作
[00:28:43.000 --> 00:28:45.000]  今天我們謝謝邦
[00:28:45.000 --> 00:28:47.000]  如果教會給一樣
[00:28:47.000 --> 00:28:48.000]  不要說死差事
[00:28:48.000 --> 00:28:50.000]  爛差事
[00:28:50.000 --> 00:28:53.000]  你敢不敢去承擔
[00:28:53.000 --> 00:28:55.000]  保證完成任務
[00:28:55.000 --> 00:28:58.000]  保證完成任務
[00:28:58.000 --> 00:29:00.000]  一定不成功就成仁
[00:29:00.000 --> 00:29:04.000]  這個承擔感覺是很好的
[00:29:04.000 --> 00:29:07.000]  曹操寫了一篇短文
[00:29:07.000 --> 00:29:11.000]  有四句話是真的很震動人心
[00:29:11.000 --> 00:29:19.000]  老騎伏匿志在千里烈士無憐壯心不移
[00:29:19.000 --> 00:29:24.000]  一隻老的馬在馬房等候人道毀滅
[00:29:24.000 --> 00:29:28.000]  但他的視野他的眼界是空懷千里
[00:29:28.000 --> 00:29:34.000]  一個曾經好做過豐功偉績的烈士
[00:29:34.000 --> 00:29:37.000]  壯心不移有個brave heart
[00:29:37.000 --> 00:29:39.000]  心仍然在跳動
[00:29:39.000 --> 00:29:43.000]  等待有無好似參宣最後一個時機
[00:29:43.000 --> 00:29:47.000]  臨了結之前抱住兩根碎柱
[00:29:47.000 --> 00:29:51.000]  在那刻參宣所殺的敵人
[00:29:51.000 --> 00:29:57.000]  比他一生所殺的更多和更厲害
[00:29:57.000 --> 00:30:00.000]  第四就是膽識過人
[00:30:00.000 --> 00:30:02.000]  他癡笑可怕的事
[00:30:02.000 --> 00:30:06.000]  並不驚惶也不因刀劍退回
[00:30:06.000 --> 00:30:10.000]  中國有句話雖千萬人吾往矣
[00:30:10.000 --> 00:30:12.000]  如果你知道這件是對的
[00:30:12.000 --> 00:30:15.000]  是神命定要做的事
[00:30:15.000 --> 00:30:20.000]  無論前面有多少反對
[00:30:20.000 --> 00:30:25.000]  耶利米神要他講一些不合時宜的說話
[00:30:25.000 --> 00:30:28.000]  神說你一定是由上到下
[00:30:28.000 --> 00:30:31.000]  君王到百姓都反對不同意你的
[00:30:31.000 --> 00:30:36.000]  但是我要使你成為堅城銅牆鐵柱
[00:30:36.000 --> 00:30:43.000]  耶利米冒險犯大難去講這些說話
[00:30:43.000 --> 00:30:48.000]  馬丁路德是一個小小教會的神父
[00:30:48.000 --> 00:30:51.000]  但是當他讀到聖經
[00:30:51.000 --> 00:30:53.000]  他明白上帝的真理
[00:30:53.000 --> 00:30:55.000]  他抗拒當時教會
[00:30:55.000 --> 00:31:02.000]  面對幾百個紅衣主教通通是學問淵博的人
[00:31:02.000 --> 00:31:04.000]  甚至是他的老師
[00:31:04.000 --> 00:31:09.000]  他的傳記很出名的一個題目
[00:31:09.000 --> 00:31:11.000]  就是他所講的說話
[00:31:11.000 --> 00:31:14.000]  Here I stand
[00:31:14.000 --> 00:31:16.000]  就是我站在這個立場
[00:31:16.000 --> 00:31:18.000]  除非你能夠以聖經駁斥我
[00:31:18.000 --> 00:31:22.000]  否則的話我不會改變我的信仰和微言
[00:31:22.000 --> 00:31:26.000]  今日如果在時代的氛圍底下
[00:31:26.000 --> 00:31:30.000]  時代的事包括教會裏面
[00:31:30.000 --> 00:31:33.000]  基督教的刊物、神學院裏面
[00:31:33.000 --> 00:31:36.000]  都未必和你的看法相同
[00:31:36.000 --> 00:31:39.000]  但是你在神面前領受是這樣
[00:31:39.000 --> 00:31:42.000]  你敢不敢不要說挑戰
[00:31:42.000 --> 00:31:47.000]  仍然建立在你原本的立場上
[00:31:47.000 --> 00:31:50.000]  第五,作好裝備
[00:31:50.000 --> 00:31:56.000]  他的箭袋有弓箭、長槍、短槍
[00:31:56.000 --> 00:31:58.000]  中國人有句說話
[00:31:58.000 --> 00:32:03.000]  十年磨劍,養兵千日,勇於一朝
[00:32:03.000 --> 00:32:06.000]  因此未必你一生的東西都有用
[00:32:06.000 --> 00:32:09.000]  但你不斷去升級自己
[00:32:09.000 --> 00:32:11.000]  到一個時候機會來的時候
[00:32:11.000 --> 00:32:14.000]  你不會好像十個童女那樣
[00:32:14.000 --> 00:32:18.000]  五個沒有準備好,燈沒有油
[00:32:18.000 --> 00:32:22.000]  只有那五個長期準備好的人
[00:32:22.000 --> 00:32:26.000]  能夠去迎接這個新郎
[00:32:26.000 --> 00:32:29.000]  第六,以衷致業
[00:32:29.000 --> 00:32:34.000]  他一聽覺聲就不耐站立
[00:32:34.000 --> 00:32:38.000]  侍奉的起步點就是羨慕聖公
[00:32:38.000 --> 00:32:41.000]  你不羨慕、不愛神的工作
[00:32:41.000 --> 00:32:46.000]  你真的要停一停,想一想,去祈禱
[00:32:46.000 --> 00:32:47.000]  不要隨便去做
[00:32:47.000 --> 00:32:51.000]  因為你隨便去做就是獻煩火
[00:32:51.000 --> 00:32:57.000]  舊約裏面的煩火就是unauthorized sacrifice
[00:32:57.000 --> 00:33:01.000]  一個不跟律法、不跟憲制的標準
[00:33:01.000 --> 00:33:06.000]  隨意去憲制就擊殺在神的聖所裏面
[00:33:06.000 --> 00:33:08.000]  所以我們侍奉神
[00:33:08.000 --> 00:33:12.000]  一定要羨慕神的工作,好好去裝備
[00:33:12.000 --> 00:33:18.000]  舊約二乘俠書第六章的撒拉弗三對翅膀非常之好
[00:33:18.000 --> 00:33:20.000]  一對遮臉
[00:33:20.000 --> 00:33:24.000]  叫人只看見他侍奉的神,不看見他自己
[00:33:24.000 --> 00:33:28.000]  一對遮腳,保持生命的潔淨
[00:33:28.000 --> 00:33:32.000]  一對不斷拍翼,平衡自己
[00:33:32.000 --> 00:33:34.000]  不斷的高升
[00:33:34.000 --> 00:33:38.000]  我記得有一次在師班的訓練
[00:33:38.000 --> 00:33:40.000]  我說你們要學一個撒拉弗
[00:33:40.000 --> 00:33:46.000]  用三對翅膀去表達你們師班的師歌敬拜
[00:33:46.000 --> 00:33:48.000]  不斷提升
[00:33:48.000 --> 00:33:50.000]  由不懂得看譜到懂得看譜
[00:33:50.000 --> 00:33:54.000]  不懂得一邊看著譜一邊唱字
[00:33:54.000 --> 00:33:58.000]  到有些合唱團受過訓練
[00:33:58.000 --> 00:34:01.000]  一張譜拿上來就唱了
[00:34:01.000 --> 00:34:04.000]  不是在譯Dolemi Fasso
[00:34:04.000 --> 00:34:07.000]  然後再看看這個音是怎樣唱
[00:34:07.000 --> 00:34:11.000]  有些真是習慣師班的人
[00:34:11.000 --> 00:34:13.000]  類似Ian Lok這些香港聲樂團
[00:34:13.000 --> 00:34:16.000]  拿起譜拉丁文就唱了
[00:34:16.000 --> 00:34:18.000]  為甚麼?他一開始就懂
[00:34:18.000 --> 00:34:20.000]  他唱了幾十年
[00:34:20.000 --> 00:34:24.000]  一邊累積,一邊keep up,一邊進修自己
[00:34:24.000 --> 00:34:29.000]  最後就是聽命順從
[00:34:29.000 --> 00:34:31.000]  聽到國聲
[00:34:31.000 --> 00:34:36.000]  他就有機會向前衝刺了
[00:34:36.000 --> 00:34:40.000]  今日教會和作信徒
[00:34:40.000 --> 00:34:45.000]  最起步最起步的一個功課就是信服
[00:34:45.000 --> 00:34:47.000]  我覺得這個很重要
[00:34:47.000 --> 00:34:51.000]  無論滿分,無論你基督徒生命的開始
[00:34:51.000 --> 00:34:55.000]  你要信服聖靈對你心的感動
[00:34:55.000 --> 00:34:59.000]  你要信服聖經話語對你的引導
[00:34:59.000 --> 00:35:01.000]  你要聽神的聲音
[00:35:01.000 --> 00:35:03.000]  你要弟兄姊妹之間相處
[00:35:03.000 --> 00:35:05.000]  彼此信服
[00:35:05.000 --> 00:35:07.000]  不要像智慧箭豬一樣
[00:35:07.000 --> 00:35:09.000]  唯你獨尊
[00:35:09.000 --> 00:35:12.000]  刺到四處跟你一起工作的人
[00:35:12.000 --> 00:35:16.000]  彼此謙卑自己
[00:35:16.000 --> 00:35:23.000]  而且就是信服於屬靈長者對你的勸導
[00:35:23.000 --> 00:35:26.000]  你起碼見成長的時候
[00:35:26.000 --> 00:35:28.000]  有很多的功經
[00:35:28.000 --> 00:35:33.000]  這些功經來自不想神的工作完成
[00:35:33.000 --> 00:35:36.000]  你們那些是豆腐爭工程
[00:35:36.000 --> 00:35:39.000]  一隻狐狸跳上去,你的城牆就垮了
[00:35:39.000 --> 00:35:44.000]  你起碼不要聽別人的說話
[00:35:44.000 --> 00:35:47.000]  你要攻城,你要成功
[00:35:47.000 --> 00:35:49.000]  一定要專心刺字
[00:35:49.000 --> 00:35:52.000]  一手拿工具,一手拿兵器
[00:35:52.000 --> 00:35:57.000]  丑的未來,各人對著自己的房屋建築
[00:35:57.000 --> 00:36:00.000]  丑的來,當國聲一響
[00:36:00.000 --> 00:36:02.000]  你就去那個國聲的地方
[00:36:02.000 --> 00:36:07.000]  會聚為神的家來爭錢
[00:36:07.000 --> 00:36:12.000]  貢獻這個箭馬有七種的質素,七德
[00:36:12.000 --> 00:36:14.000]  第一莊重,我們要侍奉神
[00:36:14.000 --> 00:36:16.000]  必須表裡一致
[00:36:16.000 --> 00:36:21.000]  有一個形象上的見證
[00:36:21.000 --> 00:36:24.000]  因為我們是基督的戰訓
[00:36:24.000 --> 00:36:26.000]  我們要行事為人
[00:36:26.000 --> 00:36:28.000]  與所蒙的恩相稱
[00:36:28.000 --> 00:36:30.000]  第二要自信
[00:36:30.000 --> 00:36:32.000]  不要軟弱懼怕
[00:36:32.000 --> 00:36:38.000]  約書亞記開頭第一章已經說了很多的剛強壯膽
[00:36:38.000 --> 00:36:42.000]  因為約書亞要承接著摩西的工作
[00:36:42.000 --> 00:36:45.000]  他覺得他一比底下
[00:36:45.000 --> 00:36:49.000]  他覺得他自己比不上,很害怕
[00:36:49.000 --> 00:36:52.000]  第三要承擔,肩膀硬正
[00:36:52.000 --> 00:36:58.000]  有些教會的主一學是自己編寫的
[00:36:58.000 --> 00:37:00.000]  禮拜天要教主一學
[00:37:00.000 --> 00:37:02.000]  禮拜六晚那個人還沒寫好
[00:37:02.000 --> 00:37:06.000]  那些主一學的老師不知道怎麼搞
[00:37:06.000 --> 00:37:10.000]  或者有些教父的工作
[00:37:10.000 --> 00:37:13.000]  幾個月後問一下進度如何
[00:37:13.000 --> 00:37:16.000]  你又告訴我要做這件事嗎
[00:37:16.000 --> 00:37:18.000]  肩膀擔不住
[00:37:18.000 --> 00:37:20.000]  就算你不能夠完成
[00:37:20.000 --> 00:37:26.000]  有困難你要按時將進度報告
[00:37:26.000 --> 00:37:32.000]  教會是不是一定比外面的公司要求低一點呢
[00:37:32.000 --> 00:37:34.000]  其實不是
[00:37:34.000 --> 00:37:37.000]  外面的公司是賺一份工資
[00:37:37.000 --> 00:37:39.000]  討世間的老闆的喜悅
[00:37:39.000 --> 00:37:42.000]  在教會未必有人工
[00:37:42.000 --> 00:37:45.000]  你是討這個眾物主的喜悅
[00:37:45.000 --> 00:37:47.000]  是更加重要
[00:37:47.000 --> 00:37:49.000]  勇敢了
[00:37:49.000 --> 00:37:51.000]  這也是一個很重要的質素
[00:37:51.000 --> 00:37:53.000]  不畏艱難
[00:37:53.000 --> 00:37:56.000]  很好的裝備,有侍奉的熱誠
[00:37:56.000 --> 00:38:00.000]  和能夠聽聖靈的聲音
[00:38:00.000 --> 00:38:03.000]  所以如果我們在任何的領域
[00:38:03.000 --> 00:38:05.000]  要成為一個功成的人
[00:38:05.000 --> 00:38:11.000]  不是成功,而是完成任務的話
[00:38:11.000 --> 00:38:13.000]  我們需要有這七樣質素
[00:38:13.000 --> 00:38:15.000]  我們怎麼去回應呢
[00:38:15.000 --> 00:38:18.000]  第一,感恩領受,善用所得
[00:38:18.000 --> 00:38:22.000]  各樣美善的恩賜都是從眾光之父而來
[00:38:22.000 --> 00:38:26.000]  我們感謝神賜給我們這些東西
[00:38:26.000 --> 00:38:30.000]  我們將這些東西來善用服侍
[00:38:30.000 --> 00:38:32.000]  第二,不要驕傲了
[00:38:32.000 --> 00:38:34.000]  提放致詞
[00:38:34.000 --> 00:38:37.000]  詩篇有好幾段經文
[00:38:37.000 --> 00:38:41.000]  都將馬和倚靠神來比較
[00:38:41.000 --> 00:38:46.000]  國人不要看自己過於所當看的
[00:38:46.000 --> 00:38:50.000]  要看自己憑信心看得合乎眾道
[00:38:50.000 --> 00:38:53.000]  第三,要全然獻上
[00:38:53.000 --> 00:38:57.000]  我們就像馬的靈
[00:38:57.000 --> 00:38:59.000]  當有歸耶和華為聖那一天
[00:38:59.000 --> 00:39:04.000]  本來這幾個字只在大祭司的冠冕上有
[00:39:04.000 --> 00:39:06.000]  但是到那一天
[00:39:06.000 --> 00:39:10.000]  馬這種庸俗不及牛羊的動物
[00:39:10.000 --> 00:39:14.000]  都有歸耶和華為聖這個名牌的話
[00:39:14.000 --> 00:39:17.000]  就是說所有的人都可以分別為聖
[00:39:17.000 --> 00:39:20.000]  你都服侍神
[00:39:20.000 --> 00:39:22.000]  你想想多麼榮耀
[00:39:22.000 --> 00:39:25.000]  多麼特別的一個機會
[00:39:25.000 --> 00:39:26.000]  所以聖經說
[00:39:26.000 --> 00:39:28.000]  我們將身體獻上
[00:39:28.000 --> 00:39:30.000]  當作活祭
[00:39:30.000 --> 00:39:32.000]  我們全然的
[00:39:32.000 --> 00:39:34.000]  不是獻煩火
[00:39:34.000 --> 00:39:35.000]  當作活祭
[00:39:35.000 --> 00:39:37.000]  給神使用
[00:39:37.000 --> 00:39:40.000]  乃是理所當然的
[00:39:40.000 --> 00:39:42.000]  我剛才解了副題
[00:39:42.000 --> 00:39:46.000]  現在解正題
[00:39:46.000 --> 00:39:49.000]  十二年前我讀了一篇文章
[00:39:49.000 --> 00:39:51.000]  它的結論是
[00:39:51.000 --> 00:39:55.000]  此馬一出,誰與爭鋒
[00:39:55.000 --> 00:39:59.000]  它說的那匹馬是奧巴馬
[00:39:59.000 --> 00:40:02.000]  十二年前他是美國總統
[00:40:02.000 --> 00:40:04.000]  你看特朗普那麼霸道
[00:40:04.000 --> 00:40:06.000]  就知道美國的總統
[00:40:06.000 --> 00:40:09.000]  不單止在自己的地域裡管
[00:40:09.000 --> 00:40:11.000]  他管著全世界
[00:40:11.000 --> 00:40:13.000]  全世界的警察一樣
[00:40:13.000 --> 00:40:15.000]  搞亂世界一樣
[00:40:15.000 --> 00:40:17.000]  這個人一定不是基督徒
[00:40:17.000 --> 00:40:19.000]  如果他是基督徒
[00:40:19.000 --> 00:40:21.000]  讀過啟示錄十九章十一節
[00:40:21.000 --> 00:40:24.000]  你知道真正的此馬一出是什麼
[00:40:24.000 --> 00:40:26.000]  我看見天開了
[00:40:26.000 --> 00:40:27.000]  有一匹白馬
[00:40:27.000 --> 00:40:30.000]  騎在馬上的稱為誠信
[00:40:30.000 --> 00:40:32.000]  林牧師的名相同
[00:40:32.000 --> 00:40:33.000]  真實
[00:40:33.000 --> 00:40:36.000]  它審判和徵戰都憑著公義
[00:40:36.000 --> 00:40:39.000]  這匹馬是古今中外
[00:40:39.000 --> 00:40:41.000]  人類最榮耀的一匹馬
[00:40:41.000 --> 00:40:45.000]  因為上高是萬王之王、萬主之主
[00:40:45.000 --> 00:40:48.000]  如果我能夠做這匹馬就好了
[00:40:48.000 --> 00:40:50.000]  就算不是做這匹馬
[00:40:50.000 --> 00:40:52.000]  我們做一個
[00:40:52.000 --> 00:40:56.000]  將耶穌基督帶入耶路撒冷
[00:40:56.000 --> 00:41:01.000]  去成就救恩最後一步
[00:41:01.000 --> 00:41:03.000]  那個小奴區
[00:41:03.000 --> 00:41:04.000]  都是一樣
[00:41:04.000 --> 00:41:07.000]  因為斑馬、奴
[00:41:07.000 --> 00:41:11.000]  和這個奴區
[00:41:11.000 --> 00:41:14.000]  都是馬的科屬裡面
[00:41:14.000 --> 00:41:18.000]  馬有很多種不同
[00:41:18.000 --> 00:41:22.000]  在神在旋風當中
[00:41:22.000 --> 00:41:25.000]  向約伯質問的時候
[00:41:25.000 --> 00:41:27.000]  他講了幾句話
[00:41:27.000 --> 00:41:28.000]  約伯
[00:41:28.000 --> 00:41:30.000]  你則以聽者話
[00:41:30.000 --> 00:41:32.000]  要站立思想成妙作為
[00:41:32.000 --> 00:41:34.000]  你若聽從他
[00:41:34.000 --> 00:41:38.000]  道日亨通歷年福樂
[00:41:38.000 --> 00:41:41.000]  會不會神今年藉著這段經文
[00:41:41.000 --> 00:41:44.000]  提醒我們每一個基督徒
[00:41:44.000 --> 00:41:49.000]  我們雖然處於約伯生活的逆境困難
[00:41:49.000 --> 00:41:55.000]  包括去年黃福縣那些人
[00:41:55.000 --> 00:41:57.000]  如今的福利制度
[00:41:57.000 --> 00:42:00.000]  政府都願意走另一條路
[00:42:00.000 --> 00:42:02.000]  你想想如果好像經歷約伯
[00:42:02.000 --> 00:42:04.000]  又沒有保險
[00:42:04.000 --> 00:42:06.000]  又沒有政府為他走另一條路
[00:42:06.000 --> 00:42:08.000]  那不就更艱難
