
[00:00:00.000 --> 00:00:02.000]  大型節目,早晨!
[00:16:17.000 --> 00:16:19.000]  200個技工
[00:16:19.000 --> 00:16:21.000]  然後用12000個零件
[00:16:21.000 --> 00:16:23.000]  12000個零件
[00:16:23.000 --> 00:16:25.000]  你想想裝上去
[00:16:25.000 --> 00:16:27.000]  真的要很長時間
[00:16:27.000 --> 00:16:29.000]  然後這些琴的身
[00:16:29.000 --> 00:16:31.000]  是用18層
[00:16:31.000 --> 00:16:33.000]  最差的那些
[00:16:33.000 --> 00:16:35.000]  18層的楓木
[00:16:35.000 --> 00:16:37.000]  沿著鋼琴一層一層
[00:16:37.000 --> 00:16:39.000]  包上去
[00:16:39.000 --> 00:16:41.000]  再加上
[00:16:41.000 --> 00:16:43.000]  5層的鈴架油
[00:16:43.000 --> 00:16:45.000]  將它打蠟到很光
[00:16:45.000 --> 00:16:47.000]  然後每一個
[00:16:47.000 --> 00:16:49.000]  琴鍵都要有很多技工
[00:16:49.000 --> 00:16:51.000]  來試看看這個琴鍵
[00:16:51.000 --> 00:16:53.000]  敲一敲
[00:16:53.000 --> 00:16:55.000]  看看它的音質好不好
[00:16:55.000 --> 00:16:57.000]  準不準
[00:16:57.000 --> 00:16:59.000]  敲多少次
[00:16:59.000 --> 00:17:01.000]  敲一萬次
[00:17:01.000 --> 00:17:03.000]  超過一萬次
[00:17:03.000 --> 00:17:05.000]  每一個琴鍵敲一萬次
[00:17:05.000 --> 00:17:07.000]  1,2,3,4,5,6
[00:17:07.000 --> 00:17:09.000]  然後
[00:17:09.000 --> 00:17:11.000]  有很多很多
[00:17:11.000 --> 00:17:13.000]  打磨的工序
[00:17:13.000 --> 00:17:15.000]  最後才令到
[00:17:15.000 --> 00:17:17.000]  這個鋼琴來發出
[00:17:17.000 --> 00:17:19.000]  美麗的音樂
[00:17:19.000 --> 00:17:21.000]  能夠發出
[00:17:21.000 --> 00:17:23.000]  閃閃生光的
[00:17:23.000 --> 00:17:25.000]  一種這麼漂亮的樂器
[00:17:25.000 --> 00:17:27.000]  其實很多東西
[00:17:27.000 --> 00:17:29.000]  都是這樣的
[00:17:29.000 --> 00:17:31.000]  因為是經過打磨才能夠發光
[00:17:31.000 --> 00:17:33.000]  有的時候
[00:17:33.000 --> 00:17:35.000]  神容許這些
[00:17:35.000 --> 00:17:37.000]  苦難、思念
[00:17:37.000 --> 00:17:39.000]  要在我們身上
[00:17:39.000 --> 00:17:41.000]  做打磨工作
[00:17:41.000 --> 00:17:43.000]  可能經過很多
[00:17:43.000 --> 00:17:45.000]  不同方面的
[00:17:45.000 --> 00:17:47.000]  你看看做一個鋼琴也有200個技工
[00:17:47.000 --> 00:17:49.000]  有很多
[00:17:49.000 --> 00:17:51.000]  細微的東西
[00:17:51.000 --> 00:17:53.000]  神正在雕琢我們
[00:17:53.000 --> 00:17:55.000]  有很多零件
[00:17:55.000 --> 00:17:57.000]  很多東西
[00:17:57.000 --> 00:17:59.000]  配合
[00:17:59.000 --> 00:18:01.000]  而且來到不斷的
[00:18:01.000 --> 00:18:03.000]  嘗試、試驗
[00:18:03.000 --> 00:18:05.000]  然後打磨
[00:18:05.000 --> 00:18:07.000]  然後才能夠成為美好
[00:18:07.000 --> 00:18:09.000]  我們今天也看到
[00:18:09.000 --> 00:18:11.000]  昨晚
[00:18:11.000 --> 00:18:13.000]  大家有些參加
[00:18:13.000 --> 00:18:15.000]  我們新春的報道聚會
[00:18:15.000 --> 00:18:17.000]  那位
[00:18:17.000 --> 00:18:19.000]  弟兄叫什麼名字
[00:18:19.000 --> 00:18:23.000]  他就是做見證
[00:18:23.000 --> 00:18:25.000]  他告訴我們
[00:18:25.000 --> 00:18:27.000]  信了耶穌不一定
[00:18:27.000 --> 00:18:29.000]  不一定什麼
[00:18:29.000 --> 00:18:31.000]  不一定一帆風順
[00:18:31.000 --> 00:18:33.000]  而且很多時候未必一帆風順
[00:18:33.000 --> 00:18:35.000]  他做見證就是他自己有很多病
[00:18:35.000 --> 00:18:37.000]  很多問題
[00:18:37.000 --> 00:18:39.000]  這次來做報道會
[00:18:39.000 --> 00:18:41.000]  病了好幾天
[00:18:41.000 --> 00:18:43.000]  實在難免
[00:18:43.000 --> 00:18:45.000]  但他有一樣東西
[00:18:45.000 --> 00:18:47.000]  他說是真的
[00:18:47.000 --> 00:18:49.000]  他說
[00:18:49.000 --> 00:18:51.000]  做了基督徒不一定會一帆風順
[00:18:51.000 --> 00:18:53.000]  但一定是什麼呢
[00:18:53.000 --> 00:18:55.000]  一定可以
[00:18:55.000 --> 00:18:57.000]  有辦法去經歷到
[00:18:57.000 --> 00:18:59.000]  主賜給我們的平安
[00:18:59.000 --> 00:19:01.000]  Amen
[00:19:01.000 --> 00:19:05.000]  做了基督徒不會說
[00:19:05.000 --> 00:19:07.000]  跟其他人
[00:19:07.000 --> 00:19:09.000]  免疫了世上的困難
[00:19:09.000 --> 00:19:11.000]  苦難、疾病、衰老
[00:19:11.000 --> 00:19:13.000]  但是我們會發覺
[00:19:13.000 --> 00:19:15.000]  不同的我們可以有不同的心境
[00:19:15.000 --> 00:19:17.000]  我們可以有
[00:19:17.000 --> 00:19:19.000]  心裡面的平安
[00:19:19.000 --> 00:19:21.000]  事實上真的
[00:19:21.000 --> 00:19:23.000]  在彼得前書第一章
[00:19:23.000 --> 00:19:25.000]  第六第七節
[00:19:25.000 --> 00:19:27.000]  我們一起讀好不好 請讀
[00:19:27.000 --> 00:19:29.000]  因此你們是大有喜樂
[00:19:29.000 --> 00:19:31.000]  但如今
[00:19:31.000 --> 00:19:33.000]  在百般的試煉中
[00:19:33.000 --> 00:19:35.000]  暫時憂愁
[00:19:35.000 --> 00:19:37.000]  叫你們的信心
[00:19:37.000 --> 00:19:39.000]  既被試驗
[00:19:39.000 --> 00:19:41.000]  就被
[00:19:41.000 --> 00:19:43.000]  那被火試驗
[00:19:43.000 --> 00:19:45.000]  仍然能壞的金紙
[00:19:45.000 --> 00:19:47.000]  更顯寶貴
[00:19:47.000 --> 00:19:49.000]  可以在
[00:19:49.000 --> 00:19:51.000]  耶穌基督顯現的時候
[00:19:51.000 --> 00:19:53.000]  得著稱讚
[00:19:53.000 --> 00:19:55.000]  榮耀
[00:19:55.000 --> 00:19:57.000]  尊貴
[00:19:57.000 --> 00:19:59.000]  你真的
[00:19:59.000 --> 00:20:01.000]  希不希望見到主耶穌的時候
[00:20:01.000 --> 00:20:03.000]  得著祂的稱讚 希不希望
[00:20:03.000 --> 00:20:07.000]  他說要在那天主顯現的時候
[00:20:07.000 --> 00:20:09.000]  得著稱讚
[00:20:09.000 --> 00:20:11.000]  榮耀
[00:20:11.000 --> 00:20:13.000]  尊貴
[00:20:13.000 --> 00:20:15.000]  那
[00:20:15.000 --> 00:20:17.000]  怎樣才得著呢 前面就說
[00:20:17.000 --> 00:20:19.000]  雖然我們有時會
[00:20:19.000 --> 00:20:21.000]  被試驗
[00:20:21.000 --> 00:20:23.000]  好像金被試驗一樣
[00:20:23.000 --> 00:20:25.000]  但是燒完之後
[00:20:25.000 --> 00:20:27.000]  那個就能夠更加順
[00:20:27.000 --> 00:20:29.000]  更加正
[00:20:29.000 --> 00:20:31.000]  今天當我們面對有困難
[00:20:31.000 --> 00:20:33.000]  苦難的時候
[00:20:33.000 --> 00:20:35.000]  其實第一個檢討一下
[00:20:35.000 --> 00:20:37.000]  我們需要改正
[00:20:37.000 --> 00:20:39.000]  有沒有什麼
[00:20:39.000 --> 00:20:41.000]  需要悔改
[00:20:41.000 --> 00:20:43.000]  因為神很多時候透過這些來管教我們
[00:20:43.000 --> 00:20:45.000]  提醒我們
[00:20:45.000 --> 00:20:47.000]  幫助我們更加順
[00:20:47.000 --> 00:20:49.000]  更加正
[00:20:49.000 --> 00:20:51.000]  然後去到祂面前
[00:20:51.000 --> 00:20:53.000]  得著祂的稱讚
[00:20:53.000 --> 00:20:55.000]  所以原來神是透過
[00:20:55.000 --> 00:20:57.000]  這些試驗
[00:20:57.000 --> 00:20:59.000]  雖然在這些
[00:20:59.000 --> 00:21:01.000]  試驗當中會
[00:21:01.000 --> 00:21:03.000]  暫時休息
[00:21:03.000 --> 00:21:05.000]  但是能夠去到主面前
[00:21:05.000 --> 00:21:07.000]  調整我們之後
[00:21:07.000 --> 00:21:09.000]  來到有一個不同的心境
[00:21:09.000 --> 00:21:11.000]  去面對這些的時候
[00:21:11.000 --> 00:21:13.000]  他說我們是大有喜樂
[00:21:13.000 --> 00:21:15.000]  所以這個
[00:21:15.000 --> 00:21:17.000]  就是新的心境
[00:21:17.000 --> 00:21:19.000]  這種極重無比
[00:21:19.000 --> 00:21:21.000]  的榮耀
[00:21:21.000 --> 00:21:23.000]  將來要得神的稱讚
[00:21:23.000 --> 00:21:25.000]  我們在靈命上所有的更新
[00:21:25.000 --> 00:21:27.000]  和得到神自己
[00:21:27.000 --> 00:21:29.000]  那種的操奏
[00:21:29.000 --> 00:21:31.000]  是遠比
[00:21:31.000 --> 00:21:33.000]  現在透過這些的試驗
[00:21:33.000 --> 00:21:35.000]  來得更重
[00:21:35.000 --> 00:21:37.000]  更重要
[00:21:37.000 --> 00:21:39.000]  所以我們看到當我們這樣看的時候
[00:21:39.000 --> 00:21:41.000]  這種新的心境
[00:21:41.000 --> 00:21:43.000]  這種終極榮耀
[00:21:43.000 --> 00:21:45.000]  得著神稱讚
[00:21:45.000 --> 00:21:47.000]  就比起現今
[00:21:47.000 --> 00:21:49.000]  這些暫時
[00:21:49.000 --> 00:21:51.000]  自暫自輕
[00:21:51.000 --> 00:21:53.000]  好像輕了很多
[00:21:53.000 --> 00:21:57.000]  我們有沒有這個新的心境
[00:21:57.000 --> 00:21:59.000]  幫助我們能夠
[00:21:59.000 --> 00:22:01.000]  面對這些人生的自憐的時候
[00:22:01.000 --> 00:22:03.000]  來化作一個機會
[00:22:03.000 --> 00:22:05.000]  幫助我們
[00:22:05.000 --> 00:22:07.000]  能夠更經歷神的恩典
[00:22:07.000 --> 00:22:09.000]  能夠更調整
[00:22:09.000 --> 00:22:11.000]  我們的生命
[00:22:11.000 --> 00:22:13.000]  能夠更加與神
[00:22:13.000 --> 00:22:15.000]  親近
[00:22:15.000 --> 00:22:17.000]  以致我們得到
[00:22:17.000 --> 00:22:19.000]  祂在我們身上做這些的打磨
[00:22:19.000 --> 00:22:21.000]  調整、調音
[00:22:21.000 --> 00:22:23.000]  和教導的工作
[00:22:23.000 --> 00:22:25.000]  讓我們
[00:22:25.000 --> 00:22:27.000]  能夠有一個極重無比
[00:22:27.000 --> 00:22:29.000]  永遠的榮耀
[00:22:29.000 --> 00:22:31.000]  這個是
[00:22:31.000 --> 00:22:33.000]  保羅第一個讓我們看到的對比
[00:22:33.000 --> 00:22:35.000]  透過這些現今的東西
[00:22:35.000 --> 00:22:37.000]  來成就這些更好的東西
[00:22:37.000 --> 00:22:39.000]  心境真的不同
[00:22:39.000 --> 00:22:41.000]  第二我們看到
[00:22:41.000 --> 00:22:43.000]  除了輕與重的一個比較之外
[00:22:43.000 --> 00:22:45.000]  除了輕與重的一個比較之外
[00:22:45.000 --> 00:22:47.000]  另外一個比較
[00:22:47.000 --> 00:22:49.000]  是所見的
[00:22:49.000 --> 00:22:51.000]  與不見的
[00:22:51.000 --> 00:22:53.000]  這個比較
[00:22:53.000 --> 00:22:55.000]  第十八節很清楚地說
[00:22:55.000 --> 00:22:57.000]  我們再讀一次
[00:22:57.000 --> 00:22:59.000]  原來我們
[00:22:59.000 --> 00:23:01.000]  不是顧念
[00:23:01.000 --> 00:23:03.000]  所見的
[00:23:03.000 --> 00:23:05.000]  乃是顧念
[00:23:05.000 --> 00:23:07.000]  所不見的
[00:23:07.000 --> 00:23:09.000]  因為所見的是暫時的
[00:23:09.000 --> 00:23:11.000]  所不見的
[00:23:11.000 --> 00:23:13.000]  是長久的
[00:23:13.000 --> 00:23:15.000]  永遠的
[00:23:15.000 --> 00:23:17.000]  所以這裡保羅另外一個比較
[00:23:17.000 --> 00:23:19.000]  就是所見的比起
[00:23:19.000 --> 00:23:21.000]  那些不見的
[00:23:21.000 --> 00:23:23.000]  所見的是眼看得到的意思
[00:23:23.000 --> 00:23:25.000]  所不見的就是
[00:23:25.000 --> 00:23:27.000]  眼看不到的那些
[00:23:27.000 --> 00:23:29.000]  所見的就是外面
[00:23:29.000 --> 00:23:31.000]  別人看到的那些
[00:23:31.000 --> 00:23:33.000]  所不見的就是裏面
[00:23:33.000 --> 00:23:35.000]  人看不到的那些
[00:23:35.000 --> 00:23:37.000]  主看得到人看不到的那些
[00:23:37.000 --> 00:23:39.000]  見的就是
[00:23:39.000 --> 00:23:41.000]  暫時見一見照一照鏡
[00:23:41.000 --> 00:23:43.000]  人看一看就走了
[00:23:43.000 --> 00:23:45.000]  不見的是事實上
[00:23:45.000 --> 00:23:47.000]  都在你內心裏面的那些是長久的
[00:23:47.000 --> 00:23:51.000]  究竟我們注重那些所見的
[00:23:51.000 --> 00:23:53.000]  還是
[00:23:53.000 --> 00:23:55.000]  更加注重那些
[00:23:55.000 --> 00:23:57.000]  所不見的呢?
[00:23:57.000 --> 00:23:59.000]  這樣就有很不同的心境了
[00:23:59.000 --> 00:24:01.000]  所以我們看見
[00:24:01.000 --> 00:24:03.000]  這個就是
[00:24:03.000 --> 00:24:05.000]  原來這些外面的
[00:24:05.000 --> 00:24:09.000]  是由裏面產生出來的
[00:24:09.000 --> 00:24:13.000]  著重裏面的更新
[00:24:13.000 --> 00:24:15.000]  就會令到你外面
[00:24:15.000 --> 00:24:17.000]  都會新一些
[00:24:17.000 --> 00:24:19.000]  是不是這樣?
[00:24:19.000 --> 00:24:21.000]  原來耶穌說
[00:24:21.000 --> 00:24:23.000]  裏面那些是更重要的
[00:24:23.000 --> 00:24:25.000]  內心更重要
[00:24:25.000 --> 00:24:27.000]  在舊約經文說你要保守你的心
[00:24:27.000 --> 00:24:29.000]  保守你裏面的心
[00:24:29.000 --> 00:24:31.000]  因為在外面那些
[00:24:31.000 --> 00:24:33.000]  的果子的表現
[00:24:33.000 --> 00:24:35.000]  就是從你的心發出來的
[00:24:35.000 --> 00:24:37.000]  你多裝飾外面那些
[00:24:37.000 --> 00:24:39.000]  但是
[00:24:39.000 --> 00:24:41.000]  你沒有了內心散發出來的
[00:24:41.000 --> 00:24:43.000]  遲早都會
[00:24:43.000 --> 00:24:45.000]  不會長久的
[00:24:47.000 --> 00:24:49.000]  真的是裏面與外面
[00:24:49.000 --> 00:24:51.000]  其實是很簡單的道理
[00:24:51.000 --> 00:24:53.000]  究竟我們是
[00:24:53.000 --> 00:24:55.000]  追求裏面的呢?
[00:24:55.000 --> 00:24:57.000]  還是外面的呢?外面的就會怎樣呢?
[00:24:57.000 --> 00:24:59.000]  它會衰壞的
[00:24:59.000 --> 00:25:01.000]  它會舊的
[00:25:01.000 --> 00:25:03.000]  過一年就會怎樣呢?
[00:25:03.000 --> 00:25:05.000]  又老了一年
[00:25:05.000 --> 00:25:07.000]  但是裏面那些
[00:25:07.000 --> 00:25:09.000]  你可以過一年就會更加怎樣呢?
[00:25:09.000 --> 00:25:11.000]  更加新一年
[00:25:11.000 --> 00:25:13.000]  更加長進一年
[00:25:13.000 --> 00:25:15.000]  更加深厚一年
[00:25:15.000 --> 00:25:17.000]  那個就是
[00:25:17.000 --> 00:25:19.000]  倒數了,那個就是好了
[00:25:19.000 --> 00:25:21.000]  越來越好了
[00:25:21.000 --> 00:25:23.000]  裏面與外面
[00:25:23.000 --> 00:25:25.000]  很簡單的道理
[00:25:25.000 --> 00:25:27.000]  舉一個簡單的例子,有一次有一個人去
[00:25:27.000 --> 00:25:29.000]  Amsterdam
[00:25:29.000 --> 00:25:31.000]  你知道在哪裏
[00:25:31.000 --> 00:25:33.000]  就是荷蘭
[00:25:33.000 --> 00:25:37.000]  怎麼翻譯呢?
[00:25:37.000 --> 00:25:39.000]  阿姆斯特丹
[00:25:39.000 --> 00:25:41.000]  他就看到一個
[00:25:41.000 --> 00:25:43.000]  很漂亮的鐘樓
[00:25:43.000 --> 00:25:45.000]  他就看到
[00:25:45.000 --> 00:25:47.000]  外面很宏偉很吸引
[00:25:47.000 --> 00:25:49.000]  更加寶貴
[00:25:49.000 --> 00:25:51.000]  他看到那些鐘
[00:25:51.000 --> 00:25:53.000]  在打的時候
[00:25:53.000 --> 00:25:55.000]  發出的音樂實在太美麗了
[00:25:55.000 --> 00:25:57.000]  大鐘的音樂
[00:25:57.000 --> 00:25:59.000]  發出來
[00:25:59.000 --> 00:26:01.000]  有些共鳴聲
[00:26:01.000 --> 00:26:03.000]  是有和音的
[00:26:03.000 --> 00:26:05.000]  發出來
[00:26:05.000 --> 00:26:07.000]  實在太美麗了
[00:26:07.000 --> 00:26:11.000]  所以他就很好奇
[00:26:11.000 --> 00:26:13.000]  究竟誰在裏面
[00:26:13.000 --> 00:26:15.000]  有哪個樂師在裏面
[00:26:15.000 --> 00:26:17.000]  來演奏
[00:26:17.000 --> 00:26:19.000]  這些美麗的音樂
[00:26:19.000 --> 00:26:21.000]  他就想到
[00:26:21.000 --> 00:26:23.000]  其實在外面看到的
[00:26:23.000 --> 00:26:25.000]  最重要的就是
[00:26:25.000 --> 00:26:27.000]  原來是裏面
[00:26:27.000 --> 00:26:29.000]  究竟是誰控制的
[00:26:29.000 --> 00:26:31.000]  所以他就向那裏的人申請
[00:26:31.000 --> 00:26:33.000]  我想現在不行了,多年前
[00:26:33.000 --> 00:26:35.000]  就讓他進去
[00:26:35.000 --> 00:26:37.000]  參觀一下裏面
[00:26:37.000 --> 00:26:39.000]  是怎樣的
[00:26:39.000 --> 00:26:41.000]  他發覺裏面是這樣的
[00:26:41.000 --> 00:26:45.000]  看到嗎?
[00:26:45.000 --> 00:26:47.000]  裏面好像很黑
[00:26:47.000 --> 00:26:49.000]  裏面有些鐘
[00:26:49.000 --> 00:26:51.000]  有些很黑的地方
[00:26:51.000 --> 00:26:53.000]  他就發現
[00:26:53.000 --> 00:26:55.000]  裏面是沒有
[00:26:55.000 --> 00:26:57.000]  琴師的
[00:26:57.000 --> 00:26:59.000]  他有一些
[00:26:59.000 --> 00:27:01.000]  機器來控制
[00:27:01.000 --> 00:27:03.000]  然後配合起來
[00:27:03.000 --> 00:27:05.000]  不同的鐘,不同的時候
[00:27:05.000 --> 00:27:07.000]  打出來,不同的鐘,不同時候
[00:27:07.000 --> 00:27:09.000]  大小聲響起來
[00:27:09.000 --> 00:27:11.000]  不同的鐘,不同的時候
[00:27:11.000 --> 00:27:13.000]  同一時間來發出來
[00:27:13.000 --> 00:27:15.000]  所以他才發覺
[00:27:15.000 --> 00:27:17.000]  原來在外面
[00:27:17.000 --> 00:27:19.000]  很多時候我們看的很有限
[00:27:19.000 --> 00:27:21.000]  那些是見
[00:27:21.000 --> 00:27:23.000]  那些是
[00:27:23.000 --> 00:27:25.000]  眼見一見的
[00:27:25.000 --> 00:27:27.000]  但在裏面所發出來的
[00:27:27.000 --> 00:27:29.000]  真的不是人人看到的
[00:27:29.000 --> 00:27:31.000]  而是他說
[00:27:31.000 --> 00:27:33.000]  原來裏面一搞砸了
[00:27:33.000 --> 00:27:35.000]  外面就亂七八糟
[00:27:35.000 --> 00:27:37.000]  裏面是
[00:27:37.000 --> 00:27:39.000]  所有外面發出來的
[00:27:39.000 --> 00:27:41.000]  美麗的樂音
[00:27:41.000 --> 00:27:43.000]  一個主要的原因
[00:27:43.000 --> 00:27:47.000]  同時他也發現裏面
[00:27:47.000 --> 00:27:49.000]  叮叮噹噹的聲音
[00:27:49.000 --> 00:27:51.000]  他聽不到究竟有什麼和諧的音樂
[00:27:51.000 --> 00:27:53.000]  有時是
[00:27:53.000 --> 00:27:55.000]  真的
[00:27:55.000 --> 00:27:57.000]  有時神透過一些東西在我們內心當中
[00:27:57.000 --> 00:27:59.000]  來試煉我們
[00:27:59.000 --> 00:28:01.000]  或者去
[00:28:01.000 --> 00:28:03.000]  甚至熬煉的時候
[00:28:03.000 --> 00:28:05.000]  真的聽不到美麗的音樂
[00:28:05.000 --> 00:28:07.000]  但是很奇妙的
[00:28:07.000 --> 00:28:09.000]  如果我們能夠裏面調整得到
[00:28:09.000 --> 00:28:11.000]  我們裏面能夠配合到
[00:28:11.000 --> 00:28:13.000]  上帝真正的樂師的作為
[00:28:13.000 --> 00:28:15.000]  在外面
[00:28:15.000 --> 00:28:17.000]  不知不覺就會發出一些
[00:28:17.000 --> 00:28:19.000]  很美麗的樂音
[00:28:19.000 --> 00:28:21.000]  讓別人可以聽得到
[00:28:21.000 --> 00:28:23.000]  讓別人可以感受得到
[00:28:23.000 --> 00:28:25.000]  所以原來
[00:28:25.000 --> 00:28:27.000]  所有的東西都是在裏面
[00:28:27.000 --> 00:28:29.000]  開始
[00:28:29.000 --> 00:28:31.000]  人就看
[00:28:31.000 --> 00:28:33.000]  外表
[00:28:33.000 --> 00:28:35.000]  但是神就看
[00:28:35.000 --> 00:28:37.000]  什麼?
[00:28:37.000 --> 00:28:39.000]  神看內心
[00:28:39.000 --> 00:28:41.000]  所以真是
[00:28:41.000 --> 00:28:43.000]  外貌我們可以
[00:28:43.000 --> 00:28:45.000]  裝扮
[00:28:45.000 --> 00:28:47.000]  弄得好一點
[00:28:47.000 --> 00:28:49.000]  弄得漂亮一點
[00:28:49.000 --> 00:28:51.000]  這個也無可厚非
[00:28:51.000 --> 00:28:53.000]  但是不要只注重外面
[00:28:53.000 --> 00:28:55.000]  因為
[00:28:55.000 --> 00:28:57.000]  那些東西都是暫時的
[00:28:57.000 --> 00:28:59.000]  真正長久的
[00:28:59.000 --> 00:29:01.000]  而且能夠使
[00:29:01.000 --> 00:29:03.000]  真正外面發出美麗的
[00:29:03.000 --> 00:29:05.000]  是我們的內面
[00:29:05.000 --> 00:29:07.000]  內心
[00:29:07.000 --> 00:29:09.000]  所以當這些的時候
[00:29:09.000 --> 00:29:11.000]  我們裏面的
[00:29:11.000 --> 00:29:13.000]  真正的美善
[00:29:13.000 --> 00:29:15.000]  忍耐
[00:29:15.000 --> 00:29:17.000]  饒恕
[00:29:17.000 --> 00:29:19.000]  愛心
[00:29:19.000 --> 00:29:21.000]  寬容
[00:29:21.000 --> 00:29:23.000]  聖潔
[00:29:23.000 --> 00:29:25.000]  這些裏面的
[00:29:25.000 --> 00:29:27.000]  是真正
[00:29:27.000 --> 00:29:29.000]  我們需要不斷去追求的
[00:29:29.000 --> 00:29:31.000]  所以
[00:29:31.000 --> 00:29:33.000]  這個就可以
[00:29:33.000 --> 00:29:35.000]  一天伸至一天
[00:29:35.000 --> 00:29:37.000]  因為這個真是
[00:29:37.000 --> 00:29:39.000]  不斷努力去追求
[00:29:39.000 --> 00:29:41.000]  不斷更新
[00:29:41.000 --> 00:29:43.000]  不斷去幫助我們靠著
[00:29:43.000 --> 00:29:45.000]  主的恩典
[00:29:45.000 --> 00:29:47.000]  使我們能夠裏面
[00:29:47.000 --> 00:29:49.000]  真是
[00:29:49.000 --> 00:29:51.000]  更新起來
[00:29:51.000 --> 00:29:53.000]  所謂看到的和不看到的
[00:29:53.000 --> 00:29:55.000]  也都是有時候
[00:29:55.000 --> 00:29:57.000]  我們看見這個世界
[00:29:57.000 --> 00:29:59.000]  或者我們周圍
[00:29:59.000 --> 00:30:01.000]  如果我們看見這個周圍
[00:30:01.000 --> 00:30:03.000]  世界只是看到物質的眼
[00:30:03.000 --> 00:30:05.000]  看到的事物,但是看不到
[00:30:05.000 --> 00:30:07.000]  那個在上面掌管
[00:30:07.000 --> 00:30:09.000]  上帝的時候,我們有時候
[00:30:09.000 --> 00:30:11.000]  內心又會不平衡
[00:30:11.000 --> 00:30:13.000]  又會很痛苦
[00:30:13.000 --> 00:30:15.000]  我們看到保羅在經文裏面
[00:30:15.000 --> 00:30:17.000]  前幾節他這樣說
[00:30:17.000 --> 00:30:19.000]  我們一起讀一讀好嗎?請讀
[00:30:19.000 --> 00:30:21.000]  我們四面受敵
[00:30:21.000 --> 00:30:23.000]  卻不被困住
[00:30:23.000 --> 00:30:25.000]  心裏作難
[00:30:25.000 --> 00:30:27.000]  卻不致失望
[00:30:27.000 --> 00:30:29.000]  遭逼迫,卻不被凋棄
[00:30:29.000 --> 00:30:31.000]  打倒了
[00:30:31.000 --> 00:30:33.000]  卻不致死亡
[00:30:33.000 --> 00:30:35.000]  身上戴著
[00:30:35.000 --> 00:30:37.000]  耶穌的死
[00:30:37.000 --> 00:30:39.000]  使耶穌的生
[00:30:39.000 --> 00:30:41.000]  也顯明在我們身上
[00:30:41.000 --> 00:30:43.000]  所以保羅說
[00:30:43.000 --> 00:30:45.000]  周圍的環境受敵
[00:30:45.000 --> 00:30:47.000]  心裏有時候都會作難
[00:30:47.000 --> 00:30:49.000]  但是有一樣使他不失望
[00:30:49.000 --> 00:30:51.000]  不被困住
[00:30:51.000 --> 00:30:53.000]  在逼迫當中
[00:30:53.000 --> 00:30:55.000]  覺得不會凋棄
[00:30:55.000 --> 00:30:57.000]  在差不多死的時候
[00:30:57.000 --> 00:30:59.000]  知道還有生機
[00:30:59.000 --> 00:31:01.000]  就是因為他說
[00:31:01.000 --> 00:31:03.000]  身上常有耶穌的死
[00:31:03.000 --> 00:31:05.000]  和耶穌的生
[00:31:05.000 --> 00:31:07.000]  顯明在他身上
[00:31:07.000 --> 00:31:09.000]  所以這裏就是保羅體會到
[00:31:09.000 --> 00:31:11.000]  這些眼見的
[00:31:11.000 --> 00:31:13.000]  困難逼迫
[00:31:13.000 --> 00:31:15.000]  苦難
[00:31:15.000 --> 00:31:17.000]  但是如果他在內心裏面
[00:31:17.000 --> 00:31:19.000]  能夠有一種不失望
[00:31:19.000 --> 00:31:21.000]  有耶穌的
[00:31:21.000 --> 00:31:23.000]  死和生
[00:31:23.000 --> 00:31:25.000]  在他的內心裏面
[00:31:25.000 --> 00:31:27.000]  他就不會
[00:31:27.000 --> 00:31:29.000]  好像被凋棄
[00:31:29.000 --> 00:31:31.000]  不會被困住
[00:31:31.000 --> 00:31:33.000]  不會好像
[00:31:33.000 --> 00:31:35.000]  失望死亡一樣
[00:31:35.000 --> 00:31:37.000]  所以我們看到
[00:31:37.000 --> 00:31:39.000]  當我們定精在主的身上
[00:31:39.000 --> 00:31:41.000]  我們就發覺
[00:31:41.000 --> 00:31:43.000]  神掌管一切
[00:31:43.000 --> 00:31:45.000]  神有祂的時間
[00:31:45.000 --> 00:31:47.000]  祂的安排
[00:31:47.000 --> 00:31:49.000]  所以我們就不至於
[00:31:49.000 --> 00:31:51.000]  喪氣
[00:31:51.000 --> 00:31:53.000]  在詩篇第73篇
[00:31:53.000 --> 00:31:55.000]  很出名的詩篇
[00:31:55.000 --> 00:31:57.000]  詩人看見周圍的
[00:31:57.000 --> 00:31:59.000]  一些惡人
[00:31:59.000 --> 00:32:01.000]  看到他的遭遇
[00:32:01.000 --> 00:32:03.000]  痛苦的遭遇
[00:32:03.000 --> 00:32:05.000]  他就心懷不平
[00:32:05.000 --> 00:32:07.000]  心懷不平
[00:32:07.000 --> 00:32:09.000]  即是很不得安息
[00:32:09.000 --> 00:32:11.000]  很痛苦
[00:32:11.000 --> 00:32:13.000]  很
[00:32:13.000 --> 00:32:15.000]  真的
[00:32:15.000 --> 00:32:17.000]  很不平衡
[00:32:17.000 --> 00:32:19.000]  但是詩篇第73篇
[00:32:19.000 --> 00:32:21.000]  很寶貴的就是
[00:32:21.000 --> 00:32:23.000]  他不會停在那裏
[00:32:23.000 --> 00:32:25.000]  他就去到上帝的面前
[00:32:25.000 --> 00:32:27.000]  這個就是
[00:32:27.000 --> 00:32:29.000]  他去到監察
[00:32:29.000 --> 00:32:31.000]  他的內心
[00:32:31.000 --> 00:32:33.000]  去到
[00:32:33.000 --> 00:32:35.000]  這一位
