
[00:00:00.000 --> 00:00:03.000]  各位電影節目的各位朋友,你們好
[00:16:35.000 --> 00:16:37.000]  不過不是一個home
[00:16:37.000 --> 00:16:38.000]  不是一個家
[00:16:38.000 --> 00:16:39.000]  在裡面
[00:16:39.000 --> 00:16:41.000]  小朋友覺得
[00:16:41.000 --> 00:16:44.000]  好像沒有爸爸媽媽那樣
[00:16:44.000 --> 00:16:47.000]  就算認過補習老師
[00:16:47.000 --> 00:16:49.000]  做爸爸也有
[00:16:49.000 --> 00:16:50.000]  如果我兒子這樣認
[00:16:50.000 --> 00:16:52.000]  我真的打死他
[00:16:52.000 --> 00:16:55.000]  但是我兒子認人不行
[00:16:55.000 --> 00:16:57.000]  是別人認我就行
[00:16:57.000 --> 00:17:00.000]  我覺得我的目標開始改
[00:17:00.000 --> 00:17:02.000]  我發現原來我不是要
[00:17:02.000 --> 00:17:04.000]  這麼大間屋
[00:17:04.000 --> 00:17:06.000]  我想要將來一個家
[00:17:06.000 --> 00:17:08.000]  這個家是溫暖的
[00:17:08.000 --> 00:17:11.000]  這個家是有愛的
[00:17:11.000 --> 00:17:12.000]  我不知道大家
[00:17:12.000 --> 00:17:14.000]  你有什麼目標
[00:17:14.000 --> 00:17:15.000]  你的目標是什麼
[00:17:15.000 --> 00:17:17.000]  原來人生很多事情
[00:17:17.000 --> 00:17:19.000]  都會過去
[00:17:19.000 --> 00:17:20.000]  你拿到多少
[00:17:20.000 --> 00:17:23.000]  你一生能夠賺取到多少
[00:17:23.000 --> 00:17:25.000]  一天當我們離開這個世界的時候
[00:17:25.000 --> 00:17:26.000]  什麼都沒有
[00:17:26.000 --> 00:17:27.000]  所以聖經說
[00:17:27.000 --> 00:17:28.000]  今天、明天
[00:17:28.000 --> 00:17:30.000]  你有目標是要去哪裡
[00:17:30.000 --> 00:17:31.000]  去哪裡
[00:17:31.000 --> 00:17:33.000]  但是你甚至是住一年
[00:17:33.000 --> 00:17:35.000]  定了時間
[00:17:35.000 --> 00:17:36.000]  做買賣
[00:17:36.000 --> 00:17:37.000]  目標是得利
[00:17:37.000 --> 00:17:40.000]  不過明天如何
[00:17:40.000 --> 00:17:41.000]  你們還不知道
[00:17:41.000 --> 00:17:43.000]  明天是怎樣你怎麼知道
[00:17:43.000 --> 00:17:45.000]  我們不知道明天是怎樣
[00:17:45.000 --> 00:17:48.000]  原來我們只是一片雲霧
[00:17:48.000 --> 00:17:50.000]  聖經說得很清楚
[00:17:50.000 --> 00:17:52.000]  雲霧的意思就是
[00:17:52.000 --> 00:17:55.000]  出現小事就不見了
[00:17:55.000 --> 00:17:57.000]  很短暫
[00:17:57.000 --> 00:17:59.000]  我們以前經常聽長輩說
[00:17:59.000 --> 00:18:02.000]  人生幾十年
[00:18:02.000 --> 00:18:04.000]  眨眼就過了
[00:18:04.000 --> 00:18:06.000]  那時候十幾歲
[00:18:06.000 --> 00:18:09.000]  眨眼很久都沒過
[00:18:09.000 --> 00:18:10.000]  經常都想快點過
[00:18:10.000 --> 00:18:12.000]  但是眨眼都不過
[00:18:12.000 --> 00:18:14.000]  但是當年紀慢慢長大的時候
[00:18:14.000 --> 00:18:15.000]  真的感覺
[00:18:15.000 --> 00:18:18.000]  這樣就幾十年了
[00:18:18.000 --> 00:18:21.000]  真的眨眼就幾十年了
[00:18:21.000 --> 00:18:24.000]  但是人生是否在我們手裡
[00:18:24.000 --> 00:18:27.000]  它說到我們是一片雲霧
[00:18:27.000 --> 00:18:29.000]  出現一會就不見了
[00:18:29.000 --> 00:18:30.000]  很短暫
[00:18:30.000 --> 00:18:32.000]  說一些東西就是
[00:18:32.000 --> 00:18:34.000]  很多東西都不是我們掌握的
[00:18:34.000 --> 00:18:37.000]  生命不是我們掌握
[00:18:37.000 --> 00:18:39.000]  不是你想怎樣就怎樣
[00:18:39.000 --> 00:18:41.000]  我們基督徒經常都會祈禱
[00:18:41.000 --> 00:18:43.000]  我們做牧師傳道
[00:18:43.000 --> 00:18:45.000]  都很多事
[00:18:45.000 --> 00:18:46.000]  甚至你去到醫院
[00:18:46.000 --> 00:18:48.000]  都為病人祈禱
[00:18:48.000 --> 00:18:51.000]  我們相信神今天是有能力的
[00:18:51.000 --> 00:18:54.000]  神可以醫治人的
[00:18:54.000 --> 00:18:57.000]  但是主權不是我們說了算
[00:18:57.000 --> 00:18:59.000]  是神去說了算
[00:18:59.000 --> 00:19:00.000]  我記得有一次
[00:19:00.000 --> 00:19:01.000]  有一個病人
[00:19:01.000 --> 00:19:03.000]  有一個老姊妹
[00:19:03.000 --> 00:19:05.000]  她在醫院
[00:19:05.000 --> 00:19:07.000]  快不行了
[00:19:07.000 --> 00:19:09.000]  女兒打電話告訴我
[00:19:09.000 --> 00:19:10.000]  牧師
[00:19:10.000 --> 00:19:13.000]  還沒昏迷之前
[00:19:13.000 --> 00:19:15.000]  經常說想見你
[00:19:15.000 --> 00:19:16.000]  你可不可以馬上來
[00:19:16.000 --> 00:19:17.000]  媽媽不行了
[00:19:17.000 --> 00:19:20.000]  因為醫生說要拔喉
[00:19:20.000 --> 00:19:21.000]  所以就差不多了
[00:19:21.000 --> 00:19:24.000]  你可不可以來見她最後一面
[00:19:24.000 --> 00:19:25.000]  都好
[00:19:25.000 --> 00:19:27.000]  去到的時候
[00:19:27.000 --> 00:19:28.000]  媽媽昏迷了
[00:19:28.000 --> 00:19:29.000]  我就想
[00:19:29.000 --> 00:19:31.000]  其實昏迷了就不用見了
[00:19:31.000 --> 00:19:33.000]  見不到我
[00:19:33.000 --> 00:19:35.000]  昏迷了
[00:19:35.000 --> 00:19:36.000]  接著
[00:19:36.000 --> 00:19:40.000]  我說我跟她說兩句
[00:19:40.000 --> 00:19:41.000]  我叫她姊妹的名字
[00:19:41.000 --> 00:19:43.000]  ABC
[00:19:43.000 --> 00:19:45.000]  突然間睜大眼
[00:19:45.000 --> 00:19:47.000]  大家說她醒了
[00:19:47.000 --> 00:19:48.000]  她就睡了
[00:19:48.000 --> 00:19:50.000]  又睡了
[00:19:50.000 --> 00:19:53.000]  其實過去做什麼呢
[00:19:53.000 --> 00:19:55.000]  就是各位祈禱
[00:19:55.000 --> 00:19:56.000]  祈什麼呢
[00:19:56.000 --> 00:19:58.000]  就是讓老人家可以安心
[00:19:58.000 --> 00:19:59.000]  快點離開
[00:19:59.000 --> 00:20:01.000]  那就祈禱
[00:20:01.000 --> 00:20:03.000]  主要求你接受
[00:20:03.000 --> 00:20:05.000]  接她的靈魂
[00:20:05.000 --> 00:20:07.000]  幫助她心裡有什麼話類的事情
[00:20:07.000 --> 00:20:09.000]  懂得交託給神
[00:20:09.000 --> 00:20:11.000]  有時候可能掛念一些東西
[00:20:11.000 --> 00:20:13.000]  總是不去
[00:20:13.000 --> 00:20:14.000]  放下一些東西
[00:20:14.000 --> 00:20:17.000]  還有求神去憐憫幫助她
[00:20:17.000 --> 00:20:19.000]  最好的圖畫是怎麼樣呢
[00:20:19.000 --> 00:20:20.000]  就是祈禱之後
[00:20:20.000 --> 00:20:21.000]  阿門
[00:20:21.000 --> 00:20:22.000]  接著
[00:20:22.000 --> 00:20:24.000]  就死了
[00:20:24.000 --> 00:20:26.000]  那就可能最好了
[00:20:26.000 --> 00:20:27.000]  因為牧師你真的行
[00:20:27.000 --> 00:20:29.000]  一問你一祈就死了
[00:20:29.000 --> 00:20:31.000]  一祈禱就去了
[00:20:31.000 --> 00:20:32.000]  那就好了
[00:20:32.000 --> 00:20:34.000]  那就不用那麼辛苦了
[00:20:34.000 --> 00:20:35.000]  但不是啊
[00:20:35.000 --> 00:20:37.000]  祈完之後又繼續跳
[00:20:37.000 --> 00:20:39.000]  接著又聊聊天
[00:20:39.000 --> 00:20:41.000]  又唱歌
[00:20:41.000 --> 00:20:44.000]  牧師不如你再祈一次
[00:20:44.000 --> 00:20:46.000]  我又再祈一次
[00:20:46.000 --> 00:20:48.000]  祈了兩三次
[00:20:48.000 --> 00:20:50.000]  那次是一年的除夕
[00:20:50.000 --> 00:20:51.000]  我記得是
[00:20:51.000 --> 00:20:53.000]  12月31日
[00:20:53.000 --> 00:20:56.000]  我六點鐘去到
[00:20:56.000 --> 00:20:58.000]  都已經祈到八點鐘
[00:20:58.000 --> 00:21:00.000]  我八點鐘教會有聚會
[00:21:00.000 --> 00:21:01.000]  我要走
[00:21:01.000 --> 00:21:02.000]  所以我跟她說
[00:21:02.000 --> 00:21:04.000]  婆婆不走我走了
[00:21:04.000 --> 00:21:07.000]  因為我要回去教會有聚會
[00:21:07.000 --> 00:21:08.000]  明天搞
[00:21:08.000 --> 00:21:10.000]  明天聯絡
[00:21:10.000 --> 00:21:13.000]  接著有什麼身後事要搞
[00:21:13.000 --> 00:21:14.000]  因為醫生說
[00:21:14.000 --> 00:21:16.000]  應該八點鐘左右就要來
[00:21:16.000 --> 00:21:17.000]  就會走了
[00:21:17.000 --> 00:21:18.000]  所以
[00:21:18.000 --> 00:21:19.000]  差不多了
[00:21:19.000 --> 00:21:20.000]  但是等不到她
[00:21:20.000 --> 00:21:22.000]  我說我們電話聯絡吧
[00:21:22.000 --> 00:21:24.000]  到第二天早上
[00:21:24.000 --> 00:21:25.000]  大概九點多鐘
[00:21:25.000 --> 00:21:26.000]  打電話來
[00:21:26.000 --> 00:21:27.000]  我想
[00:21:27.000 --> 00:21:28.000]  在哪裡
[00:21:28.000 --> 00:21:31.000]  等著一起搞喪事
[00:21:31.000 --> 00:21:32.000]  她說
[00:21:32.000 --> 00:21:34.000]  媽媽轉了病房
[00:21:34.000 --> 00:21:36.000]  之前是深切治療部
[00:21:36.000 --> 00:21:38.000]  現在轉了出大房
[00:21:38.000 --> 00:21:39.000]  我第一個問題
[00:21:39.000 --> 00:21:41.000]  她為什麼轉出去
[00:21:41.000 --> 00:21:45.000]  為什麼要出去那裡
[00:21:45.000 --> 00:21:48.000]  我馬上就去那裡找她
[00:21:48.000 --> 00:21:49.000]  我見老人家
[00:21:49.000 --> 00:21:50.000]  她很開心
[00:21:50.000 --> 00:21:52.000]  牧師你來了
[00:21:52.000 --> 00:21:53.000]  多謝你
[00:21:53.000 --> 00:21:55.000]  不用多謝
[00:21:55.000 --> 00:21:57.000]  感謝主
[00:21:57.000 --> 00:21:59.000]  接著她說
[00:21:59.000 --> 00:22:00.000]  多謝我什麼
[00:22:00.000 --> 00:22:03.000]  她說多謝你來為我祈禱
[00:22:03.000 --> 00:22:05.000]  我說
[00:22:05.000 --> 00:22:06.000]  你不是昏迷嗎
[00:22:06.000 --> 00:22:08.000]  我聽到了
[00:22:08.000 --> 00:22:10.000]  你經常叫我走
[00:22:10.000 --> 00:22:13.000]  我說不關我的事
[00:22:13.000 --> 00:22:15.000]  是你的子女
[00:22:15.000 --> 00:22:17.000]  還有醫生告訴子女知道死了
[00:22:17.000 --> 00:22:19.000]  所以就叫我祈禱
[00:22:19.000 --> 00:22:22.000]  所以我就這樣祈禱
[00:22:22.000 --> 00:22:23.000]  接著她就
[00:22:23.000 --> 00:22:25.000]  我說感謝主
[00:22:25.000 --> 00:22:27.000]  你真的醒了
[00:22:27.000 --> 00:22:29.000]  真的出來了
[00:22:29.000 --> 00:22:32.000]  老人家有時候很好玩
[00:22:32.000 --> 00:22:34.000]  他很喜歡做老人家的工作
[00:22:34.000 --> 00:22:35.000]  而且很熟悉
[00:22:35.000 --> 00:22:38.000]  有些事情不是人人都可以說
[00:22:38.000 --> 00:22:40.000]  我跟他玩他都可以說
[00:22:40.000 --> 00:22:44.000]  為什麼你又不死
[00:22:44.000 --> 00:22:48.000]  做子女不可以這樣跟爸媽說
[00:22:48.000 --> 00:22:49.000]  為什麼
[00:22:49.000 --> 00:22:52.000]  我以前跟媽媽說過
[00:22:52.000 --> 00:22:53.000]  她心臟病突然間
[00:22:53.000 --> 00:22:54.000]  死了
[00:22:54.000 --> 00:22:55.000]  真的沒事
[00:22:55.000 --> 00:22:57.000]  她問為什麼我不死
[00:22:57.000 --> 00:23:01.000]  我說為什麼這麼多人死你不死
[00:23:01.000 --> 00:23:03.000]  我媽跟我一樣很單純
[00:23:03.000 --> 00:23:05.000]  我說為什麼
[00:23:05.000 --> 00:23:07.000]  後來她想一晚
[00:23:07.000 --> 00:23:08.000]  第二天我告訴她
[00:23:08.000 --> 00:23:11.000]  因為神有些事情要你做你還沒做
[00:23:11.000 --> 00:23:13.000]  接著這個老人家
[00:23:13.000 --> 00:23:15.000]  同樣我也是這樣
[00:23:15.000 --> 00:23:18.000]  可能有些事情神要你做你還沒做
[00:23:18.000 --> 00:23:19.000]  她想一想
[00:23:19.000 --> 00:23:20.000]  是啊
[00:23:20.000 --> 00:23:22.000]  原來她還沒立遺囑
[00:23:22.000 --> 00:23:24.000]  所以那一天
[00:23:24.000 --> 00:23:28.000]  三十多個子女孫子都在那裡
[00:23:28.000 --> 00:23:29.000]  平時我沒見過
[00:23:29.000 --> 00:23:31.000]  我只見過一個兒子
[00:23:31.000 --> 00:23:32.000]  一個家庭
[00:23:32.000 --> 00:23:35.000]  什麼聚活都沒見過
[00:23:35.000 --> 00:23:37.000]  但是那一晚全部都在那裡
[00:23:37.000 --> 00:23:39.000]  可能就等她喊個名字
[00:23:39.000 --> 00:23:41.000]  喊到哪個名字就哪個
[00:23:41.000 --> 00:23:43.000]  喊牧師也沒辦法
[00:23:43.000 --> 00:23:46.000]  但是她昏迷了沒有喊
[00:23:46.000 --> 00:23:48.000]  她說是差一點
[00:23:48.000 --> 00:23:51.000]  我說人生始終是一次離開的
[00:23:51.000 --> 00:23:55.000]  今天讓你能夠真的死過山
[00:23:55.000 --> 00:23:57.000]  你去想一想
[00:23:57.000 --> 00:24:00.000]  究竟神有些什麼要我去做呢
[00:24:00.000 --> 00:24:02.000]  你去做
[00:24:02.000 --> 00:24:05.000]  當我跟我媽媽說的時候
[00:24:05.000 --> 00:24:07.000]  我跟媽媽說
[00:24:07.000 --> 00:24:09.000]  她說不知道有什麼要做
[00:24:09.000 --> 00:24:12.000]  說神最低限度有一樣東西要我們做的
[00:24:12.000 --> 00:24:13.000]  就是傳福音
[00:24:13.000 --> 00:24:16.000]  我們有沒有親戚是不信耶穌的
[00:24:16.000 --> 00:24:17.000]  她說有啊
[00:24:17.000 --> 00:24:18.000]  很多啊
[00:24:18.000 --> 00:24:19.000]  那你快點去傳福音吧
[00:24:19.000 --> 00:24:21.000]  她說因為我還沒跟她傳福音
[00:24:21.000 --> 00:24:23.000]  所以還沒去
[00:24:23.000 --> 00:24:25.000]  我媽媽雖然單純
[00:24:25.000 --> 00:24:27.000]  但是也有些狡猾的
[00:24:27.000 --> 00:24:29.000]  她的表示就是
[00:24:29.000 --> 00:24:31.000]  我因為還沒跟她們傳
[00:24:31.000 --> 00:24:33.000]  所以神留下了一條命要跟她傳
[00:24:33.000 --> 00:24:35.000]  如果我不傳
[00:24:35.000 --> 00:24:37.000]  那不就不用死了嗎
[00:24:37.000 --> 00:24:39.000]  所以我馬上補充
[00:24:39.000 --> 00:24:40.000]  但是如果你變了心水不做
[00:24:40.000 --> 00:24:42.000]  那她就走了
[00:24:42.000 --> 00:24:45.000]  她真的馬上教她拿一疊單張
[00:24:45.000 --> 00:24:47.000]  就是信了主
[00:24:47.000 --> 00:24:49.000]  她有機會就去派單張
[00:24:49.000 --> 00:24:51.000]  她很感恩
[00:24:51.000 --> 00:24:54.000]  生命不在我手裡
[00:24:54.000 --> 00:24:56.000]  也不在醫生的手上
[00:24:56.000 --> 00:24:58.000]  醫生說不行了
[00:24:58.000 --> 00:25:00.000]  要拔喉
[00:25:00.000 --> 00:25:02.000]  全部東西都要拔掉
[00:25:02.000 --> 00:25:04.000]  但是是不是她說的就是呢
[00:25:04.000 --> 00:25:06.000]  所以我現在學會
[00:25:06.000 --> 00:25:07.000]  祈禱的時候
[00:25:07.000 --> 00:25:09.000]  主啊求你幫助她
[00:25:09.000 --> 00:25:11.000]  讓她心裡的事放下
[00:25:11.000 --> 00:25:13.000]  主啊如果她要離開的話
[00:25:13.000 --> 00:25:15.000]  你讓她平平安安的離開
[00:25:15.000 --> 00:25:17.000]  神啊
[00:25:17.000 --> 00:25:19.000]  主若願意
[00:25:19.000 --> 00:25:20.000]  聖經啊
[00:25:20.000 --> 00:25:21.000]  主若願意
[00:25:21.000 --> 00:25:23.000]  你可以作這事或作那事
[00:25:23.000 --> 00:25:25.000]  主啊如果你願意
[00:25:25.000 --> 00:25:27.000]  你賜給她
[00:25:27.000 --> 00:25:29.000]  能夠康復過來
[00:25:29.000 --> 00:25:31.000]  這個就
[00:25:31.000 --> 00:25:33.000]  一方面就買個保險
[00:25:33.000 --> 00:25:35.000]  就是你祈完之後康復
[00:25:35.000 --> 00:25:37.000]  哇牧師
[00:25:37.000 --> 00:25:39.000]  你說她康復真的康復了
[00:25:39.000 --> 00:25:41.000]  如果真的不在
[00:25:41.000 --> 00:25:43.000]  謝謝牧師你祈禱了
[00:25:43.000 --> 00:25:45.000]  她就安詳詳去
[00:25:45.000 --> 00:25:47.000]  所以我贏了
[00:25:47.000 --> 00:25:49.000]  但是我真的曾經這樣想
[00:25:49.000 --> 00:25:51.000]  所以我經常教她
[00:25:51.000 --> 00:25:53.000]  跟弟兄姊妹講一個秘密
[00:25:53.000 --> 00:25:55.000]  講秘密很多人很喜歡聽
[00:25:55.000 --> 00:25:57.000]  那個秘密就是
[00:25:57.000 --> 00:25:59.000]  其實牧師
[00:25:59.000 --> 00:26:01.000]  都是人來的
[00:26:01.000 --> 00:26:03.000]  你要記住
[00:26:03.000 --> 00:26:05.000]  牧師當然是人
[00:26:05.000 --> 00:26:07.000]  難道不是嗎
[00:26:07.000 --> 00:26:09.000]  牧師是人來的
[00:26:09.000 --> 00:26:11.000]  就是說其實我們都有軟弱的
[00:26:11.000 --> 00:26:13.000]  就是買個保險
[00:26:13.000 --> 00:26:15.000]  說了萬一兩邊都贏了
[00:26:15.000 --> 00:26:17.000]  康復又贏
[00:26:17.000 --> 00:26:19.000]  離開世界又贏
[00:26:19.000 --> 00:26:21.000]  這是我的軟弱
[00:26:21.000 --> 00:26:23.000]  神立刻提醒我
[00:26:23.000 --> 00:26:25.000]  屬神的人聖靈就會提醒我們
[00:26:25.000 --> 00:26:27.000]  你這樣不行的
[00:26:27.000 --> 00:26:29.000]  我就立刻去調教
[00:26:29.000 --> 00:26:31.000]  我是不是真的這麼相信
[00:26:31.000 --> 00:26:33.000]  你信不信生命在神的手裡面
[00:26:33.000 --> 00:26:35.000]  你信不信神掌握在一起
[00:26:35.000 --> 00:26:37.000]  今天我很健康
[00:26:37.000 --> 00:26:39.000]  不代表
[00:26:39.000 --> 00:26:41.000]  我一定可以做到什麼
[00:26:41.000 --> 00:26:43.000]  所以我很怕約人
[00:26:43.000 --> 00:26:45.000]  有些人說明天不見不散
[00:26:45.000 --> 00:26:47.000]  你很可怕
[00:26:47.000 --> 00:26:49.000]  蘇振強約你
[00:26:49.000 --> 00:26:51.000]  明天不見不散
[00:26:51.000 --> 00:26:53.000]  怎知道聽到報告蘇振強撞車死了
[00:26:53.000 --> 00:26:55.000]  你不用理
[00:26:55.000 --> 00:26:57.000]  他說一定來的
[00:26:57.000 --> 00:26:59.000]  你很害怕
[00:26:59.000 --> 00:27:01.000]  沒有不見不散
[00:27:01.000 --> 00:27:03.000]  但我有時候聽到
[00:27:03.000 --> 00:27:05.000]  有些長輩
[00:27:05.000 --> 00:27:07.000]  說約了
[00:27:07.000 --> 00:27:09.000]  明天見
[00:27:09.000 --> 00:27:11.000]  主約許可
[00:27:11.000 --> 00:27:13.000]  明天見
[00:27:13.000 --> 00:27:15.000]  你又很害怕
[00:27:15.000 --> 00:27:17.000]  你真的來不來
[00:27:17.000 --> 00:27:19.000]  其實他說的是聖經的道理
[00:27:19.000 --> 00:27:21.000]  聖經說主約願意
[00:27:21.000 --> 00:27:23.000]  可以做這件事
[00:27:23.000 --> 00:27:25.000]  做那件事
[00:27:25.000 --> 00:27:27.000]  不是說我一來就一定來
[00:27:27.000 --> 00:27:29.000]  神讓我來我就來
[00:27:29.000 --> 00:27:31.000]  我明白
[00:27:31.000 --> 00:27:33.000]  不過有時候
[00:27:33.000 --> 00:27:35.000]  下次約人
[00:27:35.000 --> 00:27:37.000]  主約願意明天見你
[00:27:37.000 --> 00:27:39.000]  你是不是真的來
[00:27:39.000 --> 00:27:41.000]  是主願意
[00:27:41.000 --> 00:27:43.000]  還是你願不願意
[00:27:43.000 --> 00:27:45.000]  生命在神的手裡
[00:27:45.000 --> 00:27:47.000]  你跟我掌握不了
[00:27:47.000 --> 00:27:49.000]  或者這個意思
[00:27:49.000 --> 00:27:51.000]  出現小事就不見了
[00:27:51.000 --> 00:27:53.000]  還掌握不了
[00:27:53.000 --> 00:27:55.000]  不單止我們的生命
[00:27:55.000 --> 00:27:57.000]  人生很多的事我們都掌握不了
[00:27:57.000 --> 00:27:59.000]  我做傳道人
[00:27:59.000 --> 00:28:01.000]  到現在剛剛30年
[00:28:01.000 --> 00:28:03.000]  剛剛出來侍奉
[00:28:03.000 --> 00:28:05.000]  在荃灣
[00:28:05.000 --> 00:28:07.000]  仁濟醫院
[00:28:07.000 --> 00:28:09.000]  我去仁濟醫院
[00:28:09.000 --> 00:28:11.000]  有一個聚會
[00:28:11.000 --> 00:28:13.000]  報道聚會
[00:28:13.000 --> 00:28:15.000]  要上病房推病人下來
[00:28:15.000 --> 00:28:17.000]  大概十幾個
[00:28:17.000 --> 00:28:19.000]  講福音
[00:28:19.000 --> 00:28:21.000]  叫他們信耶穌
[00:28:21.000 --> 00:28:23.000]  很緊張平時講報道我很喜歡
[00:28:23.000 --> 00:28:25.000]  但那次在醫院講
[00:28:25.000 --> 00:28:27.000]  環境不熟悉
[00:28:27.000 --> 00:28:29.000]  不知道怎樣
[00:28:29.000 --> 00:28:31.000]  推病人下來
[00:28:31.000 --> 00:28:33.000]  講到尾的時候
[00:28:33.000 --> 00:28:35.000]  誰願意信耶穌
[00:28:35.000 --> 00:28:37.000]  請你舉手
[00:28:37.000 --> 00:28:39.000]  有一個年輕人立刻舉手
[00:28:39.000 --> 00:28:41.000]  很快反應
[00:28:41.000 --> 00:28:43.000]  有時候要叫幾次才有人舉
[00:28:43.000 --> 00:28:45.000]  他立刻舉手
[00:28:45.000 --> 00:28:47.000]  我心裡很感謝神
[00:28:47.000 --> 00:28:49.000]  有人來信耶穌
[00:28:49.000 --> 00:28:51.000]  聖經說
[00:28:51.000 --> 00:28:53.000]  地上有一個人接受救恩的時候
[00:28:53.000 --> 00:28:55.000]  天上的使者
[00:28:55.000 --> 00:28:57.000]  都要為他歡喜快樂
[00:28:57.000 --> 00:28:59.000]  有一個人舉手都為他感謝主
[00:28:59.000 --> 00:29:03.000]  當日有三四個人舉手信耶穌
[00:29:03.000 --> 00:29:05.000]  很開心
[00:29:05.000 --> 00:29:07.000]  在那次報道會
[00:29:07.000 --> 00:29:09.000]  有兩件事
[00:29:09.000 --> 00:29:11.000]  有一個是老人家伯伯
[00:29:11.000 --> 00:29:13.000]  我推他上病房時問他
[00:29:13.000 --> 00:29:15.000]  伯伯為什麼
[00:29:15.000 --> 00:29:17.000]  你剛剛不舉手信耶穌
[00:29:17.000 --> 00:29:19.000]  願不願意信
[00:29:19.000 --> 00:29:21.000]  信
[00:29:21.000 --> 00:29:23.000]  我信
[00:29:23.000 --> 00:29:25.000]  你剛剛不舉手
[00:29:25.000 --> 00:29:27.000]  插著東西怎舉
[00:29:27.000 --> 00:29:29.000]  我們沒有留意
[00:29:29.000 --> 00:29:31.000]  那次我學到
[00:29:31.000 --> 00:29:33.000]  插著東西怎舉
[00:29:33.000 --> 00:29:35.000]  然後
[00:29:35.000 --> 00:29:37.000]  他說我當然信耶穌
[00:29:37.000 --> 00:29:39.000]  耶穌這麼愛我
[00:29:39.000 --> 00:29:41.000]  為我釘十字架
[00:29:41.000 --> 00:29:43.000]  為我流盡寶血
[00:29:43.000 --> 00:29:45.000]  耶穌這麼愛我
[00:29:45.000 --> 00:29:47.000]  我當然愛他
[00:29:47.000 --> 00:29:49.000]  有沒有問題
[00:29:49.000 --> 00:29:51.000]  講這些沒問題
[00:29:51.000 --> 00:29:53.000]  不過我聽到有問題
[00:29:53.000 --> 00:29:55.000]  我就問他
[00:29:55.000 --> 00:29:57.000]  我為你釘十字架
[00:29:57.000 --> 00:29:59.000]  一樣流盡寶血
[00:29:59.000 --> 00:30:01.000]  面對這些鞭傷
[00:30:01.000 --> 00:30:03.000]  你信不信我
[00:30:03.000 --> 00:30:05.000]  信,當然信你
[00:30:05.000 --> 00:30:07.000]  這麼好人
[00:30:07.000 --> 00:30:09.000]  很難得
[00:30:09.000 --> 00:30:11.000]  耶穌這麼好,你也這麼好
[00:30:11.000 --> 00:30:13.000]  信你,你就知道有問題
[00:30:13.000 --> 00:30:15.000]  他的問題就是
[00:30:15.000 --> 00:30:17.000]  好人,你對我好我就信
[00:30:17.000 --> 00:30:19.000]  耶穌這麼慘
[00:30:19.000 --> 00:30:21.000]  死得這麼痛苦
[00:30:21.000 --> 00:30:23.000]  就是為了愛我,我當然願意信
[00:30:23.000 --> 00:30:25.000]  我說
[00:30:25.000 --> 00:30:27.000]  他調整了一點
[00:30:27.000 --> 00:30:29.000]  為什麼要釘十字架
[00:30:29.000 --> 00:30:31.000]  因為耶穌要
[00:30:31.000 --> 00:30:33.000]  擔當我們的罪
[00:30:33.000 --> 00:30:35.000]  要赦免我們的罪
[00:30:35.000 --> 00:30:37.000]  馬上臉都紅了
[00:30:37.000 --> 00:30:39.000]  我沒有罪,誰說我有罪
[00:30:39.000 --> 00:30:41.000]  我說行行,不要生氣
[00:30:41.000 --> 00:30:43.000]  臉都紅了
[00:30:43.000 --> 00:30:45.000]  我說不用生氣,慢慢聊
[00:30:45.000 --> 00:30:47.000]  同場
[00:30:47.000 --> 00:30:49.000]  有一個年輕人舉手
[00:30:49.000 --> 00:30:51.000]  完了第一時間
[00:30:51.000 --> 00:30:53.000]  在年輕人那裡,恭喜他
[00:30:53.000 --> 00:30:55.000]  恭喜你
[00:30:55.000 --> 00:30:57.000]  你信耶穌
[00:30:57.000 --> 00:30:59.000]  呼,呼一聲
[00:30:59.000 --> 00:31:01.000]  我以為聽得不清楚
[00:31:01.000 --> 00:31:03.000]  恭喜你,你信耶穌
[00:31:03.000 --> 00:31:05.000]  呼呼,呼兩聲
[00:31:05.000 --> 00:31:07.000]  我說這個人做什麼的
[00:31:07.000 --> 00:31:09.000]  然後他旁邊的媽媽
[00:31:09.000 --> 00:31:11.000]  坐在旁邊,這個年輕人
[00:31:11.000 --> 00:31:13.000]  大概二二三歲
[00:31:13.000 --> 00:31:15.000]  他媽媽說
[00:31:15.000 --> 00:31:17.000]  他剛剛
[00:31:17.000 --> 00:31:19.000]  香港大學 Double Degree 畢業
[00:31:19.000 --> 00:31:21.000]  剛剛畢業
[00:31:21.000 --> 00:31:23.000]  已經有功請了他
[00:31:23.000 --> 00:31:25.000]  他拿到很好的成績
[00:31:25.000 --> 00:31:27.000]  有一天,他向全班千色店
[00:31:27.000 --> 00:31:29.000]  走出來
[00:31:29.000 --> 00:31:31.000]  以前都沒有興手提電話
[00:31:31.000 --> 00:31:33.000]  所以他就不是因為想看手提電話
[00:31:33.000 --> 00:31:35.000]  但是不知道他想做什麼
[00:31:35.000 --> 00:31:37.000]  他低頭走,走出去的時候
[00:31:37.000 --> 00:31:39.000]  就撞到電燈柱
[00:31:39.000 --> 00:31:41.000]  就暈了
[00:31:41.000 --> 00:31:43.000]  暈了就送到後面
[00:31:43.000 --> 00:31:45.000]  仁濟醫院
[00:31:45.000 --> 00:31:47.000]  剩下兩歲
[00:31:47.000 --> 00:31:51.000]  我當是從三歲開始讀書
[00:31:51.000 --> 00:31:53.000]  讀了二十年
