
[00:00:00.000 --> 00:00:03.000]  (主席)我們先分析一下上個星期的金句
[00:25:10.000 --> 00:25:11.000]  不是
[00:25:11.000 --> 00:25:13.000]  我們一定要望
[00:25:13.000 --> 00:25:14.000]  一定要上進
[00:25:14.000 --> 00:25:16.000]  但是我們要望得夠上
[00:25:16.000 --> 00:25:18.000]  看得夠高
[00:25:18.000 --> 00:25:22.000]  看到天國裏面的永恆獎賞
[00:25:22.000 --> 00:25:25.000]  要想得榮譽
[00:25:25.000 --> 00:25:28.000]  我們要得的是最高的榮譽
[00:25:30.000 --> 00:25:33.000]  使我們可以跟保羅一起說
[00:25:33.000 --> 00:25:36.000]  那值得競賽的賽跑我已經跑過
[00:25:36.000 --> 00:25:40.000]  該跑的全程我已經跑完
[00:25:40.000 --> 00:25:43.000]  該守的信仰我已經守住
[00:25:43.000 --> 00:25:48.000]  從今以後有公義的華官等著我
[00:25:48.000 --> 00:25:50.000]  不只是給保羅
[00:25:50.000 --> 00:25:54.000]  就是那以公義施行審判的主宰基督
[00:25:54.000 --> 00:25:56.000]  在來的日子要賜給我的
[00:25:56.000 --> 00:26:04.000]  不但賜給我也要賜給所有愛慕他顯然的人
[00:26:04.000 --> 00:26:11.000]  要勝過虛榮的引誘
[00:26:11.000 --> 00:26:13.000]  其實真的很簡單
[00:26:13.000 --> 00:26:14.000]  我們要向上
[00:26:14.000 --> 00:26:17.000]  看得夠上看得夠高
[00:26:17.000 --> 00:26:20.000]  追求得到上帝的獎賞
[00:26:20.000 --> 00:26:24.000]  當然不能夠少的就是要祈禱
[00:26:24.000 --> 00:26:26.000]  我們一起祈禱
[00:26:26.000 --> 00:26:29.000]  慈愛天父求你幫助我們
[00:26:29.000 --> 00:26:32.000]  能夠靠著聖靈的能力
[00:26:32.000 --> 00:26:35.000]  勝過自己眼目的私慾
[00:26:35.000 --> 00:26:36.000]  肉體的私慾
[00:26:36.000 --> 00:26:38.000]  和今生的虛榮
[00:26:38.000 --> 00:26:42.000]  幫助我們能夠成功走完今世的道路
[00:26:42.000 --> 00:26:45.000]  得到你要賜給我們的華官
[00:26:45.000 --> 00:26:48.000]  奉耶穌基督的名祈禱
[00:26:48.000 --> 00:26:49.000]  阿們
