
[00:00:00.000 --> 00:00:03.720]  昨天我們有一個小組長的充電特會
[00:18:08.800 --> 00:18:10.440]  帶著五個大麥餅兩條魚
[00:18:10.440 --> 00:18:13.440]  只是分給這許多人還算什麼呢
[00:18:13.440 --> 00:18:14.920]  約翰特別提到
[00:18:14.920 --> 00:18:18.080]  其實這個神跡之處也發生了
[00:18:18.080 --> 00:18:20.120]  是有一個孩童
[00:18:20.120 --> 00:18:26.200]  他擺上他所僅有的五個大麥餅跟兩條魚
[00:18:26.200 --> 00:18:28.200]  當他交在耶穌手中的時候
[00:18:28.200 --> 00:18:32.840]  這個五餅二魚在神手中就成為神跡
[00:18:32.840 --> 00:18:35.840]  今天如果我們從人的角度來看
[00:18:35.840 --> 00:18:38.920]  這個五餅二魚算得了什麼
[00:18:38.920 --> 00:18:41.680]  換了我們可能就覺得說
[00:18:41.680 --> 00:18:44.680]  反正拿出來也不夠吃嘛
[00:18:44.680 --> 00:18:47.120]  拿出來也無補於事
[00:18:47.120 --> 00:18:49.920]  算了還是別拿出來了
[00:18:49.920 --> 00:18:51.620]  你知道很多時候
[00:18:51.620 --> 00:18:55.360]  我常覺得這就是我們中國人的心態就是這樣
[00:18:55.360 --> 00:18:57.120]  中國人的心態就是
[00:18:57.120 --> 00:19:00.960]  反正拿出來也不夠吃沒用乾嘛呢
[00:19:00.960 --> 00:19:01.800]  就不拿
[00:19:01.800 --> 00:19:04.480]  有時候你看見美國人真的還是比較天真一點
[00:19:04.480 --> 00:19:06.040]  美國有什麼就拿出來呢
[00:19:06.040 --> 00:19:07.120]  中國人不會
[00:19:07.120 --> 00:19:08.800]  中國人沒用沒用算了算了
[00:19:08.800 --> 00:19:10.320]  自己收起來吧
[00:19:10.320 --> 00:19:12.240]  中國人的心態
[00:19:12.240 --> 00:19:13.280]  但事實上讓我告訴你
[00:19:13.280 --> 00:19:15.920]  正是因為這種心態
[00:19:15.920 --> 00:19:20.800]  讓我們中國人在很多事情上顧不自封
[00:19:20.800 --> 00:19:24.720]  我們不敢憑信心勇敢直前
[00:19:24.720 --> 00:19:26.560]  以至於中國人很多時候
[00:19:26.560 --> 00:19:29.400]  我們沒有辦法憑信心往前的時候
[00:19:29.400 --> 00:19:35.200]  就失去了精力神為我們所預備的神機的機會
[00:19:35.200 --> 00:19:36.280]  Amen
[00:19:36.280 --> 00:19:39.520]  我們看見在這個神機當中
[00:19:39.520 --> 00:19:42.880]  雖然這個孩子所擺上只是一點點
[00:19:42.880 --> 00:19:44.400]  如果你問我說
[00:19:44.400 --> 00:19:48.080]  請問你這五餅二魚是怎麼餵飽五千人的
[00:19:48.080 --> 00:19:49.040]  我的答案是
[00:19:49.040 --> 00:19:50.800]  我不知道
[00:19:50.800 --> 00:19:53.400]  可是我卻知道一件事情
[00:19:53.400 --> 00:19:56.320]  這個神機若是要發生
[00:19:56.320 --> 00:20:01.440]  這個五餅二魚是首先需要擺上給神的
[00:20:01.440 --> 00:20:02.480]  Amen
[00:20:02.480 --> 00:20:03.480]  同樣
[00:20:03.480 --> 00:20:06.320]  今天也許你我就像這孩子一樣
[00:20:06.320 --> 00:20:10.040]  我們也常常會說我只有一點點時間
[00:20:10.040 --> 00:20:12.680]  我只有一點點的才幹而已
[00:20:12.680 --> 00:20:17.400]  這一點點的時間才幹在神的國能夠做些什麼呢
[00:20:17.400 --> 00:20:21.320]  但什麼時候當你憑著信心擺上你自己所擁有的
[00:20:21.320 --> 00:20:25.560]  神就要使用你成為神機的器皿
[00:20:25.560 --> 00:20:26.720]  Amen
[00:20:26.720 --> 00:20:29.640]  第二點你要知道當神使用你的時候
[00:20:29.640 --> 00:20:33.000]  從來不是按照你沒有的
[00:20:33.000 --> 00:20:37.600]  神使用你的時候永遠按照你所有的
[00:20:37.600 --> 00:20:42.360]  神永遠按照你所有的來使用你
[00:20:42.360 --> 00:20:43.760]  你想想看
[00:20:43.760 --> 00:20:45.640]  那天早上
[00:20:45.640 --> 00:20:48.800]  他那個小孩子離開家的時候
[00:20:48.800 --> 00:20:53.920]  其實他並沒有想到他能夠為神做什麼大事
[00:20:53.920 --> 00:20:59.520]  那天早上他只是帶個午餐去參加聚會而已
[00:20:59.520 --> 00:21:03.240]  那是個非常非常平常的事情
[00:21:03.240 --> 00:21:05.480]  他一點沒有想到
[00:21:05.480 --> 00:21:08.560]  其實他手中的五餅二魚
[00:21:08.560 --> 00:21:14.360]  卻是一把能夠打開神祝福之門的鑰匙
[00:21:14.360 --> 00:21:16.760]  從來沒想過
[00:21:16.760 --> 00:21:18.440]  第二點你可知道
[00:21:18.440 --> 00:21:23.360]  今天當你面對你生活周圍的問題
[00:21:23.360 --> 00:21:28.000]  當你面對生活周圍需要的人群
[00:21:28.000 --> 00:21:33.440]  其實你手中也擁有一把鑰匙
[00:21:33.440 --> 00:21:36.520]  只要你肯擺上你所有
[00:21:36.520 --> 00:21:39.920]  也許你覺得這就很平常的事情
[00:21:39.920 --> 00:21:42.280]  可是當你擺上你所擁有的時候
[00:21:42.280 --> 00:21:45.880]  你就能打開神祝福的門
[00:21:45.880 --> 00:21:51.200]  使你身旁周圍的人能夠經歷神的恩典跟憐憫
[00:21:51.200 --> 00:21:52.640]  Amen
[00:21:52.640 --> 00:21:54.400]  而小祖
[00:21:54.400 --> 00:21:58.680]  就是最能夠滿足人心需要的地方
[00:21:58.680 --> 00:22:01.760]  你知道今天一個新人來到教會
[00:22:01.760 --> 00:22:04.760]  他們有各種不同的需要你知道嗎
[00:22:04.760 --> 00:22:06.480]  當新人來到教會的時候
[00:22:06.480 --> 00:22:09.400]  他們心裡一定會有很多的問題
[00:22:09.400 --> 00:22:10.040]  第一個問題
[00:22:10.040 --> 00:22:12.920]  我在這裡能夠被接納嗎
[00:22:12.920 --> 00:22:15.560]  我會喜歡這裡嗎
[00:22:15.560 --> 00:22:16.600]  最重要的是
[00:22:16.600 --> 00:22:20.320]  我的需要能夠得到滿足嗎
[00:22:20.320 --> 00:22:25.560]  這是為什麼我們教會有各式各樣的小祖的原因
[00:22:25.560 --> 00:22:28.240]  在教會裡面我們有家庭的小祖
[00:22:28.240 --> 00:22:30.160]  這些家庭小祖還按區域
[00:22:30.160 --> 00:22:33.880]  按兒童年齡在分區的家庭小祖
[00:22:33.880 --> 00:22:35.560]  我們有單身小祖
[00:22:35.560 --> 00:22:38.960]  我們有單親新九星皮帶小祖
[00:22:38.960 --> 00:22:41.800]  我們有服務業餐飲的小祖
[00:22:41.800 --> 00:22:45.800]  我們還有特殊兒童天使愛的小祖
[00:22:45.800 --> 00:22:50.720]  這一切各式各樣的小祖都是滿足不同的需要
[00:22:50.720 --> 00:22:52.480]  所以讓我鼓勵你
[00:22:52.480 --> 00:22:54.760]  不但只是來參加小祖
[00:22:54.760 --> 00:22:58.040]  更是要主動的出來做小祖長
[00:22:58.040 --> 00:22:59.400]  Amen
[00:22:59.400 --> 00:23:03.880]  不要再看你自己覺得算不了什麼
[00:23:03.880 --> 00:23:08.600]  你就不擺上自己給神所使用
[00:23:08.600 --> 00:23:10.200]  不要只是看自己算不得什麼
[00:23:10.200 --> 00:23:15.320]  是中國人要把中國人的心態放下
[00:23:15.320 --> 00:23:17.880]  不要覺得算不了什麼
[00:23:17.880 --> 00:23:19.840]  你就不擺上
[00:23:19.840 --> 00:23:22.000]  你要看自己
[00:23:22.000 --> 00:23:28.200]  是一個手中拿著神祝福之門鑰匙的人
[00:23:28.200 --> 00:23:29.720]  Amen
[00:23:29.720 --> 00:23:32.880]  我再一次說你不要看自己是算不得什麼
[00:23:32.880 --> 00:23:34.880]  你一定要看見
[00:23:34.880 --> 00:23:40.160]  你是手中拿著神祝福之門的鑰匙的人
[00:23:40.160 --> 00:23:43.320]  憑信心擺上你自己為神所使用
[00:23:43.320 --> 00:23:45.920]  你就能經歷神所為你預備的神跡
[00:23:45.920 --> 00:23:46.720]  Amen
[00:23:46.720 --> 00:23:49.560]  所以今天早上如果你還沒有參加小祖的
[00:23:49.560 --> 00:23:51.560]  我鼓勵你來參加小祖
[00:23:51.560 --> 00:23:54.960]  我們教會五花八門各式各樣的小祖
[00:23:54.960 --> 00:23:56.440]  任君選擇
[00:23:56.440 --> 00:23:59.720]  你到一個小祖不喜歡還可以換祖
[00:23:59.720 --> 00:24:02.520]  我們教會有換祖的policy
[00:24:02.520 --> 00:24:03.760]  Amen
[00:24:03.760 --> 00:24:04.520]  你不要害怕
[00:24:04.520 --> 00:24:06.520]  一進去闖錯門怎麼辦
[00:24:06.520 --> 00:24:07.280]  出不來呢
[00:24:07.280 --> 00:24:09.800]  放心
[00:24:09.800 --> 00:24:11.160]  所以我們鼓勵我們三位之後
[00:24:11.160 --> 00:24:12.160]  外面我們有攤位
[00:24:12.160 --> 00:24:12.800]  你可以去登記
[00:24:12.800 --> 00:24:13.960]  你希望找一個小祖
[00:24:13.960 --> 00:24:17.960]  我們盡力會幫助你找一個最合適你的小祖
[00:24:17.960 --> 00:24:20.240]  若是你今天聽到神的信息
[00:24:20.240 --> 00:24:22.080]  你感覺到時候到了
[00:24:22.080 --> 00:24:24.320]  你該出來做小祖長了
[00:24:24.320 --> 00:24:27.560]  也請你告訴你的小祖長大好的消息吧
[00:24:27.560 --> 00:24:32.720]  他等候你等候了很久了
[00:24:32.720 --> 00:24:34.840]  昨天我們在小祖長的特會當中
[00:24:34.840 --> 00:24:38.960]  我特別講到現在是一個屬於我們教會
[00:24:38.960 --> 00:24:42.000]  展翅上騰的時刻
[00:24:42.000 --> 00:24:44.240]  我們曾經等候
[00:24:44.240 --> 00:24:48.680]  但六年神的心意不是叫我們永遠等候
[00:24:48.680 --> 00:24:51.880]  在中國教會裡面有一種對
[00:24:51.880 --> 00:24:55.880]  一種等候有一種錯誤的屬靈觀
[00:24:55.880 --> 00:24:57.560]  等候好屬靈啊
[00:24:57.560 --> 00:25:00.440]  我等候等候等候
[00:25:00.440 --> 00:25:02.640]  錯了
[00:25:02.640 --> 00:25:06.040]  神的心意不是叫我們永遠等候
[00:25:06.040 --> 00:25:09.440]  等候是為了展翅的時刻
[00:25:09.440 --> 00:25:10.520]  你為什麼等候
[00:25:10.520 --> 00:25:13.360]  因為有個時刻為你預備
[00:25:13.360 --> 00:25:14.560]  你為什麼等候
[00:25:14.560 --> 00:25:16.680]  是因為到了時候你要展翅
[00:25:16.680 --> 00:25:20.760]  然後如鷹能夠上騰飛翔
[00:25:20.760 --> 00:25:21.840]  你為什麼等候
[00:25:21.840 --> 00:25:24.000]  因為你要與神一同飛翔
[00:25:24.000 --> 00:25:26.200]  翱翔在神的國度裡面
[00:25:26.200 --> 00:25:27.600]  Amen
[00:25:27.600 --> 00:25:33.320]  如今的確是神所賜給我們教會一個展翅上騰的時刻
[00:25:33.320 --> 00:25:37.680]  隨著六月份我們兒童中心完工正式啓用
[00:25:37.680 --> 00:25:40.880]  七月份我們調整了整個主日崇拜的時間
[00:25:40.880 --> 00:25:43.360]  九月份開始我們早堂崇拜也開始
[00:25:43.360 --> 00:25:47.040]  新的兒童節目叫C-Square Club
[00:25:47.040 --> 00:25:48.600]  你到處走會看到這張海報
[00:25:48.600 --> 00:25:49.680]  C-Square Club
[00:25:49.680 --> 00:25:50.920]  到底什麼意思
[00:25:50.920 --> 00:25:51.760]  暫時不說
[00:25:51.760 --> 00:25:55.040]  等你以後再知就明白
[00:25:55.040 --> 00:25:57.240]  我們期待九月份開始
[00:25:57.240 --> 00:26:00.360]  事實上今天開始我們看人數已經在增加了
[00:26:00.360 --> 00:26:04.240]  我們會再一次經歷神的成長跟復興
[00:26:04.240 --> 00:26:07.720]  為這個小組要預備好
[00:26:07.720 --> 00:26:10.520]  小組必須預備好來承接
[00:26:10.520 --> 00:26:13.400]  來迎接神的成長跟復興
[00:26:13.400 --> 00:26:14.320]  Amen
[00:26:14.320 --> 00:26:16.480]  第二年這次神的時刻到了
[00:26:16.480 --> 00:26:19.560]  這也是我們展翅行動的時候
[00:26:19.560 --> 00:26:23.120]  求神再一次給我們信心跟熱情
[00:26:23.120 --> 00:26:26.040]  求神再一次幫助我們擺上自己
[00:26:26.040 --> 00:26:28.920]  成為神手中神機的器皿
[00:26:28.920 --> 00:26:29.320]  Amen
[00:26:29.320 --> 00:26:31.120]  我們一起禱告
[00:26:31.120 --> 00:26:32.760]  親愛的主我們再次來到你們的現場
[00:26:32.760 --> 00:26:34.360]  我們的感謝與贊美
[00:26:34.360 --> 00:26:35.360]  謝謝你主啊
[00:26:35.360 --> 00:26:39.040]  在這些日子來我們真的看見你在預備這個教會
[00:26:39.040 --> 00:26:43.200]  我們也看見如今是教會要展翅上騰的時刻
[00:26:43.200 --> 00:26:45.800]  求你祝福我們中間每一個小組
[00:26:45.800 --> 00:26:47.480]  祝福每一個小組長
[00:26:47.480 --> 00:26:49.840]  讓我們能夠在這樣一個時期當中
[00:26:49.840 --> 00:26:52.360]  我們再一次充滿了信心
[00:26:52.360 --> 00:26:53.680]  充滿了熱情
[00:26:53.680 --> 00:26:56.120]  為你再一次擺上我們自己
[00:26:56.120 --> 00:26:59.240]  主要讓你的聖靈借著我們的擺上
[00:26:59.240 --> 00:27:00.840]  你親自的運行
[00:27:00.840 --> 00:27:03.480]  主要讓每一個新來到我們教會的人
[00:27:03.480 --> 00:27:05.920]  都感覺到這就是他們屬靈的家
[00:27:05.920 --> 00:27:08.840]  也能夠在這裡能夠需要得到滿足
[00:27:08.840 --> 00:27:09.800]  我們贊美你
[00:27:09.800 --> 00:27:12.800]  主要求你的聖靈親自運行在我們中間
[00:27:12.800 --> 00:27:15.800]  讓我們一同經歷你偉大奇妙的作為
[00:27:15.800 --> 00:27:19.000]  感謝禱告奉耶穌得聖的名祈求
[00:27:19.000 --> 00:27:20.040]  Amen
[00:27:20.040 --> 00:27:21.280]  Hallelujah
