
[00:00:00.000 --> 00:00:06.080]  今天講的題目是「歸神為性的祭司」
[00:18:09.320 --> 00:18:14.320]  記載了神當時去責備這些祭司
[00:18:14.320 --> 00:18:16.120]  他們怎麼說神怎麼說
[00:18:16.120 --> 00:18:17.720]  種祭司
[00:18:17.720 --> 00:18:21.080]  這個誡命是我傳給你們的
[00:18:21.080 --> 00:18:26.160]  但是你雖然是萬軍之夜和華的使者
[00:18:26.160 --> 00:18:28.680]  但是你們卻偏離正道
[00:18:28.680 --> 00:18:32.000]  使得很多人在這個律法上跌倒
[00:18:32.000 --> 00:18:41.480]  你們廢棄了我和利尼人所立的約
[00:18:41.480 --> 00:18:46.880]  竟在律法上占順情面
[00:18:46.880 --> 00:18:50.680]  那你說他們占順什麼情面
[00:18:50.680 --> 00:18:52.320]  究竟他們做錯了什麼
[00:18:52.320 --> 00:18:53.720]  如果我再看這個《馬拉基書》
[00:18:53.720 --> 00:18:55.720]  二章十一到十二節
[00:18:55.720 --> 00:18:58.680]  那裡講到因為當時的猶大人
[00:18:58.680 --> 00:19:02.840]  褻瀆耶和華所喜愛的聖潔
[00:19:02.840 --> 00:19:03.960]  做過什麼來的
[00:19:03.960 --> 00:19:09.400]  娶侍奉外邦神的女子為妻
[00:19:09.400 --> 00:19:12.080]  大概當時的猶大人有權有勢
[00:19:12.080 --> 00:19:13.160]  所以這些祭司
[00:19:13.160 --> 00:19:15.520]  明明看到猶大人娶了這些
[00:19:15.520 --> 00:19:18.360]  拜外邦神的女子為妻
[00:19:18.360 --> 00:19:21.240]  他都睜開眼睛拜
[00:19:21.240 --> 00:19:23.240]  當作看不到
[00:19:23.240 --> 00:19:25.840]  我相信問題不是在於這幫猶大人
[00:19:25.840 --> 00:19:28.560]  娶了外邦女子
[00:19:28.560 --> 00:19:30.040]  我相信問題在於
[00:19:30.040 --> 00:19:31.720]  這裡講得很清楚是什麼
[00:19:31.720 --> 00:19:34.440]  侍奉外邦神的女子
[00:19:34.440 --> 00:19:36.800]  問題就在於這幫女子
[00:19:36.800 --> 00:19:38.040]  她們是敬拜外邦神
[00:19:38.040 --> 00:19:39.640]  敬拜假神的
[00:19:39.640 --> 00:19:42.720]  所以當猶大人娶了這些
[00:19:42.720 --> 00:19:44.320]  外邦女子的時候
[00:19:44.320 --> 00:19:49.680]  因此而玷污了神的聖潔
[00:19:49.680 --> 00:19:53.080]  將神的名帶來羞辱
[00:19:53.080 --> 00:19:55.040]  我相信這一個原則
[00:19:55.040 --> 00:19:59.000]  仍然是應用在我們當中的
[00:19:59.000 --> 00:20:04.000]  只要我們跟我們的配偶不離婚的話
[00:20:04.000 --> 00:20:05.000]  婚姻的對象
[00:20:05.000 --> 00:20:06.760]  我們的配偶就是跟我們
[00:20:06.760 --> 00:20:09.320]  共度餘生的另一半
[00:20:09.320 --> 00:20:11.480]  所以我都很清楚
[00:20:11.480 --> 00:20:14.360]  如果我們信奉神的旨意
[00:20:14.360 --> 00:20:17.080]  很嚴謹地挑選我們的配偶的時候
[00:20:17.080 --> 00:20:19.520]  神必賜福
[00:20:19.520 --> 00:20:21.800]  我再看下去
[00:20:21.800 --> 00:20:24.480]  除了紅白義士之外
[00:20:24.480 --> 00:20:25.840]  神在這裡
[00:20:25.840 --> 00:20:29.000]  也是去教導祭司
[00:20:29.000 --> 00:20:31.520]  如果身體有殘疾的
[00:20:31.520 --> 00:20:35.480]  不要建祭
[00:20:35.480 --> 00:20:40.600]  不要跟祭壇
[00:20:40.600 --> 00:20:43.320]  那你說身體有殘疾的
[00:20:43.320 --> 00:20:45.320]  就不可以信奉神
[00:20:45.320 --> 00:20:48.000]  會不會是歧視
[00:20:48.000 --> 00:20:49.560]  是不是歧視阿倫的子孫
[00:20:49.560 --> 00:20:50.960]  他們明明在身份上
[00:20:50.960 --> 00:20:51.960]  他是祭司
[00:20:51.960 --> 00:20:56.440]  他有權柄來做祭司的職份
[00:20:56.440 --> 00:20:57.160]  為什麼神說
[00:20:57.160 --> 00:20:58.520]  你身體有殘缺的時候
[00:20:58.520 --> 00:21:02.040]  你就不可以到祭壇面前獻祭呢
[00:21:02.040 --> 00:21:04.000]  是不是歧視
[00:21:04.000 --> 00:21:06.080]  是不是不公平
[00:21:06.080 --> 00:21:07.440]  當然不是
[00:21:07.440 --> 00:21:10.600]  神規定不可獻上有殘疾的祭僧
[00:21:10.600 --> 00:21:13.400]  記得這個命令吧
[00:21:13.400 --> 00:21:14.440]  有時候
[00:21:14.440 --> 00:21:17.200]  甚至神只是要求要賜
[00:21:17.200 --> 00:21:20.680]  投生的動物來做祭僧
[00:21:20.680 --> 00:21:24.560]  那你說是不是不公平呢
[00:21:24.560 --> 00:21:25.880]  我們需要明白的就是
[00:21:25.880 --> 00:21:27.360]  整個的憲制制度
[00:21:27.360 --> 00:21:28.440]  舊了的憲制制度
[00:21:28.440 --> 00:21:31.520]  其實就是一個影兒
[00:21:31.520 --> 00:21:33.520]  是預表著什麼
[00:21:33.520 --> 00:21:38.160]  預表著神的高揚耶穌基督
[00:21:38.160 --> 00:21:39.520]  祂是投生
[00:21:39.520 --> 00:21:42.240]  祂是沒有罪惡
[00:21:42.240 --> 00:21:44.240]  所以正正因為祂是投生
[00:21:44.240 --> 00:21:44.800]  和沒有罪
[00:21:44.800 --> 00:21:47.160]  所以祂才可以為人的罪惡
[00:21:47.160 --> 00:21:52.480]  來獻上永遠的贖罪
[00:21:52.480 --> 00:21:55.600]  就是說
[00:21:55.600 --> 00:22:01.880]  只是獻一些沒有殘疾的祭僧
[00:22:01.880 --> 00:22:05.720]  是彰顯了神的計劃
[00:22:05.720 --> 00:22:06.320]  同樣
[00:22:06.320 --> 00:22:10.520]  神也要求那些獻祭的人
[00:22:10.520 --> 00:22:13.200]  是需要完全沒有瑕疵的
[00:22:13.200 --> 00:22:15.640]  並不是看不起那些有殘疾的意思
[00:22:15.640 --> 00:22:19.240]  而是表明神是要祭司
[00:22:19.240 --> 00:22:22.720]  能夠代表祂們所侍奉的神
[00:22:22.720 --> 00:22:24.840]  祂們所侍奉的神是完全沒有瑕疵的
[00:22:24.840 --> 00:22:28.280]  是一個完全完美的神
[00:22:28.280 --> 00:22:31.120]  當然這個要求只能夠
[00:22:31.120 --> 00:22:33.520]  等到耶穌基督真的來到
[00:22:33.520 --> 00:22:35.960]  成為我們永遠的大祭司
[00:22:35.960 --> 00:22:38.640]  這個要求才能夠完全的被實現
[00:22:38.640 --> 00:22:40.880]  但是大家要留意
[00:22:40.880 --> 00:22:43.880]  這些亞倫的後代
[00:22:43.880 --> 00:22:45.680]  雖然不能夠
[00:22:45.680 --> 00:22:46.960]  如果有殘疾的話
[00:22:46.960 --> 00:22:48.800]  雖然不能夠去到神的面前
[00:22:48.800 --> 00:22:51.560]  去做獻祭工作
[00:22:51.560 --> 00:22:56.120]  但是他們並不是因此而失去了
[00:22:56.120 --> 00:23:00.400]  他們領受神的恩典和福分
[00:23:00.400 --> 00:23:04.480]  如果我們看第二十二節說到
[00:23:04.480 --> 00:23:07.960]  他們說到神的食物
[00:23:07.960 --> 00:23:10.360]  無論是聖的至聖的
[00:23:10.360 --> 00:23:13.320]  祂都可以吃
[00:23:13.320 --> 00:23:16.960]  甚至祂們可以在聖殿裡面
[00:23:16.960 --> 00:23:19.280]  去做其他的侍奉崗位
[00:23:19.280 --> 00:23:20.920]  他們唯一不能夠做的就是
[00:23:20.920 --> 00:23:24.920]  不能夠去到壇的面前來獻祭
[00:23:24.920 --> 00:23:26.960]  因為他們身體有殘疾
[00:23:26.960 --> 00:23:32.640]  以免神的聖所受到褻瀆
[00:23:32.640 --> 00:23:34.600]  不過經文的最後那裡
[00:23:34.600 --> 00:23:38.360]  也有一個註腳是相當的令人得到安慰的
[00:23:38.360 --> 00:23:39.360]  那裡是說
[00:23:39.360 --> 00:23:43.000]  我是叫他成聖的耶和華
[00:23:43.000 --> 00:23:47.040]  這個「他」就是指有殘疾的祭司
[00:23:47.040 --> 00:23:47.920]  看到沒有
[00:23:47.920 --> 00:23:49.880]  神仍然是去賜福的
[00:23:49.880 --> 00:23:53.360]  神仍然是去讓那些人成聖的
[00:23:53.360 --> 00:23:53.960]  沒錯
[00:23:53.960 --> 00:23:56.160]  也許有一些工作並不是
[00:23:56.160 --> 00:23:58.720]  也許有一些工作不是有殘疾的祭司
[00:23:58.720 --> 00:24:00.160]  可以做得到
[00:24:00.160 --> 00:24:03.040]  但是神仍然的賜福
[00:24:03.040 --> 00:24:07.720]  仍然的讓他成聖
[00:24:07.720 --> 00:24:10.360]  所以記得我剛才說的例子
[00:24:10.360 --> 00:24:11.160]  主人給五千
[00:24:11.160 --> 00:24:11.600]  給二千
[00:24:11.600 --> 00:24:12.280]  給一千
[00:24:12.280 --> 00:24:12.880]  沒錯
[00:24:12.880 --> 00:24:15.880]  拿到一千的那個
[00:24:15.880 --> 00:24:17.680]  你不可以投資一個五千元
[00:24:17.680 --> 00:24:19.160]  才可以投資的投資項目
[00:24:19.160 --> 00:24:20.880]  對不對
[00:24:20.880 --> 00:24:24.240]  但是如果用神給他的一千
[00:24:24.240 --> 00:24:26.200]  很有智慧地投資
[00:24:26.200 --> 00:24:28.400]  仍然可以為神的那個
[00:24:28.400 --> 00:24:31.440]  賺取一千元的回報
[00:24:31.440 --> 00:24:33.560]  這個故事告訴我們什麼
[00:24:33.560 --> 00:24:35.040]  經文這個故事告訴我們
[00:24:35.040 --> 00:24:36.800]  我相信有兩個很重要的功課
[00:24:36.800 --> 00:24:38.360]  我們在這段經文裡面
[00:24:38.360 --> 00:24:39.160]  我們可以學到
[00:24:39.160 --> 00:24:40.120]  第一
[00:24:40.120 --> 00:24:41.200]  我們需要感恩
[00:24:41.200 --> 00:24:44.160]  以及需要滿足神所給過我們的一切
[00:24:44.160 --> 00:24:45.600]  每一個人神所給的都不同的
[00:24:45.600 --> 00:24:46.760]  對不對
[00:24:46.760 --> 00:24:48.320]  每一個人的出生
[00:24:48.320 --> 00:24:50.560]  身體的健康都不同的
[00:24:50.560 --> 00:24:53.840]  但是無論神賜多或者少
[00:24:53.840 --> 00:24:57.320]  我們都可以按照神所給過我們的
[00:24:57.320 --> 00:24:59.760]  來去貢獻神的國
[00:24:59.760 --> 00:25:01.600]  榮耀神的名
[00:25:01.600 --> 00:25:03.120]  大家有沒有聽過一個名字
[00:25:03.120 --> 00:25:05.920]  叫做Fanny Crosby
[00:25:05.920 --> 00:25:10.880]  這個是出生於十九世紀的一個女士
[00:25:10.880 --> 00:25:11.560]  不過很不幸
[00:25:11.560 --> 00:25:14.200]  她六個星期大的時候
[00:25:14.200 --> 00:25:17.360]  就因為疾病瞎了雙眼
[00:25:17.360 --> 00:25:19.800]  可以說是從小到大都瞎了
[00:25:19.800 --> 00:25:21.040]  不過
[00:25:21.040 --> 00:25:22.080]  很神奇
[00:25:22.080 --> 00:25:26.280]  這位女士寫了過千首的聖詩
[00:25:26.280 --> 00:25:28.960]  寫了過千首的聖詩
[00:25:28.960 --> 00:25:30.760]  稍後我們回應詩的時候
[00:25:30.760 --> 00:25:33.160]  都會唱一首她的創作
[00:25:33.160 --> 00:25:35.480]  很多我們耳熟能詳的聖詩
[00:25:35.480 --> 00:25:37.080]  都會由一個
[00:25:37.080 --> 00:25:40.320]  出生不久就瞎了的女士來手寫的
[00:25:40.320 --> 00:25:44.480]  所以誰說身體有殘疾的人
[00:25:44.480 --> 00:25:47.000]  神並不使用
[00:25:47.000 --> 00:25:49.080]  神使用每一個人
[00:25:49.080 --> 00:25:51.560]  第二個功課我學到的就是
[00:25:51.560 --> 00:25:55.400]  其實我們每一個來到神面前侍奉的人
[00:25:55.400 --> 00:25:59.960]  我們都需要是沒有瑕疵
[00:25:59.960 --> 00:26:02.520]  有些瑕疵是看得到的
[00:26:02.520 --> 00:26:05.160]  有些瑕疵是看不到的
[00:26:05.160 --> 00:26:09.720]  感謝耶穌基督給過我們的應許
[00:26:09.720 --> 00:26:11.320]  由於耶穌基督的保護
[00:26:11.320 --> 00:26:13.960]  我們今天真心相信耶穌的人
[00:26:13.960 --> 00:26:17.120]  都是君尊的祭司
[00:26:17.120 --> 00:26:18.760]  就是說我們是能夠坦然無故
[00:26:18.760 --> 00:26:23.040]  來到神面前去服侍我們的天父上帝
[00:26:23.040 --> 00:26:24.080]  問題就是
[00:26:24.080 --> 00:26:27.360]  當我們來到神面前服侍上帝的時候
[00:26:27.360 --> 00:26:30.120]  我們是不是完全沒有瑕疵呢
[00:26:30.120 --> 00:26:32.280]  我們是不是將我們生命所有的道理
[00:26:32.280 --> 00:26:34.200]  都降服在神的面前
[00:26:34.200 --> 00:26:35.520]  每一次來侍奉神的時候
[00:26:35.520 --> 00:26:38.200]  都是將我們最好的擺上
[00:26:38.200 --> 00:26:40.480]  這反而是這個經文裡面
[00:26:40.480 --> 00:26:44.760]  叫我們反覆思想的一個問題
[00:26:44.760 --> 00:26:48.560]  我們是不是獻上最好的給天父上帝
[00:26:48.560 --> 00:26:49.520]  在《麻辣雞書》那裡
[00:26:49.520 --> 00:26:51.720]  曾經神有一個這樣的提醒
[00:26:51.720 --> 00:26:52.760]  我覺得
[00:26:52.760 --> 00:26:55.000]  希望我們今天離開禮堂的時候
[00:26:55.000 --> 00:26:58.360]  都帶著這個問題
[00:26:58.360 --> 00:27:02.480]  祂說行詭詐的在群中有公陽
[00:27:02.480 --> 00:27:09.200]  他許願卻容有殘疾的獻給主
[00:27:09.200 --> 00:27:10.600]  你明明有更好的
[00:27:10.600 --> 00:27:13.160]  為什麼你要獻給不好的給神呢
[00:27:13.160 --> 00:27:15.680]  我不要這些 教會要的
[00:27:15.680 --> 00:27:18.120]  給教會
[00:27:18.120 --> 00:27:20.000]  當我們有最好的時候
[00:27:20.000 --> 00:27:21.920]  神要求的就是說
[00:27:21.920 --> 00:27:24.160]  要將最好的獻給神
[00:27:24.160 --> 00:27:29.160]  否則這人是可奏作的
[00:27:29.160 --> 00:27:30.960]  願意這個問題成為我們每一個人
[00:27:30.960 --> 00:27:32.040]  來到神面前
[00:27:32.040 --> 00:27:34.600]  無論敬拜 無論侍奉什麼都好
[00:27:34.600 --> 00:27:36.680]  我們是否獻上最好的
[00:27:36.680 --> 00:27:38.480]  給我們的天父上帝
[00:27:38.480 --> 00:27:40.440]  請我們同低頭祈禱
[00:27:40.440 --> 00:27:43.560]  使徒小哥讓我們向你去懇求
[00:27:43.560 --> 00:27:45.720]  作為幫助我們理解這段經文
[00:27:45.720 --> 00:27:47.280]  作為其實我們每一個人在你面前
[00:27:47.280 --> 00:27:50.880]  都是一個帶有君尊的祭司的慰訓
[00:27:50.880 --> 00:27:53.840]  願這個慰訓來激勵我們
[00:27:53.840 --> 00:27:56.400]  以致我們有雙倍的行動
[00:27:56.400 --> 00:27:59.560]  人生態度來活我們的人生
[00:27:59.560 --> 00:28:02.320]  所以當我們有機會神你賜我們恩典
[00:28:02.320 --> 00:28:03.680]  給我們有恩賜
[00:28:03.680 --> 00:28:07.240]  來到你面前參與不同類型的侍奉的時候
[00:28:07.240 --> 00:28:12.920]  就幫助我們獻上我們最好的一切
[00:28:12.920 --> 00:28:13.920]  求你憐憫
[00:28:13.920 --> 00:28:16.480]  如果我們仍然在成長階段
[00:28:16.480 --> 00:28:17.840]  還未完全明白
[00:28:17.840 --> 00:28:19.160]  還未能夠願意
[00:28:19.160 --> 00:28:22.520]  來做出這樣的降伏的時候
[00:28:22.520 --> 00:28:25.000]  神要求你恩待我們 幫助我們
[00:28:25.000 --> 00:28:28.840]  願意我們都能夠有你所來的勇氣
[00:28:28.840 --> 00:28:33.040]  賜予活力活出屬你的人生
[00:28:33.040 --> 00:28:34.000]  多謝你給我們一切祈禱
[00:28:34.000 --> 00:28:35.000]  奉主命求
