
[00:00:00.000 --> 00:00:04.200]  領子妹,我們今天在受苦節的崇拜裏面
[00:19:53.840 --> 00:19:56.120]  讓他們有一個新造的靈
[00:19:56.120 --> 00:20:01.720]  就是聖靈要住在神的兒女的心中
[00:20:01.720 --> 00:20:03.160]  充滿著我們
[00:20:03.160 --> 00:20:05.160]  讓我們忘記主的說話
[00:20:05.160 --> 00:20:06.480]  讓我們避開祂的愛
[00:20:06.480 --> 00:20:07.640]  避開祂的說話
[00:20:07.640 --> 00:20:08.600]  去激勵我們
[00:20:08.600 --> 00:20:09.640]  去提醒我們
[00:20:09.640 --> 00:20:13.240]  我們就知道我們怎樣活下去
[00:20:13.240 --> 00:20:14.920]  伯夫長在這個時候
[00:20:14.920 --> 00:20:17.200]  他有一個很大的醒悟
[00:20:17.200 --> 00:20:18.280]  他看見
[00:20:18.280 --> 00:20:21.800]  不單止聖殿的萬寺裂為兩半
[00:20:21.800 --> 00:20:23.880]  不單止天地會分割
[00:20:23.880 --> 00:20:28.000]  而且馬達福音的記載說地大震動
[00:20:28.000 --> 00:20:31.760]  連在墳墓裏面的已死的一些聖徒
[00:20:31.760 --> 00:20:33.640]  都復活了
[00:20:33.640 --> 00:20:35.240]  驚天動地
[00:20:35.240 --> 00:20:38.040]  伯夫長看見這所有的事
[00:20:38.040 --> 00:20:42.600]  他是釘身耶穌在十字架裏面
[00:20:42.600 --> 00:20:46.080]  他是最接近耶穌的目擊證人
[00:20:46.080 --> 00:20:50.400]  因為伯夫長是去執行死刑的
[00:20:50.400 --> 00:20:53.320]  首席的處決官
[00:20:53.320 --> 00:20:57.840]  他是要管理所有的士兵
[00:20:57.840 --> 00:20:59.520]  一個都沒有遺漏
[00:20:59.520 --> 00:21:03.200]  確保每一個死囚在十字架裏面
[00:21:03.200 --> 00:21:04.800]  是真的死了
[00:21:04.800 --> 00:21:06.040]  所以你看見兵兵
[00:21:06.040 --> 00:21:08.800]  是將矛刺到耶穌的肋旁
[00:21:08.800 --> 00:21:11.280]  看見有血和水流出
[00:21:11.280 --> 00:21:13.720]  確保耶穌真的死了
[00:21:13.720 --> 00:21:15.840]  所以他不用打斷耶穌的腳
[00:21:15.840 --> 00:21:18.800]  這也是應驗了舊約的預言
[00:21:18.800 --> 00:21:20.800]  而相反他旁邊兩個強盜
[00:21:20.800 --> 00:21:24.400]  是被剝斷了他們的腳跟
[00:21:24.400 --> 00:21:27.120]  我們今天來看
[00:21:27.120 --> 00:21:28.720]  耶穌去到盡
[00:21:28.720 --> 00:21:32.400]  他為我們那種死、犧牲、身心靈
[00:21:32.400 --> 00:21:36.480]  那個完全是要忍受十級的陣痛
[00:21:36.480 --> 00:21:38.320]  去到極點的
[00:21:38.320 --> 00:21:41.080]  他是真的用他的愛去愛我們
[00:21:41.080 --> 00:21:44.120]  是沒有任何半點保留
[00:21:44.120 --> 00:21:46.760]  頂尖會如果我們今天不愛神的時候
[00:21:46.760 --> 00:21:49.320]  是可救可助
[00:21:49.320 --> 00:21:51.960]  保羅就是這樣來提醒我們
[00:21:51.960 --> 00:21:54.160]  他願意為神去癲狂
[00:21:54.160 --> 00:21:55.720]  他願意不介意
[00:21:55.720 --> 00:21:57.920]  甚至連命都願意犧牲
[00:21:57.920 --> 00:22:01.200]  就是因為他經歷過這一種
[00:22:01.200 --> 00:22:03.080]  原來我們這位主耶穌
[00:22:03.080 --> 00:22:06.280]  為我們去到盡
[00:22:06.280 --> 00:22:08.800]  為我們用他的愛
[00:22:08.800 --> 00:22:10.040]  是愛到盡的
[00:22:10.040 --> 00:22:11.320]  愛他世間屬的人
[00:22:11.320 --> 00:22:12.600]  愛到底的
[00:22:12.600 --> 00:22:13.720]  他是愛我們
[00:22:13.720 --> 00:22:15.400]  為我們捨己
[00:22:15.400 --> 00:22:18.400]  而伯夫長是因為他確認
[00:22:18.400 --> 00:22:19.920]  他做錯了一件
[00:22:19.920 --> 00:22:23.280]  他生命裡頭最大的遺憾的事
[00:22:23.280 --> 00:22:25.680]  他在這個時候有一個很大的醒悟
[00:22:25.680 --> 00:22:30.360]  就是這個錯誤是叫人痛悔不已
[00:22:30.360 --> 00:22:33.160]  因為他看見耶穌斷氣之後
[00:22:33.160 --> 00:22:34.680]  他可以作見證
[00:22:34.680 --> 00:22:38.320]  這人真是神的兒子
[00:22:38.320 --> 00:22:42.800]  看到耶穌真的沒有半點瑕疵
[00:22:42.800 --> 00:22:45.040]  為何我們要處決他呢
[00:22:45.040 --> 00:22:49.600]  他很後悔很懊悔
[00:22:49.600 --> 00:22:51.920]  我相信這個伯夫長
[00:22:51.920 --> 00:22:53.840]  他日後真的會信主
[00:22:53.840 --> 00:22:56.400]  因為三天後耶穌已經復活
[00:22:56.400 --> 00:22:59.240]  耶穌在地上那四十天
[00:22:59.240 --> 00:23:00.800]  驚天動地的
[00:23:00.800 --> 00:23:03.240]  仍然是向很多人顯現
[00:23:03.240 --> 00:23:06.440]  但是這群偽善的宗教領袖
[00:23:06.440 --> 00:23:08.280]  竟然買通那些人
[00:23:08.280 --> 00:23:11.640]  說那些門徒偷耶穌的屍體
[00:23:11.640 --> 00:23:13.680]  我們今天知道
[00:23:13.680 --> 00:23:19.280]  主耶穌的犧牲不是無奈的
[00:23:19.280 --> 00:23:24.560]  有人說這竟然是一個很大的冤枉
[00:23:24.560 --> 00:23:25.960]  祂的父神
[00:23:25.960 --> 00:23:27.960]  也是我們每一個人的阿爸父
[00:23:27.960 --> 00:23:30.600]  祂為祂的獨生兒子申訴
[00:23:30.600 --> 00:23:33.000]  《羅馬書》一章四節
[00:23:33.000 --> 00:23:35.480]  按肉體來說祂是大衛的子孫
[00:23:35.480 --> 00:23:38.400]  但是按神聖的靈來說
[00:23:38.400 --> 00:23:39.680]  因從死人中復活
[00:23:39.680 --> 00:23:42.960]  用大能顯明祂是神的兒子
[00:23:42.960 --> 00:23:45.840]  父神叫耶穌從死裡復活
[00:23:45.840 --> 00:23:50.600]  顯明祂是德聖陰間權勢
[00:23:50.600 --> 00:23:53.480]  魔鬼撒旦的主耶穌
[00:23:53.480 --> 00:23:56.200]  祂已經可以向世人宣告
[00:23:56.200 --> 00:24:00.040]  祂真正的是道路真理生命
[00:24:00.040 --> 00:24:02.320]  復活在祂
[00:24:02.320 --> 00:24:03.880]  生命也在祂
[00:24:03.880 --> 00:24:06.080]  信祂的人雖然死了
[00:24:06.080 --> 00:24:07.640]  也必復活
[00:24:07.640 --> 00:24:10.000]  蒂姆·凱勒穆斯在這本書
[00:24:10.000 --> 00:24:12.480]  叫做《Walking with God
[00:24:12.480 --> 00:24:14.760]  Through Pain and Suffering》
[00:24:14.760 --> 00:24:18.320]  有很好的引述
[00:24:18.320 --> 00:24:22.320]  他將我們人間的苦難分成四大類
[00:24:22.320 --> 00:24:25.800]  包括因自己做錯事
[00:24:25.800 --> 00:24:28.480]  而引來的痛苦
[00:24:28.480 --> 00:24:31.080]  會帶來的罪咎和羞恥
[00:24:31.080 --> 00:24:33.600]  或者別人的錯誤所引發的
[00:24:33.600 --> 00:24:36.680]  你會很激憤甚至怨恨
[00:24:36.680 --> 00:24:39.120]  或者是一種生老病死
[00:24:39.120 --> 00:24:42.680]  你很捨不得你自己所愛的人
[00:24:42.680 --> 00:24:46.240]  你的家人你的親友
[00:24:46.240 --> 00:24:50.000]  就在一種傷痛和恐懼底下
[00:24:50.000 --> 00:24:52.960]  你好像覺得人的一生很無奈
[00:24:52.960 --> 00:24:55.000]  我們要面對這一切
[00:24:55.000 --> 00:24:57.280]  但我很想大家看到最後
[00:24:57.280 --> 00:25:01.480]  這件事正是我們今天身處的一個時代
[00:25:01.480 --> 00:25:03.520]  天災人禍
[00:25:03.520 --> 00:25:05.560]  產生很多混亂
[00:25:05.560 --> 00:25:09.800]  很多讓人覺得生氣的地方
[00:25:09.800 --> 00:25:15.720]  今天我們看到這個
[00:25:15.720 --> 00:25:17.560]  天災人禍的時候
[00:25:17.560 --> 00:25:21.280]  我們有時來見證
[00:25:21.280 --> 00:25:25.680]  疫情是令人感到很悲傷
[00:25:25.680 --> 00:25:29.600]  我看過最近一些新聞的片段
[00:25:29.600 --> 00:25:31.440]  人的生命真的很脆弱
[00:25:31.440 --> 00:25:33.880]  有一個長跑者
[00:25:33.880 --> 00:25:35.720]  跑得很出色
[00:25:35.720 --> 00:25:37.440]  拿了很多的獎牌
[00:25:37.440 --> 00:25:39.560]  住在美國的一個華人
[00:25:39.560 --> 00:25:41.400]  是一個體育健將
[00:25:41.400 --> 00:25:42.760]  他叫Nick
[00:25:42.760 --> 00:25:44.560]  今年51歲
[00:25:44.560 --> 00:25:49.280]  他早前確診了新冠病毒之後
[00:25:49.280 --> 00:25:52.320]  沒多久
[00:25:52.320 --> 00:25:55.160]  他就離世
[00:25:55.160 --> 00:25:56.960]  令人很沮喪
[00:25:56.960 --> 00:25:59.040]  一個紐約的醫生
[00:25:59.040 --> 00:26:03.840]  他的離世連市長都落淚
[00:26:03.840 --> 00:26:05.800]  紐約的市長對著新聞界
[00:26:05.800 --> 00:26:07.800]  說這個消息的時候
[00:26:07.800 --> 00:26:11.440]  他說他自己本人都確診
[00:26:11.440 --> 00:26:16.960]  紐約的市長當時心裏也不單止悲痛
[00:26:16.960 --> 00:26:20.440]  他就說為什麼我們一個這麼大的國家
[00:26:20.440 --> 00:26:22.560]  為什麼我們的總統
[00:26:22.560 --> 00:26:25.320]  可以浪費了這麼多時間
[00:26:25.320 --> 00:26:28.240]  這位自以為是美國最聰明的總統
[00:26:28.240 --> 00:26:31.080]  浪費了足足兩個月的時間
[00:26:31.080 --> 00:26:33.760]  他那兩個月所說的很多的事情
[00:26:33.760 --> 00:26:36.200]  全都沒有兌現
[00:26:36.200 --> 00:26:37.960]  他承諾他的國民
[00:26:37.960 --> 00:26:39.960]  四月我們沒事了
[00:26:39.960 --> 00:26:42.320]  這個好像一個感冒
[00:26:42.320 --> 00:26:43.240]  天氣暖一些
[00:26:43.240 --> 00:26:44.520]  這個病毒沒有了
[00:26:44.520 --> 00:26:46.920]  現在專家告訴他
[00:26:46.920 --> 00:26:48.360]  由半年到一年
[00:26:48.360 --> 00:26:49.440]  甚至兩年
[00:26:49.440 --> 00:26:52.120]  都不知道要多長時間
[00:26:52.120 --> 00:26:55.800]  為什麼今天有些人那種狂妄自大
[00:26:55.800 --> 00:26:58.280]  令人真的覺得很悲痛
[00:26:58.280 --> 00:27:00.200]  所以今天我們看到這個世界
[00:27:00.200 --> 00:27:02.360]  正如Tim Keller 牧師在這本書
[00:27:02.360 --> 00:27:04.000]  他講到兩個很重要
[00:27:04.000 --> 00:27:06.080]  要平衡的聖經真理
[00:27:06.080 --> 00:27:08.040]  苦難既是公義
[00:27:08.040 --> 00:27:10.240]  但也都不公義
[00:27:10.240 --> 00:27:11.400]  公義的意思就是
[00:27:11.400 --> 00:27:12.560]  當人犯罪
[00:27:12.560 --> 00:27:15.040]  人的愚昧帶來的惡果
[00:27:15.040 --> 00:27:17.920]  是要自己去承擔的
[00:27:17.920 --> 00:27:20.360]  但是我們同樣在現實的世界看見
[00:27:20.360 --> 00:27:22.160]  有很多無辜者
[00:27:22.160 --> 00:27:23.320]  他受的苦難
[00:27:23.320 --> 00:27:27.280]  是比那些惡人所忍受的更多
[00:27:27.280 --> 00:27:32.000]  這個帶給我們一個很重要的反思
[00:27:32.000 --> 00:27:33.840]  我們今天不要做惡人
[00:27:33.840 --> 00:27:35.840]  我們今天不要做一個愚昧的人
[00:27:35.840 --> 00:27:38.800]  你要做一個真正敬畏上帝的人
[00:27:38.800 --> 00:27:40.640]  如果上帝擺你在一個位置
[00:27:40.640 --> 00:27:42.400]  你是有決策力
[00:27:42.400 --> 00:27:46.000]  你要做真正負責任的領導的時候
[00:27:46.000 --> 00:27:48.000]  你需要依靠神
[00:27:48.000 --> 00:27:51.600]  當你不懂怎樣去帶領去做的時候
[00:27:51.600 --> 00:27:54.960]  你就要呼求神祂的施恩和憐憫
[00:27:54.960 --> 00:27:57.400]  唯有上帝的介入
[00:27:57.400 --> 00:27:59.600]  唯有上帝祂自己的工作
[00:27:59.600 --> 00:28:02.600]  才能夠可以反敗為勝
[00:28:02.600 --> 00:28:04.120]  上帝的有主權
[00:28:04.120 --> 00:28:05.880]  但亦都要同時受苦
[00:28:05.880 --> 00:28:11.360]  這第二對重要的平衡的聖經真理
[00:28:11.360 --> 00:28:14.120]  在聖經中多處出現
[00:28:14.120 --> 00:28:16.200]  神是有祂絕對的主權
[00:28:16.200 --> 00:28:18.760]  祂知道人類歷史怎樣發展
[00:28:18.760 --> 00:28:22.600]  但上帝亦都容許我們有絕對的自由意志
[00:28:22.600 --> 00:28:24.720]  我們要作選擇
[00:28:24.720 --> 00:28:28.680]  但上帝永遠不會因為人選擇錯誤
[00:28:28.680 --> 00:28:32.200]  祂的終極計劃和心意就失敗
[00:28:32.200 --> 00:28:34.200]  祂一定不會
[00:28:34.200 --> 00:28:38.040]  你沒有辦法接得上上帝的計劃和旨意的話
[00:28:38.040 --> 00:28:40.520]  上帝會揀選另外的人
[00:28:40.520 --> 00:28:43.840]  今天我們需要做一個
[00:28:43.840 --> 00:28:46.960]  看見神是掌權者
[00:28:46.960 --> 00:28:48.880]  但我們人都有責任
[00:28:48.880 --> 00:28:50.040]  在這個控制疫情
[00:28:50.040 --> 00:28:51.520]  我們每一個國家
[00:28:51.520 --> 00:28:56.160]  每一個人我們都有責任要去參與
[00:28:56.160 --> 00:28:57.160]  苦盡甘來
[00:28:57.160 --> 00:29:01.320]  我仍然相信這個疫症不是永遠下去
[00:29:01.320 --> 00:29:04.400]  但這個疫症是要叫我們停下來
[00:29:04.400 --> 00:29:06.280]  我們一起要悔改
[00:29:06.280 --> 00:29:07.480]  要認罪
[00:29:07.480 --> 00:29:12.560]  我們要轉向尋求永生神的憐憫和私恩
[00:29:12.560 --> 00:29:14.800]  祂可以叫我們出死入生
[00:29:14.800 --> 00:29:17.760]  帶領我們從黑暗進入光明
[00:29:17.760 --> 00:29:20.280]  從羞辱進入榮耀
[00:29:20.280 --> 00:29:23.720]  從委屈得到真正的勝訴
[00:29:23.720 --> 00:29:27.680]  因為我們這位為我們死於十字架上的耶穌
[00:29:27.680 --> 00:29:32.280]  父神已經叫祂第三天從死裡復活
[00:29:32.280 --> 00:29:34.880]  今天你的選擇是什麼呢?
[00:29:34.880 --> 00:29:36.280]  弟兄姊妹
[00:29:36.280 --> 00:29:40.080]  今天我們看看耶穌是用盡祂一生的時間
[00:29:40.080 --> 00:29:41.520]  信服父神的心意
[00:29:41.520 --> 00:29:43.840]  甚至連釘十字架的時候
[00:29:43.840 --> 00:29:47.720]  祂都可以感染祂旁邊的一個死囚
[00:29:47.720 --> 00:29:49.760]  來悔改信主
[00:29:49.760 --> 00:29:51.440]  當祂斷氣的時候
[00:29:51.440 --> 00:29:56.800]  連祂一個要處決祂的這位白夫長
[00:29:56.800 --> 00:29:58.680]  祂都醒不過來
[00:29:58.680 --> 00:30:01.280]  祂要回轉去歸向神
[00:30:01.280 --> 00:30:03.600]  今天我們有沒有把握機會
[00:30:03.600 --> 00:30:06.440]  去帶領我們身邊還有很多人
[00:30:06.440 --> 00:30:08.520]  未認識這位主耶穌
[00:30:08.520 --> 00:30:11.440]  今天你用什麼樣的生活態度
[00:30:11.440 --> 00:30:14.200]  去回應主的愛呢?
[00:30:14.200 --> 00:30:15.680]  當耶穌回來的時候
[00:30:15.680 --> 00:30:18.360]  祂說我可以沉澱在這個地上
[00:30:18.360 --> 00:30:22.320]  有多少人仍有這一份信心呢?
[00:30:22.320 --> 00:30:26.200]  耶穌回來之前有很多末世的徵兆
[00:30:26.200 --> 00:30:29.800]  現在已經是逐一逐一應驗
[00:30:29.800 --> 00:30:33.320]  我們需要警醒
[00:30:33.320 --> 00:30:39.560]  雖然我們不知道耶穌是某年祂要回來
[00:30:39.560 --> 00:30:41.720]  但是我們很清楚知道
[00:30:41.720 --> 00:30:45.600]  主耶穌回來的日子是越來越近
[00:30:45.600 --> 00:30:47.800]  這是我們今天無可推諉的
[00:30:47.800 --> 00:30:49.160]  聖經的預言
[00:30:49.160 --> 00:30:51.360]  聖經的應許和說話
[00:30:51.360 --> 00:30:53.960]  沒有一句是會落空的
[00:30:53.960 --> 00:30:56.360]  所以在這個時候
[00:30:56.360 --> 00:31:02.960]  我很想和頂姐妹一起做一個祈禱
[00:31:02.960 --> 00:31:08.160]  我們來將自己交給神的恩典之下
[00:31:08.160 --> 00:31:12.640]  天父上帝求主觸動我們每一個弟兄姊妹的心
[00:31:12.640 --> 00:31:16.080]  讓我們誠實地面對祢
[00:31:16.080 --> 00:31:17.920]  也面對自己
[00:31:17.920 --> 00:31:21.720]  讓我們今天來到你自己卓子面前
[00:31:21.720 --> 00:31:25.760]  在這個十字架的光輝之下
[00:31:25.760 --> 00:31:30.560]  讓我們沒有一個人做一個偽善者
[00:31:30.560 --> 00:31:35.800]  讓我們沒有一個人以為我們可以逃避上帝的審判
[00:31:35.800 --> 00:31:41.400]  讓我們誠實地來到上主你自己面前去求恩
[00:31:41.400 --> 00:31:45.640]  我們懇求主來施恩帶領我們
[00:31:45.640 --> 00:31:47.880]  幫助我們每一個弟兄姊妹
[00:31:47.880 --> 00:31:50.200]  在餘下的時間
[00:31:50.200 --> 00:31:52.520]  我們要來守這個聖餐
[00:31:52.520 --> 00:31:56.200]  我們要抹餅喝杯的時候
[00:31:56.200 --> 00:32:01.120]  你透過聖靈在我們心裡面動功繼續說話
[00:32:01.120 --> 00:32:03.600]  你讓我們有重新立志
[00:32:03.600 --> 00:32:05.240]  我們要毀身愛你
[00:32:05.240 --> 00:32:07.880]  和引領別人去歸主
[00:32:07.880 --> 00:32:10.200]  我們好好在這個社會
[00:32:10.200 --> 00:32:12.760]  在我們的國家甚至去到地極
[00:32:12.760 --> 00:32:16.480]  我們要宣講你自己那個寶貴的救恩
[00:32:16.480 --> 00:32:20.280]  我們願意來建立別人的生命
[00:32:20.280 --> 00:32:24.120]  我們願意關心那些弱勢社群
[00:32:24.120 --> 00:32:27.520]  那些在痛苦流離
[00:32:27.520 --> 00:32:31.000]  如同羊如同沒有牧人一般的人
[00:32:31.000 --> 00:32:33.680]  他們需要你的真剛照亮
[00:32:33.680 --> 00:32:35.920]  主一你幫助我們每一個弟兄姊妹
[00:32:35.920 --> 00:32:37.680]  作你自己手中的器皿
[00:32:37.680 --> 00:32:39.920]  我們同心祈禱奉主名求
[00:32:39.920 --> 00:32:40.720]  阿門
