
[00:00:00.000 --> 00:00:03.720]  各位尖沙咀浸信會的弟兄姊妹平安
[00:20:34.320 --> 00:20:39.320]  有些弟兄姊妹至少就回到教會
[00:20:39.320 --> 00:20:41.920]  信主都是很自然
[00:20:43.320 --> 00:20:45.320]  亦都有不少的弟兄姊妹
[00:20:45.320 --> 00:20:46.920]  青少年
[00:20:46.920 --> 00:20:50.320]  或者是甚至成年成年後期
[00:20:50.320 --> 00:20:53.720]  才決定要跟隨耶穌
[00:20:53.720 --> 00:20:56.720]  跟隨主耶穌的人
[00:20:56.720 --> 00:20:58.520]  我們所走的路
[00:20:58.520 --> 00:20:59.920]  我們總是會覺得
[00:20:59.920 --> 00:21:01.920]  是很奇妙
[00:21:01.920 --> 00:21:03.320]  很寶貴
[00:21:03.320 --> 00:21:04.720]  很獨特的
[00:21:04.720 --> 00:21:07.920]  就好像在座每一位的弟兄姊妹
[00:21:07.920 --> 00:21:10.320]  在網上的弟兄姊妹
[00:21:11.520 --> 00:21:13.720]  在你們的信仰歷程當中
[00:21:13.720 --> 00:21:15.720]  現在我問你
[00:21:15.720 --> 00:21:20.720]  哪一件事令你是最難忘
[00:21:20.720 --> 00:21:27.120]  我相信大家可能會說
[00:21:27.120 --> 00:21:30.120]  難忘不止一次
[00:21:30.120 --> 00:21:31.720]  可能有幾次
[00:21:31.720 --> 00:21:33.320]  或者甚至是很多次
[00:21:33.320 --> 00:21:37.720]  雖然我們的信仰歷程是很獨特
[00:21:37.720 --> 00:21:39.520]  但是我和你之間
[00:21:40.120 --> 00:21:42.120]  一定是有一些的共通性
[00:21:42.120 --> 00:21:45.920]  甚至和剛才所說的安德烈
[00:21:45.920 --> 00:21:47.920]  都會有共通性
[00:21:47.920 --> 00:21:52.920]  我相信我們每一位
[00:21:52.920 --> 00:21:55.520]  都不會輕易忘記
[00:21:55.520 --> 00:21:59.320]  我們是怎樣決定要相信耶穌
[00:21:59.320 --> 00:22:02.920]  怎樣去決定跟隨耶穌
[00:22:02.920 --> 00:22:06.920]  這個是我們人生重要的時刻
[00:22:09.120 --> 00:22:12.320]  有弟兄姊妹可能是見到身邊的朋友
[00:22:12.320 --> 00:22:14.920]  人生有很徹底的改變
[00:22:14.920 --> 00:22:17.520]  即是見到好的見證
[00:22:17.520 --> 00:22:20.720]  他認為可以令到一個人
[00:22:20.720 --> 00:22:24.520]  出黑暗入光明的這位神
[00:22:24.520 --> 00:22:26.120]  一定是真的
[00:22:26.120 --> 00:22:29.520]  所以決定要相信這位神
[00:22:29.520 --> 00:22:34.720]  又有弟兄姊妹是遇到人生重大的事件
[00:22:34.720 --> 00:22:37.920]  或者是人生重大的關口
[00:22:38.920 --> 00:22:41.320]  所以是包括生離死別
[00:22:41.320 --> 00:22:46.320]  驅使他們重新思想未來人生的意義
[00:22:46.320 --> 00:22:50.920]  他要再次選擇人生的方向
[00:22:50.920 --> 00:22:52.920]  所以他決定要跟隨耶穌
[00:22:52.920 --> 00:22:55.320]  立志成為一個基督徒
[00:22:55.320 --> 00:22:58.520]  也有弟兄姊妹可能是感受到
[00:22:58.520 --> 00:23:01.720]  人生有一份未能滿足未能滿意的生命
[00:23:01.720 --> 00:23:05.320]  他希望可以追求更理想更豐盛的生命
[00:23:05.320 --> 00:23:07.920]  所以他相信耶穌基督
[00:23:08.720 --> 00:23:10.720]  這些多數都是比較年輕的
[00:23:10.720 --> 00:23:16.120]  無論我們信主的經歷是剛才所說的哪一種
[00:23:16.120 --> 00:23:20.320]  我們都會覺得我們信主的經驗
[00:23:20.320 --> 00:23:23.720]  我們的信仰歷程都是很奇妙的
[00:23:23.720 --> 00:23:26.920]  我們一生不會容易忘記
[00:23:26.920 --> 00:23:31.920]  包括你和我剛剛來到教會
[00:23:31.920 --> 00:23:35.120]  開展一段新的生活模式
[00:23:36.520 --> 00:23:38.820]  以前禮拜日上午自己打點
[00:23:38.820 --> 00:23:40.320]  怎樣去過禮拜日
[00:23:40.320 --> 00:23:43.320]  但現在你會是由衷的
[00:23:43.320 --> 00:23:47.920]  將禮拜日上午一段時間分別為聖
[00:23:47.920 --> 00:23:52.120]  來到教會敬拜這位又真又活的神
[00:23:52.120 --> 00:23:53.520]  不單止是這樣
[00:23:53.520 --> 00:23:57.120]  來到教會你結識了一班新的朋友
[00:23:57.120 --> 00:24:00.520]  這班就是我們的弟兄姊妹
[00:24:00.520 --> 00:24:05.520]  這個關係可以橫跨在你人生幾十年
[00:24:06.520 --> 00:24:09.520]  你都不會忘記這些生活片段
[00:24:09.520 --> 00:24:15.320]  但是無論你的信仰經歷是多麼特別
[00:24:15.320 --> 00:24:17.320]  多麼寶貴
[00:24:17.320 --> 00:24:23.920]  剛才說的大家有沒有一些腦裡突然浮現的圖片
[00:24:23.920 --> 00:24:27.520]  很寶貴 很獨特
[00:24:27.520 --> 00:24:30.520]  但是接著要問的問題就是
[00:24:30.520 --> 00:24:32.720]  那又如何呢
[00:24:32.720 --> 00:24:35.120]  之後又如何呢
[00:24:36.520 --> 00:24:37.520]  一段日子
[00:24:37.520 --> 00:24:41.520]  三年四載 五年十載
[00:24:41.520 --> 00:24:43.520]  一段日子之後
[00:24:43.520 --> 00:24:47.920]  我們總不能夠單單 重點是單單
[00:24:47.920 --> 00:24:50.520]  我們總不能夠單單
[00:24:50.520 --> 00:24:53.520]  依靠剛才所說的一段經歷
[00:24:53.520 --> 00:24:55.120]  所說的改變
[00:24:55.120 --> 00:24:57.320]  所說的溫馨場面
[00:24:57.320 --> 00:24:59.920]  就去建造我們未來的生命
[00:24:59.920 --> 00:25:02.920]  因為將來我們的生命
[00:25:03.320 --> 00:25:08.720]  我們生命的成分 神將會預備更多事情
[00:25:08.720 --> 00:25:11.520]  要我們一一的經歷
[00:25:11.520 --> 00:25:17.320]  好讓我們生命變得更加豐富 更加成熟
[00:25:17.320 --> 00:25:19.920]  剛才一開始的時候
[00:25:19.920 --> 00:25:26.920]  就讀過那位帕克帕瑪的一些人生的迴響
[00:25:26.920 --> 00:25:29.320]  他回顧自己的人生的時候
[00:25:29.320 --> 00:25:32.720]  你聽得出他好像都頗滿意
[00:25:33.120 --> 00:25:36.320]  頗滿足 好像很有得著似的
[00:25:36.320 --> 00:25:39.520]  大家又想像一下
[00:25:39.520 --> 00:25:43.920]  我們嘗試去回望自己的信仰歷程
[00:25:43.920 --> 00:25:46.920]  嘗試看一看過去
[00:25:46.920 --> 00:25:51.320]  有些什麼是值得我們回憶的呢
[00:25:51.320 --> 00:25:58.720]  如果你發現都已經有一段日子
[00:26:00.120 --> 00:26:05.120]  侍奉一段日子之後 信主一段日子之後
[00:26:05.120 --> 00:26:06.920]  值得你回憶的
[00:26:06.920 --> 00:26:09.120]  仍然都是剛才所說
[00:26:09.120 --> 00:26:14.120]  剛剛信主那些難忘的經歷 溫馨的日子
[00:26:14.120 --> 00:26:17.520]  原來單單就是那麼多話
[00:26:17.520 --> 00:26:20.720]  會不會又有些可惜呢
[00:26:20.720 --> 00:26:26.520]  因為我覺得我們的生命應該可以累積多一點
[00:26:26.520 --> 00:26:28.520]  豐富多一點
[00:26:30.120 --> 00:26:32.520]  從剛才聖經的人物
[00:26:32.520 --> 00:26:35.320]  我們可以看到一個人的信仰歷程
[00:26:35.320 --> 00:26:39.720]  重點是成長和轉化
[00:26:39.720 --> 00:26:44.120]  若翰福音 黑二 我相信是黑二
[00:26:44.120 --> 00:26:49.520]  劉伯沒有記下耶穌的住處的景象是怎樣
[00:26:49.520 --> 00:26:52.720]  兩個門徒究竟看到什麼景象
[00:26:52.720 --> 00:26:55.120]  讓我們有多一點的空間
[00:26:55.120 --> 00:26:57.520]  因為祂沒有記下耶穌的住處
[00:26:57.720 --> 00:27:02.120]  讓我們有多一點的空間去思考這個問題
[00:27:02.120 --> 00:27:07.320]  我們可以再一次回望看一看
[00:27:07.320 --> 00:27:09.520]  初信的自己
[00:27:09.520 --> 00:27:11.720]  生命是怎樣改變
[00:27:11.720 --> 00:27:15.120]  改變到如今的我
[00:27:15.120 --> 00:27:18.120]  坐在這個大禮堂的裏面
[00:27:18.120 --> 00:27:21.720]  在網上的前面
[00:27:24.120 --> 00:27:28.520]  我們回想耶穌跟我們說「你們來看」
[00:27:28.520 --> 00:27:30.920]  耶穌跟我們說「你們來看」
[00:27:30.920 --> 00:27:33.120]  「你們來看」
[00:27:33.120 --> 00:27:35.520]  我們看到些什麼
[00:27:35.520 --> 00:27:38.720]  我們看到些什麼
[00:27:38.720 --> 00:27:46.720]  我看到的是一九九零年的一個夏天
[00:27:46.720 --> 00:27:50.320]  有一個星期五的黃昏
[00:27:50.720 --> 00:27:55.320]  有一個星期五的黃昏大概七點鐘
[00:27:55.320 --> 00:27:59.320]  有一個年輕人就在這裏
[00:27:59.320 --> 00:28:03.120]  踏入了尖沙咀浸信會的門口
[00:28:03.120 --> 00:28:05.320]  加入了一個團契
[00:28:05.320 --> 00:28:07.320]  參加了一個團契
[00:28:07.320 --> 00:28:12.520]  當晚就有人邀請他參加後天的主日學
[00:28:12.520 --> 00:28:15.120]  當時沒有五堂崇拜
[00:28:15.120 --> 00:28:16.920]  主日崇拜參加
[00:28:17.520 --> 00:28:20.920]  他就很自然很爽快地說「好」
[00:28:20.920 --> 00:28:26.520]  從此這個年輕人的生命就開始改變
[00:28:26.520 --> 00:28:28.520]  三年之後
[00:28:28.520 --> 00:28:30.120]  即是一九九三年
[00:28:30.120 --> 00:28:35.320]  他就在這個禮堂前面這個浸池受浸
[00:28:35.320 --> 00:28:38.920]  之後他有機會在教會參與侍奉
[00:28:38.920 --> 00:28:42.920]  開展了他人生一個奇妙的旅程
[00:28:42.920 --> 00:28:46.520]  耶穌跟我們說
[00:28:47.720 --> 00:28:48.720]  「你們來看」
[00:28:48.720 --> 00:28:50.120]  「你們來看」
[00:28:50.120 --> 00:28:52.320]  耶穌現在跟你說「你們來看」
[00:28:52.320 --> 00:28:54.320]  你看到些什麼
[00:28:54.320 --> 00:29:00.120]  我看到的是一位信心有限
[00:29:00.120 --> 00:29:04.920]  對信仰一知半解似懂非懂的初信者
[00:29:04.920 --> 00:29:10.120]  他正要決定相信耶穌跟隨耶穌
[00:29:10.120 --> 00:29:13.920]  但同一時間我們看到的是
[00:29:13.920 --> 00:29:15.520]  更加清楚的是
[00:29:15.920 --> 00:29:20.720]  主耶穌並沒有因為這個初信者信心的膚淺
[00:29:20.720 --> 00:29:22.120]  厭棄祂
[00:29:22.120 --> 00:29:23.520]  耶穌沒有這樣做
[00:29:23.520 --> 00:29:24.920]  相反
[00:29:24.920 --> 00:29:28.320]  祂對我們一直貫徹始終
[00:29:28.320 --> 00:29:32.320]  帶領我們走一條豐盛蒙福的道路
[00:29:32.320 --> 00:29:35.120]  我們可以回頭看看
[00:29:35.120 --> 00:29:38.120]  自己的生命是怎樣改變
[00:29:38.120 --> 00:29:43.320]  我們由似懂非懂一知半解的開始
[00:29:44.120 --> 00:29:47.120]  漸漸地轉化成長
[00:29:47.120 --> 00:29:51.520]  發現自己好像有不同的視野
[00:29:51.520 --> 00:29:54.120]  處事有不同的態度
[00:29:54.120 --> 00:29:55.320]  深度
[00:29:55.320 --> 00:29:59.520]  當我們發現自己是蒙愛的
[00:29:59.520 --> 00:30:03.720]  我們就懂得為別人多些的付出
[00:30:03.720 --> 00:30:06.720]  知道自己是被免債的
[00:30:06.720 --> 00:30:08.920]  我們就提醒自己
[00:30:08.920 --> 00:30:11.920]  努力地免去別人的債
[00:30:12.920 --> 00:30:14.920]  知道自己被諒解
[00:30:14.920 --> 00:30:16.520]  被接受
[00:30:16.520 --> 00:30:17.920]  被寬恕
[00:30:17.920 --> 00:30:20.720]  我們有更大的力量
[00:30:20.720 --> 00:30:22.320]  去諒解
[00:30:22.320 --> 00:30:23.320]  接納
[00:30:23.320 --> 00:30:25.520]  寬恕身邊的人
[00:30:25.520 --> 00:30:30.720]  將來的日子如何
[00:30:30.720 --> 00:30:32.120]  沒有人知道
[00:30:32.120 --> 00:30:36.120]  剛才主席也有這樣的心聲
[00:30:36.120 --> 00:30:39.520]  大家回想過去那幾年
[00:30:39.520 --> 00:30:42.520]  沒有人想像到會發生這麼多事
[00:30:43.120 --> 00:30:45.320]  香港會有這麼大的改變
[00:30:45.320 --> 00:30:48.520]  但我深信的是
[00:30:48.520 --> 00:30:51.520]  那測不透的豐盛
[00:30:51.520 --> 00:30:55.520]  是一直伴隨著我們每一個弟兄姊妹的生命
[00:30:55.520 --> 00:30:58.320]  為了未來豐盛的生命
[00:30:58.320 --> 00:31:01.320]  回望是需要的
[00:31:01.320 --> 00:31:04.320]  提醒我們繼續前行
[00:31:04.320 --> 00:31:06.120]  繼續成長
[00:31:06.120 --> 00:31:08.920]  盼望彼此面來
[00:31:08.920 --> 00:31:10.920]  我的分享今天到此為止
