
[00:00:00.000 --> 00:00:05.000]  今日要講的題目是「不要憂慮」
[00:25:43.000 --> 00:25:48.000]  傳福音就是幫助其他人去尋求神的國
[00:25:48.000 --> 00:25:53.000]  這是主耶穌的吩咐
[00:25:53.000 --> 00:25:58.000]  我們自己需要有好的品格行為
[00:25:58.000 --> 00:26:03.000]  我們在外面要行出社會的公義
[00:26:03.000 --> 00:26:06.000]  見到有需要幫助的人
[00:26:06.000 --> 00:26:10.000]  我們要伸出援手去關懷去輔助
[00:26:10.000 --> 00:26:14.000]  這就是行出神的義
[00:26:14.000 --> 00:26:18.000]  還有每天早上起床的時候
[00:26:18.000 --> 00:26:20.000]  我們先去靈修祈禱
[00:26:20.000 --> 00:26:22.000]  看聖經
[00:26:22.000 --> 00:26:26.000]  這也是尋求神的國和神的義
[00:26:26.000 --> 00:26:30.000]  一個非常好的方法和表現
[00:26:30.000 --> 00:26:34.000]  值得我們去思考一下
[00:26:34.000 --> 00:26:36.000]  我們口上常會說
[00:26:36.000 --> 00:26:39.000]  先求神的國和神的義
[00:26:39.000 --> 00:26:42.000]  如果你每天早上先靈修祈禱
[00:26:42.000 --> 00:26:46.000]  在神的話語裡得到指引的時候
[00:26:46.000 --> 00:26:51.000]  你就是在尋求神的國和神的義
[00:26:51.000 --> 00:26:55.000]  而且是放在先
[00:26:55.000 --> 00:27:07.000]  如果我們真的這樣認識我們的天父的時候
[00:27:07.000 --> 00:27:11.000]  我們還怎會憂慮呢?
[00:27:11.000 --> 00:27:13.000]  每天早上起床
[00:27:13.000 --> 00:27:15.000]  先靈修祈禱
[00:27:15.000 --> 00:27:17.000]  然後出門
[00:27:17.000 --> 00:27:19.000]  每一次出門都會是新的
[00:27:19.000 --> 00:27:22.000]  你將會經歷到新的因典
[00:27:22.000 --> 00:27:24.000]  出門之前
[00:27:24.000 --> 00:27:28.000]  你已經將一切的憂慮事情交託給神
[00:27:28.000 --> 00:27:30.000]  當你踏出門口的時候
[00:27:30.000 --> 00:27:32.000]  你就已經不需要再憂慮
[00:27:32.000 --> 00:27:35.000]  你不需要再想什麼
[00:27:35.000 --> 00:27:37.000]  你只要睜大雙眼
[00:27:37.000 --> 00:27:38.000]  打開你的心
[00:27:38.000 --> 00:27:42.000]  預備去經歷神的新的因典
[00:28:09.000 --> 00:28:11.000]  跳去看十九節
[00:28:11.000 --> 00:28:27.000]  這是多麼令人滿足的應許
[00:28:27.000 --> 00:28:28.000]  何必憂慮呢?
[00:28:28.000 --> 00:28:31.000]  何必為吃什麼喝什麼憂慮呢?
[00:28:31.000 --> 00:28:33.000]  神在基督裡面
[00:28:33.000 --> 00:28:36.000]  充充足足地會賞賜給我們
[00:28:36.000 --> 00:28:38.000]  我們只求神的國
[00:28:38.000 --> 00:28:46.000]  我們看回馬太福音六章三十四節
[00:28:46.000 --> 00:28:53.000]  所以不要為明天憂慮
[00:28:53.000 --> 00:28:56.000]  因為明天自有明天的憂慮
[00:28:56.000 --> 00:28:59.000]  一天的難處一天當就夠了
[00:28:59.000 --> 00:29:03.000]  耶穌說得很對
[00:29:03.000 --> 00:29:05.000]  我們通常憂慮什麼呢?
[00:29:05.000 --> 00:29:08.000]  通常都是憂慮不是現在的事
[00:29:08.000 --> 00:29:12.000]  憂慮明天或將要發生的事
[00:29:12.000 --> 00:29:14.000]  所以看你憂不憂慮
[00:29:14.000 --> 00:29:17.000]  就是看你為不為明天憂慮
[00:29:17.000 --> 00:29:24.000]  為明天憂慮是撒旦非常厲害的武器
[00:29:24.000 --> 00:29:28.000]  它可以令我們喪失生活的鬥志
[00:29:28.000 --> 00:29:31.000]  它會令我們失去對神的信心
[00:29:31.000 --> 00:29:34.000]  我們必須積極去抵抗
[00:29:34.000 --> 00:29:36.000]  撒旦這一種的攻擊
[00:29:36.000 --> 00:29:42.000]  抵抗的方法就是按照耶穌所說
[00:29:42.000 --> 00:29:46.000]  我們對付今天的困難就夠了
[00:29:46.000 --> 00:29:51.000]  不要想太多明天或許會來的困難
[00:29:51.000 --> 00:29:56.000]  你今天站在這裡
[00:29:56.000 --> 00:29:58.000]  其實就是你想回頭
[00:29:58.000 --> 00:30:00.000]  你昨天憂慮什麼?
[00:30:00.000 --> 00:30:02.000]  今天有沒有事發生?
[00:30:03.000 --> 00:30:05.000]  或許有 但多數都沒有
[00:30:05.000 --> 00:30:15.000]  耶穌不是叫我們不要為將來打算
[00:30:15.000 --> 00:30:18.000]  或者有一件事情的確明天會發生
[00:30:18.000 --> 00:30:21.000]  不是叫我們不要想一個應付方法
[00:30:21.000 --> 00:30:24.000]  只是叫我們不要憂慮
[00:30:24.000 --> 00:30:26.000]  不要癱瘓自己
[00:30:31.000 --> 00:30:37.000]  祂叫我們毋須為明天的事憂慮
[00:30:37.000 --> 00:30:41.000]  我們信得過耶穌基督這句話
[00:30:41.000 --> 00:30:43.000]  這是祂的應許
[00:30:43.000 --> 00:30:48.000]  有一個人做過這樣的調查
[00:30:48.000 --> 00:30:52.000]  他說一般人憂慮的事情
[00:30:52.000 --> 00:30:55.000]  他們所憂慮的事情很多
[00:30:55.000 --> 00:31:01.000]  他說有40%的事情根本不會發生
[00:31:01.000 --> 00:31:05.000]  只是白憂慮
[00:31:05.000 --> 00:31:08.000]  譬如很怕火星會撞到地球
[00:31:08.000 --> 00:31:12.000]  不知道會不會發生
[00:31:12.000 --> 00:31:14.000]  不過我認為不會發生
[00:31:14.000 --> 00:31:21.000]  另外其中有30%是你不可能改變的事情
[00:31:21.000 --> 00:31:23.000]  不過你是憂慮的
[00:31:23.000 --> 00:31:26.000]  我們聽見天理報告說將來大風雪來
[00:31:26.000 --> 00:31:29.000]  你都改變不了事實
[00:31:29.000 --> 00:31:31.000]  何必憂慮
[00:31:31.000 --> 00:31:33.000]  想想怎樣對付就行了
[00:31:33.000 --> 00:31:34.000]  多穿一件衣服
[00:31:34.000 --> 00:31:43.000]  另外還有22%的事情其實很小事不重要
[00:31:43.000 --> 00:31:45.000]  何必憂慮
[00:31:45.000 --> 00:31:51.000]  譬如很怕兒子女兒在學校排不到隊去買午餐
[00:31:53.000 --> 00:31:57.000]  我太太也試過這樣憂慮
[00:31:57.000 --> 00:32:01.000]  好像一次這麼多
[00:32:01.000 --> 00:32:05.000]  看她餓了一頓
[00:32:05.000 --> 00:32:07.000]  將來她就會聰明一點
[00:32:07.000 --> 00:32:17.000]  這個調查說最後其實只有8%的事情
[00:32:17.000 --> 00:32:19.000]  真的值得我們憂慮
[00:32:19.000 --> 00:32:21.000]  要去處理
[00:32:24.000 --> 00:32:26.000]  那你想想
[00:32:26.000 --> 00:32:29.000]  如果我們什麼事情都憂慮的時候
[00:32:29.000 --> 00:32:31.000]  我們將100%的精力放進去
[00:32:31.000 --> 00:32:33.000]  其實只有8%需要做的事
[00:32:33.000 --> 00:32:35.000]  你說多不值得
[00:32:35.000 --> 00:32:38.000]  癱瘓了我們做不到其他的事
[00:32:38.000 --> 00:32:44.000]  如果我們只是將其中50%的精力拿出來
[00:32:44.000 --> 00:32:46.000]  去尋求神的國神的意義的時候
[00:32:46.000 --> 00:32:49.000]  我們的生活你說會有多不同
[00:32:54.000 --> 00:32:58.000]  如果我們將50%的精力去尋求神的國神的意義
[00:32:58.000 --> 00:33:01.000]  我們一定會經歷到更多的恩典
[00:33:01.000 --> 00:33:05.000]  主耶穌說不要為明天憂慮
[00:33:05.000 --> 00:33:09.000]  因為明天仍然掌管在主耶穌的手裡
[00:33:09.000 --> 00:33:12.000]  昨天怎麼樣
[00:33:12.000 --> 00:33:13.000]  今天怎麼樣
[00:33:13.000 --> 00:33:15.000]  明天一樣
[00:33:15.000 --> 00:33:18.000]  都是掌管在主耶穌的手裡
[00:33:22.000 --> 00:33:24.000]  主耶穌教我們
[00:33:24.000 --> 00:33:27.000]  由這些最基本的需要
[00:33:27.000 --> 00:33:29.000]  衣食住行最基本的需要
[00:33:29.000 --> 00:33:33.000]  在這方面我們能夠不憂慮的時候
[00:33:33.000 --> 00:33:38.000]  我們就有精力轉移去做更多有用的事情
[00:33:38.000 --> 00:33:41.000]  我們就能夠去尋求神的國神的意義
[00:33:41.000 --> 00:33:43.000]  去經歷更多的恩典
[00:33:43.000 --> 00:33:48.000]  當我們能夠在基本的事上不憂慮的時候
[00:33:48.000 --> 00:33:52.000]  我們也有能力去面對撒旦更大的攻擊
[00:33:52.000 --> 00:33:54.000]  有更多困難發生的時候
[00:33:54.000 --> 00:33:56.000]  我們仍然可以不憂慮
[00:33:56.000 --> 00:34:00.000]  重點就在這裡
[00:34:00.000 --> 00:34:07.000]  當我們在這些基本的事情不憂慮的時候
[00:34:07.000 --> 00:34:11.000]  我們就可以應付更大的事情
[00:34:11.000 --> 00:34:16.000]  不憂慮也是尋求神的結果
[00:34:16.000 --> 00:34:23.000]  但是我們首先不要積贊財寶在地上
[00:34:23.000 --> 00:34:25.000]  積贊財寶在天上
[00:34:25.000 --> 00:34:28.000]  不要侍奉馬門
[00:34:28.000 --> 00:34:30.000]  只要單單侍奉神
[00:34:30.000 --> 00:34:33.000]  你能夠這樣做
[00:34:33.000 --> 00:34:35.000]  我們就有能力不憂慮
[00:34:35.000 --> 00:34:38.000]  我們就有能力尋求神的國
[00:34:38.000 --> 00:34:40.000]  和神的義
[00:34:40.000 --> 00:34:42.000]  其實是尋求神的恩典
[00:34:44.000 --> 00:34:48.000]  最後我再和大家再看一次
[00:34:48.000 --> 00:34:52.000]  羅馬書八章三十二節作為結束
[00:34:52.000 --> 00:34:55.000]  羅馬書八章三十二節
[00:34:55.000 --> 00:34:57.000]  神既不愛惜自己的兒子
[00:34:57.000 --> 00:34:59.000]  為我們眾人捨了
[00:34:59.000 --> 00:35:02.000]  豈不也把萬物和他
[00:35:02.000 --> 00:35:05.000]  一同白白地賜給我們嗎?
[00:35:05.000 --> 00:35:12.000]  你看看這句聖經
[00:35:14.000 --> 00:35:16.000]  我們應該有信心了
[00:35:16.000 --> 00:35:17.000]  我們一起祈禱
