
[00:00:00.000 --> 00:00:04.000]  今天和大家講到的題目是
[00:23:08.000 --> 00:23:09.000]  所有人的心裡
[00:23:09.000 --> 00:23:10.000]  當時那群人
[00:23:10.000 --> 00:23:12.000]  肯定不會在那些
[00:23:12.000 --> 00:23:17.000]  那些法利賽人那裡
[00:23:17.000 --> 00:23:21.000]  否則他們就不會這樣對待耶穌
[00:23:23.000 --> 00:23:25.000]  神的國
[00:23:25.000 --> 00:23:27.000]  在他們當中
[00:23:27.000 --> 00:23:31.000]  因為耶穌和耶穌所行的神蹟
[00:23:31.000 --> 00:23:33.000]  在眾人中間
[00:23:33.000 --> 00:23:38.000]  神的國已經臨到眾人中間
[00:23:38.000 --> 00:23:42.000]  法利賽人的
[00:23:42.000 --> 00:23:44.000]  這些負面的反應
[00:23:44.000 --> 00:23:47.000]  也可以值得我們去反省
[00:23:47.000 --> 00:23:49.000]  當我們
[00:23:49.000 --> 00:23:52.000]  譬如我們在這個禮拜裡
[00:23:52.000 --> 00:23:54.000]  當我們聽見
[00:23:54.000 --> 00:23:56.000]  看見弟兄姊妹去短宣
[00:23:56.000 --> 00:23:57.000]  去傳福音
[00:23:57.000 --> 00:23:58.000]  去探訪
[00:23:58.000 --> 00:24:01.000]  我們有什麼反應呢?
[00:24:01.000 --> 00:24:04.000]  我們是很為他們歡喜快樂
[00:24:04.000 --> 00:24:05.000]  一起去感恩呢?
[00:24:05.000 --> 00:24:08.000]  抑或我們沒什麼興趣去知道呢?
[00:24:08.000 --> 00:24:12.000]  我們是很想聽他們回來分享呢?
[00:24:12.000 --> 00:24:14.000]  抑或我們想說一下其他事
[00:24:14.000 --> 00:24:15.000]  做一下其他事呢?
[00:24:15.000 --> 00:24:18.000]  這個值得我們去想
[00:24:18.000 --> 00:24:20.000]  不只是這些短宣
[00:24:20.000 --> 00:24:21.000]  其他事工也是
[00:24:21.000 --> 00:24:24.000]  當我們有很多其他事工要做的時候
[00:24:24.000 --> 00:24:26.000]  教會定一些方向策略的時候
[00:24:26.000 --> 00:24:27.000]  我們是
[00:24:27.000 --> 00:24:29.000]  沒興趣呢?
[00:24:29.000 --> 00:24:30.000]  抑或我們做一下別的呢?
[00:24:30.000 --> 00:24:34.000]  這個很值得我們去反映
[00:24:34.000 --> 00:24:35.000]  什麼叫合一呢?
[00:24:35.000 --> 00:24:37.000]  合一就是教會定的東西
[00:24:37.000 --> 00:24:39.000]  或者大家定了大方向的時候
[00:24:39.000 --> 00:24:42.000]  我們是很嚮往一起去做
[00:24:42.000 --> 00:24:45.000]  很歡喜快樂一起去做呢?
[00:24:45.000 --> 00:24:46.000]  抑或我們說
[00:24:46.000 --> 00:24:47.000]  我們說別的呢?
[00:24:49.000 --> 00:24:51.000]  這個值得我們去反省
[00:24:51.000 --> 00:24:55.000]  特別是教會來的這段時間
[00:24:55.000 --> 00:24:56.000]  我們構堂
[00:24:56.000 --> 00:24:59.000]  或者我們有憲章的修改
[00:24:59.000 --> 00:25:03.000]  我們有教務童工的一些調動
[00:25:03.000 --> 00:25:04.000]  轉動、變動
[00:25:04.000 --> 00:25:05.000]  我們
[00:25:05.000 --> 00:25:07.000]  是不是一心一意呢?
[00:25:07.000 --> 00:25:09.000]  有興趣呢?
[00:25:09.000 --> 00:25:11.000]  來去商討這些事呢?
[00:25:11.000 --> 00:25:13.000]  有興趣來去跟進這些事呢?
[00:25:13.000 --> 00:25:15.000]  這個值得我們去反省
[00:25:15.000 --> 00:25:18.000]  來去跟進這些事呢?
[00:25:18.000 --> 00:25:20.000]  這個值得我們去反省
[00:25:20.000 --> 00:25:26.000]  聽完今天的訊息
[00:25:26.000 --> 00:25:28.000]  相信大家會懂得怎樣去選擇
[00:25:28.000 --> 00:25:29.000]  怎樣去做
[00:25:29.000 --> 00:25:30.000]  是不是?
[00:25:30.000 --> 00:25:32.000]  我們應該歡喜快樂地
[00:25:32.000 --> 00:25:34.000]  大家一起
[00:25:34.000 --> 00:25:38.000]  回來感恩敬拜我們主耶穌
[00:25:38.000 --> 00:25:40.000]  每個主日
[00:25:40.000 --> 00:25:42.000]  我們都應該這樣做
[00:25:43.000 --> 00:25:46.000]  這是每一個重新得救的信徒
[00:25:46.000 --> 00:25:48.000]  每一個神的子民
[00:25:48.000 --> 00:25:50.000]  應該有的生活習慣
[00:25:50.000 --> 00:25:52.000]  是生活習慣
[00:25:52.000 --> 00:25:54.000]  我們要習慣歡喜快樂
[00:25:54.000 --> 00:25:56.000]  回來感恩敬拜主耶穌
[00:25:56.000 --> 00:26:01.000]  因為耶穌基督
[00:26:01.000 --> 00:26:04.000]  是配得我們這樣去敬拜祂
[00:26:04.000 --> 00:26:07.000]  每一次我們都要思想
[00:26:07.000 --> 00:26:10.000]  耶穌基督拯救了我們
[00:26:10.000 --> 00:26:12.000]  是很大的恩典
[00:26:14.000 --> 00:26:16.000]  最後我用詩篇九十六篇
[00:26:16.000 --> 00:26:18.000]  第八節來作結束
[00:26:18.000 --> 00:26:22.000]  要將耶和華的名
[00:26:22.000 --> 00:26:24.000]  所當得的榮耀歸給他
[00:26:24.000 --> 00:26:27.000]  拿供物來進入他的婉語
[00:26:27.000 --> 00:26:32.000]  拿供物進入他的婉語
[00:26:32.000 --> 00:26:33.000]  即是什麼?
[00:26:33.000 --> 00:26:35.000]  感恩敬拜
[00:26:35.000 --> 00:26:38.000]  這個聖經就是教我們
[00:26:38.000 --> 00:26:39.000]  要歡喜快樂
[00:26:39.000 --> 00:26:42.000]  回來去感恩敬拜
[00:26:42.000 --> 00:26:44.000]  我們一起祈禱
