
[00:00:00.000 --> 00:00:02.080]  各位領袖姐妹們 平安
[00:18:08.480 --> 00:18:09.280]  我就很好奇
[00:18:09.280 --> 00:18:11.380]  為什麼要拉著行李箱
[00:18:11.380 --> 00:18:12.680]  就一問之下
[00:18:12.680 --> 00:18:16.480]  哦 原來他們的生活
[00:18:16.480 --> 00:18:17.780]  他們的出差
[00:18:17.780 --> 00:18:20.280]  都是圍繞著週三禱告會
[00:18:20.280 --> 00:18:22.080]  週日主日崇拜
[00:18:22.080 --> 00:18:24.380]  還有他們所偽身的服飾
[00:18:24.380 --> 00:18:25.980]  來安排的
[00:18:25.980 --> 00:18:27.380]  哇 這個不簡單
[00:18:27.380 --> 00:18:28.680]  他們需要出差
[00:18:28.680 --> 00:18:30.280]  所以他們確定
[00:18:30.280 --> 00:18:32.280]  週三晚上禱告會之後
[00:18:32.280 --> 00:18:33.180]  再去出差
[00:18:33.180 --> 00:18:34.980]  所以帶著行李箱嘛
[00:18:34.980 --> 00:18:36.880]  然後禮拜天早上
[00:18:36.880 --> 00:18:38.280]  在主日崇拜之前
[00:18:38.280 --> 00:18:39.580]  再拎著行李箱
[00:18:39.580 --> 00:18:41.580]  回來可以參加聚會
[00:18:41.580 --> 00:18:44.780]  可以來回應他們所偽身的服飾
[00:18:44.780 --> 00:18:47.780]  地方姐妹這樣子一個愛慕神的心
[00:18:47.780 --> 00:18:49.480]  真是令人感動
[00:18:49.480 --> 00:18:52.280]  當然我今天不是說我們聚會
[00:18:52.280 --> 00:18:54.880]  就不能調整別的時間
[00:18:54.880 --> 00:18:56.080]  倒不是這個意思
[00:18:56.080 --> 00:18:58.080]  但是我看到太多人
[00:18:58.080 --> 00:19:00.080]  當你已經sign up
[00:19:00.080 --> 00:19:01.880]  已經答應要服飾了
[00:19:01.880 --> 00:19:03.880]  結果朋友一約出去玩
[00:19:03.880 --> 00:19:05.880]  馬上第一件事情怎麼樣
[00:19:05.880 --> 00:19:08.280]  就把服飾給改掉了
[00:19:08.280 --> 00:19:10.680]  都已經說好服飾很重要
[00:19:10.680 --> 00:19:11.780]  聚會很重要
[00:19:11.780 --> 00:19:14.680]  可是一遇到重要的考試
[00:19:14.680 --> 00:19:15.780]  面試啊
[00:19:15.780 --> 00:19:17.480]  馬上說對不起我需要遇襲
[00:19:17.480 --> 00:19:19.280]  我就不來聚會了
[00:19:19.280 --> 00:19:21.180]  這樣講好像也沒有錯
[00:19:21.180 --> 00:19:24.980]  可是在這樣的一個價值觀的比較下
[00:19:24.980 --> 00:19:26.580]  我們真看見
[00:19:26.580 --> 00:19:28.880]  把神擺在第一位
[00:19:28.880 --> 00:19:29.780]  這樣的神明
[00:19:29.780 --> 00:19:32.480]  真是值得我們感動和效法
[00:19:32.480 --> 00:19:34.780]  一個愛慕神的心
[00:19:34.780 --> 00:19:38.580]  另外我特別常常想到的一個
[00:19:38.580 --> 00:19:40.380]  愛慕神的心的一個
[00:19:40.380 --> 00:19:42.880]  傳承的一個觸動
[00:19:42.880 --> 00:19:44.880]  是有一次我見到一位
[00:19:44.880 --> 00:19:47.680]  金色年華的老爺爺
[00:19:47.680 --> 00:19:49.480]  他已經90歲了
[00:19:49.480 --> 00:19:51.080]  可是每次敬拜讚美的時候
[00:19:51.080 --> 00:19:53.280]  我就看到他主著拐杖
[00:19:53.280 --> 00:19:56.380]  在那邊好像跳拐杖舞一樣
[00:19:56.380 --> 00:19:58.580]  然後手足舞蹈
[00:19:58.580 --> 00:19:59.880]  說實在話
[00:19:59.880 --> 00:20:01.780]  後來看到他年紀越來越大
[00:20:01.780 --> 00:20:04.580]  他的體力也越來越微弱
[00:20:04.580 --> 00:20:05.980]  但是每一次敬拜讚美
[00:20:05.980 --> 00:20:08.080]  他就是要站起來
[00:20:08.080 --> 00:20:10.480]  就算沒力氣也要晃一晃
[00:20:10.480 --> 00:20:11.580]  我很感動
[00:20:11.580 --> 00:20:14.880]  有一次我就提起勇氣去問他
[00:20:14.880 --> 00:20:16.580]  我說 劉爺爺啊
[00:20:16.580 --> 00:20:17.880]  請問你
[00:20:17.880 --> 00:20:19.180]  每次看到你在敬拜讚美
[00:20:19.180 --> 00:20:21.480]  我就很喜樂的跳舞
[00:20:21.480 --> 00:20:25.180]  是可以跟我分享你的心境嗎
[00:20:25.180 --> 00:20:26.980]  他說 喔
[00:20:26.980 --> 00:20:28.280]  我在年輕的時候
[00:20:28.280 --> 00:20:30.480]  跟上帝有一個約定
[00:20:30.480 --> 00:20:34.680]  只要我有一天還能夠站起來
[00:20:34.680 --> 00:20:36.380]  還站得動
[00:20:36.380 --> 00:20:39.480]  我就要跳舞來敬拜讚美神
[00:20:39.480 --> 00:20:42.480]  哇 感謝主
[00:20:42.480 --> 00:20:44.480]  我聽了好感動啊
[00:20:44.480 --> 00:20:46.680]  而且他不但只是這樣子分享
[00:20:46.680 --> 00:20:48.280]  他每一次的敬拜讚美
[00:20:48.280 --> 00:20:49.680]  我都看在眼裡
[00:20:49.680 --> 00:20:51.080]  我非常感動
[00:20:51.080 --> 00:20:52.880]  他那天跟我分享完之後
[00:20:52.880 --> 00:20:54.680]  我就對上帝做了一個禱告
[00:20:54.680 --> 00:20:55.980]  我說 主啊
[00:20:55.980 --> 00:20:56.980]  在我人生當中
[00:20:56.980 --> 00:20:59.280]  只要有一天我還能夠站著
[00:20:59.280 --> 00:21:00.380]  還站得動
[00:21:00.380 --> 00:21:03.580]  我也要來跳舞敬拜讚美你
[00:21:03.580 --> 00:21:04.780]  哇 幸好啊
[00:21:04.780 --> 00:21:06.180]  我做了這個禱告
[00:21:06.180 --> 00:21:08.580]  因為我發現人到了一個年齡
[00:21:08.580 --> 00:21:10.880]  或到一個體重之後
[00:21:10.880 --> 00:21:11.880]  跳舞敬拜讚美
[00:21:11.880 --> 00:21:13.880]  還真有一點挑戰
[00:21:13.880 --> 00:21:16.080]  但是我今天也在這邊深情的
[00:21:16.080 --> 00:21:18.080]  對神一個再次的告白
[00:21:18.080 --> 00:21:20.480]  主啊 只要我還站得動
[00:21:20.480 --> 00:21:23.680]  我就要不停止來跳舞讚美我的神
[00:21:23.680 --> 00:21:26.580]  Amen
[00:21:26.580 --> 00:21:28.480]  就算站不動了
[00:21:28.480 --> 00:21:31.080]  我也要舉起手來讚美我們的主
[00:21:31.080 --> 00:21:31.680]  哇 弟兄姊妹
[00:21:31.680 --> 00:21:34.980]  這樣子一個愛慕神的生命
[00:21:34.980 --> 00:21:36.680]  是值得傳承的
[00:21:36.680 --> 00:21:39.180]  我巴不得我們教會的年輕人
[00:21:39.180 --> 00:21:41.780]  聽到好多我們的弟兄姊妹
[00:21:41.780 --> 00:21:43.080]  我們的長輩們
[00:21:43.080 --> 00:21:45.480]  你們為主而擺上
[00:21:45.480 --> 00:21:47.080]  而奉獻
[00:21:47.080 --> 00:21:49.180]  而心甘情願
[00:21:49.180 --> 00:21:51.880]  這個服侍跟隨的見證
[00:21:51.880 --> 00:21:54.080]  其實說實在話
[00:21:54.080 --> 00:21:55.880]  人到了一個年紀才知道
[00:21:55.880 --> 00:21:57.680]  哇 經歷了人生
[00:21:57.680 --> 00:21:59.080]  各樣的高低起伏
[00:21:59.080 --> 00:22:03.580]  還可以定期尾聲的來聚會
[00:22:03.580 --> 00:22:06.080]  而且帶著喜樂的心來服侍
[00:22:06.080 --> 00:22:08.280]  這後面一定有故事啊
[00:22:08.280 --> 00:22:13.280]  後面一定有愛慕神生命的寶藏在其中
[00:22:13.280 --> 00:22:15.180]  那這個
[00:22:15.180 --> 00:22:18.480]  除了愛慕神的生命是值得傳承
[00:22:18.480 --> 00:22:20.080]  為神而活的生命
[00:22:20.080 --> 00:22:21.780]  這個 Vita Activa
[00:22:21.780 --> 00:22:25.880]  也應當要能夠來傳承下去
[00:22:25.880 --> 00:22:27.480]  這篇馬太福音四章十六節
[00:22:27.480 --> 00:22:29.580]  耶穌是說來跟從我
[00:22:29.580 --> 00:22:32.180]  我要教你們得人如得魚
[00:22:32.180 --> 00:22:34.280]  所以耶穌說來跟從我
[00:22:34.280 --> 00:22:36.380]  不是只說跟從我
[00:22:36.380 --> 00:22:38.480]  你就什麼都不做了
[00:22:38.480 --> 00:22:41.480]  跟從我 我要給你一個使命
[00:22:41.480 --> 00:22:43.380]  我要給你一個價值
[00:22:43.380 --> 00:22:44.980]  我要給你一個恩高
[00:22:44.980 --> 00:22:47.080]  我要給你一個職場 一個位分
[00:22:47.080 --> 00:22:50.780]  能夠得人如得魚
[00:22:50.780 --> 00:22:53.180]  耶穌說我是葡萄樹 你們是枝子
[00:22:53.180 --> 00:22:54.580]  常在我裡面 我就在你裡面
[00:22:54.580 --> 00:22:56.280]  你們就怎麼樣
[00:22:56.280 --> 00:22:58.180]  多結果子
[00:22:58.180 --> 00:23:00.480]  所以呢 為神而活
[00:23:00.480 --> 00:23:03.780]  也是神所樂意看見的
[00:23:03.780 --> 00:23:05.680]  如果今天我們家中有一台
[00:23:05.680 --> 00:23:08.380]  非常高級的電車
[00:23:08.380 --> 00:23:10.580]  而且是最好的模型
[00:23:10.580 --> 00:23:12.480]  然後電池一充就可以
[00:23:12.480 --> 00:23:14.480]  跑個一千英里
[00:23:14.480 --> 00:23:15.880]  這個是夠好了
[00:23:15.880 --> 00:23:18.480]  可是如果他一直停在車庫
[00:23:18.480 --> 00:23:19.780]  在裡面充電
[00:23:19.780 --> 00:23:22.880]  從來不出去開的話
[00:23:22.880 --> 00:23:25.180]  那是不是有點可惜啊
[00:23:25.180 --> 00:23:26.680]  太可惜了
[00:23:26.680 --> 00:23:29.180]  同樣的 如果一個非常厲害的電車
[00:23:29.180 --> 00:23:31.080]  從來不回家充電
[00:23:31.080 --> 00:23:33.680]  那有一天他肯定在路上拋錨
[00:23:33.680 --> 00:23:35.780]  所以弟兄姊妹我們的生命
[00:23:35.780 --> 00:23:37.180]  就像電車一樣
[00:23:37.180 --> 00:23:38.480]  我們需要充電
[00:23:38.480 --> 00:23:41.580]  但是我們需要為主活出那個
[00:23:41.580 --> 00:23:43.580]  榮美的生命和神
[00:23:43.580 --> 00:23:45.780]  在你生命中的價值
[00:23:45.780 --> 00:23:46.780]  你知道嗎
[00:23:46.780 --> 00:23:48.580]  你是有獨特的
[00:23:48.580 --> 00:23:51.380]  非常榮美的價值
[00:23:51.380 --> 00:23:55.080]  神期待你能夠活出來的
[00:23:55.080 --> 00:23:56.380]  那今天在我們當中
[00:23:56.380 --> 00:23:57.680]  許多的弟兄姊妹
[00:23:57.680 --> 00:24:00.680]  也是有這個願意活出
[00:24:00.680 --> 00:24:02.380]  這樣價值的一個生命
[00:24:02.380 --> 00:24:05.380]  這是值得我們來效法的
[00:24:05.380 --> 00:24:07.680]  我記得有一位我們教會的弟兄
[00:24:07.680 --> 00:24:11.380]  他是在高科技公司做研發的
[00:24:11.380 --> 00:24:14.280]  當時聽他的分享
[00:24:14.280 --> 00:24:15.680]  他那時候有一個project
[00:24:15.680 --> 00:24:17.880]  已經迫在眉梢
[00:24:17.880 --> 00:24:20.280]  所有團隊都在加班
[00:24:20.280 --> 00:24:21.580]  日夜趕工
[00:24:21.580 --> 00:24:23.080]  包括禮拜天
[00:24:23.080 --> 00:24:24.380]  但是這位弟兄
[00:24:24.380 --> 00:24:26.880]  他是他們公司的主管
[00:24:26.880 --> 00:24:29.280]  他表達他說他需要堅守
[00:24:29.280 --> 00:24:32.180]  這個主日崇拜的聚會
[00:24:32.180 --> 00:24:34.980]  當然他有些同事可能不太諒解
[00:24:34.980 --> 00:24:37.680]  但是這位弟兄平日是盡忠職守
[00:24:37.680 --> 00:24:39.380]  又有美好的見證
[00:24:39.380 --> 00:24:41.080]  所以都沒有說什麼
[00:24:41.080 --> 00:24:41.780]  那這位弟兄說
[00:24:41.780 --> 00:24:43.680]  結果他有一次在聚會的時候
[00:24:43.680 --> 00:24:45.480]  他就在那一次聚會的時候
[00:24:45.480 --> 00:24:46.380]  敬拜到一半
[00:24:46.380 --> 00:24:49.180]  突然這個project的
[00:24:49.180 --> 00:24:52.980]  突破的亮光就領受了
[00:24:52.980 --> 00:24:55.480]  結果他隔天去公司
[00:24:55.480 --> 00:24:59.280]  就帶領團隊順利的把project給完成
[00:24:59.280 --> 00:25:04.380]  他們全團隊也就將榮耀歸給神了
[00:25:04.380 --> 00:25:09.080]  後來感謝讚美主
[00:25:09.080 --> 00:25:10.580]  可是這個見證最寶貴的是
[00:25:10.580 --> 00:25:12.580]  後面的一個問答
[00:25:12.580 --> 00:25:14.580]  後來有人就問這個弟兄說
[00:25:14.580 --> 00:25:17.780]  請問你禮拜天去持守聚會
[00:25:17.780 --> 00:25:18.980]  是不是因為你相信
[00:25:18.980 --> 00:25:22.380]  上帝會給你工作上的解答呢
[00:25:22.380 --> 00:25:23.880]  這位弟兄說
[00:25:23.880 --> 00:25:26.280]  不 我持守聚會
[00:25:26.280 --> 00:25:29.380]  單單因為他是我的神
[00:25:29.380 --> 00:25:33.180]  我渴望去親近他 我愛慕他
[00:25:33.180 --> 00:25:36.580]  這我覺得還是這個見證最寶貴的地方
[00:25:36.580 --> 00:25:39.480]  因為他的信仰不是一筆交易
[00:25:39.480 --> 00:25:41.080]  It's not transactional
[00:25:41.080 --> 00:25:43.980]  單單就是因為我愛慕你
[00:25:43.980 --> 00:25:46.780]  而他有一顆願意愛慕神
[00:25:46.780 --> 00:25:48.480]  也願意在工作上
[00:25:48.480 --> 00:25:51.180]  為神而活的一個生命
[00:25:51.180 --> 00:25:54.180]  這樣的見證何等的寶貝
[00:25:54.180 --> 00:25:55.680]  在這個教會歷史當中
[00:25:55.680 --> 00:25:57.980]  特別是過去這幾十年來
[00:25:57.980 --> 00:26:00.380]  一直有一個debate
[00:26:00.380 --> 00:26:02.480]  就是one thing
[00:26:02.480 --> 00:26:03.880]  有一件事
[00:26:03.880 --> 00:26:06.180]  到底什麼是最重要的
[00:26:06.180 --> 00:26:07.680]  十篇二十七篇四節說
[00:26:07.680 --> 00:26:09.180]  有一件事one thing
[00:26:09.180 --> 00:26:11.680]  我曾尋求問耶和華
[00:26:11.680 --> 00:26:13.180]  我仍要尋求
[00:26:13.180 --> 00:26:15.680]  就是一生一世住在主耶和華店中
[00:26:15.680 --> 00:26:16.980]  瞻仰他的容美
[00:26:16.980 --> 00:26:18.780]  在他店裡求問
[00:26:18.780 --> 00:26:19.980]  所以有人說
[00:26:19.980 --> 00:26:22.280]  喔 最重要的事情
[00:26:22.280 --> 00:26:24.280]  就是要來親近神
[00:26:24.280 --> 00:26:25.980]  因為耶穌說來跟從我
[00:26:25.980 --> 00:26:27.680]  你要連結於我
[00:26:27.680 --> 00:26:29.880]  可是在新約有另外一個one thing
[00:26:29.880 --> 00:26:31.580]  不知道大家有沒有發現
[00:26:31.580 --> 00:26:34.080]  菲利比說三章十三十四節
[00:26:34.080 --> 00:26:36.680]  保羅有一個one thing
[00:26:36.680 --> 00:26:38.280]  他說我弟兄們
[00:26:38.280 --> 00:26:40.480]  我不是以為自己已經得著了
[00:26:40.480 --> 00:26:41.680]  我怎麼樣
[00:26:41.680 --> 00:26:43.180]  我只有一件事
[00:26:43.180 --> 00:26:44.480]  one thing
[00:26:44.480 --> 00:26:46.180]  就是忘記背後努力面前的
[00:26:46.180 --> 00:26:48.480]  向著標杆直跑
[00:26:48.480 --> 00:26:51.880]  要得著神在基督耶穌裡從上面
[00:26:51.880 --> 00:26:54.480]  朝我得來的獎賞
[00:26:54.480 --> 00:26:55.780]  所以弟兄姊妹
[00:26:55.780 --> 00:26:56.880]  盼望我們生命合和
[00:26:56.880 --> 00:26:58.980]  弟兄姊妹我們清楚的知道
[00:26:58.980 --> 00:27:00.980]  在神裡面的one thing
[00:27:00.980 --> 00:27:02.480]  就像劉慕斯說的
[00:27:02.480 --> 00:27:04.580]  來跟從我
[00:27:04.580 --> 00:27:05.880]  來親近神
[00:27:05.880 --> 00:27:09.080]  而神也要顯明祂在你生命中的計畫
[00:27:09.080 --> 00:27:11.080]  顯明在你生命中的意義
[00:27:11.080 --> 00:27:12.480]  生命中的價值
[00:27:12.480 --> 00:27:13.780]  在工作上
[00:27:13.780 --> 00:27:15.480]  在你人生的舞台上
[00:27:15.480 --> 00:27:16.780]  為祂而活
[00:27:16.780 --> 00:27:19.780]  盼望這樣的一個生命的傳承
[00:27:19.780 --> 00:27:21.180]  能夠在我們當中
[00:27:21.180 --> 00:27:22.480]  能夠來發生
[00:27:22.480 --> 00:27:25.780]  也盼望我們當中年輕的弟兄姊妹
[00:27:25.780 --> 00:27:28.980]  我們真的是要珍惜啊
[00:27:28.980 --> 00:27:30.380]  這個屬靈家庭
[00:27:30.380 --> 00:27:34.180]  有很多寶貴的資產
[00:27:34.180 --> 00:27:35.380]  第三呢
[00:27:35.380 --> 00:27:38.780]  就是講到經驗的傳承
[00:27:38.780 --> 00:27:41.180]  首先講到三代的傳承
[00:27:41.180 --> 00:27:42.480]  生命的傳承
[00:27:42.480 --> 00:27:44.980]  接下來是經驗的傳承
[00:27:44.980 --> 00:27:46.680]  提姆太後書二章三到六節
[00:27:46.680 --> 00:27:48.380]  我們剛才看到說
[00:27:48.380 --> 00:27:53.380]  這邊保羅對提姆太講到這個傳承的秘訣
[00:27:53.380 --> 00:27:54.980]  他舉了三個例子
[00:27:54.980 --> 00:27:57.580]  他說你要和我同受苦難
[00:27:57.580 --> 00:28:01.080]  好像基督耶穌的精兵啊
[00:28:01.080 --> 00:28:02.680]  那接下來講到做精兵
[00:28:02.680 --> 00:28:03.480]  要怎麼做呢
[00:28:03.480 --> 00:28:07.880]  首先凡在軍中當兵的不將事物纏身
[00:28:07.880 --> 00:28:11.180]  好像招他當兵的人喜悅
[00:28:11.180 --> 00:28:13.780]  軍中當兵的人他的目的
[00:28:13.780 --> 00:28:17.480]  就是讓招他當兵的人喜悅
[00:28:17.480 --> 00:28:19.180]  就是讓他的長官啊
[00:28:19.180 --> 00:28:21.880]  要能夠使命達成
[00:28:21.880 --> 00:28:24.180]  而讓長官喜悅的關鍵就是
[00:28:24.180 --> 00:28:28.280]  專注長官的命令不將事物纏身
[00:28:28.280 --> 00:28:30.380]  接下來講到場上比武的
[00:28:30.380 --> 00:28:32.880]  也就是所謂的運動員啊
[00:28:32.880 --> 00:28:34.580]  運動員的目的呢
[00:28:34.580 --> 00:28:37.480]  為的就是要得到冠冕啊
[00:28:37.480 --> 00:28:38.880]  運動員的目的
[00:28:38.880 --> 00:28:41.180]  不像我們現在到一個年紀打籃球
[00:28:41.180 --> 00:28:42.780]  只是在運動
[00:28:42.780 --> 00:28:44.780]  運動員目的是要得到冠冕
[00:28:44.780 --> 00:28:47.280]  要得到冠軍金牌
[00:28:47.280 --> 00:28:49.880]  上禮拜天NBA總冠軍
[00:28:49.880 --> 00:28:51.880]  我不知道有多少人在看啊
[00:28:51.880 --> 00:28:54.180]  這個自從勇士隊輸了之後
[00:28:54.180 --> 00:28:56.880]  可能大家就開始轉台了
[00:28:56.880 --> 00:29:00.180]  上禮拜 Oklahoma City Founders
[00:29:00.180 --> 00:29:03.080]  拿到他們有史以來第一座總冠軍
[00:29:03.080 --> 00:29:05.580]  其實是非常非常的
[00:29:05.580 --> 00:29:07.680]  令人感動的事情啊
[00:29:07.680 --> 00:29:11.980]  那麼得到冠軍或是冠冕的關鍵是什麼呢
[00:29:11.980 --> 00:29:16.580]  就說是要能夠按照規矩而行啊
[00:29:16.580 --> 00:29:20.180]  並且要來聆聽教練的指導啊
[00:29:20.180 --> 00:29:24.080]  才能夠熟悉並且走在規矩之上
[00:29:24.080 --> 00:29:27.580]  而接下來他提到勞力的農夫
[00:29:27.580 --> 00:29:28.980]  第三個比喻
[00:29:28.980 --> 00:29:31.680]  農夫他的目的是什麼呢
[00:29:31.680 --> 00:29:34.280]  就是能夠種植出糧食
[00:29:34.280 --> 00:29:36.380]  首先自己可以飽足啊
[00:29:36.380 --> 00:29:38.280]  然後呢也可以做生意
[00:29:38.280 --> 00:29:42.380]  或者讓其他的社區也可以得到飽足
[00:29:42.380 --> 00:29:44.980]  那麼勞力的農夫的
[00:29:44.980 --> 00:29:47.980]  這個達到目的的關鍵是什麼呢
[00:29:47.980 --> 00:29:49.380]  這邊聖經沒有寫
[00:29:49.380 --> 00:29:50.480]  是我自己去想的
[00:29:50.480 --> 00:29:52.180]  但我相信make sense
[00:29:52.180 --> 00:29:54.680]  怎麼樣能夠
[00:29:54.680 --> 00:29:57.280]  能夠有好的豐收呢
[00:29:57.280 --> 00:30:02.180]  其實就是要遵守老農夫啊的經驗
[00:30:02.180 --> 00:30:05.980]  對大自然的季節的認識
[00:30:05.980 --> 00:30:09.880]  然後在其中有勞力的工作
[00:30:09.880 --> 00:30:12.780]  所以我們應當要專注於神
[00:30:12.780 --> 00:30:15.280]  熟悉聖經的法則
[00:30:15.280 --> 00:30:17.980]  並且在對的季節中努力的工作
[00:30:17.980 --> 00:30:20.580]  這是保羅給提摩太的一個
[00:30:20.580 --> 00:30:23.780]  一個傳承的一個原則
[00:30:23.780 --> 00:30:26.780]  可是我發現在這個原則當中呢
[00:30:26.780 --> 00:30:31.980]  每一個角色都有一個對應的人啊
[00:30:31.980 --> 00:30:35.780]  軍人他需要有長官
[00:30:35.780 --> 00:30:39.180]  運動家他需要有教練
[00:30:39.180 --> 00:30:42.980]  而農夫呢他需要有老師傅
[00:30:42.980 --> 00:30:46.880]  需要有這個一個老農夫的帶領
[00:30:46.880 --> 00:30:48.380]  所以呢我就看到
[00:30:48.380 --> 00:30:50.880]  這其實就是一個經驗的傳承
[00:30:50.880 --> 00:30:54.580]  弟兄姐妹請問在你的生命當中
[00:30:54.580 --> 00:30:57.680]  你是否有你的長官
[00:30:57.680 --> 00:31:01.580]  在你生命當中是否有你生命的教練
[00:31:01.580 --> 00:31:06.080]  在你生命當中是否有師傅來帶領你呢
[00:31:06.080 --> 00:31:09.280]  事實上在我們生命各個層面
[00:31:09.280 --> 00:31:13.180]  我們是需要有這樣子的一個帶領的
[00:31:13.180 --> 00:31:17.180]  無論是在健康上面
[00:31:17.180 --> 00:31:20.180]  在職場 leadership 上面
[00:31:20.180 --> 00:31:24.680]  在婚姻 家庭 心靈輔導上面
[00:31:24.680 --> 00:31:26.680]  在侍奉上
[00:31:26.680 --> 00:31:30.280]  我們都需要有人來這樣子帶領我們
[00:31:30.280 --> 00:31:33.380]  因此呢我們真需要生命中的
[00:31:33.380 --> 00:31:36.580]  長官 教練和師傅
[00:31:36.580 --> 00:31:38.380]  那我在這邊
[00:31:38.380 --> 00:31:40.980]  也真是鼓勵我們當中的弟兄姐妹
[00:31:40.980 --> 00:31:44.080]  如果你在生命中是有經驗
[00:31:44.080 --> 00:31:46.080]  可以分享出來的
[00:31:46.080 --> 00:31:49.580]  在你生命當中是有一些生命的歷練
[00:31:49.580 --> 00:31:52.880]  是可以來成為別人的祝福的
[00:31:52.880 --> 00:31:55.680]  千萬不要客氣
[00:31:55.680 --> 00:31:59.580]  因為神的確他在你生命中的心意
[00:31:59.580 --> 00:32:02.580]  是要成為 leader of leaders
[00:32:02.580 --> 00:32:04.880]  是能成為領袖的領袖
[00:32:04.880 --> 00:32:08.280]  是能夠幫助人能夠成長
[00:32:08.280 --> 00:32:11.680]  能夠將你的經驗分享
[00:32:11.680 --> 00:32:14.180]  甚至能夠比我們走得更高
[00:32:14.180 --> 00:32:15.980]  走得更遠的
[00:32:15.980 --> 00:32:18.480]  所以在我們當中的弟兄姐妹
[00:32:18.480 --> 00:32:22.180]  如果你是有這樣子的一個經驗
[00:32:22.180 --> 00:32:24.180]  不只是成功的經驗
[00:32:24.180 --> 00:32:27.180]  更是那些曾經不成功
[00:32:27.180 --> 00:32:28.580]  不容易的經驗
[00:32:28.580 --> 00:32:30.680]  更應當分享出來
[00:32:30.680 --> 00:32:32.380]  就像大衛王他說
[00:32:32.380 --> 00:32:35.780]  我是從糞堆中被提拔起來的
[00:32:35.780 --> 00:32:38.180]  這是一個恩典的記號
[00:32:38.180 --> 00:32:39.180]  保羅他說
[00:32:39.180 --> 00:32:42.580]  我指著我的軟弱胯口
[00:32:42.580 --> 00:32:45.780]  這是一個憐憫的痕跡
[00:32:45.780 --> 00:32:48.580]  我相信在這樣的一個
[00:32:48.580 --> 00:32:52.080]  恩典和憐憫的記號當中的福祉
[00:32:52.080 --> 00:32:54.480]  其實是最有恩高的
[00:32:54.480 --> 00:32:57.080]  侍奉的祕密武器
[00:32:57.080 --> 00:32:59.980]  在我們當中如果你有抗癌的經驗
[00:32:59.980 --> 00:33:02.380]  如果你有陪伴家人
[00:33:02.380 --> 00:33:04.680]  病痛的家人
[00:33:04.680 --> 00:33:08.380]  甚至是失去至親的傷痛的
[00:33:08.380 --> 00:33:10.580]  這樣的一個經驗
[00:33:10.580 --> 00:33:11.880]  如果我們當中
[00:33:11.880 --> 00:33:15.180]  在職場上有失業 破產
[00:33:15.180 --> 00:33:16.980]  經濟危機中
[00:33:16.980 --> 00:33:20.380]  怎麼樣找到盼望走出來的
[00:33:20.380 --> 00:33:22.380]  如果我們當中有在
[00:33:22.380 --> 00:33:25.180]  調適生命季節的轉換
[00:33:25.180 --> 00:33:28.980]  失戀 失婚 喪偶
[00:33:28.980 --> 00:33:32.180]  親子關係的艱難等等
[00:33:32.180 --> 00:33:35.580]  這些經歷你走過
[00:33:35.580 --> 00:33:38.280]  這些都會成為你極有恩高的
[00:33:38.280 --> 00:33:41.380]  成為許多人祝福的一個方向
[00:33:41.380 --> 00:33:43.580]  事實上身為教會的牧師
[00:33:43.580 --> 00:33:45.680]  我常常聽到
[00:33:45.680 --> 00:33:47.980]  教會當中許多的弟兄姊妹
[00:33:47.980 --> 00:33:50.980]  真是在生命的低谷當中
[00:33:50.980 --> 00:33:53.580]  真是在一個最黑暗的時期
[00:33:53.580 --> 00:33:55.280]  在那個非常恐懼
[00:33:55.280 --> 00:33:57.580]  不知道該如何是好
[00:33:57.580 --> 00:33:59.780]  但是我同時我也知道
[00:33:59.780 --> 00:34:03.280]  我們當中有更多的弟兄姊妹
[00:34:03.280 --> 00:34:05.780]  身上帶著恩典的記號
[00:34:05.780 --> 00:34:09.380]  身上滿有憐憫的痕跡
[00:34:09.380 --> 00:34:12.680]  他們走過了最不容易的時間
[00:34:12.680 --> 00:34:15.180]  經歷了神的信使和恩典
[00:34:15.180 --> 00:34:16.980]  而我很清楚知道
[00:34:16.980 --> 00:34:18.580]  除了主耶穌基督
[00:34:18.580 --> 00:34:20.980]  永遠與我們同在之外
[00:34:20.980 --> 00:34:24.580]  神也樂意讓這個屬靈的大家庭
[00:34:24.580 --> 00:34:28.580]  把這樣的一個經驗的傳承
[00:34:28.580 --> 00:34:30.180]  透過經驗的傳承
[00:34:30.180 --> 00:34:33.480]  能夠成為彼此祝福的機會
[00:34:33.480 --> 00:34:35.480]  有一次有一位ABC
[00:34:35.480 --> 00:34:38.480]  一個在美國長大講英文的高中生
[00:34:38.480 --> 00:34:40.480]  他來找我
[00:34:40.480 --> 00:34:41.180]  那很特別
[00:34:41.180 --> 00:34:42.980]  因為我是在中文部的牧師
[00:34:42.980 --> 00:34:44.580]  可是這位ABC來找我
[00:34:44.580 --> 00:34:45.780]  他說亞生牧師
[00:34:45.780 --> 00:34:50.480]  我希望你可以來關懷我一下
[00:34:50.480 --> 00:34:51.580]  結果一聊呢
[00:34:51.580 --> 00:34:54.380]  他說我失戀了很痛苦
[00:34:54.380 --> 00:34:56.880]  請你可以來幫助我
[00:34:56.880 --> 00:34:59.080]  那我就很熱心的
[00:34:59.080 --> 00:35:02.080]  也很專注來聽他的故事
[00:35:02.080 --> 00:35:03.580]  給他一些勉勵
[00:35:03.580 --> 00:35:04.880]  結果效果也很好
[00:35:04.880 --> 00:35:06.780]  他就覺得好多了
