
[00:00:00.000 --> 00:00:02.640]  我承接着范先生在外當中的分享
[00:15:04.200 --> 00:15:05.200]  不是
[00:15:05.200 --> 00:15:06.200]  耶穌這裡是特別說
[00:15:06.200 --> 00:15:07.200]  如果他真的
[00:15:07.200 --> 00:15:11.200]  那些人相信病是來自魔鬼
[00:15:11.200 --> 00:15:13.200]  撒旦來控制他的時候
[00:15:13.200 --> 00:15:16.200]  只要靠耶穌的話就能醫治
[00:15:16.200 --> 00:15:18.200]  不過最後那段經文
[00:15:18.200 --> 00:15:20.200]  其實焦點也不是說
[00:15:20.200 --> 00:15:22.200]  耶穌怎樣來醫治人
[00:15:22.200 --> 00:15:24.200]  真正耶穌要說的是什麼呢
[00:15:24.200 --> 00:15:26.200]  四章四十節至四十一節
[00:15:26.200 --> 00:15:27.200]  他說日落的時候
[00:15:27.200 --> 00:15:29.200]  凡是有病的
[00:15:29.200 --> 00:15:31.200]  無論什麼病都帶到耶穌那裡
[00:15:31.200 --> 00:15:34.200]  耶穌就按手在個人身上醫好他們
[00:15:34.200 --> 00:15:36.200]  當時耶穌真的醫
[00:15:36.200 --> 00:15:38.200]  接著四十一節又怎樣說呢
[00:15:38.200 --> 00:15:41.200]  又有鬼從好些人身上出來
[00:15:41.200 --> 00:15:44.200]  喊著說你是上帝的兒子
[00:15:44.200 --> 00:15:46.200]  耶穌斥責他們
[00:15:46.200 --> 00:15:47.200]  不讓他們說話
[00:15:47.200 --> 00:15:49.200]  因為這些鬼知道他就是基督
[00:15:49.200 --> 00:15:51.200]  知道他就是尼西亞
[00:15:51.200 --> 00:15:53.200]  要來拯救人的
[00:15:53.200 --> 00:15:55.200]  因著耶穌所做的兩件事
[00:15:55.200 --> 00:15:57.200]  耶穌的名就傳開了
[00:15:57.200 --> 00:16:00.200]  很多人都來找耶穌醫治
[00:16:00.200 --> 00:16:03.200]  很多人都找耶穌來講鬼
[00:16:03.200 --> 00:16:06.200]  不過如果你真的看整本的方書
[00:16:06.200 --> 00:16:08.200]  或者新約聖經
[00:16:08.200 --> 00:16:11.200]  其實耶穌講鬼主要的目的
[00:16:11.200 --> 00:16:12.200]  目的不是顯揚自己
[00:16:12.200 --> 00:16:14.200]  嘩!多麼威風啊!
[00:16:14.200 --> 00:16:16.200]  你個個都要來這樣拜我
[00:16:16.200 --> 00:16:17.200]  我就幫你講鬼
[00:16:17.200 --> 00:16:20.200]  也不是這樣來顯揚他自己的地位和權柄
[00:16:20.200 --> 00:16:22.200]  或者他的能力怎樣大過鬼
[00:16:22.200 --> 00:16:27.200]  耶穌講鬼的目的是愛人的靈魂
[00:16:27.200 --> 00:16:32.200]  他要救人的靈魂脫離污鬼的捆綁
[00:16:32.200 --> 00:16:34.200]  和核製
[00:16:34.200 --> 00:16:35.200]  耶穌醫治人
[00:16:35.200 --> 00:16:38.200]  也不只是醫治我們身上的疾病
[00:16:38.200 --> 00:16:40.200]  也不是叫我們省錢
[00:16:40.200 --> 00:16:42.200]  耶穌醫治就不用做手術
[00:16:42.200 --> 00:16:44.200]  不用住醫院
[00:16:44.200 --> 00:16:46.200]  現在的醫療費那麼貴
[00:16:46.200 --> 00:16:47.200]  相信耶穌真的好
[00:16:47.200 --> 00:16:48.200]  省點錢
[00:16:48.200 --> 00:16:49.200]  不是
[00:16:49.200 --> 00:16:50.200]  耶穌醫治人的疾病
[00:16:50.200 --> 00:16:53.200]  是叫我們得著健康的生命
[00:16:53.200 --> 00:16:55.200]  以致我們有聖潔
[00:16:55.200 --> 00:16:56.200]  有能力
[00:16:56.200 --> 00:16:57.200]  好像這個婦人一樣
[00:16:57.200 --> 00:16:59.200]  我們可以起身來服侍人
[00:16:59.200 --> 00:17:01.200]  我們可以幫助人
[00:17:01.200 --> 00:17:04.200]  等於姐妹或者我們當中的親友
[00:17:04.200 --> 00:17:07.200]  今天你有沒有受一些事情來困擾呢?
[00:17:07.200 --> 00:17:09.200]  你來到耶穌面前
[00:17:09.200 --> 00:17:11.200]  或者你來到教會
[00:17:11.200 --> 00:17:12.200]  你尋求這個信仰
[00:17:12.200 --> 00:17:14.200]  你很想神幫助你
[00:17:14.200 --> 00:17:16.200]  你想神幫助你些什麼呢?
[00:17:16.200 --> 00:17:21.200]  你是不是也想得到真正的自由呢?
[00:17:21.200 --> 00:17:24.200]  你的身體和心靈
[00:17:24.200 --> 00:17:26.200]  健不健康?
[00:17:26.200 --> 00:17:28.200]  自由不自由?
[00:17:28.200 --> 00:17:31.200]  可能你不一定被鬼壓
[00:17:31.200 --> 00:17:32.200]  被鬼嚇
[00:17:32.200 --> 00:17:33.200]  被鬼騷擾
[00:17:33.200 --> 00:17:35.200]  你不一定像別人那樣
[00:17:35.200 --> 00:17:36.200]  有什麼皮膚病、敏感病
[00:17:36.200 --> 00:17:38.200]  要醫治很久
[00:17:38.200 --> 00:17:42.200]  但可能我們生活在這個繁忙的香港社會裡
[00:17:42.200 --> 00:17:44.200]  我們都被很多事物束縛著
[00:17:44.200 --> 00:17:45.200]  我們不知道
[00:17:45.200 --> 00:17:48.200]  以致我們心裡都像剛才所讀的聖潔一樣
[00:17:48.200 --> 00:17:50.200]  我們被那些惡魔
[00:17:50.200 --> 00:17:52.200]  被我們的心魔
[00:17:52.200 --> 00:17:55.200]  所來對困擾和束縛著
[00:17:55.200 --> 00:17:58.200]  看看我們有沒有被這個網絡世界束縛著呢?
[00:17:58.200 --> 00:18:01.200]  很多年輕人都會
[00:18:01.200 --> 00:18:02.200]  一天上網
[00:18:02.200 --> 00:18:03.200]  上Facebook
[00:18:03.200 --> 00:18:05.200]  或者我們打機
[00:18:05.200 --> 00:18:08.200]  電子媒介
[00:18:08.200 --> 00:18:09.200]  被束縛著我們
[00:18:09.200 --> 00:18:11.200]  有研究說
[00:18:11.200 --> 00:18:15.200]  當我們連續每一天上網四個小時
[00:18:15.200 --> 00:18:16.200]  連續六個月
[00:18:16.200 --> 00:18:17.200]  我們已經成癮了
[00:18:17.200 --> 00:18:19.200]  你不想就不行了
[00:18:19.200 --> 00:18:21.200]  就好像你看電視劇都想癮
[00:18:21.200 --> 00:18:22.200]  你一定要追
[00:18:22.200 --> 00:18:24.200]  不看大結局就不安樂
[00:18:24.200 --> 00:18:27.200]  好像看了過去幾十集都浪費了
[00:18:27.200 --> 00:18:30.200]  我們都被這些東西束縛著
[00:18:30.200 --> 00:18:33.200]  有些人都會被藥物或者毒品束縛著
[00:18:33.200 --> 00:18:34.200]  喝咳藥水
[00:18:34.200 --> 00:18:35.200]  吃丸子
[00:18:35.200 --> 00:18:36.200]  毒品
[00:18:36.200 --> 00:18:38.200]  我相信我們大部分都沒有
[00:18:38.200 --> 00:18:40.200]  但其實有些人都會
[00:18:40.200 --> 00:18:41.200]  喝咳藥水
[00:18:41.200 --> 00:18:43.200]  有些人吃Panadol
[00:18:43.200 --> 00:18:45.200]  不吃不安樂
[00:18:45.200 --> 00:18:46.200]  不是你真的頭痛要吃
[00:18:46.200 --> 00:18:47.200]  有些人都是這樣
[00:18:47.200 --> 00:18:49.200]  都受藥物束縛
[00:18:49.200 --> 00:18:52.200]  有些人都受莫名的情緒束縛著
[00:18:52.200 --> 00:18:54.200]  你整天都悶悶不樂
[00:18:54.200 --> 00:18:55.200]  整天都憂鬱
[00:18:55.200 --> 00:18:57.200]  或者他整天都不開心
[00:18:57.200 --> 00:18:58.200]  整天都發脾氣
[00:18:58.200 --> 00:19:00.200]  明明旁邊的人都沒有得罪你
[00:19:00.200 --> 00:19:01.200]  兒子只是問你一句話
[00:19:01.200 --> 00:19:03.200]  你就大發雷霆
[00:19:03.200 --> 00:19:04.200]  或者反過來
[00:19:04.200 --> 00:19:06.200]  你兒子你只是問他一句話
[00:19:06.200 --> 00:19:07.200]  他就大發雷霆
[00:19:07.200 --> 00:19:09.200]  他都被一些東西束縛著
[00:19:09.200 --> 00:19:11.200]  被什麼呢
[00:19:11.200 --> 00:19:12.200]  可能是被人際關係
[00:19:12.200 --> 00:19:13.200]  同學不喜歡他
[00:19:13.200 --> 00:19:15.200]  或者沒有人喜歡和他玩
[00:19:15.200 --> 00:19:16.200]  他都受束縛
[00:19:16.200 --> 00:19:19.200]  有些人是被色情的事物束縛著
[00:19:19.200 --> 00:19:21.200]  尤其是年輕人
[00:19:21.200 --> 00:19:24.200]  在肺肉時期好奇心強
[00:19:24.200 --> 00:19:27.200]  成年人可能不告訴我們
[00:19:27.200 --> 00:19:28.200]  他上網
[00:19:28.200 --> 00:19:30.200]  進了多少不應該看的網頁
[00:19:30.200 --> 00:19:31.200]  你不知道
[00:19:31.200 --> 00:19:32.200]  或者我們有時都是
[00:19:32.200 --> 00:19:34.200]  女性都會的
[00:19:34.200 --> 00:19:37.200]  嫌棄我們現在的丈夫
[00:19:37.200 --> 00:19:39.200]  為什麼好像走下坡
[00:19:39.200 --> 00:19:40.200]  中間那個叫什麼
[00:19:40.200 --> 00:19:42.200]  中年肥胖那些肚腩走出來
[00:19:42.200 --> 00:19:44.200]  旁邊那個挺型的
[00:19:44.200 --> 00:19:46.200]  又保護力強
[00:19:46.200 --> 00:19:51.200]  還有就是隔離飯香
[00:19:51.200 --> 00:19:53.200]  好多人在成年人
[00:19:53.200 --> 00:19:54.200]  新人生活裡面
[00:19:54.200 --> 00:19:55.200]  得不到滿足
[00:19:55.200 --> 00:19:58.200]  然後就沉溺在色情的事物
[00:19:58.200 --> 00:20:01.200]  或者和周圍的朋友
[00:20:01.200 --> 00:20:03.200]  愛好和他們玩
[00:20:03.200 --> 00:20:05.200]  多過親近家人
[00:20:05.200 --> 00:20:07.200]  另一樣就是賭博
[00:20:07.200 --> 00:20:10.200]  不少人被賭博所束縛著
[00:20:10.200 --> 00:20:11.200]  最近我上社堂
[00:20:11.200 --> 00:20:13.200]  有一位弟兄和我們分享
[00:20:13.200 --> 00:20:14.200]  他在剛剛退休的時候
[00:20:14.200 --> 00:20:16.200]  不知道為什麼沉迷了賭博
[00:20:16.200 --> 00:20:17.200]  他有一千萬身家
[00:20:17.200 --> 00:20:19.200]  他是公務員
[00:20:19.200 --> 00:20:20.200]  但是呢
[00:20:20.200 --> 00:20:21.200]  就是剛剛退休
[00:20:21.200 --> 00:20:22.200]  不知道做什麼
[00:20:22.200 --> 00:20:23.200]  就走了去賭
[00:20:23.200 --> 00:20:25.200]  賭到不能自拔
[00:20:25.200 --> 00:20:27.200]  一千萬身家
[00:20:27.200 --> 00:20:28.200]  輸光輸淨
[00:20:28.200 --> 00:20:29.200]  還要問親戚借
[00:20:29.200 --> 00:20:30.200]  個個見到他
[00:20:30.200 --> 00:20:32.200]  都是神憎鬼厭
[00:20:32.200 --> 00:20:34.200]  然後因為太太信耶穌
[00:20:34.200 --> 00:20:35.200]  帶他回來教會
[00:20:35.200 --> 00:20:36.200]  他就悔改
[00:20:36.200 --> 00:20:37.200]  他就知道
[00:20:37.200 --> 00:20:38.200]  回頭看
[00:20:38.200 --> 00:20:40.200]  為什麼自己這麼傻呢
[00:20:40.200 --> 00:20:41.200]  輸錢
[00:20:41.200 --> 00:20:44.200]  其實也是因為贏錢
[00:20:44.200 --> 00:20:45.200]  以為自己可以贏
[00:20:45.200 --> 00:20:47.200]  但是他慢慢就發現
[00:20:47.200 --> 00:20:48.200]  原來很多的陷阱
[00:20:48.200 --> 00:20:50.200]  在那些賭博裡面
[00:20:50.200 --> 00:20:51.200]  但是他知道
[00:20:51.200 --> 00:20:52.200]  似乎太遲
[00:20:52.200 --> 00:20:54.200]  不過我們說都不遲
[00:20:54.200 --> 00:20:57.200]  你太太仍然留守在你身邊
[00:20:57.200 --> 00:20:59.200]  很多人都受不同的事情束縛
[00:20:59.200 --> 00:21:00.200]  頂姐妹
[00:21:00.200 --> 00:21:02.200]  或者我們當中的新朋友
[00:21:02.200 --> 00:21:04.200]  你有沒有受一些事情束縛呢
[00:21:04.200 --> 00:21:06.200]  你想不想得到真正的自由呢
[00:21:06.200 --> 00:21:07.200]  有兩段經文
[00:21:07.200 --> 00:21:09.200]  想和大家分享
[00:21:09.200 --> 00:21:13.200]  哥羅西斯第一章十三至十四節
[00:21:13.200 --> 00:21:16.200]  神救了我們脫離黑暗的權勢
[00:21:16.200 --> 00:21:19.200]  將我們遷到愛子的國度裡面
[00:21:19.200 --> 00:21:22.200]  我們在愛子裡得蒙救贖
[00:21:22.200 --> 00:21:24.200]  罪過得以赦免
[00:21:24.200 --> 00:21:26.200]  還有八章三十六節
[00:21:26.200 --> 00:21:28.200]  天父的兒子耶穌基督
[00:21:28.200 --> 00:21:30.200]  如果叫你們自由
[00:21:30.200 --> 00:21:34.200]  你們就真自由了
[00:21:34.200 --> 00:21:39.200]  我很想邀請我們當中特別未信耶穌的人
[00:21:39.200 --> 00:21:41.200]  如果你都受不同的事情
[00:21:41.200 --> 00:21:43.200]  你會說牧師你沒有說中我那樣
[00:21:43.200 --> 00:21:44.200]  不要緊
[00:21:44.200 --> 00:21:46.200]  因為我真的不知道你受什麼束縛
[00:21:46.200 --> 00:21:49.200]  但如果你都真的受一些事情束縛著你
[00:21:49.200 --> 00:21:52.200]  你很想得到自由的時候
[00:21:52.200 --> 00:21:55.200]  你就接受耶穌做你的救主
[00:21:55.200 --> 00:21:57.200]  因為在這段聖經說
[00:21:57.200 --> 00:21:58.200]  如果耶穌叫你自由
[00:21:58.200 --> 00:22:01.200]  你就真是自由了
[00:22:01.200 --> 00:22:02.200]  並且耶穌叫我們得到自由
[00:22:02.200 --> 00:22:05.200]  祂是很想將我們從黑暗的權勢
[00:22:05.200 --> 00:22:08.200]  你以為贏錢是光明的權勢
[00:22:08.200 --> 00:22:12.200]  你以為自己懂得神膽或者各樣的權柄
[00:22:12.200 --> 00:22:13.200]  很威風
[00:22:13.200 --> 00:22:16.200]  但那種不是真正的自由
[00:22:16.200 --> 00:22:18.200]  所以我想邀請在我們當中
[00:22:18.200 --> 00:22:23.200]  如果你很想在生命裡得到真正的自由
[00:22:23.200 --> 00:22:24.200]  你想耶穌幫你的
[00:22:24.200 --> 00:22:26.200]  你可不可以示意
[00:22:26.200 --> 00:22:28.200]  你可以來舉手讓我們知道
[00:22:28.200 --> 00:22:30.200]  很多時候叫人決志舉手
[00:22:30.200 --> 00:22:32.200]  閉上眼睛低頭祈禱
[00:22:32.200 --> 00:22:33.200]  不用的 光明正大的
[00:22:33.200 --> 00:22:35.200]  我要得到真正的自由
[00:22:35.200 --> 00:22:37.200]  我想耶穌幫助我
[00:22:37.200 --> 00:22:39.200]  你可不可以舉起手告訴我們
[00:22:39.200 --> 00:22:43.200]  讓我們 包括我和我們當中教會的全團
[00:22:43.200 --> 00:22:44.200]  可以來為你祈禱
[00:22:44.200 --> 00:22:47.200]  有沒有這樣的新朋友
[00:22:47.200 --> 00:22:49.200]  或者你以前都回過教會
[00:22:49.200 --> 00:22:52.200]  今天我們叫做回轉 回頭
[00:22:52.200 --> 00:22:53.200]  我很想耶穌幫助我們
[00:22:53.200 --> 00:22:56.200]  從那些捆綁裡面得到真正的自由
[00:22:56.200 --> 00:22:57.200]  舉手好嗎
[00:22:57.200 --> 00:22:59.200]  有沒有這樣的親友
[00:22:59.200 --> 00:23:01.200]  特別你們從來沒試過
[00:23:01.200 --> 00:23:03.200]  說我想耶穌幫助我的
[00:23:03.200 --> 00:23:05.200]  今天有沒有
[00:23:05.200 --> 00:23:07.200]  如果是邀請親友來的
[00:23:07.200 --> 00:23:08.200]  你可以問他
[00:23:08.200 --> 00:23:13.200]  喂 你是不是想耶穌幫你得到真正的自由
[00:23:13.200 --> 00:23:14.200]  在我們當中有沒有
[00:23:14.200 --> 00:23:16.200]  給你機會叫隔壁那個
[00:23:16.200 --> 00:23:19.200]  你得了真正的自由沒有
[00:23:19.200 --> 00:23:21.200]  得了沒有
[00:23:21.200 --> 00:23:22.200]  得了
[00:23:22.200 --> 00:23:23.200]  或者這樣
[00:23:23.200 --> 00:23:25.200]  得了真正自由的
[00:23:25.200 --> 00:23:26.200]  舉手看看
[00:23:26.200 --> 00:23:28.200]  如果全部都得到真正自由就行了
[00:23:28.200 --> 00:23:29.200]  不用再問了
[00:23:29.200 --> 00:23:31.200]  誰是已經得到耶穌的請求
[00:23:31.200 --> 00:23:32.200]  得到真正自由的
[00:23:32.200 --> 00:23:35.200]  舉手來
[00:23:35.200 --> 00:23:37.200]  我們大部份都有
[00:23:37.200 --> 00:23:41.200]  真的還有小部份還沒有
[00:23:41.200 --> 00:23:44.200]  你想不想耶穌使你得到真正的自由
[00:23:44.200 --> 00:23:46.200]  你想的話都舉手給我們看看
[00:23:46.200 --> 00:23:48.200]  你勇敢些舉起手來看看
[00:23:48.200 --> 00:23:49.200]  有啊
[00:23:49.200 --> 00:23:55.200]  你想耶穌幫助你得到真正的自由
[00:23:55.200 --> 00:23:57.200]  舉了的可以放下手
[00:23:57.200 --> 00:23:58.200]  剛才還沒有舉的
[00:23:58.200 --> 00:23:59.200]  或者只是低低地
[00:23:59.200 --> 00:24:01.200]  舉到那些我看不到那些
[00:24:01.200 --> 00:24:03.200]  再舉高一些可以嗎
[00:24:03.200 --> 00:24:06.200]  有沒有
[00:24:06.200 --> 00:24:08.200]  好 真是很清楚應該舉了
[00:24:08.200 --> 00:24:09.200]  舉了手代表什麼呢
[00:24:09.200 --> 00:24:10.200]  可能是在說
[00:24:10.200 --> 00:24:13.200]  其實我知道耶穌是誰
[00:24:13.200 --> 00:24:15.200]  但是還做了些什麼
[00:24:15.200 --> 00:24:17.200]  這個是什麼舉動
[00:24:17.200 --> 00:24:18.200]  完了聚會之後
[00:24:18.200 --> 00:24:21.200]  其實我們有頂尖會再慢慢和大家解釋
[00:24:21.200 --> 00:24:23.200]  因為崇拜時間有限
[00:24:23.200 --> 00:24:25.200]  所以我都不想花太多的時間
[00:24:25.200 --> 00:24:27.200]  但起碼你知道
[00:24:27.200 --> 00:24:29.200]  耶穌是上帝的兒子
[00:24:29.200 --> 00:24:30.200]  祂來到這個世界
[00:24:30.200 --> 00:24:32.200]  祂就是要拯救我們
[00:24:32.200 --> 00:24:34.200]  祂沒有權柄
[00:24:34.200 --> 00:24:35.200]  祂沒有能力
[00:24:35.200 --> 00:24:37.200]  所以一會兒主席會帶我們
[00:24:37.200 --> 00:24:38.200]  唱一首詩歌
[00:24:38.200 --> 00:24:41.200]  靠著耶穌得勝
[00:24:41.200 --> 00:24:45.200]  我想邀請剛才已經舉手的新朋友
[00:24:45.200 --> 00:24:46.200]  或者舊朋友
[00:24:46.200 --> 00:24:48.200]  你和我一起低頭祈禱
[00:24:48.200 --> 00:24:52.200]  其他的弟兄姊妹都可以和我們一起低頭的祈禱
[00:24:52.200 --> 00:24:54.200]  主耶穌我們多謝你
[00:24:54.200 --> 00:24:56.200]  你來到這個世界
[00:24:56.200 --> 00:24:58.200]  為要拯救我們
[00:24:58.200 --> 00:25:00.200]  將我們從罪惡
[00:25:00.200 --> 00:25:01.200]  黑暗
[00:25:01.200 --> 00:25:03.200]  或者各樣的權勢當中
[00:25:03.200 --> 00:25:04.200]  來拯救
[00:25:04.200 --> 00:25:06.200]  讓我們得到真正的自由
[00:25:06.200 --> 00:25:09.200]  可能我們被污穢束縛
[00:25:09.200 --> 00:25:10.200]  但我們靠著你的名字
[00:25:10.200 --> 00:25:12.200]  我們可以得到自由
[00:25:12.200 --> 00:25:14.200]  可能我們被情緒
[00:25:14.200 --> 00:25:15.200]  被金錢
[00:25:15.200 --> 00:25:16.200]  被賭博
[00:25:16.200 --> 00:25:17.200]  被藥物
[00:25:17.200 --> 00:25:19.200]  被我們的人際關係
[00:25:19.200 --> 00:25:21.200]  被色情的事物束縛
[00:25:21.200 --> 00:25:24.200]  我們都很想得到真正的自由
[00:25:24.200 --> 00:25:27.200]  主耶穌我們求你幫助
[00:25:27.200 --> 00:25:31.200]  我將我們的生命主權交給你
[00:25:31.200 --> 00:25:34.200]  我將我們的內心都交給你
[00:25:34.200 --> 00:25:37.200]  求你進入我們的內心裡面
[00:25:37.200 --> 00:25:39.200]  管理我們
[00:25:39.200 --> 00:25:40.200]  幫助我們
[00:25:40.200 --> 00:25:42.200]  赦免我們過去的罪
[00:25:42.200 --> 00:25:45.200]  赦免我們過去的無知
[00:25:45.200 --> 00:25:48.200]  因為我們以前以為靠著那些事物
[00:25:48.200 --> 00:25:50.200]  可以得到自由
[00:25:50.200 --> 00:25:52.200]  得到豐盛
[00:25:52.200 --> 00:25:54.200]  得到那種肯定
[00:25:54.200 --> 00:25:56.200]  但原來這些一切
[00:25:56.200 --> 00:25:57.200]  都是會過去
[00:25:57.200 --> 00:25:59.200]  唯獨是靠耶穌
[00:25:59.200 --> 00:26:00.200]  不過去
[00:26:00.200 --> 00:26:01.200]  多謝耶穌
[00:26:01.200 --> 00:26:02.200]  我求祢賜福我們當中
[00:26:02.200 --> 00:26:03.200]  每一位的弟兄姊妹
[00:26:03.200 --> 00:26:05.200]  特別已經得著真正自由的弟兄姊妹
[00:26:05.200 --> 00:26:06.200]  祢叫我們可以
[00:26:06.200 --> 00:26:08.200]  來服侍我們周圍的人
[00:26:08.200 --> 00:26:10.200]  叫他們都得著豐盛
[00:26:10.200 --> 00:26:11.200]  得著平安
[00:26:11.200 --> 00:26:12.200]  得著喜樂
[00:26:12.200 --> 00:26:13.200]  我們這樣祈禱交託
[00:26:13.200 --> 00:26:14.200]  奉耶穌基督的名字
[00:26:14.200 --> 00:26:15.200]  阿們
