
[00:00:00.000 --> 00:00:02.000]  我們今天的題目是「真度高低爬」
[00:17:22.000 --> 00:17:24.000]  也會搞定我們身邊的人
[00:17:24.000 --> 00:17:25.000]  很難搞的那些
[00:17:25.000 --> 00:17:27.000]  神會用他的說話搞定他們
[00:17:27.000 --> 00:17:29.000]  這個世界有很多黑暗的地方
[00:17:29.000 --> 00:17:32.000]  神也會用他的說話照顧他們
[00:17:32.000 --> 00:17:36.000]  有一對夫婦的見證
[00:17:36.000 --> 00:17:40.000]  丈夫很難賭
[00:17:40.000 --> 00:17:42.000]  你知道一個難賭的家庭
[00:17:42.000 --> 00:17:43.000]  上癮了
[00:17:43.000 --> 00:17:45.000]  以致他的家庭很破碎
[00:17:45.000 --> 00:17:47.000]  夫婦的關係
[00:17:47.000 --> 00:17:49.000]  和子女的關係
[00:17:49.000 --> 00:17:51.000]  是完全差到爆
[00:17:51.000 --> 00:17:53.000]  差到極點
[00:17:53.000 --> 00:17:55.000]  這個家庭
[00:17:55.000 --> 00:17:57.000]  好像真的沒救了
[00:17:57.000 --> 00:18:00.000]  天天都面對著很多的挑戰
[00:18:00.000 --> 00:18:02.000]  這個太太
[00:18:02.000 --> 00:18:03.000]  特別是太太
[00:18:03.000 --> 00:18:04.000]  很痛苦
[00:18:04.000 --> 00:18:07.000]  自己自殺過幾次
[00:18:07.000 --> 00:18:09.000]  但也死不了
[00:18:09.000 --> 00:18:11.000]  但有一次
[00:18:11.000 --> 00:18:14.000]  有人帶她回教會
[00:18:14.000 --> 00:18:16.000]  她看聖經
[00:18:16.000 --> 00:18:17.000]  她發現原來神
[00:18:17.000 --> 00:18:19.000]  這個世界有一個神
[00:18:19.000 --> 00:18:20.000]  是會幫她
[00:18:20.000 --> 00:18:21.000]  會明白她
[00:18:21.000 --> 00:18:22.000]  會給她力量
[00:18:22.000 --> 00:18:24.000]  去面對她的生活
[00:18:24.000 --> 00:18:26.000]  於是她就開始
[00:18:26.000 --> 00:18:28.000]  接受耶穌成為她的主
[00:18:28.000 --> 00:18:29.000]  她天天都去看聖經
[00:18:29.000 --> 00:18:31.000]  天天都去祈禱
[00:18:31.000 --> 00:18:33.000]  她說她透過看聖經
[00:18:33.000 --> 00:18:35.000]  給她有力量
[00:18:35.000 --> 00:18:36.000]  有安慰
[00:18:36.000 --> 00:18:37.000]  有支持
[00:18:37.000 --> 00:18:38.000]  每天回到家裡
[00:18:38.000 --> 00:18:41.000]  看到她老公喝醉後的行為
[00:18:41.000 --> 00:18:43.000]  很難忍受
[00:18:43.000 --> 00:18:44.000]  但是
[00:18:44.000 --> 00:18:46.000]  她繼續為她老公祈禱
[00:18:46.000 --> 00:18:48.000]  她繼續
[00:18:48.000 --> 00:18:49.000]  去忍耐
[00:18:49.000 --> 00:18:51.000]  繼續去
[00:18:51.000 --> 00:18:53.000]  嘗試從不同的角度
[00:18:53.000 --> 00:18:54.000]  去欣賞
[00:18:54.000 --> 00:18:55.000]  接納
[00:18:55.000 --> 00:18:58.000]  幫助她的丈夫
[00:18:58.000 --> 00:18:59.000]  她的生命
[00:18:59.000 --> 00:19:01.000]  是被神的說話
[00:19:01.000 --> 00:19:02.000]  觸動她
[00:19:02.000 --> 00:19:03.000]  其實真的很難
[00:19:03.000 --> 00:19:04.000]  切身處地
[00:19:04.000 --> 00:19:05.000]  我們是她
[00:19:05.000 --> 00:19:07.000]  我們早就走了
[00:19:07.000 --> 00:19:08.000]  但是這個姐妹
[00:19:08.000 --> 00:19:12.000]  她繼續靠著神的說話
[00:19:12.000 --> 00:19:13.000]  到最後
[00:19:13.000 --> 00:19:14.000]  她的丈夫
[00:19:14.000 --> 00:19:17.000]  也被她這個改變吸引了
[00:19:17.000 --> 00:19:18.000]  為什麼我太太
[00:19:18.000 --> 00:19:20.000]  會有這樣的改變呢
[00:19:20.000 --> 00:19:21.000]  之後
[00:19:21.000 --> 00:19:22.000]  她的丈夫也有機會
[00:19:22.000 --> 00:19:24.000]  相信了耶穌
[00:19:24.000 --> 00:19:26.000]  一家連女兒
[00:19:26.000 --> 00:19:28.000]  一起相信耶穌
[00:19:28.000 --> 00:19:29.000]  一起回教會
[00:19:29.000 --> 00:19:31.000]  做一個生命
[00:19:31.000 --> 00:19:33.000]  不只是那一刻的改變
[00:19:33.000 --> 00:19:34.000]  是日後那麼多年
[00:19:34.000 --> 00:19:36.000]  也是這樣改變下來
[00:19:36.000 --> 00:19:37.000]  神的說話
[00:19:37.000 --> 00:19:39.000]  不只是改變了一個人
[00:19:39.000 --> 00:19:41.000]  是改變了整個的家庭
[00:19:41.000 --> 00:19:43.000]   Amen
[00:19:43.000 --> 00:19:46.000]  真道是帶來祝福
[00:19:46.000 --> 00:19:47.000]  這裡告訴我們
[00:19:47.000 --> 00:19:48.000]  十七節
[00:19:48.000 --> 00:19:49.000]  讓屬神的人
[00:19:49.000 --> 00:19:50.000]  得到充分的裝備
[00:19:50.000 --> 00:19:53.000]  可以行各樣的善事
[00:19:53.000 --> 00:19:55.000]  原來我們有神的說話
[00:19:55.000 --> 00:19:56.000]  祝福我們
[00:19:56.000 --> 00:19:57.000]  裝備我們的時候
[00:19:57.000 --> 00:19:59.000]  我們達到完全完全就是
[00:19:59.000 --> 00:20:00.000]  成熟生命
[00:20:00.000 --> 00:20:01.000]  不斷的成長
[00:20:01.000 --> 00:20:03.000]  可以被神使用
[00:20:03.000 --> 00:20:05.000]  在這個世代裡面
[00:20:05.000 --> 00:20:06.000]  很多人都會
[00:20:06.000 --> 00:20:07.000]  離開聖經的標準
[00:20:07.000 --> 00:20:08.000]  很多人都說
[00:20:08.000 --> 00:20:10.000]  聖經是out的
[00:20:10.000 --> 00:20:11.000]  以前說的東西
[00:20:11.000 --> 00:20:12.000]  怎樣應用在
[00:20:12.000 --> 00:20:14.000]  我們現在的生活
[00:20:14.000 --> 00:20:16.000]  但是我們的神
[00:20:16.000 --> 00:20:18.000]  是一個活著的神
[00:20:18.000 --> 00:20:19.000]  Living God
[00:20:19.000 --> 00:20:20.000]  所以我們相信
[00:20:20.000 --> 00:20:21.000]  神的說話
[00:20:21.000 --> 00:20:22.000]  時刻跟我們說的說話
[00:20:22.000 --> 00:20:24.000]  聖經都是living的
[00:20:24.000 --> 00:20:27.000]  它以前是work的
[00:20:27.000 --> 00:20:28.000]  是得的
[00:20:28.000 --> 00:20:30.000]  今天 以後
[00:20:30.000 --> 00:20:32.000]  都是得的
[00:20:32.000 --> 00:20:35.000]  神的說話是大有威力的
[00:20:35.000 --> 00:20:36.000]  今天
[00:20:36.000 --> 00:20:37.000]  你相不相信
[00:20:37.000 --> 00:20:39.000]  聖經這個真道
[00:20:39.000 --> 00:20:41.000]  是會帶來給你
[00:20:41.000 --> 00:20:43.000]  和給你身邊的人
[00:20:43.000 --> 00:20:44.000]  有改變
[00:20:44.000 --> 00:20:46.000]  有震撼呢
[00:20:46.000 --> 00:20:48.000]  神的道是要來改變你
[00:20:48.000 --> 00:20:51.000]  你相信嗎
[00:20:51.000 --> 00:20:53.000]  作為基督的門徒
[00:20:53.000 --> 00:20:55.000]  是的
[00:20:55.000 --> 00:20:56.000]  我打得出來
[00:20:56.000 --> 00:20:58.000]  我們說要持守真道
[00:20:58.000 --> 00:21:00.000]  是的 神的道很厲害
[00:21:00.000 --> 00:21:01.000]  神是會幫助我們
[00:21:01.000 --> 00:21:02.000]  哈利路亞
[00:21:02.000 --> 00:21:04.000]  但是另一個現實
[00:21:04.000 --> 00:21:05.000]  我們要回到現實
[00:21:05.000 --> 00:21:07.000]  我們自己都會經歷到
[00:21:07.000 --> 00:21:09.000]  今天我們說立志
[00:21:09.000 --> 00:21:11.000]  我們要持守真道
[00:21:11.000 --> 00:21:13.000]  我們要讀好聖經
[00:21:13.000 --> 00:21:14.000]  但是可能明天開始
[00:21:14.000 --> 00:21:15.000]  睡醒了開始
[00:21:15.000 --> 00:21:17.000]  你又撐不起心肝去看聖經
[00:21:17.000 --> 00:21:19.000]  撐不起心肝去靈修
[00:21:19.000 --> 00:21:20.000]  有時候你會覺得
[00:21:20.000 --> 00:21:21.000]  哎呀 我已經很努力了
[00:21:21.000 --> 00:21:22.000]  我掙扎
[00:21:22.000 --> 00:21:24.000]  我很努力了一個星期了
[00:21:24.000 --> 00:21:25.000]  但是看看
[00:21:25.000 --> 00:21:26.000]  真的好像他那樣
[00:21:26.000 --> 00:21:28.000]  看著看著真的會打瞌睡
[00:21:28.000 --> 00:21:30.000]  會累的
[00:21:30.000 --> 00:21:31.000]  哎呀 真的沒什麼動力
[00:21:31.000 --> 00:21:32.000]  會持守下去
[00:21:32.000 --> 00:21:35.000]  是不是
[00:21:35.000 --> 00:21:37.000]  我告訴你
[00:21:37.000 --> 00:21:39.000]  這個都挺真實
[00:21:39.000 --> 00:21:40.000]  挺正常的
[00:21:40.000 --> 00:21:41.000]  你問我 我是一個牧師
[00:21:41.000 --> 00:21:44.000]  我有時候都會覺得是的
[00:21:44.000 --> 00:21:47.000]  我和你分享一個
[00:21:47.000 --> 00:21:49.000]  掙扎
[00:21:49.000 --> 00:21:52.000]  是的
[00:21:52.000 --> 00:21:53.000]  這個沒有
[00:21:53.000 --> 00:21:54.000]  第二堂崇拜有說
[00:21:54.000 --> 00:21:55.000]  我告訴你
[00:21:55.000 --> 00:21:57.000]  有一個掙扎是什麼呢
[00:21:57.000 --> 00:22:01.000]  我最近真的有一個掙扎
[00:22:01.000 --> 00:22:02.000]  沒有的
[00:22:02.000 --> 00:22:03.000]  第一堂沒有的
[00:22:03.000 --> 00:22:05.000]  第二堂才有的
[00:22:05.000 --> 00:22:06.000]  所以有空回到第二堂
[00:22:06.000 --> 00:22:10.000]  有不同的東西聽一下
[00:22:10.000 --> 00:22:11.000]  有什麼掙扎呢
[00:22:11.000 --> 00:22:13.000]  我最近
[00:22:13.000 --> 00:22:15.000]  突然有一天
[00:22:15.000 --> 00:22:18.000]  我真的叮了一聲
[00:22:18.000 --> 00:22:21.000]  我坐在家裡的沙發上
[00:22:21.000 --> 00:22:23.000]  哇 沙發很舒服
[00:22:23.000 --> 00:22:25.000]  可以躺著
[00:22:25.000 --> 00:22:26.000]  差不多睡著
[00:22:26.000 --> 00:22:29.000]  看著電視機
[00:22:29.000 --> 00:22:32.000]  我天天很留心地看看
[00:22:32.000 --> 00:22:35.000]  那個奧運的日程
[00:22:35.000 --> 00:22:38.000]  是做到哪一步
[00:22:38.000 --> 00:22:43.000]  我就會一直追著來看
[00:22:43.000 --> 00:22:44.000]  坐在沙發上
[00:22:44.000 --> 00:22:45.000]  如果我放假一天
[00:22:45.000 --> 00:22:48.000]  我可以不出門都可以
[00:22:48.000 --> 00:22:49.000]  除了去廁所和吃點東西
[00:22:49.000 --> 00:22:50.000]  我就是坐在沙發上
[00:22:50.000 --> 00:22:53.000]  不停地貼著來看
[00:22:53.000 --> 00:22:54.000]  但突然有一天
[00:22:54.000 --> 00:22:55.000]  我靜下來
[00:22:55.000 --> 00:22:56.000]  預備講道的時候
[00:22:56.000 --> 00:22:57.000]  我便覺得
[00:22:57.000 --> 00:22:58.000]  是喔
[00:22:58.000 --> 00:23:01.000]  我很喜歡看那些東西
[00:23:01.000 --> 00:23:02.000]  但為什麼
[00:23:02.000 --> 00:23:04.000]  為什麼神的說話
[00:23:04.000 --> 00:23:06.000]  因為我叫自己要停
[00:23:06.000 --> 00:23:07.000]  為什麼要停
[00:23:07.000 --> 00:23:08.000]  因為我要
[00:23:08.000 --> 00:23:09.000]  有一些時間
[00:23:09.000 --> 00:23:10.000]  我要預備
[00:23:10.000 --> 00:23:13.000]  我要預備講道
[00:23:13.000 --> 00:23:14.000]  要預備其他的東西
[00:23:14.000 --> 00:23:16.000]  雖然我要停
[00:23:16.000 --> 00:23:18.000]  但為什麼
[00:23:18.000 --> 00:23:19.000]  奧運這麼吸引我
[00:23:19.000 --> 00:23:20.000]  但為什麼神的說話
[00:23:20.000 --> 00:23:23.000]  沒有奧運這麼吸引
[00:23:23.000 --> 00:23:27.000]  然後我就去想
[00:23:27.000 --> 00:23:30.000]  總是有很多原因的
[00:23:30.000 --> 00:23:32.000]  有時候太忙了
[00:23:32.000 --> 00:23:35.000]  坐著放鬆一下
[00:23:35.000 --> 00:23:38.000]  有時候不夠時間
[00:23:38.000 --> 00:23:39.000]  或者有時候看完那段經文
[00:23:39.000 --> 00:23:40.000]  好像
[00:23:40.000 --> 00:23:42.000]  我也知道那段經文說什麼
[00:23:42.000 --> 00:23:43.000]  是不是
[00:23:43.000 --> 00:23:44.000]  那個人經常都
[00:23:44.000 --> 00:23:45.000]  那段經文和那段經文
[00:23:45.000 --> 00:23:46.000]  這個經文
[00:23:46.000 --> 00:23:47.000]  我回到教會十幾年
[00:23:47.000 --> 00:23:48.000]  聽了十幾二十次了
[00:23:48.000 --> 00:23:49.000]  聽了十幾二十次了
[00:23:49.000 --> 00:23:50.000]  我都知道
[00:23:50.000 --> 00:23:51.000]  他講第一句
[00:23:51.000 --> 00:23:53.000]  他都知道後面那句是什麼
[00:23:53.000 --> 00:23:55.000]  有時候我沒有什麼心情
[00:23:55.000 --> 00:23:56.000]  沒有什麼心情
[00:23:56.000 --> 00:23:57.000]  就不想拿起聖經來看
[00:23:57.000 --> 00:23:58.000]  有時候看聖經
[00:23:58.000 --> 00:24:00.000]  又好像看不明白
[00:24:00.000 --> 00:24:01.000]  看不明白
[00:24:01.000 --> 00:24:02.000]  我想起文言文
[00:24:02.000 --> 00:24:03.000]  有沒有人喜歡
[00:24:03.000 --> 00:24:04.000]  中國那些文言文的
[00:24:04.000 --> 00:24:05.000]  文言文
[00:24:05.000 --> 00:24:07.000]  以前考試
[00:24:07.000 --> 00:24:08.000]  讀書的時候
[00:24:08.000 --> 00:24:09.000]  就迫一定要去讀
[00:24:09.000 --> 00:24:11.000]  要去理解
[00:24:11.000 --> 00:24:12.000]  但是
[00:24:12.000 --> 00:24:13.000]  不用考試
[00:24:13.000 --> 00:24:14.000]  就立刻扔下它
[00:24:14.000 --> 00:24:15.000]  哪有人有空
[00:24:15.000 --> 00:24:16.000]  支付者也是
[00:24:16.000 --> 00:24:18.000]  自己天天拿出來看
[00:24:18.000 --> 00:24:19.000]  老師會不會
[00:24:19.000 --> 00:24:20.000]  不會吧
[00:24:20.000 --> 00:24:22.000]  有時候我們看看聖經
[00:24:22.000 --> 00:24:23.000]  可能聖經是
[00:24:23.000 --> 00:24:25.000]  二千多年前的事情
[00:24:25.000 --> 00:24:26.000]  以前的環境
[00:24:26.000 --> 00:24:27.000]  以前的表達
[00:24:27.000 --> 00:24:29.000]  今天我們現代人看的時候
[00:24:29.000 --> 00:24:30.000]  好像有時候看下去
[00:24:30.000 --> 00:24:31.000]  又好像明白
[00:24:31.000 --> 00:24:33.000]  這幾個字我懂得讀
[00:24:33.000 --> 00:24:34.000]  但是真正怎麼解呢
[00:24:34.000 --> 00:24:36.000]  又好像不太知道
[00:24:36.000 --> 00:24:40.000]  有時候看來看去
[00:24:40.000 --> 00:24:42.000]  好像沒什麼新意
[00:24:42.000 --> 00:24:45.000]  但是我就想起
[00:24:46.000 --> 00:24:47.000]  一個比喻
[00:24:47.000 --> 00:24:49.000]  在座當中
[00:24:49.000 --> 00:24:50.000]  都有很多弟兄姊妹
[00:24:50.000 --> 00:24:52.000]  會出去西餐廳
[00:24:52.000 --> 00:24:54.000]  的一個扒
[00:24:54.000 --> 00:24:57.000]  原來
[00:24:57.000 --> 00:24:58.000]  我真的
[00:24:58.000 --> 00:24:59.000]  不懂世界
[00:24:59.000 --> 00:25:00.000]  我前幾天
[00:25:00.000 --> 00:25:01.000]  和一個弟兄
[00:25:01.000 --> 00:25:02.000]  他是在一間
[00:25:02.000 --> 00:25:04.000]  Cortesnau
[00:25:04.000 --> 00:25:05.000]  對著沙灘
[00:25:05.000 --> 00:25:06.000]  看到日落的餐廳
[00:25:06.000 --> 00:25:07.000]  做廚的
[00:25:07.000 --> 00:25:08.000]  然後聊天的時候
[00:25:08.000 --> 00:25:09.000]  我就說
[00:25:09.000 --> 00:25:10.000]  那你那間餐廳
[00:25:10.000 --> 00:25:12.000]  也挺高級的
[00:25:12.000 --> 00:25:13.000]  那一塊扒餐
[00:25:13.000 --> 00:25:15.000]  要不要五十塊
[00:25:17.000 --> 00:25:18.000]  然後他說
[00:25:18.000 --> 00:25:19.000]  牧師
[00:25:19.000 --> 00:25:21.000]  五十塊是吃不了的
[00:25:21.000 --> 00:25:22.000]  然後他說
[00:25:22.000 --> 00:25:23.000]  你吃一個牛扒套餐
[00:25:23.000 --> 00:25:25.000]  差不多要一百塊
[00:25:25.000 --> 00:25:29.000]  但是我們有時候
[00:25:29.000 --> 00:25:30.000]  也捨得吃
[00:25:30.000 --> 00:25:31.000]  因為有時候
[00:25:31.000 --> 00:25:32.000]  也要享受一下
[00:25:32.000 --> 00:25:33.000]  想自己享受一下
[00:25:33.000 --> 00:25:35.000]  我想問問你
[00:25:35.000 --> 00:25:37.000]  當你給一百塊
[00:25:37.000 --> 00:25:39.000]  去吃這個餐的時候
[00:25:39.000 --> 00:25:41.000]  你會一進去
[00:25:41.000 --> 00:25:42.000]  點餐完
[00:25:42.000 --> 00:25:44.000]  他遞一個餐來給你
[00:25:45.000 --> 00:25:46.000]  那一塊牛扒
[00:25:46.000 --> 00:25:47.000]  你會用多長時間
[00:25:47.000 --> 00:25:48.000]  吃完它呢
[00:25:48.000 --> 00:25:52.000]  一塊牛扒
[00:25:52.000 --> 00:25:53.000]  通常不會太大塊
[00:25:53.000 --> 00:25:54.000]  對不對
[00:25:54.000 --> 00:25:55.000]  一塊牛扒
[00:25:55.000 --> 00:25:57.000]  如果你
[00:25:57.000 --> 00:25:58.000]  很努力
[00:25:58.000 --> 00:25:59.000]  認真去鋸它
[00:25:59.000 --> 00:26:00.000]  五至十分鐘
[00:26:00.000 --> 00:26:01.000]  你就會很快
[00:26:01.000 --> 00:26:03.000]  吃完那一百塊的牛扒
[00:26:03.000 --> 00:26:05.000]  但是我們不會
[00:26:05.000 --> 00:26:07.000]  平時
[00:26:07.000 --> 00:26:08.000]  口很大
[00:26:08.000 --> 00:26:09.000]  我們吃很多東西
[00:26:09.000 --> 00:26:10.000]  很快的
[00:26:10.000 --> 00:26:11.000]  但是
[00:26:11.000 --> 00:26:13.000]  會慢慢鋸一小塊
[00:26:13.000 --> 00:26:14.000]  牛肉來吃
[00:26:14.000 --> 00:26:15.000]  然後看一看風景
[00:26:15.000 --> 00:26:17.000]  和對面聊聊天
[00:26:17.000 --> 00:26:18.000]  然後
[00:26:18.000 --> 00:26:19.000]  喝一杯紅酒
[00:26:19.000 --> 00:26:20.000]  喝一小口
[00:26:20.000 --> 00:26:21.000]  然後就很悠閒地
[00:26:21.000 --> 00:26:23.000]  又再鋸一小塊來吃
[00:26:23.000 --> 00:26:25.000]  一塊牛扒
[00:26:25.000 --> 00:26:26.000]  可以鋸很久
[00:26:26.000 --> 00:26:27.000]  慢慢
[00:26:27.000 --> 00:26:28.000]  吃到它的肉汁
[00:26:28.000 --> 00:26:29.000]  很多汁
[00:26:29.000 --> 00:26:31.000]  吃完氣氛
[00:26:31.000 --> 00:26:32.000]  就值回那一百塊
[00:26:32.000 --> 00:26:35.000]  因為我們覺得
[00:26:35.000 --> 00:26:36.000]  這個餐很重要
[00:26:36.000 --> 00:26:37.000]  很寶貴
[00:26:37.000 --> 00:26:40.000]  同樣
[00:26:40.000 --> 00:26:42.000]  如果我們覺得神的說話
[00:26:42.000 --> 00:26:43.000]  很重要
[00:26:43.000 --> 00:26:44.000]  很珍貴的時候
[00:26:44.000 --> 00:26:47.000]  我們不會駕車
[00:26:47.000 --> 00:26:48.000]  我們不會駕車過去
[00:26:48.000 --> 00:26:49.000]  拿完
[00:26:49.000 --> 00:26:50.000]  吃完
[00:26:50.000 --> 00:26:51.000]  在車上吃兩口
[00:26:51.000 --> 00:26:53.000]  然後就完了這個餐
[00:26:53.000 --> 00:26:56.000]  我們會慢慢
[00:26:56.000 --> 00:26:58.000]  找一個舒服的時間
[00:26:58.000 --> 00:27:00.000]  不忙
[00:27:00.000 --> 00:27:01.000]  不趕
[00:27:01.000 --> 00:27:02.000]  靜下來
[00:27:02.000 --> 00:27:03.000]  一個舒服的環境
[00:27:03.000 --> 00:27:06.000]  讓自己
[00:27:06.000 --> 00:27:07.000]  真的坐下來
[00:27:07.000 --> 00:27:08.000]  和神
[00:27:08.000 --> 00:27:10.000]  好像聊天一樣
[00:27:10.000 --> 00:27:12.000]  和神一起走一段路
[00:27:12.000 --> 00:27:13.000]  神是很樂意
[00:27:13.000 --> 00:27:15.000]  和你一起走這一段的路
[00:27:15.000 --> 00:27:19.000]  你願不願意呢
[00:27:19.000 --> 00:27:21.000]  弟兄姊妹
[00:27:21.000 --> 00:27:22.000]  神的說話
[00:27:22.000 --> 00:27:23.000]  是充滿力量
[00:27:23.000 --> 00:27:25.000]  但是
[00:27:25.000 --> 00:27:26.000]  我們要
[00:27:26.000 --> 00:27:28.000]  慢慢認真一點
[00:27:28.000 --> 00:27:30.000]  享受一下
[00:27:30.000 --> 00:27:31.000]  和神在一起
[00:27:31.000 --> 00:27:33.000]  你和祂
[00:27:33.000 --> 00:27:34.000]  黏著祂
[00:27:34.000 --> 00:27:35.000]  愛慕祂的時候
[00:27:35.000 --> 00:27:37.000]  祂就會和你說話
[00:27:37.000 --> 00:27:38.000]  祂會告訴你
[00:27:38.000 --> 00:27:39.000]  一些東西
[00:27:39.000 --> 00:27:41.000]  不僅如此
[00:27:42.000 --> 00:27:43.000]  一個人獨立
[00:27:43.000 --> 00:27:46.000]  真的有時候
[00:27:46.000 --> 00:27:47.000]  不是那麼容易堅持下去
[00:27:47.000 --> 00:27:49.000]  我記得上個月說到
[00:27:49.000 --> 00:27:52.000]  團契高跌怕
[00:27:52.000 --> 00:27:53.000]  原來我們每一個人
[00:27:53.000 --> 00:27:54.000]  回來教會
[00:27:54.000 --> 00:27:56.000]  我們和弟兄姊妹相交
[00:27:56.000 --> 00:27:57.000]  是有一個使命
[00:27:57.000 --> 00:27:58.000]  一個任務
[00:27:58.000 --> 00:27:59.000]  我們是要守護身邊的
[00:27:59.000 --> 00:28:01.000]  弟兄姊妹的屬靈生命
[00:28:01.000 --> 00:28:04.000]  所以弟兄姊妹
[00:28:04.000 --> 00:28:07.000]  我們願不願意
[00:28:07.000 --> 00:28:09.000]  和身邊的人一起呢
[00:28:09.000 --> 00:28:10.000]  其中有一樣東西
[00:28:10.000 --> 00:28:11.000]  很幫助我的
[00:28:11.000 --> 00:28:12.000]  剛才就是分享到
[00:28:12.000 --> 00:28:14.000]  我
[00:28:14.000 --> 00:28:16.000]  特別你看到紅色門徒那個
[00:28:16.000 --> 00:28:18.000]  是一個三十四個禮拜的
[00:28:18.000 --> 00:28:19.000]  聖經課程
[00:28:19.000 --> 00:28:20.000]  今年
[00:28:20.000 --> 00:28:22.000]  我在拍攝第三年教
[00:28:22.000 --> 00:28:23.000]  加上以前
[00:28:23.000 --> 00:28:24.000]  今年是我第六年
[00:28:24.000 --> 00:28:27.000]  和弟兄姊妹一起上這個課程
[00:28:27.000 --> 00:28:29.000]  其實我不用做很多事情
[00:28:29.000 --> 00:28:31.000]  我只是陪他們一起
[00:28:31.000 --> 00:28:33.000]  但是陪的過程裡面
[00:28:33.000 --> 00:28:34.000]  我自己都
[00:28:34.000 --> 00:28:36.000]  和他們一起去讀聖經
[00:28:36.000 --> 00:28:39.000]  我自己發覺
[00:28:40.000 --> 00:28:42.000]  每一屆和我一起讀的時候
[00:28:42.000 --> 00:28:43.000]  我覺得很寶貴
[00:28:43.000 --> 00:28:45.000]  不知為何每一次上課
[00:28:45.000 --> 00:28:47.000]  總是有一些新的東西
[00:28:47.000 --> 00:28:48.000]  是我以前
[00:28:48.000 --> 00:28:49.000]  信了耶穌這麼多年
[00:28:49.000 --> 00:28:50.000]  是沒有發現的
[00:28:50.000 --> 00:28:51.000]  是一起去讀聖經
[00:28:51.000 --> 00:28:52.000]  一起去討論
[00:28:52.000 --> 00:28:55.000]  一起去研讀的時候
[00:28:55.000 --> 00:28:57.000]  總是有時有一些新的東西
[00:28:57.000 --> 00:28:59.000]  給我發現出來
[00:28:59.000 --> 00:29:01.000]  原來我看了這麼多年聖經
[00:29:01.000 --> 00:29:02.000]  都沒有留意到那樣東西
[00:29:02.000 --> 00:29:03.000]  這麼精彩
[00:29:03.000 --> 00:29:05.000]  原來明白那樣東西
[00:29:05.000 --> 00:29:07.000]  和知道怎樣看那段聖經
[00:29:07.000 --> 00:29:08.000]  那卷的聖經的時候
[00:29:08.000 --> 00:29:11.000]  原來真是很豐富的
[00:29:11.000 --> 00:29:13.000]  聖經的經文是給我們
[00:29:13.000 --> 00:29:14.000]  是會更加吸引我們
[00:29:14.000 --> 00:29:18.000]  一章一章一卷一卷地追下去
[00:29:18.000 --> 00:29:20.000]  原來是因為我們
[00:29:20.000 --> 00:29:24.000]  有時多人一起去給予鼓勵
[00:29:24.000 --> 00:29:25.000]  和去認識背景
[00:29:25.000 --> 00:29:26.000]  認識多一點
[00:29:26.000 --> 00:29:27.000]  知道怎樣去看的時候
[00:29:27.000 --> 00:29:29.000]  你會更加發現那種樂趣
[00:29:29.000 --> 00:29:31.000]  所以教會
[00:29:31.000 --> 00:29:33.000]  不單止是有三十四堂的
[00:29:33.000 --> 00:29:35.000]  紅色門徒訓練
[00:29:35.000 --> 00:29:38.000]  我們亦都有四十課的心意更新
[00:29:38.000 --> 00:29:40.000]  門徒訓練
[00:29:40.000 --> 00:29:43.000]  一代一代一代地傳下去
[00:29:43.000 --> 00:29:45.000]  叫我們要持守真道
[00:29:45.000 --> 00:29:46.000]  亦都有
[00:29:46.000 --> 00:29:48.000]  早陣子我們都有
[00:29:48.000 --> 00:29:51.000]  那邊我們有延伸之道課程
[00:29:51.000 --> 00:29:53.000]  就是我們邀請了神學院的教授
[00:29:53.000 --> 00:29:54.000]  在網上
[00:29:54.000 --> 00:29:57.000]  和我們分享衙閣書八堂
[00:29:57.000 --> 00:29:59.000]  我們有三十個
[00:29:59.000 --> 00:30:01.000]  都有三十個弟兄姊妹
[00:30:01.000 --> 00:30:03.000]  超過三十個弟兄姊妹
[00:30:03.000 --> 00:30:06.000]  和我們一起去研讀
[00:30:06.000 --> 00:30:08.000]  其實還有很多很多的
[00:30:08.000 --> 00:30:10.000]  有不同的靈修小組
[00:30:10.000 --> 00:30:12.000]  有不同的察經小組
[00:30:12.000 --> 00:30:13.000]  其實弟兄姊妹
[00:30:13.000 --> 00:30:15.000]  你們都可以自己自發
[00:30:15.000 --> 00:30:17.000]  一起去學習
[00:30:17.000 --> 00:30:19.000]  基督的門徒
[00:30:19.000 --> 00:30:22.000]  是願意一起持守真道
[00:30:22.000 --> 00:30:26.000]  並且領受神直著真道的賜福
[00:30:26.000 --> 00:30:27.000]  弟兄姊妹
[00:30:27.000 --> 00:30:29.000]  我們不只是叫基督徒
[00:30:29.000 --> 00:30:32.000]  我們是基督的門徒
[00:30:32.000 --> 00:30:34.000]  你願不願意和你身邊的弟兄姊妹
[00:30:34.000 --> 00:30:37.000]  一起持守真道
[00:30:37.000 --> 00:30:39.000]  並且領受神給你們
[00:30:39.000 --> 00:30:41.000]  這個真道上的賜福呢
[00:30:41.000 --> 00:30:42.000]  只要你願意的時候
[00:30:42.000 --> 00:30:43.000]  你黏著神的時候
[00:30:43.000 --> 00:30:44.000]  神就給你
[00:30:44.000 --> 00:30:48.000]  我們一起祈禱
[00:30:48.000 --> 00:30:49.000]  親愛的天父上帝
[00:30:49.000 --> 00:30:51.000]  我們再一次多謝你
[00:30:51.000 --> 00:30:53.000]  今天你讓我們更加明白
