
[00:00:00.000 --> 00:00:03.000]  後頂姐妹平安
[00:22:27.000 --> 00:22:28.000]  有沒有試過
[00:22:28.000 --> 00:22:29.000]  有沒有想過
[00:22:29.000 --> 00:22:32.000]  中途想放棄?
[00:22:32.000 --> 00:22:35.000]  有沒有想不再跟從?
[00:22:35.000 --> 00:22:37.000]  都有些弟兄姊妹
[00:22:37.000 --> 00:22:39.000]  曾經分享過
[00:22:39.000 --> 00:22:41.000]  他說我信主
[00:22:41.000 --> 00:22:43.000]  很多年前我就信主
[00:22:43.000 --> 00:22:45.000]  但是在中間
[00:22:45.000 --> 00:22:47.000]  有一段很長的時間
[00:22:47.000 --> 00:22:49.000]  我離開了神
[00:22:49.000 --> 00:22:52.000]  當有時候出去外面
[00:22:52.000 --> 00:22:54.000]  報道傳福音的時候
[00:22:54.000 --> 00:22:56.000]  也會遇到一些街坊
[00:22:56.000 --> 00:22:57.000]  有些朋友
[00:22:57.000 --> 00:22:58.000]  他們說
[00:22:58.000 --> 00:22:59.000]  基督教的信仰
[00:22:59.000 --> 00:23:01.000]  我其實接觸過
[00:23:01.000 --> 00:23:03.000]  我也回過教會
[00:23:03.000 --> 00:23:05.000]  甚至有些說
[00:23:05.000 --> 00:23:07.000]  我決志過
[00:23:07.000 --> 00:23:09.000]  但是種種原因
[00:23:09.000 --> 00:23:11.000]  離開了神
[00:23:11.000 --> 00:23:12.000]  不知道是不是覺得
[00:23:12.000 --> 00:23:13.000]  跟從神
[00:23:13.000 --> 00:23:14.000]  侍奉神
[00:23:14.000 --> 00:23:16.000]  很辛苦呢?
[00:23:16.000 --> 00:23:18.000]  經常要聽神的話
[00:23:18.000 --> 00:23:20.000]  又要去
[00:23:20.000 --> 00:23:22.000]  那些不信主的人
[00:23:22.000 --> 00:23:23.000]  想怎樣就怎樣
[00:23:23.000 --> 00:23:26.000]  想做什麼就做什麼
[00:23:26.000 --> 00:23:28.000]  但是我們要聽從
[00:23:28.000 --> 00:23:31.000]  耶和華神的說話
[00:23:31.000 --> 00:23:33.000]  當我們去跟從祂
[00:23:33.000 --> 00:23:34.000]  走著走著
[00:23:34.000 --> 00:23:36.000]  跟著跟著
[00:23:36.000 --> 00:23:37.000]  可能都會覺得
[00:23:37.000 --> 00:23:40.000]  這個世界多好啊
[00:23:40.000 --> 00:23:42.000]  就好像以色列人一樣
[00:23:42.000 --> 00:23:45.000]  在《文賦記》第十一章記載
[00:23:45.000 --> 00:23:47.000]  以色列人在中途
[00:23:47.000 --> 00:23:50.000]  帶起貪慾的心
[00:23:50.000 --> 00:23:51.000]  他們說
[00:23:51.000 --> 00:23:53.000]  埃及那時候真好
[00:23:53.000 --> 00:23:56.000]  又有黃瓜、韭菜、西瓜吃
[00:23:56.000 --> 00:23:58.000]  現在只有這些
[00:23:58.000 --> 00:24:02.000]  不知道叫做什麼的麻辣
[00:24:02.000 --> 00:24:05.000]  什麼都沒有
[00:24:05.000 --> 00:24:09.000]  我們是不是都選定了
[00:24:09.000 --> 00:24:11.000]  去侍奉神?
[00:24:11.000 --> 00:24:14.000]  還是當有些人說
[00:24:14.000 --> 00:24:16.000]  那樣也好啊
[00:24:16.000 --> 00:24:19.000]  我們又走去跟從那樣
[00:24:19.000 --> 00:24:20.000]  又跟著說
[00:24:20.000 --> 00:24:22.000]  這樣也好啊
[00:24:22.000 --> 00:24:26.000]  我們又去跟從那樣
[00:24:26.000 --> 00:24:27.000]  有些頂姐妹
[00:24:27.000 --> 00:24:29.000]  做父母的頂姐妹
[00:24:29.000 --> 00:24:31.000]  其實很好啊
[00:24:31.000 --> 00:24:32.000]  小朋友小時候
[00:24:32.000 --> 00:24:34.000]  她就跟兒子女兒說
[00:24:34.000 --> 00:24:37.000]  我們以後每個禮拜日
[00:24:37.000 --> 00:24:38.000]  都回教會
[00:24:38.000 --> 00:24:40.000]  回主日學
[00:24:40.000 --> 00:24:42.000]  回兒童崇拜
[00:24:42.000 --> 00:24:44.000]  兒子女兒就說
[00:24:44.000 --> 00:24:46.000]  哦
[00:24:46.000 --> 00:24:48.000]  回了一段日子
[00:24:48.000 --> 00:24:50.000]  兒女沒有再回教會
[00:24:50.000 --> 00:24:52.000]  父母問她
[00:24:52.000 --> 00:24:54.000]  為什麼你現在不回教會
[00:24:54.000 --> 00:24:56.000]  兒女說
[00:24:56.000 --> 00:24:58.000]  其實我們一直回教會
[00:24:58.000 --> 00:25:01.000]  只不過是你想我回
[00:25:01.000 --> 00:25:04.000]  我都不覺得回教會有什麼好
[00:25:04.000 --> 00:25:06.000]  原來一直以來
[00:25:06.000 --> 00:25:08.000]  做兒女的
[00:25:08.000 --> 00:25:10.000]  他們所謂的信仰生活
[00:25:10.000 --> 00:25:12.000]  教會生活
[00:25:12.000 --> 00:25:14.000]  是別人叫他們的
[00:25:14.000 --> 00:25:16.000]  是二手的
[00:25:16.000 --> 00:25:18.000]  只是父母告訴他們
[00:25:18.000 --> 00:25:21.000]  在頭腦上知道神多麼好
[00:25:21.000 --> 00:25:25.000]  但是他們沒有親身的經歷
[00:25:25.000 --> 00:25:29.000]  我們自己有沒有
[00:25:29.000 --> 00:25:33.000]  一個親身的經歷
[00:25:33.000 --> 00:25:36.000]  還是我們都跟那些小朋友差不多
[00:25:36.000 --> 00:25:38.000]  人回我又回
[00:25:38.000 --> 00:25:40.000]  但是可能某一天
[00:25:40.000 --> 00:25:42.000]  有一些其他的東西
[00:25:42.000 --> 00:25:44.000]  吸引著我們
[00:25:44.000 --> 00:25:47.000]  我們就不再選擇去跟從神
[00:25:47.000 --> 00:25:49.000]  侍奉神
[00:25:49.000 --> 00:25:52.000]  約書亞問以色列的百姓
[00:25:52.000 --> 00:25:55.000]  你們是不是選擇侍奉耶和華呢
[00:25:55.000 --> 00:25:57.000]  是不是選定呢
[00:25:57.000 --> 00:25:59.000]  會怎樣回應呢
[00:25:59.000 --> 00:26:01.000]  約書亞說
[00:26:01.000 --> 00:26:03.000]  他說我就選定了
[00:26:03.000 --> 00:26:05.000]  他說我和我家
[00:26:05.000 --> 00:26:09.000]  必定侍奉耶和華
[00:26:09.000 --> 00:26:12.000]  以色列人他們怎麼選呢
[00:26:12.000 --> 00:26:14.000]  他們說
[00:26:14.000 --> 00:26:18.000]  我們斷不敢離棄耶和華
[00:26:18.000 --> 00:26:21.000]  我們必侍奉耶和華
[00:26:21.000 --> 00:26:24.000]  聽從祂的話
[00:26:24.000 --> 00:26:26.000]  約書亞說
[00:26:26.000 --> 00:26:30.000]  你們真的選定侍奉神
[00:26:30.000 --> 00:26:32.000]  你們自己做證
[00:26:32.000 --> 00:26:33.000]  他說好
[00:26:33.000 --> 00:26:35.000]  我們願意做證
[00:26:35.000 --> 00:26:36.000]  就在這一天
[00:26:36.000 --> 00:26:39.000]  約書亞就和百姓納藥
[00:26:39.000 --> 00:26:43.000]  在事件為他們納定律例典章
[00:26:43.000 --> 00:26:45.000]  井姐妹
[00:26:45.000 --> 00:26:49.000]  你是不是願意侍奉耶和華
[00:26:49.000 --> 00:26:52.000]  是不是願意你和你的家
[00:26:52.000 --> 00:26:55.000]  都侍奉耶和華呢
[00:26:55.000 --> 00:26:57.000]  如果願意
[00:26:57.000 --> 00:26:58.000]  你想一下
[00:26:58.000 --> 00:27:02.000]  你會有什麼相應的行動
[00:27:02.000 --> 00:27:04.000]  是不是會除掉偶像
[00:27:04.000 --> 00:27:08.000]  不單止除掉那些一座一座的偶像
[00:27:08.000 --> 00:27:11.000]  還包括你心中的偶像
[00:27:11.000 --> 00:27:14.000]  是不是以後都一心一意
[00:27:14.000 --> 00:27:16.000]  專心跟從神
[00:27:16.000 --> 00:27:19.000]  斷不敢離棄神
[00:27:19.000 --> 00:27:22.000]  斷不敢中途變心
[00:27:22.000 --> 00:27:26.000]  以後都聽從神的話
[00:27:26.000 --> 00:27:29.000]  並且納藥回應
[00:27:29.000 --> 00:27:32.000]  有沒有試過納藥
[00:27:32.000 --> 00:27:33.000]  結了婚的丙姊妹
[00:27:33.000 --> 00:27:36.000]  你記不記得你結婚的時候
[00:27:36.000 --> 00:27:37.000]  那個婚盟
[00:27:37.000 --> 00:27:40.000]  那個婚約是怎麼說的
[00:27:40.000 --> 00:27:42.000]  在婚約裡面會說
[00:27:42.000 --> 00:27:46.000]  無論順境逆境
[00:27:46.000 --> 00:27:48.000]  貧病富貴
[00:27:48.000 --> 00:27:52.000]  都願意與對方一生一世
[00:27:52.000 --> 00:27:55.000]  我們是不是都願意跟神說
[00:27:55.000 --> 00:27:57.000]  我願意
[00:27:57.000 --> 00:28:00.000]  我願意侍奉你
[00:28:00.000 --> 00:28:02.000]  透過你
[00:28:02.000 --> 00:28:06.000]  你都讓家人願意相信
[00:28:06.000 --> 00:28:08.000]  信賴這位耶和華神
[00:28:08.000 --> 00:28:10.000]  去跟從祂
[00:28:10.000 --> 00:28:12.000]  侍奉祂
[00:28:12.000 --> 00:28:16.000]  可能我們心裡會有些擔心
[00:28:16.000 --> 00:28:19.000]  不知道能不能做到呢
[00:28:19.000 --> 00:28:22.000]  但是透過以色列民的歷史
[00:28:22.000 --> 00:28:25.000]  透過神在他們中間的作為
[00:28:25.000 --> 00:28:27.000]  我們很清楚的知道
[00:28:27.000 --> 00:28:31.000]  不是我們可以幫神做些什麼
[00:28:31.000 --> 00:28:34.000]  而是我們是否願意
[00:28:34.000 --> 00:28:37.000]  讓神在我們身上作供
[00:28:37.000 --> 00:28:39.000]  願意聽祂的話
[00:28:39.000 --> 00:28:41.000]  願意信服祂
[00:28:41.000 --> 00:28:43.000]  跟從祂
[00:28:43.000 --> 00:28:49.000]  最後我想分享奧古斯丁的故事
[00:28:49.000 --> 00:28:51.000]  年輕的奧古斯丁
[00:28:51.000 --> 00:28:54.000]  他是非常放蕩不羈
[00:28:54.000 --> 00:28:57.000]  是一個換世不恭的人
[00:28:57.000 --> 00:29:01.000]  但是他虔誠信主的媽媽沒有放棄他
[00:29:01.000 --> 00:29:05.000]  幾十年來為他祈禱
[00:29:05.000 --> 00:29:07.000]  終於有一天
[00:29:07.000 --> 00:29:10.000]  這個兒子奧古斯丁
[00:29:10.000 --> 00:29:14.000]  做到一個改變他一生的決定
[00:29:14.000 --> 00:29:20.000]  他選擇願意全心去追求信仰
[00:29:20.000 --> 00:29:24.000]  去跟隨信靠主耶穌基督
[00:29:24.000 --> 00:29:28.000]  這個改變是神自己的工作
[00:29:28.000 --> 00:29:31.000]  我們知道這個奧古斯丁
[00:29:31.000 --> 00:29:34.000]  後來成為一個很偉大的神學家
[00:29:34.000 --> 00:29:37.000]  他影響了當時
[00:29:37.000 --> 00:29:40.000]  亦都影響到以後很多很多的人
[00:29:40.000 --> 00:29:44.000]  他其中一個著作「懺悔錄」
[00:29:44.000 --> 00:29:47.000]  亦都是講為人熟悉
[00:29:47.000 --> 00:29:49.000]  「侍奉耶和華」
[00:29:49.000 --> 00:29:52.000]  是神的揀選和作為
[00:29:52.000 --> 00:29:54.000]  神選中我們
[00:29:54.000 --> 00:29:57.000]  不是因為我們很本事
[00:29:57.000 --> 00:29:59.000]  不是我們很聰明
[00:29:59.000 --> 00:30:03.000]  只是這位神很願意在我們身上
[00:30:03.000 --> 00:30:06.000]  成就祂自己的工作
[00:30:06.000 --> 00:30:09.000]  無論是昔日的以色列人
[00:30:09.000 --> 00:30:11.000]  或者奧古斯丁
[00:30:11.000 --> 00:30:15.000]  或者是我們在座每一位弟兄姊妹
[00:30:15.000 --> 00:30:18.000]  我們能夠被神選中
[00:30:18.000 --> 00:30:22.000]  以致有機會有份參與在神的工作裏
[00:30:22.000 --> 00:30:25.000]  是一個很大的恩典
[00:30:25.000 --> 00:30:31.000]  「侍奉耶和華」是人的真誠和選擇
[00:30:31.000 --> 00:30:34.000]  你是否願意去選擇
[00:30:34.000 --> 00:30:36.000]  去選定
[00:30:36.000 --> 00:30:39.000]  去跟隨「侍奉」這位神呢?
[00:30:39.000 --> 00:30:47.000]  「侍奉耶和華」是必須作出回應和行動
[00:30:47.000 --> 00:30:49.000]  神希望我們的回應
[00:30:49.000 --> 00:30:52.000]  是我們願意
[00:30:52.000 --> 00:30:57.000]  是我們講出「我願意」
[00:30:57.000 --> 00:31:02.000]  願意真誠專一去信靠祂
[00:31:02.000 --> 00:31:05.000]  就好像我們選擇去信耶穌
[00:31:05.000 --> 00:31:09.000]  你是否願意你和你的家
[00:31:09.000 --> 00:31:11.000]  來相信耶穌呢?
[00:31:11.000 --> 00:31:14.000]  願意你和你的家
[00:31:14.000 --> 00:31:18.000]  都來跟從這位神去侍奉祂呢?
[00:31:18.000 --> 00:31:20.000]  願意神在你的身上
[00:31:20.000 --> 00:31:26.000]  在你家庭裏成就祂自己的工作嗎?
[00:31:26.000 --> 00:31:30.000]  有句英文是這樣說的
[00:31:30.000 --> 00:31:34.000]  「We do the best, God do the rest」
[00:31:34.000 --> 00:31:36.000]  意思就是說
[00:31:36.000 --> 00:31:40.000]  我們盡力做好我們的
[00:31:40.000 --> 00:31:42.000]  我們做好我們可以做的
[00:31:42.000 --> 00:31:46.000]  其餘神就補足我們的不足
[00:31:46.000 --> 00:31:49.000]  我們只管去獻上我們自己
[00:31:49.000 --> 00:31:52.000]  做神要我們去做的
[00:31:52.000 --> 00:31:56.000]  其餘就讓神來作供
[00:31:56.000 --> 00:32:00.000]  我們就是這樣去侍奉神
[00:32:00.000 --> 00:32:03.000]  讓我們一起來祈禱
[00:32:03.000 --> 00:32:08.000]  愛我們、揀選我們
[00:32:08.000 --> 00:32:11.000]  不嫌棄我們的天父上帝
[00:32:11.000 --> 00:32:15.000]  多謝祢對我們不離不棄
[00:32:15.000 --> 00:32:17.000]  祢定義的愛我們
[00:32:17.000 --> 00:32:19.000]  做我們的神
[00:32:19.000 --> 00:32:24.000]  但我們卻是很多時候心意不專一
[00:32:24.000 --> 00:32:26.000]  有對祢懷疑
[00:32:26.000 --> 00:32:30.000]  一直在侍奉的道路上兜兜轉轉
[00:32:30.000 --> 00:32:33.000]  不單止令祢傷心
[00:32:33.000 --> 00:32:36.000]  也影響到我們的家人
[00:32:36.000 --> 00:32:41.000]  令他們不明白、不體會侍奉神是多麼好
[00:32:41.000 --> 00:32:46.000]  神啊!求祢寬恕我們過往的不順
[00:32:46.000 --> 00:32:49.000]  對祢的埋怨
[00:32:49.000 --> 00:32:54.000]  現在我們願意再一次向祢重新的立志
[00:32:54.000 --> 00:33:00.000]  井姐妹,你是否願意侍奉耶和華?
[00:33:00.000 --> 00:33:05.000]  你是否願意你和你一家都相信祂
[00:33:05.000 --> 00:33:08.000]  信靠祂、侍奉祂?
[00:33:08.000 --> 00:33:10.000]  無論過去如何
[00:33:10.000 --> 00:33:14.000]  今日,你是否仍然願意?
[00:33:14.000 --> 00:33:19.000]  你會如何選擇去回應神呢?
[00:33:19.000 --> 00:33:21.000]  在這個時候
[00:33:21.000 --> 00:33:23.000]  我們用少許時間
[00:33:23.000 --> 00:33:27.000]  你在位置上親自向神說
[00:33:27.000 --> 00:33:30.000]  你是如何向神回應?
[00:33:30.000 --> 00:33:33.000]  說出你對神的心願
[00:33:33.000 --> 00:33:36.000]  說出你的回應
[00:33:36.000 --> 00:33:38.000]  用少許時間
[00:33:38.000 --> 00:33:43.000]  你現在向神作出你的回應
[00:33:43.000 --> 00:33:52.000]  我們繼續祈禱
[00:33:52.000 --> 00:33:55.000]  主啊!多謝祢
[00:33:55.000 --> 00:33:59.000]  祢在我們身上彰顯許多的作為
[00:33:59.000 --> 00:34:04.000]  我們願意來到祢面前獻上我們的心願
[00:34:04.000 --> 00:34:06.000]  獻上我們的回應
[00:34:06.000 --> 00:34:09.000]  求祢堅固保守我們
[00:34:09.000 --> 00:34:15.000]  我們願意一生一心來跟隨祢、侍奉祢
[00:34:15.000 --> 00:34:17.000]  求主幫助我們
[00:34:17.000 --> 00:34:19.000]  誰聽我們祈禱
[00:34:19.000 --> 00:34:21.000]  是奉主耶穌基督成名祈求
[00:34:21.000 --> 00:34:23.000]  阿們
