
[00:00:00.000 --> 00:00:03.000]  今年會是一個講到的系列
[00:23:43.000 --> 00:23:45.000]  要起行
[00:23:45.000 --> 00:23:47.000]  這是一個命令
[00:23:47.000 --> 00:23:48.000]  你們要動
[00:23:48.000 --> 00:23:50.000]  你們要改變
[00:23:50.000 --> 00:23:52.000]  改變你的行為
[00:23:52.000 --> 00:23:56.000]  當然改變行為背後的心意就是
[00:23:56.000 --> 00:23:58.000]  你要很相信
[00:23:58.000 --> 00:24:00.000]  神的帶領是好的
[00:24:00.000 --> 00:24:03.000]  你要改變你的心思意念
[00:24:03.000 --> 00:24:06.000]  走上這一條很可能是很苦的路
[00:24:06.000 --> 00:24:08.000]  你未知的路
[00:24:08.000 --> 00:24:13.000]  但是我要你走的路
[00:24:13.000 --> 00:24:15.000]  我們很多時候
[00:24:15.000 --> 00:24:17.000]  我們前面的路很困難
[00:24:17.000 --> 00:24:18.000]  兩個選擇
[00:24:18.000 --> 00:24:21.000]  一個就是停留不動
[00:24:21.000 --> 00:24:25.000]  一個就是迎難而上
[00:24:25.000 --> 00:24:28.000]  其實停留不動
[00:24:28.000 --> 00:24:30.000]  都是一個重要的決定
[00:24:30.000 --> 00:24:32.000]  不改變
[00:24:32.000 --> 00:24:35.000]  不以為不是一個決定
[00:24:35.000 --> 00:24:39.000]  不改變其實周圍都在改變
[00:24:39.000 --> 00:24:41.000]  我們教會很多的傳統
[00:24:41.000 --> 00:24:43.000]  很多的東西
[00:24:43.000 --> 00:24:48.000]  是不是一定要守住那個位置呢?
[00:24:48.000 --> 00:24:53.000]  我們可不可以最好的方式去傳福音呢?
[00:24:53.000 --> 00:24:55.000]  我們會不會有更不容易
[00:24:55.000 --> 00:24:59.000]  我們最不舒服的方式
[00:24:59.000 --> 00:25:01.000]  是最好的去傳福音呢?
[00:25:01.000 --> 00:25:03.000]  弟兄姊妹
[00:25:03.000 --> 00:25:07.000]  我們脫離安殊的日子相當多
[00:25:07.000 --> 00:25:10.000]  我們能不能脫離安殊的日子
[00:25:10.000 --> 00:25:12.000]  想想怎樣為神的緣故
[00:25:12.000 --> 00:25:15.000]  背起十字架去跟隨神呢?
[00:25:15.000 --> 00:25:20.000]  這個是當日摩西比以色列人的挑戰
[00:25:20.000 --> 00:25:23.000]  也是給我們的挑戰
[00:25:23.000 --> 00:25:26.000]  我們求神給我們有愛他的心
[00:25:26.000 --> 00:25:27.000]  當我們越來越愛他
[00:25:27.000 --> 00:25:29.000]  我們能夠反思自己
[00:25:29.000 --> 00:25:34.000]  心裡面有些什麼東西是需要改變的
[00:25:34.000 --> 00:25:35.000]  我已經圖太忙了
[00:25:35.000 --> 00:25:38.000]  我們很多時候不去反思自己
[00:25:38.000 --> 00:25:41.000]  我們都覺得我們都不錯了
[00:25:41.000 --> 00:25:45.000]  但是神的話語剛照的時候
[00:25:45.000 --> 00:25:47.000]  我相信我們有很多東西
[00:25:47.000 --> 00:25:49.000]  我們要迎難而上
[00:25:49.000 --> 00:25:53.000]  為神去工作
[00:25:53.000 --> 00:25:57.000]  神要求以色列人守約進明
[00:25:57.000 --> 00:26:00.000]  然後向前去出發
[00:26:00.000 --> 00:26:01.000]  在第八節裡面
[00:26:01.000 --> 00:26:04.000]  我們一起看第八節
[00:26:04.000 --> 00:26:09.000]  如今我將這地擺在你們面前
[00:26:09.000 --> 00:26:12.000]  你們要進去得這地
[00:26:12.000 --> 00:26:14.000]  就是耶和華向你們
[00:26:14.000 --> 00:26:19.000]  跌倒阿伯拉罕以撒雅各起誓應許
[00:26:19.000 --> 00:26:24.000]  賜給他們和他們後裔為業之地
[00:26:24.000 --> 00:26:27.000]  在這裡摩西就告訴他們
[00:26:27.000 --> 00:26:33.000]  其實神和以色列人是立了約
[00:26:33.000 --> 00:26:35.000]  是透過他們列祖
[00:26:35.000 --> 00:26:38.000]  阿伯拉罕以撒雅各
[00:26:38.000 --> 00:26:40.000]  神應許他們說
[00:26:40.000 --> 00:26:45.000]  你們的子孫就會多到好像地上的沙一樣
[00:26:45.000 --> 00:26:47.000]  天上的星一樣
[00:26:47.000 --> 00:26:51.000]  你們的國將會變成一個大的國家
[00:26:51.000 --> 00:26:56.000]  而且你們要成為萬民的祝福
[00:26:56.000 --> 00:27:00.000]  我們看到神揀選以色列這個民族
[00:27:00.000 --> 00:27:02.000]  不是要他們享受
[00:27:02.000 --> 00:27:04.000]  其實他們受很多苦
[00:27:04.000 --> 00:27:06.000]  雖然他們的成就很厲害
[00:27:06.000 --> 00:27:08.000]  無論在金融界
[00:27:08.000 --> 00:27:09.000]  在政界
[00:27:09.000 --> 00:27:10.000]  在科學界
[00:27:10.000 --> 00:27:11.000]  文學界
[00:27:11.000 --> 00:27:13.000]  他們都很有成就
[00:27:13.000 --> 00:27:16.000]  但是這個民族
[00:27:16.000 --> 00:27:20.000]  其實他和神有一個約
[00:27:20.000 --> 00:27:22.000]  神愛他們
[00:27:22.000 --> 00:27:23.000]  揀選他們
[00:27:23.000 --> 00:27:24.000]  保守他們
[00:27:24.000 --> 00:27:28.000]  完成了神的救恩歷史
[00:27:28.000 --> 00:27:34.000]  怎樣拯救人類其中的一班人
[00:27:34.000 --> 00:27:36.000]  所以你看到
[00:27:36.000 --> 00:27:41.000]  耶穌是在以色列人裡面出來的
[00:27:41.000 --> 00:27:44.000]  神是藉著以色列人
[00:27:44.000 --> 00:27:47.000]  讓其他的族人知道
[00:27:47.000 --> 00:27:49.000]  神的心意是什麼
[00:27:49.000 --> 00:27:51.000]  所以藉著這班以色列人
[00:27:51.000 --> 00:27:54.000]  其中一個就是耶穌
[00:27:54.000 --> 00:27:57.000]  去拯救世人的罪
[00:27:57.000 --> 00:27:59.000]  神差派他自己的兒子
[00:27:59.000 --> 00:28:02.000]  來到以色列民族裡面
[00:28:02.000 --> 00:28:05.000]  他的心不只是救以色列民族
[00:28:05.000 --> 00:28:09.000]  是救全世界所有的人
[00:28:09.000 --> 00:28:13.000]  這個就是神和以色列人入立的約
[00:28:13.000 --> 00:28:15.000]  就是說他們要成為大國
[00:28:15.000 --> 00:28:18.000]  以色列人就是要聽命
[00:28:18.000 --> 00:28:21.000]  其實也是在救恩歷史裡面
[00:28:21.000 --> 00:28:23.000]  神給我們的約
[00:28:23.000 --> 00:28:24.000]  神愛我們
[00:28:24.000 --> 00:28:25.000]  給我們恩典
[00:28:25.000 --> 00:28:27.000]  給耶穌基督我們
[00:28:27.000 --> 00:28:28.000]  拯救我們
[00:28:28.000 --> 00:28:30.000]  我們可以做他的兒女
[00:28:30.000 --> 00:28:34.000]  我們也是要整裝待發
[00:28:34.000 --> 00:28:35.000]  聽命
[00:28:35.000 --> 00:28:38.000]  做神要我們做的事
[00:28:38.000 --> 00:28:43.000]  耶穌在臨升天之前
[00:28:43.000 --> 00:28:46.000]  耶穌就是給我們大使命
[00:28:46.000 --> 00:28:51.000]  我們要向萬民傳福音
[00:28:51.000 --> 00:28:53.000]  就是我們對聯最後一句
[00:28:53.000 --> 00:28:57.000]  使萬民作耶穌基督的門徒
[00:28:57.000 --> 00:29:03.000]  這個是在整個救恩歷史裡面
[00:29:03.000 --> 00:29:05.000]  神要我們做的事
[00:29:05.000 --> 00:29:08.000]  我們能不能遵守神的話
[00:29:08.000 --> 00:29:10.000]  我們是不是整裝待發
[00:29:10.000 --> 00:29:13.000]  去打這場屬靈的爭戰呢
[00:29:13.000 --> 00:29:16.000]  這個是我們集體要做的決定
[00:29:16.000 --> 00:29:19.000]  而我們自己個人也都說
[00:29:19.000 --> 00:29:22.000]  我首先做耶穌基督的門徒
[00:29:22.000 --> 00:29:27.000]  然後我去用生命去影響其他人
[00:29:27.000 --> 00:29:31.000]  帶其他人也都作耶穌基督的門徒
[00:29:31.000 --> 00:29:33.000]  想一想大家
[00:29:33.000 --> 00:29:38.000]  你周圍身邊有沒有一些未信主的人
[00:29:38.000 --> 00:29:41.000]  他會不會成為我的福音的對象
[00:29:41.000 --> 00:29:42.000]  我帶他信主
[00:29:42.000 --> 00:29:45.000]  帶他成為耶穌基督的門徒
[00:29:45.000 --> 00:29:47.000]  想一想你的同事
[00:29:47.000 --> 00:29:49.000]  誰是需要福音的
[00:29:49.000 --> 00:29:53.000]  我們就去關懷他們
[00:29:53.000 --> 00:29:56.000]  讓他們知道耶穌基督的愛
[00:29:56.000 --> 00:29:59.000]  我們用生命去影響他們
[00:29:59.000 --> 00:30:03.000]  由我們周遭的人裡面
[00:30:03.000 --> 00:30:07.000]  一路去影響我們的社區
[00:30:07.000 --> 00:30:09.000]  這個就是大使命
[00:30:09.000 --> 00:30:12.000]  然後我們去一些未得之地
[00:30:12.000 --> 00:30:14.000]  無論是中國
[00:30:14.000 --> 00:30:17.000]  無論是東南亞或者其他地方
[00:30:17.000 --> 00:30:21.000]  這個是神自己的計劃
[00:30:21.000 --> 00:30:27.000]  我們願不願意遵守神的吩咐
[00:30:27.000 --> 00:30:29.000]  在前一段日子
[00:30:29.000 --> 00:30:30.000]  我需要休息
[00:30:30.000 --> 00:30:34.000]  所以我就去了紐西蘭
[00:30:34.000 --> 00:30:35.000]  在那裡
[00:30:35.000 --> 00:30:37.000]  在聖誕節的時候
[00:30:37.000 --> 00:30:41.000]  亦都參加他們教會的聚會
[00:30:41.000 --> 00:30:44.000]  紐西蘭其中一個教會
[00:30:44.000 --> 00:30:47.000]  是他們認為比較好的教會
[00:30:47.000 --> 00:30:49.000]  很宏偉的建築物
[00:30:49.000 --> 00:30:51.000]  很漂亮的教堂
[00:30:51.000 --> 00:30:53.000]  在這個教堂的時候
[00:30:53.000 --> 00:30:54.000]  我去到
[00:30:54.000 --> 00:30:56.000]  嘩!很少人
[00:30:56.000 --> 00:30:59.000]  大概10%的人
[00:30:59.000 --> 00:31:02.000]  當我在崇拜的時候
[00:31:02.000 --> 00:31:04.000]  我一路聽
[00:31:04.000 --> 00:31:06.000]  一路參與裡面
[00:31:06.000 --> 00:31:08.000]  我有一個感受
[00:31:08.000 --> 00:31:12.000]  我很少聽到神的說話
[00:31:12.000 --> 00:31:14.000]  當一個教會
[00:31:14.000 --> 00:31:17.000]  神的說話不在他當中
[00:31:17.000 --> 00:31:20.000]  或者不是很多在他當中的時候
[00:31:20.000 --> 00:31:24.000]  這個教會一定會衰落
[00:31:24.000 --> 00:31:26.000]  不要說能夠實踐
[00:31:26.000 --> 00:31:29.000]  連聽都不是很多
[00:31:29.000 --> 00:31:31.000]  而且這間教會
[00:31:31.000 --> 00:31:34.000]  他們亦都不傳福音
[00:31:34.000 --> 00:31:36.000]  是很漂亮的教堂
[00:31:36.000 --> 00:31:39.000]  他們怎樣維持他們的經濟呢?
[00:31:39.000 --> 00:31:42.000]  就是將他們的教堂租給一間學校
[00:31:42.000 --> 00:31:44.000]  一間中小學
[00:31:44.000 --> 00:31:46.000]  這樣維持他們的經濟
[00:31:46.000 --> 00:31:48.000]  而他們亦都告訴我
[00:31:48.000 --> 00:31:52.000]  附近和他們同一個中派的教會
[00:31:52.000 --> 00:31:54.000]  他們現在經濟已經結局到
[00:31:54.000 --> 00:31:58.000]  就要三個教會請一個傳道人
[00:31:58.000 --> 00:32:00.000]  為什麼這樣呢?
[00:32:00.000 --> 00:32:04.000]  因為在裡面他們有沒有經歷到
[00:32:04.000 --> 00:32:06.000]  神自己的話語
[00:32:06.000 --> 00:32:09.000]  不斷去更新他們、改變他們
[00:32:09.000 --> 00:32:14.000]  教會和神的關係去到什麼程度
[00:32:14.000 --> 00:32:17.000]  他們對社區的影響力有多大
[00:32:17.000 --> 00:32:21.000]  願意做多少傳福音、猜拳的工作
[00:32:21.000 --> 00:32:24.000]  如果這些都是不願意做的時候
[00:32:24.000 --> 00:32:26.000]  他們就沒有影響力
[00:32:26.000 --> 00:32:30.000]  等於姐妹,神揀選我們
[00:32:30.000 --> 00:32:34.000]  不是要我們在安書的生活裡面
[00:32:34.000 --> 00:32:36.000]  神揀選我們
[00:32:36.000 --> 00:32:40.000]  是要我們成為一班有力的子民
[00:32:40.000 --> 00:32:43.000]  到底我們願不願意呢?
[00:32:43.000 --> 00:32:46.000]  神不一定需要用我們
[00:32:46.000 --> 00:32:50.000]  但是神的救恩計劃裡面
[00:32:50.000 --> 00:32:53.000]  祂是要用一班聽命的人
[00:32:53.000 --> 00:32:55.000]  去為祂打仗
[00:32:55.000 --> 00:32:57.000]  打仗不容易的
[00:32:57.000 --> 00:33:02.000]  不過我們是打這場屬靈的爭戰
[00:33:02.000 --> 00:33:05.000]  這個是合乎神的心意
[00:33:05.000 --> 00:33:09.000]  讓我們一起禱告
[00:33:09.000 --> 00:33:13.000]  主耶穌,我們願意聽祢的吩咐
[00:33:13.000 --> 00:33:15.000]  愛祢更多
[00:33:15.000 --> 00:33:19.000]  我們願意為主祢背十字架
[00:33:19.000 --> 00:33:22.000]  我們走這條天路的時候
[00:33:22.000 --> 00:33:26.000]  我們不是要求自己有什麼好處
[00:33:26.000 --> 00:33:29.000]  但是祢的國得到擴展
[00:33:29.000 --> 00:33:33.000]  幫助我們成為有力的子民
[00:33:33.000 --> 00:33:36.000]  我們敢祈禱奉主耶穌基督聖名求
[00:33:36.000 --> 00:33:37.000]  阿門
