
[00:00:00.000 --> 00:00:08.480]  今天我們講到的經文會在羅馬書第二章28-29節
[00:17:36.280 --> 00:17:37.280]  我比他做多多少
[00:17:37.280 --> 00:17:39.280]  我比他做得好多少
[00:17:39.280 --> 00:17:40.280]  我們會跟神計
[00:17:40.280 --> 00:17:45.280]  那些只能夠成為
[00:17:45.280 --> 00:17:47.280]  你數算恩典
[00:17:47.280 --> 00:17:50.280]  的一個個事項
[00:17:50.280 --> 00:17:53.280]  不是你跟神計數
[00:17:53.280 --> 00:17:57.280]  去得救的憑據
[00:17:58.280 --> 00:17:59.280]  絕對不是這樣
[00:17:59.280 --> 00:18:01.280]  也都不可以這樣
[00:18:01.280 --> 00:18:03.280]  恩信稱義
[00:18:03.280 --> 00:18:05.280]  並不是因為
[00:18:05.280 --> 00:18:07.280]  你為神做了多少
[00:18:07.280 --> 00:18:10.280]  乃是全是恩典
[00:18:10.280 --> 00:18:11.280]  乃是對神
[00:18:11.280 --> 00:18:13.280]  全然毀身的信心
[00:18:13.280 --> 00:18:15.280]  乃是基督主動的救贖
[00:18:15.280 --> 00:18:18.280]  乃是全然謙卑的信靠
[00:18:18.280 --> 00:18:22.280]  唯有這樣
[00:18:22.280 --> 00:18:24.280]  我們才知道
[00:18:24.280 --> 00:18:26.280]  怎樣去面對我們的街坊
[00:18:27.280 --> 00:18:28.280]  我們才知道
[00:18:28.280 --> 00:18:29.280]  怎樣去面對
[00:18:29.280 --> 00:18:30.280]  我們身邊的
[00:18:30.280 --> 00:18:32.280]  未相信主耶穌的朋友
[00:18:32.280 --> 00:18:33.280]  我們才知道
[00:18:33.280 --> 00:18:34.280]  怎樣去面對
[00:18:34.280 --> 00:18:36.280]  我們未相信主的父母
[00:18:36.280 --> 00:18:38.280]  因為我們都跟他們一樣
[00:18:38.280 --> 00:18:41.280]  都是罪人
[00:18:41.280 --> 00:18:42.280]  不過我們只不過
[00:18:42.280 --> 00:18:43.280]  蒙了恩典
[00:18:43.280 --> 00:18:45.280]  知道了恩典的意思
[00:18:45.280 --> 00:18:47.280]  並不是因為
[00:18:47.280 --> 00:18:48.280]  我們比他們做得好
[00:18:48.280 --> 00:18:49.280]  並不是因為
[00:18:49.280 --> 00:18:50.280]  我們比他們厲害
[00:18:50.280 --> 00:18:51.280]  並不是因為
[00:18:51.280 --> 00:18:53.280]  我們比他們優秀
[00:18:53.280 --> 00:18:56.280]  平等相待
[00:18:56.280 --> 00:18:58.280]  互相尊重
[00:18:58.280 --> 00:19:00.280]  去見證主耶穌基督的愛
[00:19:00.280 --> 00:19:03.280]  我們凝聚力量
[00:19:03.280 --> 00:19:04.280]  去服侍這個社區
[00:19:04.280 --> 00:19:05.280]  見證主耶穌的愛
[00:19:05.280 --> 00:19:07.280]  並不是從上而下
[00:19:07.280 --> 00:19:10.280]  更加不是存在一個可憐的心
[00:19:10.280 --> 00:19:12.280]  去可憐別人
