
[00:00:00.000 --> 00:00:02.840]  我定了今個星期我們是侍奉主日
[00:25:34.860 --> 00:25:46.860]  可能變得不冷不熱,維持一種很形式化的侍奉生命,又或者其實與上帝的關係越來越遠,生命感到很枯乾
[00:25:46.860 --> 00:26:09.860]  在這幾年,社會經歷著動盪變遷,社會有很多的挑戰,我們大家知道都不容易,大家都在適應中,我們難免可能會感到我們會累,我們會迷失,需要時間去消化,去沉澱,去整理,去依靠主繼續走一條新的路
[00:26:09.860 --> 00:26:31.860]  一方面我們確實要處理很多很埋身落地的事,就好像我們重整我們的崇拜時段一樣,不過與此同時,困難挑戰都成為一個好的契機,讓我們重新檢視我們侍奉的動機,我們重尋侍奉的初衷,我們還原基本步
[00:26:31.860 --> 00:26:42.860]  我們或多或少會被世界,會被社會的動盪變遷的局勢牽動,我們要面對地上很多柴美油炎,很多的挑戰
[00:26:42.860 --> 00:27:07.860]  但二賽亞第一樣最擔心的是屬靈上的亂局,人變得道德上的不潔,對信仰變得很冷淡,特別有時好像上帝沒做事那樣,當下見不到果效,好像白做,我們又好像二賽亞那樣想問上帝要等到幾時
[00:27:07.860 --> 00:27:23.860]  今日經文去勉勵我們,神從來無離場,按住祂的主權,祂的應許開展祂的計劃,我就忠心做上帝分配給我們不同的人,在當下不同的份
[00:27:23.860 --> 00:27:49.860]  可能這個使命不及以前那麼溫馨,這個使命不及以前那麼浪漫,但我們只要仍然被上帝的愛感動,仍然見到當代上帝給我們的異象,這份使命的動力就可以凌駕很多我們客觀環境各樣的挑戰,仍然有心有力繼續走下去
[00:27:49.860 --> 00:28:03.860]  我記得有一次見到一位牧者,他很忙,我就問他,你辛苦嗎?他說了一句話,他說如果你喜歡的話,你就不會辛苦了,不過當然我們會累
[00:28:03.860 --> 00:28:14.860]  從尋侍奉的初衷,我們不忘記神救贖的恩情,我們為了有資格服侍這麼榮耀的神,我們會感恩
[00:28:14.860 --> 00:28:33.860]  有一次我們同工會查經,那時候李牧師偶然會在網上跟我們參加,我們分享一個問題,2024年你最大的願望是什麼?我記得那天我看著網上Zoom上的李牧師,我想他當然是說身體健康
[00:28:33.860 --> 00:28:53.860]  我們同工真的有很多人說願望是身體健康,但他說了兩個字,侍奉,當時給我一些反思,原來可以侍奉是這個意思
[00:28:53.860 --> 00:29:08.860]  四月份我們會調整我們的崇拜時段,也會同步去更新我們教會的生活,我們也會按著需要稍後安排一些培訓,一些招募
[00:29:08.860 --> 00:29:33.860]  我們固然期待有更多弟兄姊妹可以投身一起去建立神的家,不過我們不是單單希望有足夠的人手去填滿每一個崗位,真是填滿的有些事工可以放下,我們最緊張的不是有足夠的人手去塞滿每一個崗位,我們更著緊的是帶著怎樣的生命去侍奉主
[00:29:33.860 --> 00:29:49.860]  盼望在侍奉的路上我們不斷地成長,我們更加體會神的愛,愛上帝所愛,我們著緊的不是單單很多人侍奉,我們著緊帶著一份愛主的生命,愛人的生命
[00:29:49.860 --> 00:30:03.860]  我們當然有很多不足要去學習,一起去學做上帝忠心良善的僕人,我們同心去禱告
[00:30:03.860 --> 00:30:27.860]  我謙卑來到上主的跟前,在我當中有沒有弟兄姊妹現在有參與侍奉的呢?你願不願意看到上主的榮耀聖潔,你很想參與侍奉?已經有參與侍奉的弟兄姊妹,你現在最大的挑戰是什麼?
[00:30:27.860 --> 00:30:42.860]  很想給大家一點時間與上帝有一個對話
[00:30:42.860 --> 00:30:58.860]  親愛的恩主,我們來到你的跟前,感謝主你賜下寶貴的救恩,我們能夠竟然有資格可以被蒙恩去服侍一個榮耀的上帝
[00:30:58.860 --> 00:31:15.860]  主要在這裡特別感謝你,養在窩夫家裡面有很多弟兄姊妹,他們很努力,很辛勞地一同為這個家守望,以致我們不是單打獨鬥,我們能夠互相同行
[00:31:15.860 --> 00:31:31.860]  主我們不知道前面我們會影響什麼挑戰,也不知道明年的今天我們還能否安舒地在這裡敬拜你,仍然可以平平安安地去侍奉
[00:31:31.860 --> 00:31:50.860]  帝主,為了我們仍然能夠一起在你的國度裡有份去感恩,我們確信上帝你永遠在掌權,主我求你讓我們看見上帝放在我們生命裡的異象
[00:31:50.860 --> 00:32:10.860]  你讓我們忠心於上帝,你安放在我們每一個人當下的份,我們盡忠做我們的本份,哪怕現在可能我們不知道有沒有成效,但是深信上帝按照你的計劃,你的應許會成就你的旨意
[00:32:10.860 --> 00:32:24.860]  求你繼續祝福帶領,加能賜力給我們,祝福汪福家,祝福這個世代,讓更多人便利的福音帶領更好的生命
[00:32:24.860 --> 00:32:30.860]  多謝你聽我們的禱告,奉陪我救主,耶穌基督,寶貴性命去求,阿們
