
[00:00:00.000 --> 00:00:04.720]  在聆聽主導以前,我們一起跟心梯頭、肚、腹、淫、亡、慾、主、愛、神
[00:41:25.920 --> 00:41:47.920]  他說,那些雖你和昌記都比你們先進神的國,這個說話,耶穌從他口一出,可以說是晴天霹靂,對誰的晴天霹靂,對這幫大祭司和民間長老是一個晴天霹靂,
[00:41:47.920 --> 00:42:08.920]  因為這幫以為自己是非常尊貴的人,很準確,也都判斷了耶穌在這個比喻裡面,誰才是順從父親的意思的祭司長和民間長老。
[00:42:08.920 --> 00:42:27.920]  這麼厲害了,但是耶穌竟然說,你們如果想在這個天國上面有份,對不起,原來雖你和昌記都比你們先進神的國。
[00:42:27.920 --> 00:42:44.920]  耶穌這句說話其實已經很客氣了,耶穌沒有一下子封了他們,說你們死定了,如果耶穌說你們這幫祭司長和民間長老一定不能進天國,這個就叫論斷了。
[00:42:44.920 --> 00:43:11.920]  當然耶穌知道的情況才做這個決定,不過耶穌沒有這樣說,耶穌為什麼不這樣說,不一下子下了一個定論,因為的確在猶太人公會裡面,後來真的有一個人可以改變過來,至少我們知道的其中一個就是我剛才所說的其中一個在阿利米泰尼的一個人物叫約瑟。
[00:43:11.920 --> 00:43:29.920]  耶穌作任何的事都希望盡量挽救多一個人,所以聖經所提及到的,上帝願意萬人得救,不願一人沉淪就是這個原因,一個都不放過。
[00:43:29.920 --> 00:43:47.920]  所以當阿巴拉罕和上帝在討價還價,為了所多瑪俄摩拉的時候,其實上帝真的很寬容的,一個我都救,一個都不滅這個所多瑪城,但又沒有,一個都沒有。
[00:43:47.920 --> 00:44:03.920]  後來有一個肯聽話的,回轉奧悔了過來,羅德,一個都不放過。
[00:44:03.920 --> 00:44:27.920]  但是對於這幫人來講有沒有搞錯,我們這麼尊貴的身份又答中答案了,我們應該一定入硬多倫多大學了,對不對?不是喔,耶穌說竟然瑞利和妓女們都比我們早進入天國,其實這句說話就是說這幫人超前了你們,這幫人是什麼人?
[00:44:27.920 --> 00:44:55.920]  這幫人是大祭司、民事祭司、法尼塞人,甚至這些長老全是不欣賞的人,壞人,為羅馬人打工,他們為我收了一些電稅,但基本上他們都是欺負我們的,為外國勢力來抓我們的民脂民膏。
[00:44:55.920 --> 00:45:15.920]  我們看不起這些人,妓女,妓女是什麼人來的?妓女是什麼人?很低等的人來的,不過上帝妓女都能用得著的。
[00:45:15.920 --> 00:45:43.920]  看回書下記,妓女拉合,well informed party,很多資訊齊全的,收盡所有各方資訊,因為什麼人來到妓院,商人,做生意的人從世界各地來的,他們收到最新的消息。
[00:45:43.920 --> 00:46:03.920]  等同於今天你看新聞,看財經消息應該是最快的,你看財經新聞一定會知道這個世界的事情在發生什麼,風吹草動財經新聞第一樣講,妓女其實是這樣的人,上帝又用得著。
[00:46:03.920 --> 00:46:19.920]  在這個時候,你越看不起的人,上帝反而用得著他們,並且再來多一擊。
[00:46:19.920 --> 00:46:36.920]  耶穌說什麼?就是三十二節,他說因為約翰遵著,而路到你們這裡來,你們卻不信他,雖利和娼妓倒信他們,你們看見了,或後來還是不懊悔去信他。
[00:46:36.920 --> 00:47:00.920]  耶穌其實在這裡指出了這些祭司長和長老們,他們的生命生活其實如同小兒子一樣,他們很光鮮的,在人群當中很漂亮的,好像自己掌握了上帝所有的律法的權柄在他們手上。
[00:47:00.920 --> 00:47:17.920]  他們說什麼?你們不能反抗。但是怎樣?原來你根本沒有懊悔,因為你根本沒有認清楚,你侍奉的是耶和華,是你們的主,你沒有認定這一點。
[00:47:17.920 --> 00:47:41.920]  它是你們的天賦,但是你卻是胡假虎威,用回我上一課的例子。這些人有沒有因為耶穌這樣去說一說,然後他們的心思又改變呢?當然不會,因為這裡再次重新說了他們的屬靈的現象,就是施洗約翰那個現象。
[00:47:41.920 --> 00:48:10.920]  這裡耶穌再一次承接上文,在第21章第25節說到施洗約翰的洗,這件事,並且連接施洗約翰後來的遭遇。施洗約翰他來到是將上帝的救恩悔改的洗禮帶來,連瑞利妓女都肯相信。
[00:48:10.920 --> 00:48:31.920]  哪裡告訴我們?馬太楓就告訴我們,當他施浸的時候,在四方的地方,無論猶太地,或者是約旦河以東的地方,即是約旦河以西以東所有的地方,蜂擁來到約翰接受他的洗禮。
[00:48:31.920 --> 00:48:44.920]  那些人來到相信,但結果怎樣?你們卻是一幫謀害施洗約翰的人,你們是一幫謀害施洗約翰的人。
[00:48:44.920 --> 00:49:13.920]  我們看回第14章,第1至12節的經文,記載到希律怎樣在捉了施洗約翰,將他下在監獄之後,最後怎樣施洗約翰在一個沒有腦子的,沒有經過深思細想的,胡亂應許之下,希律就將施洗約翰殺死。
[00:49:13.920 --> 00:49:35.920]  就是因為施洗約翰指出希律娶了兄弟菲力妻子希羅底,一件按意而行的事,所以這段聖經就說,因為約翰遵著意路到你們這裡來。
[00:49:35.920 --> 00:50:01.920]  在這裏讓我插一句口,在解釋聖經上,有些人很喜歡引用舊約場景,新約場景,去解釋那條什麼意路,那條什麼路等等,去套入去解釋聖經,其實有時不需要的,有時有些需要,不過不是經常需要的。
[00:50:01.920 --> 00:50:19.920]  經文馬太風自己解釋給我們知道,施洗約翰由頭到尾都是按意來到以色列文當中運作,是人不喜歡他的意而彰顯。
[00:50:19.920 --> 00:50:41.920]  所以就將那些意踐踏,希羅底這個情婦利用她的女兒在希律面前跳舞,哄得她開開心心的時候,就殺死了恆意的人。
[00:50:41.920 --> 00:51:02.920]  這個正是我想加多一點時間去講的,原來這個世界裏面,當有人恆意的時候,一定有人不喜歡。
[00:51:02.920 --> 00:51:22.920]  基督徒,不知道你有沒有見過,因為你恆意,人家不喜歡。如果你恆意之後,得來的結果是不好的,那你的回應是什麼呢?
[00:51:22.920 --> 00:51:34.920]  這一點很重要,因為這一點也是怎樣,用今天的講法,怎樣成魔過程,基督徒怎樣成為魔鬼的爪牙,也是這個過程。
[00:51:34.920 --> 00:51:46.920]  因為很多時候,當我們恆意的時候,得不到恆意應有的結果,好像施洗約翰一樣,結局還要被殺。
[00:51:46.920 --> 00:51:56.920]  基督徒誠實的行為,做了之後,沒有好後果,先炒魷魚炒你,那你怎樣呢?
[00:51:56.920 --> 00:52:07.920]  那你是不是成魔了,以後我不要再恆意了,恆意沒有好結果,不出聲當沒事發生。
[00:52:07.920 --> 00:52:15.920]  魔鬼最喜歡在這些地方裏面,加鹽加醋。
[00:52:15.920 --> 00:52:30.920]  這幫民事祭司法尼塞人長老,包括這幫祭司長,我想問一下他們是不是一開始的心就已經納壞心腸,要藏在神的殿裏面工作?
[00:52:30.920 --> 00:52:36.920]  或許他們可能真心去相信主。
[00:52:36.920 --> 00:52:50.920]  但是在這個過程當中,因為這個群體太大了,權力太大了,如果我不依照,相信他們去運作的時候,我生存不了。
[00:52:50.920 --> 00:53:00.920]  於是乎就發生了一種很扭曲的思想,有一些信徒就開始存留在教會裏面,叫做臥底信徒。
[00:53:00.920 --> 00:53:13.920]  你知道什麽叫臥底信徒嗎?看電影也看得多,臥底就是要潛入犯罪集團裏面,然後犯罪集團去打家劫舍,他又去打家劫舍。
[00:53:13.920 --> 00:53:31.920]  不過在打家劫舍的同時又去放風聲,假設警方是活動,就去擒擋,去滅罪,用這種方法。
[00:53:31.920 --> 00:53:46.920]  你知道今天有很多信徒是這樣的嗎?既然我在教會,教會的團流,個個都是這樣做,個個都是按照喜好而回教會,個個都是自己的喜好去侍奉,於是我就按喜好去做事。
[00:53:46.920 --> 00:54:07.920]  不要發聲,雖然我知道這件事不對,但是不要發聲,或許你做了一些事有幫助,上帝會有他的工作,上帝有他的大能大事,所以不用擔心,上帝搞定那部分,我們繼續做臥底信徒,隨著一些錯誤的神學觀繼續走。
[00:54:07.920 --> 00:54:19.920]  不要說真話,知道也不要說,久而久之你就上了成魔之道。
[00:54:19.920 --> 00:54:33.920]  為什麼今天的教會墮落成這樣現象?因為太多這種縱容墮落的牧者傳道人教會令人,而信徒也覺得很舒服。
[00:54:33.920 --> 00:54:49.920]  試問在這段聖經裡面,耶穌說完這番話,這幫民事祭司是不是接著抱著耶穌去親呢?我相信耶穌說完這番話,這幫人一下子就說,你講來講去,講我而已。
[00:54:49.920 --> 00:55:05.920]  我怎樣喜歡你,怎樣跟從你,就算你在這裡講的多麼好也好,聖殿,浪費時間,我不會聽你的。
[00:55:05.920 --> 00:55:19.920]  是什麼可以改變一個人的懊悔?剛才我才講完,是你清楚認識你跟上帝的父子關係。
[00:55:19.920 --> 00:55:35.920]  你如果不認清楚這一點,你很容易就隨波逐流了,人家說什麼就說什麼,教會這樣搞就這樣搞下去,搞一千年二千年都是這樣,甚至搞永恆都可以這樣搞教會。
[00:55:35.920 --> 00:55:53.920]  不要講上帝的真理,不要講那個人真正的屬靈狀態給人知道,上帝是有他的工作的,不要整天把上帝在某一個人上面的工作變成一個普及性的做法。
[00:55:53.920 --> 00:56:18.920]  我用一個簡單例子,我真的用一個最簡單的例子,你會聽過一些見證,就說有一個弟兄或者姊妹,他患了癌症,然後他誠心向上帝禱告,禱告了之後,沒有了癌症。
[00:56:18.920 --> 00:56:47.920]  是真的,不過不一定發生在所有有癌症的弟兄姊妹身上,有些弟兄姊妹患癌症,上帝容許的,是要他在癌症裏面學會第二樣東西,所以我經常都跟大家弟兄姊妹分享,有一個姊妹在美國,她縱然患癌症,她仍然努力讀聖經。
[00:56:47.920 --> 00:57:06.920]  縱然她的癌症她再不想做,做什麼治療都好,是很辛苦,但是她沒有放棄她每一天的生命生活怎樣去見證上帝,什麼人才有這種生命力?
[00:57:06.920 --> 00:57:33.920]  一種人認定了我和上帝是父子的關係,我是屬於上帝的子民,我是屬於上帝的國的一份子,因此我就投身在這個家裏面,竭盡自己所能。
[00:57:36.920 --> 00:58:03.920]  能做的,我就去做,不需要別人說,不需要別人推,但很可惜這幫人面子攸關,耶穌你這樣說,弄到我們這幫人沒有什麼好的形象,很流行說超象權,沒有什麼形象的超象不好,於是乎怎樣?
[00:58:03.920 --> 00:58:21.920]  繼續想方法弄死耶穌,所以跟著下去從二十一章一路下去你一路看見就是不斷不斷不斷不斷這幫人怎樣設計來陷害耶穌基督,來到二十二章更加進入白熱化的階段。
[00:58:21.920 --> 00:58:50.920]  兩姐妹,這幫人為什麼會不明白上帝的心思意念?你如果能夠蒙照到一個猶太人公會裏面的一份子,為什麼你不在那裏面去發揮你對上帝的認識,而是在這裏與這幫其他的民事祭司法尼塞人教會領袖和民間領袖去糾合?
[00:58:50.920 --> 00:59:18.920]  並且糾結希律王的勢力?因為人很享受在這個世界裏面的光榮,因為馬上見到,於是乎即使扭曲上帝的心思意念,都希望在這個世界裏面享受這些世界而來的喜樂,然後最後寧願說一句上帝最後會饒恕我。
[00:59:18.920 --> 00:59:46.920]  兩姐妹,如果你明知故犯的話,上帝會不會去饒恕你呢?我不給答案,我沒有這個權利給答案,不過我不想我在明知上帝的心思之下去故犯上帝給我應有的屬靈生活。
[00:59:46.920 --> 00:59:57.920]  在聖經裏面有一字經文,我很喜歡的,我相信很多信徒都會喜歡的,就是詩篇,第一篇,第二節。
[00:59:57.920 --> 01:00:07.920]  我想十個穿著九個狗的信徒都一定會背這本聖經,不如我試試背吧,好嗎?
[01:00:07.920 --> 01:00:17.920]  為喜愛夜華律閣,晝夜思想,這人便為有福。
[01:00:17.920 --> 01:00:32.920]  做基督徒,做屬神的子民,其實不是一夜登天的,而是需要不住的晝夜思想。
[01:00:32.920 --> 01:00:41.920]  因為我思想上帝的話的時候,我只能夠驚醒我的屬靈生命多一點。
[01:00:41.920 --> 01:01:09.920]  民事祭司法尼賽人,祭司長,教會領袖,民間領袖,這幫所有掌權的人,有沒有想想晝夜思想上帝的心思意念?還是信著今天我都不錯,做臥底教會的信徒,臥底傳道人,傳一些道?
[01:01:09.920 --> 01:01:20.920]  OK的,大家喜歡聽,或許上帝的靈工作,用這種態度,烏瑟瑟過生活。
[01:01:20.920 --> 01:01:29.920]  這個大兒子的靈性,其實正反映了你和我應有的靈性。
[01:01:29.920 --> 01:01:47.920]  天父,多謝你給了我在這段聖經裡面的提醒,感謝你藉著主耶穌基督,對於這幫祭司長和民間的長老的不放過。
[01:01:47.920 --> 01:01:54.920]  而這個不放過,是帶著一份挽救挽回的心來參與。
[01:01:54.920 --> 01:02:03.920]  至於有沒有這樣的生命,我們知道這個完全在乎於聖靈的工作,求主你的帶領。
[01:02:03.920 --> 01:02:20.920]  可能今天我們帶著錯誤來相信你,或許今天這段經文,就將我們扭轉過來,回歸一個合神心意的教導,讓我們能夠向著。
[01:02:20.920 --> 01:02:34.920]  真正救恩所成就的主耶穌基督,回去活出有信徒,真正屬神子民的生命樣式。
[01:02:34.920 --> 01:02:39.920]  禱告奉靠主耶穌基督,得盛名字而求。
