
[00:00:00.000 --> 00:00:05.380]  今個禮拜的題目就叫做「被揀選的族類」
[00:16:26.020 --> 00:16:27.620]  為什麼會這樣呢
[00:16:27.620 --> 00:16:31.700]  我們真的想著要靠我們自己的成就
[00:16:31.700 --> 00:16:33.300]  我們做出來多麼威風
[00:16:33.300 --> 00:16:38.380]  以致我們令到上帝的臉貼光
[00:16:38.380 --> 00:16:40.740]  會不會掉轉了
[00:16:40.740 --> 00:16:42.500]  在整個創造的故事裡面
[00:16:42.500 --> 00:16:44.220]  你讀經裡面 你小時候聽故事裡面
[00:16:44.220 --> 00:16:45.420]  你要知道
[00:16:45.420 --> 00:16:49.420]  上帝的揀選是由創世已經開始的
[00:16:49.420 --> 00:16:52.220]  為什麼上帝這麼愛人類
[00:16:52.220 --> 00:16:54.060]  很簡單
[00:16:54.060 --> 00:16:55.660]  神揀了我們
[00:16:55.660 --> 00:16:58.020]  萬物裡面只有人類
[00:16:58.020 --> 00:17:01.260]  是按照上帝的形象來做的
[00:17:01.260 --> 00:17:02.940]  而最奇怪的
[00:17:02.940 --> 00:17:04.140]  我們跑也跑不得快
[00:17:04.140 --> 00:17:05.140]  游泳也不太行
[00:17:05.140 --> 00:17:06.500]  飛也飛不起
[00:17:06.500 --> 00:17:07.460]  不知道為什麼
[00:17:07.460 --> 00:17:10.940]  竟然我們被賦予一個很重要的任務
[00:17:10.940 --> 00:17:13.140]  來管理大地
[00:17:13.140 --> 00:17:16.340]  很多時候魔鬼很喜歡做一個無形的
[00:17:16.340 --> 00:17:19.020]  內疚感 自卑感
[00:17:19.020 --> 00:17:21.700]  令到很多信徒覺得自己不配
[00:17:21.700 --> 00:17:23.020]  做得不好
[00:17:23.020 --> 00:17:27.620]  以致我們不能夠理直氣壯地告訴別人
[00:17:27.620 --> 00:17:29.380]  我們是基督徒
[00:17:29.380 --> 00:17:34.220]  因為我們自己都在為自己打分
[00:17:34.220 --> 00:17:37.020]  好像這個不太夠樣 不太夠分
[00:17:37.020 --> 00:17:38.860]  還是不要讓別人知道
[00:17:38.860 --> 00:17:39.900]  我們在生命成長營
[00:17:39.900 --> 00:17:40.500]  在基督成形會
[00:17:40.500 --> 00:17:42.980]  很多時候都處理很多這些個案
[00:17:42.980 --> 00:17:45.340]  但我估計你真的要讀成經 去讀書
[00:17:45.340 --> 00:17:47.260]  原因就是在不同課程裡面
[00:17:47.260 --> 00:17:49.300]  都給我們看見一個很大的奧秘
[00:17:49.300 --> 00:17:50.580]  不但在創造裡面
[00:17:50.580 --> 00:17:52.940]  上帝為什麼會揀了人類
[00:17:52.940 --> 00:17:56.660]  而當人類真的壞了 軟弱墮落的時候
[00:17:56.660 --> 00:18:00.260]  上帝竟然為我們定下咎因
[00:18:00.260 --> 00:18:02.420]  我們聽耶穌基督降世拯救罪人
[00:18:02.420 --> 00:18:03.500]  我們聽了很多次了
[00:18:03.500 --> 00:18:04.980]  回教會都聽了很多次
[00:18:04.980 --> 00:18:06.660]  你不要覺得那麼沒有鬼
[00:18:06.660 --> 00:18:09.100]  但你沒有想過我們經常都在講魔鬼
[00:18:09.100 --> 00:18:10.860]  有神有魔鬼之類
[00:18:10.860 --> 00:18:12.700]  天使墮落
[00:18:12.700 --> 00:18:16.540]  上帝卻沒有為天使定下咎因
[00:18:16.540 --> 00:18:19.100]  你不要問我為什麼 我不知道
[00:18:19.100 --> 00:18:21.340]  我們很多時候要問公平不公義
[00:18:21.340 --> 00:18:23.060]  但是今時今日
[00:18:23.060 --> 00:18:28.420]  人類我們真的不要講公平和公義
[00:18:28.420 --> 00:18:33.180]  因典裡面就是不公平
[00:18:33.180 --> 00:18:35.740]  你再聽清楚 什麼叫因典
[00:18:35.740 --> 00:18:38.620]  因典就是不公平
[00:18:38.620 --> 00:18:43.500]  哥哥考第一 可以拿到這個玩具車的
[00:18:43.500 --> 00:18:47.300]  你考不到第一 你不應該有的
[00:18:47.300 --> 00:18:49.460]  但媽媽有因典
[00:18:49.460 --> 00:18:52.860]  弟弟 下次你真的要努力一點
[00:18:52.860 --> 00:18:54.980]  你玩的比較小
[00:18:54.980 --> 00:18:58.500]  但你記住 下次要考好一點
[00:18:58.500 --> 00:18:59.700]  公不公平
[00:18:59.700 --> 00:19:01.500]  不公平的
[00:19:01.500 --> 00:19:03.980]  他都沒有考第一
[00:19:03.980 --> 00:19:07.020]  對你來說 對弟弟來說
[00:19:07.020 --> 00:19:08.700]  這個是因典
[00:19:08.700 --> 00:19:13.500]  上帝對人類的愛是愛到不公平
[00:19:13.500 --> 00:19:16.620]  已經知道人類犯罪就應該死
[00:19:16.620 --> 00:19:18.860]  就應該敗
[00:19:18.860 --> 00:19:21.100]  但是上帝的愛
[00:19:21.100 --> 00:19:25.100]  他願意為我們去成就這份咎因
[00:19:25.100 --> 00:19:27.900]  甚至自己親自落到這個人間
[00:19:27.900 --> 00:19:29.900]  成為人類 死在十字架上
[00:19:29.900 --> 00:19:32.060]  承受一切的苦楚
[00:19:32.060 --> 00:19:35.060]  所以約翰說
[00:19:35.060 --> 00:19:37.820]  耶穌基督對我們的愛是什麼
[00:19:37.820 --> 00:19:39.900]  是愛到底的愛
[00:19:39.900 --> 00:19:41.300]  如果你真的去明白
[00:19:41.300 --> 00:19:44.020]  上帝對我們所謂的咎因背後
[00:19:44.020 --> 00:19:47.300]  所隱藏這份深厚的愛的時候
[00:19:47.300 --> 00:19:49.300]  其實你在耶穌基督的眼睛
[00:19:49.300 --> 00:19:51.060]  重新去看你自己
[00:19:51.060 --> 00:19:52.940]  重新去看這個世界
[00:19:52.940 --> 00:19:54.860]  你會有不一樣的生命
[00:19:54.860 --> 00:19:56.980]  丁子梅 被揀選的族類
[00:19:56.980 --> 00:20:00.380]  是我們一個很重要的權柄
[00:20:00.380 --> 00:20:02.740]  對 你真的不行
[00:20:02.740 --> 00:20:05.140]  對 你真的很差
[00:20:05.140 --> 00:20:09.460]  問題是 上帝揀了你
[00:20:09.460 --> 00:20:11.260]  除了咎因之外
[00:20:11.260 --> 00:20:13.820]  我們還可以說些什麼呢
[00:20:13.820 --> 00:20:16.860]  為何還要推遲呢
[00:20:16.860 --> 00:20:19.620]  應該快快地來到上帝的面前
[00:20:19.620 --> 00:20:23.380]  去領受上帝對你一切的咎因
[00:20:23.380 --> 00:20:25.140]  當我們明白上帝對我們的愛
[00:20:25.140 --> 00:20:26.980]  和呼召的時候
[00:20:26.980 --> 00:20:28.620]  我們會有壓力的
[00:20:28.620 --> 00:20:31.140]  做一個君尊的祭司是否容易呢
[00:20:31.140 --> 00:20:32.980]  祭司的責任是做什麼呢
[00:20:32.980 --> 00:20:34.460]  簡單來說 在聖經裡面
[00:20:34.460 --> 00:20:37.220]  祭司其實是神和人之間的中保
[00:20:37.220 --> 00:20:41.620]  代表了人類去將祭物獻上
[00:20:41.620 --> 00:20:43.100]  特別是犯罪的時候
[00:20:43.100 --> 00:20:44.580]  每年都獻上贖罪祭
[00:20:44.580 --> 00:20:46.300]  希望上帝不會拋棄你
[00:20:46.300 --> 00:20:47.340]  但是另一方面
[00:20:47.340 --> 00:20:49.380]  祭司也代表了上帝
[00:20:49.380 --> 00:20:50.940]  將上帝的律例演章
[00:20:50.940 --> 00:20:53.740]  去教導人民去遵守
[00:20:53.740 --> 00:20:55.420]  而最重要的
[00:20:55.420 --> 00:20:56.500]  就是每一年
[00:20:56.500 --> 00:20:59.460]  大祭司會代表全國的神明
[00:20:59.460 --> 00:21:01.540]  去到致政所裡面
[00:21:01.540 --> 00:21:03.580]  在這個私恩寶座面前
[00:21:03.580 --> 00:21:05.620]  去乞求上帝的憐憫
[00:21:05.620 --> 00:21:08.300]  因為人的罪是沒有辦法
[00:21:08.300 --> 00:21:10.500]  讓我們可以去親近主的
[00:21:10.500 --> 00:21:14.700]  唯有我們去懇求上帝的私恩憐憫的時候
[00:21:14.700 --> 00:21:16.180]  不要看我們的罪
[00:21:16.180 --> 00:21:18.020]  我們才能夠存活
[00:21:18.020 --> 00:21:19.220]  所以每一年
[00:21:19.220 --> 00:21:22.020]  當我的祭司能夠在致政所
[00:21:22.020 --> 00:21:24.180]  寧言沙啞啞出來
[00:21:24.180 --> 00:21:26.260]  全國歡呼
[00:21:26.260 --> 00:21:28.380]  代表了感恩
[00:21:28.380 --> 00:21:30.300]  上帝赦免我們的罪
[00:21:30.300 --> 00:21:33.300]  我們又可以開心地活一年
[00:21:33.300 --> 00:21:35.900]  所以當你成為一個君尊的祭司
[00:21:35.900 --> 00:21:38.780]  是代表了我們要有這個責任
[00:21:38.780 --> 00:21:41.900]  去為所有人去代求
[00:21:41.900 --> 00:21:43.900]  也有一個責任
[00:21:43.900 --> 00:21:46.980]  去讓其他人透過你去認識神
[00:21:46.980 --> 00:21:48.220]  去經歷神
[00:21:48.220 --> 00:21:51.940]  以及去領受上帝的賜福
[00:21:51.940 --> 00:21:53.380]  可能我們會想
[00:21:53.380 --> 00:21:54.740]  屋頌萊沒想過
[00:21:54.740 --> 00:21:57.700]  原來我有這麼偉大的工作是要做的
[00:21:57.700 --> 00:21:58.660]  弟兄姊妹
[00:21:58.660 --> 00:21:59.660]  聖經經常說
[00:21:59.660 --> 00:22:01.220]  當信主耶穌
[00:22:01.220 --> 00:22:04.660]  你和你一家都必得救
[00:22:04.660 --> 00:22:06.900]  其實在教會裡面我們是很感恩的
[00:22:06.900 --> 00:22:08.660]  我們真的見著弟兄姊妹
[00:22:08.660 --> 00:22:10.180]  只有你一個信主
[00:22:10.180 --> 00:22:12.100]  然後因為你的緣故
[00:22:12.100 --> 00:22:14.500]  上帝私恩於你和你的家族
[00:22:14.500 --> 00:22:18.180]  而你見到你願意去分享上帝的恩典
[00:22:18.180 --> 00:22:20.980]  你願意去為你的家人祈求的時候
[00:22:20.980 --> 00:22:22.980]  多難多難的
[00:22:22.980 --> 00:22:26.420]  都會一個一個地敢歸向主
[00:22:26.420 --> 00:22:28.300]  剛剛我們在宣傳那裡
[00:22:28.300 --> 00:22:30.900]  說的姊妹的見證其實很感動的
[00:22:30.900 --> 00:22:32.460]  很難的,對不對?
[00:22:32.460 --> 00:22:35.180]  但是我們見著千脈
[00:22:35.180 --> 00:22:37.180]  由學生工作開始
[00:22:37.180 --> 00:22:40.980]  慢慢慢慢好像一輛火車開一輛火車開
[00:22:40.980 --> 00:22:42.260]  來到去搭
[00:22:42.260 --> 00:22:43.740]  小孩有小孩的搭
[00:22:43.740 --> 00:22:46.460]  然後我們的老人家一直一直地搭上去
[00:22:46.460 --> 00:22:50.820]  今天零歲到九十幾一百歲
[00:22:50.820 --> 00:22:54.340]  都能夠真的進入在上帝的國度裡面
[00:22:54.340 --> 00:22:55.820]  為的事是因為
[00:22:55.820 --> 00:22:58.180]  當中每一個信主的弟兄姊妹
[00:22:58.180 --> 00:23:01.260]  我們願意去成為這個宗保
[00:23:01.260 --> 00:23:02.780]  負起這個責任
[00:23:02.780 --> 00:23:05.140]  在教育的時候
[00:23:05.140 --> 00:23:07.220]  做祭司這麼容易的
[00:23:07.220 --> 00:23:09.820]  你要天生是利未之派
[00:23:09.820 --> 00:23:11.340]  你才有機會
[00:23:11.340 --> 00:23:12.340]  是被揀選的
[00:23:12.340 --> 00:23:13.700]  十二支派裡面
[00:23:13.700 --> 00:23:15.820]  上帝是揀了利未
[00:23:15.820 --> 00:23:19.460]  而當中能夠做大祭司的
[00:23:19.460 --> 00:23:20.300]  更糟糕
[00:23:20.300 --> 00:23:22.580]  只是有亞倫的子孫
[00:23:22.580 --> 00:23:24.020]  今天你跟我不是猶太人
[00:23:24.020 --> 00:23:26.940]  我們天生沒有這個DNA的遺傳
[00:23:26.940 --> 00:23:30.780]  我們怎麼能夠成為一個軍專的祭司呢?
[00:23:30.780 --> 00:23:32.180]  特別用到軍專這個形容詞
[00:23:32.180 --> 00:23:33.660]  比得上說什麼
[00:23:33.660 --> 00:23:35.700]  在說新約裡面有一個很重要的概念
[00:23:35.700 --> 00:23:37.700]  就叫做信徒佳祭司
[00:23:37.700 --> 00:23:39.940]  浸信會是特色之一
[00:23:39.940 --> 00:23:42.420]  考文遜德的時候記住要說這句
[00:23:42.420 --> 00:23:43.420]  為什麼?
[00:23:43.420 --> 00:23:44.420]  原因就是
[00:23:44.420 --> 00:23:45.820]  原來你跟我
[00:23:45.820 --> 00:23:49.020]  今天怎麼能夠成為這麼尊貴的祭司呢?
[00:23:49.020 --> 00:23:50.500]  不是因為我們的DNA
[00:23:50.500 --> 00:23:52.300]  或者我們的家譜的問題
[00:23:52.300 --> 00:23:54.980]  是因為我們源於基督
[00:23:54.980 --> 00:23:58.820]  我們的線不是由利未之派來的
[00:23:58.820 --> 00:24:00.380]  而在這個希伯來書裡面
[00:24:00.380 --> 00:24:01.660]  更加解釋到
[00:24:01.660 --> 00:24:03.780]  耶穌基督為什麼會是祭司
[00:24:03.780 --> 00:24:07.700]  耶穌基督也不是利未之派的
[00:24:07.700 --> 00:24:09.780]  祂是由大之派的
[00:24:09.780 --> 00:24:13.460]  但是祂被稱為抹後的大祭司
[00:24:13.460 --> 00:24:16.100]  原因是祂源於麥基西德
[00:24:16.100 --> 00:24:18.740]  如果簡單地查麥基西德是哪一個呢?
[00:24:18.740 --> 00:24:21.260]  那是一個被上帝稱為
[00:24:21.260 --> 00:24:23.940]  上帝至高的祭司
[00:24:23.940 --> 00:24:25.100]  沒有族譜的
[00:24:25.100 --> 00:24:26.620]  無父無母
[00:24:26.620 --> 00:24:28.180]  查不到是哪裡來的
[00:24:28.180 --> 00:24:30.740]  其實是形容祂就是
[00:24:30.740 --> 00:24:33.940]  與上帝的兒子相似的那個
[00:24:33.940 --> 00:24:37.020]  而耶穌基督在希伯來書去形容祂
[00:24:37.020 --> 00:24:40.980]  為什麼耶穌會是最後的大祭司呢?
[00:24:40.980 --> 00:24:46.460]  聖經就說祂是源於麥基西德的體系
[00:24:46.460 --> 00:24:48.140]  祂是一個王來的
[00:24:48.140 --> 00:24:51.060]  麥基西德被稱為撒冷王
[00:24:51.060 --> 00:24:54.340]  是一個王族身份的祭司
[00:24:54.340 --> 00:24:56.860]  所以你想想
[00:24:56.860 --> 00:24:59.180]  我們的家譜是哪裡來的?
[00:24:59.180 --> 00:25:00.820]  我們是源於王族的
[00:25:00.820 --> 00:25:01.540]  你有沒有想過?
[00:25:01.540 --> 00:25:02.500]  跟教友說
[00:25:02.500 --> 00:25:05.620]  你是王族來的
[00:25:05.620 --> 00:25:08.700]  因為我們今天被稱為君尊的祭司
[00:25:08.700 --> 00:25:10.700]  不只是一個普通的祭司那麼簡單
[00:25:10.700 --> 00:25:11.980]  你是一個王族的祭司
[00:25:11.980 --> 00:25:13.820]  你的身份是哪裡來的?
[00:25:13.820 --> 00:25:17.940]  都是因為上帝的揀選和任命而來的
[00:25:17.940 --> 00:25:20.380]  所以今天為什麼你可以為別人祈禱?
[00:25:20.380 --> 00:25:23.820]  為什麼你可以去代求?
[00:25:23.820 --> 00:25:25.940]  是因為你做得好?
[00:25:25.940 --> 00:25:27.020]  I am sorry
[00:25:27.020 --> 00:25:28.580]  不關你做得好不好
[00:25:28.580 --> 00:25:29.780]  是因為你的身份
[00:25:29.780 --> 00:25:31.500]  我簡單的比喻就是
[00:25:31.500 --> 00:25:33.020]  你的小朋友
[00:25:33.020 --> 00:25:36.260]  為什麼可以命令你的傭人?
[00:25:36.260 --> 00:25:37.220]  三四歲
[00:25:37.220 --> 00:25:37.900]  小孩子
[00:25:37.900 --> 00:25:38.940]  書包又揹不起
[00:25:38.940 --> 00:25:39.820]  飯又不懂得吃
[00:25:39.820 --> 00:25:40.980]  扣都扣錯了
[00:25:40.980 --> 00:25:42.140]  他憑什麼
[00:25:42.140 --> 00:25:44.060]  你都是去命令他的傭人
[00:25:44.060 --> 00:25:46.220]  憑什麼?
[00:25:46.220 --> 00:25:47.780]  就是你的兒子
[00:25:47.780 --> 00:25:48.580]  是不是?
[00:25:48.580 --> 00:25:50.500]  就是我這個尊貴的身份
[00:25:50.500 --> 00:25:53.700]  他就能夠可以叫你的傭人做事
[00:25:53.700 --> 00:25:54.740]  很坦白
[00:25:54.740 --> 00:25:58.780]  我沒想到我的小狗也有這個權力
[00:25:58.780 --> 00:26:00.940]  他去鋪鋪完了之後
[00:26:00.940 --> 00:26:01.740]  他很機靈的
[00:26:01.740 --> 00:26:04.140]  他分辨出哪個傭人是誰的主人
[00:26:04.140 --> 00:26:05.580]  他是去傭人的房間
[00:26:05.580 --> 00:26:07.500]  把傭人揮出來收拾東西的
[00:26:07.500 --> 00:26:08.980]  你知道嗎?
[00:26:08.980 --> 00:26:10.460]  鄧小梅
[00:26:10.460 --> 00:26:12.500]  連畜生都認識的
[00:26:12.500 --> 00:26:14.020]  為什麼我們基督徒那麼無能?
[00:26:14.020 --> 00:26:15.060]  那麼軟弱?
[00:26:15.060 --> 00:26:17.500]  你不知道原來你是被上帝揀選
[00:26:17.500 --> 00:26:20.500]  而且他為你安排的位份是那麼高的
[00:26:20.500 --> 00:26:22.060]  你是源於基督的
[00:26:22.060 --> 00:26:23.580]  你直接的譜係
[00:26:23.580 --> 00:26:25.620]  是由神的兒子而來的
[00:26:25.620 --> 00:26:26.540]  鄧小梅
[00:26:26.540 --> 00:26:29.660]  當我們得到一個那麼尊貴的身份的時候
[00:26:29.660 --> 00:26:32.020]  我們就應該勇敢地在神的面前
[00:26:32.020 --> 00:26:33.500]  去侍奉祂
[00:26:33.500 --> 00:26:37.700]  記住這個宗保的積分
[00:26:37.700 --> 00:26:42.380]  不要浪費了上帝對我們的揀選
[00:26:42.380 --> 00:26:43.660]  讓我們真的能夠
[00:26:43.660 --> 00:26:46.820]  可以將神和人之間的橋樑
[00:26:46.820 --> 00:26:48.740]  能夠重新被搭建
[00:26:48.740 --> 00:26:51.540]  耶穌基督講世衛的要告訴人們
[00:26:51.540 --> 00:26:53.340]  神與人同在
[00:26:53.340 --> 00:26:55.860]  今天耶穌基督將你擺在你的公司
[00:26:55.860 --> 00:26:57.740]  將你擺在你的家族
[00:26:57.740 --> 00:26:59.860]  將你擺在那個屋邨
[00:26:59.860 --> 00:27:02.100]  其實都有一個很重要的任務
[00:27:02.100 --> 00:27:03.420]  就是透過你
[00:27:03.420 --> 00:27:05.940]  要讓人知道
[00:27:05.940 --> 00:27:08.340]  人是可以去認識神
[00:27:08.340 --> 00:27:09.900]  好像你一樣
[00:27:09.900 --> 00:27:11.060]  所以在「總之卡」裡面
[00:27:11.060 --> 00:27:13.700]  我們第一步不是在說去搞活動
[00:27:13.700 --> 00:27:16.140]  不是說我們是做幸福小組的
[00:27:16.140 --> 00:27:16.980]  最重要的鄧小梅
[00:27:16.980 --> 00:27:20.740]  你有沒有為你身邊的人去禱告呢?
[00:27:20.740 --> 00:27:21.740]  我常常說
[00:27:21.740 --> 00:27:23.300]  我們外出如果這麼幸運
[00:27:23.300 --> 00:27:24.340]  跟別人說兩句
[00:27:24.340 --> 00:27:25.860]  人家是願意去決定的
[00:27:25.860 --> 00:27:29.260]  其實你是割了別人的和情
[00:27:29.260 --> 00:27:30.460]  隔壁的教會
[00:27:30.460 --> 00:27:31.460]  可能隔壁的基督徒
[00:27:31.460 --> 00:27:33.860]  他的好朋友已經做了二十年了
[00:27:33.860 --> 00:27:34.620]  一割不割二
[00:27:34.620 --> 00:27:35.940]  被你的家人割了
[00:27:35.940 --> 00:27:38.140]  你明白嗎?
[00:27:38.140 --> 00:27:39.220]  但是割呢
[00:27:39.220 --> 00:27:41.340]  覺得是安樂一點就是什麼呢?
[00:27:41.340 --> 00:27:41.820]  鄧小梅
[00:27:41.820 --> 00:27:43.540]  是親密的口號
[00:27:43.540 --> 00:27:44.460]  你割了別人的
[00:27:44.460 --> 00:27:45.820]  麻煩你殺一種
[00:27:45.820 --> 00:27:46.540]  對不對?
[00:27:46.540 --> 00:27:47.860]  就是比較好意思
[00:27:47.860 --> 00:27:48.500]  今天我割了你
[00:27:48.500 --> 00:27:50.500]  我殺了一些人就讓你殺了
[00:27:50.500 --> 00:27:53.820]  就是在神的家裡面給錢幫忙
[00:27:53.820 --> 00:27:54.860]  鄧小梅
[00:27:54.860 --> 00:27:56.700]  禱告為什麼這麼重要?
[00:27:56.700 --> 00:27:58.180]  為什麼你那個朋友
[00:27:58.180 --> 00:28:00.460]  這麼多年他都不能夠決絕信主?
[00:28:00.460 --> 00:28:01.660]  為什麼你的親戚
[00:28:01.660 --> 00:28:02.940]  你天天都帶他來吃餐會
[00:28:02.940 --> 00:28:03.620]  吃了無數次
[00:28:03.620 --> 00:28:05.100]  他都不肯相信呢?
[00:28:05.100 --> 00:28:05.660]  常常都是
[00:28:05.660 --> 00:28:06.620]  我媽媽都是這樣的
[00:28:06.620 --> 00:28:07.180]  晚一點吧
[00:28:07.180 --> 00:28:07.940]  晚一點吧
[00:28:07.940 --> 00:28:08.980]  我做個好人就行了
[00:28:08.980 --> 00:28:10.540]  晚一點吧
[00:28:10.540 --> 00:28:11.260]  你知不知道
[00:28:11.260 --> 00:28:12.300]  其實傳福音背後
[00:28:12.300 --> 00:28:14.260]  是一個屬靈的增至
[00:28:14.260 --> 00:28:15.740]  你不為他祈禱
[00:28:15.740 --> 00:28:18.260]  他不能夠脫離魔鬼的剋制
[00:28:18.260 --> 00:28:20.140]  他會看不到
[00:28:20.140 --> 00:28:22.420]  聽不到
[00:28:22.420 --> 00:28:23.300]  要感動
[00:28:23.300 --> 00:28:25.260]  感動不到
[00:28:25.260 --> 00:28:27.060]  唯有在屬靈的裡面
[00:28:27.060 --> 00:28:29.940]  那惡性的權勢被粉碎的時候
[00:28:29.940 --> 00:28:31.860]  其實你想想我們幸福小組
[00:28:31.860 --> 00:28:33.700]  頂只會說了什麼
[00:28:33.700 --> 00:28:36.300]  說了什麼自己都不太知道
[00:28:36.300 --> 00:28:37.660]  但是不知道為什麼
[00:28:37.660 --> 00:28:39.180]  他們會決絕的
[00:28:39.180 --> 00:28:41.540]  我們鄒明耀跪著
[00:28:41.540 --> 00:28:42.580]  你要記住
[00:28:42.580 --> 00:28:44.620]  信耶穌是上帝選的
[00:28:44.620 --> 00:28:45.460]  我們需要的
[00:28:45.460 --> 00:28:46.780]  在這個屬靈的增至外面
[00:28:46.780 --> 00:28:47.620]  第一樣東西
[00:28:47.620 --> 00:28:48.980]  真是跪低
[00:28:48.980 --> 00:28:50.780]  為了你所親愛的人
[00:28:50.780 --> 00:28:52.700]  每天去提名禱告
[00:28:52.700 --> 00:28:53.660]  不用說那麼多
[00:28:53.660 --> 00:28:55.140]  我經常說很簡單的
[00:28:55.140 --> 00:28:59.260]  神阿求你真的讓他的靈魂得救
[00:28:59.260 --> 00:29:00.940]  不管上帝用什麼方法
[00:29:00.940 --> 00:29:02.860]  不管誰跟他做決志
[00:29:02.860 --> 00:29:04.620]  最重要我們所關心的人
[00:29:04.620 --> 00:29:06.740]  他們的靈魂能夠得救
[00:29:06.740 --> 00:29:08.540]  當我們這樣去做的時候
[00:29:08.540 --> 00:29:09.620]  這個尊貴的身份
[00:29:09.620 --> 00:29:11.820]  就會形成了一個榮耀的國度
[00:29:11.820 --> 00:29:14.300]  很多時候我們經常都會覺得
[00:29:14.300 --> 00:29:15.900]  回教會我們有侍奉
[00:29:15.900 --> 00:29:17.060]  我們有崗位
[00:29:17.060 --> 00:29:18.180]  就有責任了
[00:29:18.180 --> 00:29:19.140]  所以每個人都說
[00:29:19.140 --> 00:29:20.100]  我幫你便可以了
[00:29:20.100 --> 00:29:22.140]  組長你千萬不要叫我做什麼
[00:29:22.140 --> 00:29:24.740]  我免得有責任
[00:29:24.740 --> 00:29:26.260]  會很大壓力
[00:29:26.260 --> 00:29:28.100]  丁子梅
[00:29:28.100 --> 00:29:28.860]  是的
[00:29:28.860 --> 00:29:30.580]  有個角色
[00:29:30.580 --> 00:29:31.740]  是有個壓力的
[00:29:31.740 --> 00:29:32.780]  所以結婚的
[00:29:32.780 --> 00:29:34.140]  有婚前恐懼症
[00:29:34.140 --> 00:29:35.100]  是不是
[00:29:35.100 --> 00:29:36.220]  生小孩那些
[00:29:36.220 --> 00:29:37.980]  有產前的抑鬱
[00:29:37.980 --> 00:29:39.100]  真的
[00:29:39.100 --> 00:29:40.700]  但是問題是
[00:29:40.700 --> 00:29:43.860]  如果這個是你很渴望的
[00:29:43.860 --> 00:29:45.780]  你很珍惜的
[00:29:45.780 --> 00:29:49.420]  你一定願意承擔這個責任
[00:29:49.420 --> 00:29:50.180]  不過
[00:29:50.180 --> 00:29:51.700]  給得很好
[00:29:51.700 --> 00:29:53.340]  給得提醒我們
[00:29:53.340 --> 00:29:55.740]  你要進入一個聖潔的國度的裡面
[00:29:55.740 --> 00:29:57.660]  不是靠我們自己
[00:29:57.660 --> 00:29:58.980]  什麼叫聖潔
[00:29:58.980 --> 00:30:01.660]  當你回《聖經》慢慢去看的時候
[00:30:01.660 --> 00:30:03.620]  神說我要呼叫那些以色列人
[00:30:03.620 --> 00:30:05.060]  從埃及地出來
[00:30:05.060 --> 00:30:06.140]  來去敬拜我
[00:30:06.140 --> 00:30:07.260]  侍奉我
[00:30:07.260 --> 00:30:09.420]  我要為他們建立了一個屬於什麼
[00:30:09.420 --> 00:30:10.580]  祭司的國度
[00:30:10.580 --> 00:30:13.100]  他們要成為一幫聖潔的子民
[00:30:13.100 --> 00:30:15.460]  有回教會聽過主人學故事的
[00:30:15.460 --> 00:30:16.500]  大家都知道
[00:30:16.500 --> 00:30:18.100]  以色列人
[00:30:18.100 --> 00:30:21.620]  聖不聖潔
[00:30:21.620 --> 00:30:22.740]  你沒想過
[00:30:22.740 --> 00:30:24.620]  他們看見十災
[00:30:24.620 --> 00:30:26.340]  他們的嘴巴在吃瑪拿
[00:30:26.340 --> 00:30:27.860]  在吃鵪鶉的時候
[00:30:27.860 --> 00:30:29.700]  轉過頭來他們做什麼
[00:30:29.700 --> 00:30:31.900]  埋怨神
[00:30:31.900 --> 00:30:34.340]  我們聽見上帝的子民是什麼
[00:30:34.340 --> 00:30:35.780]  讓我們的角度去看
[00:30:35.780 --> 00:30:37.580]  哪裡有聖潔過
[00:30:37.580 --> 00:30:39.540]  一直領受上帝的祝福
[00:30:39.540 --> 00:30:41.620]  一直埋怨
[00:30:41.620 --> 00:30:43.460]  到死得很慘的時候
[00:30:43.460 --> 00:30:45.100]  神說救我救我救我
[00:30:45.100 --> 00:30:47.220]  神又興起一個祀師救他們
[00:30:47.220 --> 00:30:48.340]  白色祀祀是最好看的
[00:30:48.340 --> 00:30:49.460]  很簡單的
[00:30:49.460 --> 00:30:50.340]  就是呼求
[00:30:50.340 --> 00:30:52.020]  上帝讓一個祀師救了他們
[00:30:52.020 --> 00:30:54.260]  他們就跟神十年八載
[00:30:54.260 --> 00:30:55.700]  接著又犯罪
[00:30:55.700 --> 00:30:56.820]  接著又呼求
[00:30:56.820 --> 00:30:59.460]  接著又等另一個祀師來救他們
[00:30:59.460 --> 00:31:02.660]  我們在這一幫這樣的人的身上
[00:31:02.660 --> 00:31:04.700]  我們就見到自己
[00:31:04.700 --> 00:31:06.380]  丁子妹事實上是的
[00:31:06.380 --> 00:31:07.860]  我們曾經有很多天
[00:31:07.860 --> 00:31:09.380]  我們立志要愛主
[00:31:09.380 --> 00:31:11.260]  我們又要立志去侍奉主
[00:31:11.260 --> 00:31:12.780]  每一次出來祈禱
[00:31:12.780 --> 00:31:14.540]  我們都是很有感動的
[00:31:14.540 --> 00:31:16.060]  但是回去之後
[00:31:16.060 --> 00:31:17.860]  我們又會再壞過
[00:31:17.860 --> 00:31:19.500]  為什麼上帝都會說
[00:31:19.500 --> 00:31:20.820]  這一幫的人
[00:31:20.820 --> 00:31:23.580]  是歸他為聖的
[00:31:23.580 --> 00:31:25.500]  什麼叫聖潔
