
[00:00:00.000 --> 00:00:02.360]  為什麼我知道那些人沒有姓姓呢?
[00:15:52.840 --> 00:15:57.040]  但我和你開個謎給你
[00:15:57.040 --> 00:15:59.840]  真信心是
[00:15:59.840 --> 00:16:01.240]  膽戰心驚
[00:16:01.240 --> 00:16:03.800]  聆聽福音
[00:16:03.800 --> 00:16:04.960]  他說當時的人
[00:16:04.960 --> 00:16:09.200]  我們聽到上帝為你所做的事
[00:16:09.200 --> 00:16:10.440]  我們已經心寒
[00:16:10.440 --> 00:16:12.600]  我們知道我們輸定了
[00:16:12.600 --> 00:16:13.480]  膽戰心驚
[00:16:13.480 --> 00:16:14.200]  聆聽福音
[00:16:14.200 --> 00:16:18.320]  真信心盼望恩待與神納約
[00:16:18.320 --> 00:16:19.200]  你記不記得
[00:16:19.200 --> 00:16:22.480]  他捉住那兩個探子
[00:16:22.480 --> 00:16:23.480]  他捉住那兩個探子
[00:16:23.480 --> 00:16:24.760]  他說你幫我求求
[00:16:24.760 --> 00:16:26.160]  其實他很有信心的
[00:16:26.160 --> 00:16:28.240]  他說我放了你們走
[00:16:28.240 --> 00:16:30.000]  不過你要答應我
[00:16:30.000 --> 00:16:32.680]  你要恩待我
[00:16:32.680 --> 00:16:33.960]  你要恩待我
[00:16:33.960 --> 00:16:35.640]  與神納約
[00:16:35.640 --> 00:16:38.680]  真正的信心是氣勢變節
[00:16:38.680 --> 00:16:39.520]  追求天國
[00:16:39.520 --> 00:16:42.080]  有沒有記得他讓探子進去
[00:16:42.080 --> 00:16:43.120]  然後放他們走
[00:16:43.120 --> 00:16:44.400]  其實他在做什麼
[00:16:44.400 --> 00:16:45.760]  他變節了
[00:16:45.760 --> 00:16:48.520]  他本來是屬於耶利歌誠的人
[00:16:48.520 --> 00:16:50.320]  他竟然讓敵人進來
[00:16:50.320 --> 00:16:52.160]  又讓放敵人走
[00:16:52.160 --> 00:16:55.920]  還讓敵人帶隊再剷進來
[00:16:55.920 --> 00:16:57.040]  是什麼?叫變節
[00:16:57.040 --> 00:16:59.280]  我不是說我們現在要變節
[00:16:59.280 --> 00:17:02.320]  不是叫你做香港二五仔
[00:17:02.320 --> 00:17:03.120]  或者公理堂
[00:17:03.120 --> 00:17:04.600]  你明白我的意思嗎?
[00:17:04.600 --> 00:17:05.640]  他在畫一個圖畫
[00:17:05.640 --> 00:17:06.880]  這個圖畫是什麼?
[00:17:06.880 --> 00:17:08.800]  什麼叫真信心?
[00:17:08.800 --> 00:17:11.480]  再不是為這個世界而活
[00:17:11.480 --> 00:17:14.720]  是為另外一個上帝
[00:17:14.720 --> 00:17:18.040]  放棄了所有他的舊的神明
[00:17:18.040 --> 00:17:22.040]  唯獨去追求要求的復讀
[00:17:22.040 --> 00:17:23.520]  這個叫真信心
[00:17:23.520 --> 00:17:26.160]  堅持到底必然得救
[00:17:26.160 --> 00:17:28.080]  我們來祈禱
[00:17:28.080 --> 00:17:30.560]  主席幫助我們思想這一切
[00:17:30.560 --> 00:17:34.320]  實在是很難在短時間裡面
[00:17:34.320 --> 00:17:38.000]  我們可以完全的掌握得到
[00:17:38.000 --> 00:17:39.040]  但是我們知道
[00:17:39.040 --> 00:17:40.960]  我們真的很需要在這個時代
[00:17:40.960 --> 00:17:43.040]  很仔細的去思想
[00:17:43.040 --> 00:17:45.280]  每一段舊約的聖經
[00:17:45.280 --> 00:17:46.920]  但是所謂思想不是
[00:17:46.920 --> 00:17:48.800]  想到一些很聰明的地方
[00:17:48.800 --> 00:17:51.160]  然後就立刻應用在我們的生命裡面
[00:17:51.160 --> 00:17:55.440]  就說如此道路可以亨通凡事順利
[00:17:55.440 --> 00:17:58.960]  而是我們看到整個救恩的圖畫
[00:17:58.960 --> 00:18:01.560]  在約書亞記裡面彰顯給我們看
[00:18:01.560 --> 00:18:03.160]  主耶穌基督是新的約書亞
[00:18:03.160 --> 00:18:05.640]  祂為我們過河
[00:18:05.640 --> 00:18:09.120]  祂為我們奪取那地
[00:18:09.120 --> 00:18:10.880]  祂又將那地分給我們
[00:18:10.880 --> 00:18:12.600]  以致祂叫我們
[00:18:12.600 --> 00:18:15.280]  Go
[00:18:15.280 --> 00:18:16.840]  去佔領這個地
[00:18:16.840 --> 00:18:18.680]  而上帝必與我們同在
[00:18:18.680 --> 00:18:21.760]  當我們與上帝同行
[00:18:21.760 --> 00:18:24.080]  當我們專一服侍祂的時候
[00:18:24.080 --> 00:18:29.640]  我們必能走到天路的終極
[00:18:29.640 --> 00:18:32.240]  我們必可以承受新天新地
[00:18:32.240 --> 00:18:34.800]  求祢幫助我們
[00:18:34.800 --> 00:18:40.480]  叫我們不會不順服祢而跌倒
[00:18:40.480 --> 00:18:45.680]  失去了祢的救恩
[00:18:45.680 --> 00:18:48.720]  讓我們在安息裡面
[00:18:48.720 --> 00:18:49.960]  永享祢的安息
[00:18:49.960 --> 00:18:51.480]  直到永永圓圓
[00:18:51.480 --> 00:18:52.400]  再次多謝祢
[00:18:52.400 --> 00:18:53.000]  我們這樣祈禱
[00:18:53.000 --> 00:18:54.520]  我希望主耶穌基督明確
[00:18:54.520 --> 00:18:55.040]  阿們
