
[00:00:00.000 --> 00:00:04.000]  格雷西書也是一個很特別的書信
[00:21:52.000 --> 00:21:55.000]  或許一些其他他有興趣的風景
[00:21:55.000 --> 00:21:57.000]  如果我認識他夠深的話
[00:21:57.000 --> 00:21:59.000]  我就可以帶他去一些地方對不對
[00:21:59.000 --> 00:22:00.000]  可能都不用說的對不對
[00:22:00.000 --> 00:22:04.000]  就是因為我們之間我們有很深入的認識
[00:22:04.000 --> 00:22:07.000]  但是這裡所指的這個旨意
[00:22:07.000 --> 00:22:13.000]  可能會更加的比較是一個普遍性的一個旨意
[00:22:13.000 --> 00:22:15.000]  就是說第十節說
[00:22:15.000 --> 00:22:18.000]  形式為人都對得起主
[00:22:18.000 --> 00:22:20.000]  所指的就是說我們所做的一些的事情
[00:22:20.000 --> 00:22:23.000]  或許我們尋求神的信義之前的時候
[00:22:23.000 --> 00:22:28.000]  我們知不知道那個件事是值得為主而做的呢
[00:22:28.000 --> 00:22:32.000]  然後而且這些事是要在善事上去結果子
[00:22:32.000 --> 00:22:35.000]  很明顯是指出我們要行善
[00:22:35.000 --> 00:22:38.000]  基督徒不是靠行善來去得救
[00:22:38.000 --> 00:22:41.000]  但是一個重生得救的基督徒
[00:22:41.000 --> 00:22:44.000]  必須應該樂於行善
[00:22:44.000 --> 00:22:46.000]  大家認同嗎
[00:22:46.000 --> 00:22:51.000]  那如果我們對上帝的俗性對他的話語有更認識的話的話
[00:22:51.000 --> 00:22:53.000]  我們就知道怎麼樣是應該做
[00:22:53.000 --> 00:22:55.000]  什麼事情是不應該做
[00:22:55.000 --> 00:23:00.000]  那聖經的教導基本上都已經說明的很清楚了
[00:23:00.000 --> 00:23:04.000]  當然聖經的時代跟我們現在這個世界是不一樣
[00:23:04.000 --> 00:23:07.000]  那我們需要明白聖經背後的一些的教訓
[00:23:07.000 --> 00:23:09.000]  他的真理還有他的意義
[00:23:09.000 --> 00:23:13.000]  以致我們知道怎麼應用在自己的處境裡面
[00:23:13.000 --> 00:23:15.000]  所以我們需要參加查經班
[00:23:15.000 --> 00:23:17.000]  我們需要參加主義學
[00:23:17.000 --> 00:23:23.000]  那我們也可能需要甚至花額外的時間去研讀聖經
[00:23:23.000 --> 00:23:27.000]  那我相信大家可能還是會問
[00:23:27.000 --> 00:23:31.000]  那到底怎麼去明白了解上帝的心意呢
[00:23:31.000 --> 00:23:34.000]  那這個也可以有一些個人的帶領
[00:23:34.000 --> 00:23:35.000]  那我舉個例子
[00:23:35.000 --> 00:23:37.000]  我以前在新西蘭
[00:23:37.000 --> 00:23:40.000]  然後我就剛出來工作
[00:23:40.000 --> 00:23:41.000]  那工作沒多久
[00:23:41.000 --> 00:23:45.000]  就想就是存了一點錢就想買一台車
[00:23:45.000 --> 00:23:49.000]  那就是因為在國外一定要需要車嘛
[00:23:49.000 --> 00:23:51.000]  也不是像香港坐地鐵
[00:23:51.000 --> 00:23:53.000]  坐巴士那麼方便
[00:23:53.000 --> 00:23:55.000]  那後來我就看了
[00:23:55.000 --> 00:23:57.000]  就上網就看去找
[00:23:57.000 --> 00:24:01.000]  那我所看中的車都是兩門的車
[00:24:01.000 --> 00:24:03.000]  因為剛工作
[00:24:03.000 --> 00:24:05.000]  然後也是自己第一台的車
[00:24:05.000 --> 00:24:07.000]  所以希望買一些自己喜歡的車
[00:24:07.000 --> 00:24:08.000]  這個我覺得很正常嘛
[00:24:08.000 --> 00:24:12.000]  男生小孩那些小孩男孩都喜歡車對不對
[00:24:12.000 --> 00:24:15.000]  那我想買的車我都希望是買兩門的車
[00:24:15.000 --> 00:24:19.000]  但是後來我就就就就看一看
[00:24:19.000 --> 00:24:21.000]  之後也是找了一些價錢合適
[00:24:21.000 --> 00:24:24.000]  也是感覺其實也是挺挺拉風的
[00:24:24.000 --> 00:24:27.000]  但是後來我就是在看的過程裡面
[00:24:27.000 --> 00:24:28.000]  我感覺好像有些不太對勁
[00:24:28.000 --> 00:24:31.000]  我覺得這個真的是神的心意嗎
[00:24:31.000 --> 00:24:33.000]  後來我就有有一些禱告
[00:24:33.000 --> 00:24:37.000]  然後我也是希望真的我做的決定是是神所喜悅的
[00:24:37.000 --> 00:24:40.000]  後來我想到一個一件事情
[00:24:40.000 --> 00:24:42.000]  讓我突然改變我的主意
[00:24:42.000 --> 00:24:44.000]  就是因為我們當時候是在一個
[00:24:44.000 --> 00:24:46.000]  一些青年的團企服事
[00:24:46.000 --> 00:24:49.000]  就是一般都是一些在那邊讀書的留學生
[00:24:49.000 --> 00:24:51.000]  那他們一般都沒有交通工具
[00:24:51.000 --> 00:24:54.000]  他們都也那麼他們剛去那邊也沒有沒有駕照
[00:24:54.000 --> 00:24:55.000]  他們不會開車
[00:24:55.000 --> 00:24:58.000]  所以我很多時候我都需要開車去接送他們
[00:24:58.000 --> 00:25:01.000]  但是我想說如果我開一台兩門的車
[00:25:01.000 --> 00:25:04.000]  他們上上車下車非常的不不方便
[00:25:04.000 --> 00:25:07.000]  兩門車是多麻煩對不對
[00:25:07.000 --> 00:25:09.000]  那後來想說那算了
[00:25:09.000 --> 00:25:11.000]  不如買一台四門車算了
[00:25:11.000 --> 00:25:14.000]  當弟兄姊妹上車下車的時候也是比較方便
[00:25:14.000 --> 00:25:15.000]  因為不是只借一兩個
[00:25:15.000 --> 00:25:17.000]  可能有時候是四五個這樣子
[00:25:17.000 --> 00:25:19.000]  所以後來我就知道
[00:25:19.000 --> 00:25:22.000]  原來其實上帝就算讓我去做一件事情的時候
[00:25:22.000 --> 00:25:25.000]  也是先想到是不是能夠榮耀他
[00:25:25.000 --> 00:25:26.000]  是不是能夠服事他
[00:25:26.000 --> 00:25:28.000]  所以當我們做一些決定的時候
[00:25:28.000 --> 00:25:30.000]  我們是以神為中心的時候
[00:25:30.000 --> 00:25:33.000]  我相信這些旨意是輕視的
[00:25:33.000 --> 00:25:35.000]  那當然我不能說每一件事都可以這樣子
[00:25:35.000 --> 00:25:38.000]  但是我覺得有些事情比較或許重要的決定的時候
[00:25:38.000 --> 00:25:40.000]  我們確實可以尋求神
[00:25:40.000 --> 00:25:43.000]  讓神知道我們到底應該做一個怎麼合宜的決定
[00:25:43.000 --> 00:25:46.000]  那我們繼續看下去
[00:25:46.000 --> 00:25:48.000]  在第11節的時候
[00:25:48.000 --> 00:25:49.000]  那這裡繼續講
[00:25:49.000 --> 00:25:53.000]  凡事要歡歡喜喜地忍耐及寬容
[00:25:53.000 --> 00:25:56.000]  那這句這句的經文
[00:25:56.000 --> 00:25:59.000]  讓我想起就是前年的時候暑假
[00:25:59.000 --> 00:26:02.000]  我在教會裡面服事了
[00:26:02.000 --> 00:26:04.000]  那我跟教會一個傳道人
[00:26:04.000 --> 00:26:06.000]  就是去到深圳
[00:26:06.000 --> 00:26:11.000]  一個團契的一個的一對夫婦的家裡面
[00:26:11.000 --> 00:26:12.000]  有一個查經的小組
[00:26:12.000 --> 00:26:15.000]  那當時大部分都是婦女
[00:26:15.000 --> 00:26:18.000]  因為那位的姐妹她在醫院裡面工作
[00:26:18.000 --> 00:26:20.000]  然後她有很多的同事
[00:26:20.000 --> 00:26:22.000]  所以她都一般都邀請她的同事
[00:26:22.000 --> 00:26:24.000]  來到家裡面能夠一起的查經
[00:26:24.000 --> 00:26:26.000]  大概十個人左右
[00:26:26.000 --> 00:26:28.000]  不過因為我其實暑假是短期的
[00:26:28.000 --> 00:26:30.000]  所以我就去了大概三次左右
[00:26:30.000 --> 00:26:32.000]  那我就沒有機會再去了
[00:26:32.000 --> 00:26:34.000]  那剛剛去年的聖誕節的時候
[00:26:34.000 --> 00:26:38.000]  我在聖誕節之前那個祖律崇拜
[00:26:38.000 --> 00:26:43.000]  那當時就是崇拜就安排了一對的夫婦上台分享見證
[00:26:43.000 --> 00:26:46.000]  那因為當天的洗禮
[00:26:46.000 --> 00:26:48.000]  所以早上崇拜的時候
[00:26:48.000 --> 00:26:50.000]  他們希望那些洗禮的弟兄姊妹
[00:26:50.000 --> 00:26:53.000]  能夠上去分享他們得救的見證
[00:26:53.000 --> 00:26:56.000]  那當我一看那個對夫婦的時候
[00:26:56.000 --> 00:27:00.000]  我就認得那個的女士那位姐妹
[00:27:00.000 --> 00:27:05.000]  她就是當時在那個小組裡面的一個的其中一位
[00:27:05.000 --> 00:27:08.000]  那當時她的丈夫不在那個小組裡面
[00:27:08.000 --> 00:27:10.000]  不過其實準確的來說
[00:27:10.000 --> 00:27:13.000]  當時候她已經是離婚了
[00:27:13.000 --> 00:27:16.000]  所以她應該那時候是跟她的丈夫已經分開了
[00:27:16.000 --> 00:27:20.000]  不過當天我聽到那個分享見證的時候
[00:27:20.000 --> 00:27:21.000]  我覺得非常的感動
[00:27:21.000 --> 00:27:24.000]  那因為她分享的時候
[00:27:24.000 --> 00:27:28.000]  她就說那時候她還沒認識祖之前
[00:27:28.000 --> 00:27:31.000]  她跟她先生的關係非常的糟糕
[00:27:31.000 --> 00:27:33.000]  她當時已經離婚
[00:27:33.000 --> 00:27:34.000]  其實後來她在講的時候
[00:27:34.000 --> 00:27:36.000]  其實她不只離婚一次
[00:27:36.000 --> 00:27:38.000]  她跟她丈夫應該是離婚又復婚
[00:27:38.000 --> 00:27:39.000]  離婚又復婚
[00:27:39.000 --> 00:27:43.000]  所以他們每次都是因為一吵得很激烈的時候
[00:27:43.000 --> 00:27:46.000]  可能就會拉倒了
[00:27:46.000 --> 00:27:47.000]  然後就分開
[00:27:47.000 --> 00:27:49.000]  那當時她女兒也問她
[00:27:49.000 --> 00:27:51.000]  到底為什麼爸爸這麼久都不回家
[00:27:51.000 --> 00:27:54.000]  所以她當時也是覺得很傷心
[00:27:54.000 --> 00:27:56.000]  那直到她來到這個查經小組
[00:27:56.000 --> 00:27:58.000]  她認識了祖聽到福音
[00:27:58.000 --> 00:28:03.000]  然後她慢慢明白就是夫妻的關係應該是應該怎麼去相處
[00:28:03.000 --> 00:28:08.000]  特別是因為福音改變她的生命
[00:28:08.000 --> 00:28:10.000]  她明白真的這個愛的意義
[00:28:10.000 --> 00:28:13.000]  不是說像她以前這樣子隨便發脾氣
[00:28:13.000 --> 00:28:15.000]  很容易看到對方的一些缺點
[00:28:15.000 --> 00:28:16.000]  然後一些的不是
[00:28:16.000 --> 00:28:19.000]  然後就是去指責去責罵
[00:28:19.000 --> 00:28:22.000]  那當時她說她看到她老公
[00:28:22.000 --> 00:28:24.000]  怎麼每一件事情都覺得很不順眼
[00:28:24.000 --> 00:28:27.000]  但是她後來信主之後了
[00:28:27.000 --> 00:28:30.000]  然後她就覺得其實她老公真的非常的好
[00:28:30.000 --> 00:28:32.000]  覺得她很多值得欣賞的地方
[00:28:32.000 --> 00:28:35.000]  那當然這個也不是說一下子就改變
[00:28:35.000 --> 00:28:38.000]  後來她也是跟她先生參加了一個夫妻營
[00:28:38.000 --> 00:28:42.000]  然後在當中也是去學習怎麼去欣賞對方
[00:28:42.000 --> 00:28:44.000]  去讚賞對方
[00:28:44.000 --> 00:28:46.000]  我們廣東話說這個是叫傳款
[00:28:46.000 --> 00:28:49.000]  你們聽過嗎就是夫妻之間要傳款
[00:28:49.000 --> 00:28:51.000]  就是說我們要常常對對方說一些
[00:28:51.000 --> 00:28:55.000]  一些的讚賞的話
[00:28:55.000 --> 00:28:57.000]  然後慢慢懂得比起欣賞的時候
[00:28:57.000 --> 00:29:00.000]  就關係才會可以繼續的維持
[00:29:00.000 --> 00:29:02.000]  那就是因為這樣子的話
[00:29:02.000 --> 00:29:05.000]  他們的夫妻的關係有所改善之後
[00:29:05.000 --> 00:29:08.000]  他們夫妻都一起的信了主
[00:29:08.000 --> 00:29:12.000]  然後並且在當天的來做見證
[00:29:12.000 --> 00:29:14.000]  不過更奇妙的是
[00:29:14.000 --> 00:29:16.000]  當天其實不是只有他們兩個
[00:29:16.000 --> 00:29:18.000]  還有這位女婿的媽媽
[00:29:18.000 --> 00:29:21.000]  所以他們當天是三個人一起的受洗
[00:29:21.000 --> 00:29:23.000]  我覺得這個真的很美的圖畫
[00:29:23.000 --> 00:29:26.000]  就是當福音在他們的生命裡面工作的時候
[00:29:26.000 --> 00:29:28.000]  並不是他自己一個人
[00:29:28.000 --> 00:29:32.000]  而且他整個的家庭都能夠得到這個福音的改變
[00:29:32.000 --> 00:29:35.000]  所以我們知道這兩段的經文
[00:29:35.000 --> 00:29:37.000]  不單單讓我們知道福音的大能
[00:29:37.000 --> 00:29:40.000]  可以使人數上能夠增加
[00:29:40.000 --> 00:29:45.000]  同時它也使信徒個人的生命也是不斷的成長
[00:29:45.000 --> 00:29:51.000]  所以迎神接福的教會就應該是具備了這兩種的特質
[00:29:51.000 --> 00:29:55.000]  你們願意成為這樣的教會嗎?
[00:29:55.000 --> 00:29:57.000]  你們願意嗎?
[00:29:57.000 --> 00:30:02.000]  那最後我就是用一個例子來去結束
[00:30:02.000 --> 00:30:06.000]  那我相信大家都印象很深刻
[00:30:06.000 --> 00:30:12.000]  就是上個星期地鐵縱火那次的新聞對不對
[00:30:12.000 --> 00:30:18.000]  那當時我們看到之後覺得很震驚也會很難過
[00:30:18.000 --> 00:30:21.000]  因為這是一宗悲劇
[00:30:21.000 --> 00:30:23.000]  當中有很多無辜者
[00:30:23.000 --> 00:30:26.000]  他們受到不同程度的一些的燒傷
[00:30:26.000 --> 00:30:29.000]  當中還有一位臺灣的旅遊客
[00:30:29.000 --> 00:30:32.000]  還有一位的高中生情況比較嚴重
[00:30:32.000 --> 00:30:34.000]  那個也是新聞比較多關注的
[00:30:34.000 --> 00:30:37.000]  不過在那麼多的傷者當中可能有一位
[00:30:37.000 --> 00:30:40.000]  大家可能不太認為他值得同情的
[00:30:40.000 --> 00:30:42.000]  你們覺得是誰?
[00:30:42.000 --> 00:30:44.000]  就是縱火那個對不對
[00:30:44.000 --> 00:30:46.000]  我相信大家都覺得
[00:30:46.000 --> 00:30:51.000]  但是當我去稍微再深入了解一下這個疑犯的背景之後
[00:30:51.000 --> 00:30:54.000]  原來他在2007年的時候
[00:30:54.000 --> 00:30:59.000]  就是因為暴力行為而進入這個精神科的醫院
[00:30:59.000 --> 00:31:02.000]  那被診斷了有這個妄想症
[00:31:02.000 --> 00:31:05.000]  經過專科的一個很密切的跟進
[00:31:05.000 --> 00:31:08.000]  並且安排他有定期的護理之後
[00:31:08.000 --> 00:31:10.000]  後來這個醫生在2013年的時候
[00:31:10.000 --> 00:31:14.000]  診斷病人情況開始轉趨穩定了
[00:31:14.000 --> 00:31:17.000]  而他一直也是有醫師的去輔診
[00:31:17.000 --> 00:31:20.000]  甚至最近一次的都是在去年的11月的時候
[00:31:20.000 --> 00:31:21.000]  輔診的時候
[00:31:21.000 --> 00:31:24.000]  醫生也覺得他的情況已經穩定的了
[00:31:24.000 --> 00:31:29.000]  那病人原定他在案發前兩天要接受這個物理的
[00:31:29.000 --> 00:31:30.000]  接受物理的治療的
[00:31:30.000 --> 00:31:31.000]  但是他沒有應診
[00:31:31.000 --> 00:31:34.000]  然後醫院也是嘗試去聯絡他
[00:31:34.000 --> 00:31:35.000]  但是聯絡不上
[00:31:35.000 --> 00:31:37.000]  不過據說這個疑犯呢
[00:31:37.000 --> 00:31:39.000]  他大概是60歲
[00:31:39.000 --> 00:31:41.000]  然後他是1980年代的時候
[00:31:41.000 --> 00:31:44.000]  就是由內地來到香港的
[00:31:44.000 --> 00:31:46.000]  然後當時他後來也跟
[00:31:46.000 --> 00:31:48.000]  就是申請了他的妻子
[00:31:48.000 --> 00:31:50.000]  還有他的兒子來到香港
[00:31:50.000 --> 00:31:51.000]  但是呢
[00:31:51.000 --> 00:31:52.000]  之後他的夫妻呢
[00:31:52.000 --> 00:31:55.000]  可能就是婚姻的關係就離婚了
[00:31:55.000 --> 00:31:59.000]  而且他的兒子也是因為事故而去世了
[00:31:59.000 --> 00:32:01.000]  所以十多年之前呢
[00:32:01.000 --> 00:32:05.000]  他就又與內地另外一位女子結婚
[00:32:05.000 --> 00:32:06.000]  然後呢
[00:32:06.000 --> 00:32:09.000]  之後他就申請他來香港來定居
[00:32:09.000 --> 00:32:12.000]  然後夫妻就跟一對的子女一起住
[00:32:12.000 --> 00:32:13.000]  那報導說呢
[00:32:13.000 --> 00:32:14.000]  後來也不知道為什麼
[00:32:14.000 --> 00:32:16.000]  他跟家裡的關係也慢慢的疏離
[00:32:16.000 --> 00:32:17.000]  那妻子呢
[00:32:17.000 --> 00:32:19.000]  之前還跟他提出離婚
[00:32:19.000 --> 00:32:20.000]  然後並且
[00:32:20.000 --> 00:32:21.000]  但是他自己
[00:32:21.000 --> 00:32:22.000]  他不願意
[00:32:22.000 --> 00:32:23.000]  他拒絕
[00:32:23.000 --> 00:32:24.000]  所以自此呢
[00:32:24.000 --> 00:32:25.000]  兩夫妻呢
[00:32:25.000 --> 00:32:26.000]  就好像
[00:32:26.000 --> 00:32:29.000]  他好像彼此的
[00:32:29.000 --> 00:32:31.000]  就是冷戰這樣子
[00:32:31.000 --> 00:32:32.000]  就沒再說話了
[00:32:32.000 --> 00:32:33.000]  那不過呢
[00:32:33.000 --> 00:32:35.000]  大家聽完這個疑犯的一些背景之後
[00:32:35.000 --> 00:32:37.000]  我有什麼感覺
[00:32:37.000 --> 00:32:39.000]  雖然他造成這麼多無辜
[00:32:39.000 --> 00:32:41.000]  無辜者的傷害
[00:32:41.000 --> 00:32:43.000]  是一個客觀的事實
[00:32:43.000 --> 00:32:45.000]  但是他所做的是否
[00:32:45.000 --> 00:32:47.000]  有值得我們同情的地方呢
[00:32:47.000 --> 00:32:48.000]  我不能說這個
[00:32:48.000 --> 00:32:51.000]  直接導致他做這種行為
[00:32:51.000 --> 00:32:52.000]  是跟他的婚姻
[00:32:52.000 --> 00:32:54.000]  跟他的家庭有關係
[00:32:54.000 --> 00:32:57.000]  甚至上這麼短短的幾句的報導
[00:32:57.000 --> 00:32:58.000]  也不能說他
[00:32:58.000 --> 00:33:00.000]  所經歷的
[00:33:00.000 --> 00:33:02.000]  只是連著一些的經歷
[00:33:02.000 --> 00:33:03.000]  但是我在想
[00:33:03.000 --> 00:33:05.000]  如果他當初來香港的時候
[00:33:05.000 --> 00:33:07.000]  有接觸到福音
[00:33:07.000 --> 00:33:08.000]  甚至
[00:33:08.000 --> 00:33:10.000]  接受了主的救恩
[00:33:10.000 --> 00:33:11.000]  他的一生
[00:33:11.000 --> 00:33:13.000]  會不會變得不太一樣呢
[00:33:13.000 --> 00:33:15.000]  就好像我之前所提到那位姐妹
[00:33:15.000 --> 00:33:16.000]  她
[00:33:16.000 --> 00:33:19.000]  她的婚姻可以得到被收服
[00:33:19.000 --> 00:33:22.000]  甚至家人可以接受福音
[00:33:22.000 --> 00:33:24.000]  縱使不是每個移民
[00:33:24.000 --> 00:33:25.000]  來香港的人
[00:33:25.000 --> 00:33:28.000]  都有這麼悲哀的遭遇
[00:33:28.000 --> 00:33:29.000]  但是我相信
[00:33:29.000 --> 00:33:31.000]  就是在座各位應該也明白
[00:33:31.000 --> 00:33:33.000]  要重新吸引一個新的環境
[00:33:33.000 --> 00:33:35.000]  確實是不容易的
[00:33:35.000 --> 00:33:36.000]  像我自己
[00:33:36.000 --> 00:33:37.000]  移民到新西蘭的時候
[00:33:37.000 --> 00:33:39.000]  我覺得也是需要很多的適應
[00:33:39.000 --> 00:33:41.000]  也需要經過一番的掙扎
[00:33:41.000 --> 00:33:42.000]  以及奮鬥
[00:33:42.000 --> 00:33:44.000]  不過我是為你們感恩
[00:33:44.000 --> 00:33:46.000]  就是雖然你們來到香港的時間
[00:33:46.000 --> 00:33:47.000]  可能都不一樣
[00:33:47.000 --> 00:33:49.000]  定居的時間也有長有短
[00:33:49.000 --> 00:33:51.000]  但是你們可以接觸到福音
[00:33:51.000 --> 00:33:52.000]  認識主
[00:33:52.000 --> 00:33:54.000]  而且絕跡跟隨主
[00:33:54.000 --> 00:33:56.000]  這個是一個很大的福氣
[00:33:56.000 --> 00:33:58.000]  不過與此同時
[00:33:58.000 --> 00:34:00.000]  我們是否有想過
[00:34:00.000 --> 00:34:01.000]  讓那些
[00:34:01.000 --> 00:34:04.000]  也是剛來香港移民的同胞
[00:34:04.000 --> 00:34:06.000]  也得到這個福音呢
[00:34:06.000 --> 00:34:08.000]  據說
[00:34:08.000 --> 00:34:10.000]  香港現在有一百萬
[00:34:10.000 --> 00:34:11.000]  說普通話的人
[00:34:11.000 --> 00:34:12.000]  你們相信嗎
[00:34:12.000 --> 00:34:13.000]  相信
[00:34:13.000 --> 00:34:15.000]  應該差不多
[00:34:15.000 --> 00:34:16.000]  但是
[00:34:16.000 --> 00:34:19.000]  現在好像只有大概一千人左右
[00:34:19.000 --> 00:34:21.000]  有參加崇拜聚會
[00:34:21.000 --> 00:34:23.000]  所以大概就是零點一個巴仙
[00:34:23.000 --> 00:34:24.000]  對不對
[00:34:24.000 --> 00:34:26.000]  所以還有
[00:34:26.000 --> 00:34:30.000]  大概九十九萬九千的人
[00:34:30.000 --> 00:34:32.000]  還沒得到這個周恩
[00:34:32.000 --> 00:34:34.000]  還沒得到這個福音
[00:34:34.000 --> 00:34:36.000]  那神的旨意是什麼呢
[00:34:36.000 --> 00:34:39.000]  祂是希望他們能夠也聽到這個福音
[00:34:39.000 --> 00:34:40.000]  那我們覺得
[00:34:40.000 --> 00:34:42.000]  我們是不是應該
[00:34:42.000 --> 00:34:45.000]  急著為主做這些的事情呢
[00:34:45.000 --> 00:34:47.000]  那現在可能
[00:34:47.000 --> 00:34:49.000]  你們這裡大概
[00:34:49.000 --> 00:34:52.000]  或是上三千年前這麼多的人數
[00:34:52.000 --> 00:34:53.000]  那如果之後
[00:34:53.000 --> 00:34:55.000]  可能香港可能說普通話的人
[00:34:55.000 --> 00:34:57.000]  就會越來越多對不對
[00:34:57.000 --> 00:34:58.000]  我相信了對不對
[00:34:58.000 --> 00:35:00.000]  因為現在兩地的關係
[00:35:00.000 --> 00:35:02.000]  那如果這樣子的話
[00:35:02.000 --> 00:35:03.000]  可能三千年之後
[00:35:03.000 --> 00:35:06.000]  可能真的可能不止五六百人
[00:35:06.000 --> 00:35:07.000]  對不對
[00:35:07.000 --> 00:35:09.000]  只要我們相信神的工作的時候
[00:35:09.000 --> 00:35:11.000]  我們也願意去配合的時候
[00:35:11.000 --> 00:35:14.000]  我相信神的福音的國旨
[00:35:14.000 --> 00:35:16.000]  可以在這裡繼續的增長增多
[00:35:16.000 --> 00:35:18.000]  我們急著來禱告
[00:35:18.000 --> 00:35:22.000]  我們在天上的阿爸父
[00:35:22.000 --> 00:35:23.000]  謝謝你
[00:35:23.000 --> 00:35:24.000]  因為你讓我們
[00:35:24.000 --> 00:35:26.000]  能夠得到這個福音的好處
[00:35:26.000 --> 00:35:28.000]  你讓我們得到
[00:35:28.000 --> 00:35:31.000]  從你而來的這份的周恩
[00:35:31.000 --> 00:35:33.000]  我們本來不配的
[00:35:33.000 --> 00:35:35.000]  但是你卻就把我們
[00:35:35.000 --> 00:35:36.000]  主啊我們也知道
[00:35:36.000 --> 00:35:37.000]  還有很多的人
[00:35:37.000 --> 00:35:38.000]  他們沒有聽到
[00:35:38.000 --> 00:35:40.000]  他們沒有聽過
[00:35:40.000 --> 00:35:41.000]  或許他們只是
[00:35:41.000 --> 00:35:43.000]  對你有很多的誤解
[00:35:43.000 --> 00:35:44.000]  或許不認識
[00:35:44.000 --> 00:35:45.000]  但是我們求主
[00:35:45.000 --> 00:35:47.000]  你讓我們弟兄姊妹
[00:35:47.000 --> 00:35:49.000]  今天可以有
[00:35:49.000 --> 00:35:51.000]  這個普通話的施工的時候
[00:35:51.000 --> 00:35:52.000]  我們知道
[00:35:52.000 --> 00:35:54.000]  怎麼能夠被你來使用
[00:35:54.000 --> 00:35:55.000]  讓我們都明白你的心意
[00:35:55.000 --> 00:35:57.000]  以及我們走在你的旨意當中
[00:35:57.000 --> 00:35:59.000]  求主來幫助我們每一個
[00:35:59.000 --> 00:36:00.000]  謝謝你
[00:36:00.000 --> 00:36:01.000]  聽我們禱告
[00:36:01.000 --> 00:36:03.000]  是封靠主耶穌基督保衛的民窮
[00:36:03.000 --> 00:36:04.000]  阿們
