
[00:00:00.000 --> 00:00:04.000]  弟兄姊妹 住內平安 早安
[00:20:00.000 --> 00:20:03.000]  跟女性在公開的場合去談話的話
[00:20:03.000 --> 00:20:04.000]  可能是你的妻子也好
[00:20:04.000 --> 00:20:06.000]  你的女兒也好
[00:20:06.000 --> 00:20:09.000]  是不太合體統的
[00:20:09.000 --> 00:20:10.000]  所以耶穌基督
[00:20:10.000 --> 00:20:12.000]  來找這個女性的時候
[00:20:12.000 --> 00:20:17.000]  他已經是跨越了性別的界限
[00:20:17.000 --> 00:20:19.000]  所以你會看到
[00:20:19.000 --> 00:20:20.000]  耶穌基督
[00:20:20.000 --> 00:20:23.000]  他沒有因為人類的傳統
[00:20:23.000 --> 00:20:26.000]  而難了去看待這個人
[00:20:26.000 --> 00:20:29.000]  去拯救這個人
[00:20:29.000 --> 00:20:31.000]  雖然這個人生活很混亂
[00:20:31.000 --> 00:20:32.000]  也被人看不起
[00:20:32.000 --> 00:20:35.000]  甚至是被社會所排斥
[00:20:35.000 --> 00:20:37.000]  但是耶穌基督
[00:20:37.000 --> 00:20:40.000]  就是因為看中人的靈魂的寶貴
[00:20:40.000 --> 00:20:46.000]  去尋找他
[00:20:46.000 --> 00:20:48.000]  當耶穌基督去找他的時候
[00:20:48.000 --> 00:20:52.000]  那些門徒就被耶穌基督叫出去了
[00:20:52.000 --> 00:20:54.000]  你去買餅買東西吃
[00:20:54.000 --> 00:20:57.000]  如果這班門徒在的時候
[00:20:57.000 --> 00:20:59.000]  問題就多了
[00:20:59.000 --> 00:21:01.000]  他們的對話就不是那麼容易
[00:21:01.000 --> 00:21:04.000]  他們可能在聊天的時候
[00:21:04.000 --> 00:21:08.000]  就會用不是那麼好的眼光去看待這個婦女
[00:21:08.000 --> 00:21:10.000]  甚至插口的時候
[00:21:10.000 --> 00:21:13.000]  這個婦女十三對一
[00:21:13.000 --> 00:21:14.000]  你怎麼爭辯呢
[00:21:14.000 --> 00:21:16.000]  如果是聊天去辯論的話
[00:21:16.000 --> 00:21:18.000]  是不能爭辯的
[00:21:18.000 --> 00:21:20.000]  所以這是一個干擾
[00:21:20.000 --> 00:21:22.000]  耶穌基督需要一個沒有干擾的
[00:21:22.000 --> 00:21:25.000]  可以真實談話的地方
[00:21:25.000 --> 00:21:26.000]  那個空間
[00:21:26.000 --> 00:21:29.000]  要有一個空間給他們去談
[00:21:29.000 --> 00:21:33.000]  耶穌基督很有智慧處理事情
[00:21:33.000 --> 00:21:35.000]  他去尋找尼哥底姆的時候
[00:21:35.000 --> 00:21:38.000]  尼哥底姆去尋找他的時候
[00:21:38.000 --> 00:21:40.000]  他允許他在夜晚
[00:21:40.000 --> 00:21:41.000]  在私下
[00:21:41.000 --> 00:21:46.000]  避免太多法尼塞人對他的指責
[00:21:46.000 --> 00:21:48.000]  對撒瑪利亞婦人
[00:21:48.000 --> 00:21:50.000]  他是在白天
[00:21:50.000 --> 00:21:52.000]  光天化日之下
[00:21:52.000 --> 00:21:53.000]  是公開的
[00:21:53.000 --> 00:21:55.000]  突破那種
[00:21:55.000 --> 00:21:58.000]  而且他是主動去尋找的
[00:21:58.000 --> 00:22:00.000]  所以你會看到耶穌基督
[00:22:00.000 --> 00:22:01.000]  他傳福音的時候
[00:22:01.000 --> 00:22:02.000]  真的很有智慧
[00:22:02.000 --> 00:22:07.000]  他不會讓你拿著把柄去指責你
[00:22:07.000 --> 00:22:09.000]  你夜晚去尋找婦女
[00:22:09.000 --> 00:22:11.000]  這樣就不對了
[00:22:11.000 --> 00:22:12.000]  但白天呢
[00:22:12.000 --> 00:22:15.000]  白天就可以避免那種嫌疑
[00:22:15.000 --> 00:22:17.000]  所以耶穌基督每一個行動
[00:22:17.000 --> 00:22:20.000]  他的時間、地點、對象、方式
[00:22:20.000 --> 00:22:26.000]  都是有一個很有智慧的選擇
[00:22:26.000 --> 00:22:29.000]  所以傳福音不是隨便的
[00:22:29.000 --> 00:22:32.000]  你需要有從神來的那種智慧
[00:22:32.000 --> 00:22:36.000]  否則就會引起很多麻煩
[00:22:36.000 --> 00:22:39.000]  那個時候就是五政
[00:22:39.000 --> 00:22:41.000]  一般婦女都是選擇那種
[00:22:41.000 --> 00:22:43.000]  沒有那麼熱的時間去打水
[00:22:43.000 --> 00:22:45.000]  但在這裡呢
[00:22:45.000 --> 00:22:47.000]  這個婦女很特別
[00:22:47.000 --> 00:22:53.000]  她是在人少的情況才出來的
[00:22:53.000 --> 00:22:56.000]  因為她自己的
[00:22:56.000 --> 00:22:58.000]  我們讀一下哪個經文你會知道
[00:22:58.000 --> 00:23:01.000]  她自己的背景不是那麼好
[00:23:01.000 --> 00:23:05.000]  很容易被人指責和輕看
[00:23:05.000 --> 00:23:07.000]  所以她不願意去見人
[00:23:07.000 --> 00:23:10.000]  避免這些人去指責她
[00:23:10.000 --> 00:23:12.000]  所以她是一個避世的人
[00:23:12.000 --> 00:23:14.000]  不敢見人
[00:23:14.000 --> 00:23:15.000]  所以在這個時刻
[00:23:15.000 --> 00:23:17.000]  耶穌基督就在那裡了
[00:23:17.000 --> 00:23:18.000]  這個不是偶然
[00:23:18.000 --> 00:23:21.000]  是神祂一個很精心的安排
[00:23:21.000 --> 00:23:24.000]  耶穌基督不是照那些異人
[00:23:24.000 --> 00:23:28.000]  是照罪人悔改的
[00:23:28.000 --> 00:23:30.000]  所以我們要知道
[00:23:30.000 --> 00:23:31.000]  我們看人很多時候
[00:23:31.000 --> 00:23:33.000]  這個人不是那麼好
[00:23:33.000 --> 00:23:35.000]  但在神眼光不一定是這樣
[00:23:35.000 --> 00:23:37.000]  神的心很大
[00:23:37.000 --> 00:23:39.000]  很可能那些不潔淨的
[00:23:39.000 --> 00:23:41.000]  可能我們現在看不是那麼好的
[00:23:41.000 --> 00:23:44.000]  以後成為神重用的器皿
[00:23:44.000 --> 00:23:47.000]  神的目光是很遠大的
[00:23:47.000 --> 00:23:51.000]  我們知道莫大拉的瑪利亞
[00:23:51.000 --> 00:23:53.000]  她是那種邊緣化的人物
[00:23:53.000 --> 00:23:55.000]  因為她是被鬼附的
[00:23:55.000 --> 00:23:57.000]  但是她信主之後
[00:23:57.000 --> 00:24:00.000]  她是打一個為主做見證的
[00:24:00.000 --> 00:24:01.000]  主復活之後
[00:24:01.000 --> 00:24:03.000]  基里拉合她是外邦人
[00:24:03.000 --> 00:24:05.000]  也是被神拯救的
[00:24:05.000 --> 00:24:08.000]  而且她的名字寫在了
[00:24:08.000 --> 00:24:10.000]  梅塞亞的家譜裡
[00:24:10.000 --> 00:24:12.000]  神在不可能的當中
[00:24:12.000 --> 00:24:14.000]  祂會成就一些很奇妙的事
[00:24:14.000 --> 00:24:15.000]  很偉大的事
[00:24:15.000 --> 00:24:17.000]  因為神不願意放棄任何一個人
[00:24:17.000 --> 00:24:21.000]  祂是願意帶人回到神那裡
[00:24:21.000 --> 00:24:24.000]  耶穌一開口就說
[00:24:24.000 --> 00:24:28.000]  請將水給我
[00:24:28.000 --> 00:24:30.000]  但是這裡
[00:24:30.000 --> 00:24:32.000]  如果你看背景的時候
[00:24:32.000 --> 00:24:36.000]  耶穌基督沒有直接揭露這個人的背景
[00:24:36.000 --> 00:24:38.000]  祂有五個老公
[00:24:38.000 --> 00:24:39.000]  可能是五個半老公
[00:24:39.000 --> 00:24:42.000]  但是耶穌基督沒有揭露祂很多醜事
[00:24:42.000 --> 00:24:46.000]  祂也沒有說過一些刺激人的話
[00:24:46.000 --> 00:24:48.000]  太陽這麼曬
[00:24:48.000 --> 00:24:49.000]  你現在才出來
[00:24:49.000 --> 00:24:51.000]  你生活也挺特別的
[00:24:51.000 --> 00:24:53.000]  如果這樣說的時候
[00:24:53.000 --> 00:24:59.000]  這個女人的戒備心就很容易建立起來
[00:24:59.000 --> 00:25:00.000]  但是耶穌基督
[00:25:00.000 --> 00:25:04.000]  祂是要打開人的心門
[00:25:04.000 --> 00:25:07.000]  不是要關閉人的心門
[00:25:07.000 --> 00:25:09.000]  耶穌基督知道人的問題
[00:25:09.000 --> 00:25:12.000]  但是祂沒有一下子就指出來了
[00:25:12.000 --> 00:25:14.000]  祂是要建立那種關係
[00:25:14.000 --> 00:25:15.000]  建立了關係
[00:25:15.000 --> 00:25:22.000]  祂才帶出那個真理出來
[00:25:22.000 --> 00:25:26.000]  我們知道我們當中有不少弟兄姊妹
[00:25:26.000 --> 00:25:28.000]  他是有能力去幫人的
[00:25:28.000 --> 00:25:30.000]  但是為什麼你幫不到人呢
[00:25:30.000 --> 00:25:34.000]  很多時候就是因為我和他的關係還不夠好
[00:25:34.000 --> 00:25:36.000]  他還沒有真正信得過我
[00:25:36.000 --> 00:25:38.000]  如果他真正信得過我的話
[00:25:38.000 --> 00:25:40.000]  他會找我
[00:25:40.000 --> 00:25:42.000]  但是我們向人傳福音的時候
[00:25:42.000 --> 00:25:46.000]  如果我們的關係還沒有建立好的時候
[00:25:46.000 --> 00:25:50.000]  我們是沒有那個能力和機會去幫到人的
[00:25:50.000 --> 00:25:52.000]  不是因為你特別有知識
[00:25:52.000 --> 00:25:53.000]  人家就找你
[00:25:53.000 --> 00:25:55.000]  而是那種關係
[00:25:55.000 --> 00:25:59.000]  那個心有沒有真的拉近了
[00:25:59.000 --> 00:26:02.000]  我們知道很多問題
[00:26:02.000 --> 00:26:05.000]  不是因為你的問題而出來的
[00:26:05.000 --> 00:26:10.000]  很多時候就是那個關係不好而帶出來的
[00:26:10.000 --> 00:26:14.000]  中國人說一個詞很好說
[00:26:14.000 --> 00:26:16.000]  就是人事
[00:26:16.000 --> 00:26:19.000]  你是先有人再有事
[00:26:19.000 --> 00:26:21.000]  人放在前面
[00:26:21.000 --> 00:26:23.000]  事放在後面
[00:26:23.000 --> 00:26:24.000]  先有那種關係
[00:26:24.000 --> 00:26:26.000]  你才有那個影響力
[00:26:26.000 --> 00:26:28.000]  如果你關係不好的時候
[00:26:28.000 --> 00:26:29.000]  你很容易
[00:26:29.000 --> 00:26:30.000]  本來沒有問題的
[00:26:30.000 --> 00:26:34.000]  你都很容易變成有問題
[00:26:34.000 --> 00:26:37.000]  所以耶穌基督是要幫助這個人的
[00:26:37.000 --> 00:26:40.000]  這個人是被排斥的
[00:26:40.000 --> 00:26:45.000]  耶穌基督沒有給他機會去懷疑耶穌
[00:26:45.000 --> 00:26:48.000]  所以他就說了一句很合理的話
[00:26:48.000 --> 00:26:50.000]  請你給我水喝
[00:26:50.000 --> 00:26:51.000]  給我水喝
[00:26:51.000 --> 00:26:53.000]  什麼意思呢
[00:26:53.000 --> 00:26:57.000]  如果按這位婦女的身份來說
[00:26:57.000 --> 00:27:05.000]  她是一個在人前可以說是沒什麼面子的
[00:27:05.000 --> 00:27:07.000]  但是耶穌基督說
[00:27:07.000 --> 00:27:09.000]  你給我水喝的時候
[00:27:09.000 --> 00:27:11.000]  他就其實在幫助這個人
[00:27:11.000 --> 00:27:13.000]  耶穌基督很有智慧
[00:27:13.000 --> 00:27:16.000]  當你一個人的地位很低微
[00:27:16.000 --> 00:27:19.000]  看自己很自卑的時候
[00:27:19.000 --> 00:27:25.000]  他就很容易失去他的價值
[00:27:25.000 --> 00:27:29.000]  很容易
[00:27:29.000 --> 00:27:32.000]  但是耶穌基督對他的關心的時候
[00:27:32.000 --> 00:27:36.000]  他的價值觀就很容易建立起來
[00:27:36.000 --> 00:27:43.000]  耶穌基督打破了那種傳統的那種規條
[00:27:43.000 --> 00:27:46.000]  雖然很多的限制
[00:27:46.000 --> 00:27:49.000]  可以說你男女
[00:27:49.000 --> 00:27:51.000]  向耶穌基督男
[00:27:51.000 --> 00:27:54.000]  向這個婦女拿水是不合理的
[00:27:54.000 --> 00:27:56.000]  但是如果是在烈日之下
[00:27:56.000 --> 00:27:58.000]  走路困倦之下
[00:27:58.000 --> 00:28:01.000]  我又沒有拿水的工具之下
[00:28:01.000 --> 00:28:03.000]  向一個人去求助
[00:28:03.000 --> 00:28:04.000]  是很合理的
[00:28:04.000 --> 00:28:08.000]  所以耶穌基督沒有讓他去
[00:28:08.000 --> 00:28:10.000]  關閉這些條條框框
[00:28:10.000 --> 00:28:11.000]  這些宗教
[00:28:11.000 --> 00:28:14.000]  這些身份去關閉了洞門
[00:28:14.000 --> 00:28:18.000]  耶穌基督說請你把水給我喝
[00:28:18.000 --> 00:28:21.000]  很合理因為太熱了
[00:28:21.000 --> 00:28:24.000]  而且這句話有另外一個訊息
[00:28:24.000 --> 00:28:27.000]  你是一個可以幫助人的人
[00:28:27.000 --> 00:28:30.000]  你不是一個很低下的人
[00:28:30.000 --> 00:28:31.000]  沒有價值的人
[00:28:31.000 --> 00:28:33.000]  你不是一個被遺棄的人
[00:28:33.000 --> 00:28:35.000]  你現在可以幫助我
[00:28:35.000 --> 00:28:37.000]  你是有價值的
[00:28:37.000 --> 00:28:41.000]  我是沒有水具去打水的
[00:28:41.000 --> 00:28:45.000]  但是你可以
[00:28:45.000 --> 00:28:47.000]  所以當這樣說的時候
[00:28:47.000 --> 00:28:50.000]  這句話出來的時候
[00:28:50.000 --> 00:28:53.000]  耶穌表面來看是向他拿水
[00:28:53.000 --> 00:28:55.000]  但是這個婦女意識到
[00:28:55.000 --> 00:28:58.000]  原來我是不是沒用的人
[00:28:58.000 --> 00:29:00.000]  我是可以幫助人的人
[00:29:00.000 --> 00:29:02.000]  所以耶穌一開始
[00:29:02.000 --> 00:29:04.000]  祂不是指出人的問題是什麼
[00:29:04.000 --> 00:29:07.000]  祂是喚醒人的價值是什麼
[00:29:07.000 --> 00:29:09.000]  你是有價值的
[00:29:09.000 --> 00:29:12.000]  所以這句話真正表達的就是
[00:29:12.000 --> 00:29:14.000]  我尊重你
[00:29:14.000 --> 00:29:16.000]  我看待你是一個人
[00:29:16.000 --> 00:29:18.000]  可能其他人看你
[00:29:18.000 --> 00:29:20.000]  你是很低下的
[00:29:20.000 --> 00:29:22.000]  你可以說你是很低賤的
[00:29:22.000 --> 00:29:24.000]  你是不被人尊重的
[00:29:24.000 --> 00:29:26.000]  但是我現在尊重你
[00:29:26.000 --> 00:29:27.000]  所以這個婦女
[00:29:27.000 --> 00:29:29.000]  當被人尊重的時候
[00:29:29.000 --> 00:29:32.000]  她的心就打開了
[00:29:32.000 --> 00:29:36.000]  當有人幫助其他人的時候
[00:29:36.000 --> 00:29:38.000]  她的價值就出來了
[00:29:38.000 --> 00:29:41.000]  請你給我水喝
[00:29:41.000 --> 00:29:44.000]  你是可以付出的
[00:29:44.000 --> 00:29:45.000]  所以耶穌基督這句話
[00:29:45.000 --> 00:29:48.000]  其實是很觸動婦女的心
[00:29:48.000 --> 00:29:51.000]  祂是幫助這個人
[00:29:51.000 --> 00:29:54.000]  走出這個困惑當中
[00:29:54.000 --> 00:29:56.000]  這個處境當中
[00:29:56.000 --> 00:29:58.000]  祂是給人一個新的盼望
[00:29:58.000 --> 00:29:59.000]  你原先是沒有價值的
[00:29:59.000 --> 00:30:01.000]  你讓他變成一個有價值
[00:30:01.000 --> 00:30:02.000]  有盼望的人
[00:30:02.000 --> 00:30:05.000]  是非常有智慧的
[00:30:05.000 --> 00:30:08.000]  所以耶穌基督不是一開始就揭露人的罪
[00:30:08.000 --> 00:30:10.000]  也不是冷淡地對待這個人
[00:30:10.000 --> 00:30:16.000]  祂是要打開人的心
[00:30:16.000 --> 00:30:17.000]  我們很多時候
[00:30:17.000 --> 00:30:19.000]  我們傳福音的時候
[00:30:19.000 --> 00:30:21.000]  我們很愛我們的朋友
[00:30:21.000 --> 00:30:24.000]  我們很想他脫離那種罪
[00:30:24.000 --> 00:30:26.000]  回到神的面前
[00:30:26.000 --> 00:30:28.000]  但是我們很多時候太急
[00:30:28.000 --> 00:30:30.000]  急中無智
[00:30:30.000 --> 00:30:31.000]  人家急中生智
[00:30:31.000 --> 00:30:33.000]  很多時候急就沒有那種智慧
[00:30:33.000 --> 00:30:36.000]  我記得我小時候
[00:30:36.000 --> 00:30:38.000]  小時候只有幾歲
[00:30:38.000 --> 00:30:41.000]  很喜歡走出去玩
[00:30:41.000 --> 00:30:42.000]  是一個人走出去
[00:30:42.000 --> 00:30:43.000]  和其他小朋友玩
[00:30:43.000 --> 00:30:45.000]  我哥哥大我八歲
[00:30:45.000 --> 00:30:47.000]  他很多時候叫我回家
[00:30:47.000 --> 00:30:48.000]  你還玩
[00:30:48.000 --> 00:30:50.000]  你都不知道是時候了
[00:30:50.000 --> 00:30:52.000]  他想叫我回來
[00:30:52.000 --> 00:30:53.000]  但是他就是
[00:30:53.000 --> 00:30:54.000]  這句話我聽
[00:30:54.000 --> 00:30:57.000]  就是他在罵我
[00:30:57.000 --> 00:30:58.000]  他在責備我
[00:30:58.000 --> 00:31:00.000]  但是我媽媽叫我回去
[00:31:00.000 --> 00:31:01.000]  就不一樣了
[00:31:01.000 --> 00:31:02.000]  她說回來了
[00:31:02.000 --> 00:31:03.000]  家裡有東西吃了
[00:31:03.000 --> 00:31:06.000]  你快點回來幫我數筷子
[00:31:06.000 --> 00:31:10.000]  我數筷子分給其他家人
[00:31:10.000 --> 00:31:11.000]  我就快點回去
[00:31:11.000 --> 00:31:12.000]  為什麼?
[00:31:12.000 --> 00:31:13.000]  因為我有價值
[00:31:13.000 --> 00:31:14.000]  我就快點回去
[00:31:14.000 --> 00:31:17.000]  我感受到原來這個家是需要我的
[00:31:17.000 --> 00:31:20.000]  我是感受到媽媽是很愛我的
[00:31:20.000 --> 00:31:22.000]  如果不是我哥哥抓我回去
[00:31:22.000 --> 00:31:25.000]  你以為我真的被嚇回去
[00:31:25.000 --> 00:31:28.000]  我是被家人的愛吸引回去
[00:31:28.000 --> 00:31:29.000]  所以耶穌基督
[00:31:29.000 --> 00:31:33.000]  祂是沒有一下子就將人推出去
[00:31:33.000 --> 00:31:35.000]  神愛我們
[00:31:35.000 --> 00:31:38.000]  祂愛那些不聽話的小孩
[00:31:38.000 --> 00:31:41.000]  我們原先都是不配的
[00:31:41.000 --> 00:31:42.000]  都是不聽話的
[00:31:42.000 --> 00:31:45.000]  但是神祂是很有道量
[00:31:45.000 --> 00:31:47.000]  祂可以赦免我們的罪
[00:31:47.000 --> 00:31:49.000]  所以我們傳福音是需要調整的
[00:31:49.000 --> 00:31:52.000]  不是用審判人的態度
[00:31:52.000 --> 00:31:55.000]  去向人傳福音
[00:31:55.000 --> 00:31:57.000]  我們要尊重人性
[00:31:57.000 --> 00:32:00.000]  人性是很重要的
[00:32:00.000 --> 00:32:03.000]  你要知道它是有價值的
[00:32:03.000 --> 00:32:05.000]  它是在神的恩典當中有份的
[00:32:05.000 --> 00:32:07.000]  這件事是很重要的
[00:32:07.000 --> 00:32:08.000]  神愛他
[00:32:08.000 --> 00:32:11.000]  差在我們來到他的面前
[00:32:11.000 --> 00:32:12.000]  傳講這個福音
[00:32:12.000 --> 00:32:14.000]  讓他知道他是有價值
[00:32:14.000 --> 00:32:16.000]  被愛的
[00:32:16.000 --> 00:32:19.000]  當人知道這一點的時候
[00:32:19.000 --> 00:32:26.000]  他才有可能迴轉的機會和意向
[00:32:26.000 --> 00:32:29.000]  我們才有可能將人帶到神的面前
[00:32:29.000 --> 00:32:33.000]  另外一方面
[00:32:33.000 --> 00:32:36.000]  你看婦女的回應就知道了
[00:32:36.000 --> 00:32:39.000]  現在你尊重了她
[00:32:39.000 --> 00:32:41.000]  她本來是很低下的
[00:32:41.000 --> 00:32:43.000]  被人輕看的
[00:32:43.000 --> 00:32:47.000]  現在她一下子就和耶穌基督平起平坐了
[00:32:47.000 --> 00:32:50.000]  耶穌基督很尊重她
[00:32:50.000 --> 00:32:52.000]  但是她另一個反應就出來了
[00:32:52.000 --> 00:32:54.000]  你尊重我
[00:32:54.000 --> 00:32:56.000]  我現在和你一樣
[00:32:56.000 --> 00:32:59.000]  所以她的思維
[00:32:59.000 --> 00:33:01.000]  又是另一個思維
[00:33:01.000 --> 00:33:06.000]  我現在是和你平起平坐的
[00:33:06.000 --> 00:33:07.000]  你不了解我
[00:33:07.000 --> 00:33:11.000]  也不知道我原先的背景是怎樣一個人
[00:33:11.000 --> 00:33:12.000]  你是猶太人
[00:33:12.000 --> 00:33:14.000]  我是撒瑪利亞人
[00:33:14.000 --> 00:33:16.000]  本來我們之間是有爭執的
[00:33:16.000 --> 00:33:19.000]  你現在向我下水
[00:33:19.000 --> 00:33:22.000]  你是什麼想法
[00:33:22.000 --> 00:33:24.000]  你都不知仇的
[00:33:24.000 --> 00:33:25.000]  我們本來是敵對的
[00:33:25.000 --> 00:33:30.000]  你應該是不向我下水的
[00:33:30.000 --> 00:33:31.000]  你向我下水
[00:33:31.000 --> 00:33:35.000]  你到底是什麼意思
[00:33:35.000 --> 00:33:40.000]  所以她就帶出另外一件事
[00:33:40.000 --> 00:33:44.000]  我現在比你更好
[00:33:44.000 --> 00:33:47.000]  因為你不知道我的背景是怎樣的
[00:33:47.000 --> 00:33:49.000]  我現在是可以給你水的
[00:33:49.000 --> 00:33:51.000]  你現在是向我下水的
[00:33:51.000 --> 00:33:52.000]  你是撒瑪利亞人
[00:33:52.000 --> 00:33:59.000]  我們本來就是有敵對的
[00:33:59.000 --> 00:34:01.000]  你向我下水
[00:34:01.000 --> 00:34:02.000]  你是男人
[00:34:02.000 --> 00:34:03.000]  我是女人
[00:34:03.000 --> 00:34:05.000]  你這種動機是不好的
[00:34:05.000 --> 00:34:09.000]  所以她反而輕看了耶穌基督
[00:34:09.000 --> 00:34:11.000]  所以她又將那種
[00:34:11.000 --> 00:34:12.000]  當她平等的時候
[00:34:12.000 --> 00:34:16.000]  她又拉回到民族的鬥爭那裡
[00:34:16.000 --> 00:34:18.000]  那種隔閡那裡
[00:34:18.000 --> 00:34:23.000]  又下回原先那種地位
[00:34:23.000 --> 00:34:25.000]  民族敵對的地位
[00:34:25.000 --> 00:34:27.000]  人通常都是這樣
[00:34:27.000 --> 00:34:28.000]  人的本性就是
[00:34:28.000 --> 00:34:33.000]  你當不知道我犯過什麼罪的時候
[00:34:33.000 --> 00:34:35.000]  我就和你平等了
[00:34:35.000 --> 00:34:37.000]  我就和你是一樣的
[00:34:37.000 --> 00:34:40.000]  你原先那麼尊重我
[00:34:40.000 --> 00:34:41.000]  我現在被你尊重
[00:34:41.000 --> 00:34:43.000]  我原先是被人看不起的
[00:34:43.000 --> 00:34:46.000]  我已經忘記了我原先的背景
[00:34:46.000 --> 00:34:48.000]  我原先的思維又不一樣了
[00:34:48.000 --> 00:34:52.000]  所以很容易
[00:34:52.000 --> 00:34:55.000]  人的本性就很容易回到身份
[00:34:55.000 --> 00:35:00.000]  背景和種族的對立那裡去
[00:35:00.000 --> 00:35:06.000]  我們肉體很容易受地域和地區文化的不同
[00:35:06.000 --> 00:35:09.000]  而對人有不同的看法
[00:35:09.000 --> 00:35:11.000]  但是在靈裡面
[00:35:11.000 --> 00:35:13.000]  其實我們基督徒來看是沒有分別的
[00:35:13.000 --> 00:35:15.000]  因為人的靈魂
[00:35:15.000 --> 00:35:17.000]  不是按你的口音和地區
[00:35:17.000 --> 00:35:22.000]  去將人看低或者將自己看高的
[00:35:22.000 --> 00:35:25.000]  耶穌基督來降低了自己
[00:35:25.000 --> 00:35:30.000]  沒有用那種高高的姿態去向人傳福音
[00:35:30.000 --> 00:35:34.000]  如果一開口就很高調的話
[00:35:34.000 --> 00:35:38.000]  這個傳福音的過程就失敗了
[00:35:38.000 --> 00:35:42.000]  因為如果你是很高傲地指責人的時候
[00:35:42.000 --> 00:35:46.000]  別人很可能會說我不需要你的福音
[00:35:46.000 --> 00:35:48.000]  你可以說你沒有什麼優越感
[00:35:48.000 --> 00:35:50.000]  你是從天上來的
[00:35:50.000 --> 00:35:51.000]  你是天上的君王
[00:35:51.000 --> 00:35:53.000]  你就回到天上去吧
[00:35:53.000 --> 00:35:54.000]  我不需要你
[00:35:54.000 --> 00:35:57.000]  因為你太驕傲了
[00:35:57.000 --> 00:36:03.000]  所以和人傳福音那種態度是很重要的
[00:36:03.000 --> 00:36:06.000]  我記得有一個故事叫做
[00:36:06.000 --> 00:36:08.000]  借泥之息
[00:36:08.000 --> 00:36:12.000]  有一個人是在齊國的,他很有錢
[00:36:12.000 --> 00:36:13.000]  叫做禽奧
[00:36:13.000 --> 00:36:15.000]  他分食物給人的時候
[00:36:15.000 --> 00:36:18.000]  他說你過來吃吧
[00:36:18.000 --> 00:36:20.000]  你過來吃吧
[00:36:20.000 --> 00:36:23.000]  那個時候那些人是寧願不吃的
[00:36:23.000 --> 00:36:24.000]  我寧願餓死都不吃
[00:36:24.000 --> 00:36:25.000]  為什麼?
[00:36:25.000 --> 00:36:27.000]  因為你將我看低了
[00:36:27.000 --> 00:36:30.000]  我是一個人,我是有尊嚴的
[00:36:30.000 --> 00:36:33.000]  你這樣施捨給我,我是不接受的
[00:36:33.000 --> 00:36:38.000]  所以我們今天可能在我們教會有不同的地方
[00:36:38.000 --> 00:36:42.000]  我在廣州的時候也是有不同的地方
[00:36:42.000 --> 00:36:45.000]  山東、山西、湖北、湖南
[00:36:45.000 --> 00:36:46.000]  那個打扮不一樣
[00:36:46.000 --> 00:36:47.000]  衣著不一樣
[00:36:47.000 --> 00:36:49.000]  背景文化也不一樣
[00:36:49.000 --> 00:36:51.000]  在社會當中
[00:36:51.000 --> 00:36:54.000]  有些是在大城市的
[00:36:54.000 --> 00:36:56.000]  有些是在鄉下的
[00:36:56.000 --> 00:36:59.000]  但是一般按社會來說
[00:36:59.000 --> 00:37:00.000]  你是在鄉下來的
[00:37:00.000 --> 00:37:02.000]  我是在大城市來的
[00:37:02.000 --> 00:37:03.000]  我比你高一級
[00:37:03.000 --> 00:37:06.000]  如果在教會當中有這種聲音
[00:37:06.000 --> 00:37:07.000]  是不可以的
[00:37:07.000 --> 00:37:11.000]  因為人的分別不是關乎口音
[00:37:11.000 --> 00:37:15.000]  不是你的口音高一點
[00:37:15.000 --> 00:37:16.000]  你的調高一點
[00:37:16.000 --> 00:37:18.000]  你的靈魂就高一點
[00:37:18.000 --> 00:37:20.000]  也不是因為你的地方富裕一點
[00:37:20.000 --> 00:37:22.000]  你的生命就豐富一點
[00:37:22.000 --> 00:37:26.000]  在神的面前,人人是平等的
[00:37:26.000 --> 00:37:29.000]  所以無論你是什麼時候來到教會
[00:37:29.000 --> 00:37:31.000]  都是一視同仁的
[00:37:31.000 --> 00:37:34.000]  除非你第一次來,第二次來
[00:37:34.000 --> 00:37:36.000]  我們出於禮貌
[00:37:36.000 --> 00:37:39.000]  好好地去幫助你,引導你
[00:37:39.000 --> 00:37:42.000]  為你安排好位置
[00:37:42.000 --> 00:37:46.000]  在我們現在
[00:37:46.000 --> 00:37:50.000]  這裡有很多不同的弟兄姊妹
[00:37:50.000 --> 00:37:52.000]  因為洛杉磯
[00:37:52.000 --> 00:37:56.000]  就是匯聚了世界各地的人口
[00:37:56.000 --> 00:37:58.000]  我們聖谷華人宣導會儒堂
[00:37:58.000 --> 00:38:00.000]  每次來,有新人來
[00:38:00.000 --> 00:38:02.000]  我們都是主動去歡迎他
[00:38:02.000 --> 00:38:06.000]  問候他和陪伴他
[00:38:06.000 --> 00:38:08.000]  而且每個主日都是這樣做
[00:38:08.000 --> 00:38:09.000]  這個就是因為
[00:38:09.000 --> 00:38:14.000]  我們不是因為那種地區地域
[00:38:14.000 --> 00:38:16.000]  而將人分開
[00:38:16.000 --> 00:38:19.000]  而是因為每一個人在神的面前
[00:38:19.000 --> 00:38:20.000]  都是平等的
[00:38:20.000 --> 00:38:23.000]  我們不可以將人當作另類
[00:38:23.000 --> 00:38:26.000]  不是因為你講粵語講得好
[00:38:26.000 --> 00:38:27.000]  我就尊重你
[00:38:27.000 --> 00:38:30.000]  或者你的口音不好,我就不尊重你
[00:38:30.000 --> 00:38:32.000]  而是感到
