
[00:00:00.000 --> 00:00:04.000]  今天也算是一個特別的日子
[00:27:16.000 --> 00:27:18.000]  這幾個字在原文裡面
[00:27:18.000 --> 00:27:20.000]  其實是兩個字
[00:27:20.000 --> 00:27:23.000]  是「尋找」和「看見」
[00:27:23.000 --> 00:27:25.000]  意思就是說
[00:27:25.000 --> 00:27:30.000]  撒該是要尋找機會
[00:27:30.000 --> 00:27:34.000]  不必要見到耶穌為止
[00:27:34.000 --> 00:27:38.000]  所以初次他看不到耶穌的時候
[00:27:38.000 --> 00:27:39.000]  不成功的時候
[00:27:39.000 --> 00:27:40.000]  他沒有放棄
[00:27:40.000 --> 00:27:43.000]  他繼續尋找機會
[00:27:43.000 --> 00:27:45.000]  尋找方法
[00:27:45.000 --> 00:27:47.000]  來去見耶穌
[00:27:47.000 --> 00:27:52.000]  直至見到耶穌的面為止
[00:27:52.000 --> 00:27:59.000]  那他究竟為甚麼要刻意去找耶穌呢?
[00:27:59.000 --> 00:28:04.000]  我們看第八節
[00:28:04.000 --> 00:28:10.000]  從他對耶穌的回應來看
[00:28:10.000 --> 00:28:12.000]  我們可以猜到
[00:28:12.000 --> 00:28:15.000]  他是要處理自己的罪
[00:28:15.000 --> 00:28:17.000]  他知道自己有罪
[00:28:17.000 --> 00:28:19.000]  他想改過
[00:28:19.000 --> 00:28:24.000]  他想過一個與悔改的心相稱
[00:28:24.000 --> 00:28:29.000]  蒙神喜悅的生活
[00:28:29.000 --> 00:28:32.000]  經文提到撒該說
[00:28:32.000 --> 00:28:37.000]  「我若訛詐了誰,就還他四倍」
[00:28:37.000 --> 00:28:39.000]  這句說話表示
[00:28:39.000 --> 00:28:43.000]  他承認他自己做稅吏長的時候
[00:28:43.000 --> 00:28:51.000]  他曾經欺詐過、壓詐過別人的錢財
[00:28:51.000 --> 00:29:00.000]  因為當時的稅吏很普遍會濫收稅款
[00:29:00.000 --> 00:29:07.000]  他知道律法說這些壓詐、欺詐是犯罪的
[00:29:07.000 --> 00:29:12.000]  我們看出埃及記二十二章一節
[00:29:12.000 --> 00:29:17.000]  「然若偷牛或羊,無論是宰了是賣了
[00:29:17.000 --> 00:29:22.000]  他就要以五牛賠一牛,四羊賠一羊」
[00:29:22.000 --> 00:29:25.000]  這是律法的規定
[00:29:25.000 --> 00:29:31.000]  撒該很想做一個守法的人
[00:29:31.000 --> 00:29:39.000]  所以撒該選擇四倍賠償
[00:29:39.000 --> 00:29:44.000]  是表達他願意悔改的一個誠意
[00:29:44.000 --> 00:29:51.000]  這是他最起碼可以做到的行動
[00:29:51.000 --> 00:30:04.000]  還清罪債能夠使人的心靈重擔可以釋放
[00:30:04.000 --> 00:30:10.000]  最近我看過一個故事
[00:30:10.000 --> 00:30:17.000]  這個故事是說因欠債而受良心責備
[00:30:17.000 --> 00:30:21.000]  跟大家分享一下
[00:30:21.000 --> 00:30:27.000]  有一個人他公開講見證
[00:30:27.000 --> 00:30:35.000]  他說他年輕時曾向鄰居買了一批飼料
[00:30:35.000 --> 00:30:41.000]  可能他是農夫
[00:30:41.000 --> 00:30:46.000]  他鄰居也可能是農夫
[00:30:46.000 --> 00:30:50.000]  他說年輕時曾向鄰居買了一批飼料
[00:30:50.000 --> 00:30:57.000]  但當時他沒有錢只說「欠著先」
[00:30:57.000 --> 00:31:01.000]  那個鄰居相信他
[00:31:01.000 --> 00:31:05.000]  但隔了很多年他還未找到那筆錢
[00:31:05.000 --> 00:31:08.000]  後來這個鄰居就死了
[00:31:08.000 --> 00:31:16.000]  他就向負責幫這個鄰居核數的人問
[00:31:16.000 --> 00:31:20.000]  他有沒有欠這個鄰居錢
[00:31:20.000 --> 00:31:23.000]  那個人打開帳簿一看
[00:31:23.000 --> 00:31:26.000]  他說沒有
[00:31:26.000 --> 00:31:29.000]  於是那筆錢就輸了
[00:31:29.000 --> 00:31:33.000]  沒有再去還
[00:31:33.000 --> 00:31:43.000]  但這一筆錢就成為他一生的枷鎖
[00:31:43.000 --> 00:31:48.000]  阻礙他的屬靈生命成長
[00:31:48.000 --> 00:31:54.000]  他說多年來每次當他獨自一個人祈禱的時候
[00:31:54.000 --> 00:31:59.000]  他就感受到好像有人來摑他一巴
[00:31:59.000 --> 00:32:03.000]  是很痛苦的
[00:32:03.000 --> 00:32:06.000]  他現在八十歲了
[00:32:06.000 --> 00:32:09.000]  他說正正聽到主的責備
[00:32:09.000 --> 00:32:18.000]  所以決定明天就去處理這一筆錢
[00:32:18.000 --> 00:32:28.000]  第二天他真的去找到他鄰居的遺箱
[00:32:28.000 --> 00:32:34.000]  去還清這一筆錢
[00:32:34.000 --> 00:32:42.000]  從此他的心靈的重擔就得到釋放
[00:32:42.000 --> 00:32:45.000]  這個故事就講完了
[00:32:45.000 --> 00:32:48.000]  我不知道這個故事有多真實
[00:32:48.000 --> 00:32:54.000]  也不知道他怎樣可以還清這一筆錢
[00:32:54.000 --> 00:33:03.000]  但我覺得這個故事正正是寫出了殺該的心路歷程
[00:33:03.000 --> 00:33:08.000]  也是值得我們用來做借鏡
[00:33:08.000 --> 00:33:13.000]  可以反省我們自己
[00:33:13.000 --> 00:33:15.000]  值得我們作為警惕
[00:33:15.000 --> 00:33:21.000]  欠債是需要還
[00:33:21.000 --> 00:33:23.000]  殺該所做的回應
[00:33:23.000 --> 00:33:29.000]  也符合了我們今天去領人信主的時候的步驟
[00:33:29.000 --> 00:33:34.000]  就是我們必須認罪悔改
[00:33:34.000 --> 00:33:37.000]  接受耶穌做救主
[00:33:37.000 --> 00:33:42.000]  願意按聖經的教訓來生活
[00:33:42.000 --> 00:33:44.000]  還有一樣很重要
[00:33:44.000 --> 00:33:53.000]  就是我們需要去經歷耶穌基督為我們犧牲和赦我們的罪的愛
[00:33:53.000 --> 00:33:58.000]  因為只有真心經歷到耶穌基督的愛的人
[00:33:58.000 --> 00:34:07.000]  才願意一生跟從祂
[00:34:07.000 --> 00:34:09.000]  殺該所得到的喜樂
[00:34:09.000 --> 00:34:15.000]  也是能夠見證先前耶穌講過的話
[00:34:15.000 --> 00:34:20.000]  在路加福音十八章二十九節
[00:34:20.000 --> 00:34:32.000]  耶穌說:我實在告訴你們,人為神的國撇下房屋,或是妻子,弟兄,父母,兒女。
[00:34:32.000 --> 00:34:39.000]  三十節:沒有在今世不得百倍,在來世不得永生的。
[00:34:39.000 --> 00:34:50.000]  神的國、神的救恩、神的愛比世上所有最寶貴的東西
[00:34:50.000 --> 00:34:52.000]  最寶貴的東西是什麼呢?
[00:34:52.000 --> 00:34:58.000]  就是我們的房屋、家庭、家人
[00:34:58.000 --> 00:35:06.000]  神的國、耶穌基督的愛比這些貴重百倍
[00:35:06.000 --> 00:35:11.000]  如果你得到神的愛,你就得到百倍
[00:35:11.000 --> 00:35:17.000]  這是形容救恩所帶給我們人的喜樂和滿足
[00:35:17.000 --> 00:35:25.000]  是百倍,是非常之寶貴的意思
[00:35:25.000 --> 00:35:32.000]  回應:殺該這個故事,我們可以去立志,在神面前立志
[00:35:32.000 --> 00:35:34.000]  我們可以做些什麼呢?
[00:35:34.000 --> 00:35:40.000]  我想借用一位在秘魯利瑪教會的牧師
[00:35:40.000 --> 00:35:43.000]  他這樣跟他的會友說
[00:35:43.000 --> 00:35:48.000]  他這個教導值得我們參考一下
[00:35:48.000 --> 00:35:54.000]  那個牧師說:你不要告訴我
[00:35:54.000 --> 00:35:58.000]  等你有空之後,你有做些多偉大的事
[00:35:58.000 --> 00:36:03.000]  你只要告訴我今天你做些什麼
[00:36:03.000 --> 00:36:10.000]  你不要告訴我,等你發達之後,你會奉獻多少錢
[00:36:10.000 --> 00:36:14.000]  你只要告訴我,今天你奉獻了多少
[00:36:14.000 --> 00:36:20.000]  你不要告訴我,你有多偉大的夢想
[00:36:20.000 --> 00:36:26.000]  你只要告訴我,今天你怎樣為人
[00:36:26.000 --> 00:36:34.000]  他的教導就是這麼多
[00:36:34.000 --> 00:36:39.000]  我聽完之後,我的總意就是說
[00:36:39.000 --> 00:36:46.000]  要把握今天,按著神的旨意,按著神的教導,做好今天
[00:36:46.000 --> 00:36:56.000]  最後,我請大家一起跟我讀回應的經文來做結束
[00:36:56.000 --> 00:36:59.000]  是楊福音十四章廿一節
[00:36:59.000 --> 00:37:02.000]  程序表那裡印在這裡
[00:37:02.000 --> 00:37:09.000]  楊福音十四章廿一節
[00:37:09.000 --> 00:37:11.000]  我們一起讀
[00:37:11.000 --> 00:37:16.000]  有了我的命令,又遵守的,這人就是愛我的
[00:37:16.000 --> 00:37:19.000]  愛我的,必蒙我父愛他
[00:37:19.000 --> 00:37:27.000]  我也要愛他,並且向他顯現
[00:37:27.000 --> 00:37:32.000]  誰能得救呢?
[00:37:32.000 --> 00:37:40.000]  就是那些肯認罪悔改,接受耶穌做救主的人
[00:37:40.000 --> 00:37:47.000]  還要肯按聖經的教訓生活的人
[00:37:47.000 --> 00:37:52.000]  還有,如果你想持續可以這樣做的時候
[00:37:52.000 --> 00:38:01.000]  你需要不斷思想和經歷耶穌基督為我們釘十字架的愛
[00:38:01.000 --> 00:38:05.000]  耶穌釘十字架對我有什麼意思?
[00:38:05.000 --> 00:38:11.000]  我需要耶穌基督為我釘十字架嗎?
[00:38:11.000 --> 00:38:15.000]  你想得通,你就會經歷到主耶穌基督的愛
[00:38:15.000 --> 00:38:19.000]  我們一起祈禱
[00:38:19.000 --> 00:38:25.000]  慈悲人愛千夫,多謝你留下寶貴的聖經來教導我們
[00:38:25.000 --> 00:38:30.000]  我們更多謝主耶穌為我們釘十字架
[00:38:30.000 --> 00:38:39.000]  祈求主耶穌幫助我們去認識祂更深,去經歷祂更深的愛
[00:38:39.000 --> 00:38:45.000]  讓我們在愛裡得著能力,能夠在生活裡面
[00:38:45.000 --> 00:38:49.000]  去面對各樣的挑戰,各樣的困難
[00:38:49.000 --> 00:38:59.000]  讓我們仍然能夠可以緊緊去依靠神,經歷到神的恩典憐憫
[00:38:59.000 --> 00:39:02.000]  多謝您聽我們禱告 奉耶穌基督的聖名祈禱
