
[00:00:00.000 --> 00:00:05.880]  今天我們所查的聖經是撒布爾記上第三十章叫《歷戰》
[00:18:04.100 --> 00:18:06.100]  這是很可悲的
[00:18:06.100 --> 00:18:08.100]  還有 不要忘記
[00:18:08.100 --> 00:18:09.100]  我們已經曾經看過了
[00:18:09.100 --> 00:18:12.100]  在那個無悔拯救那裡
[00:18:12.100 --> 00:18:15.100]  這一幫跟隨者品流複雜
[00:18:15.100 --> 00:18:18.100]  有這樣的表現絕不為怪 是不是
[00:18:18.100 --> 00:18:20.100]  所以作為領袖的我們
[00:18:20.100 --> 00:18:22.100]  要有心理準備
[00:18:22.100 --> 00:18:24.100]  你帶領的人
[00:18:24.100 --> 00:18:26.100]  隨時可以反抗你
[00:18:26.100 --> 00:18:28.100]  或者否定你
[00:18:28.100 --> 00:18:29.100]  也都很可能
[00:18:29.100 --> 00:18:31.100]  你在家庭裡面都有這樣的情形
[00:18:31.100 --> 00:18:32.100]  你做得很好
[00:18:32.100 --> 00:18:34.100]  第一句兩句的說話
[00:18:34.100 --> 00:18:35.100]  可能令到你配偶
[00:18:35.100 --> 00:18:36.100]  或者你的审問真的不喜歡
[00:18:36.100 --> 00:18:38.100]  他就會生你的氣
[00:18:38.100 --> 00:18:40.100]  但是在這個困境當中
[00:18:40.100 --> 00:18:42.100]  你們看到一件很寶貴的說話
[00:18:42.100 --> 00:18:45.100]  就是大衛卻依靠耶和撒的神
[00:18:45.100 --> 00:18:47.100]  心裡堅固
[00:18:47.100 --> 00:18:50.100]  這道神是被稱為大衛的神
[00:18:50.100 --> 00:18:52.100]  這裡顯示大衛跟神
[00:18:52.100 --> 00:18:53.100]  一個很密切的關係
[00:18:53.100 --> 00:18:57.100]  雖然面對眾人的挑戰叛逆
[00:18:57.100 --> 00:18:59.100]  但是他沒有失去的信心
[00:18:59.100 --> 00:19:00.100]  他仍然依靠神
[00:19:00.100 --> 00:19:01.100]  不看逆境
[00:19:01.100 --> 00:19:04.100]  結果他內心堅固
[00:19:04.100 --> 00:19:06.100]  越是困難的情況
[00:19:06.100 --> 00:19:09.100]  越驅使大衛去依靠神
[00:19:09.100 --> 00:19:11.100]  我們有沒有這樣的情形呢
[00:19:11.100 --> 00:19:14.100]  於是大衛就要去求問神了
[00:19:14.100 --> 00:19:17.100]  第30章第7到第10節
[00:19:17.100 --> 00:19:20.100]  大衛對亞希米勒的兒子
[00:19:20.100 --> 00:19:22.100]  祭司亞比亞他說
[00:19:22.100 --> 00:19:24.100]  請你將以弗德拿過來
[00:19:24.100 --> 00:19:26.100]  亞比亞他就將以弗德
[00:19:26.100 --> 00:19:28.100]  拿到大衛面前
[00:19:28.100 --> 00:19:30.100]  大衛求問耶和說
[00:19:30.100 --> 00:19:31.100]  我追趕敵軍
[00:19:31.100 --> 00:19:33.100]  追得上追不上呢
[00:19:33.100 --> 00:19:34.100]  耶和說
[00:19:34.100 --> 00:19:36.100]  你可以追必追得上
[00:19:36.100 --> 00:19:38.100]  都救得回來
[00:19:38.100 --> 00:19:41.100]  於是大衛和跟隨他的600人
[00:19:41.100 --> 00:19:44.100]  來到彼所溪
[00:19:44.100 --> 00:19:47.100]  有不能前去的就留在那裡
[00:19:47.100 --> 00:19:50.100]  大衛卻帶著400人往前衝
[00:19:50.100 --> 00:19:52.100]  有200人疲乏
[00:19:52.100 --> 00:19:53.100]  不能過彼所溪
[00:19:53.100 --> 00:19:56.100]  所以留在那裡
[00:19:56.100 --> 00:19:59.100]  大衛這次就叫亞比亞他
[00:19:59.100 --> 00:20:02.100]  拿以弗德來求問神的心意
[00:20:02.100 --> 00:20:04.100]  他求問神我可不可以追上敵軍
[00:20:04.100 --> 00:20:06.100]  因為他不知道他的家眷
[00:20:06.100 --> 00:20:07.100]  什麼時候被擄走的
[00:20:07.100 --> 00:20:09.100]  因為他已經出去打仗
[00:20:09.100 --> 00:20:10.100]  有一段時間了
[00:20:10.100 --> 00:20:13.100]  可能已經是很長的時間
[00:20:13.100 --> 00:20:14.100]  但是神秘我很肯定的答案
[00:20:14.100 --> 00:20:16.100]  就是一定會追得上
[00:20:16.100 --> 00:20:19.100]  而且會將被擄的人
[00:20:19.100 --> 00:20:21.100]  全部的救回來
[00:20:21.100 --> 00:20:22.100]  這個是很重要的
[00:20:22.100 --> 00:20:24.100]  這個是很肯定的語氣
[00:20:24.100 --> 00:20:25.100]  救這個字
[00:20:25.100 --> 00:20:28.100]  在救藥裡面是屬於拯救的意思
[00:20:28.100 --> 00:20:30.100]  有了這個對比
[00:20:30.100 --> 00:20:31.100]  你看不看到
[00:20:31.100 --> 00:20:33.100]  蘇羅就求問神
[00:20:33.100 --> 00:20:34.100]  神沒有回答他
[00:20:34.100 --> 00:20:36.100]  他就轉向交鬼
[00:20:36.100 --> 00:20:38.100]  求問交鬼的婦人
[00:20:38.100 --> 00:20:42.100]  這個就記載在《薩姆爾記》上的第28章
[00:20:42.100 --> 00:20:44.100]  我們沒有查這段經文的
[00:20:44.100 --> 00:20:46.100]  因為我們主角是大衛
[00:20:46.100 --> 00:20:48.100]  鼓勵大家回去自己看
[00:20:48.100 --> 00:20:49.100]  《薩姆爾記》上的28章
[00:20:49.100 --> 00:20:51.100]  都可以推測一下
[00:20:51.100 --> 00:20:54.100]  究竟那個交鬼的婦人
[00:20:54.100 --> 00:20:56.100]  是不是真的請了薩姆爾上來
[00:20:56.100 --> 00:20:59.100]  大衛確實得到神的回覆
[00:20:59.100 --> 00:21:02.100]  而且按照古以色列的傳統
[00:21:02.100 --> 00:21:03.100]  一個領袖
[00:21:03.100 --> 00:21:07.100]  必定要將百姓在困境之中救拔出來
[00:21:07.100 --> 00:21:11.100]  特別是從外邦人手上拯救出來
[00:21:11.100 --> 00:21:14.100]  這個就是君王的條件
[00:21:14.100 --> 00:21:16.100]  所以這一次的戰役
[00:21:16.100 --> 00:21:20.100]  也都顯示大衛有作王的能力
[00:21:20.100 --> 00:21:22.100]  有了神的應許
[00:21:22.100 --> 00:21:27.100]  和肯定使大衛帶著那600人
[00:21:27.100 --> 00:21:31.100]  他們只是從戰場回來
[00:21:31.100 --> 00:21:33.100]  已經走了三天的路了
[00:21:33.100 --> 00:21:35.100]  他們也都遇到這麼大的意外
[00:21:35.100 --> 00:21:38.100]  哭得已經沒力了
[00:21:38.100 --> 00:21:40.100]  反對的人
[00:21:40.100 --> 00:21:43.100]  仍然帶領他們奮力前進
[00:21:43.100 --> 00:21:44.100]  立刻出發
[00:21:44.100 --> 00:21:46.100]  聖經沒有交代到
[00:21:46.100 --> 00:21:49.100]  他們向哪個方向走
[00:21:49.100 --> 00:21:51.100]  但是我們很深信
[00:21:51.100 --> 00:21:53.100]  神會指引著他們
[00:21:53.100 --> 00:21:56.100]  然後去到比索溪
[00:21:56.100 --> 00:22:00.100]  有些人累得走都走不了
[00:22:00.100 --> 00:22:03.100]  你有沒有經歷過累到走都走不了呢
[00:22:03.100 --> 00:22:06.100]  待會那首回應詩我也很大感受
[00:22:06.100 --> 00:22:08.100]  因為早幾天
[00:22:08.100 --> 00:22:11.100]  我太太的妹妹和家人來了
[00:22:11.100 --> 00:22:15.100]  那一兩天我們真是有事
[00:22:15.100 --> 00:22:17.100]  現在懷疑之前
[00:22:17.100 --> 00:22:19.100]  上個星期一
[00:22:19.100 --> 00:22:21.100]  可能吃了很多海鮮
[00:22:21.100 --> 00:22:23.100]  不知道是不是真的有問題
[00:22:23.100 --> 00:22:26.100]  這樣我真的抬腳也抬不了
[00:22:26.100 --> 00:22:28.100]  所以後來終於說你們走吧
[00:22:28.100 --> 00:22:31.100]  不行 我要坐在咖啡室裡休息
[00:22:31.100 --> 00:22:33.100]  我真的不明白
[00:22:33.100 --> 00:22:35.100]  你走路都沒有力
[00:22:35.100 --> 00:22:36.100]  那一下感受
[00:22:36.100 --> 00:22:38.100]  這一幫人是怎麼樣呢
[00:22:38.100 --> 00:22:39.100]  已經走不了
[00:22:39.100 --> 00:22:41.100]  於是大衛就將他們留下
[00:22:41.100 --> 00:22:43.100]  其餘的400人就去追趕
[00:22:43.100 --> 00:22:45.100]  這幫人是亞馬力人
[00:22:45.100 --> 00:22:47.100]  大衛看穿他們的苦況
[00:22:47.100 --> 00:22:48.100]  沒有強迫他們
[00:22:48.100 --> 00:22:50.100]  一定要跟著他們
[00:22:50.100 --> 00:22:51.100]  就算強迫也不行
[00:22:51.100 --> 00:22:52.100]  為什麼呢
[00:22:52.100 --> 00:22:54.100]  只會拖慢了進度
[00:22:54.100 --> 00:22:58.100]  好了 他就遇到無間道了
[00:22:58.100 --> 00:23:01.100]  我們看看第30章
[00:23:01.100 --> 00:23:03.100]  11到第15節
[00:23:03.100 --> 00:23:07.100]  這400人在團野遇見一個埃及人
[00:23:07.100 --> 00:23:11.100]  就帶他到大衛面前給他餅吃
[00:23:11.100 --> 00:23:12.100]  給他水喝
[00:23:12.100 --> 00:23:14.100]  又給他一塊無花果餅
[00:23:14.100 --> 00:23:16.100]  兩個葡萄餅
[00:23:16.100 --> 00:23:18.100]  他吃了就精神復原
[00:23:18.100 --> 00:23:21.100]  因為他三日三夜沒有吃餅
[00:23:21.100 --> 00:23:24.100]  沒有喝水
[00:23:24.100 --> 00:23:25.100]  大衛問他說
[00:23:25.100 --> 00:23:27.100]  你是屬誰的
[00:23:27.100 --> 00:23:28.100]  你是那裡的人
[00:23:28.100 --> 00:23:29.100]  他回答說
[00:23:29.100 --> 00:23:31.100]  我是埃及人
[00:23:31.100 --> 00:23:32.100]  埃及的少年人
[00:23:32.100 --> 00:23:34.100]  是亞馬力人的老婆
[00:23:34.100 --> 00:23:36.100]  因我三日前患病
[00:23:36.100 --> 00:23:38.100]  我主人就把我撇棄了
[00:23:38.100 --> 00:23:41.100]  我們侵奪了基利提的南方
[00:23:41.100 --> 00:23:43.100]  我屬猶大的地
[00:23:43.100 --> 00:23:45.100]  並迦勒地的南方
[00:23:45.100 --> 00:23:48.100]  又用火燒了西格拉
[00:23:48.100 --> 00:23:49.100]  大衛問他說
[00:23:49.100 --> 00:23:52.100]  你肯領我們到敵軍那裡不肯
[00:23:52.100 --> 00:23:53.100]  他回答說
[00:23:53.100 --> 00:23:56.100]  你要向我指著神起誓不殺我
[00:23:56.100 --> 00:23:59.100]  也不將我交在我主人手裡
[00:23:59.100 --> 00:24:02.100]  我就領你下到敵軍那裡
[00:24:02.100 --> 00:24:05.100]  原來他們在團野裡遇到一個埃及人
[00:24:05.100 --> 00:24:08.100]  這個埃及人原來是亞馬力人的奴隸
[00:24:08.100 --> 00:24:10.100]  因為他患病
[00:24:10.100 --> 00:24:11.100]  於是怎樣
[00:24:11.100 --> 00:24:13.100]  就被這些亞馬力人遺棄了他
[00:24:13.100 --> 00:24:15.100]  這也是很現實的
[00:24:15.100 --> 00:24:17.100]  因為即用即棄
[00:24:17.100 --> 00:24:19.100]  沒有用就放棄你
[00:24:19.100 --> 00:24:22.100]  在政治上隨時有這些情形產生的
[00:24:22.100 --> 00:24:25.100]  在病禍之中就被找到
[00:24:25.100 --> 00:24:27.100]  大衛就善待他
[00:24:27.100 --> 00:24:29.100]  給他食物和水
[00:24:29.100 --> 00:24:30.100]  還有什麼呢
[00:24:30.100 --> 00:24:32.100]  食物之中有貴重的無花果餅
[00:24:32.100 --> 00:24:33.100]  和葡萄餅
[00:24:33.100 --> 00:24:35.100]  這些無花果餅和葡萄餅
[00:24:35.100 --> 00:24:37.100]  是增強他的體力
[00:24:37.100 --> 00:24:39.100]  所以他吃完之後
[00:24:39.100 --> 00:24:42.100]  很快就已經恢復體力了
[00:24:42.100 --> 00:24:44.100]  大衛就盤問他
[00:24:44.100 --> 00:24:45.100]  知道他的身份
[00:24:45.100 --> 00:24:48.100]  也知道原來有份參與什麼
[00:24:48.100 --> 00:24:50.100]  焚燒洗格拉
[00:24:50.100 --> 00:24:54.100]  即是他有份去擄掠他們的家人
[00:24:54.100 --> 00:24:56.100]  在第14節裡面就很清楚的
[00:24:56.100 --> 00:24:58.100]  看到這件事了
[00:24:58.100 --> 00:25:02.100]  於是大衛就要求他帶路去攻擊
[00:25:02.100 --> 00:25:04.100]  追趕亞馬力人
[00:25:04.100 --> 00:25:06.100]  這個埃及人
[00:25:06.100 --> 00:25:07.100]  這個奴隸
[00:25:07.100 --> 00:25:09.100]  被亞馬力人輕視的
[00:25:09.100 --> 00:25:11.100]  因為他是奴隸
[00:25:11.100 --> 00:25:12.100]  甚至被他放棄
[00:25:12.100 --> 00:25:14.100]  因為一病就不理他了
[00:25:14.100 --> 00:25:15.100]  所以這個人
[00:25:15.100 --> 00:25:19.100]  是很樂意去出賣自己的主人
[00:25:19.100 --> 00:25:22.100]  他樂意去帶路的
[00:25:22.100 --> 00:25:24.100]  他要做無間道
[00:25:24.100 --> 00:25:26.100]  去幫助大衛
[00:25:26.100 --> 00:25:27.100]  只不過他有兩個要求
[00:25:27.100 --> 00:25:29.100]  哪兩個要求呢
[00:25:29.100 --> 00:25:30.100]  第一
[00:25:30.100 --> 00:25:32.100]  不可以殺他
[00:25:32.100 --> 00:25:34.100]  更加不可以將他
[00:25:34.100 --> 00:25:36.100]  交回亞馬力人的手中
[00:25:36.100 --> 00:25:39.100]  我見你都了解到人性的險惡
[00:25:39.100 --> 00:25:42.100]  他很怕被利用之後就被殺
[00:25:42.100 --> 00:25:44.100]  大衛當然答應這個
[00:25:44.100 --> 00:25:46.100]  完全不難的要求
[00:25:46.100 --> 00:25:47.100]  好了
[00:25:47.100 --> 00:25:50.100]  接著就奮力作戰
[00:25:50.100 --> 00:25:53.100]  所以就叫做力戰
[00:25:53.100 --> 00:25:55.100]  大衛和跟隨的人走了三天的路程
[00:25:55.100 --> 00:25:57.100]  大家算一算
[00:25:57.100 --> 00:25:58.100]  回到洗格拉
[00:25:58.100 --> 00:26:01.100]  發覺到家人被搶奪
[00:26:01.100 --> 00:26:03.100]  城被毀
[00:26:03.100 --> 00:26:04.100]  他們哭
[00:26:04.100 --> 00:26:06.100]  接著就出發
[00:26:06.100 --> 00:26:08.100]  用了一天多的時間
[00:26:08.100 --> 00:26:10.100]  去追趕亞馬力人
[00:26:10.100 --> 00:26:13.100]  日夜兼程趕路
[00:26:13.100 --> 00:26:15.100]  頭尾四天幾五天
[00:26:15.100 --> 00:26:18.100]  逆日到黎明才追到
[00:26:18.100 --> 00:26:20.100]  再用多少呢
[00:26:20.100 --> 00:26:22.100]  已經用了四天不斷地
[00:26:22.100 --> 00:26:24.100]  去追趕四五天
[00:26:24.100 --> 00:26:27.100]  跟亞馬力人打仗打了兩天
[00:26:27.100 --> 00:26:29.100]  差不多兩天的時間
[00:26:29.100 --> 00:26:31.100]  跟亞馬力人爭戰
[00:26:31.100 --> 00:26:32.100]  好 我們一起去看
[00:26:32.100 --> 00:26:34.100]  第30章第17節
[00:26:34.100 --> 00:26:37.100]  大衛從黎明直到次日晚上
[00:26:37.100 --> 00:26:39.100]  擊殺黑暈
[00:26:39.100 --> 00:26:42.100]  除了四八騎駱駝的少年人之外
[00:26:42.100 --> 00:26:44.100]  沒有一個逃脫了
[00:26:44.100 --> 00:26:45.100]  看到嗎
[00:26:45.100 --> 00:26:49.100]  由黎明到第二天的晚上
[00:26:49.100 --> 00:26:52.100]  就是說打仗差不多打了兩天了
[00:26:52.100 --> 00:26:53.100]  那你記住
[00:26:53.100 --> 00:26:54.100]  打仗不會說
[00:26:54.100 --> 00:26:56.100]  先休息一會
[00:26:56.100 --> 00:26:57.100]  我們中場休息
[00:26:57.100 --> 00:26:58.100]  踢球你猜
[00:26:58.100 --> 00:27:00.100]  我們先吃頓飯
[00:27:00.100 --> 00:27:03.100]  又或者天黑了
[00:27:03.100 --> 00:27:05.100]  不要打 明天再來
[00:27:05.100 --> 00:27:06.100]  我們先睡覺
[00:27:06.100 --> 00:27:07.100]  是沒有的
[00:27:07.100 --> 00:27:09.100]  就是說你看一看
[00:27:09.100 --> 00:27:11.100]  他們走了三天路程
[00:27:11.100 --> 00:27:13.100]  追趕用了一天半至兩天
[00:27:13.100 --> 00:27:15.100]  然後打仗打了兩天
[00:27:15.100 --> 00:27:16.100]  你說累不累呢
[00:27:16.100 --> 00:27:18.100]  死不死呢
[00:27:18.100 --> 00:27:20.100]  所以你可以想像到
[00:27:20.100 --> 00:27:23.100]  他們是何等的筋疲力竭
[00:27:23.100 --> 00:27:26.100]  甚至可能連拿刀的力氣都沒有
[00:27:26.100 --> 00:27:30.100]  但是為了自己所愛的家人
[00:27:30.100 --> 00:27:32.100]  為了他所失去的
[00:27:32.100 --> 00:27:34.100]  他一定要力拼到底
[00:27:34.100 --> 00:27:36.100]  就是奮力作戰
[00:27:36.100 --> 00:27:38.100]  當時亞馬力人
[00:27:38.100 --> 00:27:41.100]  他們是沒有想過他們會追來的
[00:27:41.100 --> 00:27:43.100]  他們四散在不同的地方
[00:27:43.100 --> 00:27:44.100]  通宵達旦
[00:27:44.100 --> 00:27:46.100]  喝酒狂歡作樂
[00:27:46.100 --> 00:27:48.100]  他們完全沒有預計到
[00:27:48.100 --> 00:27:50.100]  大衛和他的跟隨者
[00:27:50.100 --> 00:27:52.100]  是會突然之間出現的
[00:27:52.100 --> 00:27:54.100]  所以就被殺了一個措手不及
[00:27:54.100 --> 00:27:55.100]  但是無論怎麼樣
[00:27:55.100 --> 00:27:56.100]  大衛的德性
[00:27:56.100 --> 00:28:00.100]  絕對有神的幫助和保守
[00:28:00.100 --> 00:28:04.100]  因為他們不單單筋疲力竭
[00:28:04.100 --> 00:28:07.100]  還有彼此之間
[00:28:07.100 --> 00:28:10.100]  人數是非常懸殊的
[00:28:10.100 --> 00:28:11.100]  你看看
[00:28:11.100 --> 00:28:14.100]  只是騎駱駝走的人
[00:28:14.100 --> 00:28:17.100]  少年人都有四百尺駱駝
[00:28:17.100 --> 00:28:20.100]  就是只是駱駝都有超過四百尺
[00:28:20.100 --> 00:28:21.100]  你想想
[00:28:21.100 --> 00:28:23.100]  所以亞馬力人人數一定很多
[00:28:23.100 --> 00:28:27.100]  所以大衛絕對不敢歸功於自己和部下
[00:28:27.100 --> 00:28:29.100]  去當眾的宣告
[00:28:29.100 --> 00:28:31.100]  這個是神給他的作為
[00:28:31.100 --> 00:28:34.100]  就好像他們救基伊拉人一樣
[00:28:34.100 --> 00:28:36.100]  好 《十個意義》上30章的23節
[00:28:36.100 --> 00:28:38.100]  大衛說:大兄們
[00:28:38.100 --> 00:28:40.100]  也會說所賜給我們的
[00:28:40.100 --> 00:28:42.100]  不可不分的他們
[00:28:42.100 --> 00:28:44.100]  因為他保佑我們
[00:28:44.100 --> 00:28:46.100]  將那攻擊我們的敵軍
[00:28:46.100 --> 00:28:48.100]  交在我們手裡
[00:28:48.100 --> 00:28:50.100]  稍後我們會再看這段經文
[00:28:50.100 --> 00:28:53.100]  但是至少大衛宣告一件事
[00:28:53.100 --> 00:28:55.100]  今天為贏這場仗
[00:28:55.100 --> 00:28:57.100]  是神幫助我們 神賜給我們
[00:28:57.100 --> 00:28:59.100]  還有祂保佑我們
[00:28:59.100 --> 00:29:03.100]  使敵軍輸在我們的手上
[00:29:03.100 --> 00:29:06.100]  這次可以說是大獲全勝
[00:29:06.100 --> 00:29:09.100]  除了那四百少年人之外
[00:29:09.100 --> 00:29:11.100]  沒有其他的亞馬力人
[00:29:11.100 --> 00:29:13.100]  可以走的了
[00:29:13.100 --> 00:29:16.100]  大衛沒有留下一個活口
[00:29:16.100 --> 00:29:18.100]  這一個就和當日
[00:29:18.100 --> 00:29:22.100]  蘇羅因為愛惜阿格
[00:29:22.100 --> 00:29:23.100]  沒有將他誅殺
[00:29:23.100 --> 00:29:25.100]  成為一個很大的對比
[00:29:25.100 --> 00:29:28.100]  因為當日神是要叫蘇羅
[00:29:28.100 --> 00:29:31.100]  滅了亞馬力整個民族
[00:29:31.100 --> 00:29:33.100]  更加要殺亞馬力王
[00:29:33.100 --> 00:29:36.100]  但是蘇羅是沒有遵照神的心意
[00:29:36.100 --> 00:29:37.100]  和指令
[00:29:37.100 --> 00:29:39.100]  去愛惜這些上好牛羊
[00:29:39.100 --> 00:29:42.100]  愛惜這些人才
[00:29:42.100 --> 00:29:43.100]  所謂的人才
[00:29:43.100 --> 00:29:45.100]  於是沒有殺到
[00:29:45.100 --> 00:29:47.100]  而這次的勝利
[00:29:47.100 --> 00:29:49.100]  和蘇羅最後
[00:29:49.100 --> 00:29:51.100]  就是下一個星期我們看
[00:29:51.100 --> 00:29:54.100]  全軍覆沒成為一個很大的對比
[00:29:54.100 --> 00:29:58.100]  結果他們全部失而復得
[00:29:58.100 --> 00:30:01.100]  一個人一件財物
[00:30:01.100 --> 00:30:03.100]  都沒有失落到
[00:30:03.100 --> 00:30:04.100]  我們看一看
[00:30:04.100 --> 00:30:09.100]  我應該會先調走這些
[00:30:09.100 --> 00:30:10.100]  我們一起來看看
[00:30:10.100 --> 00:30:11.100]  《撒末爾記》上
[00:30:11.100 --> 00:30:13.100]  三十章的十八十九兩節
[00:30:13.100 --> 00:30:16.100]  亞馬力人所擄去的財物
[00:30:16.100 --> 00:30:18.100]  乃為全都奪回
[00:30:18.100 --> 00:30:20.100]  並救回他的兩個妻來
[00:30:20.100 --> 00:30:22.100]  凡亞馬力人所擄去的
[00:30:22.100 --> 00:30:25.100]  無論大小 二類 財物
[00:30:25.100 --> 00:30:26.100]  大衛都奪回來
[00:30:26.100 --> 00:30:29.100]  沒有失落一個
[00:30:29.100 --> 00:30:30.100]  這裡很清楚就看到
[00:30:30.100 --> 00:30:32.100]  原來他們一切的東西
[00:30:32.100 --> 00:30:34.100]  都是完全拿回來
[00:30:34.100 --> 00:30:35.100]  不單這樣
[00:30:35.100 --> 00:30:37.100]  他更加將亞馬力那些財物
[00:30:37.100 --> 00:30:40.100]  都拿過來給自己
[00:30:40.100 --> 00:30:42.100]  這個時候大衛就釋做了
[00:30:42.100 --> 00:30:45.100]  第二十節
[00:30:45.100 --> 00:30:49.100]  大衛所奪來的牛群 羊群
[00:30:49.100 --> 00:30:53.100]  跟隨他的人 趕在原有的群畜前邊
[00:30:53.100 --> 00:30:56.100]  說 這是大衛的掠物
[00:30:56.100 --> 00:30:58.100]  原來擁有的就在前面
[00:30:58.100 --> 00:30:59.100]  不是屬於他們的
[00:30:59.100 --> 00:31:00.100]  就歸於大衛
[00:31:00.100 --> 00:31:02.100]  於是這個就屬於大衛的掠物
[00:31:02.100 --> 00:31:04.100]  這一次可以說怎麼樣
[00:31:04.100 --> 00:31:07.100]  連本帶利都拿回來了
[00:31:07.100 --> 00:31:09.100]  好 接著我們看到
[00:31:09.100 --> 00:31:11.100]  《公義》的分配
[00:31:11.100 --> 00:31:13.100]  這段經文就顯示著
[00:31:13.100 --> 00:31:15.100]  大衛作王
[00:31:15.100 --> 00:31:17.100]  當然是王者風範
[00:31:17.100 --> 00:31:20.100]  我們看看第30章第21到25節
[00:31:20.100 --> 00:31:23.100]  大衛對了那匹佛不能跟隨
[00:31:23.100 --> 00:31:26.100]  留在比所契的二百人那裡
[00:31:26.100 --> 00:31:29.100]  他們出來迎接大衛並跟隨的人
[00:31:29.100 --> 00:31:31.100]  大衛前來問他們安
[00:31:31.100 --> 00:31:34.100]  跟隨大衛人中的惡人和匪類說
[00:31:34.100 --> 00:31:37.100]  這些人既然沒有和我們同去
[00:31:37.100 --> 00:31:40.100]  我們所奪的財物就不分給他們
[00:31:40.100 --> 00:31:43.100]  只將他們各人的妻子 兒女給他們
[00:31:43.100 --> 00:31:46.100]  使他們帶去就是了
[00:31:47.100 --> 00:31:49.100]  大衛說 弟兄們
[00:31:49.100 --> 00:31:51.100]  也會說所賜給我們的
[00:31:51.100 --> 00:31:52.100]  不可不分給他們
[00:31:52.100 --> 00:31:54.100]  因為他保佑我們
[00:31:54.100 --> 00:31:56.100]  將那攻擊我們的敵軍
[00:31:56.100 --> 00:31:57.100]  交在我們手裡
[00:31:57.100 --> 00:31:59.100]  這是誰肯依從你們呢
[00:31:59.100 --> 00:32:01.100]  想振的得多少
[00:32:01.100 --> 00:32:03.100]  看守器具的也得多少
[00:32:03.100 --> 00:32:05.100]  應當大家分平
[00:32:05.100 --> 00:32:07.100]  大衛定此為
[00:32:07.100 --> 00:32:09.100]  以色列的律例典章
[00:32:09.100 --> 00:32:11.100]  從那日直到今日
[00:32:11.100 --> 00:32:13.100]  這裡給我們看到
[00:32:13.100 --> 00:32:15.100]  他執行軍王的權力
[00:32:15.100 --> 00:32:17.100]  他要秉行公義
[00:32:17.100 --> 00:32:20.100]  當他們外旋回歸到西格拉的時候
[00:32:20.100 --> 00:32:24.100]  留守在比梭溪那二百人出來迎接大衛
[00:32:24.100 --> 00:32:26.100]  雖然人數不多
[00:32:26.100 --> 00:32:29.100]  但是場面都叫做大
[00:32:29.100 --> 00:32:31.100]  但整個安排就好像古代軍王
[00:32:31.100 --> 00:32:33.100]  去外旋而歸的時候
[00:32:33.100 --> 00:32:35.100]  指紋來帶去歡迎他們的模式一樣
[00:32:35.100 --> 00:32:37.100]  按照漁民的讀法
[00:32:37.100 --> 00:32:39.100]  只有大衛前來問他們安
[00:32:39.100 --> 00:32:41.100]  其餘四百人對他們的態度
[00:32:41.100 --> 00:32:43.100]  似乎就不是很妥了
[00:32:43.100 --> 00:32:45.100]  《四經始出》記不記得第二十二節
[00:32:45.100 --> 00:32:47.100]  是惡人和匪類
[00:32:47.100 --> 00:32:49.100]  第二十二節那裡
[00:32:49.100 --> 00:32:51.100]  就是惡人和匪類
[00:32:51.100 --> 00:32:53.100]  那你就說這些人不應該分離的
[00:32:53.100 --> 00:32:55.100]  因為當中真的不少
[00:32:55.100 --> 00:32:57.100]  三教九流品流複雜的人
[00:32:57.100 --> 00:32:59.100]  他們心裏面很不滿意
[00:32:59.100 --> 00:33:01.100]  我們在前線打生打死
[00:33:01.100 --> 00:33:03.100]  那現在呢
[00:33:03.100 --> 00:33:05.100]  這二百人都沒有去打仗
[00:33:05.100 --> 00:33:07.100]  那時候有什麼理由要分東西給他們
[00:33:07.100 --> 00:33:09.100]  我們給他們的老婆
[00:33:09.100 --> 00:33:11.100]  子女去就已經足夠了
[00:33:11.100 --> 00:33:13.100]  已經人之意盡
[00:33:13.100 --> 00:33:15.100]  沒理由還要再給他們
[00:33:15.100 --> 00:33:17.100]  但是
[00:33:17.100 --> 00:33:19.100]  大衛很清楚地
[00:33:19.100 --> 00:33:21.100]  就說
[00:33:21.100 --> 00:33:23.100]  我們一定要
[00:33:23.100 --> 00:33:25.100]  將這些東西分給他們
[00:33:25.100 --> 00:33:27.100]  這個奪回第八節和
[00:33:27.100 --> 00:33:29.100]  第十八節拯救是相同的字
[00:33:29.100 --> 00:33:31.100]  所奪回的財物就是原本屬於他們的
[00:33:31.100 --> 00:33:33.100]  後來給亞馬利人拿去
[00:33:33.100 --> 00:33:35.100]  現在拯救回來了
[00:33:35.100 --> 00:33:37.100]  所以
[00:33:37.100 --> 00:33:39.100]  也要將戰利品分給他們
[00:33:39.100 --> 00:33:41.100]  所以呢
[00:33:41.100 --> 00:33:43.100]  沒有那些人留在這裏
[00:33:43.100 --> 00:33:45.100]  應該照樣得到
[00:33:45.100 --> 00:33:47.100]  這個觀念很重要
[00:33:47.100 --> 00:33:49.100]  因為一件事的成功
[00:33:49.100 --> 00:33:51.100]  不只是靠一個人
[00:33:51.100 --> 00:33:53.100]  領導很重要
[00:33:53.100 --> 00:33:55.100]  但是要配合領導也很重要
[00:33:55.100 --> 00:33:57.100]  而那些已經筋疲力竭的人
[00:33:57.100 --> 00:33:59.100]  他們沒有去前線打仗
[00:33:59.100 --> 00:34:01.100]  但是大衛絕對不會輕視他們
[00:34:01.100 --> 00:34:03.100]  仍然給他們獎賞
[00:34:03.100 --> 00:34:05.100]  這個就給你看到奧運裏面
