
[00:00:00.000 --> 00:00:03.780]  我們一齊同心的再次在神面前禱告
[00:19:09.380 --> 00:19:13.380]  他每天這個爸爸就在門口等這個兒子回來
[00:19:13.380 --> 00:19:15.380]  離遠在村口見到兒子
[00:19:15.380 --> 00:19:19.380]  聖經形容這個老人家練跑帶走的
[00:19:19.380 --> 00:19:22.380]  去迎接這個兒子回來
[00:19:22.380 --> 00:19:24.380]  你就可以知道
[00:19:24.380 --> 00:19:27.380]  我們的天父他的心為著
[00:19:27.380 --> 00:19:30.380]  未信的人是何等的迫切
[00:19:30.380 --> 00:19:32.380]  各位你今天體不體會
[00:19:32.380 --> 00:19:34.380]  我們上帝這種心情
[00:19:34.380 --> 00:19:36.380]  他為何會這麼焦急
[00:19:36.380 --> 00:19:41.380]  正是因為天國的筵席就快會開始
[00:19:41.380 --> 00:19:43.380]  他不想一個人落空
[00:19:43.380 --> 00:19:45.380]  他願意人人都悔改
[00:19:45.380 --> 00:19:48.380]  天國的筵席何時開始
[00:19:48.380 --> 00:19:50.380]  聖經早就預言
[00:19:50.380 --> 00:19:52.380]  耶穌說他必快來
[00:19:52.380 --> 00:19:55.380]  耶穌基督有一天要再來這個世界
[00:19:55.380 --> 00:20:00.380]  聖經說他要迎娶他的新婦教會的日子
[00:20:00.380 --> 00:20:02.380]  在《契事錄》裡面告訴我們
[00:20:02.380 --> 00:20:05.380]  這個就是羔羊的婚宴
[00:20:05.380 --> 00:20:08.380]  聖經說我要歡喜快樂
[00:20:08.380 --> 00:20:10.380]  將榮耀歸給她
[00:20:10.380 --> 00:20:13.380]  因為羔羊婚宴的時候到了
[00:20:13.380 --> 00:20:15.380]  新婦也都預備好了
[00:20:15.380 --> 00:20:20.380]  就蒙恩穿得光明潔淨的細襪麻衣
[00:20:20.380 --> 00:20:23.380]  天使吩咐我說你要寫上
[00:20:23.380 --> 00:20:29.380]  凡被邀請赴羔羊婚宴的人有福了
[00:20:29.380 --> 00:20:30.380]  是不是這句說話很熟悉?
[00:20:30.380 --> 00:20:34.380]  不就是那個打圓場的賓客說的
[00:20:34.380 --> 00:20:38.380]  赴神閣吃飯的人有福了
[00:20:38.380 --> 00:20:39.380]  各位
[00:20:39.380 --> 00:20:45.380]  今天耶穌基督正急速地進行他的工作
[00:20:45.380 --> 00:20:48.380]  就是我們的天父也都急速地
[00:20:48.380 --> 00:20:50.380]  預備他兒子的婚宴
[00:20:50.380 --> 00:20:54.380]  願意更多人進入他的恩典裡面
[00:20:54.380 --> 00:20:57.380]  今天我們會不會輕忽了
[00:20:57.380 --> 00:20:59.380]  上帝這一種的熱心
[00:20:59.380 --> 00:21:04.380]  我們發現全宇宙最熱心的只是上帝自己
[00:21:04.380 --> 00:21:08.380]  而我們就好像那班很大價值的賓客一樣
[00:21:08.380 --> 00:21:10.380]  懶懶閒不在乎
[00:21:10.380 --> 00:21:13.380]  反正我們都有天堂的入場券
[00:21:13.380 --> 00:21:15.380]  等我買完我的房子
[00:21:15.380 --> 00:21:17.380]  買完我的跑車
[00:21:17.380 --> 00:21:19.380]  娶完我的老婆
[00:21:19.380 --> 00:21:24.380]  會不會今天我們用很多的藉口來推卻
[00:21:24.380 --> 00:21:28.380]  上帝叫我們邀請身邊我們關心的人
[00:21:28.380 --> 00:21:32.380]  去赴他這個宴席的邀請
[00:21:32.380 --> 00:21:36.380]  上帝放我們的教會在這個紅土的社區裡面
[00:21:36.380 --> 00:21:39.380]  究竟所為何事呢?
[00:21:39.380 --> 00:21:43.380]  是不是就是一班人來這裡聚會這麼簡單?
[00:21:43.380 --> 00:21:47.380]  上帝是要我們去擁抱這個社區
[00:21:47.380 --> 00:21:50.380]  這個社區就是我們的牧區
[00:21:50.380 --> 00:21:54.380]  今天我們的牧區不單止在教會裡面
[00:21:54.380 --> 00:21:57.380]  上帝說他有更多流離的羊
[00:21:57.380 --> 00:22:01.380]  在高崗上流離失所
[00:22:01.380 --> 00:22:03.380]  你有沒有見到這些羊
[00:22:03.380 --> 00:22:06.380]  沒有牧人的痛苦呢?
[00:22:06.380 --> 00:22:08.380]  我們是不是只是單單
[00:22:08.380 --> 00:22:12.380]  傳一個靈魂得贖的救恩給他們呢?
[00:22:12.380 --> 00:22:15.380]  各位,當然福音的核心
[00:22:15.380 --> 00:22:18.380]  和最基礎的部分
[00:22:18.380 --> 00:22:20.380]  是一個靈魂得救的救恩
[00:22:20.380 --> 00:22:22.380]  但是耶穌基督的福音
[00:22:22.380 --> 00:22:26.380]  更加全面的展現在祂的使命的宣言裡面
[00:22:26.380 --> 00:22:28.380]  祂一出來傳道的時候
[00:22:28.380 --> 00:22:30.380]  祂說祂要傳福音給什麼人聽呢?
[00:22:30.380 --> 00:22:32.380]  貧窮的人聽
[00:22:32.380 --> 00:22:36.380]  差遣我報告被擄的德釋放
[00:22:36.380 --> 00:22:38.380]  黑眼的德看見
[00:22:38.380 --> 00:22:41.380]  而那些受壓制的德自由
[00:22:41.380 --> 00:22:44.380]  宣告神越納人的欺憐
[00:22:44.380 --> 00:22:48.380]  各位,我們是宣告上帝
[00:22:48.380 --> 00:22:53.380]  祂愛和關注我們身邊這些弱勢的群體
[00:22:53.380 --> 00:22:58.380]  老弱貧寒的群體的需要的一班人
[00:22:58.380 --> 00:23:00.380]  當然全港最貧窮的地方
[00:23:00.380 --> 00:23:03.380]  仍然未到土瓜灣區
[00:23:03.380 --> 00:23:05.380]  如果你一天去深水埗
[00:23:05.380 --> 00:23:07.380]  你走走那些公園
[00:23:07.380 --> 00:23:09.380]  你會發現很多人
[00:23:09.380 --> 00:23:12.380]  要住在街邊那裡露宿
[00:23:12.380 --> 00:23:16.380]  那些天橋也都有人露宿
[00:23:16.380 --> 00:23:19.380]  其實我們在這個社區裡面
[00:23:19.380 --> 00:23:22.380]  我不知道大家有沒有見過一些劏房
[00:23:22.380 --> 00:23:26.380]  有一次我就和麗萍執事
[00:23:26.380 --> 00:23:30.380]  好像就是太月餅
[00:23:30.380 --> 00:23:32.380]  就是中州的附近
[00:23:32.380 --> 00:23:35.380]  我們就去到這附近
[00:23:35.380 --> 00:23:39.380]  原來在我們益豐大廈
[00:23:39.380 --> 00:23:40.380]  大家知道那裡吧
[00:23:40.380 --> 00:23:42.380]  那些附近的地方
[00:23:42.380 --> 00:23:44.380]  很多一間樓
[00:23:44.380 --> 00:23:47.380]  你發現一條小巷子進去
[00:23:47.380 --> 00:23:49.380]  很多個門口
[00:23:49.380 --> 00:23:51.380]  原來這些就是所謂劏房
[00:23:51.380 --> 00:23:56.380]  以前是一間的單位
[00:23:56.380 --> 00:23:59.380]  但是被間成很多個房間
[00:23:59.380 --> 00:24:02.380]  我們去到的時候拿著地址
[00:24:02.380 --> 00:24:04.380]  不知道多少座
[00:24:04.380 --> 00:24:06.380]  你會發現那些單位裡面
[00:24:06.380 --> 00:24:08.380]  A、B、C、D、E、F、G、H、I、J、K
[00:24:08.380 --> 00:24:12.380]  竟然是多到十幾個單位
[00:24:12.380 --> 00:24:16.380]  間在一個原本的地方裡面
[00:24:16.380 --> 00:24:18.380]  接著當我們去找那個人的時候
[00:24:18.380 --> 00:24:19.380]  找不到
[00:24:19.380 --> 00:24:21.380]  突然間我就見
[00:24:21.380 --> 00:24:24.380]  因為有些原因我就走前一點去找
[00:24:24.380 --> 00:24:26.380]  接著見到一個女士
[00:24:26.380 --> 00:24:29.380]  笑笑地向我招手
[00:24:29.380 --> 00:24:32.380]  而且穿得比較清涼一點
[00:24:32.380 --> 00:24:34.380]  我就有點擔心
[00:24:34.380 --> 00:24:36.380]  會不會我撞錯了地方
[00:24:36.380 --> 00:24:38.380]  被人抓了進去
[00:24:38.380 --> 00:24:40.380]  我就快點走
[00:24:40.380 --> 00:24:43.380]  在後面找黎平執事
[00:24:43.380 --> 00:24:46.380]  接著這個女士繼續向我們招手
[00:24:46.380 --> 00:24:48.380]  我們直接混路走了
[00:24:48.380 --> 00:24:49.380]  走到樓下
[00:24:49.380 --> 00:24:51.380]  接著後來我們發覺不對勁
[00:24:51.380 --> 00:24:53.380]  再走上去
[00:24:53.380 --> 00:24:58.380]  原來她就是我們要找的單位探訪的人
[00:24:58.380 --> 00:25:00.380]  一個五十多歲的女士
[00:25:00.380 --> 00:25:02.380]  真的很抱歉
[00:25:02.380 --> 00:25:04.380]  我後來才知道什麼原因
[00:25:04.380 --> 00:25:06.380]  當我進到她的屋子的時候
[00:25:06.380 --> 00:25:09.380]  我見到一個窗都沒有
[00:25:09.380 --> 00:25:12.380]  怎樣透氣我真的不知道
[00:25:12.380 --> 00:25:14.380]  可能有冷氣
[00:25:14.380 --> 00:25:16.380]  或者都不會經常開
[00:25:16.380 --> 00:25:19.380]  所以我明白她穿得比較清涼一點
[00:25:19.380 --> 00:25:20.380]  各位
[00:25:20.380 --> 00:25:24.380]  她家裡招呼我們坐的地方都沒有
[00:25:24.380 --> 00:25:27.380]  一上一坐就是一張床
[00:25:27.380 --> 00:25:28.380]  各位
[00:25:28.380 --> 00:25:30.380]  我們今天在我們的社區
[00:25:30.380 --> 00:25:32.380]  就是很多這樣的人
[00:25:32.380 --> 00:25:34.380]  很多住在很窄的地方
[00:25:34.380 --> 00:25:37.380]  板間房、劏房的人
[00:25:37.380 --> 00:25:39.380]  當我慢慢聽她的故事的時候
[00:25:39.380 --> 00:25:40.380]  我很奇怪
[00:25:40.380 --> 00:25:44.380]  她將她一生的故事都告訴我們
[00:25:44.380 --> 00:25:46.380]  她怎樣離婚、結婚
[00:25:46.380 --> 00:25:49.380]  生活怎樣坎坷
[00:25:49.380 --> 00:25:51.380]  可能真的沒有人
[00:25:51.380 --> 00:25:54.380]  曾經用心去聆聽她的故事
[00:25:54.380 --> 00:25:56.380]  我要走的時間
[00:25:56.380 --> 00:25:59.380]  我只可以將一包月餅送給
[00:25:59.380 --> 00:26:02.380]  其實是兩個月餅送給她
[00:26:02.380 --> 00:26:05.380]  我心裡面很不安
[00:26:05.380 --> 00:26:06.380]  因為我不知道
[00:26:06.380 --> 00:26:09.380]  我還可以繼續怎樣幫助她
[00:26:09.380 --> 00:26:11.380]  因為我的能力很有限
[00:26:11.380 --> 00:26:13.380]  我一雙手
[00:26:13.380 --> 00:26:15.380]  或者甚至我告訴教會的人
[00:26:15.380 --> 00:26:16.380]  究竟可以幫她什麼
[00:26:16.380 --> 00:26:18.380]  我都不知道
[00:26:18.380 --> 00:26:20.380]  有一天
[00:26:20.380 --> 00:26:22.380]  我在教會裡面
[00:26:22.380 --> 00:26:23.380]  吃午飯時間
[00:26:23.380 --> 00:26:25.380]  竟然我沒有去吃午飯
[00:26:25.380 --> 00:26:28.380]  全教會的同工都走了
[00:26:28.380 --> 00:26:32.380]  我不知道為什麼我會留下來
[00:26:32.380 --> 00:26:35.380]  因為吃午飯對我來說很重要
[00:26:35.380 --> 00:26:37.380]  為什麼我會留下來呢
[00:26:37.380 --> 00:26:40.380]  到今天我都覺得是一個謎
[00:26:40.380 --> 00:26:43.380]  突然間我聽到有人按我們教會的鐘
[00:26:43.380 --> 00:26:44.380]  不知道時間
[00:26:44.380 --> 00:26:47.380]  其實我可以不理會
[00:26:47.380 --> 00:26:49.380]  辦公時間
[00:26:49.380 --> 00:26:51.380]  我走了下去
[00:26:51.380 --> 00:26:53.380]  開門
[00:26:53.380 --> 00:26:55.380]  竟然就是這個女士
[00:26:55.380 --> 00:26:56.380]  收了我們的地址
[00:26:56.380 --> 00:26:57.380]  來教會探我們
[00:26:57.380 --> 00:26:59.380]  嘩 多開心
[00:26:59.380 --> 00:27:00.380]  多奇怪
[00:27:00.380 --> 00:27:02.380]  我還不把握機會
[00:27:02.380 --> 00:27:04.380]  我還不和她三福
[00:27:04.380 --> 00:27:05.380]  四律
[00:27:05.380 --> 00:27:08.380]  什麼板斧都拿出來
[00:27:08.380 --> 00:27:10.380]  她信了耶穌
[00:27:10.380 --> 00:27:11.380]  當然不是我的功勞
[00:27:11.380 --> 00:27:12.380]  是耶穌基督
[00:27:12.380 --> 00:27:15.380]  真是感動我一個人
[00:27:15.380 --> 00:27:16.380]  當我們
[00:27:16.380 --> 00:27:18.380]  我發現一件好奇的事
[00:27:18.380 --> 00:27:22.380]  我們願意馴服上帝走出這個社區
[00:27:22.380 --> 00:27:24.380]  走出我們安書區
[00:27:24.380 --> 00:27:27.380]  去到這個社區裡面需要的人群當中
[00:27:27.380 --> 00:27:29.380]  那些人
[00:27:29.380 --> 00:27:32.380]  他們就被吸引來到神的家裡面
[00:27:32.380 --> 00:27:36.380]  去赴這個宴席
[00:27:36.380 --> 00:27:39.380]  聖經裡面說的那個哥尼流
[00:27:39.380 --> 00:27:41.380]  豈不是就是上帝感動他
[00:27:41.380 --> 00:27:43.380]  又感動彼得
[00:27:43.380 --> 00:27:44.380]  一拍即合
[00:27:44.380 --> 00:27:46.380]  你明白嗎
[00:27:46.380 --> 00:27:48.380]  上帝今天很心急
[00:27:48.380 --> 00:27:51.380]  在我們這個附近很多的街坊
[00:27:51.380 --> 00:27:54.380]  正在等我們走出去
[00:27:54.380 --> 00:27:56.380]  走出我們的安書區
[00:27:56.380 --> 00:27:58.380]  走出我們自己的教會
[00:27:58.380 --> 00:28:00.380]  去接觸他們
[00:28:00.380 --> 00:28:04.380]  去和他們一起分享福音的好處
[00:28:04.380 --> 00:28:06.380]  但是這個女士
[00:28:06.380 --> 00:28:08.380]  她沒多久
[00:28:08.380 --> 00:28:09.380]  她就告訴我
[00:28:09.380 --> 00:28:11.380]  要離開這個社區
[00:28:11.380 --> 00:28:13.380]  我不記得是因為被騙
[00:28:13.380 --> 00:28:15.380]  終於可以上樓還是什麼原因
[00:28:15.380 --> 00:28:17.380]  但是她都離開了我們
[00:28:17.380 --> 00:28:20.380]  上帝就把握這個千鈞一髮的機會
[00:28:20.380 --> 00:28:21.380]  可不可以這樣用
[00:28:21.380 --> 00:28:23.380]  會不會用錯名詞
[00:28:23.380 --> 00:28:25.380]  總之在一個短暫的空間裡面
[00:28:25.380 --> 00:28:28.380]  就讓她得到福音的好處
[00:28:28.380 --> 00:28:29.380]  各位
[00:28:29.380 --> 00:28:31.380]  上帝很心急
[00:28:31.380 --> 00:28:33.380]  今天我們這個社區
[00:28:33.380 --> 00:28:36.380]  我們正經歷舊區的重建
[00:28:36.380 --> 00:28:37.380]  大家知不知道
[00:28:37.380 --> 00:28:38.380]  自從塌樓之後
[00:28:38.380 --> 00:28:41.380]  這個區除了春田街
[00:28:41.380 --> 00:28:43.380]  或者碼頭圍道那一帶
[00:28:43.380 --> 00:28:45.380]  會被重建之外
[00:28:45.380 --> 00:28:46.380]  崇智街
[00:28:46.380 --> 00:28:47.380]  榮光街
[00:28:47.380 --> 00:28:49.380]  最近洪福街
[00:28:49.380 --> 00:28:50.380]  啟明街
[00:28:50.380 --> 00:28:51.380]  嘩
[00:28:51.380 --> 00:28:53.380]  整個我們
[00:28:53.380 --> 00:28:56.380]  有時吃飯經過的那些地方
[00:28:56.380 --> 00:28:57.380]  全部都會重建
[00:28:57.380 --> 00:29:00.380]  土瓜灣是會變天的
[00:29:00.380 --> 00:29:01.380]  各位
[00:29:01.380 --> 00:29:03.380]  以前我們家庭服務的這些群體
[00:29:03.380 --> 00:29:06.380]  很多就是住在這些社區裡面
[00:29:06.380 --> 00:29:08.380]  有一天這些人都會離開
[00:29:08.380 --> 00:29:11.380]  可能離開我們這個社區
[00:29:11.380 --> 00:29:14.380]  因為他們都是一班弱勢的群體
[00:29:14.380 --> 00:29:16.380]  將來你猜起了之後
[00:29:16.380 --> 00:29:18.380]  會不會園區安置
[00:29:18.380 --> 00:29:19.380]  不會啊
[00:29:19.380 --> 00:29:20.380]  弟兄姊妹
[00:29:20.380 --> 00:29:22.380]  是市區重建局
[00:29:22.380 --> 00:29:25.380]  它建完是會當豪宅那樣賣的
[00:29:25.380 --> 00:29:26.380]  豪宅劏房
[00:29:26.380 --> 00:29:27.380]  你聽過沒有
[00:29:27.380 --> 00:29:30.380]  將會有個建了出來的
[00:29:30.380 --> 00:29:33.380]  那些人會被繼續逼去深水埗
[00:29:33.380 --> 00:29:35.380]  逼去新界偏遠的地方
[00:29:35.380 --> 00:29:37.380]  而這班我們要服務的群體
[00:29:37.380 --> 00:29:40.380]  可能轉瞬即逝
[00:29:40.380 --> 00:29:41.380]  我們有沒有把握
[00:29:41.380 --> 00:29:44.380]  它還有黃金的時間在我們當中
[00:29:44.380 --> 00:29:48.380]  可以向它來伸出福音的邀請的援手呢
[00:29:48.380 --> 00:29:50.380]  各位
[00:29:50.380 --> 00:29:53.380]  今天他們得不到賠償的
[00:29:53.380 --> 00:29:56.380]  他們得不到公平的合理的賠償的
[00:29:56.380 --> 00:29:59.380]  那些賠償未必會落到這些窮人的手裡面
[00:29:59.380 --> 00:30:02.380]  多數是去了那些劏房的大業主
[00:30:02.380 --> 00:30:04.380]  好像陳茂波那些手裡面的
[00:30:04.380 --> 00:30:06.380]  各位
[00:30:06.380 --> 00:30:09.380]  那些租客你以為會得到賠償嗎
[00:30:09.380 --> 00:30:11.380]  他會被人逼遷的
[00:30:11.380 --> 00:30:14.380]  我當然找我的親戚或者我兒子住在裡面
[00:30:14.380 --> 00:30:16.380]  然後我拿了那份賠償
[00:30:16.380 --> 00:30:17.380]  各位
[00:30:17.380 --> 00:30:19.380]  這些不合理不公義的事
[00:30:19.380 --> 00:30:23.380]  就是發生在我們指尺之間
[00:30:23.380 --> 00:30:24.380]  在我們的身邊
[00:30:24.380 --> 00:30:28.380]  如果說我們這裡是天國的時間
[00:30:28.380 --> 00:30:31.380]  這些人是不是要生活在地獄裡面呢
[00:30:31.380 --> 00:30:33.380]  我們剛才所讀的經文
[00:30:33.380 --> 00:30:35.380]  全部告訴我們
[00:30:35.380 --> 00:30:36.380]  要公平
[00:30:36.380 --> 00:30:38.380]  要用公平對待
[00:30:38.380 --> 00:30:40.380]  這些貧窮的人
[00:30:40.380 --> 00:30:42.380]  我們有沒有把握這些機會
[00:30:42.380 --> 00:30:44.380]  除了讓他們得到福音
[00:30:44.380 --> 00:30:46.380]  而我們真的可以
[00:30:46.380 --> 00:30:49.380]  造成一種力量去改變這個社區
[00:30:49.380 --> 00:30:51.380]  去讓他們
[00:30:51.380 --> 00:30:54.380]  經歷什麼是天國的公平和公義呢
[00:30:54.380 --> 00:30:55.380]  各位
[00:30:55.380 --> 00:30:57.380]  我們今天可以做些什麼
[00:30:57.380 --> 00:30:58.380]  這個福音
[00:30:58.380 --> 00:31:01.380]  不是單單叫人靈魂得救的福音
[00:31:01.380 --> 00:31:04.380]  它是帶來生命的轉變
[00:31:04.380 --> 00:31:06.380]  城市的轉化
[00:31:06.380 --> 00:31:08.380]  一個新的動力
[00:31:08.380 --> 00:31:09.380]  一個轉化
[00:31:09.380 --> 00:31:12.380]  將黑暗變為光明的一個新的動力
[00:31:12.380 --> 00:31:13.380]  各位弟兄姊妹
[00:31:13.380 --> 00:31:15.380]  甚至可以改變我們今天
[00:31:15.380 --> 00:31:17.380]  黑暗的政治環境
[00:31:17.380 --> 00:31:18.380]  各位弟兄姊妹
[00:31:18.380 --> 00:31:21.380]  我們願不願意伸出我們的手
[00:31:21.380 --> 00:31:23.380]  向我們社區的人
[00:31:23.380 --> 00:31:25.380]  發出邀請
[00:31:25.380 --> 00:31:27.380]  我求主幫助我們
[00:31:27.380 --> 00:31:29.380]  聖經告訴我們
[00:31:29.380 --> 00:31:30.380]  上帝很心急
[00:31:30.380 --> 00:31:32.380]  祂請那些貧窮的人
[00:31:32.380 --> 00:31:33.380]  殘疾的人
[00:31:33.380 --> 00:31:34.380]  失明的人
[00:31:34.380 --> 00:31:35.380]  瘸腿的人
[00:31:35.380 --> 00:31:37.380]  就是那些草根的階層
[00:31:37.380 --> 00:31:40.380]  他們就是生活在我們周圍的社區
[00:31:40.380 --> 00:31:42.380]  我們今天
[00:31:42.380 --> 00:31:45.380]  會不會真的離開我們的安書區
[00:31:45.380 --> 00:31:47.380]  去到他們的身邊
[00:31:47.380 --> 00:31:50.380]  將美好的福音傳遞給他們呢
[00:31:50.380 --> 00:31:52.380]  接下來
[00:31:52.380 --> 00:31:54.380]  我們有一個很好的機會
[00:31:54.380 --> 00:31:55.380]  9月30日
[00:31:55.380 --> 00:31:58.380]  是我們這個報道會的時間
[00:31:58.380 --> 00:32:00.380]  我特別為了這個時間
[00:32:00.380 --> 00:32:02.380]  預備多了一些海報
[00:32:02.380 --> 00:32:04.380]  如果一會你出去吃飯
[00:32:04.380 --> 00:32:05.380]  可不可以想一想
[00:32:05.380 --> 00:32:09.380]  吃飯的老闆也和你有兩句話
[00:32:09.380 --> 00:32:11.380]  放一張海報在你那裡
[00:32:11.380 --> 00:32:13.380]  說不定
[00:32:13.380 --> 00:32:14.380]  我那天送餅
[00:32:14.380 --> 00:32:16.380]  我也猜不到他會回來
[00:32:16.380 --> 00:32:18.380]  可能有一個人走過
[00:32:18.380 --> 00:32:20.380]  他見到彈結他
[00:32:20.380 --> 00:32:22.380]  神級六朝鮮有音樂廳
[00:32:22.380 --> 00:32:23.380]  他會來的
[00:32:23.380 --> 00:32:24.380]  好不好
[00:32:24.380 --> 00:32:25.380]  大家試一下
[00:32:25.380 --> 00:32:27.380]  或者將一張單張
[00:32:27.380 --> 00:32:29.380]  給這附近的街坊
[00:32:29.380 --> 00:32:30.380]  求主幫助我們
[00:32:30.380 --> 00:32:31.380]  試一下
[00:32:31.380 --> 00:32:33.380]  叫我們身邊的人
[00:32:33.380 --> 00:32:36.380]  和我們一起得到美好的福氣
[00:32:36.380 --> 00:32:38.380]  我們一起同心同意
[00:32:38.380 --> 00:32:45.380]  主一多謝你呼召我們成為你天國的
[00:32:45.380 --> 00:32:47.380]  享受賢直的一群
[00:32:47.380 --> 00:32:51.380]  主一但我們仍然都聽到外面很多人
[00:32:51.380 --> 00:32:53.380]  他們仍然是困苦流離
[00:32:53.380 --> 00:32:56.380]  如同羊無目人一般
[00:32:56.380 --> 00:33:00.380]  求你今天幫助我們
[00:33:01.380 --> 00:33:03.380]  用你承認的話語提醒我們
[00:33:03.380 --> 00:33:05.380]  改變我們的心
[00:33:05.380 --> 00:33:07.380]  讓我們真的能夠
[00:33:07.380 --> 00:33:11.380]  得著你自己話語的啟發
[00:33:11.380 --> 00:33:14.380]  我們不只是單一個報道會
[00:33:14.380 --> 00:33:15.380]  而是我們繼續
[00:33:15.380 --> 00:33:18.380]  繼續下去我們可以怎樣對這個社區
[00:33:18.380 --> 00:33:20.380]  發揮我們的影響力
[00:33:20.380 --> 00:33:23.380]  去幫助那些困苦流離
[00:33:23.380 --> 00:33:26.380]  受著不公義對待的群體
[00:33:26.380 --> 00:33:29.380]  讓他們都一同經歷天國的豐盛
[00:33:29.380 --> 00:33:33.380]  經歷神國道可以改變萬有的大能
[00:33:33.380 --> 00:33:36.380]  主啊,我們願他們有一天
[00:33:36.380 --> 00:33:39.380]  都在我們這裡一起享受賢直
[00:33:39.380 --> 00:33:41.380]  享受你自己美好的一切
[00:33:41.380 --> 00:33:44.380]  祈禱讓忘逢基督耶穌成名
[00:33:44.380 --> 00:33:45.380]  阿們
